osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
328444355,48,Plac Jana Kilińskiego,primary,40,False,False,46.862,"LINESTRING (20.556801 51.5194681, 20.556236 51.5192357)",,
32716584,48,Radomska,primary,40,False,True,72.80600000000001,"LINESTRING (20.556801 51.5194681, 20.5568702 51.5194873, 20.5569458 51.5194976, 20.5570249 51.5194933, 20.5570935 51.5194762, 20.5571413 51.5194572, 20.5572159 51.5194259, 20.5574494 51.5193319, 20.5575443 51.5192954, 20.5576506 51.5192678, 20.5577404 51.51925)",,
32716584,48,Radomska,primary,40,False,False,72.806,"LINESTRING (20.5577404 51.51925, 20.5576506 51.5192678, 20.5575443 51.5192954, 20.5574494 51.5193319, 20.5572159 51.5194259, 20.5571413 51.5194572, 20.5570935 51.5194762, 20.5570249 51.5194933, 20.5569458 51.5194976, 20.5568702 51.5194873, 20.556801 51.5194681)",,
"[328444358, 1090191374, 1090191375]",,Praga,residential,,False,True,187.232,"LINESTRING (20.5577404 51.51925, 20.5578239 51.5191962, 20.557874 51.5191698, 20.5579948 51.5191065, 20.5585238 51.5188271, 20.5586447 51.5187562, 20.5587327 51.5186934, 20.5588801 51.5185743, 20.5589017 51.518555, 20.5595225 51.5179983)",yes,
249997331,,Plac Jana Kilińskiego,residential,,False,True,65.464,"LINESTRING (20.5555208 51.519749, 20.5563707 51.5200077)",,
179293119,,Plac Jana Kilińskiego,secondary,50,True,False,52.495,"LINESTRING (20.5555208 51.519749, 20.5555438 51.5196463, 20.5555636 51.519581, 20.5556263 51.5194513, 20.5556682 51.5193734, 20.5557103 51.5192932)",,2
328444363,728,Warszawska,secondary,50,False,True,136.06,"LINESTRING (20.5555208 51.519749, 20.5554828 51.519825, 20.5553129 51.5201647, 20.5552767 51.5202699, 20.5552367 51.5203942, 20.5552 51.5205475, 20.5551406 51.5208441, 20.5551156 51.5209429)",,2
249997334,,,unclassified,,False,False,47.214999999999996,"LINESTRING (20.5542519 51.5170632, 20.5543235 51.5170391, 20.5543796 51.5170035, 20.5546603 51.5167305)",,
"[328444353, 997891100]",728,Opoczyńska,secondary,50,False,False,178.38400000000001,"LINESTRING (20.5542519 51.5170632, 20.5543946 51.5173059, 20.5544422 51.5174171, 20.5545466 51.5178403, 20.5545768 51.5181165, 20.5545821 51.5182985, 20.5545849 51.5185031, 20.5545838 51.5186422)",,
328444353,728,Opoczyńska,secondary,50,False,True,125.99199999999999,"LINESTRING (20.5542519 51.5170632, 20.5538897 51.5166611, 20.5534563 51.5161798, 20.5533608 51.5160751)",,
