osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,tunnel,junction
"[888718608, 208988968]",False,2,,primary_link,40,False,144.322,"LINESTRING (18.8751452 50.3682489, 18.8750489 50.3682361, 18.8748217 50.3682105, 18.8746237 50.3681837, 18.8745105 50.368163, 18.8744254 50.3681405, 18.8743304 50.3681094, 18.8742435 50.368073, 18.8741758 50.3680359, 18.874104 50.3679886, 18.8740296 50.3679255, 18.8739506 50.3678305, 18.8739226 50.3677754, 18.873897 50.3677133, 18.8738873 50.367645, 18.8738862 50.3676115, 18.8738862 50.3675683, 18.8739007 50.3675038, 18.8739179 50.3674563)",,
208988967,True,1,,primary_link,40,False,95.47299999999998,"LINESTRING (18.8739179 50.3674563, 18.873927 50.3673323, 18.8739162 50.3672467, 18.8739001 50.3671663, 18.8738384 50.3670517, 18.8737821 50.3669884, 18.8737017 50.3669234, 18.8736266 50.3668789, 18.8735193 50.3668293, 18.8733416 50.3667456)",,
"[208988968, 888718608]",False,2,,primary_link,40,True,144.322,"LINESTRING (18.8739179 50.3674563, 18.8739007 50.3675038, 18.8738862 50.3675683, 18.8738862 50.3676115, 18.8738873 50.367645, 18.873897 50.3677133, 18.8739226 50.3677754, 18.8739506 50.3678305, 18.8740296 50.3679255, 18.874104 50.3679886, 18.8741758 50.3680359, 18.8742435 50.368073, 18.8743304 50.3681094, 18.8744254 50.3681405, 18.8745105 50.368163, 18.8746237 50.3681837, 18.8748217 50.3682105, 18.8750489 50.3682361, 18.8751452 50.3682489)",,
208988965,True,1,Aleja Jana Nowaka-Jeziorańskiego,primary,70,False,116.822,"LINESTRING (18.873374 50.3666594, 18.8735258 50.366702, 18.8738477 50.366783, 18.874204 50.3668482, 18.8745857 50.3669058, 18.8749484 50.3669593)",,
914514052,True,1,,primary_link,40,False,90.273,"LINESTRING (18.873374 50.3666594, 18.8736468 50.3666985, 18.8738114 50.3667155, 18.8739217 50.36671, 18.8740396 50.366685, 18.8741604 50.3666338, 18.874264 50.3665703, 18.8743207 50.3665035, 18.8743669 50.3664554, 18.8744297 50.3664097)",,
169336810,False,2,,primary_link,40,False,102.95900000000002,"LINESTRING (18.8756309 50.3659548, 18.8754752 50.3659719, 18.8752679 50.366001, 18.8750888 50.3660409, 18.8749515 50.3660836, 18.8748378 50.3661285, 18.874732 50.3661809, 18.8746307 50.3662403, 18.8745282 50.3663166, 18.8744297 50.3664097)",,
"[914514051, 888718604]",True,1,,primary_link,40,False,62.194,"LINESTRING (18.8756309 50.3659548, 18.8758331 50.3659046, 18.8761475 50.3658641, 18.8761924 50.3658583, 18.876479 50.3658185)",,
169336810,False,2,,primary_link,40,True,102.95899999999999,"LINESTRING (18.8744297 50.3664097, 18.8745282 50.3663166, 18.8746307 50.3662403, 18.874732 50.3661809, 18.8748378 50.3661285, 18.8749515 50.3660836, 18.8750888 50.3660409, 18.8752679 50.366001, 18.8754752 50.3659719, 18.8756309 50.3659548)",,
914514053,True,1,,primary_link,40,False,78.643,"LINESTRING (18.8744297 50.3664097, 18.8744271 50.3664596, 18.874416 50.366516, 18.8744177 50.366581, 18.8744352 50.3666486, 18.8744681 50.3667013, 18.8745539 50.3667933, 18.8746558 50.3668537, 18.8749484 50.3669593)",,
"[208988961, 208988963]",True,"['1', '2']",Aleja Jana Nowaka-Jeziorańskiego,primary,70,False,198.922,"LINESTRING (18.8733416 50.3667456, 18.8727966 50.3665617, 18.8725536 50.3664688, 18.8722524 50.3663416, 18.8718812 50.3661466, 18.8714913 50.3658726, 18.8711752 50.3656401)",,
184394248,False,2,Celna,tertiary,50,False,110.257,"LINESTRING (18.8767872 50.3660169, 18.876805 50.3661047, 18.8768459 50.3664629, 18.8768318 50.3667754, 18.8768008 50.3670058)",,
362400412,True,1,Rondo Praw Kobiet,tertiary,40,False,22.154000000000003,"LINESTRING (18.8767872 50.3660169, 18.8767248 50.3660191, 18.8766634 50.3660119, 18.8766062 50.3659959, 18.8765564 50.3659718, 18.8765168 50.365941)",,roundabout
184394249,True,,Rondo Praw Kobiet,tertiary,,False,57.268,"LINESTRING (18.876724 50.3656794, 18.8767912 50.365682, 18.8768552 50.3656953, 18.8769119 50.3657183, 18.8769579 50.3657497, 18.87699 50.3657874, 18.8770061 50.3658283, 18.8770058 50.3658719, 18.8769952 50.3659008, 18.8769732 50.3659327, 18.8769555 50.3659508, 18.8769088 50.3659817, 18.8768515 50.3660042, 18.8767872 50.3660169)",,roundabout
362400412,True,1,Rondo Praw Kobiet,tertiary,40,False,24.98,"LINESTRING (18.876479 50.3658185, 18.8765008 50.3657758, 18.8765393 50.3657381, 18.8765919 50.3657083, 18.8766549 50.3656882, 18.876724 50.3656794)",,roundabout
362400412,True,1,Rondo Praw Kobiet,tertiary,40,False,14.129999999999999,"LINESTRING (18.8765168 50.365941, 18.8764797 50.365882, 18.876479 50.3658185)",,roundabout
"[914514050, 888718606]",True,1,,primary_link,40,False,63.066,"LINESTRING (18.8765168 50.365941, 18.876367 50.3659307, 18.8762125 50.3659367, 18.8761627 50.36594, 18.8758482 50.3659605, 18.8756309 50.3659548)",,
"[208988960, 184335748]",True,"['1', '2']",Aleja Jana Nowaka-Jeziorańskiego,primary,70,False,193.538,"LINESTRING (18.8711752 50.3656401, 18.8715331 50.3658434, 18.8719569 50.3660669, 18.8724227 50.366301, 18.8728413 50.3664811, 18.873374 50.3666594)",,
269837379,True,1,,primary_link,50,False,40.711,"LINESTRING (18.8759227 50.3682951, 18.876035 50.3682684, 18.8761292 50.3682335, 18.8761624 50.3682212, 18.876261 50.3681626, 18.8763541 50.3680703)",,
269837381,True,1,,primary_link,50,False,28.895000000000003,"LINESTRING (18.8759227 50.3682951, 18.8760401 50.3683125, 18.8761309 50.3683225, 18.8761797 50.3683279, 18.8762385 50.3683521, 18.876286 50.3683893)",,
914514177,True,1,Celna,tertiary,50,False,35.799,"LINESTRING (18.876286 50.3683893, 18.8763541 50.3680703)",,
914514176,True,1,,primary_link,50,False,25.305,"LINESTRING (18.876286 50.3683893, 18.8762163 50.3683999, 18.8761599 50.3684094, 18.8761055 50.3684073, 18.8759335 50.3684008)",,
914514178,True,1,,primary_link,50,False,22.724,"LINESTRING (18.876286 50.3683893, 18.8763235 50.3684341, 18.8763483 50.3684874, 18.8763545 50.3685853)",,
