osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,maxspeed,bridge,ref
291251443,False,,Biecka,tertiary,False,263.95,"LINESTRING (21.1672643 49.665249, 21.1673949 49.6653585, 21.1675142 49.6654584, 21.167735 49.6656434, 21.1678383 49.66573, 21.167924 49.6658018, 21.1682715 49.6660929, 21.1685294 49.6663102, 21.1686243 49.6663902, 21.1688566 49.6665859, 21.1689553 49.666669, 21.1689839 49.6666931, 21.1693659 49.6670058, 21.169427 49.6670442, 21.1694687 49.6670705, 21.1695378 49.6671091)",,,,
291251443,False,,Biecka,tertiary,True,212.486,"LINESTRING (21.1672643 49.665249, 21.1669315 49.664969, 21.166155 49.6643159, 21.1658751 49.6640939, 21.1656184 49.6639339, 21.1653577 49.6637985)",,,,
233645017,False,,Stefana Okrzei,residential,True,91.784,"LINESTRING (21.1688633 49.66466, 21.169979 49.6642602)",,20,,
25518268,False,,Juliana Tuwima,residential,True,140.80200000000002,"LINESTRING (21.1688633 49.66466, 21.1685608 49.6643994, 21.1685036 49.6643501, 21.1681465 49.6640741, 21.167917 49.6638967, 21.1676448 49.6636698)",,,,
233645017,False,,Stefana Okrzei,residential,False,132.427,"LINESTRING (21.1688633 49.66466, 21.1685201 49.6647943, 21.1673744 49.6652091, 21.1672643 49.665249)",,20,,
26358397,True,,,residential,False,21.412,"LINESTRING (21.1620044 49.6624479, 21.1619123 49.6622648)",,,,
26358398,True,,,residential,False,16.165,"LINESTRING (21.1620044 49.6624479, 21.1621827 49.6623595)",,,,
"[207364680, 1250008923]",False,,,residential,False,40.527,"LINESTRING (21.1612215 49.664596, 21.1613679 49.6645583, 21.1614869 49.6645227, 21.1617167 49.6644256)",,,,
346657672,False,,Janusza Korczaka,tertiary,True,151.046,"LINESTRING (21.1612215 49.664596, 21.1610508 49.6646435, 21.1609871 49.6646667, 21.1609406 49.6647022, 21.1608776 49.6647461, 21.1607772 49.664841, 21.1604469 49.6651177, 21.1601887 49.6653402, 21.1601343 49.665389, 21.159943 49.6655604, 21.1598691 49.6656112)",,,,
1199313324,False,,11 Listopada,tertiary,False,407.24600000000004,"LINESTRING (21.1612215 49.664596, 21.1613377 49.6650035, 21.161374 49.6651309, 21.1614199 49.665286, 21.1615209 49.6656371, 21.1615869 49.6658411, 21.1615969 49.6658647, 21.1616578 49.6660647, 21.161724 49.6662624, 21.1617378 49.6663105, 21.1618494 49.6666771, 21.1618991 49.6668255, 21.1619237 49.6669182, 21.1620995 49.6674071, 21.1621156 49.6674749, 21.1621518 49.6676279, 21.1621738 49.6677207, 21.1621961 49.667815, 21.1622612 49.6680899, 21.1622854 49.6681919)",,,,
1216789516,False,,11 Listopada,tertiary,True,196.064,"LINESTRING (21.1612215 49.664596, 21.1611635 49.6644344, 21.1609434 49.663797, 21.1608926 49.6636354, 21.1608708 49.6635657, 21.1608491 49.6634966, 21.160783 49.6632862, 21.1607421 49.6631468, 21.160726 49.6630906, 21.1607008 49.6629983, 21.1606658 49.6628701)",,,,
28696978,False,,Generała Józefa Hallera,residential,False,132.495,"LINESTRING (21.1593698 49.6660306, 21.1592235 49.665971, 21.1588893 49.6658348, 21.1585006 49.6656832, 21.1583331 49.6656342, 21.1580893 49.6656229, 21.1578542 49.6656495, 21.1577802 49.6656552, 21.1577028 49.6656612)",,,,
1216789517,False,,Janusza Korczaka,tertiary,False,58.99099999999999,"LINESTRING (21.1593698 49.6660306, 21.1595339 49.6659025, 21.1597295 49.6657498, 21.1597465 49.6657365, 21.1597671 49.6657203, 21.1598691 49.6656112)",,,,
28696978,False,,Generała Józefa Hallera,residential,True,132.495,"LINESTRING (21.1577028 49.6656612, 21.1577802 49.6656552, 21.1578542 49.6656495, 21.1580893 49.6656229, 21.1583331 49.6656342, 21.1585006 49.6656832, 21.1588893 49.6658348, 21.1592235 49.665971, 21.1593698 49.6660306)",,,,
1216789519,False,,Generała Józefa Hallera,residential,False,82.057,"LINESTRING (21.1577028 49.6656612, 21.1576274 49.6656216, 21.1576157 49.6655234, 21.1576127 49.6654984, 21.1576095 49.6654358, 21.1576135 49.6652004, 21.157614 49.6651401, 21.1576176 49.6650571, 21.15764 49.6649479)",,,,
1216789519,False,,Generała Józefa Hallera,residential,True,17.545,"LINESTRING (21.1576722 49.6647915, 21.15764 49.6649479)",,,,
"[1216789520, 28696981, 321384350]",False,,Generała Józefa Hallera,residential,False,552.7280000000001,"LINESTRING (21.1576722 49.6647915, 21.1576843 49.6647364, 21.157687 49.664566, 21.1576838 49.6645422, 21.1575248 49.6642941, 21.1574472 49.6641816, 21.1573604 49.6640558, 21.1570942 49.6636775, 21.1570579 49.6636284, 21.1569561 49.6635514, 21.1568224 49.6634914, 21.1568071 49.6634864, 21.156737 49.6634635, 21.1563675 49.663343, 21.1562317 49.6633033, 21.1560594 49.6632528, 21.1557989 49.6631775, 21.1555545 49.6631517, 21.1554527 49.6631409, 21.1552769 49.6631169, 21.1547528 49.6629474, 21.1548427 49.6627796, 21.1551342 49.6626597, 21.155175 49.6626429, 21.1554769 49.6626323, 21.1559361 49.6626761, 21.1560499 49.662687, 21.1569613 49.6627728, 21.1572432 49.6628799, 21.1575495 49.6629882, 21.1575789 49.6629991)",,,,
"[1216789521, 28696979]",False,,Generała Józefa Hallera,residential,False,77.189,"LINESTRING (21.1576722 49.6647915, 21.1577269 49.6647934, 21.1577942 49.664788, 21.1578614 49.6647789, 21.1579767 49.6647531, 21.1580833 49.6647207, 21.1583268 49.6646369, 21.158565 49.6645608, 21.1586492 49.6645258)",,,,
28696979,False,,Generała Józefa Hallera,residential,False,325.5969999999999,"LINESTRING (21.1586492 49.6645258, 21.1589477 49.6644412, 21.1590057 49.6644234, 21.1590612 49.6644828, 21.1591126 49.664557, 21.1592298 49.6647362, 21.1592967 49.6648771, 21.15935 49.6650699, 21.1593228 49.665255, 21.1592916 49.6653158, 21.1592655 49.6653667, 21.1592329 49.6654304, 21.1591935 49.6655039, 21.1591673 49.6655529, 21.1591542 49.6655683, 21.159078 49.6656582, 21.1590466 49.6656629, 21.1589498 49.6656772, 21.1587983 49.6656401, 21.1587348 49.6655974, 21.1587237 49.6655068, 21.1588401 49.6652728, 21.1588943 49.6650746, 21.1588717 49.6648557, 21.1587603 49.6646883, 21.1586492 49.6645258)",,,,
28696979,False,,Generała Józefa Hallera,residential,True,325.59699999999987,"LINESTRING (21.1586492 49.6645258, 21.1587603 49.6646883, 21.1588717 49.6648557, 21.1588943 49.6650746, 21.1588401 49.6652728, 21.1587237 49.6655068, 21.1587348 49.6655974, 21.1587983 49.6656401, 21.1589498 49.6656772, 21.1590466 49.6656629, 21.159078 49.6656582, 21.1591542 49.6655683, 21.1591673 49.6655529, 21.1591935 49.6655039, 21.1592329 49.6654304, 21.1592655 49.6653667, 21.1592916 49.6653158, 21.1593228 49.665255, 21.15935 49.6650699, 21.1592967 49.6648771, 21.1592298 49.6647362, 21.1591126 49.664557, 21.1590612 49.6644828, 21.1590057 49.6644234, 21.1589477 49.6644412, 21.1586492 49.6645258)",,,,
"[1216789521, 28696979]",False,,Generała Józefa Hallera,residential,True,77.189,"LINESTRING (21.1586492 49.6645258, 21.158565 49.6645608, 21.1583268 49.6646369, 21.1580833 49.6647207, 21.1579767 49.6647531, 21.1578614 49.6647789, 21.1577942 49.664788, 21.1577269 49.6647934, 21.1576722 49.6647915)",,,,
25518268,False,,Juliana Tuwima,residential,True,9.254,"LINESTRING (21.1668863 49.6630785, 21.1668094 49.6630118)",,,,
25518268,False,,Juliana Tuwima,residential,False,31.872000000000003,"LINESTRING (21.1668863 49.6630785, 21.1669789 49.6631472, 21.1671421 49.663275, 21.1671712 49.6632979)",,,,
"[91785226, 685384796]",False,,,residential,False,76.13000000000001,"LINESTRING (21.1668863 49.6630785, 21.1668503 49.6630975, 21.1667818 49.6631321, 21.166494 49.6632875, 21.1661681 49.6634582, 21.1660833 49.6633941)",,,,
91785226,False,,,residential,False,67.375,"LINESTRING (21.1660833 49.6633941, 21.166349 49.6632521, 21.166739 49.663051, 21.1667694 49.6630329, 21.1668094 49.6630118)",,,,
"[91785226, 685384796]",False,,,residential,True,76.13000000000001,"LINESTRING (21.1660833 49.6633941, 21.1661681 49.6634582, 21.166494 49.6632875, 21.1667818 49.6631321, 21.1668503 49.6630975, 21.1668863 49.6630785)",,,,
211322116,False,,,residential,False,68.916,"LINESTRING (21.1660833 49.6633941, 21.1660578 49.6634083, 21.165685 49.6636161, 21.1654588 49.6637422, 21.1653577 49.6637985)",,,,
25518268,False,,Juliana Tuwima,residential,False,9.254,"LINESTRING (21.1668094 49.6630118, 21.1668863 49.6630785)",,,,
25518268,False,,Juliana Tuwima,residential,True,88.913,"LINESTRING (21.1668094 49.6630118, 21.1666666 49.6629009, 21.1666336 49.6628751, 21.1665442 49.6628052, 21.165992 49.6624125)",,,,
91785226,False,,,residential,True,67.375,"LINESTRING (21.1668094 49.6630118, 21.1667694 49.6630329, 21.166739 49.663051, 21.166349 49.6632521, 21.1660833 49.6633941)",,,,
91785233,False,,,residential,True,86.272,"LINESTRING (21.1642193 49.6625172, 21.1639367 49.6622933, 21.1639279 49.6622563, 21.1638324 49.66217, 21.16375 49.6619097, 21.1636761 49.6618488)",,,,
91785237,False,,Wacława Potockiego,residential,False,101.663,"LINESTRING (21.1655403 49.6626178, 21.1650959 49.6628262, 21.1649556 49.6628921, 21.1647606 49.6629243, 21.1643365 49.6627666)",,,,
91785237,False,,Wacława Potockiego,residential,True,39.725,"LINESTRING (21.1655403 49.6626178, 21.1659678 49.6624235, 21.165992 49.6624125)",,,,
91785241,False,,Wacława Potockiego,residential,False,62.668000000000006,"LINESTRING (21.1655403 49.6626178, 21.1651875 49.6623998, 21.1650316 49.6623772, 21.1648147 49.6624112)",,,,
91785237,False,,Wacława Potockiego,residential,True,101.66300000000001,"LINESTRING (21.1643365 49.6627666, 21.1647606 49.6629243, 21.1649556 49.6628921, 21.1650959 49.6628262, 21.1655403 49.6626178)",,,,
91785241,False,,Wacława Potockiego,residential,True,62.668,"LINESTRING (21.1648147 49.6624112, 21.1650316 49.6623772, 21.1651875 49.6623998, 21.1655403 49.6626178)",,,,
25518268,False,,Juliana Tuwima,residential,False,140.802,"LINESTRING (21.1676448 49.6636698, 21.167917 49.6638967, 21.1681465 49.6640741, 21.1685036 49.6643501, 21.1685608 49.6643994, 21.1688633 49.66466)",,,,
25518268,False,,Juliana Tuwima,residential,True,53.592,"LINESTRING (21.1676448 49.6636698, 21.1674162 49.663491, 21.1671712 49.6632979)",,,,
91785254,False,,,residential,False,58.568999999999996,"LINESTRING (21.1676448 49.6636698, 21.1677997 49.663634, 21.1680335 49.6636182, 21.1682186 49.6636057, 21.168227 49.6636048, 21.1683927 49.663588, 21.1684441 49.6635835)",,,,
91785258,False,,,residential,False,71.38499999999999,"LINESTRING (21.1676448 49.6636698, 21.1675724 49.6637044, 21.1672104 49.6638774, 21.1667619 49.663913)",,,,
91785254,False,,,residential,True,58.569,"LINESTRING (21.1684441 49.6635835, 21.1683927 49.663588, 21.168227 49.6636048, 21.1682186 49.6636057, 21.1680335 49.6636182, 21.1677997 49.663634, 21.1676448 49.6636698)",,,,
91785258,False,,,residential,True,71.385,"LINESTRING (21.1667619 49.663913, 21.1672104 49.6638774, 21.1675724 49.6637044, 21.1676448 49.6636698)",,,,
233645017,False,,Stefana Okrzei,residential,False,30.445,"LINESTRING (21.1703491 49.6641276, 21.1701527 49.664198, 21.169979 49.6642602)",,20,,
91785277,False,,,residential,False,155.198,"LINESTRING (21.1695488 49.6626637, 21.1694021 49.6626736, 21.1692454 49.6626841, 21.168912 49.6627066, 21.1684533 49.6627365, 21.1683436 49.6627438, 21.1682669 49.6627489, 21.1680512 49.6627628, 21.1678751 49.6627749, 21.1674962 49.6628245, 21.1674323 49.6628629)",,,,
301715503,False,,Marii Konopnickiej,residential,True,180.781,"LINESTRING (21.1695488 49.6626637, 21.1697049 49.6629493, 21.1697938 49.6633702, 21.1699427 49.6640754, 21.169979 49.6642602)",,20,,
1250008918,True,,Bardiowska,residential,False,29.522,"LINESTRING (21.1624651 49.6638941, 21.1624968 49.6639913, 21.1624183 49.6641495)",,,,
1250008920,False,2,Bardiowska,residential,True,79.618,"LINESTRING (21.1624651 49.6638941, 21.1624191 49.6637226, 21.1623422 49.6634353, 21.1622761 49.6631886)",,,,
207364688,True,,,residential,False,22.134999999999998,"LINESTRING (21.1624183 49.6641495, 21.1624437 49.6641965, 21.1624432 49.6642462, 21.1624169 49.664293, 21.1623678 49.6643313)",roundabout,,,
207364688,True,,,residential,False,9.573,"LINESTRING (21.1623678 49.6643313, 21.1623113 49.664354, 21.162247 49.664365)",roundabout,,,
207364689,True,,,residential,False,22.262,"LINESTRING (21.1623678 49.6643313, 21.1623866 49.6644448, 21.1624003 49.6645304)",,,,
207364688,True,,,residential,False,11.625,"LINESTRING (21.162247 49.664365, 21.1621664 49.6643612, 21.1620932 49.6643392)",roundabout,,,
207364679,True,,,residential,False,28.75,"LINESTRING (21.1620932 49.6643392, 21.1619218 49.6643785, 21.1617167 49.6644256)",,,,
1223799009,True,,,residential,False,9.646,"LINESTRING (21.1620932 49.6643392, 21.162045 49.6643091, 21.1620126 49.6642711)",roundabout,,,
207364691,True,,Bardiowska,residential,False,69.15,"LINESTRING (21.1622336 49.6625803, 21.1621983 49.6626081, 21.1621814 49.6626483, 21.1621886 49.6627123, 21.1622527 49.6629786, 21.1622761 49.6631886)",,,,
207364685,False,,Bardiowska,residential,True,89.063,"LINESTRING (21.1625908 49.6653209, 21.1625093 49.664882, 21.1625059 49.664864, 21.1624938 49.6648007, 21.1624003 49.6645304)",,,,
207364682,True,,,residential,False,24.681,"LINESTRING (21.1623009 49.6640841, 21.1624383 49.6639669, 21.1624651 49.6638941)",,,,
1216789523,True,,,residential,False,11.325,"LINESTRING (21.1623009 49.6640841, 21.1623686 49.66411, 21.1624183 49.6641495)",roundabout,,,
"[26358399, 1250008919]",True,,,residential,False,85.88999999999999,"LINESTRING (21.1622761 49.6631886, 21.1621615 49.6630656, 21.1621157 49.6629886, 21.1621003 49.6629466, 21.1620151 49.6625811, 21.1620076 49.6625325, 21.1620044 49.6624479)",,,,
1250008920,False,2,Bardiowska,residential,False,79.618,"LINESTRING (21.1622761 49.6631886, 21.1623422 49.6634353, 21.1624191 49.6637226, 21.1624651 49.6638941)",,,,
1216789522,True,,,residential,False,36.705999999999996,"LINESTRING (21.1620126 49.6642711, 21.1619989 49.6642284, 21.1620053 49.664185, 21.1620313 49.6641447, 21.1620745 49.6641113, 21.162131 49.6640877, 21.1622154 49.6640751, 21.1623009 49.6640841)",roundabout,,,
233648851,True,,,residential,False,27.363,"LINESTRING (21.1617167 49.6644256, 21.1618839 49.6643366, 21.1620126 49.6642711)",,,,
"[207364680, 1250008923]",False,,,residential,True,40.527,"LINESTRING (21.1617167 49.6644256, 21.1614869 49.6645227, 21.1613679 49.6645583, 21.1612215 49.664596)",,,,
207364685,False,,Bardiowska,residential,False,89.063,"LINESTRING (21.1624003 49.6645304, 21.1624938 49.6648007, 21.1625059 49.664864, 21.1625093 49.664882, 21.1625908 49.6653209)",,,,
207364686,True,,,residential,False,21.447000000000003,"LINESTRING (21.1624003 49.6645304, 21.1623309 49.6644555, 21.162247 49.664365)",,,,
232410061,False,,,residential,True,179.87900000000002,"LINESTRING (21.1622854 49.6681919, 21.1622153 49.6682004, 21.1621002 49.6682144, 21.1620445 49.6682212, 21.1608704 49.668675, 21.1607984 49.6687509, 21.1609465 49.6691262, 21.1608416 49.6691591, 21.1608108 49.6691687)",,,,
1199313324,False,,11 Listopada,tertiary,False,165.344,"LINESTRING (21.1622854 49.6681919, 21.1624157 49.6685555, 21.1624682 49.6687284, 21.1625259 49.6688629, 21.1626013 49.6689885, 21.1626994 49.6691663, 21.1628011 49.6692903, 21.1628548 49.6693684, 21.1630529 49.6695813)",,,,
1199313324,False,,11 Listopada,tertiary,True,407.246,"LINESTRING (21.1622854 49.6681919, 21.1622612 49.6680899, 21.1621961 49.667815, 21.1621738 49.6677207, 21.1621518 49.6676279, 21.1621156 49.6674749, 21.1620995 49.6674071, 21.1619237 49.6669182, 21.1618991 49.6668255, 21.1618494 49.6666771, 21.1617378 49.6663105, 21.161724 49.6662624, 21.1616578 49.6660647, 21.1615969 49.6658647, 21.1615869 49.6658411, 21.1615209 49.6656371, 21.1614199 49.665286, 21.161374 49.6651309, 21.1613377 49.6650035, 21.1612215 49.664596)",,,,
232410061,False,,,residential,False,179.87900000000002,"LINESTRING (21.1608108 49.6691687, 21.1608416 49.6691591, 21.1609465 49.6691262, 21.1607984 49.6687509, 21.1608704 49.668675, 21.1620445 49.6682212, 21.1621002 49.6682144, 21.1622153 49.6682004, 21.1622854 49.6681919)",,,,
"[301715544, 232410052]",False,,Brzozowa,residential,True,67.546,"LINESTRING (21.1630529 49.6695813, 21.162746 49.6696781, 21.1627356 49.669705, 21.1627063 49.6697811, 21.1628171 49.6699907, 21.1628129 49.6700079, 21.1628029 49.6700488)",,,,
1199313324,False,,11 Listopada,tertiary,True,165.344,"LINESTRING (21.1630529 49.6695813, 21.1628548 49.6693684, 21.1628011 49.6692903, 21.1626994 49.6691663, 21.1626013 49.6689885, 21.1625259 49.6688629, 21.1624682 49.6687284, 21.1624157 49.6685555, 21.1622854 49.6681919)",,,,
"[301715544, 232410052]",False,,Brzozowa,residential,False,67.54599999999999,"LINESTRING (21.1628029 49.6700488, 21.1628129 49.6700079, 21.1628171 49.6699907, 21.1627063 49.6697811, 21.1627356 49.669705, 21.162746 49.6696781, 21.1630529 49.6695813)",,,,
"[321043649, 321043650, 894624102, 279857574]",False,,Marii Rydarowskiej,tertiary,False,424.071,"LINESTRING (21.1598691 49.6656112, 21.1598188 49.6655795, 21.1597027 49.6655085, 21.1596248 49.6654323, 21.1595998 49.6652031, 21.1596304 49.6648866, 21.1596041 49.6644375, 21.1595545 49.6642518, 21.1594104 49.6639231, 21.1586466 49.6628197, 21.1584716 49.6625741, 21.1583205 49.6623386, 21.1582297 49.6622196, 21.1581203 49.6620543)",,,yes,
346657672,False,,Janusza Korczaka,tertiary,False,151.046,"LINESTRING (21.1598691 49.6656112, 21.159943 49.6655604, 21.1601343 49.665389, 21.1601887 49.6653402, 21.1604469 49.6651177, 21.1607772 49.664841, 21.1608776 49.6647461, 21.1609406 49.6647022, 21.1609871 49.6646667, 21.1610508 49.6646435, 21.1612215 49.664596)",,,,
1216789517,False,,Janusza Korczaka,tertiary,True,58.991,"LINESTRING (21.1598691 49.6656112, 21.1597671 49.6657203, 21.1597465 49.6657365, 21.1597295 49.6657498, 21.1595339 49.6659025, 21.1593698 49.6660306)",,,,
288194875,False,,Garncarska,residential,False,126.23299999999999,"LINESTRING (21.1606658 49.6628701, 21.160597 49.6628801, 21.1603111 49.6629215, 21.1600134 49.6629354, 21.1597827 49.6629233, 21.1595172 49.6629059, 21.1593689 49.6628991, 21.1592416 49.6628842, 21.1591336 49.6628486, 21.158984 49.6627683)",,30,,
1216789516,False,,11 Listopada,tertiary,False,196.064,"LINESTRING (21.1606658 49.6628701, 21.1607008 49.6629983, 21.160726 49.6630906, 21.1607421 49.6631468, 21.160783 49.6632862, 21.1608491 49.6634966, 21.1608708 49.6635657, 21.1608926 49.6636354, 21.1609434 49.663797, 21.1611635 49.6644344, 21.1612215 49.664596)",,,,
1216789516,False,,11 Listopada,tertiary,True,115.694,"LINESTRING (21.1606658 49.6628701, 21.1605697 49.6624392, 21.1604334 49.6619544, 21.1604224 49.6618423)",,,,
288194875,False,,Garncarska,residential,True,126.233,"LINESTRING (21.158984 49.6627683, 21.1591336 49.6628486, 21.1592416 49.6628842, 21.1593689 49.6628991, 21.1595172 49.6629059, 21.1597827 49.6629233, 21.1600134 49.6629354, 21.1603111 49.6629215, 21.160597 49.6628801, 21.1606658 49.6628701)",,30,,
291251460,True,,Marii Rydarowskiej,tertiary,False,24.043,"LINESTRING (21.1580706 49.6618406, 21.1580914 49.6619077, 21.1581203 49.6620543)",,,,
1216021529,True,1,,secondary,False,11.753,"LINESTRING (21.1580706 49.6618406, 21.1580222 49.6618567, 21.1579686 49.661863, 21.1579146 49.6618588)",roundabout,50,,977
291251460,True,,Marii Rydarowskiej,tertiary,False,26.357999999999997,"LINESTRING (21.1581203 49.6620543, 21.1580176 49.6619488, 21.1579746 49.6619039, 21.1579146 49.6618588)",,,,
"[321043649, 321043650, 279857574, 894624102]",False,,Marii Rydarowskiej,tertiary,True,424.07099999999997,"LINESTRING (21.1581203 49.6620543, 21.1582297 49.6622196, 21.1583205 49.6623386, 21.1584716 49.6625741, 21.1586466 49.6628197, 21.1594104 49.6639231, 21.1595545 49.6642518, 21.1596041 49.6644375, 21.1596304 49.6648866, 21.1595998 49.6652031, 21.1596248 49.6654323, 21.1597027 49.6655085, 21.1598188 49.6655795, 21.1598691 49.6656112)",,,yes,
299268262,True,2,Biecka,tertiary,False,20.088,"LINESTRING (21.16198 49.6622217, 21.1622234 49.6623101)",,,,
207364683,False,,,residential,True,6.225,"LINESTRING (21.1621827 49.6623595, 21.1622234 49.6623101)",,,,
291251448,True,,Biecka,tertiary,False,22.128,"LINESTRING (21.1621827 49.6623595, 21.1619123 49.6622648)",,,,
291251461,True,,,residential,False,24.824,"LINESTRING (21.1621827 49.6623595, 21.1622336 49.6625803)",,,,
24355398,True,1,Biecka,tertiary,False,9.415000000000001,"LINESTRING (21.1702054 49.6674131, 21.1701818 49.6674394, 21.1701545 49.66746, 21.1701215 49.6674767)",roundabout,,,
233645017,False,,Stefana Okrzei,residential,False,91.784,"LINESTRING (21.169979 49.6642602, 21.1688633 49.66466)",,20,,
233645017,False,,Stefana Okrzei,residential,True,30.445,"LINESTRING (21.169979 49.6642602, 21.1701527 49.664198, 21.1703491 49.6641276)",,20,,
301715503,False,,Marii Konopnickiej,residential,False,180.781,"LINESTRING (21.169979 49.6642602, 21.1699427 49.6640754, 21.1697938 49.6633702, 21.1697049 49.6629493, 21.1695488 49.6626637)",,20,,
