osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
583351738,2,Podzamcze,secondary,50,False,False,38.835,,"LINESTRING (21.2394977 51.1608707, 21.2396059 51.1612133)"
"[31895715, 436540437, 436540438]",2,Przy Murach,residential,,False,True,69.806,yes,"LINESTRING (21.2394977 51.1608707, 21.2390404 51.1609657, 21.2388594 51.1610009, 21.2386926 51.1610365, 21.2385464 51.161066)"
"[194090611, 194090613, 35761206]",2,Pułkownika Władysława Muzyki,secondary,50,False,False,94.69999999999999,yes,"LINESTRING (21.2398364 51.1630445, 21.2398157 51.1630718, 21.2397899 51.1630941, 21.2397506 51.1631135, 21.2397102 51.1631292, 21.2396222 51.1631502, 21.239423 51.1631942, 21.2392123 51.1632384, 21.2388234 51.1633211, 21.2386053 51.1633673)"
35761621,2,Podzamcze,secondary,50,False,True,96.237,,"LINESTRING (21.2398364 51.1630445, 21.2398435 51.1630238, 21.2398459 51.1630007, 21.2398278 51.1629045, 21.2397222 51.1625222, 21.2396862 51.1623326, 21.2396796 51.1621873)"
31895501,1,Radomska,residential,,True,False,22.623,,"LINESTRING (21.2354764 51.1629849, 21.2357436 51.1628695)"
179128657,,Radomska,residential,,False,True,114.02300000000001,,"LINESTRING (21.2354764 51.1629849, 21.2353384 51.1630523, 21.2351463 51.1631459, 21.2347732 51.1633614, 21.2343403 51.1636138, 21.23428 51.1636779)"
252701872,,Jana Kochanowskiego,unclassified,,False,False,129.663,,"LINESTRING (21.2354764 51.1629849, 21.2356196 51.1630502, 21.2357096 51.1630906, 21.2358756 51.1631651, 21.2360846 51.1632676, 21.2362872 51.1633506, 21.2366163 51.1634801, 21.2368164 51.1635589, 21.2369941 51.1636558)"
967402096,,Bodzentyńska,unclassified,,False,True,263.52799999999996,,"LINESTRING (21.2354764 51.1629849, 21.2354218 51.1629347, 21.2353981 51.1629118, 21.2353746 51.1628854, 21.2351346 51.1625562, 21.2349701 51.1622507, 21.2347693 51.1620553, 21.2344901 51.161816, 21.2337068 51.1611985, 21.2335965 51.1611116, 21.2334594 51.1610035)"
31892471,,Wójtowska,tertiary,,False,False,151.93,,"LINESTRING (21.2369941 51.1636558, 21.2370866 51.1638053, 21.2373447 51.1641634, 21.2374785 51.1643401, 21.23768 51.164538, 21.2379818 51.1648705)"
"[32710853, 360330086]","['2', '3']","Danuty Siedzikówny ""Inki""",secondary,50,False,False,179.09300000000002,,"LINESTRING (21.2369941 51.1636558, 21.2367016 51.1637089, 21.2362053 51.1638125, 21.2355697 51.1639474, 21.2349233 51.1640856, 21.2347249 51.1641321, 21.234564 51.1641753)"
252701872,,Jana Kochanowskiego,unclassified,,False,True,129.663,,"LINESTRING (21.2369941 51.1636558, 21.2368164 51.1635589, 21.2366163 51.1634801, 21.2362872 51.1633506, 21.2360846 51.1632676, 21.2358756 51.1631651, 21.2357096 51.1630906, 21.2356196 51.1630502, 21.2354764 51.1629849)"
"[35761200, 360330089, 360330090]",3,Plac 11 Listopada,secondary,50,False,True,116.85,,"LINESTRING (21.2369941 51.1636558, 21.2372189 51.1636167, 21.2378376 51.1635094, 21.2380996 51.1634646, 21.2386053 51.1633673)"
31892471,,Wójtowska,tertiary,,False,True,151.93,,"LINESTRING (21.2379818 51.1648705, 21.23768 51.164538, 21.2374785 51.1643401, 21.2373447 51.1641634, 21.2370866 51.1638053, 21.2369941 51.1636558)"
31893119,,Garncarska,residential,,False,False,74.223,,"LINESTRING (21.2379818 51.1648705, 21.2380186 51.1648516, 21.2384039 51.1646731, 21.2388365 51.1644727)"
31893118,,Garbarska,residential,,False,False,124.22800000000001,,"LINESTRING (21.2386053 51.1633673, 21.2385934 51.1634598, 21.238716 51.1639239, 21.2388365 51.1644727)"
"[35761200, 360330089, 360330090]",3,Plac 11 Listopada,secondary,50,False,False,116.85,,"LINESTRING (21.2386053 51.1633673, 21.2380996 51.1634646, 21.2378376 51.1635094, 21.2372189 51.1636167, 21.2369941 51.1636558)"
"[194090611, 194090613, 35761206]",2,Pułkownika Władysława Muzyki,secondary,50,False,True,94.7,yes,"LINESTRING (21.2386053 51.1633673, 21.2388234 51.1633211, 21.2392123 51.1632384, 21.239423 51.1631942, 21.2396222 51.1631502, 21.2397102 51.1631292, 21.2397506 51.1631135, 21.2397899 51.1630941, 21.2398157 51.1630718, 21.2398364 51.1630445)"
31893118,,Garbarska,residential,,False,False,69.152,,"LINESTRING (21.2388365 51.1644727, 21.2393934 51.1649302, 21.2394366 51.1649678)"
31893118,,Garbarska,residential,,False,True,124.228,,"LINESTRING (21.2388365 51.1644727, 21.238716 51.1639239, 21.2385934 51.1634598, 21.2386053 51.1633673)"
31893119,,Garncarska,residential,,False,True,74.22300000000001,,"LINESTRING (21.2388365 51.1644727, 21.2384039 51.1646731, 21.2380186 51.1648516, 21.2379818 51.1648705)"
31893118,,Garbarska,residential,,False,True,69.152,,"LINESTRING (21.2394366 51.1649678, 21.2393934 51.1649302, 21.2388365 51.1644727)"
179128651,1,"Danuty Siedzikówny ""Inki""",secondary,50,True,False,19.573,,"LINESTRING (21.2339417 51.1644149, 21.2341684 51.1643111)"
1226182089,,Radomska,residential,,True,False,31.684,,"LINESTRING (21.2339417 51.1644149, 21.2339765 51.1643656, 21.2339967 51.1642993, 21.2340576 51.1641403)"
31895497,,Radomska,residential,,True,False,21.597,,"LINESTRING (21.2340576 51.1641403, 21.2340656 51.1642196, 21.2340889 51.1642599, 21.2341262 51.1642896, 21.2341684 51.1643111)"
179128657,,Radomska,residential,,False,False,54.034000000000006,,"LINESTRING (21.2340576 51.1641403, 21.2341282 51.1639244, 21.2342233 51.163738, 21.23428 51.1636779)"
31895810,,Armii Krajowej,residential,,False,False,294.35200000000003,,"LINESTRING (21.23428 51.1636779, 21.2341241 51.1635531, 21.2329893 51.1626446, 21.2328772 51.1626088, 21.2327664 51.1626016, 21.2326661 51.1626035, 21.2311754 51.1630059, 21.2310211 51.1630471)"
179128657,,Radomska,residential,,False,False,114.023,,"LINESTRING (21.23428 51.1636779, 21.2343403 51.1636138, 21.2347732 51.1633614, 21.2351463 51.1631459, 21.2353384 51.1630523, 21.2354764 51.1629849)"
179128657,,Radomska,residential,,False,True,54.034000000000006,,"LINESTRING (21.23428 51.1636779, 21.2342233 51.163738, 21.2341282 51.1639244, 21.2340576 51.1641403)"
31895501,1,Radomska,residential,,True,False,28.831,,"LINESTRING (21.2357436 51.1628695, 21.2358118 51.1628587, 21.2361445 51.1628061)"
