osmid,name,highway,oneway,reversed,length,bridge,lanes,maxspeed,geometry,junction,access
42680146,Osiedle Młodych,living_street,False,True,35.192,,,,"LINESTRING (18.6991853 53.9314298, 18.6992822 53.9317411)",,
"[737072545, 28383225]",Osiedle Młodych,living_street,False,"[False, True]",122.786,,,,"LINESTRING (18.6991853 53.9314298, 18.6985237 53.9314612, 18.6985094 53.931543, 18.698573 53.9317532, 18.6992822 53.9317411)",,
28383229,Osiedle Młodych,living_street,False,False,65.942,,,,"LINESTRING (18.6991853 53.9314298, 18.699183 53.9311427, 18.6991557 53.9308699, 18.6991524 53.9308373)",,
28383229,Osiedle Młodych,living_street,False,True,65.94200000000001,,,,"LINESTRING (18.6991524 53.9308373, 18.6991557 53.9308699, 18.699183 53.9311427, 18.6991853 53.9314298)",,
42680145,Osiedle Młodych,residential,False,False,163.274,,,,"LINESTRING (18.6991524 53.9308373, 18.6986524 53.9308554, 18.6985184 53.930863, 18.6983259 53.9308687, 18.6974186 53.9308932, 18.69675 53.9309069, 18.6966616 53.9309083)",,
42680145,Osiedle Młodych,residential,False,True,22.809,,,,"LINESTRING (18.6991524 53.9308373, 18.699389 53.9308255, 18.6994994 53.930819)",,
"[28369102, 28369119]","['Sambora', 'Plac Grunwaldzki']",tertiary,False,False,275.9,,2,40,"LINESTRING (18.6966616 53.9309083, 18.696687 53.9308052, 18.6967024 53.9306949, 18.6967966 53.9303012, 18.6968878 53.9299093, 18.6969264 53.9297547, 18.6969763 53.9295595, 18.696995 53.9294683, 18.6970001 53.9294561, 18.6970748 53.9292791, 18.6971936 53.9290812, 18.6973275 53.9288754, 18.6974766 53.9286513, 18.6974846 53.9286398, 18.6975816 53.9285018)",,
28369102,Sambora,tertiary,False,True,198.19299999999998,,2,40,"LINESTRING (18.6966616 53.9309083, 18.696664 53.9310076, 18.6966625 53.9310904, 18.6966931 53.9313092, 18.6968373 53.9316099, 18.6971389 53.9321137, 18.6973557 53.9324685, 18.6974544 53.9326144)",,
42680145,Osiedle Młodych,residential,False,True,163.274,,,,"LINESTRING (18.6966616 53.9309083, 18.69675 53.9309069, 18.6974186 53.9308932, 18.6983259 53.9308687, 18.6985184 53.930863, 18.6986524 53.9308554, 18.6991524 53.9308373)",,
461751876,Sambora,residential,False,False,52.717,,,,"LINESTRING (18.6994377 53.9303463, 18.6994899 53.9307464, 18.6994994 53.930819)",,
42680145,Osiedle Młodych,residential,False,False,22.809,,,,"LINESTRING (18.6994994 53.930819, 18.699389 53.9308255, 18.6991524 53.9308373)",,
461751876,Sambora,residential,False,True,52.717,,,,"LINESTRING (18.6994994 53.930819, 18.6994899 53.9307464, 18.6994377 53.9303463)",,
935017086,Osiedle Młodych,residential,False,True,60.861000000000004,,,,"LINESTRING (18.6994994 53.930819, 18.7002583 53.9308012, 18.7002951 53.9308003, 18.7003821 53.9307983, 18.7004283 53.9307973)",,
461751875,Klonowa,residential,False,True,193.018,,,,"LINESTRING (18.7014376 53.9291056, 18.7013903 53.9291021, 18.7008739 53.9290645, 18.700315 53.9290405, 18.7002839 53.9290392, 18.6989225 53.928975, 18.6988798 53.9292227)",,
"[646586124, 935017085]",Szkolna,residential,False,False,46.852999999999994,,2,30,"LINESTRING (18.7014376 53.9291056, 18.7015044 53.9290108, 18.7016245 53.9288425, 18.7016686 53.9288103, 18.7017582 53.9287613, 18.7017866 53.9287458)",,
935017085,Szkolna,residential,False,True,192.843,,2,30,"LINESTRING (18.7014376 53.9291056, 18.7010967 53.9296955, 18.7010609 53.9297575, 18.7009019 53.9300219, 18.7008321 53.930138, 18.7005787 53.9305798, 18.7005651 53.9306137, 18.7005483 53.9306556, 18.7005233 53.9307368, 18.7005245 53.9307521)",,
23836887,Adama Mickiewicza,tertiary,False,True,114.736,,2,50,"LINESTRING (18.704041 53.9256631, 18.7042133 53.9255711, 18.7043678 53.9254936, 18.7044287 53.9254633, 18.7047416 53.9252965, 18.7051997 53.925065, 18.7053692 53.9249907)",,
"[1237092798, 1231195615]",Adama Mickiewicza,tertiary,False,False,101.959,,2,,"LINESTRING (18.704041 53.9256631, 18.7032724 53.9260976, 18.7031848 53.9261471, 18.7029176 53.9262981)",,
28369188,Mestwina,tertiary,False,False,131.503,,2,30,"LINESTRING (18.695184 53.9279048, 18.6952579 53.9279107, 18.6954193 53.9279237, 18.6954902 53.9279294, 18.6966028 53.9280625, 18.6971548 53.9281311)",,
28940091,Plac Mariacki,residential,False,False,72.118,,,,"LINESTRING (18.695184 53.9279048, 18.6951713 53.9279392, 18.6951479 53.9279714, 18.6950814 53.9280386, 18.6949519 53.9281058, 18.6948506 53.9281567, 18.6947353 53.928196, 18.6946146 53.928229, 18.6944891 53.9282564, 18.694348 53.928274)",,
982123911,Mestwina,tertiary,False,True,101.756,,2,30,"LINESTRING (18.695184 53.9279048, 18.6941246 53.9278169, 18.6936464 53.9277717)",,
28940091,Plac Mariacki,residential,False,False,77.22700000000002,,,,"LINESTRING (18.694348 53.928274, 18.6941794 53.9282314, 18.694037 53.9281858, 18.6939187 53.928123, 18.6938224 53.9280553, 18.6937457 53.9279758, 18.6936641 53.9278826, 18.6936387 53.9278085, 18.6936464 53.9277717)",,
28940091,Plac Mariacki,residential,False,True,72.11800000000001,,,,"LINESTRING (18.694348 53.928274, 18.6944891 53.9282564, 18.6946146 53.928229, 18.6947353 53.928196, 18.6948506 53.9281567, 18.6949519 53.9281058, 18.6950814 53.9280386, 18.6951479 53.9279714, 18.6951713 53.9279392, 18.695184 53.9279048)",,
97095776,Kanonicka,residential,False,False,238.19,,,,"LINESTRING (18.694348 53.928274, 18.6943559 53.9284189, 18.6943723 53.930416)",,
28940091,Plac Mariacki,residential,False,True,77.227,,,,"LINESTRING (18.6936464 53.9277717, 18.6936387 53.9278085, 18.6936641 53.9278826, 18.6937457 53.9279758, 18.6938224 53.9280553, 18.6939187 53.928123, 18.694037 53.9281858, 18.6941794 53.9282314, 18.694348 53.928274)",,
982123911,Mestwina,tertiary,False,False,101.756,,2,30,"LINESTRING (18.6936464 53.9277717, 18.6941246 53.9278169, 18.695184 53.9279048)",,
"[982123910, 982123911, 358557356, 28401103, 982347990, 1237325912, 461751870]","['Mestwina', 'Przystań Jana Sobieskiego']",tertiary,False,"[False, True]",208.67,yes,2,"['30', '50']","LINESTRING (18.6936464 53.9277717, 18.6934265 53.927752, 18.6930925 53.927722, 18.6927428 53.927683, 18.6925345 53.9276608, 18.69213 53.9276173, 18.6916049 53.9275639, 18.6914703 53.927551, 18.6910132 53.9275031, 18.6907104 53.927469, 18.690509 53.9274429)",,
1237092798,Adama Mickiewicza,tertiary,False,True,22.323,,2,,"LINESTRING (18.7026716 53.9264371, 18.7029176 53.9262981)",,
29029038,Józefa Wybickiego,unclassified,False,False,161.394,,2,50,"LINESTRING (18.7026716 53.9264371, 18.7027436 53.926478, 18.7028499 53.9265384, 18.7037157 53.9270137, 18.7040312 53.9271841, 18.7043099 53.9273398, 18.7044703 53.9274295)",,
462124947,Adama Mickiewicza,tertiary,False,False,348.63,,2,,"LINESTRING (18.7026716 53.9264371, 18.7023165 53.9266318, 18.7021282 53.92672, 18.7019205 53.926792, 18.7010602 53.9270825, 18.7010066 53.9271033, 18.7004437 53.9273217, 18.6994451 53.927709, 18.6993853 53.9277322, 18.6987878 53.9279902, 18.6987083 53.9280246, 18.6984025 53.9281699, 18.6982924 53.9282083)",,
28692350,Szkolna,residential,False,True,217.816,,,,"LINESTRING (18.7044703 53.9274295, 18.7043425 53.9274837, 18.7041027 53.9275855, 18.7040451 53.9276082, 18.7037952 53.9277051, 18.7030381 53.9279985, 18.7027193 53.9281687, 18.7024434 53.9283266, 18.7022097 53.9284572, 18.7020018 53.9285867, 18.701908 53.9286622)",,
29029038,Józefa Wybickiego,unclassified,False,True,161.394,,2,50,"LINESTRING (18.7044703 53.9274295, 18.7043099 53.9273398, 18.7040312 53.9271841, 18.7037157 53.9270137, 18.7028499 53.9265384, 18.7027436 53.926478, 18.7026716 53.9264371)",,
"[751370610, 28367766]",Józefa Wybickiego,residential,False,False,156.263,,2,50,"LINESTRING (18.7044703 53.9274295, 18.7046891 53.9275453, 18.7050806 53.9277517, 18.7050997 53.9277706, 18.7051262 53.9278207, 18.7050971 53.9279051, 18.7050618 53.9279856, 18.7050319 53.9280539, 18.7049041 53.9283456, 18.7048107 53.9285288, 18.7047542 53.9286398)",,
97095776,Kanonicka,residential,False,True,238.19,,,,"LINESTRING (18.6943723 53.930416, 18.6943559 53.9284189, 18.694348 53.928274)",,
28367766,Józefa Wybickiego,residential,False,False,30.678,,2,50,"LINESTRING (18.7047542 53.9286398, 18.7046974 53.9287824, 18.7046841 53.9288158, 18.7046472 53.9289084)",,
"[751370610, 28367766]",Józefa Wybickiego,residential,False,True,156.26299999999998,,2,50,"LINESTRING (18.7047542 53.9286398, 18.7048107 53.9285288, 18.7049041 53.9283456, 18.7050319 53.9280539, 18.7050618 53.9279856, 18.7050971 53.9279051, 18.7051262 53.9278207, 18.7050997 53.9277706, 18.7050806 53.9277517, 18.7046891 53.9275453, 18.7044703 53.9274295)",,
28367766,Józefa Wybickiego,residential,False,False,37.581999999999994,,2,50,"LINESTRING (18.7046472 53.9289084, 18.7045544 53.9290753, 18.7044686 53.9292296)",,
28367766,Józefa Wybickiego,residential,False,True,30.677999999999997,,2,50,"LINESTRING (18.7046472 53.9289084, 18.7046841 53.9288158, 18.7046974 53.9287824, 18.7047542 53.9286398)",,
28367766,Józefa Wybickiego,residential,False,True,37.581999999999994,,2,50,"LINESTRING (18.7044686 53.9292296, 18.7045544 53.9290753, 18.7046472 53.9289084)",,
646586123,Świerkowa,residential,False,True,175.24,,2,30,"LINESTRING (18.7044686 53.9292296, 18.7044377 53.9292225, 18.7043516 53.9292027, 18.7032831 53.9289758, 18.7021257 53.9287604, 18.7020495 53.9287462, 18.7019673 53.9287312, 18.7019336 53.928725)",,
"[1237490017, 1237490018, 657969913]",Józefa Wybickiego,residential,False,False,423.5,,"['1', '2']",50,"LINESTRING (18.7044686 53.9292296, 18.7043497 53.9295961, 18.7043443 53.9297777, 18.7044229 53.9301889, 18.704465 53.9306083, 18.7043416 53.9307142, 18.7040842 53.9308026, 18.7036309 53.9309479, 18.7033197 53.9310805, 18.7030435 53.9311958, 18.7028101 53.9312763, 18.7014494 53.9318008, 18.7013386 53.9318435, 18.7011133 53.9319271, 18.7010628 53.9319458)",,
462124947,Adama Mickiewicza,tertiary,False,True,348.63000000000005,,2,,"LINESTRING (18.6982924 53.9282083, 18.6984025 53.9281699, 18.6987083 53.9280246, 18.6987878 53.9279902, 18.6993853 53.9277322, 18.6994451 53.927709, 18.7004437 53.9273217, 18.7010066 53.9271033, 18.7010602 53.9270825, 18.7019205 53.926792, 18.7021282 53.92672, 18.7023165 53.9266318, 18.7026716 53.9264371)",,
1219861776,,tertiary,True,False,36.327999999999996,,1,,"LINESTRING (18.6982924 53.9282083, 18.6982107 53.9282428, 18.6981173 53.9282628, 18.6980121 53.9282674, 18.6978546 53.9282566, 18.6977638 53.9282541)",,
28369119,Plac Grunwaldzki,tertiary,False,True,16.642,,,,"LINESTRING (18.6976478 53.9283573, 18.6975816 53.9285018)",,
1219861781,,tertiary,True,False,11.672,,1,,"LINESTRING (18.6976478 53.9283573, 18.6976626 53.9282975, 18.6976643 53.9282757, 18.6976605 53.9282531)",,
23836887,Adama Mickiewicza,tertiary,False,False,114.736,,2,50,"LINESTRING (18.7053692 53.9249907, 18.7051997 53.925065, 18.7047416 53.9252965, 18.7044287 53.9254633, 18.7043678 53.9254936, 18.7042133 53.9255711, 18.704041 53.9256631)",,
"[790286880, 646586122, 1251775604]",Franciszka Ornassa,residential,False,"[False, True]",280.71999999999997,,1,,"LINESTRING (18.7017541 53.9287003, 18.7016097 53.9286798, 18.7014406 53.9286712, 18.701001 53.928638, 18.7004883 53.9286082, 18.6998497 53.9285751, 18.699193 53.9285324, 18.6983462 53.9284566, 18.6982861 53.9284549, 18.6980992 53.92842, 18.6980301 53.9284061, 18.6979883 53.9284027, 18.6979455 53.9284064, 18.6979214 53.9284158, 18.6978127 53.9284888, 18.6977903 53.9285016, 18.6977527 53.9285087, 18.6977101 53.9285134, 18.6976548 53.9285105, 18.6975816 53.9285018)",,
646586125,,residential,True,False,13.353,,1,30,"LINESTRING (18.7017541 53.9287003, 18.7017713 53.928672, 18.7018111 53.9286533, 18.7018617 53.9286496, 18.701908 53.9286622)",roundabout,
"[646586124, 935017085]",Szkolna,residential,False,True,46.852999999999994,,2,30,"LINESTRING (18.7017866 53.9287458, 18.7017582 53.9287613, 18.7016686 53.9288103, 18.7016245 53.9288425, 18.7015044 53.9290108, 18.7014376 53.9291056)",,
646586125,,residential,True,False,5.640000000000001,,1,30,"LINESTRING (18.7017866 53.9287458, 18.7017612 53.9287253, 18.7017541 53.9287003)",roundabout,
646586123,Świerkowa,residential,False,False,175.24,,2,30,"LINESTRING (18.7019336 53.928725, 18.7019673 53.9287312, 18.7020495 53.9287462, 18.7021257 53.9287604, 18.7032831 53.9289758, 18.7043516 53.9292027, 18.7044377 53.9292225, 18.7044686 53.9292296)",,
646586125,,residential,True,False,11.343,,1,30,"LINESTRING (18.7019336 53.928725, 18.7018961 53.9287509, 18.70184 53.9287588, 18.7017866 53.9287458)",roundabout,
28692350,Szkolna,residential,False,False,217.816,,,,"LINESTRING (18.701908 53.9286622, 18.7020018 53.9285867, 18.7022097 53.9284572, 18.7024434 53.9283266, 18.7027193 53.9281687, 18.7030381 53.9279985, 18.7037952 53.9277051, 18.7040451 53.9276082, 18.7041027 53.9275855, 18.7043425 53.9274837, 18.7044703 53.9274295)",,
646586125,,residential,True,False,7.5489999999999995,,1,30,"LINESTRING (18.701908 53.9286622, 18.7019381 53.9286912, 18.7019336 53.928725)",roundabout,
657969911,Szkolna,residential,False,True,123.813,,2,30,"LINESTRING (18.7010628 53.9319458, 18.7009969 53.9318566, 18.7008532 53.9316621, 18.7007099 53.9314113, 18.7005909 53.9310721, 18.7005621 53.9309565, 18.7005471 53.9308963, 18.7005396 53.9308815)",,
657969912,Józefa Wybickiego,residential,False,False,128.19,,2,50,"LINESTRING (18.7010628 53.9319458, 18.7008306 53.932036, 18.7004225 53.9321945, 18.7000378 53.9323349, 18.6996926 53.9324244, 18.6993479 53.932488)",,
"[657969913, 1237490018, 1237490017]",Józefa Wybickiego,residential,False,True,423.5,,"['1', '2']",50,"LINESTRING (18.7010628 53.9319458, 18.7011133 53.9319271, 18.7013386 53.9318435, 18.7014494 53.9318008, 18.7028101 53.9312763, 18.7030435 53.9311958, 18.7033197 53.9310805, 18.7036309 53.9309479, 18.7040842 53.9308026, 18.7043416 53.9307142, 18.704465 53.9306083, 18.7044229 53.9301889, 18.7043443 53.9297777, 18.7043497 53.9295961, 18.7044686 53.9292296)",,
28369119,Plac Grunwaldzki,tertiary,False,False,16.642,,,,"LINESTRING (18.6975816 53.9285018, 18.6976478 53.9283573)",,
"[28369102, 28369119]","['Sambora', 'Plac Grunwaldzki']",tertiary,False,True,275.90000000000003,,2,40,"LINESTRING (18.6975816 53.9285018, 18.6974846 53.9286398, 18.6974766 53.9286513, 18.6973275 53.9288754, 18.6971936 53.9290812, 18.6970748 53.9292791, 18.6970001 53.9294561, 18.696995 53.9294683, 18.6969763 53.9295595, 18.6969264 53.9297547, 18.6968878 53.9299093, 18.6967966 53.9303012, 18.6967024 53.9306949, 18.696687 53.9308052, 18.6966616 53.9309083)",,
"[790286880, 646586122, 1251775604]",Franciszka Ornassa,residential,False,"[False, True]",280.72,,1,,"LINESTRING (18.6975816 53.9285018, 18.6976548 53.9285105, 18.6977101 53.9285134, 18.6977527 53.9285087, 18.6977903 53.9285016, 18.6978127 53.9284888, 18.6979214 53.9284158, 18.6979455 53.9284064, 18.6979883 53.9284027, 18.6980301 53.9284061, 18.6980992 53.92842, 18.6982861 53.9284549, 18.6983462 53.9284566, 18.699193 53.9285324, 18.6998497 53.9285751, 18.7004883 53.9286082, 18.701001 53.928638, 18.7014406 53.9286712, 18.7016097 53.9286798, 18.7017541 53.9287003)",,
935017084,Osiedle Młodych,residential,False,True,17.945,,,,"LINESTRING (18.7009155 53.9307928, 18.7007763 53.9307973, 18.7006902 53.9308001, 18.7006418 53.9308016)",,no
28734086,Szkolna,residential,True,False,8.788,,1,30,"LINESTRING (18.7004283 53.9307973, 18.7004422 53.9307756, 18.700493 53.9307534, 18.7005245 53.9307521)",roundabout,
935017086,Osiedle Młodych,residential,False,False,60.861,,,,"LINESTRING (18.7004283 53.9307973, 18.7003821 53.9307983, 18.7002951 53.9308003, 18.7002583 53.9308012, 18.6994994 53.930819)",,
28734086,Szkolna,residential,True,False,10.370999999999999,,1,30,"LINESTRING (18.7005245 53.9307521, 18.7005561 53.9307508, 18.7006116 53.9307688, 18.7006418 53.9308016)",roundabout,
935017085,Szkolna,residential,False,False,192.843,,2,30,"LINESTRING (18.7005245 53.9307521, 18.7005233 53.9307368, 18.7005483 53.9306556, 18.7005651 53.9306137, 18.7005787 53.9305798, 18.7008321 53.930138, 18.7009019 53.9300219, 18.7010609 53.9297575, 18.7010967 53.9296955, 18.7014376 53.9291056)",,
28734086,Szkolna,residential,True,False,12.436,,1,30,"LINESTRING (18.7006418 53.9308016, 18.7006371 53.9308388, 18.700599 53.9308685, 18.7005396 53.9308815)",roundabout,
935017084,Osiedle Młodych,residential,False,False,17.945,,,,"LINESTRING (18.7006418 53.9308016, 18.7006902 53.9308001, 18.7007763 53.9307973, 18.7009155 53.9307928)",,no
28734086,Szkolna,residential,True,False,14.007,,1,30,"LINESTRING (18.7005396 53.9308815, 18.7004778 53.9308734, 18.7004331 53.930847, 18.7004199 53.9308105, 18.7004283 53.9307973)",roundabout,
657969911,Szkolna,residential,False,False,123.81300000000002,,2,30,"LINESTRING (18.7005396 53.9308815, 18.7005471 53.9308963, 18.7005621 53.9309565, 18.7005909 53.9310721, 18.7007099 53.9314113, 18.7008532 53.9316621, 18.7009969 53.9318566, 18.7010628 53.9319458)",,
28383225,Osiedle Młodych,living_street,False,False,22.798,,,,"LINESTRING (18.6996296 53.9317269, 18.6992822 53.9317411)",,
461751875,Klonowa,residential,False,False,193.01800000000003,,,,"LINESTRING (18.6988798 53.9292227, 18.6989225 53.928975, 18.7002839 53.9290392, 18.700315 53.9290405, 18.7008739 53.9290645, 18.7013903 53.9291021, 18.7014376 53.9291056)",,
1237092798,Adama Mickiewicza,tertiary,False,False,22.323,,2,,"LINESTRING (18.7029176 53.9262981, 18.7026716 53.9264371)",,
1044259127,Cukrowników Pelplińskich,residential,False,False,196.41000000000003,,,,"LINESTRING (18.7029176 53.9262981, 18.7028723 53.9262669, 18.7023615 53.9258938, 18.7017238 53.9253361, 18.7012276 53.925036, 18.7011739 53.9250139, 18.7011203 53.9249981, 18.7010479 53.9249918, 18.7009835 53.9249918)",,
"[1237092798, 1231195615]",Adama Mickiewicza,tertiary,False,True,101.959,,2,,"LINESTRING (18.7029176 53.9262981, 18.7031848 53.9261471, 18.7032724 53.9260976, 18.704041 53.9256631)",,
1044259127,Cukrowników Pelplińskich,residential,False,True,196.41,,,,"LINESTRING (18.7009835 53.9249918, 18.7010479 53.9249918, 18.7011203 53.9249981, 18.7011739 53.9250139, 18.7012276 53.925036, 18.7017238 53.9253361, 18.7023615 53.9258938, 18.7028723 53.9262669, 18.7029176 53.9262981)",,
1219861780,,tertiary,True,False,13.850999999999999,,1,,"LINESTRING (18.6977638 53.9282541, 18.6977342 53.928273, 18.6976918 53.9283059, 18.6976478 53.9283573)",,
1222812943,,tertiary,True,False,7.558999999999999,,1,,"LINESTRING (18.6977638 53.9282541, 18.6977258 53.9282671, 18.6976944 53.9282656, 18.6976605 53.9282531)",,
1219861775,,tertiary,True,False,3.129,,1,,"LINESTRING (18.6976605 53.9282531, 18.6976403 53.9282276)",,
1219861775,,tertiary,True,False,6.235,,1,,"LINESTRING (18.6976403 53.9282276, 18.6976418 53.9282086, 18.6976533 53.9281954, 18.6976826 53.9281814)",,
1219861778,,tertiary,True,False,33.679,,1,50,"LINESTRING (18.6976403 53.9282276, 18.697571 53.9282138, 18.697438 53.9281939, 18.6972442 53.9281596, 18.6971548 53.9281311)",,
1219861782,,tertiary,True,False,6.162,,1,,"LINESTRING (18.6976826 53.9281814, 18.6976972 53.9281735, 18.6977217 53.9281322)",,
1222812943,,tertiary,True,False,5.849,,1,,"LINESTRING (18.6976826 53.9281814, 18.6977319 53.9281832, 18.6977673 53.9281941)",,
1219861777,,tertiary,True,False,34.858000000000004,,1,,"LINESTRING (18.6977673 53.9281941, 18.6978384 53.9282039, 18.6980223 53.9282227, 18.6980941 53.9282263, 18.698225 53.9282133, 18.6982924 53.9282083)",,
1222812943,,tertiary,True,False,7.1240000000000006,,1,,"LINESTRING (18.6977673 53.9281941, 18.697782 53.9282136, 18.6977781 53.9282385, 18.6977638 53.9282541)",,
28369188,Mestwina,tertiary,False,True,131.503,,2,30,"LINESTRING (18.6971548 53.9281311, 18.6966028 53.9280625, 18.6954902 53.9279294, 18.6954193 53.9279237, 18.6952579 53.9279107, 18.695184 53.9279048)",,
1219861779,,tertiary,True,False,35.043,,1,30,"LINESTRING (18.6971548 53.9281311, 18.6973576 53.9281435, 18.697452 53.9281558, 18.6976248 53.928175, 18.6976826 53.9281814)",,
1219861783,,tertiary,True,False,7.590999999999999,,1,,"LINESTRING (18.6977217 53.9281322, 18.6977309 53.9281573, 18.6977458 53.9281724, 18.6977673 53.9281941)",,
