osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
"[1127321217, 631360617, 333516304, 601367386, 601367390]",91,Legionów Polskich,primary,50,False,True,421.833,yes,"LINESTRING (19.6400671 51.2983508, 19.6403455 51.2986286, 19.6404843 51.2987719, 19.6407117 51.2990027, 19.6408075 51.2991032, 19.641087 51.2993886, 19.6415371 51.2998513, 19.6416821 51.2999949, 19.6417775 51.3000866, 19.6418886 51.3001892, 19.6423843 51.3006447, 19.643002 51.3012259, 19.6430776 51.301293, 19.6432908 51.3014825, 19.6433124 51.3014983, 19.6433433 51.3015133, 19.6433736 51.3015265)"
648557199,91,Rynek Piastowski,primary,50,False,True,2.611,,"LINESTRING (19.6433736 51.3015265, 19.6434055 51.3015389)"
"[1127321217, 631360617, 333516304, 601367386, 601367390]",91,Legionów Polskich,primary,50,False,False,421.83299999999997,yes,"LINESTRING (19.6433736 51.3015265, 19.6433433 51.3015133, 19.6433124 51.3014983, 19.6432908 51.3014825, 19.6430776 51.301293, 19.643002 51.3012259, 19.6423843 51.3006447, 19.6418886 51.3001892, 19.6417775 51.3000866, 19.6416821 51.2999949, 19.6415371 51.2998513, 19.641087 51.2993886, 19.6408075 51.2991032, 19.6407117 51.2990027, 19.6404843 51.2987719, 19.6403455 51.2986286, 19.6400671 51.2983508)"
601812417,,Rynek Piastowski,residential,50,True,False,79.755,,"LINESTRING (19.6433736 51.3015265, 19.643559 51.3014398, 19.6441856 51.3011414, 19.6442873 51.3010928)"
1050560117,,Tadeusza Kościuszki,tertiary,50,False,True,201.404,,"LINESTRING (19.6433736 51.3015265, 19.6430481 51.3016744, 19.6427712 51.3018002, 19.6424656 51.3019402, 19.6411565 51.30254, 19.6410353 51.3025958)"
1117437893,,Aleja 900-lecia,tertiary,50,False,True,13.048,,"LINESTRING (19.6460443 51.3025947, 19.6461873 51.3025187)"
333516305,91,Rynek Piastowski,primary,50,False,False,112.93499999999999,,"LINESTRING (19.6460443 51.3025947, 19.6458947 51.3025014, 19.6455175 51.302267, 19.6451544 51.3020413, 19.6449555 51.3019186, 19.6448844 51.3018842)"
1035817223,91,Piotrkowska,primary,50,False,True,233.116,,"LINESTRING (19.6460443 51.3025947, 19.646229 51.3027082, 19.6462649 51.3027305, 19.6467639 51.3030347, 19.6471876 51.3032979, 19.6473151 51.3033838, 19.6475916 51.3035706, 19.6482773 51.3041516)"
184068520,,Rynek Piastowski,residential,50,False,False,61.461999999999996,,"LINESTRING (19.6449958 51.3007622, 19.644439 51.3010216, 19.6442873 51.3010928)"
184068520,,Rynek Piastowski,residential,50,False,True,61.461999999999996,,"LINESTRING (19.6442873 51.3010928, 19.644439 51.3010216, 19.6449958 51.3007622)"
"[648557194, 648557196]",,Rynek Piastowski,residential,50,False,False,92.92699999999999,,"LINESTRING (19.6442873 51.3010928, 19.6443972 51.3011751, 19.6446293 51.3013488, 19.6447637 51.3014603, 19.6451243 51.3017442)"
249393472,,Sportowa,residential,50,False,False,337.744,,"LINESTRING (19.6410353 51.3025958, 19.6410714 51.3026295, 19.6411815 51.3027651, 19.6423346 51.3041521, 19.6432894 51.3052862)"
1050560117,,Tadeusza Kościuszki,tertiary,50,False,False,201.404,,"LINESTRING (19.6410353 51.3025958, 19.6411565 51.30254, 19.6424656 51.3019402, 19.6427712 51.3018002, 19.6430481 51.3016744, 19.6433736 51.3015265)"
249393461,,Leśna,residential,50,False,True,111.496,,"LINESTRING (19.6482773 51.3041516, 19.6469023 51.3046678)"
1035817223,91,Piotrkowska,primary,50,False,True,154.084,,"LINESTRING (19.6482773 51.3041516, 19.6495703 51.3052771)"
1035817223,91,Piotrkowska,primary,50,False,False,233.116,,"LINESTRING (19.6482773 51.3041516, 19.6475916 51.3035706, 19.6473151 51.3033838, 19.6471876 51.3032979, 19.6467639 51.3030347, 19.6462649 51.3027305, 19.646229 51.3027082, 19.6460443 51.3025947)"
249393461,,Leśna,residential,50,False,False,122.587,,"LINESTRING (19.6437495 51.3058304, 19.6438399 51.305796, 19.6452647 51.3052664)"
249393472,,Sportowa,residential,50,False,True,68.446,,"LINESTRING (19.6437495 51.3058304, 19.6436231 51.3056815, 19.6433667 51.3053795, 19.6432894 51.3052862)"
257182708,,Aleja 900-lecia,tertiary,50,False,False,119.123,,"LINESTRING (19.6493732 51.3011762, 19.651011 51.3008614)"
249393473,,Polna,residential,50,False,False,104.29299999999999,,"LINESTRING (19.6493732 51.3011762, 19.6493989 51.3012112, 19.6494101 51.3012215, 19.6494236 51.3012309, 19.6495943 51.3013386, 19.6496647 51.3013805, 19.649725 51.3014145, 19.6502915 51.3017195, 19.6504727 51.301808)"
257182708,,Aleja 900-lecia,tertiary,50,False,True,183.209,,"LINESTRING (19.6493732 51.3011762, 19.6493343 51.3011847, 19.6492912 51.3011945, 19.6492099 51.3012166, 19.6491264 51.301246, 19.6482031 51.3016143, 19.6474373 51.3019468, 19.6471623 51.3020677)"
249393464,,Józefa Pawlikowskiego,residential,50,False,False,138.52,,"LINESTRING (19.6451443 51.3031385, 19.645169 51.303159, 19.646113 51.3039715, 19.6463186 51.3041449)"
249393451,,,residential,20,False,True,186.57600000000002,,"LINESTRING (19.65383 51.3033878, 19.6530468 51.3037373, 19.6523245 51.3040597, 19.6516469 51.3043638)"
249393473,,Polna,residential,50,False,True,292.131,,"LINESTRING (19.65383 51.3033878, 19.6511259 51.3021268, 19.6504727 51.301808)"
249393452,,Osiedlowa,residential,50,False,True,126.702,,"LINESTRING (19.6463186 51.3041449, 19.6462239 51.3041814, 19.6447537 51.304729)"
249393464,,Józefa Pawlikowskiego,residential,50,False,False,70.923,,"LINESTRING (19.6463186 51.3041449, 19.6468475 51.3046105, 19.6469023 51.3046678)"
249393464,,Józefa Pawlikowskiego,residential,50,False,True,138.52,,"LINESTRING (19.6463186 51.3041449, 19.646113 51.3039715, 19.645169 51.303159, 19.6451443 51.3031385)"
249393461,,Leśna,residential,50,False,False,111.496,,"LINESTRING (19.6469023 51.3046678, 19.6482773 51.3041516)"
249393461,,Leśna,residential,50,False,True,131.871,,"LINESTRING (19.6469023 51.3046678, 19.6452647 51.3052664)"
249393464,,Józefa Pawlikowskiego,residential,50,False,True,70.923,,"LINESTRING (19.6469023 51.3046678, 19.6468475 51.3046105, 19.6463186 51.3041449)"
1035817223,91,Piotrkowska,primary,50,False,False,154.084,,"LINESTRING (19.6495703 51.3052771, 19.6482773 51.3041516)"
249393451,,,residential,20,False,False,117.95899999999999,,"LINESTRING (19.6495703 51.3052771, 19.6496292 51.3052471, 19.6496672 51.3052326, 19.6496845 51.3052293, 19.6497233 51.3052218, 19.6497713 51.305209, 19.6497985 51.3051993, 19.650959 51.3046725)"
249393452,,Osiedlowa,residential,50,False,False,119.197,,"LINESTRING (19.6432894 51.3052862, 19.6433617 51.3052647, 19.6447537 51.304729)"
249393472,,Sportowa,residential,50,False,False,68.446,,"LINESTRING (19.6432894 51.3052862, 19.6433667 51.3053795, 19.6436231 51.3056815, 19.6437495 51.3058304)"
249393472,,Sportowa,residential,50,False,True,337.744,,"LINESTRING (19.6432894 51.3052862, 19.6423346 51.3041521, 19.6411815 51.3027651, 19.6410714 51.3026295, 19.6410353 51.3025958)"
257182708,,Aleja 900-lecia,tertiary,50,False,False,90.484,,"LINESTRING (19.6515671 51.3007555, 19.6528114 51.3005169)"
257182708,,Aleja 900-lecia,tertiary,50,False,True,40.415,,"LINESTRING (19.6515671 51.3007555, 19.651011 51.3008614)"
257182710,,,residential,,False,True,244.238,,"LINESTRING (19.6515671 51.3007555, 19.6515444 51.300721, 19.6508769 51.2998296, 19.6501432 51.298812, 19.6501234 51.2987845, 19.6501046 51.2987585)"
257182711,,Rynek Piastowski,residential,50,True,False,75.159,,"LINESTRING (19.644006 51.3020935, 19.6439717 51.302074, 19.6438544 51.3019838, 19.6435785 51.3017387, 19.6434377 51.301607, 19.6434167 51.3015826, 19.6434086 51.3015692, 19.6434055 51.3015604, 19.6434055 51.3015389)"
"[257182712, 642974981]",,"['Szkolna', 'Rynek Piastowski']",residential,50,False,False,118.965,,"LINESTRING (19.644006 51.3020935, 19.6440101 51.3021166, 19.6440142 51.30214, 19.6440525 51.3023089, 19.6440669 51.3023548, 19.6440903 51.3024016, 19.6441235 51.3024575, 19.6441398 51.3024833, 19.6441524 51.3024983, 19.644268 51.3026364, 19.6444231 51.3028297, 19.6445288 51.3029527, 19.6446352 51.3030766)"
"[257182712, 642974981]",,"['Szkolna', 'Rynek Piastowski']",residential,50,False,True,118.96499999999997,,"LINESTRING (19.6446352 51.3030766, 19.6445288 51.3029527, 19.6444231 51.3028297, 19.644268 51.3026364, 19.6441524 51.3024983, 19.6441398 51.3024833, 19.6441235 51.3024575, 19.6440903 51.3024016, 19.6440669 51.3023548, 19.6440525 51.3023089, 19.6440142 51.30214, 19.6440101 51.3021166, 19.644006 51.3020935)"
249393461,,Leśna,residential,50,False,False,131.871,,"LINESTRING (19.6452647 51.3052664, 19.6469023 51.3046678)"
249393461,,Leśna,residential,50,False,True,122.587,,"LINESTRING (19.6452647 51.3052664, 19.6438399 51.305796, 19.6437495 51.3058304)"
257182713,,,residential,50,False,False,69.518,,"LINESTRING (19.6452647 51.3052664, 19.6452257 51.3052265, 19.6448539 51.3048337, 19.6447537 51.304729)"
249393452,,Osiedlowa,residential,50,False,False,126.702,,"LINESTRING (19.6447537 51.304729, 19.6462239 51.3041814, 19.6463186 51.3041449)"
249393452,,Osiedlowa,residential,50,False,True,119.197,,"LINESTRING (19.6447537 51.304729, 19.6433617 51.3052647, 19.6432894 51.3052862)"
"[257182713, 930715142]",,,residential,50,False,False,73.717,,"LINESTRING (19.6447537 51.304729, 19.6445104 51.3044763, 19.6444167 51.3043832, 19.6442614 51.3042288, 19.644197 51.3041648)"
257182713,,,residential,50,False,True,69.518,,"LINESTRING (19.6447537 51.304729, 19.6448539 51.3048337, 19.6452257 51.3052265, 19.6452647 51.3052664)"
"[257182713, 930715142]",,,residential,50,False,True,73.717,,"LINESTRING (19.644197 51.3041648, 19.6442614 51.3042288, 19.6444167 51.3043832, 19.6445104 51.3044763, 19.6447537 51.304729)"
257183833,,Pogodna,residential,,False,False,209.234,,"LINESTRING (19.6527062 51.3062047, 19.650959 51.3046725)"
249393451,,,residential,20,False,False,58.865,,"LINESTRING (19.650959 51.3046725, 19.6516469 51.3043638)"
257183833,,Pogodna,residential,,False,True,209.234,,"LINESTRING (19.650959 51.3046725, 19.6527062 51.3062047)"
249393451,,,residential,20,False,True,117.959,,"LINESTRING (19.650959 51.3046725, 19.6497985 51.3051993, 19.6497713 51.305209, 19.6497233 51.3052218, 19.6496845 51.3052293, 19.6496672 51.3052326, 19.6496292 51.3052471, 19.6495703 51.3052771)"
370114950,,Parkowa,residential,,False,True,223.54100000000003,,"LINESTRING (19.6456932 51.3002894, 19.6460808 51.300725, 19.6461165 51.3007651, 19.646362 51.3010352, 19.6463744 51.30105, 19.6466705 51.3014038, 19.6466907 51.3014329, 19.6467041 51.3014653, 19.6467401 51.3015721, 19.6467612 51.3016237, 19.6467763 51.3016607, 19.6467962 51.3016898, 19.6468233 51.3017179, 19.6469718 51.3018762, 19.6470086 51.3019164, 19.6470287 51.3019364, 19.6471623 51.3020677)"
257182708,,Aleja 900-lecia,tertiary,50,False,False,183.20900000000003,,"LINESTRING (19.6471623 51.3020677, 19.6474373 51.3019468, 19.6482031 51.3016143, 19.6491264 51.301246, 19.6492099 51.3012166, 19.6492912 51.3011945, 19.6493343 51.3011847, 19.6493732 51.3011762)"
257182708,,Aleja 900-lecia,tertiary,50,False,True,84.318,,"LINESTRING (19.6471623 51.3020677, 19.6471449 51.302076, 19.6462885 51.3024713, 19.6461873 51.3025187)"
370114950,,Parkowa,residential,,False,False,223.541,,"LINESTRING (19.6471623 51.3020677, 19.6470287 51.3019364, 19.6470086 51.3019164, 19.6469718 51.3018762, 19.6468233 51.3017179, 19.6467962 51.3016898, 19.6467763 51.3016607, 19.6467612 51.3016237, 19.6467401 51.3015721, 19.6467041 51.3014653, 19.6466907 51.3014329, 19.6466705 51.3014038, 19.6463744 51.30105, 19.646362 51.3010352, 19.6461165 51.3007651, 19.6460808 51.300725, 19.6456932 51.3002894)"
257182708,,Aleja 900-lecia,tertiary,50,False,True,90.484,,"LINESTRING (19.6528114 51.3005169, 19.6515671 51.3007555)"
630711184,,Kamienna,residential,,False,True,118.83699999999999,,"LINESTRING (19.6528114 51.3005169, 19.6528296 51.3005504, 19.6528396 51.3005704, 19.6528569 51.3005881, 19.6528887 51.3006062, 19.6541082 51.3011973)"
257182708,,Aleja 900-lecia,tertiary,50,False,False,40.415,,"LINESTRING (19.651011 51.3008614, 19.6515671 51.3007555)"
257182708,,Aleja 900-lecia,tertiary,50,False,True,119.123,,"LINESTRING (19.651011 51.3008614, 19.6493732 51.3011762)"
630711184,,Kamienna,residential,,False,False,118.83699999999999,,"LINESTRING (19.6541082 51.3011973, 19.6528887 51.3006062, 19.6528569 51.3005881, 19.6528396 51.3005704, 19.6528296 51.3005504, 19.6528114 51.3005169)"
648557199,91,Rynek Piastowski,primary,50,False,False,2.611,,"LINESTRING (19.6434055 51.3015389, 19.6433736 51.3015265)"
"[648557192, 648557199]",91,Rynek Piastowski,primary,50,False,True,110.07199999999997,,"LINESTRING (19.6434055 51.3015389, 19.6441555 51.3016957, 19.6444248 51.3017495, 19.6446379 51.3017978, 19.644696 51.3018148, 19.6447444 51.3018309, 19.6448063 51.3018523, 19.6448567 51.3018714, 19.6448844 51.3018842)"
184068516,,Rynek Piastowski,residential,50,False,True,22.814,,"LINESTRING (19.6451243 51.3017442, 19.6448844 51.3018842)"
184068514,,Rynek Piastowski,residential,50,False,False,113.499,,"LINESTRING (19.6451243 51.3017442, 19.645282 51.3018647, 19.6453676 51.3019254, 19.6455947 51.3020847, 19.6460499 51.3024122, 19.6461873 51.3025187)"
"[648557194, 648557196]",,Rynek Piastowski,residential,50,False,True,92.92699999999999,,"LINESTRING (19.6451243 51.3017442, 19.6447637 51.3014603, 19.6446293 51.3013488, 19.6443972 51.3011751, 19.6442873 51.3010928)"
184068516,,Rynek Piastowski,residential,50,False,False,22.814,,"LINESTRING (19.6448844 51.3018842, 19.6451243 51.3017442)"
333516305,91,Rynek Piastowski,primary,50,False,True,112.93499999999999,,"LINESTRING (19.6448844 51.3018842, 19.6449555 51.3019186, 19.6451544 51.3020413, 19.6455175 51.302267, 19.6458947 51.3025014, 19.6460443 51.3025947)"
