osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge
4442561,1,132,Rondo Rzymskie,secondary,50,roundabout,True,False,11.777000000000001,"LINESTRING (14.8912331 52.6689458, 14.8912858 52.6689609, 14.8913311 52.6689831, 14.8913662 52.6690112)",
4442561,1,132,Rondo Rzymskie,secondary,50,roundabout,True,False,14.915000000000001,"LINESTRING (14.8910924 52.6692258, 14.8910511 52.6692162, 14.8910133 52.6692022, 14.8909804 52.6691843, 14.8909535 52.669163, 14.8909334 52.6691391)",
96614891,,,Żwirowa,residential,,,False,False,308.6329999999999,"LINESTRING (14.8910924 52.6692258, 14.8910318 52.6693951, 14.8907345 52.6700155, 14.8905027 52.6704992, 14.8902518 52.6710712, 14.8900618 52.6715043, 14.8899347 52.6717879, 14.8898834 52.6719024)",
107196198,,,Krótka,living_street,,,True,False,131.73600000000002,"LINESTRING (14.8948429 52.6732795, 14.8947986 52.6733499, 14.894608 52.6736527, 14.8945368 52.6737596, 14.8941597 52.6743257, 14.8941233 52.6743809)",
353604384,,,Kostrzyńska,tertiary,,,False,False,141.381,"LINESTRING (14.8948429 52.6732795, 14.8946151 52.6732384, 14.8943887 52.6731867, 14.8928908 52.6728169)",
353604384,,,Kostrzyńska,tertiary,,,False,True,18.676000000000002,"LINESTRING (14.8948429 52.6732795, 14.8950129 52.6733056, 14.8951141 52.6733112)",
37712959,,,Gorzowska,tertiary,,,False,True,39.358,"LINESTRING (14.9004766 52.6734832, 14.9002866 52.6733783, 14.9001546 52.6733096, 14.9000387 52.6732492)",
166225290,,,Gorzowska,tertiary,,,False,True,228.674,"LINESTRING (14.9004766 52.6734832, 14.9006649 52.673554, 14.9008098 52.6735931, 14.901026 52.6736465, 14.9012686 52.6736924, 14.9016705 52.6737627, 14.9033669 52.6739609, 14.9037381 52.6740041)",
166225308,,,Marii Konopnickiej,tertiary,,,False,False,98.784,"LINESTRING (14.9004766 52.6734832, 14.9004598 52.6736144, 14.9004195 52.6739286, 14.9004003 52.674092, 14.900422 52.6742505, 14.9004413 52.6743687)",
107255494,,,,living_street,,,False,True,62.403,"LINESTRING (14.9004413 52.6743687, 14.900346 52.6743683, 14.9002041 52.6743676, 14.9001458 52.6744224, 14.8999496 52.6747297, 14.8999361 52.6747508)",
166225308,,,Marii Konopnickiej,tertiary,,,False,False,54.959,"LINESTRING (14.9004413 52.6743687, 14.9004937 52.6744685, 14.9005061 52.6744922, 14.9005924 52.6746201, 14.900749 52.6748257)",
166225308,,,Marii Konopnickiej,tertiary,,,False,True,98.784,"LINESTRING (14.9004413 52.6743687, 14.900422 52.6742505, 14.9004003 52.674092, 14.9004195 52.6739286, 14.9004598 52.6736144, 14.9004766 52.6734832)",
660276280,,,Marii Konopnickiej,tertiary,,,False,True,54.279,"LINESTRING (14.9015782 52.6758796, 14.9012415 52.6754362)",
107187721,,,Wielka,residential,,,False,False,25.892,"LINESTRING (14.9015782 52.6758796, 14.9016403 52.6757374, 14.9016537 52.6757068, 14.9016765 52.6756545)",
"[660276280, 166225304]",2,,"['Marii Konopnickiej', 'Cmentarna']",tertiary,,,False,False,121.346,"LINESTRING (14.9015782 52.6758796, 14.9016215 52.6760867, 14.9016549 52.6762774, 14.9017639 52.6768999, 14.9017752 52.6769643)",
107187700,,,Stanisława Moniuszki,residential,,,False,False,55.43599999999999,"LINESTRING (14.900749 52.6748257, 14.9005946 52.6748115, 14.8999361 52.6747508)",
166225308,,,Marii Konopnickiej,tertiary,,,False,True,54.959,"LINESTRING (14.900749 52.6748257, 14.9005924 52.6746201, 14.9005061 52.6744922, 14.9004937 52.6744685, 14.9004413 52.6743687)",
660276280,,,Marii Konopnickiej,tertiary,,,False,False,75.571,"LINESTRING (14.900749 52.6748257, 14.9008873 52.6749971, 14.9012415 52.6754362)",
107187721,,,Wielka,residential,,,False,True,208.193,"LINESTRING (14.9037381 52.6740041, 14.9036637 52.6740533, 14.9034525 52.6742813, 14.9020775 52.674929, 14.90194 52.6750616, 14.9018149 52.6753845)",
166225290,,,Gorzowska,tertiary,,,False,False,228.674,"LINESTRING (14.9037381 52.6740041, 14.9033669 52.6739609, 14.9016705 52.6737627, 14.9012686 52.6736924, 14.901026 52.6736465, 14.9008098 52.6735931, 14.9006649 52.673554, 14.9004766 52.6734832)",
27013510,,,Pocztowa,tertiary,,,False,True,15.312,"LINESTRING (14.8982812 52.6716546, 14.8983893 52.6715335)",
27013510,,,Pocztowa,tertiary,,,False,False,129.017,"LINESTRING (14.8982812 52.6716546, 14.8976616 52.6724203, 14.8974845 52.6727083)",
107187705,,,Stefana Starzyńskiego,living_street,,,False,False,259.367,"LINESTRING (14.8918896 52.6772679, 14.8923591 52.676109, 14.8928668 52.6750696, 14.8928926 52.6750167)",
107187730,,,Rolna,residential,,,False,True,73.366,"LINESTRING (14.8918896 52.6772679, 14.8924072 52.6773336, 14.8928385 52.6773775, 14.8929589 52.6773897)",
37712959,,,Gorzowska,tertiary,,,False,False,39.358000000000004,"LINESTRING (14.9000387 52.6732492, 14.9001546 52.6733096, 14.9002866 52.6733783, 14.9004766 52.6734832)",
37712959,,,Gorzowska,tertiary,,,False,True,61.315,"LINESTRING (14.9000387 52.6732492, 14.8998475 52.6731853, 14.8996792 52.6731433, 14.8994167 52.673105, 14.8991815 52.673079)",
107196199,,,,residential,,,False,True,34.903,"LINESTRING (14.8929923 52.6747851, 14.8934871 52.6748774)",
107187705,,,Stefana Starzyńskiego,living_street,,,False,True,26.616,"LINESTRING (14.8929923 52.6747851, 14.8929617 52.6748562, 14.8928926 52.6750167)",
