osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,bridge
505104692,True,554,Świętojańska,secondary_link,False,33.223,"LINESTRING (19.1199858 52.9090549, 19.12007 52.909236, 19.1200924 52.9092937, 19.1200812 52.9093447)",,,
505104693,True,10,Szosa Toruńska,primary,False,27.981,"LINESTRING (19.1199858 52.9090549, 19.1198848 52.9092217, 19.1198385 52.9092903)",2,50,
130802466,True,,Plac Tadeusza Kościuszki,residential,False,105.806,"LINESTRING (19.1197947 52.9126921, 19.120192 52.9126302, 19.1202058 52.9126278, 19.1207918 52.9125275, 19.1209933 52.912493, 19.1211748 52.9124389, 19.1212378 52.9124016, 19.1212579 52.9123781)",,,
130802482,True,,Krótka,residential,False,52.561,"LINESTRING (19.1197947 52.9126921, 19.1196636 52.9127184, 19.1196196 52.9127226, 19.119026 52.9127799)",,,
"[798913628, 306179813]",False,554,Plac Tadeusza Kościuszki,secondary,False,76.408,"LINESTRING (19.1197947 52.9126921, 19.1198331 52.9126299, 19.1198619 52.9125749, 19.1198888 52.9125186, 19.1198989 52.9124922, 19.1199078 52.9124595, 19.1199099 52.9124219, 19.119908 52.9121938, 19.1199158 52.9120153)",,,
"[306179817, 505104690, 505104691]",False,554,Rypińska,secondary,True,440.541,"LINESTRING (19.1197947 52.9126921, 19.1197514 52.9127673, 19.1197281 52.912819, 19.1197123 52.9128682, 19.1196897 52.9129158, 19.119665 52.9129642, 19.1196391 52.9130095, 19.1196002 52.9130695, 19.1193906 52.9133761, 19.1193227 52.9134767, 19.1192912 52.9135279, 19.1192617 52.9135863, 19.1192301 52.9136587, 19.1191972 52.913738, 19.1191602 52.9138278, 19.1190522 52.9141033, 19.1187323 52.9148968, 19.1185099 52.9154617, 19.118468 52.9155659, 19.1184235 52.9156784, 19.1183846 52.9157955, 19.1183672 52.9158496, 19.1183556 52.9159063, 19.1183453 52.9159663, 19.1183322 52.9160523, 19.1183247 52.9161263, 19.1183192 52.9161988, 19.1183165 52.9162628, 19.1183165 52.9163402, 19.1183261 52.9165315)",,,
130744375,False,,Henryka Sienkiewicza,residential,False,440.942,"LINESTRING (19.1201995 52.9105744, 19.1202515 52.910572, 19.1202988 52.9105658, 19.1203544 52.9105542, 19.1204477 52.9105306, 19.1213292 52.9102406, 19.1237081 52.9094668, 19.1249081 52.9090764, 19.1255773 52.9088553, 19.1260072 52.9087247)",,,
306179836,False,554,Świętojańska,secondary,False,137.415,"LINESTRING (19.1201995 52.9105744, 19.1201985 52.9103967, 19.1201754 52.9100346, 19.12015 52.9096288, 19.1201283 52.9094356, 19.1201184 52.9093988, 19.120104 52.9093723, 19.1200812 52.9093447)",,,
"[306179834, 306179835, 306179836]",False,554,Świętojańska,secondary,True,121.86999999999999,"LINESTRING (19.1201995 52.9105744, 19.1201946 52.9106663, 19.1201877 52.9107528, 19.1201795 52.9108218, 19.1201644 52.910898, 19.1201452 52.9109815, 19.1201267 52.9110465, 19.1201014 52.9111336, 19.1200663 52.9112487, 19.1200208 52.9113962, 19.1199929 52.9114916, 19.1199736 52.9115788, 19.1199579 52.9116592)",,,yes
1070871018,False,,Toruńska,tertiary,False,22.949,"LINESTRING (19.1139627 52.9132874, 19.1142036 52.913434)",,,
1070871018,False,,Toruńska,tertiary,True,8.409,"LINESTRING (19.1139627 52.9132874, 19.1138744 52.9132337)",,,
