osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed
33705641,Bolesława Chrobrego,residential,False,True,150.863,"LINESTRING (15.5836388 52.4485404, 15.5832163 52.4483468, 15.5823991 52.448083, 15.5820773 52.4479922, 15.5816898 52.4478965)",,,,
230423289,Kazimierza Wielkiego,secondary,False,False,30.869,"LINESTRING (15.5784821 52.4471191, 15.5784235 52.4473944)",,,,
33705641,Bolesława Chrobrego,residential,False,False,123.97200000000001,"LINESTRING (15.5784821 52.4471191, 15.578683 52.4471546, 15.5789513 52.4472215, 15.5801829 52.4475278)",,,,
"[45200976, 1111876136, 176505172, 45200975]",Kazimierza Wielkiego,secondary,False,True,155.444,"LINESTRING (15.5784821 52.4471191, 15.5785049 52.4469616, 15.5785273 52.4468081, 15.578537 52.4465898, 15.5785319 52.4465389, 15.5785231 52.446472, 15.5784543 52.4460241, 15.5784476 52.4459776, 15.5784216 52.4457254)",yes,2,,
"[1018692584, 33705650]",30 Stycznia,secondary,True,False,75.865,"LINESTRING (15.5779498 52.4444809, 15.5780534 52.4444444, 15.5784005 52.4443756, 15.5787922 52.4442901, 15.579001 52.4442506)",,2,137,50
972659859,Mieszka I,secondary,False,True,64.029,"LINESTRING (15.5779498 52.4444809, 15.577884 52.4443501, 15.5778702 52.4443181, 15.5776991 52.4439258)",,3,,50
"[972659860, 138397774]",Kazimierza Wielkiego,secondary,False,False,95.544,"LINESTRING (15.5779498 52.4444809, 15.5779934 52.4445568, 15.5781124 52.4448373, 15.5782468 52.445213, 15.5782574 52.4452464, 15.5782725 52.4452871, 15.578283 52.4453152)",,"['2', '3']",137,50
"[1018692585, 638517097]",Młyńska,secondary,False,True,85.951,"LINESTRING (15.5779498 52.4444809, 15.5777167 52.4445578, 15.5776365 52.4445819, 15.5775165 52.4446175, 15.5772808 52.4446826, 15.5768077 52.4448163)",,4,137,
369831007,Mieszka I,secondary,False,False,112.669,"LINESTRING (15.577162 52.4429669, 15.5772219 52.4430724, 15.5772731 52.4431625, 15.5774229 52.4434281, 15.5776991 52.4439258)",,2,,50
"[1077873289, 1077873290]",Konstytucji 3 Maja,tertiary,False,False,136.845,"LINESTRING (15.577162 52.4429669, 15.5773427 52.4429251, 15.5774055 52.4429105, 15.5779987 52.4427735, 15.5784928 52.4426593, 15.5787134 52.4426083, 15.5789688 52.4425411, 15.5790456 52.4425243)",,3,,
67186696,Ogrodowa,residential,True,False,290.65999999999997,"LINESTRING (15.5784216 52.4457254, 15.5782973 52.4457338, 15.5781016 52.4457607, 15.5779194 52.4457938, 15.5774827 52.4458759, 15.5771994 52.4459415, 15.5771595 52.4459515, 15.5770715 52.4459723, 15.5768333 52.4460046, 15.5766429 52.4460228, 15.5764201 52.4460362, 15.5758345 52.4460599, 15.5756207 52.4460352, 15.5754586 52.4460014, 15.5752617 52.4459438, 15.5750228 52.4458736, 15.5749446 52.4458461, 15.5748271 52.4457754, 15.5747915 52.4457395, 15.5747255 52.4456176, 15.574672 52.4454873)",,,,20
138397774,Kazimierza Wielkiego,secondary,False,True,46.575,"LINESTRING (15.5784216 52.4457254, 15.578381 52.4455907, 15.578283 52.4453152)",,2,137,50
"[1111876136, 45200976, 176505172, 45200975]",Kazimierza Wielkiego,secondary,False,False,155.444,"LINESTRING (15.5784216 52.4457254, 15.5784476 52.4459776, 15.5784543 52.4460241, 15.5785231 52.446472, 15.5785319 52.4465389, 15.578537 52.4465898, 15.5785273 52.4468081, 15.5785049 52.4469616, 15.5784821 52.4471191)",yes,2,,
33705641,Bolesława Chrobrego,residential,False,False,62.478,"LINESTRING (15.580834 52.4476876, 15.5816898 52.4478965)",,,,
33705641,Bolesława Chrobrego,residential,False,True,47.57,"LINESTRING (15.580834 52.4476876, 15.5801829 52.4475278)",,,,
202637952,,residential,False,True,84.416,"LINESTRING (15.580834 52.4476876, 15.5808524 52.4476512, 15.5810512 52.4471367, 15.5810942 52.4470746, 15.581258 52.4469992)",,,,
245041855,Rynek,residential,True,False,55.846,"LINESTRING (15.5759368 52.4455142, 15.5758704 52.4450136)",,,,
138397760,Lipowa,residential,True,False,85.833,"LINESTRING (15.5759368 52.4455142, 15.5756543 52.4455149, 15.5748222 52.445499, 15.574672 52.4454873)",,,,
45200974,Konstytucji 3 Maja,tertiary,False,True,77.119,"LINESTRING (15.5829978 52.4413876, 15.5828633 52.4414727, 15.5827545 52.4415357, 15.5824737 52.4416774, 15.5823724 52.4417292, 15.5821448 52.4418456)",,,,40
138397771,Stoczniowców Gdańskich 1970,residential,False,False,178.982,"LINESTRING (15.5829978 52.4413876, 15.5831141 52.4414464, 15.5832284 52.4415908, 15.583321 52.4417115, 15.5835597 52.4420232, 15.5838366 52.442389, 15.584127 52.4427733, 15.5841574 52.442824)",,,,50
67186688,Stanisława Staszica,residential,True,False,40.407,"LINESTRING (15.5793926 52.4453144, 15.5794466 52.4454401, 15.5794822 52.4455958, 15.5794902 52.4456719)",,2,,50
104126938,Piotra Skargi,secondary,True,False,37.95,"LINESTRING (15.5793926 52.4453144, 15.5793523 52.4453898, 15.5792832 52.4454966, 15.5792151 52.4455757, 15.5791582 52.445622)",,2,137,50
40010239,Stanisława Staszica,residential,False,True,407.981,"LINESTRING (15.5794902 52.4456719, 15.5795047 52.4457736, 15.5795685 52.4459103, 15.5796627 52.4460237, 15.5797441 52.4460881, 15.5798713 52.4461525, 15.5799791 52.4461881, 15.5800976 52.4462221, 15.5802827 52.4462426, 15.5804767 52.4462488, 15.5807017 52.4462474, 15.5808808 52.4462382, 15.5810171 52.4462266, 15.5811685 52.446199, 15.5813386 52.4461616, 15.5817633 52.4460196, 15.5820438 52.4459367, 15.5821941 52.4458905, 15.5826605 52.445747, 15.5832028 52.4455766, 15.5837715 52.4453953, 15.584211 52.445255, 15.5845381 52.445164)",,2,,40
138397789,Stanisława Staszica,residential,True,False,23.336000000000002,"LINESTRING (15.5794902 52.4456719, 15.5793702 52.4456658, 15.579258 52.4456411, 15.5791582 52.445622)",,2,,50
175804439,Piotra Ściegiennego,residential,True,False,206.96200000000002,"LINESTRING (15.5794902 52.4456719, 15.5796137 52.4456202, 15.5797255 52.445543, 15.5799603 52.4452916, 15.5802308 52.4449832, 15.5803757 52.4447536, 15.580408 52.4446778, 15.5804965 52.4444136, 15.5805301 52.4442291, 15.5805357 52.4441833, 15.580524 52.444054, 15.5805003 52.4439825)",,,,
45200974,Konstytucji 3 Maja,tertiary,False,False,47.122,"LINESTRING (15.5815249 52.4420344, 15.5818168 52.4419644, 15.5821448 52.4418456)",,,,40
45200974,Konstytucji 3 Maja,tertiary,False,True,176.762,"LINESTRING (15.5815249 52.4420344, 15.5812527 52.4420972, 15.5811339 52.4421239, 15.5808733 52.4421753, 15.5804906 52.4422421, 15.5802106 52.4422922, 15.5800173 52.4423232, 15.5795266 52.4424159, 15.5791927 52.4424911, 15.5790456 52.4425243)",,,,40
194259911,Spokojna,residential,False,False,46.946,"LINESTRING (15.5815249 52.4420344, 15.5815483 52.4420686, 15.5815718 52.4421029, 15.5815659 52.4421394, 15.5815391 52.442179, 15.5815257 52.4421979, 15.5813099 52.442408)",,,,
33705641,Bolesława Chrobrego,residential,False,False,47.57,"LINESTRING (15.5801829 52.4475278, 15.580834 52.4476876)",,,,
33705641,Bolesława Chrobrego,residential,False,True,123.97200000000001,"LINESTRING (15.5801829 52.4475278, 15.5789513 52.4472215, 15.578683 52.4471546, 15.5784821 52.4471191)",,,,
202637951,Doktora Tadeusza Podbielskiego,residential,False,True,155.985,"LINESTRING (15.5801829 52.4475278, 15.5801734 52.4475759, 15.5800732 52.4480557, 15.5800564 52.4482057, 15.5800653 52.4484409, 15.5800764 52.4484752, 15.5801015 52.4485003, 15.5801605 52.4485203, 15.5802249 52.4485233, 15.5807115 52.4485515, 15.5807806 52.4485555)",,,,
230423289,Kazimierza Wielkiego,secondary,False,False,45.073,"LINESTRING (15.5781632 52.4488055, 15.5781283 52.4489907, 15.5780873 52.4492082)",,,,
230423289,Kazimierza Wielkiego,secondary,False,True,157.896,"LINESTRING (15.5781632 52.4488055, 15.5782577 52.4482871, 15.5782681 52.4482306, 15.5783121 52.447998, 15.578355 52.44777, 15.5784235 52.4473944)",,,,
104126938,Piotra Skargi,secondary,True,False,121.243,"LINESTRING (15.579001 52.4442506, 15.5790493 52.4443888, 15.5792744 52.4449741, 15.579338 52.4451714, 15.5793926 52.4453144)",,2,137,50
138397793,30 Stycznia,secondary,False,False,105.941,"LINESTRING (15.579001 52.4442506, 15.5792793 52.4441982, 15.5800586 52.4440495, 15.5802647 52.44402, 15.5805003 52.4439825)",,2,137,50
"[1077873291, 259388006]",Spokojna,residential,True,False,184.59300000000002,"LINESTRING (15.579001 52.4442506, 15.5789462 52.4441705, 15.5786236 52.4436472, 15.5784823 52.4433889, 15.5784573 52.4433344, 15.5784846 52.4432825, 15.5785236 52.4432473, 15.5794134 52.4430191)",,1,,50
