osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,access
173116656,Zielna,residential,30,False,True,275.943,"LINESTRING (22.015921 50.0144375, 22.0159227 50.014409, 22.0159207 50.0143969, 22.0158789 50.013611, 22.0158588 50.0135771, 22.0158024 50.0135209, 22.015786 50.0134823, 22.0157427 50.0127986, 22.0157407 50.0127672, 22.0157114 50.0119717)",,,,
543467600,Nowowiejska,residential,30,False,False,78.458,"LINESTRING (22.015921 50.0144375, 22.0169296 50.0144903, 22.0170154 50.0144948)",,,,
"[543467600, 173116591]",Nowowiejska,residential,30,False,True,84.919,"LINESTRING (22.015921 50.0144375, 22.0153258 50.0144062, 22.0147365 50.0143752)",,,,
"[543467600, 173116591]",Nowowiejska,residential,30,False,False,84.919,"LINESTRING (22.0147365 50.0143752, 22.0153258 50.0144062, 22.015921 50.0144375)",,,,
173116591,Nowowiejska,residential,30,False,True,68.259,"LINESTRING (22.0147365 50.0143752, 22.0140115 50.0143352, 22.013897 50.0143328, 22.013784 50.0143352)",,,,
173116646,Sienna,residential,30,False,True,269.368,"LINESTRING (22.0147365 50.0143752, 22.0147356 50.0143442, 22.0147355 50.0143383, 22.0147373 50.0142884, 22.0147257 50.0140846, 22.0147032 50.013793, 22.0146621 50.0132609, 22.0146235 50.0127606, 22.0145643 50.0119554)",,,,
146328841,Urocza,residential,30,False,True,118.96600000000001,"LINESTRING (22.0133202 50.0143454, 22.0133188 50.0143169, 22.0133006 50.0142502, 22.0132327 50.0141717, 22.0131844 50.0141119, 22.0130394 50.0139446, 22.012577 50.0133948)",,,,
173116591,Nowowiejska,residential,30,False,False,33.16,"LINESTRING (22.0133202 50.0143454, 22.0135581 50.0143401, 22.013784 50.0143352)",,,,
173116591,Nowowiejska,residential,30,False,True,170.87400000000002,"LINESTRING (22.0133202 50.0143454, 22.0118003 50.0143956, 22.0113756 50.0144063, 22.0109312 50.0144112)",,,,
173116591,Nowowiejska,residential,30,False,False,170.87400000000002,"LINESTRING (22.0109312 50.0144112, 22.0113756 50.0144063, 22.0118003 50.0143956, 22.0133202 50.0143454)",,,,
507025897,Tęczowa,living_street,,False,True,93.45599999999999,"LINESTRING (22.0109312 50.0144112, 22.0109333 50.0144469, 22.0109694 50.0150461, 22.0109848 50.0151928, 22.0110105 50.0152128, 22.0110558 50.0152264)",,,,
146328841,Urocza,residential,30,False,True,30.345,"LINESTRING (22.012577 50.0133948, 22.0123737 50.0131552)",,,,
146328841,Urocza,residential,30,False,False,118.96600000000001,"LINESTRING (22.012577 50.0133948, 22.0130394 50.0139446, 22.0131844 50.0141119, 22.0132327 50.0141717, 22.0133006 50.0142502, 22.0133188 50.0143169, 22.0133202 50.0143454)",,,,
280408497,Solidarna,residential,30,False,True,152.319,"LINESTRING (22.012577 50.0133948, 22.0139699 50.013209, 22.014033 50.0131995, 22.0139797 50.0127869)",,,,
146328841,Urocza,residential,30,False,False,30.345,"LINESTRING (22.0123737 50.0131552, 22.012577 50.0133948)",,,,
146328841,Urocza,residential,30,False,True,39.76,"LINESTRING (22.0123737 50.0131552, 22.0121104 50.0128402)",,,,
197452327,Skromna,residential,30,False,True,122.993,"LINESTRING (22.0123737 50.0131552, 22.0130163 50.0129368, 22.0131217 50.0129042, 22.0132854 50.0128776, 22.0139797 50.0127869)",,,,
146328841,Urocza,residential,30,False,False,39.76,"LINESTRING (22.0121104 50.0128402, 22.0123737 50.0131552)",,,,
146328841,Urocza,residential,30,False,True,40.178,"LINESTRING (22.0121104 50.0128402, 22.0118417 50.0125228)",,,,
197452325,Przyjazna,residential,30,False,True,131.292,"LINESTRING (22.0121104 50.0128402, 22.0128056 50.0126031, 22.012911 50.0125668, 22.0129991 50.0125455, 22.0136871 50.0124051, 22.0137908 50.0123735)",,,,
146328841,Urocza,residential,30,False,False,40.178,"LINESTRING (22.0118417 50.0125228, 22.0121104 50.0128402)",,,,
146328841,Urocza,residential,30,False,True,41.814,"LINESTRING (22.0118417 50.0125228, 22.0117408 50.0123999, 22.0115666 50.0121909)",,,,
173116643,Ładna,residential,30,False,False,131.78699999999998,"LINESTRING (22.0118417 50.0125228, 22.0126384 50.0122459, 22.0128557 50.0121756, 22.0135023 50.0120114)",,,,
