osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes,junction
48236793,Jana Pawła II,residential,False,False,87.25,"LINESTRING (19.0068576 54.1371534, 19.0071332 54.1369993, 19.0074821 54.1368042, 19.0078264 54.1366116)",,,,
315655519,Gdańska,tertiary,False,False,137.81799999999998,"LINESTRING (19.0068576 54.1371534, 19.0071788 54.1374494, 19.0078559 54.1380735, 19.0079925 54.1381994)",,,,
1167557129,Gdańska,tertiary,False,True,213.63,"LINESTRING (19.0068576 54.1371534, 19.0060758 54.1365175, 19.0051893 54.1357966, 19.005105 54.135728, 19.0049409 54.1355945)",40,,,
807287655,Zwycięstwa,residential,False,False,22.167,"LINESTRING (19.0092057 54.1348758, 19.0095248 54.1348066)",,,,
"[120230511, 120230524, 120230535]",Młyńska,residential,False,False,73.436,"LINESTRING (19.0034288 54.1317691, 19.0032553 54.1317814, 19.0029891 54.1318222, 19.0025791 54.1318794, 19.0023284 54.1319091)",,yes,,
"[1147389912, 807287664, 1146099021]",,residential,False,"[False, True]",231.02700000000002,"LINESTRING (19.0034288 54.1317691, 19.0036001 54.1317714, 19.0037714 54.1317666, 19.0040394 54.1317502, 19.0043193 54.1317268, 19.0050381 54.1316493, 19.0057033 54.1315707, 19.0060051 54.131541, 19.0060832 54.1315394, 19.0061172 54.1315438, 19.006163 54.1315489, 19.006201 54.1315581, 19.0062196 54.1315629, 19.006241 54.1315731, 19.006412 54.1317523, 19.0065138 54.1319402)",,,,
581852573,Obrońców Westerplatte,tertiary,False,True,35.23,"LINESTRING (19.0156209 54.1344193, 19.0150963 54.1344962)",50,,2,
120230526,Generała Józefa Bema,residential,False,False,256.702,"LINESTRING (19.0156209 54.1344193, 19.0156065 54.1343908, 19.0153811 54.1340053, 19.015294 54.1338627, 19.0151817 54.1336821, 19.0151418 54.1336148, 19.0151111 54.1335546, 19.0150736 54.1334651, 19.01503 54.1332795, 19.0150188 54.1332252, 19.0150106 54.1331708, 19.0150035 54.1330801, 19.0150016 54.133007, 19.0149961 54.1329757, 19.0149856 54.1329474, 19.0149388 54.1328329, 19.0148795 54.1326875, 19.0147104 54.1321839)",,,,
120230525,Juliusza Słowackiego,tertiary,False,False,119.351,"LINESTRING (19.01332 54.1346272, 19.0131587 54.1345705, 19.0131468 54.1345663, 19.0130715 54.1345367, 19.0128934 54.1344053, 19.0124807 54.1340234, 19.0121824 54.133802)",,,,
"[199085386, 807287659, 199085397]",Obrońców Westerplatte,residential,False,True,101.96100000000001,"LINESTRING (19.01332 54.1346272, 19.0132485 54.1347185, 19.0132278 54.1347323, 19.0131473 54.134783, 19.0128363 54.1348216, 19.0123359 54.1349069, 19.011993 54.1350332)",,yes,,
581852573,Obrońców Westerplatte,tertiary,False,False,78.612,"LINESTRING (19.01332 54.1346272, 19.013455 54.1346665, 19.0136129 54.1346863, 19.0137362 54.1346812, 19.0138436 54.134676, 19.0142331 54.1346218, 19.0144887 54.1345862)",50,,2,
120230514,Mikołaja Kopernika,residential,False,False,265.148,"LINESTRING (19.0063102 54.1346198, 19.0062562 54.1346737, 19.0059622 54.1349672, 19.0059479 54.1349887, 19.0059474 54.1350117, 19.005954 54.1350338, 19.0059694 54.1350538, 19.0060756 54.1351381, 19.0062811 54.1353017, 19.0064793 54.1354594, 19.0069201 54.135817, 19.0075001 54.1362808, 19.0078076 54.1365267, 19.0078747 54.1365805)",,,,
120230517,Adama Mickiewicza,residential,False,True,95.59499999999998,"LINESTRING (19.0063102 54.1346198, 19.0059765 54.1345639, 19.0053354 54.1344729, 19.0052789 54.1344621, 19.0052328 54.1344471, 19.0051888 54.1344254, 19.0051435 54.1343954, 19.0050172 54.134288)",,,,
315655511,Adama Mickiewicza,tertiary,False,False,35.769,"LINESTRING (19.0024648 54.1341811, 19.0029985 54.1342566)",50,,2,
"[120230522, 120230540, 120230519]",Jana Matejki,tertiary,False,False,255.62800000000001,"LINESTRING (19.0024648 54.1341811, 19.0025539 54.1337416, 19.0025866 54.1335974, 19.0026556 54.133284, 19.0026617 54.1332067, 19.0026576 54.1331246, 19.0026219 54.1330034, 19.002489 54.1326652, 19.0024111 54.1324683, 19.002356 54.1322919, 19.0023293 54.1321613, 19.0023224 54.1320354, 19.0023284 54.1319091)",,yes,,
315655511,Adama Mickiewicza,tertiary,False,True,67.272,"LINESTRING (19.0024648 54.1341811, 19.0019587 54.1340899, 19.001489 54.1339843)",50,,2,
120230539,Juliusza Słowackiego,residential,False,True,128.589,"LINESTRING (19.0100567 54.1325537, 19.0103821 54.1336943)",,,,
120230525,Juliusza Słowackiego,tertiary,False,True,119.351,"LINESTRING (19.0121824 54.133802, 19.0124807 54.1340234, 19.0128934 54.1344053, 19.0130715 54.1345367, 19.0131468 54.1345663, 19.0131587 54.1345705, 19.01332 54.1346272)",,,,
315662276,Juliusza Słowackiego,tertiary,False,True,219.971,"LINESTRING (19.0121824 54.133802, 19.0120715 54.1336667, 19.0120689 54.1336596, 19.0120044 54.1335347, 19.0116437 54.1326604, 19.0115286 54.1323826, 19.0113676 54.1319477, 19.0113298 54.1318919)",,,2,
581852572,Juliusza Słowackiego,residential,False,False,86.69,"LINESTRING (19.0121824 54.133802, 19.0119922 54.1337691, 19.0118706 54.1337481, 19.0113773 54.1336875, 19.0108758 54.1336909)",,,,
"[120230535, 120230524, 120230511]",Młyńska,residential,False,True,73.436,"LINESTRING (19.0023284 54.1319091, 19.0025791 54.1318794, 19.0029891 54.1318222, 19.0032553 54.1317814, 19.0034288 54.1317691)",,yes,,
120230540,Jana Matejki,tertiary,False,False,197.09699999999998,"LINESTRING (19.0023284 54.1319091, 19.0023728 54.1315827, 19.0024344 54.1311377, 19.0025204 54.1305536, 19.002561 54.1302631, 19.0025778 54.1301426)",,,,
"[120230522, 120230540, 120230519]",Jana Matejki,tertiary,False,True,255.628,"LINESTRING (19.0023284 54.1319091, 19.0023224 54.1320354, 19.0023293 54.1321613, 19.002356 54.1322919, 19.0024111 54.1324683, 19.002489 54.1326652, 19.0026219 54.1330034, 19.0026576 54.1331246, 19.0026617 54.1332067, 19.0026556 54.133284, 19.0025866 54.1335974, 19.0025539 54.1337416, 19.0024648 54.1341811)",,yes,,
315669312,Ogrodowa,residential,False,False,17.797,"LINESTRING (19.0023284 54.1319091, 19.002271 54.1318744, 19.0021384 54.1317941)",,,,
807287659,Obrońców Westerplatte,residential,False,True,14.669,"LINESTRING (19.011993 54.1350332, 19.0118092 54.1351094)",,,,
