osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,bridge
46892586,1,Rondo Mazurskie,tertiary,50,roundabout,True,False,16.105,"LINESTRING (21.8126207 53.6288194, 21.8126737 53.6288317, 21.8127508 53.6288632, 21.8128036 53.6289091)",,
46892586,1,Rondo Mazurskie,tertiary,50,roundabout,True,False,11.117,"LINESTRING (21.8125804 53.6291222, 21.8125243 53.62912, 21.8124704 53.6291106, 21.8124212 53.6290945)",,
442199865,1,Pionierów,tertiary,,,True,False,27.767,"LINESTRING (21.8125804 53.6291222, 21.8125035 53.6292236, 21.8124064 53.6293496)",,
714111822,,,primary_link,,,True,False,13.06,"LINESTRING (21.8027709 53.6314428, 21.8027751 53.6314721, 21.8027652 53.6315008, 21.8027421 53.6315268, 21.8027075 53.6315478)",,
714111824,,Grunwaldzka,primary,50,,True,False,51.264,"LINESTRING (21.8027709 53.6314428, 21.8028416 53.631551, 21.8028784 53.631654, 21.8028872 53.6317514, 21.8028727 53.6318933)",58;63,
154337923,1,Władysława Klementowskiego,primary,50,,True,False,37.791000000000004,"LINESTRING (21.8025424 53.6292842, 21.8026787 53.6294499, 21.8027294 53.6295691, 21.8027491 53.6295995)",58;63,
177636797,,Wojska Polskiego,tertiary,50,,False,False,7.424,"LINESTRING (21.8155066 53.6288391, 21.8153942 53.628843)",,
173543932,,Mazurska,residential,,,False,False,132.523,"LINESTRING (21.8155066 53.6288391, 21.8157719 53.6289528, 21.8173607 53.629281)",,
173543932,,Mazurska,residential,,,False,True,132.523,"LINESTRING (21.8173607 53.629281, 21.8157719 53.6289528, 21.8155066 53.6288391)",,
174998472,,Michała Kajki,residential,,,False,False,181.03300000000002,"LINESTRING (21.8173607 53.629281, 21.817315 53.6293247, 21.8170016 53.629624, 21.816663 53.6300071, 21.8165593 53.6300231, 21.8159748 53.6306636)",,
1105185458,,Grunwaldzka,primary,,,False,False,19.21,"LINESTRING (21.8028727 53.6318933, 21.8028653 53.632066)",58;63,
174662124,,Grunwaldzka,primary,50,,True,False,40.007,"LINESTRING (21.8028727 53.6318933, 21.8028067 53.6317371, 21.8027771 53.6316565, 21.8027075 53.6315478)",58;63,
1105185458,,Grunwaldzka,primary,,,False,True,19.21,"LINESTRING (21.8028653 53.632066, 21.8028727 53.6318933)",58;63,
174662125,2,Warszawska,tertiary,50,,False,False,68.357,"LINESTRING (21.8128323 53.6250838, 21.8126142 53.625314, 21.8125329 53.6254119, 21.8124326 53.6255221, 21.812356 53.6256292)",,
1042877662,3,Tadeusza Kościuszki,tertiary,,,False,True,49.818,"LINESTRING (21.8050529 53.6295623, 21.8058029 53.6295083)",,
174662129,,Tadeusza Kościuszki,tertiary,,,True,False,74.945,"LINESTRING (21.8050529 53.6295623, 21.8041917 53.6296549, 21.8039321 53.6296727)",,
174896203,,Lipowa,residential,,,False,False,215.468,"LINESTRING (21.8050529 53.6295623, 21.8050373 53.6294594, 21.8050109 53.629327, 21.8050046 53.6292951, 21.8046598 53.6293228, 21.804578 53.6289907, 21.8045479 53.6288685, 21.8045248 53.6287746, 21.8043258 53.6279665, 21.8043034 53.6278755)",,
174662127,1,rondo imienia Prezydenta Lecha Kaczyńskiego,primary,50,roundabout,True,False,11.117999999999999,"LINESTRING (21.8027491 53.6295995, 21.8028229 53.6296238, 21.8028781 53.6296615)",58;63,
173337803,1,Tadeusza Kościuszki,primary,50,,True,False,36.503,"LINESTRING (21.8025469 53.6296119, 21.802561 53.6294565, 21.8025424 53.6292842)",58;63,
174662127,1,rondo imienia Prezydenta Lecha Kaczyńskiego,primary,50,roundabout,True,False,13.783999999999999,"LINESTRING (21.8025469 53.6296119, 21.8026113 53.6295961, 21.8026806 53.6295919, 21.8027491 53.6295995)",58;63,
174662127,1,rondo imienia Prezydenta Lecha Kaczyńskiego,primary,50,roundabout,True,False,12.526,"LINESTRING (21.8028781 53.6296615, 21.8029033 53.629696, 21.8029125 53.6297331, 21.8029052 53.6297704)",58;63,
174662128,,Tadeusza Kościuszki,tertiary,,,True,False,72.022,"LINESTRING (21.8028781 53.6296615, 21.8030445 53.6296666, 21.8031171 53.6296647, 21.8039654 53.6296119)",,
174662127,1,rondo imienia Prezydenta Lecha Kaczyńskiego,primary,50,roundabout,True,False,11.030999999999999,"LINESTRING (21.8024423 53.6296875, 21.8024715 53.6296536, 21.8025469 53.6296119)",58;63,
174662127,1,rondo imienia Prezydenta Lecha Kaczyńskiego,primary,50,roundabout,True,False,28.964,"LINESTRING (21.8029052 53.6297704, 21.8028767 53.6298104, 21.8028294 53.6298435, 21.8027676 53.6298667, 21.8026968 53.6298779, 21.8026237 53.6298761, 21.8025548 53.6298613)",58;63,
174662127,1,rondo imienia Prezydenta Lecha Kaczyńskiego,primary,50,roundabout,True,False,10.894,"LINESTRING (21.8024427 53.6297838, 21.8024307 53.6297546, 21.8024292 53.6297246, 21.8024423 53.6296875)",58;63,
