osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,lanes,bridge
196336959,False,151,Wolności,secondary,50,False,8.578,"LINESTRING (15.4178136 53.1680685, 15.4177018 53.1680303)",,,
196336959,False,151,Wolności,secondary,50,True,73.514,"LINESTRING (15.4178136 53.1680685, 15.4179862 53.168124, 15.4186073 53.1683263, 15.4187893 53.1683762)",,,
196084614,False,,Lipcowa,unclassified,,True,97.069,"LINESTRING (15.4169082 53.1688828, 15.4163815 53.1696038, 15.4163266 53.1696831)",,,
222812858,False,,Lipcowa,unclassified,,False,249.25799999999995,"LINESTRING (15.4169082 53.1688828, 15.4168463 53.1688638, 15.4159387 53.1685866, 15.415328 53.1684033, 15.4152131 53.1683688, 15.4151704 53.1683458, 15.4151332 53.1683086, 15.4151231 53.1682663, 15.4151225 53.1682378, 15.4151364 53.1681997, 15.4151779 53.1681383, 15.4152238 53.1680762, 15.4152667 53.1680183, 15.4153016 53.167973, 15.4153282 53.1679377, 15.4155997 53.1676222, 15.4157397 53.1674594, 15.4158107 53.1673795)",,,
"[222812858, 196084702]",False,,"['Rynek', 'Lipcowa']",unclassified,,True,193.48100000000002,"LINESTRING (15.4169082 53.1688828, 15.4176492 53.1691449, 15.4177374 53.1691761, 15.4179245 53.1692299, 15.4179781 53.1692369, 15.4180267 53.1692324, 15.4180563 53.1692207, 15.4180778 53.1692036, 15.4181526 53.1690844, 15.4182105 53.1690318, 15.41842 53.1687581, 15.418463 53.1687048, 15.4185737 53.1685784, 15.4187893 53.1683762)",,,
"[173353000, 1025772858, 566138870]",True,151;160,Stargardzka,secondary,50,False,105.92699999999999,"LINESTRING (15.418999 53.1702347, 15.4190395 53.1702115, 15.4190894 53.1701726, 15.4191132 53.1701415, 15.4191272 53.1701222, 15.4191826 53.1700428, 15.4192297 53.1699754, 15.4192552 53.1699403, 15.4192725 53.169914, 15.4193864 53.1697411, 15.4194152 53.1696974, 15.4194593 53.1696469, 15.4194985 53.1696099, 15.4195626 53.1695571, 15.4196118 53.1695275, 15.419634 53.1695141, 15.4196444 53.1695078, 15.4196568 53.1695019, 15.4196648 53.169498, 15.419751 53.1694645, 15.419814 53.1694435)",,,
1025772859,True,151;160,Rondo Partnerstwa,secondary,50,False,13.777000000000001,"LINESTRING (15.418999 53.1702347, 15.4190702 53.1702387, 15.4191127 53.1702477, 15.4191515 53.1702615, 15.419185 53.1702795)",roundabout,,
173353011,True,151;160,Rondo Partnerstwa,secondary,50,False,11.73,"LINESTRING (15.418788 53.1703655, 15.4187991 53.1703292, 15.418826 53.170296, 15.418858 53.1702708)",roundabout,,
184712462,True,,Bohaterów Warszawy,tertiary,,False,35.516,"LINESTRING (15.418788 53.1703655, 15.4186423 53.1703107, 15.418394 53.1702396, 15.4183265 53.170208)",,,
173353011,True,151;160,Rondo Partnerstwa,secondary,50,False,10.986,"LINESTRING (15.418837 53.170458, 15.4188239 53.1704457, 15.4188028 53.1704206, 15.4187907 53.1703935, 15.418788 53.1703655)",roundabout,,
196084633,False,,Zielna,residential,,False,44.072,"LINESTRING (15.4143018 53.1695324, 15.4143322 53.1694428, 15.414375 53.1693167, 15.4143922 53.169266, 15.4144014 53.1692391, 15.4144186 53.1691883, 15.4144336 53.169144)",,,
222804966,False,,Kanałowa,residential,,True,435.43100000000004,"LINESTRING (15.4143018 53.1695324, 15.4142258 53.1697389, 15.4142056 53.169819, 15.4141032 53.1701039, 15.412811 53.1702086, 15.4127014 53.1702732, 15.4126162 53.1703208, 15.4125551 53.1703549, 15.4124529 53.1703892, 15.4121275 53.170502, 15.4115319 53.1707109, 15.4110726 53.1708407, 15.4103334 53.1710172, 15.4096864 53.171139, 15.4095216 53.1711797, 15.4093724 53.1712373, 15.4093574 53.1712559, 15.4093331 53.1712862, 15.4093209 53.1714599)",,,
222804966,False,,Kanałowa,residential,,False,435.43100000000004,"LINESTRING (15.4093209 53.1714599, 15.4093331 53.1712862, 15.4093574 53.1712559, 15.4093724 53.1712373, 15.4095216 53.1711797, 15.4096864 53.171139, 15.4103334 53.1710172, 15.4110726 53.1708407, 15.4115319 53.1707109, 15.4121275 53.170502, 15.4124529 53.1703892, 15.4125551 53.1703549, 15.4126162 53.1703208, 15.4127014 53.1702732, 15.412811 53.1702086, 15.4141032 53.1701039, 15.4142056 53.169819, 15.4142258 53.1697389, 15.4143018 53.1695324)",,,
184712466,False,,Polna,unclassified,,True,162.518,"LINESTRING (15.4146951 53.174809, 15.4145747 53.1747619, 15.4144455 53.1747332, 15.4143682 53.174728, 15.4141628 53.1747235, 15.4136673 53.1747385, 15.4134333 53.1747413, 15.4130115 53.174762, 15.412293 53.1747915)",,,
1025772862,False,160,Stargardzka,secondary,,False,113.859,"LINESTRING (15.4146951 53.174809, 15.4149422 53.1746898, 15.4150199 53.1746533, 15.4152573 53.1745418, 15.4154214 53.1744648, 15.4155877 53.1743815, 15.4157474 53.1743014, 15.4158061 53.1742689, 15.4160112 53.1741568)",,,
905452223,False,,Bolesława Chrobrego,tertiary,,True,90.04799999999999,"LINESTRING (15.4197007 53.166038, 15.4196936 53.1660556, 15.4196035 53.1662796, 15.4193405 53.1666986, 15.4192557 53.1668002)",,,
196084621,True,,Obrońców Westerplatte,residential,,False,138.194,"LINESTRING (15.4174369 53.166206, 15.4174842 53.1662209, 15.4175213 53.1662327, 15.4176166 53.1662708, 15.4177309 53.1663096, 15.4180134 53.1664055, 15.4184571 53.1665562, 15.4188145 53.166663, 15.4191044 53.1667621, 15.4192557 53.1668002)",,,
222812845,False,,Rybacka,residential,,False,101.16499999999999,"LINESTRING (15.4174369 53.166206, 15.4173738 53.1662311, 15.4171081 53.1663368, 15.4166613 53.1665144, 15.4165126 53.1666641, 15.416361 53.1668167)",,,
257161940,False,,Piastowska,tertiary,,False,63.984,"LINESTRING (15.4141339 53.1663678, 15.4140053 53.1665165, 15.4138011 53.166796, 15.4137277 53.1668889)",,,
