osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge,lanes
"[233674223, 1158530351]",False,33,Ludwika Waryńskiego,primary,50,True,121.80000000000001,"LINESTRING (16.6679173 50.1508518, 16.66789 50.1508283, 16.6678429 50.150777, 16.6677955 50.150695, 16.6676952 50.1503343, 16.6675276 50.1497921)",,
35414752,False,,Plac Wolności,tertiary,,False,28.883,"LINESTRING (16.6670589 50.1477472, 16.6674029 50.1476098)",,
1158530354,False,33,Ludwika Waryńskiego,primary,50,False,32.074,"LINESTRING (16.6670589 50.1477472, 16.6670936 50.1478311, 16.667172 50.1480264)",,
1158530354,False,33,Ludwika Waryńskiego,primary,50,True,69.894,"LINESTRING (16.6670589 50.1477472, 16.6669425 50.147546, 16.6668178 50.1473742, 16.6667005 50.1472173, 16.6666665 50.1471717)",,
197996090,False,33,Wojska Polskiego,primary,50,True,19.468,"LINESTRING (16.6657689 50.1462276, 16.6655517 50.1461214)",,
44934242,False,,Jana III Sobieskiego,tertiary,,True,311.94,"LINESTRING (16.6657689 50.1462276, 16.6659379 50.1460619, 16.6661344 50.1458987, 16.6661943 50.1458449, 16.6664628 50.1456887, 16.6665508 50.1456275, 16.6665961 50.1455808, 16.6666414 50.1455147, 16.6666586 50.1454896, 16.6666796 50.1454008, 16.6666712 50.1453079, 16.6666709 50.1451379, 16.6666826 50.1450367, 16.666704 50.1449668, 16.6667692 50.1448888, 16.6669371 50.1447539, 16.6670147 50.1446974, 16.6671115 50.144627, 16.6673602 50.1444324, 16.667767 50.144088, 16.6679313 50.1438883)",,
1158530354,False,33,Ludwika Waryńskiego,primary,50,False,25.602,"LINESTRING (16.6657689 50.1462276, 16.6659005 50.1463144, 16.6660083 50.146399)",,
44934242,False,,Jana III Sobieskiego,tertiary,,False,311.94,"LINESTRING (16.6679313 50.1438883, 16.667767 50.144088, 16.6673602 50.1444324, 16.6671115 50.144627, 16.6670147 50.1446974, 16.6669371 50.1447539, 16.6667692 50.1448888, 16.666704 50.1449668, 16.6666826 50.1450367, 16.6666709 50.1451379, 16.6666712 50.1453079, 16.6666796 50.1454008, 16.6666586 50.1454896, 16.6666414 50.1455147, 16.6665961 50.1455808, 16.6665508 50.1456275, 16.6664628 50.1456887, 16.6661943 50.1458449, 16.6661344 50.1458987, 16.6659379 50.1460619, 16.6657689 50.1462276)",,
170034264,False,,Tysiąclecia Państwa Polskiego,residential,,True,45.881,"LINESTRING (16.6618968 50.1487341, 16.6612602 50.1487961)",,
170034264,False,,Tysiąclecia Państwa Polskiego,residential,,False,78.599,"LINESTRING (16.6618968 50.1487341, 16.6619928 50.1487386, 16.6624289 50.1487621, 16.6625853 50.1487705, 16.6629975 50.1487743)",,
170035318,False,,,residential,,False,280.42900000000003,"LINESTRING (16.6618968 50.1487341, 16.6617915 50.148375, 16.6616695 50.1479591, 16.6616771 50.147912, 16.6627642 50.147855, 16.6628038 50.1478802, 16.6628971 50.1481853, 16.6629755 50.1482446, 16.6630276 50.1482926, 16.6630226 50.1483377, 16.6629854 50.1483872, 16.6629137 50.1484667, 16.6629975 50.1487743)",,
45016209,False,,Kościelna,residential,,False,105.518,"LINESTRING (16.664301 50.1495881, 16.664211 50.1495358, 16.6641503 50.1494084, 16.6639054 50.1486874)",,
45016209,False,,Kościelna,residential,,True,239.85399999999998,"LINESTRING (16.664301 50.1495881, 16.6644328 50.1496624, 16.6644942 50.1497226, 16.6645346 50.149798, 16.6646075 50.150031, 16.6646436 50.1502843, 16.6646846 50.1503977, 16.6647163 50.1504995, 16.6647573 50.1506281, 16.6647914 50.1507494, 16.6648697 50.1510029, 16.6649231 50.1511927, 16.6649541 50.1513021, 16.6649852 50.151404, 16.6650498 50.1516606)",,
229098644,False,,Polna,residential,,False,240.01399999999998,"LINESTRING (16.664301 50.1495881, 16.6641051 50.1496716, 16.663887 50.1497801, 16.6636999 50.1498651, 16.66356 50.1499539, 16.663245 50.1502387, 16.6630268 50.1504445, 16.6629417 50.1504974, 16.662646 50.150671, 16.6623529 50.1507965, 16.662078 50.150932, 16.6618413 50.1510265)",,
229098644,False,,Polna,residential,,False,10.2,"LINESTRING (16.6618413 50.1510265, 16.6616994 50.1510144)",,
167484063,False,,Sportowa,residential,,False,112.807,"LINESTRING (16.6618413 50.1510265, 16.6618589 50.151134, 16.661886 50.1512579, 16.661885 50.1515177, 16.6618581 50.1520389)",,
229098644,False,,Polna,residential,,True,240.01400000000004,"LINESTRING (16.6618413 50.1510265, 16.662078 50.150932, 16.6623529 50.1507965, 16.662646 50.150671, 16.6629417 50.1504974, 16.6630268 50.1504445, 16.663245 50.1502387, 16.66356 50.1499539, 16.6636999 50.1498651, 16.663887 50.1497801, 16.6641051 50.1496716, 16.664301 50.1495881)",,
167484061,False,,Kościelna,residential,,False,244.798,"LINESTRING (16.6618581 50.1520389, 16.6622311 50.1520521, 16.6628817 50.1520793, 16.662944 50.1520813, 16.6637739 50.1521078, 16.6641274 50.1521091, 16.6641435 50.1521092, 16.6643676 50.1520215, 16.664574 50.1519123, 16.6647988 50.1517884, 16.6650498 50.1516606)",,
167484063,False,,Sportowa,residential,,True,112.80700000000002,"LINESTRING (16.6618581 50.1520389, 16.661885 50.1515177, 16.661886 50.1512579, 16.6618589 50.151134, 16.6618413 50.1510265)",,
