osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction,width
1165589129,,Johanna Goethego,residential,30,False,False,54.721999999999994,"LINESTRING (18.7825409 50.3062706, 18.7825371 50.3062562, 18.7825377 50.3062429, 18.7825415 50.3062293, 18.7826702 50.3058812, 18.7826885 50.3058197, 18.7826963 50.30579)",,,,
29464951,1,Bytomska,tertiary,50,True,False,59.913,"LINESTRING (18.7879698 50.3099778, 18.7878766 50.3098659, 18.7878418 50.3098142, 18.787822 50.3097682, 18.7878191 50.3097308, 18.7878256 50.3096946, 18.7878611 50.3096462, 18.7878999 50.3096173, 18.7879179 50.309606, 18.7879578 50.3095827, 18.78808 50.3095339)",,,,
"[139444560, 363212831]",2,profesora Zbigniewa Religi,tertiary,50,True,False,176.978,"LINESTRING (18.7879698 50.3099778, 18.7878026 50.3098835, 18.7876666 50.3097968, 18.7875017 50.3097014, 18.7874004 50.3096528, 18.7872913 50.3096092, 18.7871804 50.3095733, 18.7870445 50.3095395, 18.7869225 50.3095181, 18.7868014 50.3095029, 18.7864575 50.309461, 18.7862706 50.3094382, 18.7862136 50.3094313, 18.7857851 50.3092924)",,,,
"[139444553, 363212818]",3,Bytomska,tertiary,50,True,False,21.833,"LINESTRING (18.78808 50.3095339, 18.7882179 50.3095399, 18.7883852 50.3095562)",,,,
"[29464952, 229435373]",2,Bytomska,tertiary,50,True,False,50.0,"LINESTRING (18.7883852 50.3095562, 18.7885857 50.3095998, 18.7886577 50.3096285, 18.7887221 50.3096733, 18.7887558 50.3097028, 18.7887802 50.3097329, 18.788803 50.309781, 18.7887963 50.3098596)",,,,
153581224,1,Bytomska,tertiary,50,True,False,41.103,"LINESTRING (18.7883852 50.3095562, 18.78879 50.3095619, 18.7889639 50.3095626)",,,,
153581233,1,Pawła Stalmacha,tertiary,50,True,False,55.108000000000004,"LINESTRING (18.7883852 50.3095562, 18.7886977 50.3095314, 18.7887568 50.3095224, 18.7888183 50.3095075, 18.7888844 50.3094714, 18.7889126 50.3094449, 18.7890045 50.3093333)",,,,
"[363212819, 153581223]",3,Bytomska,tertiary,50,True,False,46.959,"LINESTRING (18.7887963 50.3098596, 18.788712 50.3099512, 18.7886207 50.3100452, 18.7885046 50.3101628, 18.7884494 50.3102191)",,,,
32964879,,Wolności,residential,50,True,False,14.082,"LINESTRING (18.7879781 50.3062424, 18.7877895 50.3062815)",,,,
140780839,,Wolności,residential,50,False,True,47.455,"LINESTRING (18.7879781 50.3062424, 18.7886149 50.3061131)",,,,
29465130,,Plac Dworcowy,residential,10,True,False,17.371000000000002,"LINESTRING (18.7878267 50.3060391, 18.7877194 50.3061213, 18.7876699 50.306159)",,,,
"[1023898404, 140780837]",,Plac Dworcowy,residential,10,False,True,187.321,"LINESTRING (18.7878267 50.3060391, 18.7878624 50.3060118, 18.7879294 50.3059594, 18.7879544 50.3059287, 18.7879698 50.3058816, 18.7879651 50.3058501, 18.7879514 50.3058175, 18.7879277 50.3057894, 18.7878783 50.3057526, 18.7878338 50.305731, 18.7877856 50.3057169, 18.7877375 50.3057109, 18.7876888 50.3057084, 18.7874858 50.3056967, 18.7868393 50.3056595, 18.7867709 50.3056556, 18.7866555 50.305649, 18.7862093 50.3056112, 18.7860299 50.305596, 18.7859099 50.3055832, 18.7857928 50.3055632)",,,,
143040736,,Plac Dworcowy,residential,50,True,False,34.644,"LINESTRING (18.7878267 50.3060391, 18.7877719 50.3061077, 18.787761 50.3061422, 18.7877647 50.3061737, 18.7877788 50.3061958, 18.7878057 50.306217, 18.7878515 50.3062352, 18.7879016 50.3062443, 18.7879781 50.3062424)",,,,
33362785,,Franciszka Widery,residential,50,False,False,53.17699999999999,"LINESTRING (18.780451 50.3108928, 18.7805445 50.3108114, 18.7805822 50.3107629, 18.7806039 50.3107015, 18.7806233 50.3104416)",,,,
1120753945,2,Mieczysława Niedziałkowskiego,residential,50,False,True,166.834,"LINESTRING (18.780451 50.3108928, 18.7806469 50.3109842, 18.7808317 50.3110498, 18.7811229 50.3111444, 18.7825293 50.3115881)",,,,
"[1189099834, 210032102]","['2', '4']","['Karola Miarki', 'Wolności']",tertiary,50,False,"[False, True]",287.758,"LINESTRING (18.7809393 50.3071963, 18.7810445 50.3072069, 18.7811606 50.307225, 18.78123 50.3072385, 18.7813179 50.3072683, 18.781414 50.3073142, 18.7816607 50.3074449, 18.7816896 50.3074594, 18.7818635 50.307553, 18.7821119 50.3076838, 18.7824736 50.3078717, 18.7826316 50.3079536, 18.7828353 50.3080599, 18.7830199 50.3081469, 18.7832879 50.3082643, 18.7835962 50.3083897, 18.7842494 50.3086556)",921,,,
326987021,2,Jagiellońska,residential,50,False,True,65.375,"LINESTRING (18.7837892 50.3091648, 18.7842494 50.3086556)",,,,
204990756,,Filipa Słodczyka,residential,50,False,True,143.209,"LINESTRING (18.7837892 50.3091648, 18.7836078 50.3091385, 18.7834744 50.3091187, 18.7824753 50.3089744, 18.7824045 50.3089655, 18.782267 50.3089508, 18.7822124 50.3089439, 18.7818202 50.3088873)",,,,
326987021,2,Jagiellońska,residential,50,False,False,53.833,"LINESTRING (18.7837892 50.3091648, 18.7837595 50.3092015, 18.783601 50.3094175, 18.7835424 50.3095277, 18.7835009 50.3096115)",,,,
326987021,2,Jagiellońska,residential,50,False,False,65.375,"LINESTRING (18.7842494 50.3086556, 18.7837892 50.3091648)",,,,
"[210032102, 29216759, 363212822, 363212823, 363212824]","['2', '3', '4']",Karola Miarki,tertiary,50,False,False,130.13899999999998,"LINESTRING (18.7842494 50.3086556, 18.7843947 50.3087167, 18.7845805 50.3087947, 18.7850358 50.3089814, 18.785211 50.3090502, 18.7853827 50.3091171, 18.7854901 50.3091593, 18.785624 50.3092122, 18.7856615 50.3092258, 18.7857851 50.3092924)",921,,,
"[1189099834, 210032102]","['2', '4']","['Karola Miarki', 'Wolności']",tertiary,50,False,"[False, True]",287.75800000000004,"LINESTRING (18.7842494 50.3086556, 18.7835962 50.3083897, 18.7832879 50.3082643, 18.7830199 50.3081469, 18.7828353 50.3080599, 18.7826316 50.3079536, 18.7824736 50.3078717, 18.7821119 50.3076838, 18.7818635 50.307553, 18.7816896 50.3074594, 18.7816607 50.3074449, 18.781414 50.3073142, 18.7813179 50.3072683, 18.78123 50.3072385, 18.7811606 50.307225, 18.7810445 50.3072069, 18.7809393 50.3071963)",921,,,
326987021,2,Jagiellońska,residential,50,False,True,115.30199999999999,"LINESTRING (18.7842494 50.3086556, 18.7842729 50.3086079, 18.7842743 50.3086022, 18.7843564 50.3082801, 18.7843786 50.3081897, 18.7843962 50.3081248, 18.784478 50.3076301)",,,,
326987021,2,Jagiellońska,residential,50,False,True,53.833,"LINESTRING (18.7835009 50.3096115, 18.7835424 50.3095277, 18.783601 50.3094175, 18.7837595 50.3092015, 18.7837892 50.3091648)",,,,
33362786,,Jagiellońska,residential,50,False,False,30.911,"LINESTRING (18.783464 50.3097048, 18.7833617 50.309975)",,,,
33362784,,Księdza Józefa Londzina,residential,50,False,False,166.684,"LINESTRING (18.7806233 50.3104416, 18.7829061 50.3107905)",,,,
33362785,,Franciszka Widery,residential,50,False,False,65.962,"LINESTRING (18.7806233 50.3104416, 18.780642 50.3101826, 18.7806509 50.3099785, 18.7806566 50.3098488)",,,,
33362785,,Franciszka Widery,residential,50,False,True,53.177,"LINESTRING (18.7806233 50.3104416, 18.7806039 50.3107015, 18.7805822 50.3107629, 18.7805445 50.3108114, 18.780451 50.3108928)",,,,
33362784,,Księdza Józefa Londzina,residential,50,False,True,9.693,"LINESTRING (18.7830407 50.310805, 18.7829061 50.3107905)",,,,
33362784,,Księdza Józefa Londzina,residential,50,False,False,117.43,"LINESTRING (18.7830407 50.310805, 18.7835466 50.3108818, 18.7846454 50.31106)",,,,
33362786,,Jagiellońska,residential,50,False,True,63.788,"LINESTRING (18.7830407 50.310805, 18.7830621 50.3107511, 18.7831277 50.3105812, 18.7832562 50.3102481)",,,,
33362786,,Jagiellońska,residential,50,False,True,30.911,"LINESTRING (18.7833617 50.309975, 18.783464 50.3097048)",,,,
34566337,,Jana Woźnicy,residential,50,False,False,72.281,"LINESTRING (18.7833617 50.309975, 18.7823708 50.3098264)",,,,
33362786,,Jagiellońska,residential,50,False,False,31.276999999999997,"LINESTRING (18.7833617 50.309975, 18.7832756 50.3101979, 18.7832562 50.3102481)",,,,
1120753945,2,Mieczysława Niedziałkowskiego,residential,50,False,True,4.707,"LINESTRING (18.7827199 50.3116439, 18.7827817 50.3116592)",,,,
146483019,,Jagiellońska,residential,50,False,True,95.822,"LINESTRING (18.7827199 50.3116439, 18.7828762 50.3108948, 18.7829061 50.3107905)",,,,
1120753945,2,Mieczysława Niedziałkowskiego,residential,50,False,False,14.898,"LINESTRING (18.7827199 50.3116439, 18.7825932 50.3116093, 18.7825293 50.3115881)",,,,
336691308,,Generała Jarosława Dąbrowskiego,residential,50,False,False,95.762,"LINESTRING (18.7825946 50.3122606, 18.7812491 50.3122024)",,,,
1169332165,,Jagiellońska,residential,50,False,False,4.263,"LINESTRING (18.7825946 50.3122606, 18.7825866 50.3122986)",,,,
1169332165,,Jagiellońska,residential,50,False,True,68.18,"LINESTRING (18.7825946 50.3122606, 18.7827817 50.3116592)",,,,
198450444,,Stanisława Staszica,residential,50,False,True,146.221,"LINESTRING (18.7825981 50.3129874, 18.7846544 50.3129176)",,,,
1120753948,2,Jagiellońska,residential,50,False,True,76.99499999999999,"LINESTRING (18.7825981 50.3129874, 18.7825516 50.3127285, 18.7825442 50.312633, 18.782556 50.3124103, 18.7825866 50.3122986)",,,,
140780839,,Wolności,residential,50,False,False,47.455,"LINESTRING (18.7886149 50.3061131, 18.7879781 50.3062424)",,,,
"[37741692, 29211622]",,Średnia,residential,30,True,False,186.60500000000005,"LINESTRING (18.7886149 50.3061131, 18.7885824 50.3061335, 18.7883296 50.3062923, 18.7881525 50.3063986, 18.7878505 50.3065705, 18.7877736 50.3066148, 18.7876937 50.3066608, 18.7875745 50.3067179, 18.7875032 50.3067475, 18.7874275 50.306779, 18.787203 50.3068556, 18.7871717 50.3068679, 18.7871552 50.3068847, 18.7871498 50.3069051, 18.7871561 50.3069317, 18.7872121 50.3070642, 18.787223 50.3070901, 18.7872509 50.3071781, 18.7872827 50.3073365)",,,,
189722690,,Wolności,residential,50,False,False,49.402,"LINESTRING (18.7886149 50.3061131, 18.7890153 50.3060318, 18.7891404 50.3060047, 18.7892712 50.3059672)",,,,
39626961,,Franciszka Siedleckiego,residential,50,True,False,19.698999999999998,"LINESTRING (18.7922869 50.3079751, 18.7922633 50.3080555, 18.7922187 50.3081465)",,,,
59167848,,Cmentarna,residential,50,False,True,210.89499999999998,"LINESTRING (18.7922869 50.3079751, 18.7920999 50.3079197, 18.791908 50.307858, 18.7916938 50.3077982, 18.7915065 50.3077518, 18.7912607 50.3076946, 18.790995 50.3076371, 18.7900831 50.3074465, 18.7896725 50.3073607, 18.7895011 50.3073249)",,,,8
39626961,,Franciszka Siedleckiego,residential,50,True,False,89.467,"LINESTRING (18.7922187 50.3081465, 18.7921328 50.3082812, 18.7917264 50.3088871)",,,,
39626961,,Franciszka Siedleckiego,residential,50,True,False,69.738,"LINESTRING (18.7917264 50.3088871, 18.7916367 50.3090587, 18.7915969 50.3094197, 18.7915936 50.3094446, 18.7915819 50.3095035)",,,,
39626966,,Krakusa,residential,50,False,True,188.33999999999997,"LINESTRING (18.7917264 50.3088871, 18.7904008 50.3085658, 18.789173 50.3084853)",,,,8
39626966,,Krakusa,residential,50,False,False,188.33999999999997,"LINESTRING (18.789173 50.3084853, 18.7904008 50.3085658, 18.7917264 50.3088871)",,,,8
"[210038217, 363212825]",3,Pawła Stalmacha,tertiary,50,False,True,95.056,"LINESTRING (18.789173 50.3084853, 18.7891376 50.3086749, 18.7890713 50.3090122, 18.7890466 50.30912, 18.7890227 50.3092246, 18.7890126 50.3092836, 18.7890045 50.3093333)",,,,
210060959,2,Pawła Stalmacha,tertiary,50,False,False,131.56199999999998,"LINESTRING (18.789173 50.3084853, 18.7893541 50.3076606, 18.7893759 50.3075629, 18.7894046 50.3074824, 18.7894424 50.3074182, 18.7894676 50.3073781, 18.7895011 50.3073249)",,,,
48609456,,Roberta Koźlika,residential,50,False,True,189.869,"LINESTRING (18.7806566 50.3098488, 18.7832562 50.3102481)",,,,
33362785,,Franciszka Widery,residential,50,False,False,46.244,"LINESTRING (18.7806566 50.3098488, 18.7806693 50.3095705, 18.7806634 50.3095372, 18.7806218 50.3094367)",,,,
33362785,,Franciszka Widery,residential,50,False,True,65.962,"LINESTRING (18.7806566 50.3098488, 18.7806509 50.3099785, 18.780642 50.3101826, 18.7806233 50.3104416)",,,,
33362785,,Franciszka Widery,residential,50,False,True,46.244,"LINESTRING (18.7806218 50.3094367, 18.7806634 50.3095372, 18.7806693 50.3095705, 18.7806566 50.3098488)",,,,
48609456,,Roberta Koźlika,residential,50,False,False,189.869,"LINESTRING (18.7832562 50.3102481, 18.7806566 50.3098488)",,,,
33362786,,Jagiellońska,residential,50,False,False,63.788,"LINESTRING (18.7832562 50.3102481, 18.7831277 50.3105812, 18.7830621 50.3107511, 18.7830407 50.310805)",,,,
33362786,,Jagiellońska,residential,50,False,True,31.276999999999997,"LINESTRING (18.7832562 50.3102481, 18.7832756 50.3101979, 18.7833617 50.309975)",,,,
48609455,,Zgody,residential,50,False,True,140.288,"LINESTRING (18.7825293 50.3115881, 18.7824798 50.3116425, 18.7824573 50.3116624, 18.7824045 50.3116751, 18.7823457 50.3116779, 18.7821519 50.3116597, 18.7819958 50.3116519, 18.7818421 50.311658, 18.7816838 50.3116674, 18.7815218 50.3116825, 18.7814476 50.3117188, 18.7813628 50.3117823, 18.7813273 50.3118459, 18.7812679 50.3120613, 18.7812491 50.3122024)",,,,
1120753945,2,Mieczysława Niedziałkowskiego,residential,50,False,False,166.834,"LINESTRING (18.7825293 50.3115881, 18.7811229 50.3111444, 18.7808317 50.3110498, 18.7806469 50.3109842, 18.780451 50.3108928)",,,,
1120753945,2,Mieczysława Niedziałkowskiego,residential,50,False,True,14.898,"LINESTRING (18.7825293 50.3115881, 18.7825932 50.3116093, 18.7827199 50.3116439)",,,,
336691308,,Generała Jarosława Dąbrowskiego,residential,50,False,True,95.762,"LINESTRING (18.7812491 50.3122024, 18.7825946 50.3122606)",,,,
48609455,,Zgody,residential,50,False,False,140.288,"LINESTRING (18.7812491 50.3122024, 18.7812679 50.3120613, 18.7813273 50.3118459, 18.7813628 50.3117823, 18.7814476 50.3117188, 18.7815218 50.3116825, 18.7816838 50.3116674, 18.7818421 50.311658, 18.7819958 50.3116519, 18.7821519 50.3116597, 18.7823457 50.3116779, 18.7824045 50.3116751, 18.7824573 50.3116624, 18.7824798 50.3116425, 18.7825293 50.3115881)",,,,
29211644,2,Pawła Stalmacha,tertiary,50,False,False,28.969,"LINESTRING (18.7899471 50.305879, 18.7898915 50.3058471, 18.7898482 50.3058124, 18.7898254 50.3057824, 18.7898182 50.3057494, 18.7898176 50.3057316, 18.7898232 50.3057095, 18.7898546 50.3056513)",,,,
