osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry,junction
"[300532519, 300532520, 1252426931, 827441143, 827441144]",True,"['2', '4']",468,I Brygady Pancernej Wojska Polskiego,primary,50,False,360.025,yes,"LINESTRING (18.2479085 54.6042755, 18.2476304 54.6043, 18.2468223 54.6043782, 18.2465297 54.6044081, 18.2460968 54.6044524, 18.244431 54.6046336, 18.2429538 54.6048013, 18.242856 54.6048124, 18.2427682 54.6048239, 18.2424142 54.6048697)",
611854250,False,2,,Jana Kochanowskiego,tertiary,50,False,203.659,,"LINESTRING (18.2479085 54.6042755, 18.2479451 54.6044145, 18.2479584 54.6044651, 18.2481789 54.6053069, 18.2482865 54.6056726, 18.2483431 54.6058671, 18.2484014 54.6060551, 18.2484108 54.6060837)",
148476813,False,2,,Partyzantów,secondary,50,False,93.935,,"LINESTRING (18.246331 54.6062532, 18.2450012 54.6063628, 18.244887 54.6063722)",
"[122236413, 148476812, 148476813]",False,2,,Partyzantów,secondary,50,True,135.26999999999998,yes,"LINESTRING (18.246331 54.6062532, 18.2465006 54.6062399, 18.2470163 54.6061995, 18.2473511 54.6061705, 18.2474125 54.6061664, 18.2478785 54.6061254, 18.2479039 54.6061232, 18.2484108 54.6060837)",
183463009,False,2,,Stanisławy i Kazimiery Panek,residential,50,True,189.172,,"LINESTRING (18.246331 54.6062532, 18.2462868 54.6061559, 18.2459605 54.6054366, 18.245881 54.6052614, 18.2458216 54.6051305, 18.2455845 54.6046078)",
148476813,False,2,,Partyzantów,secondary,50,False,112.013,,"LINESTRING (18.244887 54.6063722, 18.2436327 54.6064716, 18.2433955 54.6064904, 18.2431648 54.6065126)",
148476813,False,2,,Partyzantów,secondary,50,True,93.935,,"LINESTRING (18.244887 54.6063722, 18.2450012 54.6063628, 18.246331 54.6062532)",
567486357,False,2,,Pułkownika Kazimierza Pruszkowskiego,residential,50,False,221.09900000000005,,"LINESTRING (18.244887 54.6063722, 18.2448576 54.606282, 18.2447001 54.6057996, 18.2446575 54.6057038, 18.2445831 54.6055997, 18.2445039 54.605512, 18.2444079 54.6054233, 18.2443444 54.6053887, 18.2442242 54.6053315, 18.2440403 54.6052681, 18.2439341 54.605245, 18.243828 54.6052302, 18.2437192 54.6052243, 18.243511 54.6052233, 18.2433458 54.6052449, 18.242819 54.6053229)",
86537826,False,2,,Borowiacka,residential,30,False,195.556,,"LINESTRING (18.2530444 54.6070234, 18.2527244 54.6067053, 18.2526816 54.60665, 18.2525485 54.6066245, 18.250536 54.606781, 18.2504117 54.6067907)",
86537817,False,2,,Obrońców Wybrzeża,tertiary,30,True,94.298,,"LINESTRING (18.2504117 54.6067907, 18.2503098 54.6065867, 18.2502595 54.6064327, 18.250238 54.606302, 18.2502407 54.6062544, 18.2502025 54.6060707, 18.2501994 54.6060488, 18.2502032 54.6059558)",
