osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction
26649065,False,3,Marszałka Józefa Piłsudskiego,secondary,50,False,115.416,"LINESTRING (15.0041737 51.1506765, 15.0041454 51.1506491, 15.0041301 51.1506361, 15.004114 51.1506243, 15.0040936 51.1506124, 15.0040695 51.150602, 15.0040293 51.1505939, 15.0039813 51.150586, 15.0037511 51.1505679, 15.00279 51.1504823, 15.0025922 51.1504619)",
26651156,False,2,Ignacego Daszyńskiego,secondary,50,True,193.612,"LINESTRING (15.0041737 51.1506765, 15.0044211 51.150584, 15.0050332 51.1503386, 15.0055092 51.1501234, 15.0058336 51.1499731, 15.00624 51.1497619, 15.0062823 51.1497381, 15.0064213 51.1496599)",
27297800,False,2,Ignacego Daszyńskiego,residential,40,True,180.653,"LINESTRING (15.0041737 51.1506765, 15.0038734 51.1507919, 15.0033991 51.1509745, 15.0025289 51.1513208, 15.0024015 51.1513715, 15.0022585 51.1514444, 15.0021227 51.1515303, 15.0020449 51.1515899)",
"[1215066500, 692648990]",False,2,Tadeusza Kościuszki,tertiary,,True,148.547,"LINESTRING (15.0041737 51.1506765, 15.0042785 51.1507806, 15.0043496 51.1508513, 15.0045631 51.1510496, 15.0047882 51.1512884, 15.004853 51.1513501, 15.0053318 51.1517972)",
26652958,False,2,Partyzantów,tertiary,,True,188.65999999999997,"LINESTRING (15.0030751 51.1489437, 15.0031652 51.1489113, 15.0033325 51.1488687, 15.0052032 51.1483664, 15.0054047 51.1483104, 15.0055556 51.1482685)",
35814612,False,2,Wolności,tertiary,,True,172.762,"LINESTRING (15.0030751 51.1489437, 15.0030242 51.1489915, 15.0029897 51.1490553, 15.0029788 51.1490887, 15.0028566 51.149602, 15.0028064 51.1497665, 15.0027963 51.1497988, 15.0027938 51.1498069, 15.0026382 51.1503071, 15.0025922 51.1504619)",
"[44510316, 34027868]",False,,Parkowa,residential,,"[False, True]",360.9429999999999,"LINESTRING (15.0030751 51.1489437, 15.0030554 51.14891, 15.0030124 51.1488411, 15.0028898 51.1486569, 15.0028599 51.1485994, 15.0028386 51.1485719, 15.0027991 51.148521, 15.0027729 51.1484818, 15.0027476 51.1484438, 15.0025283 51.148115, 15.0024166 51.1479134, 15.0023203 51.1477395, 15.0022847 51.1476753, 15.0022066 51.1475459, 15.0021361 51.1474289, 15.0020178 51.1472529, 15.0019186 51.1471096, 15.0018509 51.1469888, 15.0017893 51.1469014, 15.0017474 51.1468512, 15.0015436 51.1466396, 15.0013332 51.1464212, 15.0012109 51.1462804, 15.0010865 51.1459602)",
26649065,False,3,Marszałka Józefa Piłsudskiego,secondary,50,True,115.416,"LINESTRING (15.0025922 51.1504619, 15.00279 51.1504823, 15.0037511 51.1505679, 15.0039813 51.150586, 15.0040293 51.1505939, 15.0040695 51.150602, 15.0040936 51.1506124, 15.004114 51.1506243, 15.0041301 51.1506361, 15.0041454 51.1506491, 15.0041737 51.1506765)",
35814612,False,2,Wolności,tertiary,,False,172.762,"LINESTRING (15.0025922 51.1504619, 15.0026382 51.1503071, 15.0027938 51.1498069, 15.0027963 51.1497988, 15.0028064 51.1497665, 15.0028566 51.149602, 15.0029788 51.1490887, 15.0029897 51.1490553, 15.0030242 51.1489915, 15.0030751 51.1489437)",
27297800,False,2,Ignacego Daszyńskiego,residential,40,False,180.653,"LINESTRING (15.0020449 51.1515899, 15.0021227 51.1515303, 15.0022585 51.1514444, 15.0024015 51.1513715, 15.0025289 51.1513208, 15.0033991 51.1509745, 15.0038734 51.1507919, 15.0041737 51.1506765)",
