osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,width,access
26552410,True,265;270,Targowa,secondary,50,False,188.877,"LINESTRING (18.9006432 52.6012049, 18.9014645 52.6014379, 18.9022912 52.6016695, 18.9027714 52.6017895, 18.9029872 52.6018384, 18.903203 52.6018872)",,,
106342193,False,265,Krakowska,secondary,50,False,27.131,"LINESTRING (18.903203 52.6018872, 18.9032915 52.6016492)",,,
30265011,True,265;270,Krakowska,secondary,50,False,109.20400000000001,"LINESTRING (18.903203 52.6018872, 18.9031855 52.6019342, 18.903158 52.6020084, 18.9031089 52.6021403, 18.9028605 52.602847)",,,
"[26552411, 314974015]",True,265;270,"['Plac Marii Konopnickiej', 'Gabriela Narutowicza']",secondary,50,False,64.825,"LINESTRING (18.9012499 52.606241, 18.9010197 52.606057, 18.9007565 52.6058801, 18.9006958 52.6058414, 18.9006298 52.6057967)",,,
30265012,False,265;270,Kolejowa,secondary,50,True,54.873999999999995,"LINESTRING (18.9012499 52.606241, 18.9013005 52.6063145, 18.9013348 52.6063924, 18.9013847 52.6065474, 18.9013915 52.6065697, 18.9014375 52.6067197)",,,
314974015,True,265;270,Gabriela Narutowicza,secondary,50,False,18.063,"LINESTRING (18.9003429 52.604651, 18.9003369 52.6044886)",,,
"[106342096, 106342100, 106342157]",False,,"['Hugona Kołłątaja', 'Parkowa', 'Widok']",residential,,"[False, True]",235.68,"LINESTRING (18.9003429 52.604651, 18.8996259 52.604677, 18.8997951 52.6058458, 18.9005432 52.6058101, 18.9005903 52.6058033, 18.9006298 52.6057967)",,,
106342142,True,265;270,Stanisława Dubois,secondary,50,False,166.992,"LINESTRING (18.9002544 52.6038666, 18.9000297 52.6032329, 18.899995 52.6031459, 18.899981 52.6030598, 18.8999869 52.6029713, 18.9000329 52.6028428, 18.9002102 52.6023982)",,,
106342167,True,,Plac Władysława Łokietka,residential,,False,73.098,"LINESTRING (18.9002544 52.6038666, 18.9003539 52.603862, 18.9013337 52.6038167)",,,
30265011,True,265;270,Krakowska,secondary,50,False,29.893,"LINESTRING (18.9028605 52.602847, 18.9027665 52.6031097)",,,
106342151,False,,Obwodowa,living_street,,False,110.45900000000002,"LINESTRING (18.9028605 52.602847, 18.9030739 52.6028936, 18.9034487 52.6029755, 18.9035966 52.603009, 18.9037223 52.6030443, 18.9038978 52.6031053, 18.904048 52.6031702, 18.9041629 52.6032295, 18.90429 52.6033042)",,,
106342118,False,,Stefana Żeromskiego,residential,,False,25.774,"LINESTRING (18.9029315 52.6056624, 18.9030647 52.6056184, 18.9031951 52.6055033)",,,
106342171,True,265;270,Stefana Żeromskiego,secondary,,False,104.679,"LINESTRING (18.9029315 52.6056624, 18.9028346 52.6058561, 18.9024684 52.6060983, 18.9022988 52.6061399, 18.9018134 52.6061903)",,,
243673475,True,265;270,Stefana Żeromskiego,secondary,,False,38.471000000000004,"LINESTRING (18.9018134 52.6061903, 18.9014843 52.6062198, 18.9014137 52.6062246, 18.9012499 52.606241)",,,
30265012,False,265;270,Kolejowa,secondary,50,False,54.873999999999995,"LINESTRING (18.9014375 52.6067197, 18.9013915 52.6065697, 18.9013847 52.6065474, 18.9013348 52.6063924, 18.9013005 52.6063145, 18.9012499 52.606241)",,,
106342107,False,62,Bolesława Limanowskiego,primary,50,True,98.44,"LINESTRING (18.9014375 52.6067197, 18.9012198 52.6067329, 18.9009365 52.6067501, 18.9005163 52.6067756, 18.9003807 52.6067755, 18.9002753 52.6067682, 18.9001671 52.6067537, 18.9000917 52.6067393, 18.8999987 52.6067162)",2,,
398820403,False,62,Kolejowa,primary,50,True,55.867000000000004,"LINESTRING (18.9014375 52.6067197, 18.9014803 52.6068628, 18.9015088 52.606958, 18.901574 52.6072152)",2,,
106342084,False,265,Wojska Polskiego,secondary,50,True,199.97500000000002,"LINESTRING (18.908358 52.6012132, 18.9081816 52.6012412, 18.9079749 52.6012648, 18.907854 52.6012733, 18.9077059 52.6012814, 18.9074975 52.6012849, 18.9054102 52.6012265)",,,
106342131,False,,Zielna,residential,,True,147.562,"LINESTRING (18.908358 52.6012132, 18.9083625 52.6013606, 18.9082543 52.6025384)",,,
106342154,False,,Jana Kilińskiego,tertiary,40,False,18.223,"LINESTRING (18.9056923 52.6042994, 18.905961 52.6042843)",,6,
106342154,False,,Jana Kilińskiego,tertiary,40,True,163.067,"LINESTRING (18.9056923 52.6042994, 18.9032879 52.6044348)",,6,
106342151,False,,Obwodowa,living_street,,True,145.817,"LINESTRING (18.9056923 52.6042994, 18.9051842 52.6038954, 18.9049784 52.6037475, 18.90429 52.6033042)",,,
30265011,True,265;270,Krakowska,secondary,50,False,66.59100000000001,"LINESTRING (18.9027665 52.6031097, 18.9026633 52.6033686, 18.902615 52.6035562, 18.9026137 52.6036988)",,,
106342138,False,,Podmierna,residential,,True,189.995,"LINESTRING (18.9027665 52.6031097, 18.9011998 52.6026494, 18.900799 52.6025378, 18.9002102 52.6023982)",,,destination
106342182,False,,Kujawska,residential,,False,127.42999999999999,"LINESTRING (18.9066108 52.6037226, 18.9066094 52.6034334, 18.9066294 52.6032848, 18.9067831 52.6027027, 18.9067945 52.6026421, 18.9068017 52.6025851)",,,
"[106342096, 106342100, 106342157]",False,,"['Hugona Kołłątaja', 'Parkowa', 'Widok']",residential,,"[False, True]",235.68,"LINESTRING (18.9006298 52.6057967, 18.9005903 52.6058033, 18.9005432 52.6058101, 18.8997951 52.6058458, 18.8996259 52.604677, 18.9003429 52.604651)",,,
314974015,True,265;270,Gabriela Narutowicza,secondary,50,False,53.54600000000001,"LINESTRING (18.9006298 52.6057967, 18.9005754 52.6057559, 18.9005325 52.6057052, 18.9005075 52.6056455, 18.9004534 52.6053368)",,,
106342182,False,,Kujawska,residential,,True,76.758,"LINESTRING (18.9067933 52.6018949, 18.9068061 52.6024827, 18.9068051 52.6025364, 18.9068017 52.6025851)",,,
106342093,True,,Plac Władysława Łokietka,residential,,False,36.32,"LINESTRING (18.9014313 52.6044679, 18.9008936 52.6044753)",,,
398820403,False,62,Kolejowa,primary,50,False,157.877,"LINESTRING (18.9020645 52.6090208, 18.9016801 52.6076203)",2,,
106342190,False,,Królewska,residential,,False,110.612,"LINESTRING (18.9020645 52.6090208, 18.902502 52.6090086, 18.9037009 52.6089752)",,,
314974019,False,,Niecała,residential,,False,45.058,"LINESTRING (18.90429 52.6033042, 18.9038386 52.6036026)",,,
106342151,False,,Obwodowa,living_street,,False,145.817,"LINESTRING (18.90429 52.6033042, 18.9049784 52.6037475, 18.9051842 52.6038954, 18.9056923 52.6042994)",,,
106342151,False,,Obwodowa,living_street,,True,110.459,"LINESTRING (18.90429 52.6033042, 18.9041629 52.6032295, 18.904048 52.6031702, 18.9038978 52.6031053, 18.9037223 52.6030443, 18.9035966 52.603009, 18.9034487 52.6029755, 18.9030739 52.6028936, 18.9028605 52.602847)",,,
398820403,False,62,Kolejowa,primary,50,False,45.611,"LINESTRING (18.9016801 52.6076203, 18.901574 52.6072152)",2,,
398820403,False,62,Kolejowa,primary,50,True,157.877,"LINESTRING (18.9016801 52.6076203, 18.9020645 52.6090208)",2,,
106342125,False,,Nowa,living_street,,False,614.42,"LINESTRING (18.9016801 52.6076203, 18.901844 52.6076011, 18.9023345 52.6075437, 18.9027501 52.6074637, 18.9029697 52.6073971, 18.9038481 52.6070347, 18.9044846 52.6068251, 18.904931 52.6067122, 18.9050035 52.6066938, 18.9051148 52.6066656, 18.9058021 52.6064939, 18.9063569 52.6062514, 18.9065711 52.606155, 18.9070709 52.6058905, 18.9071089 52.6058442, 18.9074807 52.6053913, 18.9076716 52.6050129, 18.9076584 52.6046838, 18.9076417 52.6042693, 18.9076385 52.6041898)",,,
243673473,True,265;270,Krakowska,secondary,,False,84.94,"LINESTRING (18.9026137 52.6036988, 18.9026641 52.6040045, 18.902729 52.6043685, 18.9027451 52.6044585)",,,
106342199,False,,Krótka,residential,,True,84.15299999999999,"LINESTRING (18.8987007 52.607163, 18.8992981 52.6072917, 18.899888 52.6073915)",,,
106342197,True,,Władysława Reymonta,residential,,False,105.633,"LINESTRING (18.9016796 52.6052438, 18.9018134 52.6061903)",,,
243673470,True,,Krzyżowa,residential,,False,81.751,"LINESTRING (18.9016796 52.6052438, 18.9028856 52.6051798)",,,
106342109,True,,Jana Kilińskiego,residential,,False,89.905,"LINESTRING (18.9027451 52.6044585, 18.9015748 52.6045083, 18.9014313 52.6044679)",,,
106342154,False,,Jana Kilińskiego,tertiary,40,False,36.75,"LINESTRING (18.9027451 52.6044585, 18.9028558 52.6044537, 18.9032879 52.6044348)",,6,
243673471,True,265;270,Krakowska,secondary,,False,80.76400000000001,"LINESTRING (18.9027451 52.6044585, 18.9027569 52.6045189, 18.9028856 52.6051798)",,,
106342107,False,62,Bolesława Limanowskiego,primary,50,False,53.480000000000004,"LINESTRING (18.8993152 52.6064734, 18.8998461 52.6066662, 18.8999987 52.6067162)",2,,
106342188,False,,Aleje Władysława Łokietka,residential,,True,602.938,"LINESTRING (18.8993152 52.6064734, 18.899356 52.6064216, 18.8993662 52.6063826, 18.8992889 52.6058661, 18.899263 52.605256, 18.8991774 52.604699, 18.8990806 52.6041633, 18.8990181 52.6038999, 18.8989392 52.6036387, 18.8984302 52.6026324, 18.8984101 52.6025173, 18.8984448 52.6024154, 18.8985036 52.6023385, 18.8985797 52.6022664, 18.8986602 52.6022119, 18.8987892 52.6021373, 18.8989475 52.6021041, 18.8991149 52.6020895, 18.8992794 52.6020871, 18.8994551 52.60209, 18.9003257 52.6021391)",,,
106342144,True,,Przesmyk,residential,,False,91.733,"LINESTRING (18.9008936 52.6044753, 18.9010796 52.6052925)",,,
243673476,True,,Plac Władysława Łokietka,residential,,False,37.623,"LINESTRING (18.9008936 52.6044753, 18.9007313 52.6044792, 18.9004223 52.6044866, 18.9003369 52.6044886)",,,
106342147,False,,Ogrodowa,residential,,True,60.056,"LINESTRING (18.9001523 52.6079072, 18.899888 52.6073915)",,,
106342089,False,,Głucha,residential,,False,123.567,"LINESTRING (18.9001523 52.6079072, 18.9005181 52.6077761, 18.9014204 52.6072804, 18.9014776 52.607249, 18.901574 52.6072152)",,,
106342147,False,,Ogrodowa,residential,,False,125.258,"LINESTRING (18.9001523 52.6079072, 18.9002468 52.6081584, 18.900247 52.6090272)",,,
398820403,False,62,Kolejowa,primary,50,True,45.611,"LINESTRING (18.901574 52.6072152, 18.9016801 52.6076203)",2,,
106342089,False,,Głucha,residential,,True,123.56700000000001,"LINESTRING (18.901574 52.6072152, 18.9014776 52.607249, 18.9014204 52.6072804, 18.9005181 52.6077761, 18.9001523 52.6079072)",,,
398820403,False,62,Kolejowa,primary,50,False,55.867000000000004,"LINESTRING (18.901574 52.6072152, 18.9015088 52.606958, 18.9014803 52.6068628, 18.9014375 52.6067197)",2,,
106342107,False,62,Bolesława Limanowskiego,primary,50,False,98.44,"LINESTRING (18.8999987 52.6067162, 18.9000917 52.6067393, 18.9001671 52.6067537, 18.9002753 52.6067682, 18.9003807 52.6067755, 18.9005163 52.6067756, 18.9009365 52.6067501, 18.9012198 52.6067329, 18.9014375 52.6067197)",2,,
106342107,False,62,Bolesława Limanowskiego,primary,50,True,53.480000000000004,"LINESTRING (18.8999987 52.6067162, 18.8998461 52.6066662, 18.8993152 52.6064734)",2,,
106342147,False,,Ogrodowa,residential,,False,75.57,"LINESTRING (18.8999987 52.6067162, 18.8999606 52.6068168, 18.899888 52.6073915)",,,
106342154,False,,Jana Kilińskiego,tertiary,40,True,18.223,"LINESTRING (18.905961 52.6042843, 18.9056923 52.6042994)",,6,
106342092,False,,Piastowska,residential,,True,342.041,"LINESTRING (18.905961 52.6042843, 18.9054288 52.6013298, 18.9054102 52.6012265)",,,
106342154,False,,Jana Kilińskiego,tertiary,40,False,113.769,"LINESTRING (18.905961 52.6042843, 18.9064956 52.6042542, 18.9076385 52.6041898)",,6,
106342081,True,,Farska,residential,,False,89.081,"LINESTRING (18.9013337 52.6038167, 18.9013724 52.6037869, 18.9014262 52.6037684, 18.9015098 52.6037533, 18.9020824 52.6037275, 18.9026137 52.6036988)",,,
106342183,True,,Plac Władysława Łokietka,residential,,False,72.71000000000001,"LINESTRING (18.9013337 52.6038167, 18.9013423 52.6038741, 18.9014172 52.6043721, 18.9014313 52.6044679)",,,
106342193,False,265,Krakowska,secondary,50,True,27.131,"LINESTRING (18.9032915 52.6016492, 18.903203 52.6018872)",,,
106342084,False,265,Wojska Polskiego,secondary,50,False,156.646,"LINESTRING (18.9032915 52.6016492, 18.9034433 52.6015584, 18.9036159 52.6014736, 18.9037888 52.6014043, 18.9040623 52.6013205, 18.9042574 52.6012771, 18.9044537 52.6012456, 18.9046906 52.6012226, 18.9049525 52.6012155, 18.9054102 52.6012265)",,,
106342142,True,265;270,Stanisława Dubois,secondary,50,False,29.848,"LINESTRING (18.9002102 52.6023982, 18.9003257 52.6021391)",,,
106342138,False,,Podmierna,residential,,False,189.995,"LINESTRING (18.9002102 52.6023982, 18.900799 52.6025378, 18.9011998 52.6026494, 18.9027665 52.6031097)",,,destination
106342154,False,,Jana Kilińskiego,tertiary,40,False,163.067,"LINESTRING (18.9032879 52.6044348, 18.9056923 52.6042994)",,6,
106342118,False,,Stefana Żeromskiego,residential,,True,126.12800000000001,"LINESTRING (18.9032879 52.6044348, 18.9033403 52.6045494, 18.9035151 52.604932, 18.9035151 52.605022, 18.9034551 52.605242, 18.9031951 52.6055033)",,,
