osmid,lanes,name,highway,junction,oneway,reversed,length,geometry,maxspeed,bridge
103367297,,Konstantego Ildefonsa Gałczyńskiego,residential,,True,False,230.49999999999997,"LINESTRING (19.9397641 49.8352832, 19.9398035 49.8352386, 19.9398164 49.835224, 19.9400321 49.83498, 19.940051 49.8347471, 19.9401182 49.8344959, 19.9401039 49.8344181, 19.9400581 49.8343787, 19.9396428 49.8341571, 19.9395656 49.8341207, 19.9395115 49.8340839, 19.9394848 49.8340502, 19.939477 49.8340145, 19.9396044 49.8335849, 19.9396197 49.8334484)",,
237489841,2,Stefana Żeromskiego,tertiary,,True,False,24.076,"LINESTRING (19.943889 49.833387, 19.9438464 49.8333079, 19.9438377 49.8332918, 19.9437817 49.8332543, 19.9436936 49.8332256)",,
806758880,,Stefana Żeromskiego,tertiary,,False,False,55.97,"LINESTRING (19.943889 49.833387, 19.9438066 49.8335926, 19.943686 49.833873)",,
"[103367299, 103367207]",,Henryka Sienkiewicza,residential,,False,"[False, True]",291.426,"LINESTRING (19.9377437 49.8384652, 19.9379137 49.8384479, 19.9381784 49.8384331, 19.9389981 49.8384087, 19.9396381 49.8384187, 19.9402381 49.8384887, 19.9405481 49.8385987, 19.9406343 49.8386291, 19.9412581 49.8388487, 19.9415753 49.8389084, 19.941635 49.8389197)",,
103367291,,Romualda Traugutta,residential,,False,True,175.83599999999998,"LINESTRING (19.9377437 49.8384652, 19.9375895 49.8379034, 19.9375438 49.8377316, 19.9375384 49.8376058, 19.9375239 49.8370137, 19.9375077 49.8368957)",,
103367250,,,residential,,False,True,79.772,"LINESTRING (19.9387681 49.8307587, 19.9376581 49.8307138)",,
103367222,,Rajmunda Bergela,residential,,True,False,142.16299999999998,"LINESTRING (19.9387681 49.8307587, 19.9387981 49.8313787, 19.9386325 49.8320042, 19.9386263 49.8320275)",,
103367383,,Królowej Jadwigi,residential,,False,False,95.25399999999999,"LINESTRING (19.9372723 49.8348153, 19.9372106 49.834794, 19.9366647 49.8346144, 19.9361034 49.834409)",,
302407927,,Jana Sobieskiego,residential,,True,False,71.819,"LINESTRING (19.9372723 49.8348153, 19.9372279 49.8348697, 19.9372127 49.8348872, 19.936885 49.8353072, 19.9368245 49.8353929)",50,
103367313,,Jordana Spytka,residential,,False,True,83.411,"LINESTRING (19.9415881 49.8352387, 19.9417981 49.8345009)",,
25836807,,Henryka Jordana,tertiary,,False,False,133.89,"LINESTRING (19.9373505 49.8356217, 19.9376469 49.835726, 19.9377758 49.8357564, 19.9380521 49.835792, 19.9385581 49.8358287, 19.9391588 49.8358421)",,
25836807,,Henryka Jordana,tertiary,,False,True,42.762,"LINESTRING (19.9373505 49.8356217, 19.9370499 49.8354952, 19.9368399 49.8354239)",,
103367633,,Romualda Traugutta,residential,,False,False,137.54399999999998,"LINESTRING (19.9373505 49.8356217, 19.9373512 49.8358158, 19.9373527 49.8362478, 19.9373677 49.8364658, 19.93746 49.8367248, 19.9375827 49.836824)",,
909341391,2,Jana Kasprowicza,tertiary,,False,False,19.221,"LINESTRING (19.9424855 49.8368087, 19.9425071 49.836758, 19.9425253 49.8366383)",,
103367202,,Józefa Fijałkowskiego,residential,,False,False,123.59700000000001,"LINESTRING (19.9360418 49.8364035, 19.9360757 49.8364409, 19.9361494 49.8365223, 19.9362793 49.8369017, 19.9362906 49.8369621, 19.936334 49.837195, 19.9363551 49.837308, 19.9363675 49.8373743, 19.9363878 49.8374829)",,
892956412,,Jana Sobieskiego,tertiary,,False,False,111.00999999999999,"LINESTRING (19.9360418 49.8364035, 19.9366099 49.835649, 19.9366563 49.8355887, 19.9366863 49.8354985)",50,
103367246,,Władysława Jagiełły,residential,,False,True,66.303,"LINESTRING (19.9400391 49.8304962, 19.9407986 49.8306705, 19.94091 49.8306961)",,
250963482,,Niepodległości,tertiary,,False,True,173.39,"LINESTRING (19.9400391 49.8304962, 19.9399944 49.8305867, 19.9395679 49.831451, 19.9392011 49.8319556)",,
"[103367299, 103367207]",,Henryka Sienkiewicza,residential,,False,"[False, True]",291.42599999999993,"LINESTRING (19.941635 49.8389197, 19.9415753 49.8389084, 19.9412581 49.8388487, 19.9406343 49.8386291, 19.9405481 49.8385987, 19.9402381 49.8384887, 19.9396381 49.8384187, 19.9389981 49.8384087, 19.9381784 49.8384331, 19.9379137 49.8384479, 19.9377437 49.8384652)",,
103367385,,Henryka Sienkiewicza,residential,,False,True,425.26800000000003,"LINESTRING (19.941635 49.8389197, 19.9411619 49.8382895, 19.9402674 49.8373346, 19.9399981 49.8370287, 19.9398549 49.8369182, 19.9396456 49.8368537, 19.9395209 49.8368258, 19.9390841 49.8368475, 19.938604 49.8368851, 19.9380839 49.8369284, 19.9379281 49.8369187, 19.9377478 49.836888, 19.9375827 49.836824)",,
103367244,,Andrzeja Średniawskiego,residential,,True,False,122.12100000000001,"LINESTRING (19.9356272 49.8336977, 19.9353882 49.8337358, 19.935125 49.8337523, 19.9341656 49.83366, 19.9339472 49.8336341)",,
103367358,,Królowej Jadwigi,residential,,False,True,63.849000000000004,"LINESTRING (19.9356272 49.8336977, 19.9355459 49.8338281, 19.9357576 49.8339643, 19.9360341 49.8341261)",,
920242011,,Księcia Józefa Poniatowskiego,tertiary,,False,True,60.458,"LINESTRING (19.9373296 49.8332785, 19.9380887 49.8330421)",50,
103367199,,Ogrodowa,residential,,False,False,121.01,"LINESTRING (19.9373296 49.8332785, 19.9373255 49.8331663, 19.9373234 49.8331099, 19.9374581 49.8321944)",30,
380035919,,3 Maja,tertiary,,False,False,59.344,"LINESTRING (19.9373296 49.8332785, 19.9371238 49.8333184, 19.9368983 49.8333353, 19.9366901 49.8333159, 19.9365216 49.8332851)",50,
103367358,,Królowej Jadwigi,residential,,False,False,63.849000000000004,"LINESTRING (19.9360341 49.8341261, 19.9357576 49.8339643, 19.9355459 49.8338281, 19.9356272 49.8336977)",,
25836807,,Henryka Jordana,tertiary,,False,False,24.867,"LINESTRING (19.9391588 49.8358421, 19.9393652 49.8356624)",,
25836807,,Henryka Jordana,tertiary,,False,True,133.89,"LINESTRING (19.9391588 49.8358421, 19.9385581 49.8358287, 19.9380521 49.835792, 19.9377758 49.8357564, 19.9376469 49.835726, 19.9373505 49.8356217)",,
103367339,,,residential,,False,False,107.67999999999999,"LINESTRING (19.9391588 49.8358421, 19.93917 49.8358848, 19.9391359 49.8359698, 19.9389983 49.8362506, 19.9389497 49.836329, 19.9388951 49.8363584, 19.9387779 49.8363885, 19.938301 49.8365111)",,
103368583,,Generała Karola Kniaziewicza,tertiary,,False,False,65.27,"LINESTRING (19.9344133 49.8341376, 19.9343061 49.8340094, 19.9340662 49.8337753, 19.9339472 49.8336341)",,
103368583,,Generała Karola Kniaziewicza,tertiary,,False,True,97.176,"LINESTRING (19.9344133 49.8341376, 19.9345151 49.8342329, 19.9351819 49.8348573)",,
25836807,,Henryka Jordana,tertiary,,False,True,24.867,"LINESTRING (19.9393652 49.8356624, 19.9391588 49.8358421)",,
25836807,,Henryka Jordana,tertiary,,False,False,50.976,"LINESTRING (19.9393652 49.8356624, 19.9396887 49.8353645, 19.9397641 49.8352832)",,
919745601,,Podpułkownika Jana Dunin-Brzezińskiego,residential,,True,False,13.898,"LINESTRING (19.9338202 49.8328129, 19.9338841 49.8329309)",30,
103367282,,Podpułkownika Jana Dunin-Brzezińskiego,residential,,False,False,63.022000000000006,"LINESTRING (19.9338202 49.8328129, 19.9338108 49.8326887, 19.9337943 49.8324694, 19.9337913 49.8323529, 19.933796 49.8322466)",30,
103367383,,Królowej Jadwigi,residential,,False,True,95.254,"LINESTRING (19.9361034 49.834409, 19.9366647 49.8346144, 19.9372106 49.834794, 19.9372723 49.8348153)",,
103367268,,Stanisława Pardyaka,residential,,True,False,110.83699999999999,"LINESTRING (19.9322509 49.8322607, 19.9326855 49.8322608, 19.9328366 49.8322589, 19.933796 49.8322466)",30,
103367247,,Ludwika Solskiego,residential,,True,False,117.201,"LINESTRING (19.9430563 49.8317875, 19.9431706 49.8317991, 19.9446848 49.8318713)",,
237728622,2,Marszałka Józefa Piłsudskiego,tertiary,,False,False,158.659,"LINESTRING (19.9430563 49.8317875, 19.9431673 49.8312073, 19.9433091 49.8304666, 19.9433273 49.8303714)",,
237728622,2,Marszałka Józefa Piłsudskiego,tertiary,,False,True,128.636,"LINESTRING (19.9430563 49.8317875, 19.9430382 49.8318892, 19.9428743 49.8327977, 19.9428504 49.8329367)",,
103367199,,Ogrodowa,residential,,False,True,121.01,"LINESTRING (19.9374581 49.8321944, 19.9373234 49.8331099, 19.9373255 49.8331663, 19.9373296 49.8332785)",30,
250963483,,Ogrodowa,residential,,False,False,165.259,"LINESTRING (19.9374581 49.8321944, 19.9374707 49.8321007, 19.9376465 49.8307996, 19.9376581 49.8307138)",30,
250963484,,Stanisława Pardyaka,residential,,True,False,86.24600000000001,"LINESTRING (19.9374581 49.8321944, 19.9376197 49.8321795, 19.938211 49.8321249, 19.9386263 49.8320275)",30,
250963484,,Stanisława Pardyaka,residential,,True,False,41.995000000000005,"LINESTRING (19.9386263 49.8320275, 19.9388299 49.832002, 19.9390575 49.8319736, 19.9392011 49.8319556)",30,
103367313,,Jordana Spytka,residential,,False,False,83.411,"LINESTRING (19.9417981 49.8345009, 19.9415881 49.8352387)",,
103367221,,Berka Joselewicza,residential,,False,False,134.58800000000002,"LINESTRING (19.9417981 49.8345009, 19.9417661 49.8344812, 19.9417026 49.834442, 19.9407975 49.8344009, 19.9407481 49.8343987, 19.9409552 49.8339086)",,
103367221,,Berka Joselewicza,residential,,False,True,115.154,"LINESTRING (19.9417981 49.8345009, 19.9420621 49.8345082, 19.9424295 49.8345184, 19.9432322 49.8345407, 19.943326 49.8345471, 19.9433371 49.8345479, 19.9434014 49.8345523)",,
103367385,,Henryka Sienkiewicza,residential,,False,False,9.617,"LINESTRING (19.9375077 49.8368957, 19.9375827 49.836824)",,
103367291,,Romualda Traugutta,residential,,False,False,175.836,"LINESTRING (19.9375077 49.8368957, 19.9375239 49.8370137, 19.9375384 49.8376058, 19.9375438 49.8377316, 19.9375895 49.8379034, 19.9377437 49.8384652)",,
103367632,,,residential,,False,True,103.805,"LINESTRING (19.9375077 49.8368957, 19.9374084 49.8369507, 19.9365334 49.8374352, 19.9363878 49.8374829)",,
103367221,,Berka Joselewicza,residential,,False,True,134.588,"LINESTRING (19.9409552 49.8339086, 19.9407481 49.8343987, 19.9407975 49.8344009, 19.9417026 49.834442, 19.9417661 49.8344812, 19.9417981 49.8345009)",,
103367328,,Jana Matejki,residential,,True,False,298.103,"LINESTRING (19.9416527 49.8329661, 19.9416608 49.8329213, 19.9419215 49.8314814, 19.941989 49.8311088, 19.9421192 49.8303898, 19.9421349 49.8303033)",,
237728621,1,Juliusza Słowackiego,tertiary,,True,False,85.965,"LINESTRING (19.9416527 49.8329661, 19.9427103 49.8329397, 19.9428504 49.8329367)",50,
250964189,2,Juliusza Słowackiego,tertiary,,True,False,65.599,"LINESTRING (19.9405339 49.8334304, 19.9396197 49.8334484)",50,
"[301443057, 920242002, 920242003]",,Adama Mickiewicza,residential,,False,True,48.364,"LINESTRING (19.9405339 49.8334304, 19.9405313 49.8333816, 19.9405263 49.8332873, 19.9405222 49.8332103, 19.9405375 49.83308, 19.9405473 49.8329962)",,yes
103367390,,Generała Stanisława Maczka,residential,,False,True,106.837,"LINESTRING (19.9447345 49.8346541, 19.9442979 49.8355299, 19.9442781 49.8355687)",,
79427470,,Jagiellońska,residential,,True,False,67.285,"LINESTRING (19.9421349 49.8303033, 19.9412705 49.8302539, 19.9412005 49.8302499)",,
103367233,,Jana Kilińskiego,residential,,False,False,25.369,"LINESTRING (19.9365216 49.8332851, 19.9364246 49.8335045)",,
380035919,,3 Maja,tertiary,,False,True,59.343999999999994,"LINESTRING (19.9365216 49.8332851, 19.9366901 49.8333159, 19.9368983 49.8333353, 19.9371238 49.8333184, 19.9373296 49.8332785)",50,
572193295,,3 Maja,tertiary,,False,False,177.54399999999998,"LINESTRING (19.9365216 49.8332851, 19.9363953 49.8332471, 19.9360088 49.8331306, 19.9357622 49.8330782, 19.9354877 49.8330583, 19.9348623 49.833031, 19.9346763 49.8330229, 19.9341171 49.8330002)",50,
103367319,,Rzemieślnicza,residential,,True,False,90.446,"LINESTRING (19.9430571 49.8353652, 19.943119 49.8353755, 19.9432493 49.8353972, 19.9442781 49.8355687)",,
920542355,,Stefana Żeromskiego,tertiary,,False,False,93.715,"LINESTRING (19.9430571 49.8353652, 19.9431179 49.8352352, 19.9431329 49.835206, 19.9434014 49.8345523)",,
920542355,,Stefana Żeromskiego,tertiary,,False,True,55.13,"LINESTRING (19.9430571 49.8353652, 19.9430352 49.8354078, 19.9430118 49.8354534, 19.9427792 49.8358273)",,
103367290,,Mikołaja Reja,tertiary,,False,False,125.265,"LINESTRING (19.9406691 49.8355397, 19.9422987 49.8359451)",,
103367200,,Marii Konopnickiej,residential,,True,False,223.945,"LINESTRING (19.9406691 49.8355397, 19.9406481 49.8355965, 19.9404776 49.8360573, 19.9406982 49.8361701, 19.9408944 49.8362378, 19.9418081 49.8363287, 19.9423717 49.8366027, 19.9424581 49.8366227, 19.9425253 49.8366383)",,
103367290,,Mikołaja Reja,tertiary,,False,True,71.119,"LINESTRING (19.9406691 49.8355397, 19.9399769 49.8353655, 19.9398348 49.8353161, 19.9397641 49.8352832)",,
"[806002782, 103368583]",,Generała Karola Kniaziewicza,tertiary,,False,False,55.855000000000004,"LINESTRING (19.9339472 49.8336341, 19.9338859 49.8335668, 19.9338578 49.8335045, 19.9338429 49.833432, 19.9338354 49.8331458)",,yes
103368583,,Generała Karola Kniaziewicza,tertiary,,False,True,65.27,"LINESTRING (19.9339472 49.8336341, 19.9340662 49.8337753, 19.9343061 49.8340094, 19.9344133 49.8341376)",,
103367242,,Władysława Broniewskiego,residential,,False,True,160.251,"LINESTRING (19.9449281 49.8304387, 19.9449206 49.8304826, 19.9446921 49.8318285, 19.9446848 49.8318713)",,
103367315,1,Jagiellońska,residential,,True,False,115.063,"LINESTRING (19.9449281 49.8304387, 19.9434456 49.8303768, 19.9433273 49.8303714)",,
909341391,2,Jana Kasprowicza,tertiary,,False,False,50.077999999999996,"LINESTRING (19.9425253 49.8366383, 19.9425475 49.8364924, 19.9425701 49.8362339, 19.9425819 49.8361897)",,
909341391,2,Jana Kasprowicza,tertiary,,False,True,19.221,"LINESTRING (19.9425253 49.8366383, 19.9425071 49.836758, 19.9424855 49.8368087)",,
103368583,,Generała Karola Kniaziewicza,tertiary,,False,False,97.176,"LINESTRING (19.9351819 49.8348573, 19.9345151 49.8342329, 19.9344133 49.8341376)",,
103368583,,Generała Karola Kniaziewicza,tertiary,,False,True,61.248,"LINESTRING (19.9351819 49.8348573, 19.9352542 49.8349238, 19.9356713 49.8353087)",,
250963482,,Niepodległości,tertiary,,False,False,173.39000000000001,"LINESTRING (19.9392011 49.8319556, 19.9395679 49.831451, 19.9399944 49.8305867, 19.9400391 49.8304962)",,
920242008,,Niepodległości,tertiary,,False,True,71.27600000000001,"LINESTRING (19.9392011 49.8319556, 19.9391829 49.8319933, 19.9389056 49.8325676)",50,
103367379,,Generała Henryka Dąbrowskiego,tertiary,,False,False,68.493,"LINESTRING (19.9366184 49.8353875, 19.9364857 49.8353791, 19.9356713 49.8353087)",,
410052941,,Rondo imienia Stefana Bałuka,tertiary,roundabout,True,False,17.957,"LINESTRING (19.9366184 49.8353875, 19.936641 49.8353697, 19.9366708 49.8353572, 19.9367051 49.835351, 19.9367406 49.8353517, 19.9367742 49.8353593, 19.9368245 49.8353929)",50,
"[103367256, 1007621727]",,"['Rynek', 'Mikołaja Klakurki']",residential,,True,False,178.51200000000003,"LINESTRING (19.9373182 49.8347577, 19.9376894 49.8348983, 19.9380879 49.8350516, 19.9384159 49.835174, 19.9385223 49.8352382, 19.938577 49.8352743, 19.9387869 49.8353777, 19.9393267 49.8356434, 19.9393652 49.8356624)",,
302407927,,Jana Sobieskiego,residential,,True,False,7.203,"LINESTRING (19.9373182 49.8347577, 19.9372875 49.8347948, 19.9372723 49.8348153)",50,
103367290,,Mikołaja Reja,tertiary,,False,True,125.265,"LINESTRING (19.9422987 49.8359451, 19.9406691 49.8355397)",,
1041256940,,Mikołaja Reja,tertiary,,True,False,19.212,"LINESTRING (19.9422987 49.8359451, 19.9423694 49.8359468, 19.9423957 49.8359474, 19.9424564 49.8359519, 19.9425659 49.8359564)",,
103367250,,,residential,,False,False,79.772,"LINESTRING (19.9376581 49.8307138, 19.9387681 49.8307587)",,
250963483,,Ogrodowa,residential,,False,True,165.259,"LINESTRING (19.9376581 49.8307138, 19.9376465 49.8307996, 19.9374707 49.8321007, 19.9374581 49.8321944)",30,
103367221,,Berka Joselewicza,residential,,False,False,115.154,"LINESTRING (19.9434014 49.8345523, 19.9433371 49.8345479, 19.943326 49.8345471, 19.9432322 49.8345407, 19.9424295 49.8345184, 19.9420621 49.8345082, 19.9417981 49.8345009)",,
920542355,,Stefana Żeromskiego,tertiary,,False,False,78.245,"LINESTRING (19.9434014 49.8345523, 19.94351 49.834296, 19.9436196 49.8340373, 19.9436424 49.833981, 19.943686 49.833873)",,
920542355,,Stefana Żeromskiego,tertiary,,False,True,93.715,"LINESTRING (19.9434014 49.8345523, 19.9431329 49.835206, 19.9431179 49.8352352, 19.9430571 49.8353652)",,
103367202,,Józefa Fijałkowskiego,residential,,False,True,123.59700000000001,"LINESTRING (19.9363878 49.8374829, 19.9363675 49.8373743, 19.9363551 49.837308, 19.936334 49.837195, 19.9362906 49.8369621, 19.9362793 49.8369017, 19.9361494 49.8365223, 19.9360757 49.8364409, 19.9360418 49.8364035)",,
103367632,,,residential,,False,False,103.805,"LINESTRING (19.9363878 49.8374829, 19.9365334 49.8374352, 19.9374084 49.8369507, 19.9375077 49.8368957)",,
103367339,,,residential,,False,True,107.68,"LINESTRING (19.938301 49.8365111, 19.9387779 49.8363885, 19.9388951 49.8363584, 19.9389497 49.836329, 19.9389983 49.8362506, 19.9391359 49.8359698, 19.93917 49.8358848, 19.9391588 49.8358421)",,
892956410,,Rondo imienia Druha Andrzeja Burzawy,tertiary,roundabout,True,False,11.939,"LINESTRING (19.9386574 49.8328495, 19.9386991 49.8328496, 19.9387386 49.8328582, 19.938772 49.8328742, 19.9387958 49.8328961)",50,
920242006,,Niepodległości,tertiary,,True,False,36.441,"LINESTRING (19.9386574 49.8328495, 19.9386936 49.8328323, 19.9387117 49.832818, 19.9387345 49.832796, 19.9387559 49.8327645, 19.9387942 49.8327073, 19.9389056 49.8325676)",50,
237988588,,,residential,,False,True,120.969,"LINESTRING (19.9421864 49.8337105, 19.942499 49.833719, 19.9424981 49.8338381, 19.943686 49.833873)",,
237988588,,,residential,,False,False,120.969,"LINESTRING (19.943686 49.833873, 19.9424981 49.8338381, 19.942499 49.833719, 19.9421864 49.8337105)",,
806758880,,Stefana Żeromskiego,tertiary,,False,True,55.97,"LINESTRING (19.943686 49.833873, 19.9438066 49.8335926, 19.943889 49.833387)",,
920542355,,Stefana Żeromskiego,tertiary,,False,True,78.245,"LINESTRING (19.943686 49.833873, 19.9436424 49.833981, 19.9436196 49.8340373, 19.94351 49.834296, 19.9434014 49.8345523)",,
380035918,,Rondo imienia Żołnierzy Niezłomnych,tertiary,roundabout,True,False,2.761,"LINESTRING (19.9338841 49.8329309, 19.9339134 49.832947)",50,
919745602,,Podpułkownika Jana Dunin-Brzezińskiego,residential,,True,False,14.103,"LINESTRING (19.9337748 49.8329363, 19.9338202 49.8328129)",30,
380035918,,Rondo imienia Żołnierzy Niezłomnych,tertiary,roundabout,True,False,8.280000000000001,"LINESTRING (19.9337748 49.8329363, 19.9338091 49.8329251, 19.9338475 49.8329232, 19.9338841 49.8329309)",50,
919745599,,3 Maja,tertiary,,True,False,15.762,"LINESTRING (19.9339134 49.832947, 19.9341171 49.8330002)",50,
380035918,,Rondo imienia Żołnierzy Niezłomnych,tertiary,roundabout,True,False,8.114,"LINESTRING (19.9339134 49.832947, 19.9339308 49.8329692, 19.9339337 49.832994, 19.9339231 49.8330162)",50,
380035918,,Rondo imienia Żołnierzy Niezłomnych,tertiary,roundabout,True,False,2.759,"LINESTRING (19.9337497 49.8329551, 19.9337748 49.8329363)",50,
919745596,,3 Maja,tertiary,,True,False,13.833,"LINESTRING (19.9337412 49.8330051, 19.9335577 49.8329668)",50,
380035918,,Rondo imienia Żołnierzy Niezłomnych,tertiary,roundabout,True,False,5.711,"LINESTRING (19.9337412 49.8330051, 19.9337376 49.8329787, 19.9337497 49.8329551)",50,
380035918,,Rondo imienia Żołnierzy Niezłomnych,tertiary,roundabout,True,False,2.593,"LINESTRING (19.9339231 49.8330162, 19.9339007 49.8330345)",50,
