osmid,oneway,name,highway,maxspeed,junction,reversed,length,geometry,lanes,bridge
98471035,False,Aleja Niepodległości,secondary,50,,True,223.707,"LINESTRING (16.2059336 51.399073, 16.2069103 51.3985945, 16.2073394 51.3983897, 16.2078368 51.3981997, 16.2083104 51.3980618, 16.2084115 51.3980347, 16.208622 51.3979823)",4,
36000187,True,Aleja Prezydenta Lecha Kaczyńskiego,secondary,50,,False,133.612,"LINESTRING (16.2015654 51.4010734, 16.2013964 51.4011983, 16.2012376 51.4012638, 16.2010979 51.401321, 16.200475 51.4015771, 16.200422 51.4015989, 16.2003782 51.4016169, 16.2000092 51.4017717)",2,
98471035,False,Aleja Niepodległości,secondary,50,,True,260.22400000000005,"LINESTRING (16.2015654 51.4010734, 16.2018814 51.4009451, 16.2019489 51.400916, 16.2027293 51.4005921, 16.2028667 51.4005346, 16.2029635 51.4004902, 16.2043093 51.3998704, 16.2043758 51.3998398, 16.2046222 51.3997186)",4,
"[494566609, 153049242, 455565690, 238370767]",False,Marii Skłodowskiej-Curie,tertiary,50,,True,177.537,"LINESTRING (16.2015654 51.4010734, 16.201524 51.4008304, 16.2015203 51.4008047, 16.2015121 51.4007464, 16.2014836 51.40053, 16.2013862 51.3998035, 16.2013828 51.399777, 16.2013766 51.3997246, 16.2013654 51.3996476, 16.2013496 51.399564, 16.2013278 51.399484)",2,
39215668,False,Armii Krajowej,unclassified,50,,True,116.89500000000001,"LINESTRING (16.2066236 51.401635, 16.2064931 51.4015306, 16.2064527 51.4014912, 16.205824 51.4008782, 16.2056993 51.4007566)",2,
131096925,False,Tadeusza Kościuszki,unclassified,50,,True,103.685,"LINESTRING (16.2066236 51.401635, 16.2067711 51.4015871, 16.2068214 51.4015708, 16.2077691 51.4012639, 16.2079501 51.4012053)",,
98471225,True,Ignacego Paderewskiego,tertiary,50,,False,43.504,"LINESTRING (16.2104271 51.3970214, 16.2105775 51.3972397, 16.2105923 51.3972714, 16.2106393 51.3973884)",2,
"[101050689, 302368699, 289220272, 101050578, 915979035, 915979036]",False,Ignacego Paderewskiego,tertiary,50,,True,292.69100000000003,"LINESTRING (16.2104271 51.3970214, 16.2104008 51.3969007, 16.2103788 51.3967828, 16.2103468 51.3966253, 16.2102952 51.3962331, 16.2102121 51.3956564, 16.2102085 51.3956309, 16.2101881 51.3954512, 16.210076 51.3944728, 16.210064 51.3943994)","['4', '5', '6']",yes
39215668,False,Armii Krajowej,unclassified,50,,False,163.47999999999996,"LINESTRING (16.203288 51.398513, 16.2034062 51.398636, 16.2035067 51.3987407, 16.2039176 51.3991695, 16.2039869 51.3992418, 16.2040642 51.3992986, 16.204162 51.3993797, 16.204265 51.3994516, 16.2043767 51.3995281, 16.2043962 51.3995422, 16.2044401 51.39957, 16.2045135 51.3996213, 16.2046222 51.3997186)",2,
99037087,False,,residential,,,True,80.68200000000002,"LINESTRING (16.203288 51.398513, 16.2034853 51.3984665, 16.2036951 51.3983614, 16.2037783 51.398304, 16.2041558 51.3980468)",2,
99037336,False,Tysiąclecia,residential,50,,False,125.92999999999999,"LINESTRING (16.203288 51.398513, 16.2031179 51.3985639, 16.2020447 51.3988855, 16.2016517 51.3990033)",2,
153049225,False,Mikołaja Kopernika,unclassified,50,,True,133.34,"LINESTRING (16.203288 51.398513, 16.2031918 51.3984109, 16.2030921 51.3983056, 16.2027722 51.3980341, 16.2025655 51.3978588, 16.2024277 51.3977296, 16.2023269 51.3976248, 16.2022296 51.3975139)",2,
"[427055938, 427055931]",False,1 Maja,tertiary,50,,True,97.29400000000001,"LINESTRING (16.1985378 51.3984402, 16.198663 51.3984572, 16.1988149 51.3984817, 16.1990542 51.3985284, 16.1995454 51.3986556, 16.1998473 51.398746)",2,
427055949,False,,residential,50,,False,58.601,"LINESTRING (16.1985378 51.3984402, 16.1985158 51.3985357, 16.1985022 51.3985869, 16.1984868 51.3986653, 16.1984934 51.3987629, 16.1985088 51.3988257, 16.1985275 51.3988702, 16.1985397 51.3988994, 16.1985764 51.3989573)",,
97593863,False,Romualda Traugutta,residential,50,,False,80.843,"LINESTRING (16.1998473 51.398746, 16.1999166 51.3986336, 16.1999368 51.3985619, 16.1999359 51.3985232, 16.1999298 51.3984802, 16.1998225 51.3981104, 16.1998007 51.3980355)",2,
"[427055938, 427055931]",False,1 Maja,tertiary,50,,False,97.294,"LINESTRING (16.1998473 51.398746, 16.1995454 51.3986556, 16.1990542 51.3985284, 16.1988149 51.3984817, 16.198663 51.3984572, 16.1985378 51.3984402)",2,
494569445,False,1 Maja,tertiary,50,,True,62.21699999999999,"LINESTRING (16.1998473 51.398746, 16.2000908 51.3988198, 16.2002982 51.3988859, 16.2004271 51.3989269, 16.2005 51.3989522, 16.2005728 51.3989775, 16.2006443 51.3990023)",2,
97116072,True,,tertiary,50,roundabout,False,11.95,"LINESTRING (16.2040978 51.395875, 16.2040923 51.3958692, 16.2040746 51.3958469, 16.2040692 51.3958223, 16.2040767 51.3957979, 16.2040967 51.3957749)",1,
153049225,False,Mikołaja Kopernika,unclassified,50,,False,242.064,"LINESTRING (16.2040978 51.395875, 16.2039944 51.3959397, 16.2031603 51.3964254, 16.2030902 51.3964681, 16.2022291 51.3969579, 16.2021704 51.3970099, 16.2021506 51.3970322, 16.2021207 51.3970836, 16.2021008 51.3971499, 16.2021125 51.3972454, 16.2021459 51.3973452, 16.2021794 51.3974127, 16.2022296 51.3975139)",2,
97116083,False,Jana Kilińskiego,unclassified,50,,False,172.72600000000003,"LINESTRING (16.208622 51.3979823, 16.208812 51.3981089, 16.2088662 51.3981451, 16.2092322 51.3983946, 16.2093636 51.3984953, 16.2095378 51.3986847, 16.209891 51.399194, 16.2099477 51.3992757)",,
98471035,False,Aleja Niepodległości,secondary,50,,False,223.707,"LINESTRING (16.208622 51.3979823, 16.2084115 51.3980347, 16.2083104 51.3980618, 16.2078368 51.3981997, 16.2073394 51.3983897, 16.2069103 51.3985945, 16.2059336 51.399073)",4,
"[98471035, 915979039]",False,Aleja Niepodległości,secondary,50,,True,79.435,"LINESTRING (16.208622 51.3979823, 16.2088708 51.39792, 16.2089555 51.3978973, 16.209345 51.3978028, 16.2096869 51.3977199)","['4', '5']",
"[304494473, 153049234]",False,Mieszka I,tertiary,50,,True,123.21600000000001,"LINESTRING (16.208622 51.3979823, 16.2084538 51.3978655, 16.2084109 51.3978369, 16.2082399 51.397723, 16.2081193 51.3976499, 16.2080189 51.3976033, 16.2078864 51.3975438, 16.2076231 51.397441, 16.2072437 51.3972967)",2,
97116083,False,Jana Kilińskiego,unclassified,50,,False,128.234,"LINESTRING (16.2099477 51.3992757, 16.2101551 51.3995604, 16.2102898 51.3997498, 16.2106034 51.4001805, 16.2106324 51.4002203, 16.2107111 51.400326)",,
97116083,False,Jana Kilińskiego,unclassified,50,,True,172.726,"LINESTRING (16.2099477 51.3992757, 16.209891 51.399194, 16.2095378 51.3986847, 16.2093636 51.3984953, 16.2092322 51.3983946, 16.2088662 51.3981451, 16.208812 51.3981089, 16.208622 51.3979823)",,
285116229,True,Michała Drzymały,residential,,,False,227.75,"LINESTRING (16.2099477 51.3992757, 16.2098403 51.3993042, 16.209712 51.3993359, 16.2096555 51.3993514, 16.2089411 51.3995474, 16.2082073 51.3998048, 16.2071553 51.4001774, 16.2070383 51.4002189)",,
39215670,False,Odrodzenia,tertiary,50,,False,86.72399999999999,"LINESTRING (16.2042575 51.3958882, 16.2043336 51.3959529, 16.2043779 51.3959813, 16.2045286 51.3960497, 16.2051889 51.3964046)",2,
97116072,True,,tertiary,50,roundabout,False,12.146,"LINESTRING (16.2042575 51.3958882, 16.2042347 51.3958963, 16.2041956 51.395901, 16.2041562 51.3958977, 16.2041205 51.3958867, 16.2040978 51.395875)",1,
1023932294,False,Wrocławska,residential,50,,True,83.023,"LINESTRING (16.2086142 51.3933473, 16.2083269 51.3934716, 16.2080963 51.3935766, 16.2078961 51.3936781, 16.2078125 51.393725, 16.2077229 51.3937883, 16.2076891 51.393816)",,
1023932295,True,Wrocławska,residential,50,,False,33.305,"LINESTRING (16.2086142 51.3933473, 16.2086888 51.3932804, 16.20877 51.3932275, 16.2088855 51.3931712, 16.2089516 51.3931374)",,
39215672,False,Świętej Jadwigi,residential,,,False,101.571,"LINESTRING (16.2054181 51.3951233, 16.205498 51.3951519, 16.2055755 51.3951796, 16.205815 51.3951741, 16.2062952 51.395164, 16.2068558 51.3951922)",,
153049248,False,Wrocławska,residential,50,,False,66.463,"LINESTRING (16.2054181 51.3951233, 16.2050094 51.3953564, 16.2047166 51.3955303)",2,
"[881249932, 236997868, 881249933, 290576497, 290576498]",False,Wrocławska,residential,50,,False,170.356,"LINESTRING (16.2054181 51.3951233, 16.2055011 51.3950802, 16.2058911 51.3948619, 16.2060134 51.3947981, 16.2060444 51.3947823, 16.2063567 51.3946102, 16.2066055 51.3945001, 16.2068544 51.3943941, 16.2070219 51.3943208, 16.2071011 51.3942827, 16.2072106 51.3942212, 16.2073107 51.3941523)",,yes
39215672,False,Świętej Jadwigi,residential,,,True,101.57100000000001,"LINESTRING (16.2068558 51.3951922, 16.2062952 51.395164, 16.205815 51.3951741, 16.2055755 51.3951796, 16.205498 51.3951519, 16.2054181 51.3951233)",,
97116072,True,,tertiary,50,roundabout,False,14.748999999999999,"LINESTRING (16.204283 51.3957729, 16.2043046 51.3957938, 16.2043144 51.3958178, 16.2043113 51.3958426, 16.2042958 51.3958654, 16.2042693 51.395884, 16.2042575 51.3958882)",1,
153049248,False,Wrocławska,residential,50,,True,40.435,"LINESTRING (16.204283 51.3957729, 16.2043595 51.3957293, 16.2046597 51.3955562, 16.2047166 51.3955303)",2,
97116083,False,Jana Kilińskiego,unclassified,50,,True,128.23399999999998,"LINESTRING (16.2107111 51.400326, 16.2106324 51.4002203, 16.2106034 51.4001805, 16.2102898 51.3997498, 16.2101551 51.3995604, 16.2099477 51.3992757)",,
98902810,False,Jana Kilińskiego,residential,50,,False,138.898,"LINESTRING (16.2107111 51.400326, 16.2108034 51.4004405, 16.2108336 51.4004759, 16.2110036 51.4006756, 16.2112239 51.4009186, 16.2113456 51.4010493, 16.2116295 51.4013552, 16.2116865 51.4014166)",,
242250239,False,Tadeusza Kościuszki,unclassified,50,,False,108.91299999999998,"LINESTRING (16.2107111 51.400326, 16.2104829 51.4003942, 16.210382 51.4004265, 16.2103108 51.4004492, 16.2096864 51.4006487, 16.209556 51.4006903, 16.2094358 51.4007287, 16.2093107 51.4007687)",,
242250239,False,Tadeusza Kościuszki,unclassified,50,,True,116.46600000000001,"LINESTRING (16.2107111 51.400326, 16.2108784 51.4002733, 16.2109567 51.4002451, 16.2112017 51.4001574, 16.2119823 51.3998511, 16.2121478 51.3997851)",,
97116072,True,,tertiary,50,roundabout,False,14.524999999999999,"LINESTRING (16.2040967 51.3957749, 16.2041281 51.395759, 16.2041674 51.3957493, 16.2042096 51.3957485, 16.2042497 51.3957567, 16.204283 51.3957729)",1,
97116079,False,Odrodzenia,tertiary,50,,False,101.78699999999999,"LINESTRING (16.2040967 51.3957749, 16.2040047 51.3957396, 16.2038522 51.3956897, 16.2037827 51.3956685, 16.2030711 51.3954965, 16.2027482 51.3954182)",2,
153049236,False,Odrodzenia,tertiary,50,,False,21.35,"LINESTRING (16.1989838 51.3956939, 16.1986831 51.3957347)",2,
97593863,False,Romualda Traugutta,residential,50,,True,163.714,"LINESTRING (16.1989838 51.3956939, 16.1990192 51.3957923, 16.1990789 51.3959649, 16.1992946 51.3965882, 16.1993136 51.3966431, 16.1994515 51.3970421, 16.1994829 51.3971329)",2,
"[153049235, 153049236]",False,Odrodzenia,tertiary,50,,True,187.954,"LINESTRING (16.1989838 51.3956939, 16.1991517 51.3956706, 16.1995876 51.3956095, 16.2006209 51.3954647, 16.2009621 51.3954192, 16.2016275 51.3953248)",2,
99037377,True,Władysława Łokietka,residential,50,,False,178.21,"LINESTRING (16.2022296 51.3975139, 16.2020608 51.3975501, 16.2018522 51.3975948, 16.2012056 51.3977333, 16.2007901 51.3978223, 16.2007131 51.3978388, 16.1998787 51.3980175, 16.1998007 51.3980355)",1,
153049225,False,Mikołaja Kopernika,unclassified,50,,False,133.34,"LINESTRING (16.2022296 51.3975139, 16.2023269 51.3976248, 16.2024277 51.3977296, 16.2025655 51.3978588, 16.2027722 51.3980341, 16.2030921 51.3983056, 16.2031918 51.3984109, 16.203288 51.398513)",2,
153049225,False,Mikołaja Kopernika,unclassified,50,,True,242.064,"LINESTRING (16.2022296 51.3975139, 16.2021794 51.3974127, 16.2021459 51.3973452, 16.2021125 51.3972454, 16.2021008 51.3971499, 16.2021207 51.3970836, 16.2021506 51.3970322, 16.2021704 51.3970099, 16.2022291 51.3969579, 16.2030902 51.3964681, 16.2031603 51.3964254, 16.2039944 51.3959397, 16.2040978 51.395875)",2,
153049236,False,Odrodzenia,tertiary,50,,True,21.35,"LINESTRING (16.1986831 51.3957347, 16.1989838 51.3956939)",2,
"[97593892, 315076229]",False,Generała Władysława Sikorskiego,tertiary,50,,True,261.187,"LINESTRING (16.1986831 51.3957347, 16.1986614 51.3956243, 16.1986545 51.3955886, 16.1986681 51.3955108, 16.1987045 51.3954479, 16.1987791 51.3953729, 16.1988985 51.3952939, 16.199062 51.395213, 16.1993592 51.3951057, 16.2008851 51.394555, 16.2014638 51.3943496)","['2', '4']",
97116079,False,Odrodzenia,tertiary,50,,True,80.301,"LINESTRING (16.2016275 51.3953248, 16.2017732 51.3953059, 16.201961 51.3952949, 16.2021292 51.3952955, 16.202271 51.3953102, 16.2024088 51.3953354, 16.2027482 51.3954182)",2,
99347743,False,,residential,,,True,45.053,"LINESTRING (16.2016275 51.3953248, 16.2016048 51.3952549, 16.2015316 51.3950295, 16.2014985 51.3949277)",,
"[153049235, 153049236]",False,Odrodzenia,tertiary,50,,False,187.954,"LINESTRING (16.2016275 51.3953248, 16.2009621 51.3954192, 16.2006209 51.3954647, 16.1995876 51.3956095, 16.1991517 51.3956706, 16.1989838 51.3956939)",2,
97593894,False,Generała Józefa Bema,residential,50,,True,13.275,"LINESTRING (16.199962 51.401656, 16.2000092 51.4017717)",,
98011732,True,Aleja Prezydenta Lecha Kaczyńskiego,secondary,50,,False,129.405,"LINESTRING (16.199962 51.401656, 16.2002743 51.4015218, 16.2003242 51.4015025, 16.2010278 51.4012303, 16.2011536 51.4011814, 16.2013256 51.4011145, 16.2015654 51.4010734)",2,
455565684,False,Generała Józefa Bema,residential,50,,False,194.106,"LINESTRING (16.199962 51.401656, 16.1998858 51.401456, 16.1998733 51.4014233, 16.1998622 51.4014018, 16.1996818 51.4010229, 16.1996223 51.4008973, 16.1995284 51.4006664, 16.1994669 51.4005284, 16.1992109 51.3999748)",,
131096925,False,Tadeusza Kościuszki,unclassified,50,,False,106.13900000000001,"LINESTRING (16.2093107 51.4007687, 16.2091003 51.4008363, 16.2081402 51.4011443, 16.2079501 51.4012053)",,
242250239,False,Tadeusza Kościuszki,unclassified,50,,True,108.913,"LINESTRING (16.2093107 51.4007687, 16.2094358 51.4007287, 16.209556 51.4006903, 16.2096864 51.4006487, 16.2103108 51.4004492, 16.210382 51.4004265, 16.2104829 51.4003942, 16.2107111 51.400326)",,
97593863,False,Romualda Traugutta,residential,50,,False,163.714,"LINESTRING (16.1994829 51.3971329, 16.1994515 51.3970421, 16.1993136 51.3966431, 16.1992946 51.3965882, 16.1990789 51.3959649, 16.1990192 51.3957923, 16.1989838 51.3956939)",2,
97593863,False,Romualda Traugutta,residential,50,,True,102.75800000000001,"LINESTRING (16.1994829 51.3971329, 16.1997702 51.3979488, 16.1998007 51.3980355)",2,
99037092,True,Henryka Sienkiewicza,residential,50,,False,303.27799999999996,"LINESTRING (16.1994829 51.3971329, 16.1995637 51.3971162, 16.1998115 51.3970668, 16.2000613 51.3970017, 16.2003322 51.39692, 16.2010262 51.3966029, 16.2016605 51.3962806, 16.2017889 51.3962061, 16.2018184 51.3961904, 16.2023108 51.3958716, 16.2025606 51.395654, 16.2025919 51.3956276, 16.2026278 51.3955926, 16.2026889 51.395508, 16.2027482 51.3954182)",1,
97593863,False,Romualda Traugutta,residential,50,,False,102.75800000000001,"LINESTRING (16.1998007 51.3980355, 16.1997702 51.3979488, 16.1994829 51.3971329)",2,
97593863,False,Romualda Traugutta,residential,50,,True,80.843,"LINESTRING (16.1998007 51.3980355, 16.1998225 51.3981104, 16.1999298 51.3984802, 16.1999359 51.3985232, 16.1999368 51.3985619, 16.1999166 51.3986336, 16.1998473 51.398746)",2,
131096925,False,Tadeusza Kościuszki,unclassified,50,,False,103.685,"LINESTRING (16.2079501 51.4012053, 16.2077691 51.4012639, 16.2068214 51.4015708, 16.2067711 51.4015871, 16.2066236 51.401635)",,
131096925,False,Tadeusza Kościuszki,unclassified,50,,True,106.13900000000001,"LINESTRING (16.2079501 51.4012053, 16.2081402 51.4011443, 16.2091003 51.4008363, 16.2093107 51.4007687)",,
98902810,False,Jana Kilińskiego,residential,50,,True,138.898,"LINESTRING (16.2116865 51.4014166, 16.2116295 51.4013552, 16.2113456 51.4010493, 16.2112239 51.4009186, 16.2110036 51.4006756, 16.2108336 51.4004759, 16.2108034 51.4004405, 16.2107111 51.400326)",,
141394563,False,,residential,50,,False,17.805,"LINESTRING (16.2116865 51.4014166, 16.2115447 51.4014419, 16.2114417 51.4014645)",,
97593892,False,Generała Władysława Sikorskiego,tertiary,50,,False,178.563,"LINESTRING (16.2037076 51.3935631, 16.2017884 51.3942387, 16.2014638 51.3943496)",4,
97593892,False,Generała Władysława Sikorskiego,tertiary,50,,True,111.119,"LINESTRING (16.2037076 51.3935631, 16.2040869 51.3934502, 16.2051573 51.3931384)",4,
153049258,False,,residential,,,True,23.273,"LINESTRING (16.2037076 51.3935631, 16.2036231 51.3934499, 16.2035659 51.3933734)",,
98240164,False,,residential,,,True,6.984,"LINESTRING (16.207335 51.3937718, 16.2073331 51.3938346)",,
98240197,True,,residential,,,False,26.531,"LINESTRING (16.207335 51.3937718, 16.2073764 51.3937997, 16.2074122 51.3938125, 16.2074526 51.3938206, 16.2074998 51.3938253, 16.207573 51.3938233, 16.2076891 51.393816)",,
881249931,False,,residential,,,False,55.879,"LINESTRING (16.207335 51.3937718, 16.2073322 51.3936844, 16.2073267 51.3932693)",,
881249931,False,,residential,,,True,55.879,"LINESTRING (16.2073267 51.3932693, 16.2073322 51.3936844, 16.207335 51.3937718)",,
98240210,True,,residential,,,False,35.361,"LINESTRING (16.2073107 51.3941523, 16.2073331 51.3938346)",,
263324857,False,Wrocławska,residential,50,,False,22.488,"LINESTRING (16.2073107 51.3941523, 16.2074166 51.394071, 16.2074998 51.3939885)",,
"[236997868, 881249932, 881249933, 290576497, 290576498]",False,Wrocławska,residential,50,,True,170.356,"LINESTRING (16.2073107 51.3941523, 16.2072106 51.3942212, 16.2071011 51.3942827, 16.2070219 51.3943208, 16.2068544 51.3943941, 16.2066055 51.3945001, 16.2063567 51.3946102, 16.2060444 51.3947823, 16.2060134 51.3947981, 16.2058911 51.3948619, 16.2055011 51.3950802, 16.2054181 51.3951233)",,yes
98240164,False,,residential,,,False,6.984,"LINESTRING (16.2073331 51.3938346, 16.207335 51.3937718)",,
98240243,True,,residential,,,False,20.939,"LINESTRING (16.2073331 51.3938346, 16.2073656 51.3938786, 16.2073978 51.3939027, 16.2074359 51.3939252, 16.2074686 51.3939467, 16.2074998 51.3939885)",,
153049258,False,,residential,,,False,23.273,"LINESTRING (16.2035659 51.3933734, 16.2036231 51.3934499, 16.2037076 51.3935631)",,
141394563,False,,residential,50,,True,17.805,"LINESTRING (16.2114417 51.4014645, 16.2115447 51.4014419, 16.2116865 51.4014166)",,
99347743,False,,residential,,,False,45.053000000000004,"LINESTRING (16.2014985 51.3949277, 16.2015316 51.3950295, 16.2016048 51.3952549, 16.2016275 51.3953248)",,
"[101234960, 101234974]",True,"['Władysława Broniewskiego', 'Śląska']",residential,,,False,211.715,"LINESTRING (16.2041453 51.4018632, 16.2037562 51.4013801, 16.2047926 51.4010357, 16.2051746 51.4009181, 16.2055781 51.4007939, 16.2056993 51.4007566)",,
99037087,False,,residential,,,False,80.682,"LINESTRING (16.2041558 51.3980468, 16.2037783 51.398304, 16.2036951 51.3983614, 16.2034853 51.3984665, 16.203288 51.398513)",2,
153049248,False,Wrocławska,residential,50,,False,40.435,"LINESTRING (16.2047166 51.3955303, 16.2046597 51.3955562, 16.2043595 51.3957293, 16.204283 51.3957729)",2,
153049248,False,Wrocławska,residential,50,,True,66.463,"LINESTRING (16.2047166 51.3955303, 16.2050094 51.3953564, 16.2054181 51.3951233)",2,
99037123,True,Bolesława Prusa,residential,50,,False,54.351,"LINESTRING (16.2066134 51.3960366, 16.2064593 51.3959724, 16.2058841 51.3958701)",1,
97116079,False,Odrodzenia,tertiary,50,,False,80.301,"LINESTRING (16.2027482 51.3954182, 16.2024088 51.3953354, 16.202271 51.3953102, 16.2021292 51.3952955, 16.201961 51.3952949, 16.2017732 51.3953059, 16.2016275 51.3953248)",2,
97116079,False,Odrodzenia,tertiary,50,,True,101.787,"LINESTRING (16.2027482 51.3954182, 16.2030711 51.3954965, 16.2037827 51.3956685, 16.2038522 51.3956897, 16.2040047 51.3957396, 16.2040967 51.3957749)",2,
"[474677939, 153049230, 39215670]",False,"['Rynek', 'Mieszka I', 'Odrodzenia']",tertiary,50,,False,173.76399999999998,"LINESTRING (16.2051889 51.3964046, 16.2052045 51.3964122, 16.2056017 51.3966011, 16.205744 51.3966688, 16.2062749 51.396897, 16.2064264 51.3969521, 16.2066784 51.3970578, 16.2072437 51.3972967)",2,
39215670,False,Odrodzenia,tertiary,50,,True,86.72399999999999,"LINESTRING (16.2051889 51.3964046, 16.2045286 51.3960497, 16.2043779 51.3959813, 16.2043336 51.3959529, 16.2042575 51.3958882)",2,
99347820,True,Mikołaja Reja,residential,50,,False,76.542,"LINESTRING (16.2051889 51.3964046, 16.2057305 51.3959882, 16.2058841 51.3958701)",1,
99037123,True,Bolesława Prusa,residential,50,,False,90.25500000000001,"LINESTRING (16.2058841 51.3958701, 16.2053882 51.3957866, 16.2048133 51.3955672, 16.2047166 51.3955303)",1,
"[97593892, 315076229]",False,Generała Władysława Sikorskiego,tertiary,50,,False,261.187,"LINESTRING (16.2014638 51.3943496, 16.2008851 51.394555, 16.1993592 51.3951057, 16.199062 51.395213, 16.1988985 51.3952939, 16.1987791 51.3953729, 16.1987045 51.3954479, 16.1986681 51.3955108, 16.1986545 51.3955886, 16.1986614 51.3956243, 16.1986831 51.3957347)","['2', '4']",
97593892,False,Generała Władysława Sikorskiego,tertiary,50,,True,178.563,"LINESTRING (16.2014638 51.3943496, 16.2017884 51.3942387, 16.2037076 51.3935631)",4,
99037239,True,Sikorskiego,residential,,,False,64.435,"LINESTRING (16.2014638 51.3943496, 16.2014947 51.3944849, 16.2014985 51.3949277)",,
"[39215670, 474677939, 153049230]",False,"['Rynek', 'Mieszka I', 'Odrodzenia']",tertiary,50,,True,173.76399999999998,"LINESTRING (16.2072437 51.3972967, 16.2066784 51.3970578, 16.2064264 51.3969521, 16.2062749 51.396897, 16.205744 51.3966688, 16.2056017 51.3966011, 16.2052045 51.3964122, 16.2051889 51.3964046)",2,
"[304494472, 195617614]",False,Grodzka,residential,,,False,75.21900000000001,"LINESTRING (16.2072437 51.3972967, 16.2071402 51.3973625, 16.2064846 51.3977797)",,
