osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,access
1054500080,3,382;384,Batalionów Chłopskich,secondary,50,False,False,14.901,"LINESTRING (16.6551719 50.7272264, 16.6550964 50.7271012)",,,
50008347,2,382,Ząbkowicka,secondary,50,False,False,66.48,"LINESTRING (16.6551719 50.7272264, 16.6552867 50.7272178, 16.6554167 50.7272079, 16.6555004 50.7272004, 16.6561076 50.7271453)",,,
287247106,4,384,Bielawska,secondary,50,False,True,108.48499999999999,"LINESTRING (16.6551719 50.7272264, 16.6552296 50.7273557, 16.6552445 50.7273889, 16.6553542 50.7276337, 16.6554657 50.7278868, 16.6556019 50.7281632)",,,
"[1078393366, 24822542]","['2', '3']",,Świdnicka,tertiary,50,False,False,132.845,"LINESTRING (16.6451193 50.731548, 16.6452907 50.7314238, 16.6453345 50.7313921, 16.645529 50.731254, 16.6455663 50.7312272, 16.6457123 50.7311225, 16.6462934 50.7307001, 16.6463633 50.7306495)",,,
134262966,,,Świdnicka,tertiary,50,False,False,9.338,"LINESTRING (16.6474788 50.7297934, 16.6475421 50.7297196)",,,
118521782,,,Świdnicka,tertiary,50,False,True,54.482,"LINESTRING (16.6474788 50.7297934, 16.6471398 50.7300806, 16.647008 50.7301822)",,,
118521715,,,Świdnicka,residential,,False,False,22.243,"LINESTRING (16.6475421 50.7297196, 16.6477288 50.7295582)",,,
134262966,,,Świdnicka,tertiary,50,False,True,9.338,"LINESTRING (16.6475421 50.7297196, 16.6474788 50.7297934)",,,
118521732,1,,Ignacego Daszyńskiego,tertiary,50,True,False,29.226,"LINESTRING (16.6475421 50.7297196, 16.6476154 50.729727, 16.6477116 50.7297352, 16.647778 50.7297536, 16.6479355 50.7297965)",,,
118521732,1,,Ignacego Daszyńskiego,tertiary,50,True,False,54.066,"LINESTRING (16.6479355 50.7297965, 16.6479919 50.72982, 16.6480915 50.729857, 16.6481788 50.7298894, 16.6483746 50.7299524, 16.6485977 50.7300421)",,,
1174149966,2,,Marszałka Józefa Piłsudskiego,tertiary,,False,True,11.414,"LINESTRING (16.6537414 50.7296281, 16.6536168 50.7296938)",,,
393926477,2,,Marszałka Józefa Piłsudskiego,tertiary,,False,False,109.417,"LINESTRING (16.6537414 50.7296281, 16.6540255 50.7294677, 16.6541468 50.7293989, 16.6546103 50.7291272, 16.6546823 50.7290854, 16.6548936 50.7289676)",,,
"[325868897, 33914657, 287399135]",4,382;384,Batalionów Chłopskich,secondary,50,False,True,51.733000000000004,"LINESTRING (16.6529834 50.7244953, 16.65313 50.7245656, 16.6533134 50.7246525, 16.6535497 50.7247909)",yes,,
573427470,2,382;384,Batalionów Chłopskich,secondary,50,True,False,91.33100000000002,"LINESTRING (16.6529834 50.7244953, 16.6527132 50.7244218, 16.6522881 50.7242771, 16.6522663 50.7242726, 16.6522157 50.7242583, 16.6522036 50.724255, 16.6520892 50.7242284, 16.6519704 50.7242185, 16.6517831 50.7242239)",,,
393926477,2,,Marszałka Józefa Piłsudskiego,tertiary,,False,False,9.569,"LINESTRING (16.6557476 50.7284915, 16.6558598 50.7284429)",,,
393926477,2,,Marszałka Józefa Piłsudskiego,tertiary,,False,True,80.12200000000001,"LINESTRING (16.6557476 50.7284915, 16.6555339 50.7286008, 16.6554022 50.7286768, 16.6550894 50.7288571, 16.6548936 50.7289676)",,,
1054500082,1,384,Bielawska,secondary,50,True,False,37.339,"LINESTRING (16.6557476 50.7284915, 16.6556398 50.7283701, 16.6555854 50.7282935, 16.6555878 50.7282383, 16.6556117 50.728183)",,,
38906589,,,Strumykowa,residential,,False,False,141.901,"LINESTRING (16.6464164 50.7255191, 16.6463232 50.7254123, 16.6460149 50.7249506, 16.6456967 50.7244567, 16.6456253 50.7243461)",,,
"[643752434, 38906590]",,,Mikołaja Kopernika,residential,,False,False,331.41099999999994,"LINESTRING (16.6464164 50.7255191, 16.6468356 50.7254281, 16.647158 50.7253561, 16.6471991 50.7253465, 16.647368 50.7252993, 16.6474587 50.7252814, 16.6480457 50.7251618, 16.6485635 50.725044, 16.6490882 50.724928, 16.6491716 50.72491, 16.6492788 50.7248814, 16.64974 50.7247964, 16.6499393 50.72474, 16.6502048 50.7246586, 16.6503531 50.7246091, 16.6506167 50.7245143, 16.650795 50.7244464)",,,
