osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction
103511754,Jana Karola Chodkiewicza,residential,False,False,351.14699999999993,"LINESTRING (19.0443344 54.0283414, 19.0444159 54.0284206, 19.0446365 54.028635, 19.0451951 54.0291777, 19.0456554 54.0296177, 19.0458286 54.0297993, 19.0465854 54.0310236, 19.0466747 54.031168)",,,,
300917131,Józefa Wybickiego,tertiary,False,True,143.47699999999998,"LINESTRING (19.0443344 54.0283414, 19.0441996 54.0282821, 19.0438892 54.0281457, 19.043737 54.0280788, 19.0434674 54.027962, 19.0428543 54.0276963, 19.0425697 54.027573)",2,,,
"[1025460317, 115504511]",Generała Charles'a de Gaulle'a,secondary,False,False,254.07500000000002,"LINESTRING (19.0443344 54.0283414, 19.0441931 54.0284738, 19.0437845 54.0288566, 19.0434715 54.0291498, 19.0430087 54.0295752, 19.0429261 54.0296512, 19.0423657 54.0301617, 19.0422473 54.0302696)","['2', '3']",515,,
300915130,Marii Konopnickiej,tertiary,False,False,13.011,"LINESTRING (19.0347046 54.0257333, 19.0346879 54.0258499)",2,,40,
300921614,Marii Konopnickiej,tertiary,False,True,101.097,"LINESTRING (19.0347046 54.0257333, 19.0347421 54.0255624, 19.034805 54.0253873, 19.0348877 54.0251915, 19.0349875 54.0250027, 19.0350972 54.0248579)",2,,40,
"[103511500, 1025460277, 1025460278, 1025460279]",Józefa Wybickiego,tertiary,True,False,298.452,"LINESTRING (19.0347046 54.0257333, 19.0349388 54.025743, 19.0356693 54.0257695, 19.0359417 54.02578, 19.036055 54.0257843, 19.0368777 54.0258121, 19.0376026 54.0258516, 19.0378139 54.0258775, 19.0380754 54.0259112, 19.038285 54.025943, 19.0383447 54.0259536, 19.0385388 54.0259879, 19.038782 54.026036, 19.039039 54.0260893, 19.0391972 54.0261253)","['2', '3']",,,
103511628,Henryka Sucharskiego,residential,False,True,123.61000000000001,"LINESTRING (19.0348538 54.028449, 19.0349145 54.0284366, 19.0350443 54.0284101, 19.0352411 54.0283551, 19.0357197 54.0282212, 19.0359197 54.028171, 19.0362456 54.0281187, 19.0366204 54.028061)",2,,,
300915130,Marii Konopnickiej,tertiary,False,False,155.035,"LINESTRING (19.0348538 54.028449, 19.0348961 54.0285763, 19.034921 54.0287207, 19.0349757 54.0291525, 19.0350437 54.0296488, 19.0350869 54.0298356)",2,,40,
300915130,Marii Konopnickiej,tertiary,False,True,113.077,"LINESTRING (19.0348538 54.028449, 19.0347191 54.0281261, 19.0346729 54.0280141, 19.0346401 54.0278986, 19.0346256 54.0278317, 19.0346257 54.027447)",2,,40,
300915130,Marii Konopnickiej,tertiary,False,False,104.681,"LINESTRING (19.0354965 54.03077, 19.0354942 54.0309169, 19.0354388 54.0310562, 19.0352463 54.0313247, 19.0351859 54.0313931, 19.0351286 54.0314483, 19.0350572 54.0315087, 19.034968 54.0315531, 19.0348528 54.0315882)",2,,40,
300915130,Marii Konopnickiej,tertiary,False,True,107.79299999999999,"LINESTRING (19.0354965 54.03077, 19.0354889 54.03066, 19.0354528 54.0305343, 19.0353358 54.0303298, 19.035196 54.030095, 19.0351457 54.029994, 19.0350869 54.0298356)",2,,40,
"[460504570, 1122234806, 207742647]",Adama Mickiewicza,tertiary,False,True,151.139,"LINESTRING (19.032415 54.0331888, 19.032435 54.0328707, 19.0324579 54.0325092, 19.0324619 54.0324242, 19.0325119 54.0318308)","['2', '3']",,,
299471508,Generała Władysława Sikorskiego,secondary,False,True,166.787,"LINESTRING (19.0390851 54.0332271, 19.0394679 54.0328172, 19.0396521 54.0326299, 19.0396942 54.0325871, 19.0399152 54.0323917, 19.040056 54.0322641, 19.0401731 54.032158, 19.0403989 54.0319418)",,515,50,
33529125,Marii Skłodowskiej-Curie,residential,False,False,181.113,"LINESTRING (19.0378764 54.0327705, 19.0379514 54.0327021, 19.0387535 54.03197, 19.0397139 54.0323441)",,,,
370405370,Władysława Reymonta,residential,True,False,93.85500000000002,"LINESTRING (19.0378764 54.0327705, 19.0381574 54.0328766, 19.0390239 54.033204, 19.0390851 54.0332271)",,,,
33529125,Marii Skłodowskiej-Curie,residential,False,True,181.113,"LINESTRING (19.0397139 54.0323441, 19.0387535 54.03197, 19.0379514 54.0327021, 19.0378764 54.0327705)",,,,
460413566,Grunwaldzka,residential,True,False,26.698999999999998,"LINESTRING (19.031782 54.0309045, 19.0319983 54.0308466, 19.0321545 54.0308056)",1,,,
103511333,Józefa Ignacego Kraszewskiego,residential,True,False,44.578,"LINESTRING (19.0382106 54.0309661, 19.037617 54.0307682)",,,,
103511355,Bolesława Prusa,residential,False,False,180.416,"LINESTRING (19.0382106 54.0309661, 19.038149 54.0310278, 19.0373769 54.0318013, 19.0368585 54.0323206, 19.0368134 54.0323658)",,,,
103511287,Targowa,residential,False,True,152.412,"LINESTRING (19.0341039 54.0286143, 19.0333701 54.0288421, 19.0331732 54.0289024, 19.0330886 54.0289303, 19.032247 54.0292076, 19.0321621 54.029235, 19.0320547 54.0292698)",2,,,
