osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge
140124224,Wschodnia,residential,False,True,232.01699999999997,"LINESTRING (19.6096335 51.9006538, 19.6096143 51.9006202, 19.6095788 51.9005754, 19.6093004 51.9003903, 19.6091603 51.9002795, 19.6086473 51.8999292, 19.6085393 51.8998756, 19.6084044 51.8998548, 19.6082368 51.8998456, 19.607851 51.8998503, 19.6074225 51.8998665, 19.6068509 51.8999263)",,,,
508365465,Brzezińska,tertiary,False,True,274.62,"LINESTRING (19.6096335 51.9006538, 19.6088097 51.9007551, 19.6064461 51.9010458, 19.6059296 51.90111, 19.6057084 51.9011375)",2,,,
26220333,Henryka Sienkiewicza,tertiary,False,False,69.884,"LINESTRING (19.6037081 51.8981092, 19.6037671 51.898144, 19.6037986 51.8981826, 19.6039984 51.8987031)",2,,,
69741610,Targowa,tertiary,False,True,200.043,"LINESTRING (19.6037081 51.8981092, 19.6035546 51.8982167, 19.6031985 51.8985022, 19.6027682 51.8988024, 19.6023162 51.8990673, 19.6019216 51.8993158, 19.6017424 51.8994344)",2,,,
202287752,Warszawska,primary,False,True,42.086,"LINESTRING (19.6023724 51.8998885, 19.6027599 51.9001819)",,14,50,
176396028,Jana Pawła II,residential,False,False,176.611,"LINESTRING (19.6023724 51.8998885, 19.6024657 51.8998404, 19.6031216 51.8992939, 19.6035762 51.8989092, 19.6036909 51.8988031, 19.6038404 51.8987116, 19.6039195 51.8986979, 19.6039984 51.8987031)",,,,
202287752,Warszawska,primary,False,False,66.474,"LINESTRING (19.6023724 51.8998885, 19.6019089 51.8995488, 19.6017424 51.8994344)",,14,50,
26220346,Tadeusza Kościuszki,tertiary,False,False,193.44199999999998,"LINESTRING (19.6017424 51.8994344, 19.6015991 51.8995206, 19.6012075 51.8997634, 19.6010158 51.8998822, 19.5999388 51.9005498, 19.5997477 51.9006638)",2,,,
69741610,Targowa,tertiary,False,False,200.04299999999998,"LINESTRING (19.6017424 51.8994344, 19.6019216 51.8993158, 19.6023162 51.8990673, 19.6027682 51.8988024, 19.6031985 51.8985022, 19.6035546 51.8982167, 19.6037081 51.8981092)",2,,,
"[450817120, 450817121, 140124218, 103629555]",Warszawska,primary,False,False,349.10499999999996,"LINESTRING (19.6017424 51.8994344, 19.6016054 51.8993133, 19.6013299 51.8990865, 19.6010977 51.898868, 19.6008439 51.8986249, 19.600709 51.8984997, 19.6004772 51.8982848, 19.5993173 51.8972437, 19.599015 51.8969615, 19.5988807 51.8968391)",2,14,50,yes
202287752,Warszawska,primary,False,True,66.474,"LINESTRING (19.6017424 51.8994344, 19.6019089 51.8995488, 19.6023724 51.8998885)",,14,50,
364249844,Warszawska,primary,False,False,8.872,"LINESTRING (19.6043269 51.9013394, 19.6042449 51.9012777)",,14,50,
"[908277330, 26220373]",Brzezińska,tertiary,False,False,44.577,"LINESTRING (19.6043269 51.9013394, 19.6043886 51.9013122, 19.6044363 51.901298, 19.6045196 51.901287, 19.6049458 51.9012311)",,,,
364249842,Warszawska,primary,False,True,76.955,"LINESTRING (19.6043269 51.9013394, 19.6044615 51.9014388, 19.6050478 51.9018696)",,14,,
908277329,Grunwaldzka,residential,False,True,92.934,"LINESTRING (19.6001386 51.9020838, 19.5991758 51.9026717)",,,,
26220353,Wolska,residential,False,False,49.701,"LINESTRING (19.6001386 51.9020838, 19.6002072 51.9021194, 19.6006926 51.9023718)",,,,
908277329,Grunwaldzka,residential,False,False,26.822,"LINESTRING (19.6001386 51.9020838, 19.6002653 51.9020058, 19.6004153 51.9019134)",,,,
26220318,Macieja Stryjkowskiego,residential,False,True,168.17700000000002,"LINESTRING (19.6016563 51.9009156, 19.6018564 51.9009471, 19.6027136 51.901054, 19.6037506 51.9011651, 19.6039115 51.9011748, 19.6039868 51.901159, 19.6040511 51.9011335)",,,,
202287753,Grunwaldzka,residential,False,False,111.478,"LINESTRING (19.6016563 51.9009156, 19.6018198 51.9007775, 19.6019319 51.9007019, 19.6026269 51.9002602, 19.6027599 51.9001819)",,,,
"[202287754, 524669124]",Plac Waleriana Łukasińskiego,residential,False,False,134.563,"LINESTRING (19.6016563 51.9009156, 19.6014519 51.9008935, 19.6010909 51.9008565, 19.6002847 51.9007676, 19.600015 51.9007389, 19.5998459 51.900701, 19.5997477 51.9006638)",,,,
908277329,Grunwaldzka,residential,False,True,128.89200000000002,"LINESTRING (19.6016563 51.9009156, 19.6015742 51.9009919, 19.6014075 51.9011467, 19.601114 51.9013949, 19.6006204 51.9017611, 19.6005187 51.9018366)",,,,
26220323,Grunwaldzka,residential,False,False,113.774,"LINESTRING (19.5967125 51.9035158, 19.5967956 51.9035326, 19.5969387 51.903556, 19.5972511 51.903595, 19.5973469 51.9035923, 19.5974405 51.9035778, 19.5975481 51.9035456, 19.5981892 51.9032585)",,,,
173527957,Kolejowa,residential,False,False,183.818,"LINESTRING (19.5967125 51.9035158, 19.5968496 51.9034419, 19.597235 51.9031714, 19.5978331 51.9027263, 19.5984417 51.9022552)",,,,
26220319,Mikołaja Kopernika,residential,False,False,32.723,"LINESTRING (19.6025211 51.9036701, 19.6029212 51.9035099)",,,,
26220319,Mikołaja Kopernika,residential,False,True,137.058,"LINESTRING (19.6025211 51.9036701, 19.6023605 51.903733, 19.6020115 51.9038494, 19.6016648 51.9039518, 19.6007227 51.9042032)",,,,
