osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge
31580938,True,1,Plac Jana Pawła II,primary_link,False,59.438,"LINESTRING (22.8630529 52.4273548, 22.863231 52.4274352, 22.8633268 52.4274956, 22.8633914 52.4275576, 22.8634335 52.4276207, 22.8634846 52.4277917)",,,
31582265,True,2,Plac Jana Pawła II,primary,False,46.195,"LINESTRING (22.8630529 52.4273548, 22.8634115 52.427327, 22.8635006 52.4273201, 22.86373 52.42731)",19,,
31580875,True,1,Ciechanowiecka,primary,False,80.065,"LINESTRING (22.8617189 52.4288761, 22.8617446 52.4287854, 22.8617879 52.4286939, 22.861812 52.4286574, 22.8618616 52.4285823, 22.8619282 52.4284613, 22.8619684 52.4283432, 22.8620418 52.4281852)",19,,
31582343,False,,Ciechanowiecka,primary,False,43.432,"LINESTRING (22.8617189 52.4288761, 22.8616757 52.4289868, 22.8615707 52.4292561)",19,50,
31582345,True,,Grodzieńska,secondary_link,False,38.396,"LINESTRING (22.8639774 52.4270484, 22.8639977 52.4271271, 22.8640196 52.4271872, 22.864053 52.4272257, 22.8641247 52.4272665, 22.8642641 52.4273205)",693,,
244597850,False,2,11 Listopada,primary,False,33.745,"LINESTRING (22.8639774 52.4270484, 22.8638991 52.4271557, 22.8638626 52.4271949, 22.8638272 52.427233, 22.86373 52.42731)",19,,
"[890776015, 250232751]",False,3,11 Listopada,primary,"[False, True]",49.339,"LINESTRING (22.8639774 52.4270484, 22.8639837 52.4270243, 22.8640623 52.4267249, 22.8640974 52.4266108)",19,50,
31581470,True,,Ciechanowiecka,primary,False,17.784,"LINESTRING (22.860592 52.431857, 22.8605546 52.4320153)",19,,
289231128,False,,Ciechanowiecka,primary,True,44.146,"LINESTRING (22.860592 52.431857, 22.860745 52.4314711)",19,,
"[289231128, 289231127, 31582343]",False,,Ciechanowiecka,primary,False,57.666000000000004,"LINESTRING (22.8613816 52.4297732, 22.861285 52.4300354, 22.86127 52.4300761, 22.8612153 52.4302184, 22.8611938 52.430279)",19,50,yes
31582343,False,,Ciechanowiecka,primary,True,58.912,"LINESTRING (22.8613816 52.4297732, 22.8614878 52.4294816, 22.8615347 52.4293507, 22.8615707 52.4292561)",19,50,
214900916,False,,Księdza Piotra Ściegiennego,tertiary,True,186.096,"LINESTRING (22.8613816 52.4297732, 22.8612444 52.4297502, 22.8611224 52.4297298, 22.8604637 52.4296, 22.8603592 52.4295466, 22.8603033 52.4294805, 22.8602796 52.4293936, 22.8602797 52.4292771, 22.8603361 52.4285524)",,50,
244597848,False,1,Grodzieńska,secondary,True,36.233000000000004,"LINESTRING (22.86373 52.42731, 22.8639981 52.4273156, 22.8642641 52.4273205)",693,,
244597850,False,2,11 Listopada,primary,True,33.745,"LINESTRING (22.86373 52.42731, 22.8638272 52.427233, 22.8638626 52.4271949, 22.8638991 52.4271557, 22.8639774 52.4270484)",19,,
244597851,True,1,Plac Jana Pawła II,primary,False,57.361000000000004,"LINESTRING (22.86373 52.42731, 22.8636025 52.4274285, 22.8635562 52.4274794, 22.8635272 52.4275478, 22.8634846 52.4277917)",19,,
31582167,False,,Grodzieńska,secondary,True,179.274,"LINESTRING (22.8642641 52.4273205, 22.8643645 52.4273246, 22.8651947 52.4273536, 22.8652872 52.4273566, 22.865711 52.427349, 22.8667583 52.4272896, 22.8669011 52.4272815)",693,,
244597848,False,1,Grodzieńska,secondary,False,36.233000000000004,"LINESTRING (22.8642641 52.4273205, 22.8639981 52.4273156, 22.86373 52.42731)",693,,
407799597,False,,Grodzieńska,secondary,False,60.275999999999996,"LINESTRING (22.8700736 52.4277678, 22.8696562 52.427532, 22.8694105 52.427407)",693,,
31581223,False,,Wincentego Witosa,residential,True,90.592,"LINESTRING (22.8568447 52.426222, 22.8568246 52.4262883, 22.8568192 52.4263062, 22.8567266 52.4270331)",,,
278119449,False,,Drohiczyńska,tertiary,False,143.48700000000002,"LINESTRING (22.8568447 52.426222, 22.8570059 52.4262557, 22.8580282 52.4264692, 22.858579 52.4265721, 22.8588554 52.4266238)",,,
278119449,False,,Drohiczyńska,tertiary,True,81.714,"LINESTRING (22.8568447 52.426222, 22.8567018 52.4261908, 22.8558426 52.4260032, 22.8557101 52.4259743)",,,
214900922,False,,Powstania Styczniowego,residential,False,149.89100000000002,"LINESTRING (22.863996 52.4302785, 22.8638744 52.4304097, 22.863669 52.4305835, 22.8633991 52.4308381, 22.8633111 52.4309461, 22.8632542 52.4310899, 22.8632318 52.4312229, 22.8632582 52.4313884, 22.8632759 52.4314993)",,,
"[289231200, 289231202, 31580984]",False,,3 Maja,tertiary,True,24.254,"LINESTRING (22.863996 52.4302785, 22.863986 52.4302081, 22.8639761 52.4300945, 22.8639688 52.4300611)",,,yes
31581164,True,,,tertiary,False,23.332,"LINESTRING (22.8626265 52.4272819, 22.8627919 52.4272991, 22.8629667 52.4273132)",,,
31582021,True,,Pałacowa,residential,False,20.13,"LINESTRING (22.8626265 52.4272819, 22.8627435 52.4272203, 22.8628173 52.4271461)",,,
31581223,False,,Wincentego Witosa,residential,False,81.61,"LINESTRING (22.8565724 52.4283854, 22.8566704 52.4276539)",,,
891686644,False,,Wincentego Witosa,residential,True,100.654,"LINESTRING (22.8565724 52.4283854, 22.8564689 52.4292884)",,,
891686643,False,,Jana Kilińskiego,tertiary,False,139.809,"LINESTRING (22.8565724 52.4283854, 22.8567868 52.4283951, 22.8586288 52.4284783)",,50,
31580983,True,,3 Maja,tertiary_link,False,43.025,"LINESTRING (22.863434 52.4283493, 22.8633952 52.4283912, 22.8633365 52.4284625, 22.8632734 52.4285098, 22.8631693 52.4285618, 22.863001 52.4286159)",,,
31582193,True,,3 Maja,tertiary,False,52.934999999999995,"LINESTRING (22.863434 52.4283493, 22.8634492 52.4284162, 22.8634564 52.4284779, 22.8635182 52.4285489, 22.8635792 52.4285875, 22.8637231 52.4286842, 22.8637756 52.4287598)",,,
31582219,True,,3 Maja,tertiary,False,25.997999999999998,"LINESTRING (22.863001 52.4286159, 22.8627896 52.4286011, 22.8626251 52.4285734)",,,
289122938,True,2,Plac Jana Pawła II,primary,False,10.264,"LINESTRING (22.8626251 52.4285734, 22.8624747 52.4285629)",19,,
289122939,True,2,Plac Jana Pawła II,primary,False,102.978,"LINESTRING (22.8620786 52.4279871, 22.8622107 52.4277502, 22.8623488 52.42762, 22.8624519 52.4275416, 22.8625664 52.4274742, 22.8627121 52.4274158, 22.8628094 52.4273922, 22.8630529 52.4273548)",19,,
636024036,True,2,,tertiary,False,43.288,"LINESTRING (22.8620786 52.4279871, 22.8620709 52.4278297, 22.8620912 52.4275982)",,,
214900919,False,,Ogrodowa,residential,True,54.001999999999995,"LINESTRING (22.8588554 52.4266238, 22.8588706 52.4264995, 22.8588812 52.4264134, 22.8588876 52.4263713, 22.8589168 52.4261396)",,,
256757973,False,,Młodych Orłów,residential,False,56.923,"LINESTRING (22.8588554 52.4266238, 22.8588465 52.4266845, 22.8587808 52.4271337)",,,
278119449,False,,Drohiczyńska,tertiary,False,116.00200000000001,"LINESTRING (22.8588554 52.4266238, 22.8590007 52.4266513, 22.8602893 52.4268955, 22.8604885 52.4269347)",,,
278119449,False,,Drohiczyńska,tertiary,True,143.48700000000002,"LINESTRING (22.8588554 52.4266238, 22.858579 52.4265721, 22.8580282 52.4264692, 22.8570059 52.4262557, 22.8568447 52.426222)",,,
257827073,True,2,Plac Jana Pawła II,primary,False,22.169,"LINESTRING (22.8620418 52.4281852, 22.8620786 52.4279871)",19,,
31582272,True,1,Ciechanowiecka,primary,False,66.581,"LINESTRING (22.8624747 52.4285629, 22.8622707 52.4285713, 22.8621514 52.428593, 22.8619512 52.4286647, 22.8618593 52.428721, 22.8617873 52.4288038, 22.8617189 52.4288761)",19,,
257827072,True,2,Plac Jana Pawła II,primary_link,False,55.192,"LINESTRING (22.8624747 52.4285629, 22.8623583 52.4285373, 22.8622769 52.4285038, 22.862191 52.4284517, 22.8621135 52.4283837, 22.8620716 52.4283145, 22.8620418 52.4281852)",,,
1086657071,False,,Jana Kilińskiego,residential,True,24.842000000000002,"LINESTRING (22.861607 52.4286063, 22.8612973 52.4285923, 22.8612416 52.4285899)",,50,
243727513,False,,Mokra,residential,True,39.17,"LINESTRING (22.8611938 52.430279, 22.8610593 52.4302624, 22.8609497 52.4302488, 22.8606213 52.4302569)",,,
289231128,False,,Ciechanowiecka,primary,False,136.00300000000001,"LINESTRING (22.8611938 52.430279, 22.8607814 52.4313744, 22.860745 52.4314711)",19,,
"[289231128, 31582343, 289231127]",False,,Ciechanowiecka,primary,True,57.666,"LINESTRING (22.8611938 52.430279, 22.8612153 52.4302184, 22.86127 52.4300761, 22.861285 52.4300354, 22.8613816 52.4297732)",19,50,yes
56041996,False,,Jarosława Dąbrowskiego,residential,False,53.636,"LINESTRING (22.8625379 52.4293575, 22.8626239 52.428878)",,,
214905394,False,,Jarosława Dąbrowskiego,residential,False,144.724,"LINESTRING (22.8625379 52.4293575, 22.8630227 52.4294189, 22.8631108 52.4294633, 22.8630926 52.4295447, 22.8630592 52.4297298, 22.8631411 52.4297835, 22.8634143 52.429926, 22.863733 52.4300334, 22.8638581 52.4300547, 22.8639688 52.4300611)",,,
214905394,False,,Jarosława Dąbrowskiego,residential,True,66.539,"LINESTRING (22.8625379 52.4293575, 22.8617271 52.4292725, 22.8615707 52.4292561)",,,
56041996,False,,Jarosława Dąbrowskiego,residential,True,53.636,"LINESTRING (22.8626239 52.428878, 22.8625379 52.4293575)",,,
278119449,False,,Drohiczyńska,tertiary,False,81.714,"LINESTRING (22.8557101 52.4259743, 22.8558426 52.4260032, 22.8567018 52.4261908, 22.8568447 52.426222)",,,
724792873,False,,,residential,False,86.267,"LINESTRING (22.8557101 52.4259743, 22.855716 52.4259363, 22.8558501 52.4252032)",,,
636024039,True,2,Plac Jana Pawła II,primary,False,21.713,"LINESTRING (22.8634846 52.4277917, 22.863473 52.427904, 22.8634469 52.4279852)",19,,
278119449,False,,Drohiczyńska,tertiary,False,66.257,"LINESTRING (22.8604885 52.4269347, 22.8606696 52.4269679, 22.8614243 52.4271063)",,,
278119449,False,,Drohiczyńska,tertiary,True,116.00200000000001,"LINESTRING (22.8604885 52.4269347, 22.8602893 52.4268955, 22.8590007 52.4266513, 22.8588554 52.4266238)",,,
837580504,True,,Księdza Piotra Ściegiennego,residential,False,34.092,"LINESTRING (22.8604885 52.4269347, 22.8605028 52.4268216, 22.860527 52.426629)",,50,
1086657072,False,,Księdza Piotra Ściegiennego,residential,False,100.08999999999999,"LINESTRING (22.8604885 52.4269347, 22.8604827 52.4270099, 22.8604149 52.4277603, 22.8604083 52.4278335)",,50,
1086657071,False,,Jana Kilińskiego,residential,False,61.535,"LINESTRING (22.8603361 52.4285524, 22.8612416 52.4285899)",,50,
1086657072,False,,Księdza Piotra Ściegiennego,residential,True,80.088,"LINESTRING (22.8603361 52.4285524, 22.8604083 52.4278335)",,50,
214900916,False,,Księdza Piotra Ściegiennego,tertiary,False,186.096,"LINESTRING (22.8603361 52.4285524, 22.8602797 52.4292771, 22.8602796 52.4293936, 22.8603033 52.4294805, 22.8603592 52.4295466, 22.8604637 52.4296, 22.8611224 52.4297298, 22.8612444 52.4297502, 22.8613816 52.4297732)",,50,
891686643,False,,Jana Kilińskiego,tertiary,True,116.05,"LINESTRING (22.8603361 52.4285524, 22.8601786 52.4285456, 22.8586288 52.4284783)",,50,
214900919,False,,Ogrodowa,residential,False,112.44000000000001,"LINESTRING (22.8590464 52.4251315, 22.8590419 52.4251677, 22.8589168 52.4261396)",,,
236169240,False,,Ogrodowa,living_street,False,117.59899999999999,"LINESTRING (22.8590464 52.4251315, 22.859182 52.4251353, 22.8598033 52.4251527, 22.8607789 52.42518)",,,
214900921,False,,Pałacowa,residential,False,64.755,"LINESTRING (22.8628173 52.4271461, 22.8628467 52.4269298, 22.8628575 52.4268161, 22.8628732 52.4266502, 22.8628813 52.4265651)",,,
244597849,True,,Pałacowa,residential,False,21.176,"LINESTRING (22.8628173 52.4271461, 22.8628926 52.4272373, 22.8629667 52.4273132)",,,
1226956858,False,,Drohiczyńska,tertiary,True,10.02,"LINESTRING (22.8620154 52.4272132, 22.8618742 52.4271866)",,,
244597847,True,,Drohiczyńska,tertiary,False,42.175,"LINESTRING (22.8620154 52.4272132, 22.8621254 52.4272214, 22.8622369 52.4272395, 22.862356 52.4272547, 22.8626265 52.4272819)",,,
31581164,True,,,tertiary,False,7.454,"LINESTRING (22.8629667 52.4273132, 22.8630529 52.4273548)",,,
31580947,True,,,tertiary_link,False,52.815,"LINESTRING (22.8620912 52.4275982, 22.8621334 52.4275394, 22.862145 52.4275233, 22.8622093 52.4274493, 22.8622989 52.4273866, 22.8624186 52.4273381, 22.862516 52.4273118, 22.8626265 52.4272819)",,,
