osmid,oneway,name,highway,reversed,length,geometry,lanes,bridge
42339903,True,Mikołaja Kopernika,tertiary,False,111.77699999999999,"LINESTRING (18.1566776 51.2943566, 18.1566517 51.2942701, 18.1566377 51.2941885, 18.156633 51.2941613, 18.1566328 51.2940545, 18.1567951 51.2935133, 18.1568296 51.2933645)",,
1158681836,False,Wieluńska,tertiary,False,23.892,"LINESTRING (18.1566776 51.2943566, 18.1568519 51.2943194, 18.1568939 51.2943105, 18.1570028 51.2942872)",2,
42339904,False,Cmentarna,residential,False,195.50300000000001,"LINESTRING (18.157295 51.2921815, 18.1572155 51.2921754, 18.1570977 51.2921893, 18.1570151 51.292209, 18.1559815 51.2924934, 18.155213 51.292702, 18.1548768 51.2927956, 18.1547039 51.292842)",,
261279774,False,Mikołaja Kopernika,tertiary,True,90.737,"LINESTRING (18.157295 51.2921815, 18.1572421 51.2922339, 18.1572019 51.2922972, 18.1571953 51.2923158, 18.1569835 51.2929694)",2,
945742076,False,Cmentarna,tertiary,False,12.514,"LINESTRING (18.157295 51.2921815, 18.1573627 51.2921459, 18.157437 51.2921125)",2,
42339906,False,Jarosława Dąbrowskiego,residential,False,152.926,"LINESTRING (18.1568296 51.2933645, 18.1566398 51.2933563, 18.156079 51.2933723, 18.1548413 51.2934401, 18.1547516 51.293445, 18.1546368 51.2934509)",,
42339906,False,Jarosława Dąbrowskiego,residential,True,65.08,"LINESTRING (18.1568296 51.2933645, 18.1569698 51.2933692, 18.1570545 51.2933695, 18.1574568 51.2933894, 18.1577634 51.2934021)",,
261279774,False,Mikołaja Kopernika,tertiary,False,45.22,"LINESTRING (18.1568296 51.2933645, 18.1568662 51.2932765, 18.1569835 51.2929694)",2,
173131952,False,Warszawska,tertiary,True,51.6,"LINESTRING (18.1567236 51.2945671, 18.1565027 51.2945692, 18.1561057 51.2945729, 18.1559817 51.2945767)",2,
1158681837,False,Warszawska,tertiary,True,7.739000000000001,"LINESTRING (18.1567236 51.2945671, 18.1567899 51.2945673, 18.1568349 51.2945675)",2,
1159481831,True,Mikołaja Kopernika,tertiary,False,23.626,"LINESTRING (18.1567236 51.2945671, 18.1567039 51.2944872, 18.1566776 51.2943566)",,
42339905,True,Kaliska,residential,False,74.759,"LINESTRING (18.1559817 51.2945767, 18.1559928 51.29463, 18.1561575 51.2951587, 18.156194 51.2952353)",,
173131952,False,Warszawska,tertiary,False,51.599999999999994,"LINESTRING (18.1559817 51.2945767, 18.1561057 51.2945729, 18.1565027 51.2945692, 18.1567236 51.2945671)",2,
173131952,False,Warszawska,tertiary,True,91.846,"LINESTRING (18.1559817 51.2945767, 18.1557972 51.2946014, 18.1557028 51.294614, 18.1547343 51.2948435)",2,
42339942,False,Ludwika Waryńskiego,residential,False,62.104000000000006,"LINESTRING (18.156194 51.2952353, 18.1563928 51.2952351, 18.1565415 51.2952455, 18.156617 51.2952544, 18.1569618 51.2952959, 18.1570744 51.2953153)",,
176967695,True,Ludwika Waryńskiego,residential,False,149.614,"LINESTRING (18.156194 51.2952353, 18.1559431 51.2952715, 18.155446 51.2953536, 18.1546162 51.2954907, 18.1541122 51.2955753)",,
42339906,False,Jarosława Dąbrowskiego,residential,False,112.95700000000001,"LINESTRING (18.1546368 51.2934509, 18.1532729 51.2935271, 18.1530187 51.2935409)",,
42339906,False,Jarosława Dąbrowskiego,residential,True,152.926,"LINESTRING (18.1546368 51.2934509, 18.1547516 51.293445, 18.1548413 51.2934401, 18.156079 51.2933723, 18.1566398 51.2933563, 18.1568296 51.2933645)",,
931989292,False,Polna,residential,True,34.319,"LINESTRING (18.1546368 51.2934509, 18.1546642 51.293232, 18.1546753 51.2931432)",,
42339906,False,Jarosława Dąbrowskiego,residential,False,17.942,"LINESTRING (18.1530187 51.2935409, 18.1527614 51.2935531)",,
42339906,False,Jarosława Dąbrowskiego,residential,True,112.95700000000001,"LINESTRING (18.1530187 51.2935409, 18.1532729 51.2935271, 18.1546368 51.2934509)",,
42339907,False,Klemensa Wierusza,residential,False,95.447,"LINESTRING (18.1530187 51.2935409, 18.1530351 51.2936307, 18.1530846 51.2937897, 18.1530884 51.2938018, 18.1532435 51.2942087, 18.1533085 51.2943793)",,
931989293,False,Jarosława Dąbrowskiego,residential,True,38.805,"LINESTRING (18.1517644 51.2941297, 18.1516783 51.2937849)",,
42339916,False,Jana Kilińskiego,residential,False,135.81900000000002,"LINESTRING (18.1517644 51.2941297, 18.1516709 51.2941472, 18.1511629 51.2942313, 18.1503601 51.2943798, 18.1499002 51.2944909)",,
176967694,False,,residential,True,51.868,"LINESTRING (18.1517644 51.2941297, 18.1519256 51.2945339, 18.1519509 51.2945812)",,
931989293,False,Jarosława Dąbrowskiego,residential,False,38.805,"LINESTRING (18.1516783 51.2937849, 18.1517644 51.2941297)",,
103595409,False,Nadrzeczna,residential,True,210.899,"LINESTRING (18.1516783 51.2937849, 18.1516209 51.2937834, 18.1515995 51.2937829, 18.1514036 51.2937792, 18.1511301 51.2938084, 18.1507661 51.2938755, 18.1501183 51.294031, 18.149677 51.2942182, 18.1494606 51.294372, 18.1492839 51.2945116, 18.1491576 51.294655)",,
931989293,False,Jarosława Dąbrowskiego,residential,True,90.453,"LINESTRING (18.1516783 51.2937849, 18.1516791 51.2937655, 18.1516852 51.2937106, 18.1517327 51.293625, 18.1518841 51.2936006, 18.1520858 51.2935889, 18.1527614 51.2935531)",,
42339907,False,Klemensa Wierusza,residential,False,50.077,"LINESTRING (18.1533085 51.2943793, 18.1533592 51.2944629, 18.1534915 51.2945422, 18.1537686 51.2947173)",,
42339907,False,Klemensa Wierusza,residential,True,95.44699999999999,"LINESTRING (18.1533085 51.2943793, 18.1532435 51.2942087, 18.1530884 51.2938018, 18.1530846 51.2937897, 18.1530351 51.2936307, 18.1530187 51.2935409)",,
42339909,False,Adama Mickiewicza,residential,False,84.226,"LINESTRING (18.1533085 51.2943793, 18.1530704 51.2943873, 18.1523526 51.2944973, 18.1521324 51.2945465)",,
