osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry
32279407,4,824,Aleja Partyzantów,secondary,50,False,True,132.753,"LINESTRING (21.972771 51.419347, 21.97259 51.4192526, 21.9725588 51.4192364, 21.9722818 51.4190963, 21.9715952 51.4187337, 21.9713013 51.418582)"
188225951,4,824,Aleja Partyzantów,secondary,,False,False,336.603,"LINESTRING (21.972771 51.419347, 21.9729931 51.4194654, 21.9730308 51.4194851, 21.9735579 51.4197596, 21.9736582 51.419812, 21.9744811 51.4202404, 21.9753373 51.4206864, 21.9758361 51.4209468, 21.9762244 51.4211486, 21.9762268 51.4211499, 21.9762823 51.4211788, 21.9764943 51.4212893)"
"[187497616, 32279755, 527381198]",4,,Wojska Polskiego,tertiary,,False,"[False, True]",473.76500000000004,"LINESTRING (21.972771 51.419347, 21.9729368 51.4191849, 21.9729592 51.419163, 21.9734533 51.4186806, 21.9734923 51.4186426, 21.973864 51.4182797, 21.9739578 51.4181996, 21.9740838 51.4181121, 21.9741143 51.4180915, 21.9742359 51.4180218, 21.9744463 51.4179247, 21.9747428 51.4177956, 21.9747877 51.4177761, 21.9753581 51.4175282, 21.9754707 51.4174793, 21.9761612 51.4171896, 21.9764616 51.4170492, 21.9766181 51.4169452, 21.9767084 51.4168607, 21.9767926 51.4167741, 21.9768722 51.4166719, 21.9769354 51.4165657, 21.9769694 51.4164839, 21.9769771 51.4164539, 21.9770073 51.4163365, 21.9770072 51.4161913)"
188225951,4,824,Aleja Partyzantów,secondary,,False,True,336.60299999999995,"LINESTRING (21.9764943 51.4212893, 21.9762823 51.4211788, 21.9762268 51.4211499, 21.9762244 51.4211486, 21.9758361 51.4209468, 21.9753373 51.4206864, 21.9744811 51.4202404, 21.9736582 51.419812, 21.9735579 51.4197596, 21.9730308 51.4194851, 21.9729931 51.4194654, 21.972771 51.419347)"
"[527381200, 32280049]",3,,Cypriana Kamila Norwida,tertiary,,False,False,142.22199999999998,"LINESTRING (21.9764943 51.4212893, 21.9765902 51.4211756, 21.9766321 51.4211394, 21.9767577 51.4210273, 21.9771028 51.4207326, 21.9771883 51.4206651, 21.9775893 51.4203557, 21.9777154 51.4202645)"
32279407,4,824,Aleja Partyzantów,secondary,50,False,False,132.753,"LINESTRING (21.9713013 51.418582, 21.9715952 51.4187337, 21.9722818 51.4190963, 21.9725588 51.4192364, 21.97259 51.4192526, 21.972771 51.419347)"
32279407,4,824,Aleja Partyzantów,secondary,50,False,True,129.213,"LINESTRING (21.9713013 51.418582, 21.9705942 51.4182159, 21.970339 51.4180817, 21.9703166 51.4180699, 21.9698709 51.4178373)"
32280012,,,,residential,,False,True,233.042,"LINESTRING (21.9713013 51.418582, 21.9711398 51.4186677, 21.970617 51.4188275, 21.9705125 51.4188716, 21.9704497 51.4189149, 21.9702274 51.4190724, 21.9700836 51.4191715, 21.9698905 51.4193059, 21.9698674 51.4193317, 21.9698534 51.4193617, 21.9700423 51.4199176, 21.9701199 51.4201466, 21.9702096 51.4201986)"
"[173831241, 1156395263]","['4', '5']",874,Lubelska,secondary,50,False,True,144.62,"LINESTRING (21.9721797 51.4161882, 21.9719702 51.4162095, 21.9711501 51.4162899, 21.9706842 51.4163387, 21.9705665 51.416351, 21.9701215 51.4163976)"
"[32283537, 527381349, 502464759]",4,874,Lubelska,secondary,,False,False,232.12199999999999,"LINESTRING (21.9721797 51.4161882, 21.972402 51.416165, 21.9732975 51.4160765, 21.9738138 51.4160255, 21.974855 51.4159227, 21.9753838 51.4158705, 21.9754854 51.4158605)"
"[964044337, 32279194, 1156395260, 1156395261, 1156395262]","['2', '3']",,Władysława Grabskiego,residential,,False,True,182.65,"LINESTRING (21.9721797 51.4161882, 21.9721607 51.4160645, 21.9721449 51.4159974, 21.9720965 51.4158038, 21.9720816 51.4157439, 21.9720485 51.4156113, 21.971975 51.4153401, 21.9719066 51.4151481, 21.9718893 51.4150768, 21.9717897 51.4146775, 21.971762 51.414567)"
"[964044337, 32279194, 1156395260, 1156395261, 1156395262]","['2', '3']",,Władysława Grabskiego,residential,,False,False,182.65000000000003,"LINESTRING (21.971762 51.414567, 21.9717897 51.4146775, 21.9718893 51.4150768, 21.9719066 51.4151481, 21.971975 51.4153401, 21.9720485 51.4156113, 21.9720816 51.4157439, 21.9720965 51.4158038, 21.9721449 51.4159974, 21.9721607 51.4160645, 21.9721797 51.4161882)"
32279194,2,,Władysława Grabskiego,residential,,False,True,116.242,"LINESTRING (21.971762 51.414567, 21.9717364 51.4144618, 21.9716922 51.4142981, 21.9716372 51.4140653, 21.9716286 51.4140287, 21.9716088 51.4139737, 21.9715836 51.413927, 21.9715506 51.4138718, 21.9715181 51.4138313, 21.9714269 51.4137264, 21.9713661 51.4136715, 21.9712697 51.4135857)"
32283252,,,"Generała Fieldorfa ""Nila""",residential,,False,False,341.784,"LINESTRING (21.971762 51.414567, 21.9718908 51.4145541, 21.9726486 51.4144783, 21.9728856 51.4144555, 21.9734301 51.4144025, 21.9743889 51.4143091, 21.9747516 51.4142704, 21.9748718 51.4142576, 21.9749494 51.41425, 21.974973 51.4142477, 21.975195 51.414225, 21.9760597 51.4141362, 21.9764758 51.4140951, 21.9765055 51.4140921, 21.976628 51.4140799)"
32283252,,,"Generała Fieldorfa ""Nila""",residential,,False,True,117.37599999999999,"LINESTRING (21.971762 51.414567, 21.9716214 51.4145782, 21.9706704 51.4146724, 21.9705554 51.4146801, 21.9703882 51.4146914, 21.97025 51.414698, 21.970085 51.4147052)"
32279194,2,,Władysława Grabskiego,residential,,False,False,116.24200000000002,"LINESTRING (21.9712697 51.4135857, 21.9713661 51.4136715, 21.9714269 51.4137264, 21.9715181 51.4138313, 21.9715506 51.4138718, 21.9715836 51.413927, 21.9716088 51.4139737, 21.9716286 51.4140287, 21.9716372 51.4140653, 21.9716922 51.4142981, 21.9717364 51.4144618, 21.971762 51.414567)"
32282790,,,Filtrowa,residential,,False,False,196.639,"LINESTRING (21.9712697 51.4135857, 21.9712763 51.4135833, 21.9713546 51.4135562, 21.97244 51.41318, 21.9724691 51.4131705, 21.9737664 51.4127479)"
32282790,,,Filtrowa,residential,,False,True,50.400999999999996,"LINESTRING (21.9712697 51.4135857, 21.9711696 51.4136217, 21.9706402 51.4138122)"
502464761,1,824,Zielona,secondary,,True,False,29.203,"LINESTRING (21.9691934 51.4158338, 21.9692388 51.4160949)"
"[527255040, 527255039]","['2', '3']",824,Zielona,secondary,,False,False,122.905,"LINESTRING (21.9691934 51.4158338, 21.9691607 51.4154402, 21.9690984 51.4148373, 21.9691022 51.4147303)"
32279725,1,824,,secondary,50,True,False,5.711,"LINESTRING (21.9692692 51.4164563, 21.9692732 51.4165076)"
188341535,2,874,Lubelska,secondary,50,True,False,39.339,"LINESTRING (21.9692692 51.4164563, 21.9694795 51.4164319, 21.9698278 51.4163947)"
"[187497616, 32279755, 527381198]",4,,Wojska Polskiego,tertiary,,False,"[False, True]",473.76499999999993,"LINESTRING (21.9770072 51.4161913, 21.9770073 51.4163365, 21.9769771 51.4164539, 21.9769694 51.4164839, 21.9769354 51.4165657, 21.9768722 51.4166719, 21.9767926 51.4167741, 21.9767084 51.4168607, 21.9766181 51.4169452, 21.9764616 51.4170492, 21.9761612 51.4171896, 21.9754707 51.4174793, 21.9753581 51.4175282, 21.9747877 51.4177761, 21.9747428 51.4177956, 21.9744463 51.4179247, 21.9742359 51.4180218, 21.9741143 51.4180915, 21.9740838 51.4181121, 21.9739578 51.4181996, 21.973864 51.4182797, 21.9734923 51.4186426, 21.9734533 51.4186806, 21.9729592 51.419163, 21.9729368 51.4191849, 21.972771 51.419347)"
246030412,2,,Wojska Polskiego,tertiary,,True,False,47.614,"LINESTRING (21.9770072 51.4161913, 21.9769868 51.4161451, 21.9769574 51.4160741, 21.9768802 51.415884, 21.976861 51.4157738)"
32283252,,,"Generała Fieldorfa ""Nila""",residential,,False,False,117.37599999999999,"LINESTRING (21.970085 51.4147052, 21.97025 51.414698, 21.9703882 51.4146914, 21.9705554 51.4146801, 21.9706704 51.4146724, 21.9716214 51.4145782, 21.971762 51.414567)"
32283252,,,"Generała Fieldorfa ""Nila""",residential,,False,True,68.215,"LINESTRING (21.970085 51.4147052, 21.9699252 51.4147093, 21.9692609 51.4147263, 21.9691022 51.4147303)"
"[32283010, 587092156]",,,"['Ulica Płk. J. Kujawskiego', 'Pułkownika Janusza Kujawskiego']",residential,,False,True,171.97599999999997,"LINESTRING (21.970085 51.4147052, 21.9702106 51.4151663, 21.9702382 51.4152675, 21.9703445 51.4156519, 21.9703676 51.4157353, 21.9704043 51.4158768, 21.9704832 51.416168, 21.9704979 51.4162223, 21.9705 51.41623)"
"[32283010, 587092156]",,,"['Pułkownika Janusza Kujawskiego', 'Ulica Płk. J. Kujawskiego']",residential,,False,False,171.976,"LINESTRING (21.9705 51.41623, 21.9704979 51.4162223, 21.9704832 51.416168, 21.9704043 51.4158768, 21.9703676 51.4157353, 21.9703445 51.4156519, 21.9702382 51.4152675, 21.9702106 51.4151663, 21.970085 51.4147052)"
"[527381200, 32280049]",3,,Cypriana Kamila Norwida,tertiary,,False,True,142.222,"LINESTRING (21.9777154 51.4202645, 21.9775893 51.4203557, 21.9771883 51.4206651, 21.9771028 51.4207326, 21.9767577 51.4210273, 21.9766321 51.4211394, 21.9765902 51.4211756, 21.9764943 51.4212893)"
32280021,2,874,Centralna,secondary,50,True,False,47.6,"LINESTRING (21.96912 51.4173, 21.9690575 51.4173381, 21.9689835 51.4173695, 21.9688881 51.4173944, 21.968783 51.4174119, 21.9684915 51.4174483)"
188342309,2,824,,secondary,50,True,False,85.848,"LINESTRING (21.96912 51.4173, 21.9690722 51.4171275, 21.9690415 51.416919, 21.9690439 51.4167671, 21.9690629 51.4166478, 21.9690788 51.4165324)"
46831558,2,874,Lubelska,secondary,50,True,False,13.024,"LINESTRING (21.9690841 51.4164761, 21.9692692 51.4164563)"
173831244,1,824,Zielona,secondary,,True,False,71.825,"LINESTRING (21.9690841 51.4164761, 21.9691118 51.4163379, 21.9691934 51.4158338)"
32282790,,,Filtrowa,residential,,False,False,50.400999999999996,"LINESTRING (21.9706402 51.4138122, 21.9711696 51.4136217, 21.9712697 51.4135857)"
32282790,,,Filtrowa,residential,,False,True,91.739,"LINESTRING (21.9706402 51.4138122, 21.9704998 51.4138573, 21.9703289 51.4138888, 21.9701386 51.4139105, 21.9697492 51.4139385, 21.96951 51.4139442, 21.9694463 51.4139423, 21.9693483 51.4139395)"
136552799,,,"Podpułkownika ""Konrada""",residential,,False,False,336.45899999999995,"LINESTRING (21.9706402 51.4138122, 21.9705156 51.413452, 21.9705288 51.4134254, 21.9705713 51.4133926, 21.9716379 51.4130778, 21.9718569 51.413028, 21.9718985 51.4130104, 21.9721118 51.4128519, 21.9721721 51.4128176, 21.9723072 51.4127689, 21.9730236 51.4125074, 21.9734197 51.4123535, 21.97348 51.4123414, 21.9735353 51.4123444, 21.973576 51.412362, 21.973609 51.4123912, 21.9737664 51.4127479)"
1138029923,,,Karola Olszewskiego,residential,,False,False,95.276,"LINESTRING (21.9677864 51.4175225, 21.9678117 51.4176057, 21.9680236 51.4182538, 21.9680355 51.4182882, 21.9680366 51.4183235, 21.9680141 51.4183612)"
188226978,3,874,Marszałka Józefa Piłsudskiego,secondary,50,True,False,90.09700000000001,"LINESTRING (21.9676094 51.4166412, 21.9677393 51.4166268, 21.9680143 51.4165975, 21.9688887 51.4164999)"
32282790,,,Filtrowa,residential,,False,True,196.639,"LINESTRING (21.9737664 51.4127479, 21.9724691 51.4131705, 21.97244 51.41318, 21.9713546 51.4135562, 21.9712763 51.4135833, 21.9712697 51.4135857)"
136552799,,,"Podpułkownika ""Konrada""",residential,,False,True,336.459,"LINESTRING (21.9737664 51.4127479, 21.973609 51.4123912, 21.973576 51.412362, 21.9735353 51.4123444, 21.97348 51.4123414, 21.9734197 51.4123535, 21.9730236 51.4125074, 21.9723072 51.4127689, 21.9721721 51.4128176, 21.9721118 51.4128519, 21.9718985 51.4130104, 21.9718569 51.413028, 21.9716379 51.4130778, 21.9705713 51.4133926, 21.9705288 51.4134254, 21.9705156 51.413452, 21.9706402 51.4138122)"
32281809,,,Karola Olszewskiego,residential,,False,True,124.35900000000001,"LINESTRING (21.9685068 51.4194258, 21.9682865 51.4187945, 21.9682333 51.4186577, 21.9681643 51.4185228, 21.9681109 51.4184309, 21.9680141 51.4183612)"
173831243,2,824,Zielona,secondary,,False,True,117.40399999999998,"LINESTRING (21.9691391 51.4129003, 21.9692877 51.4132721, 21.9693338 51.4134214, 21.9693673 51.4135679, 21.9693774 51.4137069, 21.9693699 51.4138279, 21.9693483 51.4139395)"
32283252,,,"Generała Fieldorfa ""Nila""",residential,,False,False,68.215,"LINESTRING (21.9691022 51.4147303, 21.9692609 51.4147263, 21.9699252 51.4147093, 21.970085 51.4147052)"
173831243,2,824,Zielona,secondary,,False,False,61.626000000000005,"LINESTRING (21.9691022 51.4147303, 21.9691114 51.4146617, 21.9691315 51.414575, 21.9691787 51.4143872, 21.9692547 51.414185)"
"[527255040, 527255039]","['2', '3']",824,Zielona,secondary,,False,True,122.905,"LINESTRING (21.9691022 51.4147303, 21.9690984 51.4148373, 21.9691607 51.4154402, 21.9691934 51.4158338)"
32282790,,,Filtrowa,residential,,False,False,91.73899999999999,"LINESTRING (21.9693483 51.4139395, 21.9694463 51.4139423, 21.96951 51.4139442, 21.9697492 51.4139385, 21.9701386 51.4139105, 21.9703289 51.4138888, 21.9704998 51.4138573, 21.9706402 51.4138122)"
148464460,,,Teofila Cichockiego,residential,,True,False,34.286,"LINESTRING (21.9693483 51.4139395, 21.9692448 51.4139927, 21.9691143 51.4140239, 21.9689243 51.4140937)"
173831243,2,824,Zielona,secondary,,False,False,117.404,"LINESTRING (21.9693483 51.4139395, 21.9693699 51.4138279, 21.9693774 51.4137069, 21.9693673 51.4135679, 21.9693338 51.4134214, 21.9692877 51.4132721, 21.9691391 51.4129003)"
173831243,2,824,Zielona,secondary,,False,True,28.06,"LINESTRING (21.9693483 51.4139395, 21.9692727 51.4141377, 21.9692547 51.414185)"
32281809,,,Karola Olszewskiego,residential,,False,False,124.35900000000001,"LINESTRING (21.9680141 51.4183612, 21.9681109 51.4184309, 21.9681643 51.4185228, 21.9682333 51.4186577, 21.9682865 51.4187945, 21.9685068 51.4194258)"
1138029923,,,Karola Olszewskiego,residential,,False,True,95.276,"LINESTRING (21.9680141 51.4183612, 21.9680366 51.4183235, 21.9680355 51.4182882, 21.9680236 51.4182538, 21.9678117 51.4176057, 21.9677864 51.4175225)"
32283252,,,"Generała Fieldorfa ""Nila""",residential,,False,True,341.78400000000005,"LINESTRING (21.976628 51.4140799, 21.9765055 51.4140921, 21.9764758 51.4140951, 21.9760597 51.4141362, 21.975195 51.414225, 21.974973 51.4142477, 21.9749494 51.41425, 21.9748718 51.4142576, 21.9747516 51.4142704, 21.9743889 51.4143091, 21.9734301 51.4144025, 21.9728856 51.4144555, 21.9726486 51.4144783, 21.9718908 51.4145541, 21.971762 51.414567)"
"[87580296, 527381343]","['2', '4']",,Gościńczyk,tertiary,,False,True,127.25500000000002,"LINESTRING (21.976628 51.4140799, 21.9768344 51.4147066, 21.9768449 51.4147425, 21.9768516 51.4147656, 21.976864 51.4148205, 21.9768968 51.4150194, 21.976906 51.4152086)"
87581829,1,,Gościńczyk,tertiary,,True,False,49.222,"LINESTRING (21.9769524 51.4153988, 21.9770279 51.4154865, 21.9770905 51.4155308, 21.977165 51.4155647, 21.9772949 51.4155975, 21.9775102 51.415634)"
"[527381344, 188642595]",2,,Gościńczyk,tertiary,,True,False,30.482,"LINESTRING (21.9769524 51.4153988, 21.9769892 51.4155799, 21.9769955 51.4156714)"
527381346,3,874,Lubelska,secondary,,True,False,37.532,"LINESTRING (21.9775102 51.415634, 21.9780498 51.415608)"
87580602,2,,Gościńczyk,tertiary,,True,False,21.393,"LINESTRING (21.976906 51.4152086, 21.9769524 51.4153988)"
"[87580296, 527381343]","['2', '4']",,Gościńczyk,tertiary,,False,False,127.255,"LINESTRING (21.976906 51.4152086, 21.9768968 51.4150194, 21.976864 51.4148205, 21.9768516 51.4147656, 21.9768449 51.4147425, 21.9768344 51.4147066, 21.976628 51.4140799)"
527255036,2,874,Marszałka Józefa Piłsudskiego,secondary,50,True,False,13.806,"LINESTRING (21.9688887 51.4164999, 21.9690841 51.4164761)"
527255037,1,,,secondary_link,50,True,False,13.669,"LINESTRING (21.9688887 51.4164999, 21.9690788 51.4165324)"
32281610,,,Teofila Cichockiego,residential,,True,False,60.895,"LINESTRING (21.9689243 51.4140937, 21.9684293 51.4142507, 21.9682187 51.4143175, 21.968145 51.4143457)"
148464454,,,Teofila Cichockiego,residential,,True,False,28.072,"LINESTRING (21.9692547 51.414185, 21.9692 51.4141308, 21.9691242 51.4140892, 21.9690316 51.4140847, 21.9689243 51.4140937)"
173831243,2,824,Zielona,secondary,,False,False,28.06,"LINESTRING (21.9692547 51.414185, 21.9692727 51.4141377, 21.9693483 51.4139395)"
173831243,2,824,Zielona,secondary,,False,True,61.626000000000005,"LINESTRING (21.9692547 51.414185, 21.9691787 51.4143872, 21.9691315 51.414575, 21.9691114 51.4146617, 21.9691022 51.4147303)"
351409939,2,,Aleja Królewska,residential,,False,True,147.95,"LINESTRING (21.9655709 51.4155816, 21.9657254 51.4156601, 21.9664476 51.4160384, 21.966999 51.4163284, 21.9672054 51.4164367)"
32280013,2,874,Lubelska,secondary,,True,False,74.461,"LINESTRING (21.9780498 51.415608, 21.9778024 51.4156444, 21.97717 51.4157379, 21.9770028 51.4157556)"
32279470,2,874,Lubelska,secondary,,True,False,96.184,"LINESTRING (21.9754854 51.4158605, 21.9766401 51.415705, 21.9768437 51.4156869)"
"[32283537, 527381349, 502464759]",4,874,Lubelska,secondary,,False,True,232.122,"LINESTRING (21.9754854 51.4158605, 21.9753838 51.4158705, 21.974855 51.4159227, 21.9738138 51.4160255, 21.9732975 51.4160765, 21.972402 51.416165, 21.9721797 51.4161882)"
188341535,2,874,Lubelska,secondary,50,True,False,20.37,"LINESTRING (21.9698278 51.4163947, 21.9701215 51.4163976)"
173831245,3,824;874,,secondary,50,True,False,42.7,"LINESTRING (21.969288 51.4166768, 21.9692914 51.4170608)"
46831559,2,874,Centralna,secondary,50,True,False,29.536,"LINESTRING (21.9692914 51.4170608, 21.9692702 51.4171291, 21.9692328 51.417192, 21.9691806 51.4172459, 21.96912 51.4173)"
"[188227413, 527255038]","['1', '2']",824,Aleja Partyzantów,secondary,50,True,False,98.726,"LINESTRING (21.9692914 51.4170608, 21.9693405 51.4173175, 21.9693633 51.4173863, 21.9694061 51.4174708, 21.9694734 51.417556, 21.9695502 51.4176229, 21.9696397 51.4176845, 21.9698709 51.4178373)"
32280499,2,824,Aleja Partyzantów,secondary,50,True,False,36.177,"LINESTRING (21.9698709 51.4178373, 21.9694466 51.417648)"
32279407,4,824,Aleja Partyzantów,secondary,50,False,False,129.213,"LINESTRING (21.9698709 51.4178373, 21.9703166 51.4180699, 21.970339 51.4180817, 21.9705942 51.4182159, 21.9713013 51.418582)"
173831242,3,874,Lubelska,secondary,50,True,False,44.77,"LINESTRING (21.9701215 51.4163976, 21.96951 51.4165267)"
"[173831241, 1156395263]","['4', '5']",874,Lubelska,secondary,50,False,False,144.62,"LINESTRING (21.9701215 51.4163976, 21.9705665 51.416351, 21.9706842 51.4163387, 21.9711501 51.4162899, 21.9719702 51.4162095, 21.9721797 51.4161882)"
244858925,2,,Wojska Polskiego,tertiary,,True,False,9.376,"LINESTRING (21.9769955 51.4156714, 21.9770028 51.4157556)"
188642596,2,874,Lubelska,secondary,,True,False,35.95,"LINESTRING (21.9769955 51.4156714, 21.9771487 51.4156561, 21.9775102 51.415634)"
527381347,2,874,Lubelska,secondary,,True,False,10.667,"LINESTRING (21.9768437 51.4156869, 21.9769955 51.4156714)"
87579978,2,,Gościńczyk,tertiary,,True,False,53.412,"LINESTRING (21.9768437 51.4156869, 21.9768432 51.4155825, 21.976906 51.4152086)"
527381348,2,874,Lubelska,secondary,,True,False,10.04,"LINESTRING (21.9770028 51.4157556, 21.976861 51.4157738)"
244858925,2,,Wojska Polskiego,tertiary,,True,False,48.54,"LINESTRING (21.9770028 51.4157556, 21.9770172 51.415874, 21.9770208 51.4160687, 21.9770183 51.4161399, 21.9770072 51.4161913)"
188642597,1,,,tertiary,,True,False,9.737,"LINESTRING (21.976861 51.4157738, 21.9768437 51.4156869)"
