osmid,highway,maxspeed,oneway,reversed,length,geometry,name,lanes,junction
"[990509031, 990509038, 838366140, 872194878, 872194879]",tertiary,50,False,"[False, True]",181.41499999999996,"LINESTRING (22.721745 50.5403401, 22.7215078 50.5398283, 22.721473 50.5397499, 22.721437 50.5396733, 22.7214146 50.5396255, 22.7213727 50.5395339, 22.7212675 50.5393037, 22.7212106 50.5391792, 22.7211697 50.5390897, 22.7211294 50.5390054, 22.7210892 50.5389183, 22.7210228 50.5387745)",Tadeusza Kościuszki,2,
863615369,tertiary,50,False,True,72.849,"LINESTRING (22.721745 50.5403401, 22.721931 50.5408372, 22.7219762 50.5409785)",Tadeusza Kościuszki,3,
"[361499672, 883821310]",residential,50,True,False,89.381,"LINESTRING (22.721745 50.5403401, 22.7215944 50.5403652, 22.7215598 50.5403707, 22.7205235 50.5405486)","Wandy ""Wacek"" Wasilewskiej",,
33014687,residential,30,False,True,150.39,"LINESTRING (22.7226552 50.5428278, 22.7225159 50.5428654, 22.7224361 50.542885, 22.7223609 50.5429019, 22.7218803 50.5429802, 22.7217403 50.5430025, 22.7207879 50.5431548, 22.7206091 50.5431937)",Plac Wolności,,
33033344,tertiary,50,False,False,75.62899999999999,"LINESTRING (22.7226552 50.5428278, 22.7226869 50.5428704, 22.7227092 50.5428975, 22.7227315 50.5429195, 22.7227586 50.5429446, 22.7227737 50.5429579, 22.722848 50.5430159, 22.7229369 50.5430733, 22.7230401 50.5431316, 22.7231136 50.5431683, 22.7231994 50.5432069, 22.7232597 50.5432307, 22.7233173 50.5432512, 22.7233496 50.5432624, 22.7233759 50.5432718, 22.7234195 50.5432846)",Zamojska,2,
"[189138501, 189138502]",tertiary,50,False,"[False, True]",137.264,"LINESTRING (22.7226552 50.5428278, 22.7226408 50.542806, 22.7226296 50.5427866, 22.7226171 50.5427624, 22.722606 50.5427325, 22.7225466 50.5425652, 22.7223607 50.5420439, 22.7222982 50.5418811, 22.7222077 50.5416272)",Tadeusza Kościuszki,2,
33027631,residential,50,False,False,228.64000000000001,"LINESTRING (22.7174782 50.5419555, 22.7175072 50.5419945, 22.7175339 50.5420323, 22.7175526 50.5420626, 22.7175962 50.5421351, 22.7177002 50.542307, 22.7177425 50.5423682, 22.7177967 50.5424232, 22.717945 50.5425501, 22.718134 50.5427137, 22.7181864 50.5427559, 22.7182178 50.5427786, 22.7182426 50.542795, 22.7183001 50.5428279, 22.718525 50.5429429, 22.7186604 50.543009, 22.7187048 50.5430339, 22.718746 50.5430595, 22.7187836 50.5430872, 22.7188083 50.5431101, 22.7188376 50.5431384, 22.7188567 50.5431654, 22.7188704 50.5431945, 22.7188829 50.5432236, 22.7188918 50.5432509, 22.7189723 50.5436165, 22.7189833 50.543675, 22.7189851 50.5436931)",Targowa,2,
"[361610842, 361610845]",tertiary,"['40', '50']",False,False,119.043,"LINESTRING (22.7174782 50.5419555, 22.7170049 50.5420341, 22.7167 50.5420761, 22.7163444 50.5421176, 22.7161041 50.5421436, 22.7158287 50.5421683)",Lubelska,2,
"[361610849, 361610845]",tertiary,50,False,True,135.403,"LINESTRING (22.7174782 50.5419555, 22.7177105 50.5419105, 22.7179006 50.5418696, 22.7182354 50.5417921, 22.7183574 50.5417623, 22.7185025 50.5417233, 22.71896 50.5415921, 22.7192527 50.5415008)",Lubelska,2,
33025843,unclassified,40,False,False,203.542,"LINESTRING (22.7213156 50.5454192, 22.7214844 50.5453981, 22.72193 50.54535, 22.7223639 50.5453073, 22.7230761 50.5452834, 22.7239899 50.5452548, 22.7241789 50.5452473)",Przemysłowa,2,
838366161,tertiary,40,False,True,74.918,"LINESTRING (22.7213156 50.5454192, 22.7212824 50.5453184, 22.7212647 50.5452644, 22.7210994 50.5447596)",Stanisława Moniuszki,2,
33014687,residential,30,False,False,150.39,"LINESTRING (22.7206091 50.5431937, 22.7207879 50.5431548, 22.7217403 50.5430025, 22.7218803 50.5429802, 22.7223609 50.5429019, 22.7224361 50.542885, 22.7225159 50.5428654, 22.7226552 50.5428278)",Plac Wolności,,
"[970026920, 838366163]",tertiary,40,False,False,177.54,"LINESTRING (22.7206091 50.5431937, 22.7206445 50.543295, 22.7206677 50.5433632, 22.7207335 50.543562, 22.7207889 50.5437432, 22.7210994 50.5447596)",Stanisława Moniuszki,2,
"[967674394, 967674395, 166665786]",tertiary,30,False,True,131.959,"LINESTRING (22.7206091 50.5431937, 22.720571 50.5430871, 22.7205503 50.543046, 22.7204245 50.5428037, 22.7203317 50.5426315, 22.7203073 50.5425843, 22.7202272 50.54243, 22.720097 50.5421787, 22.7200541 50.5420921, 22.7200391 50.5420641)",Plac Wolności,2,
33028732,tertiary,30,False,True,44.397,"LINESTRING (22.7200391 50.5420641, 22.7199919 50.5419728, 22.7199461 50.5418839, 22.7198946 50.5417861, 22.7198353 50.5416865)",Nadstawna,2,
"[166665786, 967674395, 967674394]",tertiary,30,False,False,131.95899999999997,"LINESTRING (22.7200391 50.5420641, 22.7200541 50.5420921, 22.720097 50.5421787, 22.7202272 50.54243, 22.7203073 50.5425843, 22.7203317 50.5426315, 22.7204245 50.5428037, 22.7205503 50.543046, 22.720571 50.5430871, 22.7206091 50.5431937)",Plac Wolności,2,
33020439,living_street,20,False,False,61.248999999999995,"LINESTRING (22.7189954 50.5393496, 22.7189074 50.5393496, 22.718254 50.539359, 22.7181289 50.5393608)",Berka Joselewicza,,
364038820,unclassified,40,False,False,159.37300000000002,"LINESTRING (22.7189954 50.5393496, 22.7190055 50.5394203, 22.7190128 50.5394663, 22.7191386 50.5400775, 22.71919 50.5402546, 22.7192527 50.5404487, 22.7193661 50.5406827, 22.7194014 50.5407559)",Nadstawna,2,
838366160,unclassified,40,False,False,44.007,"LINESTRING (22.7194014 50.5407559, 22.7195743 50.5411361)",Nadstawna,2,
33018258,living_street,20,False,False,64.205,"LINESTRING (22.7194014 50.5407559, 22.7193059 50.5407854, 22.7185367 50.5409305)",,,
279966987,residential,50,False,True,82.637,"LINESTRING (22.7194014 50.5407559, 22.7194803 50.5407338, 22.7199476 50.5406512, 22.7205235 50.5405486)","Wandy ""Wacek"" Wasilewskiej",,
364038820,unclassified,40,False,True,159.373,"LINESTRING (22.7194014 50.5407559, 22.7193661 50.5406827, 22.7192527 50.5404487, 22.71919 50.5402546, 22.7191386 50.5400775, 22.7190128 50.5394663, 22.7190055 50.5394203, 22.7189954 50.5393496)",Nadstawna,2,
"[979709665, 979709666, 979709667, 33028463, 345729174]",tertiary,40,False,"[False, True]",193.853,"LINESTRING (22.7259418 50.5437315, 22.7259486 50.5436895, 22.7259561 50.5436074, 22.7259501 50.5435497, 22.7259176 50.54334, 22.7258866 50.5431945, 22.725855 50.5430436, 22.7258204 50.5428905, 22.72578 50.54274, 22.7257227 50.5425292, 22.7256816 50.542407, 22.7256661 50.5423609, 22.7255619 50.5420827, 22.725524 50.5420149)",Długa,"['2', '3']",
"[1236089265, 236193529]",tertiary,40,False,True,185.04000000000002,"LINESTRING (22.7259418 50.5437315, 22.7256725 50.5436853, 22.7245486 50.5434894, 22.7243842 50.5434611, 22.7240532 50.543402, 22.7237144 50.5433412, 22.7235586 50.5433121, 22.7234195 50.5432846)",Zamojska,2,
236193005,tertiary,40,False,False,122.769,"LINESTRING (22.725524 50.5420149, 22.7254798 50.5419331, 22.725381 50.5417355, 22.72517 50.54131, 22.7251283 50.5412249, 22.7250331 50.5410313, 22.7249993 50.5409624)",Długa,2,
"[979709665, 979709666, 979709667, 33028463, 345729174]",tertiary,40,False,"[False, True]",193.853,"LINESTRING (22.725524 50.5420149, 22.7255619 50.5420827, 22.7256661 50.5423609, 22.7256816 50.542407, 22.7257227 50.5425292, 22.72578 50.54274, 22.7258204 50.5428905, 22.725855 50.5430436, 22.7258866 50.5431945, 22.7259176 50.54334, 22.7259501 50.5435497, 22.7259561 50.5436074, 22.7259486 50.5436895, 22.7259418 50.5437315)",Długa,"['2', '3']",
"[33022801, 989844644]",residential,50,False,False,63.358000000000004,"LINESTRING (22.725524 50.5420149, 22.7256305 50.5419912, 22.7256566 50.5419855, 22.7256865 50.5419757, 22.7257152 50.5419605, 22.7257573 50.5419329, 22.7261915 50.5416475)",Sportowa,2,
57843936,unclassified,50,False,False,135.328,"LINESTRING (22.7246386 50.5402396, 22.7244112 50.5402812, 22.7230249 50.5405348, 22.7227982 50.5405759)",Jerzego Popiełuszki,,
236193005,tertiary,40,False,False,72.732,"LINESTRING (22.7246386 50.5402396, 22.7244335 50.5398256, 22.7243805 50.5397139, 22.7243584 50.5396674, 22.7243358 50.5396145)",Długa,2,
236193005,tertiary,40,False,True,84.31799999999998,"LINESTRING (22.7246386 50.5402396, 22.7247122 50.5403853, 22.7248476 50.5406593, 22.7249647 50.540892, 22.7249993 50.5409624)",Długa,2,
440209215,residential,50,False,False,202.95,"LINESTRING (22.7246386 50.5402396, 22.7247132 50.5402194, 22.7252504 50.5401136, 22.725765 50.5400126, 22.7263568 50.5398818, 22.7272389 50.5396915, 22.7273099 50.5396756, 22.7273632 50.5396639)",Księdza Józefa Chmielewskiego,2,
33019164,residential,50,False,False,73.379,"LINESTRING (22.7249993 50.5409624, 22.7251278 50.5409351, 22.7259841 50.5407532)",Chłodna,,
236193005,tertiary,40,False,False,84.31800000000001,"LINESTRING (22.7249993 50.5409624, 22.7249647 50.540892, 22.7248476 50.5406593, 22.7247122 50.5403853, 22.7246386 50.5402396)",Długa,2,
236193005,tertiary,40,False,True,122.76900000000002,"LINESTRING (22.7249993 50.5409624, 22.7250331 50.5410313, 22.7251283 50.5412249, 22.72517 50.54131, 22.725381 50.5417355, 22.7254798 50.5419331, 22.725524 50.5420149)",Długa,2,
33022644,residential,50,False,False,198.46000000000004,"LINESTRING (22.7243358 50.5396145, 22.7244846 50.5395807, 22.72477 50.53951, 22.7259 50.5392, 22.72642 50.53907, 22.7267658 50.538999, 22.7269475 50.5389616)",Kochanowskiego,,
236193005,tertiary,40,False,False,155.393,"LINESTRING (22.7243358 50.5396145, 22.7242937 50.5395049, 22.7242563 50.5393806, 22.7242207 50.5392243, 22.7241211 50.5386978, 22.7240379 50.5382309)",Długa,2,
236193005,tertiary,40,False,True,72.732,"LINESTRING (22.7243358 50.5396145, 22.7243584 50.5396674, 22.7243805 50.5397139, 22.7244335 50.5398256, 22.7246386 50.5402396)",Długa,2,
33022801,residential,50,False,False,23.034,"LINESTRING (22.7261915 50.5416475, 22.7264148 50.5414966)",Sportowa,,
"[33022801, 989844644]",residential,50,False,True,63.358000000000004,"LINESTRING (22.7261915 50.5416475, 22.7257573 50.5419329, 22.7257152 50.5419605, 22.7256865 50.5419757, 22.7256566 50.5419855, 22.7256305 50.5419912, 22.725524 50.5420149)",Sportowa,2,
33030348,residential,50,False,True,65.141,"LINESTRING (22.7261915 50.5416475, 22.7262645 50.541719, 22.7262766 50.5417345, 22.7262842 50.5417506, 22.7264866 50.542199)",Stanisławy Walasiewiczówny,,
33030348,residential,50,False,False,65.141,"LINESTRING (22.7264866 50.542199, 22.7262842 50.5417506, 22.7262766 50.5417345, 22.7262645 50.541719, 22.7261915 50.5416475)",Stanisławy Walasiewiczówny,,
33030348,residential,50,False,True,49.27,"LINESTRING (22.7264866 50.542199, 22.7265967 50.54248, 22.7266555 50.5426289)",Stanisławy Walasiewiczówny,,
33030348,residential,50,False,True,15.395,"LINESTRING (22.7266555 50.5426289, 22.7267065 50.5427635)",Stanisławy Walasiewiczówny,,
33030348,residential,50,False,False,49.27,"LINESTRING (22.7266555 50.5426289, 22.7265967 50.54248, 22.7264866 50.542199)",Stanisławy Walasiewiczówny,,
33028494,residential,50,True,False,28.31,"LINESTRING (22.7279539 50.5395055, 22.7278269 50.5395683, 22.7277855 50.5395794, 22.7277379 50.5395922, 22.7276581 50.5396178, 22.7276145 50.5396377)",11 Listopada,1,
33022644,residential,50,False,True,198.46,"LINESTRING (22.7269475 50.5389616, 22.7267658 50.538999, 22.72642 50.53907, 22.7259 50.5392, 22.72477 50.53951, 22.7244846 50.5395807, 22.7243358 50.5396145)",Kochanowskiego,,
886126372,unclassified,50,False,False,49.158,"LINESTRING (22.7269475 50.5389616, 22.7269717 50.5389924, 22.7270139 50.5390544, 22.7270413 50.5390948, 22.7271174 50.5391945, 22.7272504 50.5393594)",Aleja 400-lecia,2,
33019164,residential,50,False,True,149.852,"LINESTRING (22.7279951 50.5403269, 22.7278753 50.5403604, 22.7259841 50.5407532)",Chłodna,,
33027197,unclassified,50,False,True,48.077,"LINESTRING (22.7279951 50.5403269, 22.7277425 50.5399981, 22.7276985 50.5399378)",Aleja 400-lecia,,
33022801,residential,50,False,True,23.034,"LINESTRING (22.7264148 50.5414966, 22.7261915 50.5416475)",Sportowa,,
33031900,residential,50,False,False,88.71,"LINESTRING (22.7264148 50.5414966, 22.7263825 50.5414737, 22.7263517 50.5414496, 22.7263314 50.5414294, 22.7263093 50.541405, 22.7262873 50.5413689, 22.7259841 50.5407532)",Sportowa,,
33025843,unclassified,40,False,False,143.997,"LINESTRING (22.7241789 50.5452473, 22.7244135 50.5452368, 22.7245319 50.5452308, 22.7255284 50.5451655, 22.7262067 50.5451197)",Przemysłowa,2,
33025843,unclassified,40,False,True,203.54200000000003,"LINESTRING (22.7241789 50.5452473, 22.7239899 50.5452548, 22.7230761 50.5452834, 22.7223639 50.5453073, 22.72193 50.54535, 22.7214844 50.5453981, 22.7213156 50.5454192)",Przemysłowa,2,
33025843,unclassified,40,False,True,143.997,"LINESTRING (22.7262067 50.5451197, 22.7255284 50.5451655, 22.7245319 50.5452308, 22.7244135 50.5452368, 22.7241789 50.5452473)",Przemysłowa,2,
33034884,residential,50,False,False,77.08699999999999,"LINESTRING (22.7262067 50.5451197, 22.7261905 50.5450644, 22.72567 50.54452)",Różana,,
33019164,residential,50,False,False,149.852,"LINESTRING (22.7259841 50.5407532, 22.7278753 50.5403604, 22.7279951 50.5403269)",Chłodna,,
33019164,residential,50,False,True,73.379,"LINESTRING (22.7259841 50.5407532, 22.7251278 50.5409351, 22.7249993 50.5409624)",Chłodna,,
33031900,residential,50,False,True,88.71000000000001,"LINESTRING (22.7259841 50.5407532, 22.7262873 50.5413689, 22.7263093 50.541405, 22.7263314 50.5414294, 22.7263517 50.5414496, 22.7263825 50.5414737, 22.7264148 50.5414966)",Sportowa,,
227233376,residential,50,False,True,77.689,"LINESTRING (22.7150147 50.5394149, 22.716114 50.5394193)",Berka Joselewicza,,
990056257,residential,50,False,True,17.074,"LINESTRING (22.7150147 50.5394149, 22.7150039 50.5395683)",Isaaca Bashevisa Singera,,
"[990056257, 227233377]",residential,50,False,False,103.69,"LINESTRING (22.7150147 50.5394149, 22.715024 50.5393033, 22.7150547 50.5389331, 22.7150628 50.5387743, 22.7150599 50.5386944, 22.7150563 50.5386268, 22.7150486 50.5384833)",Isaaca Bashevisa Singera,,
33020439,living_street,20,False,True,61.249,"LINESTRING (22.7181289 50.5393608, 22.718254 50.539359, 22.7189074 50.5393496, 22.7189954 50.5393496)",Berka Joselewicza,,
"[917212913, 961538571]","['residential', 'living_street']",20,False,False,177.09699999999998,"LINESTRING (22.7181289 50.5393608, 22.7181346 50.5393948, 22.7181761 50.5396448, 22.7182313 50.5399765, 22.7182777 50.5401247, 22.7185367 50.5409305)",,,
"[227233376, 961538572]","['living_street', 'residential']","['20', '50']",False,False,143.317,"LINESTRING (22.7181289 50.5393608, 22.7180592 50.5393484, 22.7178846 50.5393444, 22.717715 50.5393497, 22.7176109 50.5393541, 22.7175113 50.539364, 22.7173276 50.5393904, 22.7172187 50.539406, 22.7170373 50.5394193, 22.7168432 50.5394222, 22.7162889 50.53942, 22.716114 50.5394193)",Berka Joselewicza,,
33034884,residential,50,False,True,99.09,"LINESTRING (22.7243983 50.5445136, 22.72491 50.5443758, 22.72512 50.5443515, 22.7253178 50.5443622, 22.7255067 50.544425, 22.72567 50.54452)",Różana,,
33023978,residential,50,False,True,75.548,"LINESTRING (22.72663 50.5446, 22.72605 50.54442, 22.7259791 50.5444141, 22.72591 50.54443, 22.72567 50.54452)",Bajkowa,,
33018258,living_street,20,False,False,100.16300000000001,"LINESTRING (22.7185367 50.5409305, 22.7179128 50.5410392, 22.7177027 50.5405681)",,,
33018258,living_street,20,False,True,64.205,"LINESTRING (22.7185367 50.5409305, 22.7193059 50.5407854, 22.7194014 50.5407559)",,,
"[917212913, 961538571]","['living_street', 'residential']",20,False,True,177.09699999999998,"LINESTRING (22.7185367 50.5409305, 22.7182777 50.5401247, 22.7182313 50.5399765, 22.7181761 50.5396448, 22.7181346 50.5393948, 22.7181289 50.5393608)",,,
33023978,residential,50,False,False,75.548,"LINESTRING (22.72567 50.54452, 22.72591 50.54443, 22.7259791 50.5444141, 22.72605 50.54442, 22.72663 50.5446)",Bajkowa,,
33034884,residential,50,False,False,99.09,"LINESTRING (22.72567 50.54452, 22.7255067 50.544425, 22.7253178 50.5443622, 22.72512 50.5443515, 22.72491 50.5443758, 22.7243983 50.5445136)",Różana,,
33034884,residential,50,False,True,77.08699999999999,"LINESTRING (22.72567 50.54452, 22.7261905 50.5450644, 22.7262067 50.5451197)",Różana,,
"[838366162, 33013006]",residential,50,False,True,131.82,"LINESTRING (22.7228924 50.5444371, 22.7226596 50.5444669, 22.7215633 50.5446916, 22.7212244 50.5447424, 22.7211624 50.5447517, 22.7210994 50.5447596)",Nowa,,
33017490,residential,50,False,True,52.52,"LINESTRING (22.72302 50.54355, 22.7228082 50.5432555, 22.7227214 50.5431176)",Widok,,
33026037,residential,50,False,False,41.012,"LINESTRING (22.72302 50.54355, 22.7232221 50.5434326, 22.7233363 50.5433602, 22.7233654 50.5433364, 22.7234195 50.5432846)",Szewska,,
33026037,residential,50,False,True,35.659,"LINESTRING (22.72302 50.54355, 22.7228917 50.5435807, 22.7225478 50.5436631)",Szewska,,
125153403,residential,50,True,False,205.733,"LINESTRING (22.72302 50.54355, 22.7230875 50.5436484, 22.7234519 50.5441792, 22.7237654 50.544636, 22.7239145 50.5448532, 22.7241789 50.5452473)",Widok,2,
33017490,residential,50,False,False,52.52,"LINESTRING (22.7227214 50.5431176, 22.7228082 50.5432555, 22.72302 50.54355)",Widok,,
33026037,residential,50,False,False,85.57199999999999,"LINESTRING (22.7213858 50.543864, 22.7216873 50.5438482, 22.7225478 50.5436631)",Szewska,,
279966987,residential,50,False,False,82.63700000000001,"LINESTRING (22.7205235 50.5405486, 22.7199476 50.5406512, 22.7194803 50.5407338, 22.7194014 50.5407559)","Wandy ""Wacek"" Wasilewskiej",,
863621196,residential,40,False,True,181.011,"LINESTRING (22.7205235 50.5405486, 22.7205106 50.5404887, 22.7205057 50.5404658, 22.720459 50.5402484, 22.720451 50.540211, 22.72044 50.54016, 22.7203635 50.5398029, 22.720356 50.5397227, 22.7203306 50.5392095, 22.7203116 50.5389283)",Ogrodowa,2,
863621196,residential,40,False,False,181.011,"LINESTRING (22.7203116 50.5389283, 22.7203306 50.5392095, 22.720356 50.5397227, 22.7203635 50.5398029, 22.72044 50.54016, 22.720451 50.540211, 22.720459 50.5402484, 22.7205057 50.5404658, 22.7205106 50.5404887, 22.7205235 50.5405486)",Ogrodowa,2,
"[33013226, 863621196]",residential,"['40', '50']",False,True,104.664,"LINESTRING (22.7203116 50.5389283, 22.7203092 50.5388513, 22.7203095 50.5386642, 22.7203117 50.5386195, 22.7203189 50.5385747, 22.7203334 50.538512, 22.7203614 50.5384164, 22.7203789 50.5383677, 22.7203948 50.5383252, 22.7204428 50.5382143, 22.7204604 50.5381888, 22.7204768 50.5381694, 22.7204946 50.5381557, 22.7205156 50.538143, 22.7205441 50.5381301, 22.7206024 50.538113, 22.7206662 50.5381061, 22.7207098 50.5381033)",Ogrodowa,2,
57843936,unclassified,50,False,True,135.32799999999997,"LINESTRING (22.7227982 50.5405759, 22.7230249 50.5405348, 22.7244112 50.5402812, 22.7246386 50.5402396)",Jerzego Popiełuszki,,
"[236194898, 872194877]",residential,50,False,False,228.69500000000002,"LINESTRING (22.7227982 50.5405759, 22.7227549 50.5404568, 22.7225908 50.5399894, 22.722557 50.539896, 22.7221065 50.5386647, 22.7220928 50.5386417, 22.7220769 50.5386172, 22.7220483 50.5385766)",3 Maja,2,
979546792,unclassified,50,False,True,28.381,"LINESTRING (22.7227982 50.5405759, 22.7228539 50.5407295, 22.7228885 50.5408246)",3 Maja,2,
57844654,living_street,,False,True,73.483,"LINESTRING (22.7240379 50.5382309, 22.7239562 50.5382441, 22.7237608 50.5382757, 22.72326 50.5383494, 22.7230203 50.5383539)",,,
236193005,tertiary,40,False,True,155.393,"LINESTRING (22.7240379 50.5382309, 22.7241211 50.5386978, 22.7242207 50.5392243, 22.7242563 50.5393806, 22.7242937 50.5395049, 22.7243358 50.5396145)",Długa,2,
57843935,living_street,20,False,True,6.114,"LINESTRING (22.7220202 50.5385246, 22.7220483 50.5385766)",3 Maja,,
57844654,living_street,,False,False,73.182,"LINESTRING (22.7220202 50.5385246, 22.7221359 50.5385049, 22.7227537 50.5383994, 22.7230203 50.5383539)",,,
57844654,living_street,,False,False,73.48299999999999,"LINESTRING (22.7230203 50.5383539, 22.72326 50.5383494, 22.7237608 50.5382757, 22.7239562 50.5382441, 22.7240379 50.5382309)",,,
57844654,living_street,,False,True,73.182,"LINESTRING (22.7230203 50.5383539, 22.7227537 50.5383994, 22.7221359 50.5385049, 22.7220202 50.5385246)",,,
189138495,unclassified,50,False,True,66.703,"LINESTRING (22.7228885 50.5408246, 22.7227395 50.5408498, 22.7222153 50.5409382, 22.7219762 50.5409785)",Lubelska,3,
236194897,residential,50,False,True,280.222,"LINESTRING (22.7228885 50.5408246, 22.7229433 50.5409757, 22.7229586 50.5410036, 22.7229749 50.541032, 22.722989 50.5410565, 22.7231846 50.5415834, 22.7234666 50.5423569, 22.7235327 50.5425417, 22.7235467 50.5425856, 22.7235536 50.5426137, 22.723557 50.5426394, 22.7235605 50.5426731, 22.7235607 50.5426999, 22.7235584 50.5427284, 22.7235558 50.5427527, 22.7235503 50.5427915, 22.7235455 50.5428269, 22.7235237 50.5429668, 22.7235158 50.5430211, 22.7235057 50.5430672, 22.7234881 50.5431302, 22.7234795 50.5431663, 22.723466 50.5432082, 22.7234566 50.5432329, 22.7234491 50.5432478, 22.7234195 50.5432846)",3 Maja,2,
979546792,unclassified,50,False,False,28.381,"LINESTRING (22.7228885 50.5408246, 22.7228539 50.5407295, 22.7227982 50.5405759)",3 Maja,2,
189138495,unclassified,50,False,False,66.703,"LINESTRING (22.7219762 50.5409785, 22.7222153 50.5409382, 22.7227395 50.5408498, 22.7228885 50.5408246)",Lubelska,3,
"[189138504, 909413477]",tertiary,50,False,True,73.993,"LINESTRING (22.7219762 50.5409785, 22.722025 50.5411328, 22.7221404 50.541473, 22.7222077 50.5416272)",Tadeusza Kościuszki,"['4', '5']",
"[189138497, 235113660]",tertiary,50,False,"[False, True]",137.791,"LINESTRING (22.7219762 50.5409785, 22.7217096 50.54102, 22.7212868 50.5410962, 22.7209423 50.5411465, 22.7200921 50.5412967)",Lubelska,"['2', '4']",
863615369,tertiary,50,False,False,72.849,"LINESTRING (22.7219762 50.5409785, 22.721931 50.5408372, 22.721745 50.5403401)",Tadeusza Kościuszki,3,
"[990056257, 227233377]",residential,50,False,True,103.69,"LINESTRING (22.7150486 50.5384833, 22.7150563 50.5386268, 22.7150599 50.5386944, 22.7150628 50.5387743, 22.7150547 50.5389331, 22.715024 50.5393033, 22.7150147 50.5394149)",Isaaca Bashevisa Singera,,
990056257,residential,50,False,False,17.074,"LINESTRING (22.7150039 50.5395683, 22.7150147 50.5394149)",Isaaca Bashevisa Singera,,
"[189138497, 235113660]",tertiary,50,False,"[False, True]",137.791,"LINESTRING (22.7200921 50.5412967, 22.7209423 50.5411465, 22.7212868 50.5410962, 22.7217096 50.54102, 22.7219762 50.5409785)",Lubelska,"['2', '4']",
945202094,tertiary,40,True,False,26.819,"LINESTRING (22.7200921 50.5412967, 22.7200686 50.5413126, 22.7200471 50.5413244, 22.7200206 50.5413351, 22.7199944 50.5413441, 22.7199069 50.5413704, 22.7198106 50.5413995, 22.7197959 50.5414043, 22.7197817 50.54141, 22.7197664 50.541417)",Lubelska,1,
"[361610849, 361610845]",tertiary,50,False,False,135.403,"LINESTRING (22.7192527 50.5415008, 22.71896 50.5415921, 22.7185025 50.5417233, 22.7183574 50.5417623, 22.7182354 50.5417921, 22.7179006 50.5418696, 22.7177105 50.5419105, 22.7174782 50.5419555)",Lubelska,2,
