osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry
833488541,Eugeniusza Szczygielskiego,residential,50,False,True,108.581,,"LINESTRING (21.857504 52.6983879, 21.8571902 52.6993457)"
72093879,Jarosława Dąbrowskiego,secondary,50,False,True,55.172000000000004,694,"LINESTRING (21.857504 52.6983879, 21.8574161 52.6983678, 21.8567101 52.6982684)"
97822239,Tadeusza Kościuszki,residential,,False,True,16.358999999999998,,"LINESTRING (21.857504 52.6983879, 21.8576266 52.69837, 21.85774 52.6983534)"
98121475,Jarosława Dąbrowskiego,secondary,50,False,False,202.917,694,"LINESTRING (21.857504 52.6983879, 21.8577622 52.6984618, 21.8579563 52.6985376, 21.8584508 52.6987812, 21.8586772 52.6988598, 21.8589024 52.6989134, 21.8591227 52.698955, 21.8593237 52.6989817, 21.8595305 52.6989976, 21.8600106 52.6990149, 21.8602388 52.6990249)"
250230590,Zjazd,residential,,False,True,50.778999999999996,,"LINESTRING (21.857504 52.6983879, 21.8575193 52.6983454, 21.8576644 52.6979417)"
72093879,Jarosława Dąbrowskiego,secondary,50,False,False,92.344,694,"LINESTRING (21.8537748 52.6979443, 21.8543904 52.6980077, 21.8551248 52.6980869)"
368586502,,residential,,False,True,98.043,,"LINESTRING (21.8537748 52.6979443, 21.8537561 52.6980034, 21.8536564 52.6983423, 21.8535309 52.6987691, 21.8535182 52.6988122)"
1205660819,Ostrowska,residential,,False,False,117.521,,"LINESTRING (21.859987 52.6996573, 21.8595112 52.7006741)"
321046652,Pułtuska,residential,,False,False,191.618,,"LINESTRING (21.859987 52.6996573, 21.8597266 52.6996283, 21.8571902 52.6993457)"
321046652,Pułtuska,residential,,False,True,101.491,,"LINESTRING (21.859987 52.6996573, 21.8601104 52.6996746, 21.8609298 52.6997897, 21.8612842 52.6998394, 21.8614543 52.6998633)"
1205660819,Ostrowska,residential,,False,True,72.344,,"LINESTRING (21.859987 52.6996573, 21.8600144 52.6995814, 21.8600145 52.699581, 21.8600492 52.6994847, 21.8602172 52.6990772, 21.8602388 52.6990249)"
97822238,Ostrowska,residential,,False,False,101.802,,"LINESTRING (21.8595112 52.7006741, 21.859159 52.7015644)"
1205660819,Ostrowska,residential,,False,True,117.521,,"LINESTRING (21.8595112 52.7006741, 21.859987 52.6996573)"
97822240,Jana Pawła II,residential,,False,True,355.514,,"LINESTRING (21.8595112 52.7006741, 21.8587985 52.7006202, 21.8569412 52.7004798, 21.8552291 52.7003563, 21.854998 52.7003652, 21.8547223 52.7004062, 21.8542897 52.7004732)"
1205660818,Jana Pawła II,residential,,False,False,135.028,,"LINESTRING (21.8595112 52.7006741, 21.8596111 52.7006928, 21.8596114 52.7006929, 21.8603889 52.7008388, 21.8614254 52.7010334)"
833627449,Warszawska,secondary,50,False,False,6.733,694,"LINESTRING (21.8602388 52.6990249, 21.8603386 52.6990278)"
98121475,Jarosława Dąbrowskiego,secondary,50,False,True,202.917,694,"LINESTRING (21.8602388 52.6990249, 21.8600106 52.6990149, 21.8595305 52.6989976, 21.8593237 52.6989817, 21.8591227 52.698955, 21.8589024 52.6989134, 21.8586772 52.6988598, 21.8584508 52.6987812, 21.8579563 52.6985376, 21.8577622 52.6984618, 21.857504 52.6983879)"
1205660819,Ostrowska,residential,,False,False,72.344,,"LINESTRING (21.8602388 52.6990249, 21.8602172 52.6990772, 21.8600492 52.6994847, 21.8600145 52.699581, 21.8600144 52.6995814, 21.859987 52.6996573)"
97822240,Jana Pawła II,residential,,False,False,355.51400000000007,,"LINESTRING (21.8542897 52.7004732, 21.8547223 52.7004062, 21.854998 52.7003652, 21.8552291 52.7003563, 21.8569412 52.7004798, 21.8587985 52.7006202, 21.8595112 52.7006741)"
97822240,Jana Pawła II,residential,,False,True,87.577,,"LINESTRING (21.8542897 52.7004732, 21.8539262 52.7005321, 21.8534076 52.7006029, 21.8530263 52.7006576)"
368586527,,residential,,False,False,98.849,,"LINESTRING (21.8542897 52.7004732, 21.8542894 52.7004363, 21.8543081 52.700381, 21.854626 52.699681, 21.8546565 52.6996139)"
98121406,Stodolna,residential,,False,True,63.593,,"LINESTRING (21.8647187 52.7016739, 21.8644647 52.7022247)"
98121406,Stodolna,residential,,False,False,130.96699999999998,,"LINESTRING (21.8647187 52.7016739, 21.8650091 52.701104, 21.8650437 52.7010468, 21.8651105 52.7010227, 21.8651865 52.7010175, 21.865889 52.7010507)"
1205660818,Jana Pawła II,residential,,False,True,112.905,,"LINESTRING (21.8647187 52.7016739, 21.8632559 52.701385, 21.8631248 52.7013607)"
97822239,Tadeusza Kościuszki,residential,,False,False,189.26700000000002,,"LINESTRING (21.860511 52.6985815, 21.8603827 52.6985675, 21.8593302 52.6984529, 21.858457 52.6983523, 21.8581898 52.6983364, 21.8578821 52.6983424, 21.8578154 52.6983437, 21.85774 52.6983534)"
254059397,Plac Kościelny,residential,,False,False,41.80200000000001,,"LINESTRING (21.860511 52.6985815, 21.8605866 52.6983959, 21.8606547 52.6982158)"
254059397,Plac Kościelny,residential,,False,True,50.968,,"LINESTRING (21.860511 52.6985815, 21.8604256 52.6988025, 21.860358 52.6989775, 21.8603386 52.6990278)"
98121396,Strażacka,residential,,False,False,65.368,,"LINESTRING (21.8614254 52.7010334, 21.8617317 52.7004756)"
98121396,Strażacka,residential,,False,True,65.593,,"LINESTRING (21.8614254 52.7010334, 21.8613743 52.7011285, 21.8611708 52.7015065, 21.8611104 52.7015912)"
1205660818,Jana Pawła II,residential,,False,False,120.154,,"LINESTRING (21.8614254 52.7010334, 21.8629791 52.7013307, 21.8631248 52.7013607)"
1205660818,Jana Pawła II,residential,,False,True,135.028,,"LINESTRING (21.8614254 52.7010334, 21.8603889 52.7008388, 21.8596114 52.7006929, 21.8596111 52.7006928, 21.8595112 52.7006741)"
1218542621,Zjazd,residential,,False,True,48.499,,"LINESTRING (21.85774 52.6983534, 21.857869 52.6979243)"
97822239,Tadeusza Kościuszki,residential,,False,False,16.358999999999998,,"LINESTRING (21.85774 52.6983534, 21.8576266 52.69837, 21.857504 52.6983879)"
97822239,Tadeusza Kościuszki,residential,,False,True,189.267,,"LINESTRING (21.85774 52.6983534, 21.8578154 52.6983437, 21.8578821 52.6983424, 21.8581898 52.6983364, 21.858457 52.6983523, 21.8593302 52.6984529, 21.8603827 52.6985675, 21.860511 52.6985815)"
98121396,Strażacka,residential,,False,True,62.38,,"LINESTRING (21.862024 52.6999433, 21.8617317 52.7004756)"
321046652,Pułtuska,residential,,False,False,39.405,,"LINESTRING (21.862024 52.6999433, 21.8614543 52.6998633)"
321046652,Pułtuska,residential,,False,True,62.818999999999996,,"LINESTRING (21.862024 52.6999433, 21.8621489 52.6999608, 21.8629323 52.7000706)"
97822238,Ostrowska,residential,,False,False,85.241,,"LINESTRING (21.859159 52.7015644, 21.8588643 52.7023099)"
97822238,Ostrowska,residential,,False,True,101.802,,"LINESTRING (21.859159 52.7015644, 21.8595112 52.7006741)"
98121412,Armii Krajowej,residential,,False,False,131.641,,"LINESTRING (21.859159 52.7015644, 21.8593281 52.7015746, 21.8596232 52.7015925, 21.8611104 52.7015912)"
98121399,Błotna,residential,,False,False,61.217,,"LINESTRING (21.8660971 52.7005148, 21.865889 52.7010507)"
321046652,Pułtuska,residential,,False,True,10.137,,"LINESTRING (21.8660971 52.7005148, 21.8662253 52.7004671)"
321046652,Pułtuska,residential,,False,False,158.372,,"LINESTRING (21.8660971 52.7005148, 21.8654794 52.7004285, 21.8638068 52.7001949)"
98121438,Józefa Wójcickiego,residential,,False,False,67.47,,"LINESTRING (21.8631248 52.7013607, 21.8634612 52.7007892)"
98121438,Józefa Wójcickiego,residential,,False,True,65.538,,"LINESTRING (21.8631248 52.7013607, 21.8630548 52.7014791, 21.8628584 52.7018402, 21.8628217 52.7019206)"
1205660818,Jana Pawła II,residential,,False,False,112.905,,"LINESTRING (21.8631248 52.7013607, 21.8632559 52.701385, 21.8647187 52.7016739)"
1205660818,Jana Pawła II,residential,,False,True,120.154,,"LINESTRING (21.8631248 52.7013607, 21.8629791 52.7013307, 21.8614254 52.7010334)"
98121394,Głęboka,residential,,False,True,128.113,,"LINESTRING (21.8668215 52.7032112, 21.8649941 52.7028929)"
321046625,Komorówka,residential,,False,True,129.901,,"LINESTRING (21.8668215 52.7032112, 21.8668464 52.7031602, 21.8668722 52.703111, 21.8668896 52.7030765, 21.867339 52.7020859)"
98121476,Gabriela Narutowicza,residential,,False,True,60.127,,"LINESTRING (21.8571902 52.6993457, 21.856305 52.6994138)"
833488541,Eugeniusza Szczygielskiego,residential,50,False,False,108.581,,"LINESTRING (21.8571902 52.6993457, 21.857504 52.6983879)"
321046652,Pułtuska,residential,,False,True,191.618,,"LINESTRING (21.8571902 52.6993457, 21.8597266 52.6996283, 21.859987 52.6996573)"
98121394,Głęboka,residential,,False,False,128.113,,"LINESTRING (21.8649941 52.7028929, 21.8668215 52.7032112)"
98121394,Głęboka,residential,,False,True,54.115,,"LINESTRING (21.8649941 52.7028929, 21.8642219 52.7027591)"
98121399,Błotna,residential,,False,True,131.68,,"LINESTRING (21.8649941 52.7028929, 21.8656044 52.7017679)"
368586502,,residential,,False,False,98.043,,"LINESTRING (21.8535182 52.6988122, 21.8535309 52.6987691, 21.8536564 52.6983423, 21.8537561 52.6980034, 21.8537748 52.6979443)"
679127012,,residential,,False,True,88.844,,"LINESTRING (21.8535182 52.6988122, 21.8538279 52.6988192, 21.854107 52.6988391, 21.8545839 52.6989265, 21.8546753 52.698946, 21.8547443 52.6989723, 21.8547817 52.6989932)"
98121396,Strażacka,residential,,False,False,65.593,,"LINESTRING (21.8611104 52.7015912, 21.8611708 52.7015065, 21.8613743 52.7011285, 21.8614254 52.7010334)"
98121412,Armii Krajowej,residential,,False,False,70.215,,"LINESTRING (21.8611104 52.7015912, 21.8612128 52.7016126, 21.8621052 52.7017791)"
98121412,Armii Krajowej,residential,,False,True,131.641,,"LINESTRING (21.8611104 52.7015912, 21.8596232 52.7015925, 21.8593281 52.7015746, 21.859159 52.7015644)"
98121399,Błotna,residential,,False,False,4.383,,"LINESTRING (21.865889 52.7010507, 21.8658736 52.701089)"
98121399,Błotna,residential,,False,True,61.217,,"LINESTRING (21.865889 52.7010507, 21.8660971 52.7005148)"
98121406,Stodolna,residential,,False,True,130.96699999999998,,"LINESTRING (21.865889 52.7010507, 21.8651865 52.7010175, 21.8651105 52.7010227, 21.8650437 52.7010468, 21.8650091 52.701104, 21.8647187 52.7016739)"
98121412,Armii Krajowej,residential,,False,False,115.796,,"LINESTRING (21.8628217 52.7019206, 21.8630078 52.7019553, 21.8642508 52.7021949, 21.8644647 52.7022247)"
98121412,Armii Krajowej,residential,,False,True,50.777,,"LINESTRING (21.8628217 52.7019206, 21.8623262 52.7018227, 21.8621052 52.7017791)"
98121438,Józefa Wójcickiego,residential,,False,False,65.538,,"LINESTRING (21.8628217 52.7019206, 21.8628584 52.7018402, 21.8630548 52.7014791, 21.8631248 52.7013607)"
98121399,Błotna,residential,,False,False,131.68,,"LINESTRING (21.8656044 52.7017679, 21.8649941 52.7028929)"
254061502,Kwiatowa,residential,,False,False,122.109,,"LINESTRING (21.8656044 52.7017679, 21.867339 52.7020859)"
98121399,Błotna,residential,,False,True,77.65,,"LINESTRING (21.8656044 52.7017679, 21.8658302 52.7012177, 21.8658736 52.701089)"
