osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge
24235515,unclassified,False,False,229.71800000000002,"LINESTRING (19.7552754 50.0782854, 19.7552779 50.0782178, 19.75527 50.0781623, 19.7552565 50.0781164, 19.7550579 50.0776034, 19.7547987 50.076914, 19.7547254 50.076719, 19.7547093 50.0766763, 19.7546654 50.0765595, 19.754612 50.0764174, 19.7545963 50.0763756, 19.7545582 50.0762743)",,,
820164747,residential,False,False,233.00099999999998,"LINESTRING (19.7552754 50.0782854, 19.755136 50.0787701, 19.7551076 50.0788664, 19.7550986 50.0789087, 19.7550692 50.0794428, 19.7537502 50.0794566, 19.7536284 50.0794359)",,,
24235515,unclassified,False,False,168.828,"LINESTRING (19.7545582 50.0762743, 19.7543645 50.0760151, 19.7541872 50.075849, 19.7534661 50.0753644, 19.7532764 50.0752556, 19.7531311 50.0751708, 19.7530498 50.075124)",,,
24235515,unclassified,False,True,229.718,"LINESTRING (19.7545582 50.0762743, 19.7545963 50.0763756, 19.754612 50.0764174, 19.7546654 50.0765595, 19.7547093 50.0766763, 19.7547254 50.076719, 19.7547987 50.076914, 19.7550579 50.0776034, 19.7552565 50.0781164, 19.75527 50.0781623, 19.7552779 50.0782178, 19.7552754 50.0782854)",,,
125403652,residential,False,True,265.36199999999997,"LINESTRING (19.7545582 50.0762743, 19.7553374 50.0761295, 19.7553682 50.0761238, 19.7551426 50.0757076, 19.7550082 50.0754596, 19.7548997 50.0753378, 19.7548005 50.0752264, 19.7547258 50.0751434, 19.75412 50.07447)",,,
24235515,unclassified,False,True,168.828,"LINESTRING (19.7530498 50.075124, 19.7531311 50.0751708, 19.7532764 50.0752556, 19.7534661 50.0753644, 19.7541872 50.075849, 19.7543645 50.0760151, 19.7545582 50.0762743)",,,
288403672,tertiary,False,True,106.55699999999999,"LINESTRING (19.7530498 50.075124, 19.7531084 50.0750538, 19.75317 50.07498, 19.75333 50.07489, 19.7538778 50.0745987, 19.75412 50.07447)",2,,
820364996,residential,False,True,65.087,"LINESTRING (19.7530498 50.075124, 19.7529191 50.0750894, 19.7524747 50.0751794, 19.7521763 50.0752189)",,,
1105431632,tertiary,False,False,49.983999999999995,"LINESTRING (19.7530498 50.075124, 19.7527808 50.0754003, 19.7526786 50.0755052)",2,50,
24236637,unclassified,False,False,47.985,"LINESTRING (19.7526786 50.0755052, 19.7523787 50.0753224, 19.7522417 50.0752523, 19.7521763 50.0752189)",,,
218393096,tertiary,False,False,164.815,"LINESTRING (19.7526786 50.0755052, 19.7525627 50.0756433, 19.7515099 50.0767835)",2,50,
1105431632,tertiary,False,True,49.983999999999995,"LINESTRING (19.7526786 50.0755052, 19.7527808 50.0754003, 19.7530498 50.075124)",2,50,
24236637,unclassified,False,True,47.985,"LINESTRING (19.7521763 50.0752189, 19.7522417 50.0752523, 19.7523787 50.0753224, 19.7526786 50.0755052)",,,
24524214,residential,False,True,153.57199999999997,"LINESTRING (19.7521763 50.0752189, 19.75206 50.075263, 19.7519982 50.0753105, 19.7519529 50.0753564, 19.7518228 50.075517, 19.7517527 50.0756406, 19.7517505 50.0756538, 19.7517327 50.0757627, 19.7517427 50.0759089, 19.7517327 50.076002, 19.7516877 50.0761128, 19.7516201 50.0762188, 19.7513977 50.0764529)",,,
820364996,residential,False,False,65.087,"LINESTRING (19.7521763 50.0752189, 19.7524747 50.0751794, 19.7529191 50.0750894, 19.7530498 50.075124)",,,
"[1105431633, 288403677, 288403678]",unclassified,False,False,112.73,"LINESTRING (19.7521763 50.0752189, 19.7520451 50.0751481, 19.7518974 50.0750565, 19.7518744 50.0750385, 19.7518396 50.075013, 19.7517635 50.0749511, 19.7516688 50.0748486, 19.7516446 50.0748252, 19.7514107 50.0745992, 19.7513699 50.0745598, 19.7512233 50.0744181)",2,50,yes
125403640,residential,False,False,55.980999999999995,"LINESTRING (19.7512233 50.0744181, 19.7511077 50.0741888, 19.7510416 50.0740578, 19.7509818 50.0739391)",,,
288403677,unclassified,False,False,49.702999999999996,"LINESTRING (19.7512233 50.0744181, 19.7510488 50.074277, 19.7508995 50.0741811, 19.7508253 50.0741404, 19.7507298 50.0741095)",2,50,
