osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,junction,bridge
"[700502440, 626243289, 335861331, 298292182]",Krakowskie Przedmieście,residential,False,True,71.208,"LINESTRING (19.6973395 51.4065266, 19.6973929 51.4066201, 19.6974008 51.4066358, 19.6974071 51.4066522, 19.6974093 51.4066639, 19.6974105 51.4066753, 19.6974104 51.4067296, 19.697411 51.4070279, 19.697412 51.4071599)",,,,,
"[700502441, 363360582]",Aleje Mikołaja Kopernika,secondary,True,False,266.89900000000006,"LINESTRING (19.6973395 51.4065266, 19.6972396 51.4065467, 19.6971385 51.406565, 19.6966878 51.4066352, 19.6962295 51.4066845, 19.6955809 51.4067366, 19.6947861 51.4067713, 19.6946211 51.4067785, 19.6936306 51.4068174, 19.6935313 51.4068213)","['4', '3']",50,,,
609531303,Rzemieślnicza,residential,False,True,38.431,"LINESTRING (19.6991438 51.4119094, 19.6996947 51.4119466)",,,,,
89836058,Krzywa,residential,False,False,84.53299999999999,"LINESTRING (19.6991438 51.4119094, 19.69914 51.4118745, 19.6991404 51.4118368, 19.6991522 51.411763, 19.6993216 51.4111588)",,,,,
89835423,Rondo Sulejowskie,primary,True,False,10.396,"LINESTRING (19.7032121 51.4058052, 19.7031715 51.4057815, 19.7031354 51.4057462, 19.7031222 51.4057314)",2,,91,roundabout,
89836103,Wiejska,residential,False,False,82.50999999999999,"LINESTRING (19.6999484 51.4104797, 19.7000635 51.4098182, 19.7000768 51.409742)",,,,,
89836103,Wiejska,residential,False,True,80.59299999999999,"LINESTRING (19.6999484 51.4104797, 19.6998426 51.4111591, 19.6998361 51.4112011)",,,,,
89836283,Litewska,residential,False,False,29.566000000000003,"LINESTRING (19.6999484 51.4104797, 19.6998859 51.4104758, 19.6995236 51.4104575)",,,,,
89836283,Litewska,residential,False,True,84.07700000000001,"LINESTRING (19.6999484 51.4104797, 19.7000296 51.4104851, 19.7005215 51.4105176, 19.7009817 51.410548, 19.701154 51.4105588)",,,,,
89835306,Plac Stefana Czarnieckiego,residential,True,False,146.75100000000003,"LINESTRING (19.6963261 51.4095186, 19.6963522 51.4094635, 19.6963686 51.4094288, 19.696389 51.4093857, 19.6964936 51.4090908, 19.6965439 51.4089086, 19.6965459 51.4089013, 19.6966238 51.4086191, 19.6966377 51.4085705, 19.6966492 51.4085454, 19.6966578 51.4085345, 19.6966744 51.4085197, 19.6966983 51.408509, 19.6967171 51.4085034, 19.6967454 51.4084992, 19.6967822 51.4084966, 19.6968798 51.4084976, 19.6971356 51.4085217)",,,,,
