osmid,oneway,highway,maxspeed,reversed,length,name,geometry,lanes,ref,access,width,bridge
62255132,False,residential,,True,109.92399999999999,Mariacka,"LINESTRING (21.7492807 50.6770325, 21.7494163 50.6772232, 21.7495581 50.6774169, 21.7496856 50.6775842, 21.7497105 50.677619, 21.7497646 50.6776943, 21.7497998 50.6777842, 21.7498527 50.6779473)",,,,,
"[455753042, 119106916]",False,residential,,False,113.006,Błogosławionego Wincentego Kadłubka,"LINESTRING (21.7492807 50.6770325, 21.7492379 50.6770114, 21.7492009 50.6770005, 21.7490355 50.6769656, 21.7489937 50.6769524, 21.7489585 50.6769379, 21.7488768 50.6768698, 21.7487162 50.6767169, 21.7485371 50.6765756, 21.7484578 50.6765286, 21.7483712 50.6764866, 21.7481996 50.6764249, 21.7481666 50.6764132, 21.748091 50.6763929)",,,,,
762641759,False,residential,,False,134.742,Katedralna,"LINESTRING (21.7492807 50.6770325, 21.7493351 50.6770095, 21.7497817 50.6768181, 21.7500997 50.6766342, 21.750143 50.6765915, 21.7501564 50.6765714, 21.7501553 50.6765358, 21.7501312 50.6764999, 21.7500234 50.6764024, 21.7499447 50.6763487, 21.7498372 50.6763028, 21.7496639 50.6762257)",,,,,
762489901,False,residential,,True,68.658,Podole,"LINESTRING (21.751707 50.6791126, 21.7513268 50.6793388, 21.7512718 50.6793764, 21.7511549 50.6794911, 21.7511105 50.6795171, 21.7510605 50.679526, 21.7510166 50.6795288)",,,,,
33026162,False,residential,,False,52.175999999999995,Oleśnickich,"LINESTRING (21.748395 50.6798809, 21.7484496 50.6798748, 21.7486588 50.6798515, 21.7489673 50.6798171, 21.7490353 50.6798105, 21.749056 50.6798086, 21.749125 50.6798023)",,,permit,,
33032041,False,residential,,False,59.916000000000004,Żydowska,"LINESTRING (21.748395 50.6798809, 21.7483875 50.6798556, 21.7483411 50.6796999, 21.7482434 50.6793507)",,,,,
33032041,False,residential,,True,85.65700000000001,Żydowska,"LINESTRING (21.748395 50.6798809, 21.7484014 50.6798998, 21.7484866 50.6801524, 21.7486253 50.6806372)",,,,,
899125335,True,primary,50,False,160.734,Aleja Jana Pawła II,"LINESTRING (21.754063 50.6758232, 21.7536286 50.6757378, 21.7531027 50.6756213, 21.752718 50.6755186, 21.7519403 50.6752986)",,79,,,
"[352695666, 352695667]",True,primary,50,False,93.11,,"LINESTRING (21.7545277 50.6761221, 21.7545252 50.6761381, 21.7545008 50.6763661, 21.7544854 50.6764988, 21.7544866 50.6766669, 21.7544961 50.6767197, 21.7545338 50.6768064, 21.7545953 50.6768801, 21.7546591 50.6769312)",2,79,,,
352695782,True,primary_link,50,False,24.504,Aleja Jana Pawła II,"LINESTRING (21.7548721 50.6759891, 21.7545421 50.6759196)",,79,,,
62255128,True,primary_link,50,False,30.618000000000002,,"LINESTRING (21.7548721 50.6759891, 21.7547591 50.6759948, 21.7546927 50.676005, 21.7546445 50.6760213, 21.7545997 50.6760508, 21.7545277 50.6761221)",,,,,
118255698,True,primary_link,50,False,25.464,,"LINESTRING (21.7544061 50.6761302, 21.7544405 50.6760002, 21.7544644 50.6759042)",,,,,
899125334,True,primary,50,False,43.444,,"LINESTRING (21.7544061 50.6761302, 21.7543633 50.676023, 21.7543125 50.6759655, 21.754244 50.6759107, 21.754162 50.6758731, 21.754063 50.6758232)",,,,,
117136424,False,living_street,,True,61.852999999999994,Ilińska,"LINESTRING (21.7469811 50.6794479, 21.7468186 50.6794777, 21.7467497 50.6795007, 21.7463383 50.6798037)",,,,,
180613927,False,living_street,50,True,104.66999999999999,Podwale Dolne,"LINESTRING (21.7469811 50.6794479, 21.7468067 50.6791936, 21.7466301 50.6789429, 21.7465256 50.6787569, 21.7464532 50.6785704)",,,destination,5,
180626166,False,living_street,,False,245.675,Podwale Dolne,"LINESTRING (21.7469811 50.6794479, 21.7474745 50.6802026, 21.7477811 50.6807256, 21.7479007 50.6809631, 21.748031 50.681219, 21.7481264 50.6814136, 21.7482082 50.6815136)",,,destination,5,
117136424,False,living_street,,False,61.853,Ilińska,"LINESTRING (21.7463383 50.6798037, 21.7467497 50.6795007, 21.7468186 50.6794777, 21.7469811 50.6794479)",,,,,
180613927,False,living_street,50,False,61.314,Podwale Dolne,"LINESTRING (21.7458416 50.6781795, 21.7463993 50.6785217, 21.7464532 50.6785704)",,,destination,5,
180613930,False,living_street,,False,67.512,,"LINESTRING (21.7466011 50.6779706, 21.7465664 50.6780895, 21.7465304 50.6782588, 21.746486 50.6784374, 21.7464532 50.6785704)",,,,,
"[95388257, 712719295]",False,residential,,"[False, True]",112.88000000000001,Jana Długosza,"LINESTRING (21.7499972 50.6769686, 21.7501879 50.6771029, 21.7503815 50.6772239, 21.7504607 50.6772798, 21.750615 50.6774679, 21.7507985 50.6776669, 21.7508114 50.677707, 21.7508127 50.6777261, 21.7508057 50.6777492, 21.7507804 50.6777811, 21.75078 50.6778064)",,,permissive,,
119106314,False,residential,,True,46.654,,"LINESTRING (21.754713 50.6779902, 21.7544651 50.6780444, 21.7543474 50.678072, 21.7542463 50.6780956, 21.7540906 50.6781332)",,,,,
379783931,False,residential,,False,36.969,Rynek,"LINESTRING (21.7490605 50.6792816, 21.7490096 50.6789507)",,,permit,,
379783931,False,residential,,True,49.557,Rynek,"LINESTRING (21.7490605 50.6792816, 21.7491196 50.6797257)",,,permit,,
33035757,False,residential,,False,58.085,Stanisława Bartolona,"LINESTRING (21.7490605 50.6792816, 21.7489268 50.6792934, 21.7489071 50.6792953, 21.7488921 50.6792965, 21.7482869 50.679346, 21.7482434 50.6793507)",,,permit,,
354029607,False,tertiary,50,False,23.755,Adama Mickiewicza,"LINESTRING (21.7487309 50.6823748, 21.7490372 50.6822855)",2,,,,
354029607,False,tertiary,50,True,150.512,Adama Mickiewicza,"LINESTRING (21.7487309 50.6823748, 21.7469037 50.6830761)",2,,,,
33029149,False,residential,50,False,121.619,Reformacka,"LINESTRING (21.7452267 50.6808783, 21.7445825 50.6818409, 21.7445447 50.6818827)",1,,,,
33029149,False,residential,50,True,66.712,Reformacka,"LINESTRING (21.7452267 50.6808783, 21.7455458 50.6803961, 21.7455825 50.6803587, 21.745619 50.6803351)",1,,,,
119249568,False,residential,,False,76.876,Reformacka,"LINESTRING (21.7452267 50.6808783, 21.7451713 50.6808655, 21.7446281 50.6807397, 21.7445911 50.680685, 21.7445901 50.6806346, 21.7446743 50.6804652)",,,,,
119249568,False,residential,,True,76.876,Reformacka,"LINESTRING (21.7446743 50.6804652, 21.7445901 50.6806346, 21.7445911 50.680685, 21.7446281 50.6807397, 21.7451713 50.6808655, 21.7452267 50.6808783)",,,,,
33033918,True,residential,50,False,63.304,Plac Świętego Wojciecha,"LINESTRING (21.7468261 50.6827382, 21.7469341 50.6826872, 21.7469966 50.6826577, 21.7470142 50.6826506, 21.7471837 50.6825821, 21.7473456 50.6825349, 21.7476181 50.6824804)",2,,,,
160530112,False,residential,,True,140.876,Andrzeja Struga,"LINESTRING (21.7521077 50.683408, 21.7517291 50.682939, 21.7516044 50.6827818, 21.7515808 50.6827759, 21.7511663 50.6828957, 21.7511296 50.6828998, 21.7510756 50.6828976, 21.7510012 50.6828908, 21.7509428 50.6828748, 21.7508903 50.6828624, 21.7508418 50.6828798, 21.7507907 50.6829078)",,,,,
762641759,False,residential,,True,134.74200000000002,Katedralna,"LINESTRING (21.7496639 50.6762257, 21.7498372 50.6763028, 21.7499447 50.6763487, 21.7500234 50.6764024, 21.7501312 50.6764999, 21.7501553 50.6765358, 21.7501564 50.6765714, 21.750143 50.6765915, 21.7500997 50.6766342, 21.7497817 50.6768181, 21.7493351 50.6770095, 21.7492807 50.6770325)",,,,,
33025458,False,residential,,True,176.034,Piszczele,"LINESTRING (21.743863 50.6790209, 21.7438594 50.6789373, 21.7438515 50.678872, 21.7438291 50.678825, 21.7436987 50.6786287, 21.7434058 50.6782293, 21.7433625 50.6781675, 21.7433251 50.6781141, 21.7431715 50.6778944, 21.7429418 50.6775595)",,,,,
"[781283761, 33011948, 781277204, 377806062]",False,residential,,False,134.372,Generała Michała Sokolnickiego,"LINESTRING (21.750052 50.681801, 21.7504908 50.6815657, 21.7506046 50.681491, 21.7506512 50.6814496, 21.7506898 50.6814072, 21.7507285 50.6813615, 21.7507481 50.6813161, 21.7507647 50.6812219, 21.7506449 50.6808878, 21.7506082 50.6807862)",,,,,
"[234966265, 1121223461]",True,residential,50,False,45.699000000000005,Zawichojska,"LINESTRING (21.750052 50.681801, 21.7501136 50.6818791, 21.7501582 50.6819917, 21.7501784 50.6821161, 21.7501714 50.6821985)",2,,,,
215900252,False,residential,,False,21.416,Opatowska,"LINESTRING (21.7494589 50.6814702, 21.7493881 50.6812829)",,,,,
356783304,False,primary,50,False,186.924,Aleja Jana Pawła II,"LINESTRING (21.7462638 50.6751686, 21.7488976 50.6753688)",2,79,,,
890797272,False,primary,50,True,14.821,Aleja Jana Pawła II,"LINESTRING (21.7462638 50.6751686, 21.7460549 50.6751531)",3,79,,,
"[518130208, 356502055]",True,residential,50,False,35.747,Zamkowa,"LINESTRING (21.7462638 50.6751686, 21.7462317 50.675282, 21.7462285 50.6753099, 21.7462309 50.675346, 21.7462593 50.6753902, 21.7463473 50.6754664)",2,,,,
180632444,False,residential,,True,30.088,Rybitwy,"LINESTRING (21.7487366 50.6756126, 21.7488537 50.6755058, 21.7488915 50.6754231, 21.7488976 50.6753688)",,,,,
160530112,False,residential,,False,140.876,Andrzeja Struga,"LINESTRING (21.7507907 50.6829078, 21.7508418 50.6828798, 21.7508903 50.6828624, 21.7509428 50.6828748, 21.7510012 50.6828908, 21.7510756 50.6828976, 21.7511296 50.6828998, 21.7511663 50.6828957, 21.7515808 50.6827759, 21.7516044 50.6827818, 21.7517291 50.682939, 21.7521077 50.683408)",,,,,
"[215900258, 890797267]",False,tertiary,50,True,90.53200000000001,Zawichojska,"LINESTRING (21.7507907 50.6829078, 21.7504568 50.6824802, 21.7503512 50.682345, 21.7502285 50.6822336, 21.7501714 50.6821985)",2,,,,
762553761,False,residential,50,True,42.564,Ogrodowa,"LINESTRING (21.7435405 50.6816132, 21.7429837 50.6814647)",2,,,,
353938147,False,living_street,,False,26.796,Ogrodowa,"LINESTRING (21.7435405 50.6816132, 21.743518 50.6816455, 21.7434 50.6818371)",1,,,,
762553761,False,residential,50,False,76.84,Ogrodowa,"LINESTRING (21.7435405 50.6816132, 21.7444753 50.6818625, 21.7445035 50.6818704, 21.7445447 50.6818827)",2,,,,
1090709981,False,residential,50,False,25.296,Ogrodowa,"LINESTRING (21.7428401 50.6816732, 21.7429837 50.6814647)",1,,,,
353938146,False,living_street,,True,43.462999999999994,Ogrodowa,"LINESTRING (21.7428401 50.6816732, 21.7428659 50.6816806, 21.7433011 50.6818048, 21.7434 50.6818371)",1,,,,
353938146,False,living_street,,False,43.462999999999994,Ogrodowa,"LINESTRING (21.7434 50.6818371, 21.7433011 50.6818048, 21.7428659 50.6816806, 21.7428401 50.6816732)",1,,,,
353938147,False,living_street,,False,58.584,Ogrodowa,"LINESTRING (21.7434 50.6818371, 21.7435203 50.6818764, 21.7441711 50.682033)",1,,,,
353938147,False,living_street,,True,26.796,Ogrodowa,"LINESTRING (21.7434 50.6818371, 21.743518 50.6816455, 21.7435405 50.6816132)",1,,,,
353938148,False,living_street,,True,14.403,,"LINESTRING (21.7428117 50.6820865, 21.7429834 50.6821568)",,,,,
353938148,False,living_street,,False,14.403,,"LINESTRING (21.7429834 50.6821568, 21.7428117 50.6820865)",,,,,
353938148,False,living_street,,True,68.57099999999998,,"LINESTRING (21.7429834 50.6821568, 21.7433331 50.6821802, 21.7437921 50.6823915, 21.743836 50.6824117)",,,,,
353938149,False,living_street,,False,25.677,,"LINESTRING (21.7429834 50.6821568, 21.742938 50.6821842, 21.7427745 50.6823449)",,,,,
353938149,False,living_street,,False,4.683,,"LINESTRING (21.7427745 50.6823449, 21.7427385 50.6823803)",,,,,
353938145,False,living_street,,False,62.641000000000005,,"LINESTRING (21.7427745 50.6823449, 21.7434889 50.6826257, 21.74353 50.6826419)",,,,,
353938149,False,living_street,,True,25.677,,"LINESTRING (21.7427745 50.6823449, 21.742938 50.6821842, 21.7429834 50.6821568)",,,,,
353938149,False,living_street,,True,4.683,,"LINESTRING (21.7427385 50.6823803, 21.7427745 50.6823449)",,,,,
33018854,False,residential,50,False,33.467,Juliusza Słowackiego,"LINESTRING (21.743836 50.6824117, 21.7436762 50.6825325, 21.74353 50.6826419)",2,,,,
33018854,False,residential,50,True,77.165,Juliusza Słowackiego,"LINESTRING (21.743836 50.6824117, 21.7440001 50.6822876, 21.7442951 50.6820647, 21.7444168 50.6819727, 21.7445447 50.6818827)",2,,,,
353938148,False,living_street,,False,68.571,,"LINESTRING (21.743836 50.6824117, 21.7437921 50.6823915, 21.7433331 50.6821802, 21.7429834 50.6821568)",,,,,
33018854,False,residential,50,False,51.309,Juliusza Słowackiego,"LINESTRING (21.74353 50.6826419, 21.7430593 50.682994)",2,,,,
33018854,False,residential,50,True,33.467,Juliusza Słowackiego,"LINESTRING (21.74353 50.6826419, 21.7436762 50.6825325, 21.743836 50.6824117)",2,,,,
353938145,False,living_street,,True,62.641000000000005,,"LINESTRING (21.74353 50.6826419, 21.7434889 50.6826257, 21.7427745 50.6823449)",,,,,
353938147,False,living_street,,True,58.584,Ogrodowa,"LINESTRING (21.7441711 50.682033, 21.7435203 50.6818764, 21.7434 50.6818371)",1,,,,
353939548,False,living_street,,True,44.463,,"LINESTRING (21.7424812 50.6826011, 21.7429147 50.6828917)",,,,,
33018854,False,residential,50,True,51.309,Juliusza Słowackiego,"LINESTRING (21.7430593 50.682994, 21.74353 50.6826419)",2,,,,
33018854,False,residential,50,False,53.61,Juliusza Słowackiego,"LINESTRING (21.7430593 50.682994, 21.7429458 50.6830789, 21.7425677 50.683362)",2,,,,
353939548,False,living_street,,False,15.271,,"LINESTRING (21.7430593 50.682994, 21.7430293 50.6829717, 21.7429147 50.6828917)",,,,,
353939548,False,living_street,,False,44.463,,"LINESTRING (21.7429147 50.6828917, 21.7424812 50.6826011)",,,,,
353939548,False,living_street,,True,15.271,,"LINESTRING (21.7429147 50.6828917, 21.7430293 50.6829717, 21.7430593 50.682994)",,,,,
33033918,True,residential,50,False,79.906,Plac Świętego Wojciecha,"LINESTRING (21.7476181 50.6824804, 21.7485103 50.6823647, 21.7486147 50.6823594, 21.7487309 50.6823748)",2,,,,
354371840,False,residential,,True,12.344999999999999,,"LINESTRING (21.7476181 50.6824804, 21.7475609 50.6824364, 21.7475439 50.6824236, 21.747504 50.6823962)",,,,,
62255132,False,residential,,True,16.403,Mariacka,"LINESTRING (21.7498527 50.6779473, 21.749898 50.678092)",,,,,
62255132,False,residential,,False,109.92399999999999,Mariacka,"LINESTRING (21.7498527 50.6779473, 21.7497998 50.6777842, 21.7497646 50.6776943, 21.7497105 50.677619, 21.7496856 50.6775842, 21.7495581 50.6774169, 21.7494163 50.6772232, 21.7492807 50.6770325)",,,,,
354141582,False,residential,,False,67.25999999999999,Księdza Rewery,"LINESTRING (21.7498527 50.6779473, 21.7499401 50.677936, 21.75056 50.6778518, 21.75078 50.6778064)",,,permit,,
33016456,False,residential,,True,57.055,Melchiora Bulińskiego,"LINESTRING (21.7491157 50.678224, 21.7494035 50.6781702, 21.749898 50.678092)",,,,,
354371840,False,residential,,False,12.345,,"LINESTRING (21.747504 50.6823962, 21.7475439 50.6824236, 21.7475609 50.6824364, 21.7476181 50.6824804)",,,,,
354029607,False,tertiary,50,False,150.512,Adama Mickiewicza,"LINESTRING (21.7469037 50.6830761, 21.7487309 50.6823748)",2,,,,
119252622,True,residential,,False,38.665,Plac Świętego Wojciecha,"LINESTRING (21.7469037 50.6830761, 21.7468505 50.68301, 21.7468399 50.6829775, 21.74682 50.6828501, 21.7468158 50.682799, 21.7468261 50.6827382)",,,,,
33028802,False,residential,20,True,15.201,Staromiejska,"LINESTRING (21.7479085 50.6764452, 21.7479659 50.6764063, 21.7479834 50.6764005, 21.748009 50.6763909, 21.7480422 50.6763903, 21.748091 50.6763929)",2,,,,
"[33032537, 119106306]",False,residential,30,True,577.241,Podwale Górne,"LINESTRING (21.7479085 50.6764452, 21.7478763 50.6766837, 21.7478478 50.6769351, 21.747811 50.6770499, 21.7477692 50.6771347, 21.7476867 50.6772447, 21.7475446 50.6774015, 21.7474709 50.6774889, 21.7474182 50.6775817, 21.7473771 50.6776958, 21.7473628 50.6778342, 21.7473589 50.6783283, 21.7473635 50.6783692, 21.7473902 50.6786584, 21.7474949 50.6793528, 21.7475713 50.6796158, 21.7477874 50.6801039, 21.7480671 50.6807355, 21.748112 50.6808841, 21.7482124 50.6813609, 21.7482082 50.6815136)",2,,,,
"[518130210, 234911207, 117143789, 117143792, 778930263, 778930264]",True,living_street,20,False,380.51800000000003,Staromiejska,"LINESTRING (21.7479085 50.6764452, 21.7478375 50.676482, 21.7477538 50.6765254, 21.7475978 50.6766227, 21.7475321 50.6766528, 21.7474863 50.67667, 21.7473282 50.6767097, 21.7471755 50.6767393, 21.746958 50.6767666, 21.7469303 50.6767668, 21.7468442 50.6767677, 21.7467336 50.6767689, 21.7465124 50.6767592, 21.7464679 50.676757, 21.7461508 50.6767393, 21.7460513 50.6767468, 21.7452874 50.6768763, 21.7450653 50.6769159, 21.7449212 50.6769527, 21.7448006 50.6770036, 21.7443129 50.6772106, 21.7440252 50.6772882, 21.7432518 50.6774811, 21.7429418 50.6775595)",,,,,yes
"[352695665, 33031215]",True,primary,50,False,191.496,Aleja Jana Pawła II,"LINESTRING (21.7519403 50.6752986, 21.7529803 50.6755024, 21.753583 50.6756328, 21.7545213 50.6758371)",2,79,,,
356783304,False,primary,50,True,221.06900000000002,Aleja Jana Pawła II,"LINESTRING (21.7519403 50.6752986, 21.7517444 50.6752557, 21.751324 50.6751765, 21.7510764 50.6751387, 21.7508697 50.6751147, 21.7507182 50.6751151, 21.7505594 50.6751199, 21.7503508 50.6751472, 21.75012 50.6751891, 21.7494572 50.6753216, 21.7492444 50.6753546, 21.7490604 50.675372, 21.7488976 50.6753688)",2,79,,,
"[33034739, 391266911]",True,residential,,False,43.595000000000006,Zamkowa,"LINESTRING (21.7463473 50.6754664, 21.7461906 50.6754012, 21.7461148 50.6753498, 21.7460842 50.6753122, 21.7460763 50.6752872, 21.7460619 50.6752411, 21.7460549 50.6751531)",,,,,
"[1093103516, 119106317]",False,residential,"['20', '50']",True,216.597,Zamkowa,"LINESTRING (21.7463473 50.6754664, 21.7464303 50.6755001, 21.7465238 50.6755294, 21.7465822 50.6755352, 21.7466668 50.6755315, 21.7471039 50.6754789, 21.7473562 50.6754509, 21.7474832 50.6754449, 21.7475992 50.6754491, 21.747643 50.675456, 21.7477017 50.6754647, 21.7477901 50.6754884, 21.747875 50.6755186, 21.7479454 50.675558, 21.7480113 50.6756036, 21.7480801 50.6756725, 21.7481306 50.6757363, 21.7481744 50.6758258, 21.7481881 50.6759199, 21.74818 50.6760183, 21.74814 50.6761791, 21.748099 50.6763164, 21.7480923 50.676373, 21.748091 50.6763929)",2,,,,
899125335,True,primary,50,False,29.684,Aleja Jana Pawła II,"LINESTRING (21.7544644 50.6759042, 21.754063 50.6758232)",,79,,,
899125336,True,primary_link,50,False,8.47,,"LINESTRING (21.7544644 50.6759042, 21.7545213 50.6758371)",,,,,
173213910,True,primary,50,False,5.737,Aleja Jana Pawła II,"LINESTRING (21.7545421 50.6759196, 21.7544644 50.6759042)",,79,,,
899125333,True,primary,50,False,22.541,,"LINESTRING (21.7545421 50.6759196, 21.7545378 50.6760099, 21.7545277 50.6761221)",,79,,,
"[33030401, 352695783]",True,primary_link,50,False,92.48599999999999,Aleja Jana Pawła II,"LINESTRING (21.7558083 50.6764783, 21.755791 50.6764131, 21.7557683 50.6763611, 21.7557471 50.6763296, 21.7557178 50.6762929, 21.7556871 50.6762603, 21.7556473 50.6762254, 21.7555935 50.6761843, 21.7555498 50.6761586, 21.7555018 50.6761361, 21.7554583 50.6761191, 21.7554072 50.6761036, 21.7553523 50.6760895, 21.7548985 50.6759949, 21.7548721 50.6759891)",2,79,,,
173213913,True,primary,50,False,72.753,Franciszka Żwirki i Stanisława Wigury,"LINESTRING (21.7558083 50.6764783, 21.7560064 50.6760982, 21.7560424 50.6760419, 21.756083 50.6759793, 21.7561607 50.6758638)",1,77,,,
119106307,False,residential,,True,9.588,Browarna,"LINESTRING (21.7545652 50.6769936, 21.7546591 50.6769312)",,,,,
33032763,True,primary,50,False,100.403,,"LINESTRING (21.7545652 50.6769936, 21.7544549 50.6769127, 21.7543989 50.6768416, 21.7543591 50.6767542, 21.7543481 50.6765978, 21.7543786 50.6763526, 21.7544061 50.6761302)",,,,,
"[119106307, 421132823]",False,residential,,False,131.915,Browarna,"LINESTRING (21.7545652 50.6769936, 21.7545172 50.6770376, 21.7544447 50.6771935, 21.7541119 50.6779208, 21.7540938 50.6780208, 21.7540906 50.6781332)",,,,,
365921684,False,residential,,False,115.603,Browarna,"LINESTRING (21.7540906 50.6781332, 21.7525564 50.6785016)",,,,,
119106314,False,residential,,False,46.653999999999996,,"LINESTRING (21.7540906 50.6781332, 21.7542463 50.6780956, 21.7543474 50.678072, 21.7544651 50.6780444, 21.754713 50.6779902)",,,,,
"[119106307, 421132823]",False,residential,,True,131.91500000000002,Browarna,"LINESTRING (21.7540906 50.6781332, 21.7540938 50.6780208, 21.7541119 50.6779208, 21.7544447 50.6771935, 21.7545172 50.6770376, 21.7545652 50.6769936)",,,,,
365921684,False,residential,,True,115.603,Browarna,"LINESTRING (21.7525564 50.6785016, 21.7540906 50.6781332)",,,,,
712719295,False,residential,,False,61.355000000000004,Jana Długosza,"LINESTRING (21.7510166 50.6795288, 21.7510052 50.679623, 21.7509931 50.6796592, 21.7509659 50.6796901, 21.7509247 50.679711, 21.7508675 50.679727, 21.750771 50.6797457, 21.7503971 50.6798187)",,,,,
712719295,False,residential,,True,99.81,Jana Długosza,"LINESTRING (21.7510166 50.6795288, 21.7510114 50.6793159, 21.7510106 50.6792755, 21.7509729 50.6790451, 21.750933 50.6788772, 21.7508871 50.6786361)",,,,,
762489901,False,residential,,False,68.658,Podole,"LINESTRING (21.7510166 50.6795288, 21.7510605 50.679526, 21.7511105 50.6795171, 21.7511549 50.6794911, 21.7512718 50.6793764, 21.7513268 50.6793388, 21.751707 50.6791126)",,,,,
941353955,False,residential,,True,26.355,Generała Michała Sokolnickiego,"LINESTRING (21.7501347 50.6796244, 21.7502565 50.6798485)",,,permit,,
33019257,False,residential,,False,43.065,Rynek,"LINESTRING (21.7501347 50.6796244, 21.7500281 50.6796448, 21.7495346 50.6796951)",,,permit,,
234966261,False,residential,,True,80.132,Rynek,"LINESTRING (21.7501347 50.6796244, 21.7500925 50.6795304, 21.7500709 50.6794662, 21.7500414 50.6792669, 21.7500292 50.6790825, 21.7500527 50.6789106)",,,permit,,
33019257,False,residential,,False,29.438,Rynek,"LINESTRING (21.7495346 50.6796951, 21.7491196 50.6797257)",,,permit,,
"[119157718, 33015391]",False,residential,,True,133.636,"['Szpitalna', 'Mały Rynek']","LINESTRING (21.7495346 50.6796951, 21.7495448 50.6797549, 21.749579 50.6799551, 21.7495718 50.6799794, 21.7494996 50.6800107, 21.7494918 50.6800313, 21.7495569 50.6803962, 21.7495725 50.6804221, 21.7496206 50.6804498, 21.7496278 50.6804683, 21.7496446 50.6805799, 21.7496469 50.6805989, 21.7493763 50.6806084, 21.749324 50.6806091, 21.7492488 50.6806065)",,,permissive,,
33019257,False,residential,,True,43.065,Rynek,"LINESTRING (21.7495346 50.6796951, 21.7500281 50.6796448, 21.7501347 50.6796244)",,,permit,,
33019257,False,residential,,True,29.438,Rynek,"LINESTRING (21.7491196 50.6797257, 21.7495346 50.6796951)",,,permit,,
215900252,False,residential,,True,8.526,Opatowska,"LINESTRING (21.7491196 50.6797257, 21.749125 50.6798023)",,,,,
