osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,bridge,access
1132160476,Opolska,secondary,True,False,4.279999999999999,"LINESTRING (17.9660953 50.4756794, 17.9661253 50.4756768, 17.9661553 50.475679)",1,409,50,roundabout,,
238923916,Marii Konopnickiej,residential,True,False,138.021,"LINESTRING (17.9620594 50.4726154, 17.9620084 50.4726625, 17.9610138 50.4735645, 17.9609397 50.4736317)",,,,,,
"[1155284572, 1155284575]",Prudnicka,secondary,False,True,93.12,"LINESTRING (17.9620594 50.4726154, 17.9619318 50.4725582, 17.9614683 50.4723432, 17.9612166 50.4722265, 17.9609945 50.4721235)","['2', '3']",409,,,,
"[1155284539, 1155284587]",Prudnicka,secondary,False,False,69.494,"LINESTRING (17.9620594 50.4726154, 17.962504 50.4728032, 17.9628729 50.4729654)","['2', '3']",409,,,,
452149588,Zygmunta Krasińskiego,residential,False,False,69.262,"LINESTRING (17.9609397 50.4736317, 17.9610716 50.4736925, 17.9616338 50.4739515, 17.9617307 50.4739985)",,,,,,
452149588,Zygmunta Krasińskiego,residential,False,True,76.681,"LINESTRING (17.9609397 50.4736317, 17.960844 50.4735883, 17.9601508 50.4732738, 17.9600574 50.4732314)",,,,,,
238925982,Kozielska,residential,False,False,76.748,"LINESTRING (17.9613744 50.4708072, 17.962215 50.4711278, 17.9623005 50.471166)",,,,,,
238925988,Parkowa,residential,False,True,149.17399999999998,"LINESTRING (17.9613744 50.4708072, 17.9610294 50.4710538, 17.9609074 50.4711957, 17.9608437 50.4713949, 17.9608331 50.4719421, 17.9607999 50.4720389)",,,,,,
238925982,Kozielska,residential,False,True,76.748,"LINESTRING (17.9623005 50.471166, 17.962215 50.4711278, 17.9613744 50.4708072)",,,,,,
1155284575,Prudnicka,secondary,False,False,16.678,"LINESTRING (17.9607999 50.4720389, 17.9609945 50.4721235)",2,409,,,,
238925988,Parkowa,residential,False,False,149.174,"LINESTRING (17.9607999 50.4720389, 17.9608331 50.4719421, 17.9608437 50.4713949, 17.9609074 50.4711957, 17.9610294 50.4710538, 17.9613744 50.4708072)",,,,,,
1155284575,Prudnicka,secondary,False,True,16.678,"LINESTRING (17.9609945 50.4721235, 17.9607999 50.4720389)",2,409,,,,
238925989,Stanisława Staszica,residential,False,True,139.91199999999998,"LINESTRING (17.9609945 50.4721235, 17.9609386 50.4721871, 17.9606864 50.4724902, 17.9605188 50.4726916, 17.9605104 50.4727017, 17.9600574 50.4732314)",,,,,,
"[1155284572, 1155284575]",Prudnicka,secondary,False,False,93.12,"LINESTRING (17.9609945 50.4721235, 17.9612166 50.4722265, 17.9614683 50.4723432, 17.9619318 50.4725582, 17.9620594 50.4726154)","['2', '3']",409,,,,
1083998546,Kozielska,tertiary,False,True,240.36,"LINESTRING (17.9640116 50.4729335, 17.9641262 50.4727413, 17.9642852 50.4724231, 17.9643523 50.4722113, 17.9644347 50.4719395, 17.9644837 50.471787, 17.9645215 50.4716115, 17.9645359 50.4714025, 17.9645314 50.4712251, 17.9644834 50.4708164)",,,,,,
1155284561,Kozielska,tertiary,True,False,54.931000000000004,"LINESTRING (17.9640116 50.4729335, 17.9639667 50.4730942, 17.9638174 50.4733585, 17.9637909 50.4734055)",,,,,,
238925989,Stanisława Staszica,residential,False,False,139.912,"LINESTRING (17.9600574 50.4732314, 17.9605104 50.4727017, 17.9605188 50.4726916, 17.9606864 50.4724902, 17.9609386 50.4721871, 17.9609945 50.4721235)",,,,,,
452149588,Zygmunta Krasińskiego,residential,False,False,76.68100000000001,"LINESTRING (17.9600574 50.4732314, 17.9601508 50.4732738, 17.960844 50.4735883, 17.9609397 50.4736317)",,,,,,
737283787,Opolska,tertiary,False,True,148.787,"LINESTRING (17.9644532 50.4788788, 17.9645357 50.4787937, 17.9647532 50.4785608, 17.9649283 50.4783717, 17.9651063 50.478179, 17.9652877 50.4779849, 17.9655238 50.4777272)",2,415,,,,
238925991,Wapienna,residential,False,True,96.313,"LINESTRING (17.9621003 50.4789658, 17.9609303 50.4785232)",,,,,,
238926604,Szkolna,residential,False,False,241.89900000000003,"LINESTRING (17.9621003 50.4789658, 17.9622918 50.4787613, 17.9629662 50.4781139, 17.9632506 50.4778183, 17.9633956 50.4776554, 17.9634995 50.4775124, 17.9636714 50.4772757, 17.9638148 50.4770882)",,,,,,
238926600,Henryka Sienkiewicza,residential,False,True,140.464,"LINESTRING (17.9628729 50.4729654, 17.9628078 50.4730242, 17.9625778 50.4732319, 17.9618057 50.4739288, 17.9617307 50.4739985)",,,,,,
1155284539,Prudnicka,secondary,False,False,64.12299999999999,"LINESTRING (17.9628729 50.4729654, 17.9631253 50.4730796, 17.9632234 50.4731221, 17.9636075 50.4733029)",2,409,,,,
"[1155284539, 1155284587]",Prudnicka,secondary,False,True,69.494,"LINESTRING (17.9628729 50.4729654, 17.962504 50.4728032, 17.9620594 50.4726154)","['2', '3']",409,,,,
238926600,Henryka Sienkiewicza,residential,False,False,140.464,"LINESTRING (17.9617307 50.4739985, 17.9618057 50.4739288, 17.9625778 50.4732319, 17.9628078 50.4730242, 17.9628729 50.4729654)",,,,,,
452149588,Zygmunta Krasińskiego,residential,False,False,80.345,"LINESTRING (17.9617307 50.4739985, 17.9618265 50.4740446, 17.962545 50.4743693, 17.9626537 50.4744192)",,,,,,
452149588,Zygmunta Krasińskiego,residential,False,True,69.262,"LINESTRING (17.9617307 50.4739985, 17.9616338 50.4739515, 17.9610716 50.4736925, 17.9609397 50.4736317)",,,,,,
238928307,Stanisława Moniuszki,residential,True,False,211.15699999999998,"LINESTRING (17.9626537 50.4744192, 17.9625849 50.4744862, 17.9624226 50.474637, 17.9609694 50.4759867)",,,,,,
452149588,Zygmunta Krasińskiego,residential,False,True,80.345,"LINESTRING (17.9626537 50.4744192, 17.962545 50.4743693, 17.9618265 50.4740446, 17.9617307 50.4739985)",,,,,,
238926602,Zygmunta Krasińskiego,residential,True,False,206.28500000000003,"LINESTRING (17.9650908 50.4754234, 17.9650006 50.475398, 17.9645745 50.4752782, 17.9644988 50.475251, 17.9641983 50.4751432, 17.9640216 50.475061, 17.9636052 50.4748532, 17.963301 50.4747152, 17.9627539 50.4744653, 17.9626537 50.4744192)",,,,,,
1205974448,Szkolna,residential,False,False,34.826,"LINESTRING (17.9650908 50.4754234, 17.9652543 50.4752432, 17.9653486 50.4751569)",,,,,,
1205974448,Szkolna,residential,False,True,80.796,"LINESTRING (17.9650908 50.4754234, 17.9648522 50.4757439, 17.9646644 50.4759878, 17.964595 50.4760779)",,,,,,
238926603,Pocztowa,residential,False,False,81.612,"LINESTRING (17.9609694 50.4759867, 17.9619339 50.4763891)",,,,,,
238926603,Pocztowa,residential,False,True,81.612,"LINESTRING (17.9619339 50.4763891, 17.9609694 50.4759867)",,,,,,
238928297,Pocztowa,residential,False,False,61.597,"LINESTRING (17.9619339 50.4763891, 17.9623823 50.4759143)",,,,,,
1205974449,Pocztowa,residential,True,False,28.438,"LINESTRING (17.9619339 50.4763891, 17.9622701 50.4765292)",,,,,,
238928296,Pocztowa,residential,False,True,109.49,"LINESTRING (17.9622701 50.4765292, 17.9614039 50.4773451)",,,,,,
1205974449,Pocztowa,residential,True,False,125.753,"LINESTRING (17.9622701 50.4765292, 17.963702 50.4770436, 17.9638148 50.4770882)",,,,,,
1205974447,Pocztowa,residential,False,False,80.323,"LINESTRING (17.9638148 50.4770882, 17.9647936 50.477454)",,,,,,
238926604,Szkolna,residential,False,True,241.899,"LINESTRING (17.9638148 50.4770882, 17.9636714 50.4772757, 17.9634995 50.4775124, 17.9633956 50.4776554, 17.9632506 50.4778183, 17.9629662 50.4781139, 17.9622918 50.4787613, 17.9621003 50.4789658)",,,,,,
1205974448,Szkolna,residential,False,False,125.17500000000001,"LINESTRING (17.9638148 50.4770882, 17.9638998 50.476977, 17.9644318 50.4762934, 17.964595 50.4760779)",,,,,,
737283787,Opolska,tertiary,False,False,148.787,"LINESTRING (17.9655238 50.4777272, 17.9652877 50.4779849, 17.9651063 50.478179, 17.9649283 50.4783717, 17.9647532 50.4785608, 17.9645357 50.4787937, 17.9644532 50.4788788)",2,415,,,,
909660658,Opolska,tertiary,False,True,32.549,"LINESTRING (17.9655238 50.4777272, 17.9655909 50.4776443, 17.9656354 50.4775779, 17.9656728 50.4775142, 17.9657005 50.4774576)",2,415,,,,
1205974447,Pocztowa,residential,False,True,59.93900000000001,"LINESTRING (17.9655238 50.4777272, 17.9654807 50.4777113, 17.9654348 50.4776941, 17.9647936 50.477454)",,,,,,
238928310,Sądowa,residential,False,False,55.108000000000004,"LINESTRING (17.9665628 50.4708528, 17.9665398 50.4710097, 17.966591 50.4710994, 17.9666384 50.4713401)",,,,,,
238928303,Rodzinna,residential,False,True,74.68,"LINESTRING (17.9676515 50.4712893, 17.9675395 50.4712409, 17.9674074 50.4712332, 17.9670352 50.4712816, 17.9666384 50.4713401)",,,,,,
238928303,Rodzinna,residential,False,False,74.68,"LINESTRING (17.9666384 50.4713401, 17.9670352 50.4712816, 17.9674074 50.4712332, 17.9675395 50.4712409, 17.9676515 50.4712893)",,,,,,
238928310,Sądowa,residential,False,False,35.019999999999996,"LINESTRING (17.9666384 50.4713401, 17.9666831 50.4715542, 17.9666202 50.4716447)",,,,,,
238928310,Sądowa,residential,False,True,55.108,"LINESTRING (17.9666384 50.4713401, 17.966591 50.4710994, 17.9665398 50.4710097, 17.9665628 50.4708528)",,,,,,
238928309,Sądowa,residential,False,False,98.339,"LINESTRING (17.9666202 50.4716447, 17.9666773 50.4716777, 17.9667116 50.4717219, 17.9667403 50.4717873, 17.9668032 50.4720226, 17.9668764 50.4722967, 17.9668595 50.4724978)",,,,,,
238928309,Sądowa,residential,False,True,178.15599999999998,"LINESTRING (17.9666202 50.4716447, 17.9664281 50.471553, 17.9654837 50.4711505, 17.964726 50.4708543, 17.9646304 50.4708302, 17.9644834 50.4708164)",,,,,,
238928310,Sądowa,residential,False,True,35.019999999999996,"LINESTRING (17.9666202 50.4716447, 17.9666831 50.4715542, 17.9666384 50.4713401)",,,,,,
238928292,Młyńska,residential,False,True,225.24300000000002,"LINESTRING (17.9668595 50.4724978, 17.9677709 50.4722589, 17.967935 50.4722691, 17.9680471 50.4723174, 17.9680646 50.4724468, 17.9680991 50.472702, 17.968155 50.4733658, 17.9681391 50.4734534, 17.9681162 50.4735201)",,,,,,
238928309,Sądowa,residential,False,False,88.99,"LINESTRING (17.9668595 50.4724978, 17.9668363 50.4727756, 17.9667498 50.4732948)",,,,,,
238928309,Sądowa,residential,False,True,98.33899999999998,"LINESTRING (17.9668595 50.4724978, 17.9668764 50.4722967, 17.9668032 50.4720226, 17.9667403 50.4717873, 17.9667116 50.4717219, 17.9666773 50.4716777, 17.9666202 50.4716447)",,,,,,
238928309,Sądowa,residential,False,False,10.764,"LINESTRING (17.9667498 50.4732948, 17.9667484 50.4733916)",,,,,,
238928309,Sądowa,residential,False,True,88.99,"LINESTRING (17.9667498 50.4732948, 17.9668363 50.4727756, 17.9668595 50.4724978)",,,,,,
238928318,1 Maja,residential,False,True,159.11,"LINESTRING (17.9667498 50.4732948, 17.9664857 50.473303, 17.9659877 50.4733768, 17.9657047 50.4734597, 17.9654359 50.4736452, 17.9652558 50.4738382, 17.9651755 50.4739243, 17.9651607 50.4739462, 17.9651098 50.4740215, 17.9650749 50.4740731)",,,,,,
238928292,Młyńska,residential,False,False,225.24300000000002,"LINESTRING (17.9681162 50.4735201, 17.9681391 50.4734534, 17.968155 50.4733658, 17.9680991 50.472702, 17.9680646 50.4724468, 17.9680471 50.4723174, 17.967935 50.4722691, 17.9677709 50.4722589, 17.9668595 50.4724978)",,,,,,
"[297023457, 238928305]",Przybrzeżna,residential,False,"[False, True]",156.00000000000003,"LINESTRING (17.9681162 50.4735201, 17.9694853 50.4736875, 17.9696251 50.4737282, 17.9697078 50.4738744, 17.969776 50.4740743, 17.969795 50.4741309)",,,50,,,
297023457,Przybrzeżna,residential,False,True,97.846,"LINESTRING (17.9681162 50.4735201, 17.9679861 50.4735079, 17.9667484 50.4733916)",,,50,,,
238928309,Sądowa,residential,False,True,33.42,"LINESTRING (17.9667173 50.4736915, 17.9667484 50.4733916)",,,,,,
238928285,Basztowa,residential,True,False,133.53300000000002,"LINESTRING (17.9667173 50.4736915, 17.9678923 50.473825, 17.9678082 50.474263)",,,,,,
1155284539,Prudnicka,secondary,False,True,17.28,"LINESTRING (17.9637909 50.4734055, 17.9636075 50.4733029)",2,409,,,,
452149587,Stanisława Moniuszki,residential,True,False,138.508,"LINESTRING (17.9637909 50.4734055, 17.963716 50.4734746, 17.963233 50.473901, 17.9627803 50.4743007, 17.9627384 50.4743377, 17.9626537 50.4744192)",,,,,,
"[1155284546, 1155284539]",Prudnicka,secondary,False,False,112.619,"LINESTRING (17.9637909 50.4734055, 17.9640621 50.473566, 17.9642886 50.4737002, 17.9643868 50.4737583, 17.964729 50.4739652, 17.9649643 50.4740892)",2,409,,,,
297023459,Basztowa,living_street,True,False,21.398,"LINESTRING (17.9658088 50.4741066, 17.9657884 50.4742986)",1,,20,,,
297023460,Wolności,living_street,True,False,56.692,"LINESTRING (17.966605 50.4741629, 17.9658088 50.4741066)",1,,20,,,
835093415,Sądowa,residential,True,False,53.016,"LINESTRING (17.966605 50.4741629, 17.9667173 50.4736915)",,,,,,
"[238928314, 297023461]","['Zamkowa', 'Kościelna']",residential,True,False,161.50500000000002,"LINESTRING (17.9678082 50.474263, 17.9679083 50.4742681, 17.9686406 50.4743038, 17.9685287 50.4747423, 17.9684085 50.475213)",,,,,,
238928306,Rynek,living_street,True,False,62.126000000000005,"LINESTRING (17.9667791 50.4743382, 17.96685 50.474302, 17.9669286 50.4743011, 17.9670061 50.4743051, 17.967446 50.474328, 17.9674747 50.4743295, 17.967557 50.4743503, 17.9675971 50.4743883)",1,,20,roundabout,,
297023458,Sądowa,living_street,True,False,23.854,"LINESTRING (17.9667791 50.4743382, 17.9667229 50.4742933, 17.9666668 50.4742485, 17.9666002 50.4741917, 17.966605 50.4741629)",1,,20,,,
238928289,Kościelna,living_street,True,False,20.428,"LINESTRING (17.9675971 50.4743883, 17.9678082 50.474263)",1,,20,,,
238928306,Rynek,living_street,True,False,62.555,"LINESTRING (17.9675971 50.4743883, 17.967578 50.4744833, 17.9675468 50.4746389, 17.9675262 50.4747413, 17.9675057 50.4748434, 17.9674983 50.47488, 17.9674234 50.4749269)",1,,20,roundabout,,
238928306,Rynek,living_street,True,False,56.941,"LINESTRING (17.9667087 50.4748405, 17.9666725 50.4747861, 17.966687 50.4747253, 17.9667673 50.4743878, 17.9667791 50.4743382)",1,,20,roundabout,,
238928304,Rybacka,living_street,True,False,22.587,"LINESTRING (17.9674234 50.4749269, 17.9675641 50.4750093, 17.9676838 50.4750381)",1,,20,,,
238928306,Rynek,living_street,True,False,52.549,"LINESTRING (17.9674234 50.4749269, 17.9673345 50.4749359, 17.9672475 50.4749265, 17.9668156 50.4748797, 17.9667829 50.4748762, 17.9667087 50.4748405)",1,,20,roundabout,,
835093408,Opolska,living_street,True,False,18.255,"LINESTRING (17.966514 50.4749482, 17.9667087 50.4748405)",1,,20,,,
835093409,Rybacka,residential,False,False,54.848,"LINESTRING (17.9676838 50.4750381, 17.9684085 50.475213)",,,,,,
238928301,Podgórna,residential,True,False,64.434,"LINESTRING (17.9676838 50.4750381, 17.9675979 50.4754281, 17.9675669 50.4756127)",1,,,,,
297023462,Podgórna,residential,True,False,44.488,"LINESTRING (17.9684085 50.475213, 17.9682827 50.475605)",,,,,,
835093409,Rybacka,residential,False,False,95.481,"LINESTRING (17.9684085 50.475213, 17.9696811 50.4754983)",,,,,,
835093409,Rybacka,residential,False,True,54.848,"LINESTRING (17.9684085 50.475213, 17.9676838 50.4750381)",,,,,,
835093409,Rybacka,residential,False,True,95.481,"LINESTRING (17.9696811 50.4754983, 17.9684085 50.475213)",,,,,,
238928305,Przybrzeżna,residential,False,False,152.62900000000002,"LINESTRING (17.9696811 50.4754983, 17.9698212 50.4747036, 17.969795 50.4741309)",,,,,,
"[238928305, 1132164657]",Przybrzeżna,residential,False,True,47.504000000000005,"LINESTRING (17.9696811 50.4754983, 17.9696081 50.4756341, 17.9695597 50.4756824, 17.9693001 50.4758372)",,,,,,
238928298,Podgórna,residential,False,False,31.899,"LINESTRING (17.9682827 50.475605, 17.9687247 50.4756613)",,,,,,
238928302,Podgórna,residential,False,True,9.273,"LINESTRING (17.9682827 50.475605, 17.9682564 50.4756867)",,,,,,
238928299,Podgórna,residential,False,False,49.482,"LINESTRING (17.9675669 50.4756127, 17.9676778 50.4756246, 17.9682564 50.4756867)",,,,,,
"[238928300, 238928301]",Podgórna,residential,True,False,47.095,"LINESTRING (17.9675669 50.4756127, 17.967555 50.475746, 17.9675252 50.4758816, 17.9675312 50.4759887, 17.9675337 50.4760346)","['1', '3']",,,,,
238928298,Podgórna,residential,False,True,31.899,"LINESTRING (17.9687247 50.4756613, 17.9682827 50.475605)",,,,,,
238928302,Podgórna,residential,False,False,9.273,"LINESTRING (17.9682564 50.4756867, 17.9682827 50.475605)",,,,,,
238928299,Podgórna,residential,False,True,49.482,"LINESTRING (17.9682564 50.4756867, 17.9676778 50.4756246, 17.9675669 50.4756127)",,,,,,
238928302,Podgórna,residential,False,True,52.623,"LINESTRING (17.9682564 50.4756867, 17.9682804 50.4757606, 17.9683925 50.475893, 17.9684651 50.4759684, 17.9685014 50.476006, 17.9684836 50.4760603, 17.968466 50.4761186)",,,,,,
"[1132164657, 238928305]",Przybrzeżna,residential,False,False,47.504000000000005,"LINESTRING (17.9693001 50.4758372, 17.9695597 50.4756824, 17.9696081 50.4756341, 17.9696811 50.4754983)",,,,,,
172966355,Bartosza Głowackiego,secondary,False,False,39.428,"LINESTRING (17.9669917 50.4759524, 17.9672605 50.4759932, 17.9675337 50.4760346)",2,409,50,,,
1084201438,Bartosza Głowackiego,secondary,True,False,39.370999999999995,"LINESTRING (17.9669917 50.4759524, 17.9668364 50.4759465, 17.9664597 50.4758594)",2,409,50,,,
238928297,Pocztowa,residential,False,True,61.597,"LINESTRING (17.9623823 50.4759143, 17.9619339 50.4763891)",,,,,,
172966355,Bartosza Głowackiego,secondary,False,False,66.679,"LINESTRING (17.9675337 50.4760346, 17.9677848 50.4760674, 17.968466 50.4761186)",2,409,50,,,
172966355,Bartosza Głowackiego,secondary,False,True,39.428,"LINESTRING (17.9675337 50.4760346, 17.9672605 50.4759932, 17.9669917 50.4759524)",2,409,50,,,
"[238928288, 1194846799]",Drzymały,living_street,True,False,214.634,"LINESTRING (17.9675337 50.4760346, 17.9674969 50.4761064, 17.9674605 50.4761388, 17.9668067 50.4767194, 17.9667325 50.4767853, 17.9666866 50.4768261, 17.9665857 50.4769157, 17.9665184 50.4769755, 17.9661462 50.4773061, 17.9660042 50.4774333, 17.9659335 50.4774747, 17.9659005 50.477494, 17.9658393 50.4774897, 17.9657005 50.4774576)","['1', '2']",,,,,
238928308,Szkolna,residential,False,True,181.20799999999997,"LINESTRING (17.964595 50.4760779, 17.9650178 50.4761972, 17.9651263 50.476249, 17.9650909 50.4769055, 17.9650796 50.477082, 17.9650174 50.4771972, 17.9647936 50.477454)",,,,,,
1205974448,Szkolna,residential,False,False,80.79599999999999,"LINESTRING (17.964595 50.4760779, 17.9646644 50.4759878, 17.9648522 50.4757439, 17.9650908 50.4754234)",,,,,,
1205974448,Szkolna,residential,False,True,125.17500000000001,"LINESTRING (17.964595 50.4760779, 17.9644318 50.4762934, 17.9638998 50.476977, 17.9638148 50.4770882)",,,,,,
"[238926001, 172966355, 238926005]","['Bartosza Głowackiego', 'Księdza Koziołka']",secondary,False,False,386.8999999999999,"LINESTRING (17.968466 50.4761186, 17.968589 50.4761499, 17.9687489 50.4762026, 17.9687746 50.4762206, 17.9687988 50.4762375, 17.9688445 50.4762695, 17.9689837 50.4763666, 17.9702034 50.4772175, 17.9704198 50.4774146, 17.9705415 50.4775254, 17.970814 50.4777537, 17.970945 50.4778639, 17.9711291 50.4780184, 17.9714636 50.4782991, 17.9715011 50.4783339, 17.9719617 50.4787611)",2,409,50,,yes,
172966355,Bartosza Głowackiego,secondary,False,True,66.679,"LINESTRING (17.968466 50.4761186, 17.9677848 50.4760674, 17.9675337 50.4760346)",2,409,50,,,
238928302,Podgórna,residential,False,False,52.623,"LINESTRING (17.968466 50.4761186, 17.9684836 50.4760603, 17.9685014 50.476006, 17.9684651 50.4759684, 17.9683925 50.475893, 17.9682804 50.4757606, 17.9682564 50.4756867)",,,,,,
238928296,Pocztowa,residential,False,False,109.49,"LINESTRING (17.9614039 50.4773451, 17.9622701 50.4765292)",,,,,,
1205974447,Pocztowa,residential,False,True,80.323,"LINESTRING (17.9647936 50.477454, 17.9638148 50.4770882)",,,,,,
238928308,Szkolna,residential,False,False,181.20800000000003,"LINESTRING (17.9647936 50.477454, 17.9650174 50.4771972, 17.9650796 50.477082, 17.9650909 50.4769055, 17.9651263 50.476249, 17.9650178 50.4761972, 17.964595 50.4760779)",,,,,,
1205974447,Pocztowa,residential,False,False,59.939,"LINESTRING (17.9647936 50.477454, 17.9654348 50.4776941, 17.9654807 50.4777113, 17.9655238 50.4777272)",,,,,,
909660658,Opolska,tertiary,False,False,32.549,"LINESTRING (17.9657005 50.4774576, 17.9656728 50.4775142, 17.9656354 50.4775779, 17.9655909 50.4776443, 17.9655238 50.4777272)",2,415,,,,
909660658,Opolska,tertiary,False,True,140.111,"LINESTRING (17.9657005 50.4774576, 17.965738 50.4773624, 17.965878 50.4769877, 17.9659132 50.4769001, 17.9659363 50.4768411, 17.9659505 50.4767689, 17.9660342 50.4762187)",2,415,,,,
238928312,Wapienna,residential,False,False,83.61,"LINESTRING (17.9602653 50.4784269, 17.9601859 50.4785195, 17.9602665 50.4785669, 17.960714 50.47873, 17.9609303 50.4785232)",,,,,,
238925991,Wapienna,residential,False,False,96.313,"LINESTRING (17.9609303 50.4785232, 17.9621003 50.4789658)",,,,,,
238928312,Wapienna,residential,False,True,83.61000000000001,"LINESTRING (17.9609303 50.4785232, 17.960714 50.47873, 17.9602665 50.4785669, 17.9601859 50.4785195, 17.9602653 50.4784269)",,,,,,
1084201434,Opolska,tertiary,True,False,33.34,"LINESTRING (17.9661614 50.47593, 17.9660342 50.4762187)",1,415,50,,,
909660658,Opolska,tertiary,False,False,140.11100000000002,"LINESTRING (17.9660342 50.4762187, 17.9659505 50.4767689, 17.9659363 50.4768411, 17.9659132 50.4769001, 17.965878 50.4769877, 17.965738 50.4773624, 17.9657005 50.4774576)",2,415,,,,
1132160482,Opolska,tertiary,True,False,45.27,"LINESTRING (17.9660342 50.4762187, 17.9660397 50.4759203, 17.9660402 50.4758553, 17.9660405 50.4758116)",1,415,50,,,
238928309,Sądowa,residential,False,False,33.42,"LINESTRING (17.9667484 50.4733916, 17.9667173 50.4736915)",,,,,,
238928309,Sądowa,residential,False,True,10.764,"LINESTRING (17.9667484 50.4733916, 17.9667498 50.4732948)",,,,,,
297023457,Przybrzeżna,residential,False,False,97.846,"LINESTRING (17.9667484 50.4733916, 17.9679861 50.4735079, 17.9681162 50.4735201)",,,50,,,
"[319134755, 319134756, 319134758]",Przybrzeżna,residential,False,True,167.19899999999998,"LINESTRING (17.9721011 50.4739023, 17.971927 50.4739394, 17.971545 50.4739377, 17.9708298 50.4739345, 17.9707049 50.4739471, 17.970675 50.4739529, 17.9706104 50.4739655, 17.9700593 50.4740858, 17.9698882 50.474119, 17.969795 50.4741309)",,,,,yes,
"[238928305, 297023457]",Przybrzeżna,residential,False,"[False, True]",156.0,"LINESTRING (17.969795 50.4741309, 17.969776 50.4740743, 17.9697078 50.4738744, 17.9696251 50.4737282, 17.9694853 50.4736875, 17.9681162 50.4735201)",,,50,,,
238928305,Przybrzeżna,residential,False,True,152.62900000000002,"LINESTRING (17.969795 50.4741309, 17.9698212 50.4747036, 17.9696811 50.4754983)",,,,,,
"[319134755, 319134756, 319134758]",Przybrzeżna,residential,False,False,167.19899999999998,"LINESTRING (17.969795 50.4741309, 17.9698882 50.474119, 17.9700593 50.4740858, 17.9706104 50.4739655, 17.970675 50.4739529, 17.9707049 50.4739471, 17.9708298 50.4739345, 17.971545 50.4739377, 17.971927 50.4739394, 17.9721011 50.4739023)",,,,,yes,
"[1155284585, 238928293]",Opolska,residential,True,False,85.34800000000001,"LINESTRING (17.9661553 50.475679, 17.9661932 50.4756068, 17.9662586 50.4755099, 17.9663216 50.4754219, 17.9664645 50.47507, 17.966514 50.4749482)",,,,,,
1132160476,Opolska,secondary,True,False,5.679,"LINESTRING (17.9661553 50.475679, 17.9661923 50.4756888, 17.9662223 50.4757058)",1,409,50,roundabout,,
442034357,Opolska,secondary,True,False,12.832999999999998,"LINESTRING (17.9662223 50.4757058, 17.966244 50.4757311, 17.9662499 50.4757597, 17.9662392 50.4757878, 17.9662134 50.4758115)",1,409,50,roundabout,,
"[1084201439, 1132160479]",Bartosza Głowackiego,secondary,True,False,62.131,"LINESTRING (17.9662223 50.4757058, 17.9662974 50.4757674, 17.9665549 50.475837, 17.9668651 50.4759026, 17.9669917 50.4759524)",1,409,50,,,
1084201442,1 Maja,secondary,True,False,42.378,"LINESTRING (17.9660076 50.4757353, 17.9659726 50.4756854, 17.9658864 50.475612, 17.9656773 50.4754185)",1,409,50,,,
1132160477,Opolska,secondary,True,False,9.173,"LINESTRING (17.9660076 50.4757353, 17.96602 50.4757162, 17.9660397 50.4756998, 17.9660654 50.4756873, 17.9660953 50.4756794)",1,409,50,roundabout,,
