osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,bridge
173155025,False,Dworcowa,residential,True,161.944,"LINESTRING (15.6718456 51.0161199, 15.6718344 51.0161094, 15.6717793 51.0160577, 15.6716741 51.0159659, 15.6715185 51.0158745, 15.6712394 51.0157291, 15.6708638 51.0155644, 15.6705722 51.0154409, 15.6704463 51.0153906, 15.6702823 51.0153353, 15.67016 51.0152946, 15.6700181 51.015251)",,,
196848441,False,Szkolna,residential,False,271.653,"LINESTRING (15.6718456 51.0161199, 15.6716687 51.0162191, 15.6714453 51.0163832, 15.671274 51.0165306, 15.671018 51.016795, 15.6709347 51.0168818, 15.6709205 51.0168966, 15.6705996 51.0172465, 15.6705031 51.0173853, 15.6703722 51.017654, 15.6702596 51.0179467, 15.6702176 51.018056, 15.6701931 51.0181434, 15.6701676 51.0182706)",,,
24421672,False,Pocztowa,residential,True,239.50199999999998,"LINESTRING (15.6749807 51.0143504, 15.6743115 51.0143832, 15.6741491 51.0143879, 15.673992 51.0143822, 15.6737488 51.0143675, 15.6736596 51.0143599, 15.673535 51.0143451, 15.6733205 51.0143128, 15.6732071 51.0142967, 15.6731384 51.0142905, 15.6730614 51.0142853, 15.6729594 51.0142872, 15.6728559 51.0142943, 15.6726844 51.0143133, 15.6721504 51.0143737, 15.6719275 51.0143988, 15.6718051 51.0144117, 15.6716986 51.0144098, 15.6715914 51.014403)",,,
173154155,False,Górska,residential,False,106.321,"LINESTRING (15.6749807 51.0143504, 15.6739729 51.0140739, 15.6735979 51.0139544)",,,
197423540,False,Pocztowa,residential,True,26.811,"LINESTRING (15.6749807 51.0143504, 15.6751133 51.0143827, 15.6752919 51.0144229, 15.6753401 51.0144341)",,,
18082265,False,Jana Pawła II,residential,True,115.62800000000001,"LINESTRING (15.6756331 51.0146809, 15.6760692 51.0150657, 15.6761222 51.0151269, 15.6761525 51.0152126, 15.6761795 51.0153508, 15.6762205 51.0155262, 15.6762522 51.0156173)",,,
197423541,False,Jana Pawła II,residential,False,34.306,"LINESTRING (15.6756331 51.0146809, 15.6755523 51.0146008, 15.6754392 51.0145072, 15.6753401 51.0144341)",,,
323892682,False,,residential,True,23.97,"LINESTRING (15.6756331 51.0146809, 15.6755537 51.0146877, 15.6754904 51.0147029, 15.6754089 51.0147427, 15.6753645 51.0147931)",,,
172091555,False,Plac Bohaterów Nysy,unclassified,False,4.636,"LINESTRING (15.673445 51.0169158, 15.6734873 51.0168837)",50,,
596094156,False,Wojska Polskiego,unclassified,True,79.01299999999999,"LINESTRING (15.673445 51.0169158, 15.6732224 51.0171102, 15.6730618 51.0172505, 15.6729277 51.0173633, 15.6728028 51.0174607, 15.6727712 51.0174859)",50,,
"[971191443, 173154180, 197423539]",True,Dworcowa,residential,False,142.791,"LINESTRING (15.673445 51.0169158, 15.6733987 51.0168943, 15.6733217 51.0168529, 15.6724215 51.016438, 15.6722775 51.0163628, 15.6718456 51.0161199)",50,,
173154177,True,Harcerska,residential,False,75.193,"LINESTRING (15.6758858 51.0170135, 15.6758578 51.0170495, 15.6757124 51.0172308, 15.6756435 51.0173168, 15.6753978 51.017616)",,,
310316125,False,Tadeusza Kościuszki,unclassified,False,129.985,"LINESTRING (15.6758858 51.0170135, 15.6763574 51.0171464, 15.6765774 51.0172181, 15.6771174 51.0174207, 15.6775099 51.0175775)",50,,
"[842316120, 310316125]",False,Tadeusza Kościuszki,unclassified,True,66.58200000000001,"LINESTRING (15.6758858 51.0170135, 15.6756795 51.0169536, 15.6753684 51.016871, 15.6750772 51.0167889, 15.6750113 51.0167788)",50,,
172091271,False,Wojska Polskiego,tertiary,False,67.286,"LINESTRING (15.6674005 51.0179921, 15.6683035 51.0181338, 15.6683335 51.0181393)",,2,
173154158,False,Lipowa,residential,False,133.09699999999998,"LINESTRING (15.6674005 51.0179921, 15.6674534 51.0178955, 15.6675004 51.0178096, 15.6676448 51.0176779, 15.6684068 51.0169833)",,,
197445176,False,Henryka Brodatego,residential,False,89.37900000000002,"LINESTRING (15.6727712 51.0174859, 15.6728566 51.017508, 15.6729785 51.0175375, 15.6731092 51.0175774, 15.673321 51.017646, 15.6734036 51.0176597, 15.6736393 51.0177289, 15.6739303 51.017821)",,,
596094156,False,Wojska Polskiego,unclassified,False,79.013,"LINESTRING (15.6727712 51.0174859, 15.6728028 51.0174607, 15.6729277 51.0173633, 15.6730618 51.0172505, 15.6732224 51.0171102, 15.673445 51.0169158)",50,,
596094156,False,Wojska Polskiego,unclassified,True,171.156,"LINESTRING (15.6727712 51.0174859, 15.6726334 51.0175724, 15.6723862 51.0176859, 15.6721646 51.0177591, 15.6720312 51.0177946, 15.6717965 51.0178539, 15.6713659 51.0179854, 15.6709084 51.0181007, 15.670609 51.0181827)",50,,
234822146,False,Aleja 70-lecia PTTK,tertiary,True,38.894999999999996,"LINESTRING (15.6783369 51.0178997, 15.6781497 51.0179121, 15.6779423 51.0179424, 15.6778015 51.017983)",,2,
"[367762237, 172092198, 172092199]",False,Tadeusza Kościuszki,tertiary,False,100.655,"LINESTRING (15.6783369 51.0178997, 15.6786568 51.0179499, 15.6794885 51.0180989, 15.6797285 51.0181282)",,2,yes
427664944,False,Tadeusza Kościuszki,unclassified,True,47.285,"LINESTRING (15.6783369 51.0178997, 15.6781529 51.0178437, 15.6779748 51.0177844, 15.6777508 51.0176895)",50,,
"[367762237, 172092198, 172092199]",False,Tadeusza Kościuszki,tertiary,True,100.655,"LINESTRING (15.6797285 51.0181282, 15.6794885 51.0180989, 15.6786568 51.0179499, 15.6783369 51.0178997)",,2,yes
172093531,False,Jana Kasprowicza,tertiary,False,108.31700000000001,"LINESTRING (15.6797285 51.0181282, 15.6802099 51.0181876, 15.6802906 51.018194, 15.6805009 51.0181974, 15.6806735 51.018199, 15.6808539 51.0182095, 15.6809732 51.0182122, 15.6810579 51.0182167, 15.6812638 51.0182354)",,2,
