osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes
880916220,residential,30,False,True,2.512,"LINESTRING (32.9859522 -2.4956616, 32.9859656 -2.4956798)",
872904588,residential,,False,True,142.288,"LINESTRING (32.9859522 -2.4956616, 32.9860264 -2.4955505, 32.9861149 -2.4954474, 32.9862222 -2.4953683, 32.9863335 -2.4953067, 32.9864086 -2.4952504, 32.9865602 -2.4951138, 32.9866138 -2.4950615, 32.9866648 -2.4950253, 32.9867747 -2.4949583, 32.9868512 -2.4949262, 32.9869531 -2.4949088)",
880916220,residential,30,False,False,59.428999999999995,"LINESTRING (32.9859522 -2.4956616, 32.98584 -2.4955425, 32.9857838 -2.4954903, 32.9857615 -2.4954564, 32.9857421 -2.4954165, 32.985671 -2.4952196)",
880916220,residential,30,False,True,64.008,"LINESTRING (32.9863177 -2.4962578, 32.9866529 -2.496726)",
880916220,residential,30,False,False,75.405,"LINESTRING (32.9863177 -2.4962578, 32.9862598 -2.4961294, 32.9861203 -2.4959043, 32.9859656 -2.4956798)",
880916220,residential,30,False,False,60.025,"LINESTRING (32.985671 -2.4952196, 32.9856482 -2.4951392, 32.985596 -2.4950009, 32.9855516 -2.4948258, 32.9855235 -2.4947011)",
880916220,residential,30,False,True,59.429,"LINESTRING (32.985671 -2.4952196, 32.9857421 -2.4954165, 32.9857615 -2.4954564, 32.9857838 -2.4954903, 32.98584 -2.4955425, 32.9859522 -2.4956616)",
885409501,residential,,False,True,97.40199999999999,"LINESTRING (32.985671 -2.4952196, 32.985549 -2.4952692, 32.9854511 -2.4953362, 32.9853585 -2.4953898, 32.9852875 -2.4954045, 32.9851909 -2.4953992, 32.9848568 -2.4953902, 32.9848409 -2.4953897)",
872904591,residential,,False,False,182.393,"LINESTRING (32.9854229 -2.4940252, 32.9854953 -2.4940057, 32.9856402 -2.4939441, 32.985891 -2.4938851, 32.9861068 -2.4938462, 32.9863242 -2.4938101, 32.9865146 -2.4938007, 32.9867707 -2.4937954, 32.9870351 -2.4937737)",
872904591,residential,,False,True,123.04199999999999,"LINESTRING (32.9854229 -2.4940252, 32.9853169 -2.4940459, 32.9851091 -2.4940995, 32.9850434 -2.4941277, 32.9849951 -2.4941584, 32.9849173 -2.4942241, 32.9848395 -2.4943259, 32.9847537 -2.4944478, 32.9847054 -2.494484, 32.9846102 -2.4945041, 32.9844909 -2.4945041)",
880916220,residential,30,False,False,169.704,"LINESTRING (32.9854229 -2.4940252, 32.9853679 -2.4938289, 32.9853183 -2.4935475, 32.9852808 -2.4934443, 32.9852365 -2.4933599, 32.9851279 -2.493179, 32.9849857 -2.4929567, 32.9847846 -2.4926619)",
880916220,residential,30,False,True,76.118,"LINESTRING (32.9854229 -2.4940252, 32.9854578 -2.4941518, 32.9854926 -2.4944171, 32.9855235 -2.4947011)",
880916220,residential,30,False,False,199.524,"LINESTRING (32.9847846 -2.4926619, 32.9846731 -2.4924859, 32.9846182 -2.4923993, 32.9844895 -2.4922438, 32.9844063 -2.4921019, 32.9842884 -2.4918486, 32.9841945 -2.4915766, 32.9841435 -2.4913957, 32.9840818 -2.4912872, 32.983957 -2.4911679, 32.9839222 -2.491113)",
880916220,residential,30,False,True,169.70399999999998,"LINESTRING (32.9847846 -2.4926619, 32.9849857 -2.4929567, 32.9851279 -2.493179, 32.9852365 -2.4933599, 32.9852808 -2.4934443, 32.9853183 -2.4935475, 32.9853679 -2.4938289, 32.9854229 -2.4940252)",
978167007,residential,,False,False,113.18499999999999,"LINESTRING (32.9847846 -2.4926619, 32.984688 -2.4927476, 32.9846075 -2.4928186, 32.9845525 -2.4928776, 32.9845177 -2.4929205, 32.9844734 -2.4929767, 32.9844359 -2.4930102, 32.9843876 -2.4930464, 32.9843487 -2.4930933, 32.9843044 -2.493179, 32.9842776 -2.4932621, 32.9842494 -2.4933398, 32.984224 -2.493384, 32.9841636 -2.4934443)",
872904591,residential,,False,False,123.04200000000002,"LINESTRING (32.9844909 -2.4945041, 32.9846102 -2.4945041, 32.9847054 -2.494484, 32.9847537 -2.4944478, 32.9848395 -2.4943259, 32.9849173 -2.4942241, 32.9849951 -2.4941584, 32.9850434 -2.4941277, 32.9851091 -2.4940995, 32.9853169 -2.4940459, 32.9854229 -2.4940252)",
872904591,residential,,False,True,147.492,"LINESTRING (32.9844909 -2.4945041, 32.984358 -2.4943581, 32.9842039 -2.4942348, 32.9840845 -2.4940928, 32.9840268 -2.4939776, 32.9839846 -2.4939045, 32.9839658 -2.493865, 32.9839591 -2.4938308, 32.9839785 -2.493786, 32.9841153 -2.4935971, 32.9841636 -2.4935301, 32.9841757 -2.4934979, 32.9841744 -2.4934719, 32.9841636 -2.4934443)",
872904591,residential,,False,False,147.492,"LINESTRING (32.9841636 -2.4934443, 32.9841744 -2.4934719, 32.9841757 -2.4934979, 32.9841636 -2.4935301, 32.9841153 -2.4935971, 32.9839785 -2.493786, 32.9839591 -2.4938308, 32.9839658 -2.493865, 32.9839846 -2.4939045, 32.9840268 -2.4939776, 32.9840845 -2.4940928, 32.9842039 -2.4942348, 32.984358 -2.4943581, 32.9844909 -2.4945041)",
978167007,residential,,False,True,113.18500000000002,"LINESTRING (32.9841636 -2.4934443, 32.984224 -2.493384, 32.9842494 -2.4933398, 32.9842776 -2.4932621, 32.9843044 -2.493179, 32.9843487 -2.4930933, 32.9843876 -2.4930464, 32.9844359 -2.4930102, 32.9844734 -2.4929767, 32.9845177 -2.4929205, 32.9845525 -2.4928776, 32.9846075 -2.4928186, 32.984688 -2.4927476, 32.9847846 -2.4926619)",
872942519,residential,,False,False,35.486999999999995,"LINESTRING (32.9889835 -2.4975044, 32.988765 -2.497494, 32.9886644 -2.4974897)",
872942519,residential,,False,True,64.984,"LINESTRING (32.9889835 -2.4975044, 32.9890051 -2.4975047, 32.9891686 -2.497492, 32.989414 -2.4974973, 32.9895076 -2.4975008, 32.9895676 -2.4974953)",
872904588,residential,,False,False,142.288,"LINESTRING (32.9869531 -2.4949088, 32.9868512 -2.4949262, 32.9867747 -2.4949583, 32.9866648 -2.4950253, 32.9866138 -2.4950615, 32.9865602 -2.4951138, 32.9864086 -2.4952504, 32.9863335 -2.4953067, 32.9862222 -2.4953683, 32.9861149 -2.4954474, 32.9860264 -2.4955505, 32.9859522 -2.4956616)",
872942505,residential,,False,False,92.00200000000001,"LINESTRING (32.9869531 -2.4949088, 32.9869558 -2.4949382, 32.9869705 -2.4949651, 32.9870322 -2.4950093, 32.9873125 -2.4951929, 32.987619 -2.4953755)",
872942505,residential,,False,True,104.24799999999999,"LINESTRING (32.9869531 -2.4949088, 32.9869759 -2.4948391, 32.9870484 -2.4946676, 32.98722 -2.4943032, 32.987279 -2.4942228, 32.9873876 -2.4940847)",
872942505,residential,,False,False,104.24799999999999,"LINESTRING (32.9873876 -2.4940847, 32.987279 -2.4942228, 32.98722 -2.4943032, 32.9870484 -2.4946676, 32.9869759 -2.4948391, 32.9869531 -2.4949088)",
872942506,residential,,False,True,52.473000000000006,"LINESTRING (32.9873876 -2.4940847, 32.9872066 -2.4939521, 32.9870966 -2.4938463, 32.9870351 -2.4937737)",
885409505,residential,,False,False,112.10900000000001,"LINESTRING (32.9873876 -2.4940847, 32.9874989 -2.4941719, 32.9878651 -2.4944278, 32.9882258 -2.4946444)",
872942508,residential,,False,False,248.22200000000007,"LINESTRING (32.9903501 -2.4936768, 32.9903743 -2.4937565, 32.9904091 -2.4937806, 32.9905272 -2.4938396, 32.9906465 -2.4939361, 32.990723 -2.4940573, 32.9907578 -2.4941451, 32.9907873 -2.4943514, 32.9907773 -2.4943936, 32.9907471 -2.4944224, 32.9905164 -2.4944439, 32.9902509 -2.4944177, 32.9902335 -2.4944277, 32.9902188 -2.4944439, 32.9902093 -2.4945055, 32.9901919 -2.4946314, 32.9901717 -2.4947225, 32.9901288 -2.4948404, 32.9900685 -2.4949838, 32.990014 -2.4951623)",
872942511,unclassified,,False,False,98.167,"LINESTRING (32.9903501 -2.4936768, 32.9905821 -2.4936929, 32.991014 -2.4936568, 32.9912317 -2.4936588)",
872942511,unclassified,,False,True,177.42299999999997,"LINESTRING (32.9903501 -2.4936768, 32.9901772 -2.4936513, 32.9899773 -2.4936152, 32.9897117 -2.4935723, 32.9894114 -2.4935308, 32.9891753 -2.4935268, 32.9887656 -2.4935575)",
872942511,unclassified,,False,False,155.029,"LINESTRING (32.9912317 -2.4936588, 32.9914257 -2.4936688, 32.9919842 -2.4937485, 32.9921122 -2.493755, 32.992276 -2.4937318, 32.9926145 -2.4936734)",
872942511,unclassified,,False,True,98.167,"LINESTRING (32.9912317 -2.4936588, 32.991014 -2.4936568, 32.9905821 -2.4936929, 32.9903501 -2.4936768)",
873456914,residential,,False,False,157.19,"LINESTRING (32.9912317 -2.4936588, 32.9911615 -2.4932313, 32.9911602 -2.4929004, 32.9911708 -2.4925172, 32.9911628 -2.4923966, 32.9911426 -2.4922527)",
