osmid,highway,oneway,reversed,length,geometry,ref,name,junction
44579916,unclassified,False,True,68.09,"LINESTRING (33.8044661 -1.4973962, 33.8043348 -1.4978672, 33.804306 -1.4979872)",,,
281262332,secondary,False,False,51.735,"LINESTRING (33.8044661 -1.4973962, 33.804301 -1.4974033, 33.8041429 -1.4973792, 33.8040106 -1.4973327)",R186,,
281262332,secondary,False,True,99.795,"LINESTRING (33.8044661 -1.4973962, 33.8046209 -1.4973678, 33.804929 -1.4972586, 33.8051328 -1.4971969, 33.8053232 -1.4971339)",R186,,
281262332,secondary,False,False,58.374,"LINESTRING (33.8058195 -1.4969623, 33.8053232 -1.4971339)",R186,,
281262332,secondary,False,True,31.835,"LINESTRING (33.8058195 -1.4969623, 33.8060238 -1.4968961, 33.8060918 -1.4968736)",R186,,
1053247341,residential,False,True,113.08,"LINESTRING (33.8058195 -1.4969623, 33.8057544 -1.4966198, 33.8057148 -1.4963225, 33.8056703 -1.4959568)",,,
44579920,unclassified,False,True,79.842,"LINESTRING (33.8040106 -1.4973327, 33.804306 -1.4979872)",,,
281262332,secondary,False,True,51.735,"LINESTRING (33.8040106 -1.4973327, 33.8041429 -1.4973792, 33.804301 -1.4974033, 33.8044661 -1.4973962)",R186,,
44579920,unclassified,False,False,79.842,"LINESTRING (33.804306 -1.4979872, 33.8040106 -1.4973327)",,,
44579916,unclassified,False,False,68.09,"LINESTRING (33.804306 -1.4979872, 33.8043348 -1.4978672, 33.8044661 -1.4973962)",,,
23956682,primary,False,False,101.385,"LINESTRING (33.8063136 -1.5031803, 33.8062693 -1.5022696)",T17,,
23956682,primary,False,True,83.713,"LINESTRING (33.8063136 -1.5031803, 33.8062406 -1.5039296)",T17,,
281262303,tertiary,False,False,175.024,"LINESTRING (33.8063136 -1.5031803, 33.8067448 -1.503136, 33.8071391 -1.5030823, 33.8078763 -1.5029884)",,Maniciple Road,
23956682,primary,False,True,101.385,"LINESTRING (33.8062693 -1.5022696, 33.8063136 -1.5031803)",T17,,
23956682,primary,False,False,195.097,"LINESTRING (33.8062693 -1.5022696, 33.8062258 -1.5010147, 33.8062137 -1.5007422, 33.8062178 -1.5005161)",T17,,
44579918,residential,False,False,141.65599999999998,"LINESTRING (33.8062693 -1.5022696, 33.8060984 -1.5023128, 33.8058878 -1.5023544, 33.8057081 -1.5023758, 33.8055052 -1.5023842, 33.8053409 -1.5023738, 33.8051864 -1.5023383, 33.8050166 -1.5022912)",,,
44579900,unclassified,False,False,69.515,"LINESTRING (33.809453 -1.4992481, 33.8100251 -1.4989956)",,,
281262303,tertiary,False,False,66.188,"LINESTRING (33.809453 -1.4992481, 33.8092241 -1.4986986)",,Maniciple Road,
281262303,tertiary,False,True,105.672,"LINESTRING (33.809453 -1.4992481, 33.8098321 -1.5001196)",,Maniciple Road,
44579900,unclassified,False,True,77.286,"LINESTRING (33.809453 -1.4992481, 33.8091221 -1.4993862, 33.8088109 -1.4995147)",,,
281262303,tertiary,False,False,100.586,"LINESTRING (33.8084971 -1.4970058, 33.808141 -1.4961742)",,Maniciple Road,
281262303,tertiary,False,True,50.177,"LINESTRING (33.8084971 -1.4970058, 33.8086799 -1.4974184)",,Maniciple Road,
125808694,residential,False,False,121.57999999999998,"LINESTRING (33.8084971 -1.4970058, 33.8089383 -1.4968334, 33.8092098 -1.496725, 33.8095109 -1.4965957)",,,
281262303,tertiary,False,False,65.262,"LINESTRING (33.8089054 -1.4979603, 33.8086799 -1.4974184)",,Maniciple Road,
281262303,tertiary,False,True,65.197,"LINESTRING (33.8089054 -1.4979603, 33.8091358 -1.4984995)",,Maniciple Road,
1052026229,residential,False,False,74.554,"LINESTRING (33.8089054 -1.4979603, 33.8095218 -1.497696)",,,
