osmid,highway,junction,oneway,reversed,length,geometry,lanes,ref,name,bridge,maxspeed,access
145521763,primary,,True,False,80.224,"LINESTRING (32.898589 -2.5167882, 32.8985706 -2.516973, 32.8985654 -2.5170252, 32.8985551 -2.5171642, 32.8985641 -2.5172632, 32.8985965 -2.5173659, 32.89863 -2.5174365, 32.8986582 -2.517488)",,R153,,,2,
430446809,residential,,True,False,129.741,"LINESTRING (32.9023107 -2.5206609, 32.9027704 -2.5195883)",,,Lumumba Road,,,
430446819,residential,,False,False,35.131,"LINESTRING (32.9023107 -2.5206609, 32.902597 -2.5207951)",,,Lumumba,,,
145518046,residential,,False,True,123.82999999999998,"LINESTRING (32.9023107 -2.5206609, 32.9019948 -2.5204806, 32.9018558 -2.520344, 32.9018024 -2.5202371, 32.9017697 -2.5201259, 32.9017466 -2.5200355, 32.9017172 -2.5198844, 32.9017098 -2.519812)",,,Makoroboi,,,
145518049,residential,,False,True,131.296,"LINESTRING (32.900569 -2.5232828, 32.9007429 -2.5229244, 32.9008998 -2.5225601, 32.9009427 -2.5224483, 32.9009551 -2.5223814, 32.9009534 -2.5223034, 32.9009387 -2.5221842)",,,Karuta Street,,,
173276388,trunk,,False,False,93.213,"LINESTRING (32.9027704 -2.5195883, 32.902019 -2.5192152)",2,T4,Nyerere Road,,,
430446810,trunk,,False,True,16.526,"LINESTRING (32.9027704 -2.5195883, 32.9029056 -2.5196503)",,T4,Nyerere Road,,,
145518045,residential,,True,False,195.98,"LINESTRING (32.9030573 -2.521026, 32.9026803 -2.5218707, 32.9025667 -2.5221251, 32.9023388 -2.5226357)",1,,Rwagasore Street,,50,yes
430446817,residential,,False,True,39.894000000000005,"LINESTRING (32.9030573 -2.521026, 32.902826 -2.520907, 32.9027371 -2.5208636)",,,Rwagasole,,,
145518049,residential,,False,False,131.296,"LINESTRING (32.9009387 -2.5221842, 32.9009534 -2.5223034, 32.9009551 -2.5223814, 32.9009427 -2.5224483, 32.9008998 -2.5225601, 32.9007429 -2.5229244, 32.900569 -2.5232828)",,,Karuta Street,,,
145526288,residential,,False,False,60.198,"LINESTRING (32.9009387 -2.5221842, 32.9013722 -2.5220987, 32.9014692 -2.5220743)",,,Karuta Street,,,
145526288,residential,,False,True,117.30099999999999,"LINESTRING (32.9009387 -2.5221842, 32.900594 -2.5222585, 32.9002011 -2.5223322, 32.8999028 -2.5223883)",,,Karuta Street,,,
145518048,residential,,False,True,22.517,"LINESTRING (32.9017304 -2.5220086, 32.9016451 -2.5221923)",,,Lumumba Road,,,
145526288,residential,,False,True,29.922,"LINESTRING (32.9017304 -2.5220086, 32.9014692 -2.5220743)",,,Karuta Street,,,
449010967,residential,,True,False,163.135,"LINESTRING (32.9017304 -2.5220086, 32.9023107 -2.5206609)",,,Lumumba Road,,,
145521629,residential,,False,True,238.79100000000003,"LINESTRING (32.8970322 -2.5195823, 32.8972118 -2.5192694, 32.8973986 -2.518945, 32.8976583 -2.5184843, 32.8978396 -2.5181786, 32.8979301 -2.5180106, 32.8980361 -2.5178117, 32.8980681 -2.5177675, 32.898113 -2.517731)",,,Mtaa wa Mkoani,,,
1210478549,secondary,,False,False,191.729,"LINESTRING (32.8970322 -2.5195823, 32.8971608 -2.5196218, 32.8972574 -2.5196459, 32.8973664 -2.5196647, 32.8974998 -2.5196688, 32.8976364 -2.5196464, 32.8977884 -2.5195976, 32.8980553 -2.5194891, 32.8982739 -2.5194034, 32.8984688 -2.5193216, 32.8985602 -2.5192774, 32.8986611 -2.519225)",2,,Posta Street,,,
173276388,trunk,,False,True,27.571,"LINESTRING (32.9003547 -2.5183924, 32.9005794 -2.5184977)",2,T4,Nyerere Road,,,
173276388,trunk,,False,False,156.00000000000003,"LINESTRING (32.9003547 -2.5183924, 32.9002962 -2.5183636, 32.9000987 -2.5182677, 32.8997994 -2.5181224, 32.899208 -2.5178284, 32.8990926 -2.5177775)",2,T4,Nyerere Road,,,
145526286,secondary,,True,False,21.602,"LINESTRING (32.9002442 -2.5185506, 32.9003061 -2.518482, 32.9003547 -2.5183924)",2,,Posta Street,,,
1216405827,residential,,True,False,23.972,"LINESTRING (32.9002442 -2.5185506, 32.9003188 -2.51859, 32.9003775 -2.5186341, 32.9004136 -2.5186794)",,,,,,
145537395,secondary,,False,False,128.139,"LINESTRING (32.9046366 -2.521229, 32.9042968 -2.5219959, 32.904147 -2.5222716)",2,,Pamba Road,,,
145537395,secondary,,False,True,60.121,"LINESTRING (32.9046366 -2.521229, 32.9047685 -2.5208646, 32.9048357 -2.5207269)",2,,Pamba Road,,,
991909732,residential,,False,True,167.61,"LINESTRING (32.9046366 -2.521229, 32.9039668 -2.5209223, 32.9032748 -2.5205804)",,,Main Market,,,
145537395,secondary,,False,False,60.121,"LINESTRING (32.9048357 -2.5207269, 32.9047685 -2.5208646, 32.9046366 -2.521229)",2,,Pamba Road,,,
430446813,trunk,roundabout,True,False,21.8,"LINESTRING (32.9048357 -2.5207269, 32.9048039 -2.5207039, 32.9047806 -2.5206724, 32.904768 -2.5206352, 32.9047675 -2.520596, 32.9047789 -2.5205585)",1,T4,,,,
430446811,trunk,,False,False,148.743,"LINESTRING (32.9047789 -2.5205585, 32.9046467 -2.520497, 32.9045836 -2.5204676, 32.9042445 -2.5203018, 32.9035704 -2.5199826)",,T4,Nyerere Road,,,
430446813,trunk,roundabout,True,False,23.235000000000003,"LINESTRING (32.9047789 -2.5205585, 32.904809 -2.5205189, 32.904852 -2.5204939, 32.9049013 -2.5204873, 32.9049307 -2.5204927, 32.9049581 -2.5205049)",1,T4,,,,
449010966,residential,,False,False,32.137,"LINESTRING (32.9030111 -2.5192354, 32.902731 -2.5191631)",,,Liberty Street,,,
145537394,residential,,False,False,260.54,"LINESTRING (32.9030111 -2.5192354, 32.9031053 -2.5192806, 32.9046746 -2.5200345, 32.9051334 -2.5202319)",,,Liberty Street,,,
"[161734985, 161734986, 657313071]",residential,,False,False,66.919,"LINESTRING (32.9030111 -2.5192354, 32.9031464 -2.5188805, 32.9031591 -2.5188474, 32.9032133 -2.51871, 32.9032276 -2.5186738)",,,Majukano,yes,,
449010975,residential,,False,True,23.586,"LINESTRING (32.9030111 -2.5192354, 32.9029806 -2.5193391, 32.902948 -2.5194379)",,,,,,
430446813,trunk,roundabout,True,False,25.189999999999998,"LINESTRING (32.9050151 -2.5206489, 32.9050046 -2.5206849, 32.9049777 -2.5207165, 32.9049241 -2.5207368, 32.904879 -2.5207398, 32.9048357 -2.5207269)",1,T4,,,,
145537394,residential,,False,True,260.53999999999996,"LINESTRING (32.9051334 -2.5202319, 32.9046746 -2.5200345, 32.9031053 -2.5192806, 32.9030111 -2.5192354)",,,Liberty Street,,,
145537406,secondary,,False,False,36.07,"LINESTRING (32.9051334 -2.5202319, 32.9050369 -2.5203866, 32.9049581 -2.5205049)",2,,Liberty Street,,,
"[161735108, 161735109, 161735110]",secondary,,False,False,107.673,"LINESTRING (32.9051334 -2.5202319, 32.9054679 -2.5196336, 32.9055696 -2.5194611, 32.9056123 -2.5193901)",2,,,yes,,
449010966,residential,,False,True,32.137,"LINESTRING (32.902731 -2.5191631, 32.9030111 -2.5192354)",,,Liberty Street,,,
145537419,residential,,False,False,142.063,"LINESTRING (32.902731 -2.5191631, 32.9024299 -2.5188476, 32.9021224 -2.5184971, 32.9020973 -2.5184576, 32.9019505 -2.5181633)",,,Liberty Street,,,
145537419,residential,,False,True,39.269999999999996,"LINESTRING (32.902731 -2.5191631, 32.9029342 -2.5193955, 32.902948 -2.5194379)",,,Liberty Street,,,
145537416,residential,,False,False,17.685,"LINESTRING (32.904147 -2.5222716, 32.9043062 -2.5222717)",,,Miti Mirefu Road,,,
145537395,secondary,,False,False,89.48400000000001,"LINESTRING (32.904147 -2.5222716, 32.9040677 -2.5223753, 32.9039361 -2.5224925, 32.903743 -2.5226201, 32.9035207 -2.522768)",2,,Pamba Road,,,
145537395,secondary,,False,True,128.139,"LINESTRING (32.904147 -2.5222716, 32.9042968 -2.5219959, 32.9046366 -2.521229)",2,,Pamba Road,,,
430446820,residential,,True,False,55.126,"LINESTRING (32.9032748 -2.5205804, 32.9030573 -2.521026)",,,Rwagasore Street,,,
991909732,residential,,False,False,167.61,"LINESTRING (32.9032748 -2.5205804, 32.9039668 -2.5209223, 32.9046366 -2.521229)",,,Main Market,,,
145537406,secondary,,False,True,36.07,"LINESTRING (32.9049581 -2.5205049, 32.9050369 -2.5203866, 32.9051334 -2.5202319)",2,,Liberty Street,,,
430446813,trunk,roundabout,True,False,18.442,"LINESTRING (32.9049581 -2.5205049, 32.9049898 -2.5205316, 32.9050112 -2.5205672, 32.9050199 -2.5206077, 32.9050151 -2.5206489)",1,T4,,,,
145522711,tertiary,,False,False,233.092,"LINESTRING (32.9034303 -2.5181622, 32.9038615 -2.5183304, 32.9045436 -2.5186263, 32.9048842 -2.5187763, 32.9051604 -2.5188664, 32.9053651 -2.5188959, 32.905387 -2.5188991)",2,,Uhuru Street,,,
"[145522709, 390449263, 145522711]",tertiary,,False,True,159.351,"LINESTRING (32.9034303 -2.5181622, 32.9031149 -2.5180752, 32.9030615 -2.5180608, 32.9029659 -2.5180347, 32.9020541 -2.5177583)",2,,Uhuru Street,yes,,
161734986,residential,,False,True,61.181,"LINESTRING (32.9034303 -2.5181622, 32.903309 -2.5184684, 32.9032276 -2.5186738)",,,Majukano,,,
879178772,unclassified,,False,True,76.707,"LINESTRING (32.9034303 -2.5181622, 32.9037053 -2.5176573, 32.9037641 -2.5175584)",,,,,,
185105407,tertiary,,False,False,87.111,"LINESTRING (32.9040223 -2.5170798, 32.9047199 -2.5174376)",2,,Rufiji Street,,,
185105407,tertiary,,False,True,57.071,"LINESTRING (32.9040223 -2.5170798, 32.9035605 -2.5168549)",2,,Rufiji Street,,,
"[879178771, 169437244, 879178772]",unclassified,,False,"[False, True]",60.482,"LINESTRING (32.9040223 -2.5170798, 32.9038258 -2.517429, 32.9037797 -2.5175242, 32.9037641 -2.5175584)",,,,yes,,
114198368,secondary,,False,True,51.053,"LINESTRING (32.9015473 -2.5158491, 32.9016952 -2.5154144)",2,,Nkurumah Road,,,
185105407,tertiary,,False,False,250.048,"LINESTRING (32.9015473 -2.5158491, 32.9035605 -2.5168549)",2,,Rufiji Street,,,
"[114198368, 145521881, 145521879]",secondary,,False,False,183.987,"LINESTRING (32.9015473 -2.5158491, 32.9014196 -2.5161722, 32.9013441 -2.516374, 32.9012995 -2.516514, 32.9012382 -2.5167125, 32.9009817 -2.5174037)",2,,Nkurumah Road,yes,,
1265625320,residential,,False,True,77.701,"LINESTRING (32.9015473 -2.5158491, 32.9011151 -2.5156343, 32.9009222 -2.5155356)",,,MSD Street,,,
145522711,tertiary,,False,False,10.027,"LINESTRING (32.905843 -2.5189656, 32.9059283 -2.5189951)",2,,Uhuru Street,,,
161735109,secondary,,False,True,53.711,"LINESTRING (32.905843 -2.5189656, 32.9056123 -2.5193901)",2,,,,,
145522711,tertiary,,False,True,51.195,"LINESTRING (32.905843 -2.5189656, 32.9056258 -2.5189318, 32.905387 -2.5188991)",2,,Uhuru Street,,,
169447129,residential,,False,False,48.364999999999995,"LINESTRING (32.905843 -2.5189656, 32.9056378 -2.5188626, 32.9054527 -2.5187729)",,,,,,
169443249,residential,,False,False,19.878,"LINESTRING (32.9043127 -2.5154787, 32.9042364 -2.5156404)",,,Sukuma Street,,,
169443249,residential,,False,True,56.111,"LINESTRING (32.9035605 -2.5168549, 32.9037964 -2.5164087)",,,Sukuma Street,,,
185105407,tertiary,,False,False,57.071,"LINESTRING (32.9035605 -2.5168549, 32.9040223 -2.5170798)",2,,Rufiji Street,,,
185105407,tertiary,,False,True,250.048,"LINESTRING (32.9035605 -2.5168549, 32.9015473 -2.5158491)",2,,Rufiji Street,,,
169443249,residential,,False,False,45.856,"LINESTRING (32.9035605 -2.5168549, 32.9034269 -2.5171335, 32.9033854 -2.5172283)",,,Sukuma Street,,,
169443249,residential,,False,False,56.111,"LINESTRING (32.9037964 -2.5164087, 32.9035605 -2.5168549)",,,Sukuma Street,,,
169443249,residential,,False,True,98.45599999999999,"LINESTRING (32.9037964 -2.5164087, 32.9040586 -2.5159294, 32.9042364 -2.5156404)",,,Sukuma Street,,,
169445018,residential,,False,False,258.279,"LINESTRING (32.9037964 -2.5164087, 32.9027015 -2.5158905, 32.9025936 -2.5158394, 32.9016952 -2.5154144)",,,Sukuma Road,,,
169443249,residential,,False,True,17.281,"LINESTRING (32.9033231 -2.5173707, 32.9033854 -2.5172283)",,,Sukuma Street,,,
169445582,residential,,False,True,106.38699999999999,"LINESTRING (32.9043571 -2.5160564, 32.904664 -2.5162119, 32.904797 -2.5162827, 32.9048976 -2.5163365, 32.9050651 -2.5164016, 32.9052191 -2.5164712)",,,Sukuma Street,,,
390449263,tertiary,,False,False,61.443,"LINESTRING (32.9004431 -2.517278, 32.9009817 -2.5174037)",2,,Uhuru Street,,,
169447135,residential,,False,True,78.761,"LINESTRING (32.9004431 -2.517278, 32.900425 -2.51747, 32.9004096 -2.5176862, 32.9004221 -2.5178873, 32.9004028 -2.5179826)",,,Bantu street,,,
390449263,tertiary,,False,True,141.85399999999998,"LINESTRING (32.9004431 -2.517278, 32.9000234 -2.5171615, 32.8999015 -2.5171246, 32.899513 -2.5170225, 32.8992907 -2.5169641, 32.899211 -2.5169432)",2,,Uhuru Street,,,
169447135,residential,,False,False,78.761,"LINESTRING (32.9004028 -2.5179826, 32.9004221 -2.5178873, 32.9004096 -2.5176862, 32.900425 -2.51747, 32.9004431 -2.517278)",,,Bantu street,,,
186792176,residential,,False,False,40.211,"LINESTRING (32.9004028 -2.5179826, 32.9004948 -2.5180194, 32.9005887 -2.5180488, 32.9007484 -2.5180881)",,,Bantu Street,,,
186792176,residential,,False,True,160.186,"LINESTRING (32.9004028 -2.5179826, 32.9002494 -2.5179055, 32.9000549 -2.5178036, 32.9000002 -2.5177726, 32.8996772 -2.5175896, 32.8996198 -2.5175586, 32.8993381 -2.5173978, 32.899142 -2.5172841)",,,Bantu Street,,,
169447128,residential,,False,False,38.682,"LINESTRING (32.899142 -2.5172841, 32.8991548 -2.5172301, 32.899196 -2.5170305, 32.899211 -2.5169432)",,,Kemondo,,,
173201110,residential,,False,True,51.282000000000004,"LINESTRING (32.899142 -2.5172841, 32.8990853 -2.5174808, 32.8990558 -2.5175828, 32.8990367 -2.5176486, 32.8990082 -2.5177253)",,,Kemondo,,,
186792176,residential,,False,False,160.18599999999998,"LINESTRING (32.899142 -2.5172841, 32.8993381 -2.5173978, 32.8996198 -2.5175586, 32.8996772 -2.5175896, 32.9000002 -2.5177726, 32.9000549 -2.5178036, 32.9002494 -2.5179055, 32.9004028 -2.5179826)",,,Bantu Street,,,
169447132,residential,,False,True,23.25,"LINESTRING (32.9015193 -2.5171724, 32.9017231 -2.51722)",,,Uhuru Street,,,
169447123,residential,,False,False,46.542,"LINESTRING (32.9017231 -2.51722, 32.9016064 -2.517622)",,,Uhuru Street,,,
169447132,residential,,False,False,23.25,"LINESTRING (32.9017231 -2.51722, 32.9015193 -2.5171724)",,,Uhuru Street,,,
169447132,residential,,False,True,116.215,"LINESTRING (32.9017231 -2.51722, 32.902507 -2.5174367, 32.9026175 -2.517232)",,,Uhuru Street,,,
145518042,tertiary,,False,True,71.21499999999999,"LINESTRING (32.899211 -2.5169432, 32.8990864 -2.5169114, 32.8986828 -2.5168122, 32.8986326 -2.5167991, 32.898589 -2.5167882)",2,,Uhuru Street,,,
169447128,residential,,False,True,38.681999999999995,"LINESTRING (32.899211 -2.5169432, 32.899196 -2.5170305, 32.8991548 -2.5172301, 32.899142 -2.5172841)",,,Kemondo,,,
390449263,tertiary,,False,False,141.85399999999998,"LINESTRING (32.899211 -2.5169432, 32.8992907 -2.5169641, 32.899513 -2.5170225, 32.8999015 -2.5171246, 32.9000234 -2.5171615, 32.9004431 -2.517278)",2,,Uhuru Street,,,
169447131,residential,,False,True,229.198,"LINESTRING (32.905601 -2.518497, 32.9037641 -2.5175584)",,,Vizano,,,
169447133,residential,,False,False,34.822,"LINESTRING (32.905601 -2.518497, 32.9054527 -2.5187729)",,,Vizano,,,
169447133,residential,,False,True,63.784,"LINESTRING (32.905601 -2.518497, 32.9058671 -2.5179887)",,,Vizano,,,
145521881,secondary,,False,False,22.042,"LINESTRING (32.9008128 -2.5179006, 32.9007484 -2.5180881)",2,,Nkurumah Road,,,
145521881,secondary,,False,True,58.352,"LINESTRING (32.9008128 -2.5179006, 32.9009817 -2.5174037)",2,,Nkurumah Road,,,
169447122,residential,,False,True,46.63,"LINESTRING (32.9008128 -2.5179006, 32.901132 -2.5179973, 32.9012164 -2.5180148)",,,Nkomo,,,
145521629,residential,,False,False,238.79100000000003,"LINESTRING (32.898113 -2.517731, 32.8980681 -2.5177675, 32.8980361 -2.5178117, 32.8979301 -2.5180106, 32.8978396 -2.5181786, 32.8976583 -2.5184843, 32.8973986 -2.518945, 32.8972118 -2.5192694, 32.8970322 -2.5195823)",,,Mtaa wa Mkoani,,,
145521629,residential,,False,True,24.065,"LINESTRING (32.898113 -2.517731, 32.8981586 -2.5177186, 32.8982437 -2.5177132, 32.8983278 -2.5177133)",,,Mtaa wa Mkoani,,,
185061231,residential,,False,False,109.06400000000001,"LINESTRING (32.898113 -2.517731, 32.8980942 -2.5176697, 32.8980642 -2.517627, 32.8978045 -2.5174427, 32.8977607 -2.5174116, 32.897422 -2.5171893, 32.89734 -2.5171578)",,,Mtaa wa Police,,,
169447133,residential,,False,False,15.817,"LINESTRING (32.9054527 -2.5187729, 32.905387 -2.5188991)",,,Vizano,,,
169447133,residential,,False,True,34.822,"LINESTRING (32.9054527 -2.5187729, 32.905601 -2.518497)",,,Vizano,,,
169447129,residential,,False,True,48.364999999999995,"LINESTRING (32.9054527 -2.5187729, 32.9056378 -2.5188626, 32.905843 -2.5189656)",,,,,,
145537419,residential,,False,True,142.06300000000002,"LINESTRING (32.9019505 -2.5181633, 32.9020973 -2.5184576, 32.9021224 -2.5184971, 32.9024299 -2.5188476, 32.902731 -2.5191631)",,,Liberty Street,,,
169447122,residential,,False,False,83.803,"LINESTRING (32.9019505 -2.5181633, 32.9018407 -2.5181079, 32.9017287 -2.5180924, 32.9015329 -2.5180643, 32.9012928 -2.5180308, 32.9012164 -2.5180148)",,,Nkomo,,,
169447138,residential,,False,True,46.488,"LINESTRING (32.9019505 -2.5181633, 32.9020128 -2.5179341, 32.9020541 -2.5177583)",,,,,,
169447139,residential,,False,True,54.159,"LINESTRING (32.9013454 -2.5175451, 32.9012164 -2.5180148)",,,Nkuruma Street,,,
390449263,tertiary,,False,False,30.229,"LINESTRING (32.9013454 -2.5175451, 32.9016064 -2.517622)",2,,Uhuru Street,,,
390449263,tertiary,,False,True,43.354,"LINESTRING (32.9013454 -2.5175451, 32.9009817 -2.5174037)",2,,Uhuru Street,,,
169447123,residential,,False,True,46.542,"LINESTRING (32.9016064 -2.517622, 32.9017231 -2.51722)",,,Uhuru Street,,,
390449263,tertiary,,False,False,51.992,"LINESTRING (32.9016064 -2.517622, 32.9020541 -2.5177583)",2,,Uhuru Street,,,
390449263,tertiary,,False,True,30.229,"LINESTRING (32.9016064 -2.517622, 32.9013454 -2.5175451)",2,,Uhuru Street,,,
145521881,secondary,,False,True,22.042,"LINESTRING (32.9007484 -2.5180881, 32.9008128 -2.5179006)",2,,Nkurumah Road,,,
145521881,secondary,,False,False,49.33,"LINESTRING (32.9007484 -2.5180881, 32.9006871 -2.5182666, 32.9005794 -2.5184977)",2,,Nkurumah Road,,,
186792176,residential,,False,True,40.211,"LINESTRING (32.9007484 -2.5180881, 32.9005887 -2.5180488, 32.9004948 -2.5180194, 32.9004028 -2.5179826)",,,Bantu Street,,,
390449263,tertiary,,False,True,51.992,"LINESTRING (32.9020541 -2.5177583, 32.9016064 -2.517622)",2,,Uhuru Street,,,
169447138,residential,,False,False,46.488,"LINESTRING (32.9020541 -2.5177583, 32.9020128 -2.5179341, 32.9019505 -2.5181633)",,,,,,
"[145522711, 145522709, 390449263]",tertiary,,False,False,159.351,"LINESTRING (32.9020541 -2.5177583, 32.9029659 -2.5180347, 32.9030615 -2.5180608, 32.9031149 -2.5180752, 32.9034303 -2.5181622)",2,,Uhuru Street,yes,,
169447139,residential,,False,False,54.159,"LINESTRING (32.9012164 -2.5180148, 32.9013454 -2.5175451)",,,Nkuruma Street,,,
169447122,residential,,False,False,46.63,"LINESTRING (32.9012164 -2.5180148, 32.901132 -2.5179973, 32.9008128 -2.5179006)",,,Nkomo,,,
