osmid,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes
205661023,residential,False,False,57.614,,,"LINESTRING (34.8189849 -8.8424395, 34.8190443 -8.8429543)",
1082037516,trunk,False,False,319.034,T1,50,"LINESTRING (34.8189849 -8.8424395, 34.8195718 -8.8424047, 34.8201799 -8.8423419, 34.8206422 -8.8422654, 34.8210585 -8.8421872, 34.8215305 -8.8420843, 34.8218467 -8.8419966)",
205661023,residential,False,True,57.614,,,"LINESTRING (34.8190443 -8.8429543, 34.8189849 -8.8424395)",
307882239,residential,False,False,58.794,,,"LINESTRING (34.8190443 -8.8429543, 34.8191642 -8.8434696)",
307882220,tertiary,False,False,253.72400000000002,,,"LINESTRING (34.8190443 -8.8429543, 34.8197991 -8.8432137, 34.8205164 -8.8435519, 34.82118 -8.8438158)",
239360719,trunk,False,True,118.154,T6,,"LINESTRING (34.8230787 -8.8438366, 34.8228706 -8.8427941)",
307882220,tertiary,False,False,81.324,,,"LINESTRING (34.8230787 -8.8438366, 34.8237784 -8.8435981)",
239360719,trunk,False,False,160.804,T6,,"LINESTRING (34.8230787 -8.8438366, 34.823267 -8.8446204, 34.8233537 -8.8452552)",
307882220,tertiary,False,True,213.917,,,"LINESTRING (34.8230787 -8.8438366, 34.8221103 -8.8440012, 34.8216556 -8.8439966, 34.8212852 -8.8438576, 34.82118 -8.8438158)",
239360719,trunk,False,False,99.565,T6,,"LINESTRING (34.8233537 -8.8452552, 34.8233012 -8.8461491)",
239360719,trunk,False,True,160.804,T6,,"LINESTRING (34.8233537 -8.8452552, 34.823267 -8.8446204, 34.8230787 -8.8438366)",
307882249,residential,False,False,127.376,,,"LINESTRING (34.8233537 -8.8452552, 34.8235106 -8.8450077, 34.8240202 -8.8443186)",
307882257,residential,False,True,91.75800000000001,,,"LINESTRING (34.8233537 -8.8452552, 34.8240149 -8.8456156, 34.8240846 -8.8456544)",
213216297,residential,False,True,106.041,,,"LINESTRING (34.8239695 -8.840951, 34.8239421 -8.8413282, 34.8234567 -8.8416462)",
213216297,residential,False,False,106.041,,,"LINESTRING (34.8234567 -8.8416462, 34.8239421 -8.8413282, 34.8239695 -8.840951)",
314529231,trunk,False,False,282.72,T1,50,"LINESTRING (34.8234567 -8.8416462, 34.8237942 -8.8415836, 34.8242102 -8.8414951, 34.8244376 -8.8414453, 34.8259716 -8.8411091)",2
1082037514,trunk,True,False,78.66100000000002,T1,50,"LINESTRING (34.8234567 -8.8416462, 34.8233487 -8.8416865, 34.823228 -8.8417157, 34.823059 -8.8417581, 34.822933 -8.8418243, 34.8228445 -8.8419038, 34.8228095 -8.841922)",
307882218,residential,False,True,172.041,,,"LINESTRING (34.8224646 -8.8476792, 34.8225826 -8.8461364)",
307882229,residential,False,False,77.327,,,"LINESTRING (34.8224646 -8.8476792, 34.8231682 -8.847663)",
307882229,residential,False,True,60.741,,,"LINESTRING (34.8224646 -8.8476792, 34.821912 -8.8476633)",
307882275,residential,False,True,63.975,,,"LINESTRING (34.8202583 -8.8473288, 34.8205924 -8.8468576)",
307882194,residential,False,False,188.189,,,"LINESTRING (34.8202583 -8.8473288, 34.8200506 -8.8472128, 34.8191601 -8.8460519)",
307882275,residential,False,False,88.187,,,"LINESTRING (34.8202583 -8.8473288, 34.8200291 -8.847658, 34.8197502 -8.8479389)",
307882257,residential,False,True,65.916,,,"LINESTRING (34.8240846 -8.8456544, 34.8245949 -8.8459661)",
307882238,residential,False,True,78.998,,,"LINESTRING (34.8240846 -8.8456544, 34.8239451 -8.845877, 34.8239219 -8.8460973, 34.8238733 -8.8463193)",
307882257,residential,False,False,91.75800000000001,,,"LINESTRING (34.8240846 -8.8456544, 34.8240149 -8.8456156, 34.8233537 -8.8452552)",
307882199,residential,False,True,282.453,,,"LINESTRING (34.8238733 -8.8463193, 34.826048 -8.8476739)",
307882238,residential,False,False,78.998,,,"LINESTRING (34.8238733 -8.8463193, 34.8239219 -8.8460973, 34.8239451 -8.845877, 34.8240846 -8.8456544)",
307882238,residential,False,True,152.214,,,"LINESTRING (34.8238733 -8.8463193, 34.8237037 -8.8472976, 34.8237091 -8.8476739)",
307882217,residential,False,False,198.77,,,"LINESTRING (34.8185968 -8.8442232, 34.8197019 -8.8456385)",
307882245,residential,False,False,79.532,,,"LINESTRING (34.8185968 -8.8442232, 34.8193049 -8.8440748)",
307882220,tertiary,False,False,73.444,,,"LINESTRING (34.8263841 -8.8427227, 34.8270248 -8.8425344)",
307882206,residential,False,False,186.79700000000003,,,"LINESTRING (34.8263841 -8.8427227, 34.8262006 -8.8423138, 34.8262009 -8.8420287, 34.8261628 -8.8418297, 34.8260544 -8.8414327, 34.8259716 -8.8411091)",
307882220,tertiary,False,True,164.821,,,"LINESTRING (34.8263841 -8.8427227, 34.825958 -8.8428765, 34.8249599 -8.8431872)",
307882230,residential,False,False,230.837,,,"LINESTRING (34.8269117 -8.8461738, 34.8251521 -8.8450395)",
307882250,residential,False,False,88.031,,,"LINESTRING (34.8269117 -8.8461738, 34.8273455 -8.8455082)",
307882250,residential,False,True,114.225,,,"LINESTRING (34.8269117 -8.8461738, 34.8263752 -8.8470537)",
307882199,residential,False,False,282.453,,,"LINESTRING (34.826048 -8.8476739, 34.8238733 -8.8463193)",
307882250,residential,False,False,77.771,,,"LINESTRING (34.826048 -8.8476739, 34.8263752 -8.8470537)",
