osmid,highway,oneway,reversed,length,geometry,ref,junction
204716260,tertiary,False,False,78.229,"LINESTRING (33.6430061 -9.2590094, 33.6423038 -9.258889)",,
204716265,residential,False,True,113.059,"LINESTRING (33.6430061 -9.2590094, 33.6436772 -9.2591209, 33.6439148 -9.2591493, 33.6439992 -9.2590792)",,
536952763,trunk,False,False,166.511,"LINESTRING (33.6430061 -9.2590094, 33.6429983 -9.2586333, 33.6430755 -9.2582081, 33.6431567 -9.258, 33.6433825 -9.2576972, 33.6434532 -9.2576398)",T10,
179689418,secondary,False,False,97.203,"LINESTRING (33.6448651 -9.2579392, 33.6457315 -9.2581207)",R601,
1177174809,residential,False,True,114.064,"LINESTRING (33.6448651 -9.2579392, 33.6455239 -9.2571458)",,
179689418,secondary,False,True,158.513,"LINESTRING (33.6448651 -9.2579392, 33.6448172 -9.2579314, 33.6445392 -9.2578808, 33.6439207 -9.2577436, 33.6434532 -9.2576398)",R601,
204694580,secondary,False,True,276.243,"LINESTRING (33.6490829 -9.2597044, 33.6490577 -9.2595722, 33.6489987 -9.2594875, 33.6488218 -9.2592264, 33.6487171 -9.2590613, 33.6486715 -9.2589607, 33.6485731 -9.258442, 33.6485188 -9.2579894, 33.6484373 -9.257716, 33.6483067 -9.2575434, 33.6481894 -9.2574577)",R601,
204694580,secondary,False,False,13.729,"LINESTRING (33.648068 -9.2574279, 33.6481894 -9.2574577)",R601,
204716279,residential,False,True,173.90800000000002,"LINESTRING (33.648068 -9.2574279, 33.6480604 -9.2577128, 33.6480593 -9.2578416, 33.6480546 -9.2579719, 33.6480546 -9.2581003, 33.6480466 -9.2582308, 33.6480331 -9.2584259, 33.6480707 -9.2586086, 33.6480717 -9.2587003, 33.6480694 -9.2587926, 33.6480498 -9.2589863)",,
536952764,secondary,False,True,43.977999999999994,"LINESTRING (33.648068 -9.2574279, 33.6478534 -9.2574412, 33.647671 -9.2574756)",R601,
536952764,secondary,False,True,28.766,"LINESTRING (33.647671 -9.2574756, 33.6474191 -9.2575471)",R601,
204716264,residential,False,False,135.392,"LINESTRING (33.647671 -9.2574756, 33.6476959 -9.2572068, 33.6477902 -9.2562637)",,
536952764,secondary,False,False,43.977999999999994,"LINESTRING (33.647671 -9.2574756, 33.6478534 -9.2574412, 33.648068 -9.2574279)",R601,
179689418,secondary,False,False,158.513,"LINESTRING (33.6434532 -9.2576398, 33.6439207 -9.2577436, 33.6445392 -9.2578808, 33.6448172 -9.2579314, 33.6448651 -9.2579392)",R601,
536952763,trunk,False,False,49.577,"LINESTRING (33.6434532 -9.2576398, 33.6435698 -9.2575318, 33.6437994 -9.257354)",T10,
536952763,trunk,False,True,166.511,"LINESTRING (33.6434532 -9.2576398, 33.6433825 -9.2576972, 33.6431567 -9.258, 33.6430755 -9.2582081, 33.6429983 -9.2586333, 33.6430061 -9.2590094)",T10,
384962295,residential,False,False,8.833,"LINESTRING (33.6458276 -9.2580803, 33.6458008 -9.2580054)",,
204694594,secondary,True,False,5.755,"LINESTRING (33.6458276 -9.2580803, 33.645843 -9.2580886, 33.6458559 -9.2581002, 33.6458656 -9.2581145)",R601,roundabout
179689418,secondary,False,True,97.203,"LINESTRING (33.6457315 -9.2581207, 33.6448651 -9.2579392)",R601,
204694594,secondary,True,False,12.692,"LINESTRING (33.6457315 -9.2581207, 33.6457433 -9.2581011, 33.6457608 -9.2580861, 33.6457821 -9.2580771, 33.6458051 -9.2580751, 33.6458276 -9.2580803)",R601,roundabout
204694594,secondary,True,False,17.294,"LINESTRING (33.6458656 -9.2581145, 33.6458728 -9.2581357, 33.6458731 -9.2581578, 33.6458666 -9.2581791, 33.6458539 -9.2581974, 33.6458362 -9.2582112, 33.6458152 -9.258219, 33.6457927 -9.2582202)",R601,roundabout
536952764,secondary,False,False,181.88899999999998,"LINESTRING (33.6458656 -9.2581145, 33.6460796 -9.258053, 33.6470989 -9.2576561, 33.6474191 -9.2575471)",R601,
204694594,secondary,True,False,6.787,"LINESTRING (33.6457339 -9.2581801, 33.6457274 -9.2581608, 33.6457266 -9.2581405, 33.6457315 -9.2581207)",R601,roundabout
204716265,residential,False,False,233.15200000000002,"LINESTRING (33.6457339 -9.2581801, 33.6448802 -9.2584815, 33.6440385 -9.2587538, 33.6439992 -9.2590792)",,
204694594,secondary,True,False,8.151,"LINESTRING (33.6457927 -9.2582202, 33.6457689 -9.2582138, 33.6457485 -9.2581999, 33.6457339 -9.2581801)",R601,roundabout
204716270,tertiary,False,False,155.546,"LINESTRING (33.6457927 -9.2582202, 33.6457381 -9.2588261, 33.6457095 -9.2592256, 33.6456816 -9.2596147)",,
204716258,residential,False,True,292.059,"LINESTRING (33.6414462 -9.2535381, 33.6421655 -9.2535981, 33.6437439 -9.2547102)",,
384815645,residential,False,False,90.81200000000001,"LINESTRING (33.6414462 -9.2535381, 33.6414459 -9.2534003, 33.641727 -9.2529773, 33.6418467 -9.2528509)",,
384815645,residential,False,True,65.979,"LINESTRING (33.6414462 -9.2535381, 33.6414738 -9.2535857, 33.6415475 -9.2537532, 33.6415684 -9.253885, 33.641695 -9.2540691)",,
204716258,residential,False,False,292.059,"LINESTRING (33.6437439 -9.2547102, 33.6421655 -9.2535981, 33.6414462 -9.2535381)",,
536952763,trunk,False,False,195.893,"LINESTRING (33.6437439 -9.2547102, 33.6431953 -9.2533733, 33.6430831 -9.2530738)",T10,
536952763,trunk,False,True,132.49200000000002,"LINESTRING (33.6437439 -9.2547102, 33.6438763 -9.2549862, 33.6443798 -9.2557199)",T10,
204716246,residential,False,False,467.19700000000006,"LINESTRING (33.6443798 -9.2557199, 33.644478 -9.255652, 33.6445559 -9.2555889, 33.6447142 -9.2555013, 33.6451725 -9.2553707, 33.6453486 -9.2554121, 33.645471 -9.2554859, 33.645579 -9.2556583, 33.6456448 -9.2559587, 33.6457962 -9.2563345, 33.6459075 -9.2564815, 33.6461031 -9.2565984, 33.6462915 -9.2566621, 33.6466467 -9.2567223, 33.6468704 -9.2570282, 33.6469844 -9.2571857, 33.6471061 -9.2573376, 33.6474191 -9.2575471)",,
536952763,trunk,False,False,132.49200000000002,"LINESTRING (33.6443798 -9.2557199, 33.6438763 -9.2549862, 33.6437439 -9.2547102)",T10,
536952763,trunk,False,True,32.417,"LINESTRING (33.6443798 -9.2557199, 33.6444927 -9.2558813, 33.6445387 -9.2559652)",T10,
204716264,residential,False,True,135.392,"LINESTRING (33.6477902 -9.2562637, 33.6476959 -9.2572068, 33.647671 -9.2574756)",,
