osmid,oneway,highway,reversed,length,geometry,name,junction,lanes
421313814,True,secondary,False,51.31400000000001,"LINESTRING (35.7465909 -6.1818673, 35.7466177 -6.1816119, 35.7466268 -6.1815262, 35.7466245 -6.1814077)",,,
44504260,False,residential,True,9.702,"LINESTRING (35.7495159 -6.1815692, 35.749503 -6.1816555)",Sido Street,,
44504260,False,residential,False,91.07499999999999,"LINESTRING (35.7495159 -6.1815692, 35.7495445 -6.1813785, 35.7496374 -6.1807591)",Sido Street,,
44504261,False,residential,True,89.603,"LINESTRING (35.7480493 -6.181319, 35.7482931 -6.1805505)",Mtendeni Street,,
174440107,True,trunk,False,164.5,"LINESTRING (35.7480493 -6.181319, 35.7491193 -6.1815015, 35.7495159 -6.1815692)",Dar es Salaam Avenue,,
186573380,False,residential,True,92.586,"LINESTRING (35.7474015 -6.1812097, 35.7475273 -6.1803865)",CDA Street,,
"[947037666, 947039324]",True,trunk,False,72.72999999999999,"LINESTRING (35.7474015 -6.1812097, 35.7474828 -6.1812155, 35.7479041 -6.1812829, 35.7480493 -6.181319)",Dar es Salaam Avenue,,
421313810,True,trunk,False,5.724,"LINESTRING (35.7468753 -6.1814064, 35.7468444 -6.1814477)",,roundabout,
965834482,True,trunk,False,3.66,"LINESTRING (35.7468632 -6.1811184, 35.7468806 -6.1811464)",,roundabout,
44504237,False,residential,True,109.37,"LINESTRING (35.7468865 -6.1780336, 35.7471004 -6.1780707, 35.7474082 -6.1781241, 35.7475523 -6.1781491, 35.7478611 -6.1782027)",One Way Street,,
421347008,True,trunk,False,162.33799999999997,"LINESTRING (35.7468865 -6.1780336, 35.7468758 -6.1781536, 35.7468631 -6.1783027, 35.7468557 -6.1784609, 35.7468488 -6.178899, 35.7468598 -6.1794922)",Nyerere Road,,2
487854870,False,residential,True,40.951,"LINESTRING (35.7465691 -6.1770167, 35.7469335 -6.1770829)",,,
136979072,False,residential,False,133.61200000000002,"LINESTRING (35.7465691 -6.1770167, 35.7461013 -6.1771383, 35.7460408 -6.1771807, 35.7460233 -6.17725, 35.7460756 -6.1774834, 35.7461268 -6.1775383, 35.7461938 -6.1775436, 35.7463896 -6.1775316)",,,
487854871,False,residential,True,154.833,"LINESTRING (35.7465691 -6.1770167, 35.7464835 -6.176921, 35.7460557 -6.1757303)",Kondoa Road,,
487854870,False,residential,False,40.951,"LINESTRING (35.7469335 -6.1770829, 35.7465691 -6.1770167)",,,
654495086,False,residential,False,12.708,"LINESTRING (35.7469335 -6.1770829, 35.7470475 -6.1770976)",,,
421347007,True,trunk,False,147.998,"LINESTRING (35.7469335 -6.1770829, 35.7470448 -6.176511, 35.7471946 -6.1757775)",Nyerere Road,,2
44504237,False,residential,False,125.384,"LINESTRING (35.7489784 -6.1783966, 35.7478611 -6.1782027)",One Way Street,,
44504261,False,residential,False,75.112,"LINESTRING (35.7489784 -6.1783966, 35.7487674 -6.1790387)",Mtendeni Street,,
44504261,False,residential,True,88.191,"LINESTRING (35.7489784 -6.1783966, 35.7491162 -6.1776154)",Mtendeni Street,,
44504237,False,residential,True,110.818,"LINESTRING (35.7489784 -6.1783966, 35.7495805 -6.1785011, 35.7499659 -6.178568)",One Way Street,,
44504237,False,residential,True,125.384,"LINESTRING (35.7478611 -6.1782027, 35.7489784 -6.1783966)",One Way Street,,
44504262,False,residential,True,44.97,"LINESTRING (35.7478611 -6.1782027, 35.7479333 -6.1778047)",CDA Street,,
186573380,False,residential,False,76.447,"LINESTRING (35.7478611 -6.1782027, 35.7477572 -6.1788824)",CDA Street,,
44504237,False,residential,False,109.37,"LINESTRING (35.7478611 -6.1782027, 35.7475523 -6.1781491, 35.7474082 -6.1781241, 35.7471004 -6.1780707, 35.7468865 -6.1780336)",One Way Street,,
654495082,False,residential,False,13.952,"LINESTRING (35.7467336 -6.1794936, 35.7468598 -6.1794922)",,,
136978884,False,residential,False,55.407,"LINESTRING (35.7467336 -6.1794936, 35.7466156 -6.1794863, 35.7465149 -6.1794886, 35.7464205 -6.1794996, 35.7462358 -6.1795299)",Tembo Avenue,,
421347007,True,trunk,False,153.338,"LINESTRING (35.7467336 -6.1794936, 35.7467497 -6.1785762, 35.7467591 -6.1782896, 35.7467806 -6.1781162)",Nyerere Road,,2
44504242,False,residential,False,55.35,"LINESTRING (35.7457586 -6.1746861, 35.7459118 -6.17516)",Kondoa Road,,
136979367,False,residential,False,58.759,"LINESTRING (35.7457586 -6.1746861, 35.7452514 -6.1748441)",Chenja Street,,
44504260,False,residential,False,87.973,"LINESTRING (35.7499659 -6.178568, 35.7500833 -6.1777855)",Sido Street,,
44504260,False,residential,True,44.294,"LINESTRING (35.7499659 -6.178568, 35.7499069 -6.178962)",Sido Street,,
44504237,False,residential,False,110.818,"LINESTRING (35.7499659 -6.178568, 35.7495805 -6.1785011, 35.7489784 -6.1783966)",One Way Street,,
44504260,False,residential,False,77.538,"LINESTRING (35.7497137 -6.1802501, 35.7498171 -6.1795604)",Sido Street,,
44504260,False,residential,True,57.223,"LINESTRING (35.7497137 -6.1802501, 35.7496374 -6.1807591)",Sido Street,,
136978034,False,residential,False,47.284,"LINESTRING (35.7481329 -6.1766969, 35.7485536 -6.1767736)",Tabora Avenue,,
136978034,False,residential,True,32.629,"LINESTRING (35.7481329 -6.1766969, 35.7478426 -6.1766439)",Tabora Avenue,,
136978042,False,residential,True,83.48500000000001,"LINESTRING (35.7481329 -6.1766969, 35.7482353 -6.1760696, 35.7482539 -6.1759558)",CDA Street,,
136978033,False,residential,False,77.51,"LINESTRING (35.7470219 -6.1772469, 35.7477123 -6.1773684)",Mbeya Avenue,,
654495084,False,residential,True,12.592,"LINESTRING (35.7470219 -6.1772469, 35.746908 -6.1772456)",,,
421347008,True,trunk,False,46.516000000000005,"LINESTRING (35.7470219 -6.1772469, 35.7469629 -6.1775808, 35.7469502 -6.1776591)",Nyerere Road,,2
136978034,False,residential,False,32.629,"LINESTRING (35.7478426 -6.1766439, 35.7481329 -6.1766969)",Tabora Avenue,,
136978034,False,residential,True,77.0,"LINESTRING (35.7478426 -6.1766439, 35.7471575 -6.176519)",Tabora Avenue,,
136978045,False,residential,False,81.839,"LINESTRING (35.7478426 -6.1766439, 35.7477123 -6.1773684)",CDA Street,,
44504262,False,residential,False,43.538,"LINESTRING (35.7480132 -6.1774213, 35.7479333 -6.1778047)",CDA Street,,
136978033,False,residential,False,47.163,"LINESTRING (35.7480132 -6.1774213, 35.7484333 -6.1774952)",Mbeya Avenue,,
136978033,False,residential,True,33.78,"LINESTRING (35.7480132 -6.1774213, 35.7477123 -6.1773684)",Mbeya Avenue,,
945114717,False,residential,True,48.214,"LINESTRING (35.7496273 -6.1747183, 35.7500568 -6.1747936)",Moshi Street,,
44504261,False,residential,False,79.325,"LINESTRING (35.7496273 -6.1747183, 35.7495986 -6.1748578, 35.7495034 -6.1754209)",Mtendeni Street,,
136978033,False,residential,False,33.78,"LINESTRING (35.7477123 -6.1773684, 35.7480132 -6.1774213)",Mbeya Avenue,,
136978033,False,residential,True,77.51,"LINESTRING (35.7477123 -6.1773684, 35.7470219 -6.1772469)",Mbeya Avenue,,
136978045,False,residential,True,81.839,"LINESTRING (35.7477123 -6.1773684, 35.7478426 -6.1766439)",CDA Street,,
136978034,False,residential,False,77.0,"LINESTRING (35.7471575 -6.176519, 35.7478426 -6.1766439)",Tabora Avenue,,
421347008,True,trunk,False,65.477,"LINESTRING (35.7471575 -6.176519, 35.7470475 -6.1770976)",Nyerere Road,,2
945114717,False,residential,False,48.214,"LINESTRING (35.7500568 -6.1747936, 35.7496273 -6.1747183)",Moshi Street,,
945114717,False,residential,True,51.962,"LINESTRING (35.7500568 -6.1747936, 35.7505197 -6.1748747)",Moshi Street,,
136978034,False,residential,False,77.43,"LINESTRING (35.7485536 -6.1767736, 35.7492425 -6.1768993)",Tabora Avenue,,
136978034,False,residential,True,47.284,"LINESTRING (35.7485536 -6.1767736, 35.7481329 -6.1766969)",Tabora Avenue,,
136978047,False,residential,False,81.333,"LINESTRING (35.7485536 -6.1767736, 35.7484333 -6.1774952)",CDA Street,,
44504260,False,residential,False,161.486,"LINESTRING (35.7503043 -6.1763111, 35.7505197 -6.1748747)",Sido Street,,
44504260,False,residential,True,85.554,"LINESTRING (35.7503043 -6.1763111, 35.750212 -6.1769271, 35.7501902 -6.1770721)",Sido Street,,
136978051,False,residential,True,104.316,"LINESTRING (35.7503043 -6.1763111, 35.7501692 -6.1762877, 35.7493747 -6.17615)",Mwanza Avenue,,
136978033,False,residential,False,76.668,"LINESTRING (35.7484333 -6.1774952, 35.7491162 -6.1776154)",Mbeya Avenue,,
136978033,False,residential,True,47.163,"LINESTRING (35.7484333 -6.1774952, 35.7480132 -6.1774213)",Mbeya Avenue,,
136978047,False,residential,True,81.333,"LINESTRING (35.7484333 -6.1774952, 35.7485536 -6.1767736)",CDA Street,,
44504260,False,residential,False,44.498,"LINESTRING (35.7498171 -6.1795604, 35.7498765 -6.1791646)",Sido Street,,
44504260,False,residential,True,77.538,"LINESTRING (35.7498171 -6.1795604, 35.7497137 -6.1802501)",Sido Street,,
136978046,False,residential,True,50.975,"LINESTRING (35.7498171 -6.1795604, 35.7493589 -6.179509)",Tembo Road,,
44504261,False,residential,False,38.936,"LINESTRING (35.7486471 -6.1794288, 35.7485456 -6.1797641)",Mtendeni Street,,
44504261,False,residential,True,45.37,"LINESTRING (35.7486471 -6.1794288, 35.7487674 -6.1790387)",Mtendeni Street,,
136978046,False,residential,False,79.192,"LINESTRING (35.7486471 -6.1794288, 35.7493589 -6.179509)",Tembo Road,,
44504260,False,residential,True,80.202,"LINESTRING (35.7501902 -6.1770721, 35.7500833 -6.1777855)",Sido Street,,
136978034,False,residential,True,106.515,"LINESTRING (35.7501902 -6.1770721, 35.7492425 -6.1768993)",Tabora Avenue,,
44504260,False,residential,False,85.554,"LINESTRING (35.7501902 -6.1770721, 35.750212 -6.1769271, 35.7503043 -6.1763111)",Sido Street,,
44504261,False,residential,False,91.791,"LINESTRING (35.7485456 -6.1797641, 35.7482931 -6.1805505)",Mtendeni Street,,
44504261,False,residential,True,38.936,"LINESTRING (35.7485456 -6.1797641, 35.7486471 -6.1794288)",Mtendeni Street,,
136978041,False,residential,True,101.059,"LINESTRING (35.7485456 -6.1797641, 35.7480913 -6.1796548, 35.7476571 -6.1795503)",Tembo Avenue,,
44504261,False,residential,False,89.603,"LINESTRING (35.7482931 -6.1805505, 35.7480493 -6.181319)",Mtendeni Street,,
44504261,False,residential,True,91.791,"LINESTRING (35.7482931 -6.1805505, 35.7485456 -6.1797641)",Mtendeni Street,,
136978038,False,residential,True,86.6,"LINESTRING (35.7482931 -6.1805505, 35.7475273 -6.1803865)",Hatibu Avenue,,
44504260,False,residential,False,80.202,"LINESTRING (35.7500833 -6.1777855, 35.7501902 -6.1770721)",Sido Street,,
44504260,False,residential,True,87.973,"LINESTRING (35.7500833 -6.1777855, 35.7499659 -6.178568)",Sido Street,,
136978033,False,residential,True,108.573,"LINESTRING (35.7500833 -6.1777855, 35.7491162 -6.1776154)",Mbeya Avenue,,
136978036,False,residential,False,113.021,"LINESTRING (35.7477572 -6.1788824, 35.7487674 -6.1790387)",,,
186573380,False,residential,False,75.087,"LINESTRING (35.7477572 -6.1788824, 35.7476571 -6.1795503)",CDA Street,,
186573380,False,residential,True,76.447,"LINESTRING (35.7477572 -6.1788824, 35.7478611 -6.1782027)",CDA Street,,
44504260,False,residential,False,22.777,"LINESTRING (35.7498765 -6.1791646, 35.7499069 -6.178962)",Sido Street,,
44504260,False,residential,True,44.498,"LINESTRING (35.7498765 -6.1791646, 35.7498171 -6.1795604)",Sido Street,,
136978036,False,residential,True,123.407,"LINESTRING (35.7498765 -6.1791646, 35.7487674 -6.1790387)",,,
44504242,False,residential,True,65.379,"LINESTRING (35.7460557 -6.1757303, 35.7459118 -6.17516)",Kondoa Road,,
136979365,False,residential,False,56.88,"LINESTRING (35.7460557 -6.1757303, 35.7456815 -6.175821, 35.7455581 -6.1758596)",Mwanza Avenue,,
136979365,False,residential,True,71.793,"LINESTRING (35.7460557 -6.1757303, 35.7462408 -6.1757103, 35.7465358 -6.1757183, 35.7466418 -6.175721, 35.7467036 -6.175727)",Mwanza Avenue,,
487854871,False,residential,False,154.833,"LINESTRING (35.7460557 -6.1757303, 35.7464835 -6.176921, 35.7465691 -6.1770167)",Kondoa Road,,
136978318,False,unclassified,True,5.496,"LINESTRING (35.74282 -6.1782056, 35.7427842 -6.1782399)",Mwangaza Avenue,,
136978318,False,unclassified,False,71.488,"LINESTRING (35.74282 -6.1782056, 35.7428645 -6.1781403, 35.743403 -6.1779628)",Mwangaza Avenue,,
1111590335,True,unclassified,False,25.482,"LINESTRING (35.7426147 -6.1783952, 35.7427842 -6.1782399)",Mwangaza Avenue,,
965834480,False,unclassified,True,32.910000000000004,"LINESTRING (35.7426147 -6.1783952, 35.7425447 -6.1784642, 35.7423749 -6.1785676)",Mwangaza Avenue,,
186573469,False,residential,True,15.489,"LINESTRING (35.7432162 -6.1790971, 35.7433556 -6.1791111)",,,
136978415,True,unclassified,False,17.264,"LINESTRING (35.7432162 -6.1790971, 35.7431773 -6.179167, 35.743129 -6.1792251)",,,
136978416,False,unclassified,False,44.26,"LINESTRING (35.7462853 -6.1812606, 35.7458997 -6.1813677)",Hospital Road,,
421313818,True,unclassified,False,43.109,"LINESTRING (35.7462853 -6.1812606, 35.7465482 -6.1811578, 35.7466503 -6.1811245)",,,
965834473,True,unclassified,False,98.6,"LINESTRING (35.7428904 -6.1792385, 35.7428383 -6.1790791, 35.7426936 -6.1786365, 35.7426147 -6.1783952)",Hospital Road,,
136978416,False,unclassified,False,35.304,"LINESTRING (35.7458997 -6.1813677, 35.7456005 -6.1814787)",Hospital Road,,
136978416,False,unclassified,True,44.26,"LINESTRING (35.7458997 -6.1813677, 35.7462853 -6.1812606)",Hospital Road,,
136978879,True,residential,False,94.888,"LINESTRING (35.7458997 -6.1813677, 35.7456453 -6.1805527)",Eighth Street,,
136978881,True,residential,False,92.996,"LINESTRING (35.7453318 -6.1815983, 35.744931 -6.180863)",Tenth Street,,
136978416,False,unclassified,False,37.745000000000005,"LINESTRING (35.7453318 -6.1815983, 35.7450824 -6.1817229, 35.7450217 -6.1817369)",Hospital Road,,
136978416,False,unclassified,True,32.545,"LINESTRING (35.7453318 -6.1815983, 35.7454919 -6.181527, 35.7456005 -6.1814787)",Hospital Road,,
136978878,True,residential,False,124.121,"LINESTRING (35.7460156 -6.1782677, 35.7458043 -6.1771714)",Sixth Street,,
630498145,False,residential,False,56.189,"LINESTRING (35.7460156 -6.1782677, 35.7455383 -6.1784414)",Madaraka Avenue,,
136978883,False,residential,True,87.349,"LINESTRING (35.7460156 -6.1782677, 35.7463591 -6.178147, 35.7466272 -6.1781026, 35.7467806 -6.1781162)",Madaraka Avenue,,
136978416,False,unclassified,True,35.304,"LINESTRING (35.7456005 -6.1814787, 35.7458997 -6.1813677)",Hospital Road,,
136978416,False,unclassified,False,32.545,"LINESTRING (35.7456005 -6.1814787, 35.7454919 -6.181527, 35.7453318 -6.1815983)",Hospital Road,,
136978877,False,residential,True,53.101,"LINESTRING (35.7456449 -6.1789299, 35.746111 -6.1788145)",,,
630498140,True,residential,False,77.564,"LINESTRING (35.7456449 -6.1789299, 35.7457936 -6.1796116)",Seventh Street,,
136978318,False,unclassified,False,37.795,"LINESTRING (35.743403 -6.1779628, 35.7437275 -6.1778558)",Mwangaza Avenue,,
136978318,False,unclassified,True,71.488,"LINESTRING (35.743403 -6.1779628, 35.7428645 -6.1781403, 35.74282 -6.1782056)",Mwangaza Avenue,,
136978318,False,unclassified,True,58.814,"LINESTRING (35.7458043 -6.1771714, 35.7452993 -6.1773378)",Mwangaza Avenue,,
136978318,False,unclassified,False,63.22,"LINESTRING (35.7458043 -6.1771714, 35.7458798 -6.1771463, 35.7458973 -6.177068, 35.7458798 -6.1769154, 35.7457953 -6.176674)",Mwangaza Avenue,,
136978884,False,residential,False,49.722,"LINESTRING (35.7462358 -6.1795299, 35.7457936 -6.1796116)",Tembo Avenue,,
630498143,True,residential,False,80.736,"LINESTRING (35.7462358 -6.1795299, 35.746111 -6.1788145)",Sixth Street,,
136978884,False,residential,True,55.407,"LINESTRING (35.7462358 -6.1795299, 35.7464205 -6.1794996, 35.7465149 -6.1794886, 35.7466156 -6.1794863, 35.7467336 -6.1794936)",Tembo Avenue,,
136978318,False,unclassified,False,58.814,"LINESTRING (35.7452993 -6.1773378, 35.7458043 -6.1771714)",Mwangaza Avenue,,
136978318,False,unclassified,True,69.741,"LINESTRING (35.7452993 -6.1773378, 35.7447005 -6.1775352)",Mwangaza Avenue,,
136978882,True,residential,False,125.527,"LINESTRING (35.7452993 -6.1773378, 35.7455383 -6.1784414)",Seventh Street,,
136978887,False,residential,False,38.39,"LINESTRING (35.7459757 -6.1804464, 35.7456453 -6.1805527)",Hatibu Avenue,,
136978887,False,residential,True,45.757,"LINESTRING (35.7459757 -6.1804464, 35.7463847 -6.1803832)",Hatibu Avenue,,
136978416,False,unclassified,False,94.27,"LINESTRING (35.7442975 -6.181279, 35.7437934 -6.1805952)",Hospital Road,,
136978887,False,residential,True,41.46,"LINESTRING (35.7442975 -6.181279, 35.7446151 -6.1810807)",Hatibu Avenue,,
136978416,False,unclassified,True,102.344,"LINESTRING (35.7442975 -6.181279, 35.7444773 -6.1815338, 35.7445657 -6.1816153, 35.7446054 -6.1816518, 35.7447552 -6.1817331, 35.7449002 -6.1817459, 35.7450059 -6.1817381, 35.7450217 -6.1817369)",Hospital Road,,
136978318,False,unclassified,False,69.741,"LINESTRING (35.7447005 -6.1775352, 35.7452993 -6.1773378)",Mwangaza Avenue,,
136978318,False,unclassified,True,56.785,"LINESTRING (35.7447005 -6.1775352, 35.7442129 -6.1776958)",Mwangaza Avenue,,
630498146,True,residential,False,48.984,"LINESTRING (35.7447005 -6.1775352, 35.7445681 -6.1771148)",Eighth Street,,
136978318,False,unclassified,False,25.021,"LINESTRING (35.7439981 -6.1777667, 35.7442129 -6.1776958)",Mwangaza Avenue,,
136978318,False,unclassified,True,31.513,"LINESTRING (35.7439981 -6.1777667, 35.7437275 -6.1778558)",Mwangaza Avenue,,
630498149,True,residential,False,121.251,"LINESTRING (35.7439981 -6.1777667, 35.7444439 -6.178763)",Nineth Street,,
136978416,False,unclassified,True,94.27,"LINESTRING (35.7437934 -6.1805952, 35.7442975 -6.181279)",Hospital Road,,
136978416,False,unclassified,False,158.326,"LINESTRING (35.7437934 -6.1805952, 35.7432376 -6.1798631, 35.7430989 -6.1796696, 35.7430865 -6.1796516, 35.742981 -6.1794739, 35.7429598 -6.1794389)",Hospital Road,,
136978884,False,residential,True,49.102999999999994,"LINESTRING (35.7437934 -6.1805952, 35.743883 -6.1805428, 35.7441667 -6.1803561)",Tembo Avenue,,
136978877,False,residential,False,53.101,"LINESTRING (35.746111 -6.1788145, 35.7456449 -6.1789299)",,,
630498143,True,residential,False,61.709,"LINESTRING (35.746111 -6.1788145, 35.7460156 -6.1782677)",Sixth Street,,
136978887,False,residential,False,45.757,"LINESTRING (35.7463847 -6.1803832, 35.7459757 -6.1804464)",Hatibu Avenue,,
630498143,True,residential,False,96.3,"LINESTRING (35.7463847 -6.1803832, 35.7462358 -6.1795299)",Sixth Street,,
136978887,False,residential,True,37.857,"LINESTRING (35.7463847 -6.1803832, 35.7464642 -6.1803708, 35.7467256 -6.1803535)",Hatibu Avenue,,
784152553,False,residential,True,48.282000000000004,"LINESTRING (35.7463847 -6.1803832, 35.7464299 -6.1805996, 35.7464527 -6.1807196, 35.746462 -6.1808102)",Sixth Street,,
136978318,False,unclassified,False,31.513,"LINESTRING (35.7437275 -6.1778558, 35.7439981 -6.1777667)",Mwangaza Avenue,,
136978318,False,unclassified,True,37.795,"LINESTRING (35.7437275 -6.1778558, 35.743403 -6.1779628)",Mwangaza Avenue,,
136979363,False,residential,True,152.486,"LINESTRING (35.7437275 -6.1778558, 35.7433212 -6.1765453)",10th Road,,
44504242,False,residential,False,65.379,"LINESTRING (35.7459118 -6.17516, 35.7460557 -6.1757303)",Kondoa Road,,
44504242,False,residential,True,55.35,"LINESTRING (35.7459118 -6.17516, 35.7457586 -6.1746861)",Kondoa Road,,
136979366,False,residential,False,58.47,"LINESTRING (35.7459118 -6.17516, 35.7454084 -6.1753213)",Umoja Road,,
136978318,False,unclassified,False,94.277,"LINESTRING (35.7457953 -6.176674, 35.7455581 -6.1758596)",Mwangaza Avenue,,
136978318,False,unclassified,True,63.22,"LINESTRING (35.7457953 -6.176674, 35.7458798 -6.1769154, 35.7458973 -6.177068, 35.7458798 -6.1771463, 35.7458043 -6.1771714)",Mwangaza Avenue,,
136979369,False,residential,True,83.021,"LINESTRING (35.7457953 -6.176674, 35.7451321 -6.1768747, 35.7450745 -6.1768787)",,,
136978318,False,unclassified,False,56.785,"LINESTRING (35.7442129 -6.1776958, 35.7447005 -6.1775352)",Mwangaza Avenue,,
136978318,False,unclassified,True,25.021,"LINESTRING (35.7442129 -6.1776958, 35.7439981 -6.1777667)",Mwangaza Avenue,,
