osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes,junction
"[21400425, 942618074, 1233452751]",Demerwal,tertiary,False,False,194.09,"LINESTRING (5.5180828 50.8682083, 5.518003 50.8682108, 5.5179607 50.8682049, 5.5179088 50.8681979, 5.5178169 50.8681886, 5.5177153 50.8681932, 5.5176065 50.8682046, 5.5163221 50.868458, 5.5161877 50.8684909, 5.5160142 50.8685457, 5.5156917 50.86868, 5.515617 50.8687181, 5.5155223 50.8687625)",,,,
"[21400266, 50395138, 50395147]",Brugstraat,residential,True,False,191.89099999999993,"LINESTRING (5.5180828 50.8682083, 5.5180651 50.8682548, 5.5180328 50.8682943, 5.5177991 50.8685426, 5.5177314 50.8686289, 5.5176931 50.8686901, 5.5176584 50.8687518, 5.5176343 50.8688044, 5.5176309 50.868849, 5.51763 50.868958, 5.5176257 50.8690645, 5.5176327 50.8691788, 5.517633 50.8692777, 5.5176417 50.8693807, 5.5176483 50.869493, 5.5176467 50.8695501, 5.5176455 50.8696058, 5.5176393 50.8696273, 5.5176305 50.8696474, 5.5176058 50.8696751, 5.5175801 50.8697119, 5.5175724 50.8697283, 5.5175442 50.8697674, 5.5175161 50.8698007, 5.5174843 50.869817, 5.5174518 50.8698254)",30,yes,,
"[1091615548, 1091615549, 1233452750]",Brugstraat,tertiary,False,False,26.822,"LINESTRING (5.5180828 50.8682083, 5.5181442 50.8681858, 5.5181871 50.8681569, 5.5182498 50.8681101, 5.5182634 50.8680958, 5.5183277 50.8680282)",,,2,
"[431074789, 42738855]",Brugstraat,tertiary,False,False,127.15299999999999,"LINESTRING (5.5192082 50.86703, 5.519373 50.8669658, 5.5194746 50.8669379, 5.5196515 50.8668952, 5.5202782 50.8667397, 5.5204828 50.8666831, 5.5206224 50.8666387, 5.5208489 50.866552)",50,,2,
"[1233452750, 42738855]",Brugstraat,tertiary,False,True,128.524,"LINESTRING (5.5192082 50.86703, 5.5190922 50.867086, 5.5189957 50.8671507, 5.5188817 50.867263, 5.5184686 50.8678501, 5.5183277 50.8680282)",,,2,
21392950,,secondary,True,False,19.737000000000002,"LINESTRING (5.51386 50.8723934, 5.5138349 50.8723616, 5.5138283 50.8723263, 5.5138411 50.8722918, 5.5138718 50.872262, 5.5139166 50.8722406)",,,,roundabout
21399890,Hospitaalstraat,tertiary,False,True,152.24200000000002,"LINESTRING (5.5139166 50.8722406, 5.5138753 50.8721878, 5.5138615 50.8721738, 5.5137954 50.8721067, 5.5133449 50.8716657, 5.513296 50.8716163, 5.5131683 50.8714509, 5.5129585 50.8711536, 5.5128899 50.8710391)",,,2,
210415901,,secondary,True,False,15.801,"LINESTRING (5.5139166 50.8722406, 5.5139703 50.87223, 5.5140266 50.8722315, 5.5140786 50.872245, 5.5141203 50.8722689)",,,,roundabout
9703334,Genutstraat,residential,False,False,22.904,"LINESTRING (5.5141203 50.8722689, 5.5142014 50.8722386, 5.5142361 50.872226, 5.5143397 50.8721885, 5.5143947 50.8721585)",30,,2,
210415897,,secondary,True,False,12.263,"LINESTRING (5.5141203 50.8722689, 5.5141473 50.8723015, 5.5141545 50.872338, 5.5141409 50.8723737)",,,,roundabout
21398399,Wijerstraat,secondary,False,False,11.692,"LINESTRING (5.5141409 50.8723737, 5.5142141 50.8723927, 5.5142892 50.872421)",,,2,
210415896,,secondary,True,False,9.211,"LINESTRING (5.5141409 50.8723737, 5.514118 50.8723973, 5.5140861 50.8724161, 5.5140474 50.872429)",,,,roundabout
