osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,ref,width
"[1078797848, 936359965]",Ooststatiestraat,residential,30,False,True,38.373999999999995,"LINESTRING (4.4523998 51.1344249, 4.4520233 51.1343713, 4.4519308 51.1343593, 4.4518628 51.1343505)",,,,
"[996320553, 27741753]",Beemdenlaan,residential,30,False,True,150.544,"LINESTRING (4.4523998 51.1344249, 4.4523814 51.1344731, 4.4523713 51.1345034, 4.4520946 51.1353335, 4.4520711 51.1354067, 4.4520717 51.1354791, 4.4520284 51.1356712, 4.4520397 51.1357551)",,,,
8545627,'s Herenlei,residential,30,False,False,16.616,"LINESTRING (4.4519961 51.1329722, 4.4518155 51.1328748)",,destination,,
7975846,Boomgaard,residential,30,False,False,88.26,"LINESTRING (4.4519961 51.1329722, 4.4513956 51.1334496, 4.4512671 51.1336167)",,destination,,
8545627,'s Herenlei,residential,30,False,True,16.616,"LINESTRING (4.4518155 51.1328748, 4.4519961 51.1329722)",,destination,,
"[342765216, 342769026, 8545627]",'s Herenlei,residential,30,False,False,117.83600000000001,"LINESTRING (4.4518155 51.1328748, 4.4515766 51.1327548, 4.4514598 51.1326961, 4.4511645 51.1325593, 4.4511469 51.1325508, 4.4511282 51.132545, 4.4511075 51.1325444, 4.4510826 51.1325484, 4.4510585 51.1325566, 4.4510383 51.1325677, 4.4508438 51.1327335, 4.4508226 51.1327518, 4.4508058 51.1327612, 4.4507895 51.1327662, 4.4507747 51.1327684, 4.4507579 51.132768, 4.4507375 51.1327654, 4.4507153 51.1327604, 4.4506791 51.1327457, 4.4505165 51.1326749)",,destination,,
7975846,Boomgaard,residential,30,False,True,88.26,"LINESTRING (4.4512671 51.1336167, 4.4513956 51.1334496, 4.4519961 51.1329722)",,destination,,
1078797848,Ooststatiestraat,residential,30,False,False,11.64,"LINESTRING (4.4516998 51.1343282, 4.4518628 51.1343505)",,,,
8045080,Hoogbunderlaan,residential,30,True,False,24.194000000000003,"LINESTRING (4.4516998 51.1343282, 4.4517471 51.1342707, 4.4518196 51.1341825, 4.4518769 51.1341427)",,destination,,
"[985584707, 936359964]",Ooststatiestraat,residential,30,False,True,24.043999999999997,"LINESTRING (4.4516998 51.1343282, 4.45162 51.1343187, 4.4515002 51.1343069, 4.451443 51.134307, 4.4513973 51.1343108, 4.4513639 51.1343232)",,,,
24934010,Hoogbunderlaan,residential,30,True,False,23.27,"LINESTRING (4.4518769 51.1341427, 4.4518888 51.134183, 4.4518721 51.1342907, 4.4518628 51.1343505)",,destination,,
"[32997307, 8045085, 211802677]","['Sint-Martinusstraat', 'Drabstraat']",residential,30,True,False,192.99899999999997,"LINESTRING (4.4440901 51.1343286, 4.4441267 51.1342901, 4.4442063 51.1342063, 4.4444125 51.1340939, 4.4445906 51.1339723, 4.4447328 51.1338609, 4.4447824 51.1338108, 4.444769 51.1337536, 4.4447314 51.1337103, 4.4442399 51.1335178, 4.443798 51.1333545, 4.4435668 51.1332348, 4.4434753 51.1331874)",,,,
32997122,Sint-Martinusplein,residential,30,False,True,70.443,"LINESTRING (4.4440901 51.1343286, 4.4441898 51.1343668, 4.4448051 51.1346028, 4.4449707 51.1346311)",,,,
"[211802732, 227200908]",Rubensstraat,residential,30,False,False,82.763,"LINESTRING (4.4440901 51.1343286, 4.4439518 51.1342863, 4.4437419 51.1342221, 4.4430491 51.1339726)",,,,
211802679,Drabstraat,residential,30,True,False,123.74799999999999,"LINESTRING (4.4418868 51.1325087, 4.4415561 51.1320487, 4.4412359 51.1316065, 4.4411539 51.1314953)",,,,
676817040,Drabstraat,residential,,False,False,129.61399999999998,"LINESTRING (4.4418868 51.1325087, 4.4422752 51.1321651, 4.4422967 51.1321415, 4.4423551 51.1320721, 4.4424335 51.1318267, 4.4424517 51.1318028, 4.4425595 51.1317342, 4.442589 51.131714, 4.4428063 51.1315187)",,,,
22937757,Kongostraat,residential,30,True,False,171.504,"LINESTRING (4.4411539 51.1314953, 4.439827 51.1327936)",,,,
22937861,Drabstraat,residential,30,False,True,54.206,"LINESTRING (4.4411539 51.1314953, 4.4410463 51.1313561, 4.4409987 51.1313024, 4.4407948 51.1311478, 4.4407181 51.1310961)",,,,
42749197,Gemeenteplein,living_street,20,False,True,82.55700000000002,"LINESTRING (4.4449952 51.1347313, 4.445082 51.1347338, 4.4452037 51.1347346, 4.4454013 51.1347469, 4.4455369 51.1347553, 4.4458276 51.1347988, 4.4459279 51.1348257, 4.4460125 51.1348584, 4.4461187 51.1349081)",,,,
211802714,Mechelsesteenweg,tertiary,30,False,False,45.415,"LINESTRING (4.4449952 51.1347313, 4.4449438 51.1349217, 4.4449106 51.1350477, 4.4448788 51.135133)",,,,
211802714,Mechelsesteenweg,tertiary,30,False,True,11.304,"LINESTRING (4.4449952 51.1347313, 4.4449752 51.1346744, 4.4449707 51.1346311)",,,,
1078797848,Ooststatiestraat,residential,30,False,True,11.64,"LINESTRING (4.4518628 51.1343505, 4.4516998 51.1343282)",,,,
"[1078797848, 936359965]",Ooststatiestraat,residential,30,False,False,38.373999999999995,"LINESTRING (4.4518628 51.1343505, 4.4519308 51.1343593, 4.4520233 51.1343713, 4.4523998 51.1344249)",,,,
4924524,Edgard Tinellaan,residential,30,False,True,26.002,"LINESTRING (4.4439055 51.1388833, 4.4435374 51.1388467)",,,,
42743906,Peter Benoitlaan,residential,30,False,False,60.418,"LINESTRING (4.4439055 51.1388833, 4.4440279 51.1383454)",,,,
4924524,Edgard Tinellaan,residential,30,False,False,105.706,"LINESTRING (4.4439055 51.1388833, 4.4452122 51.1391713, 4.4452492 51.1391795, 4.4453365 51.1391954)",,,,
42743906,Peter Benoitlaan,residential,30,False,True,60.418,"LINESTRING (4.4440279 51.1383454, 4.4439055 51.1388833)",,,,
32746629,Peter Benoitlaan,residential,30,False,True,67.923,"LINESTRING (4.4440279 51.1383454, 4.4438774 51.1383853, 4.4435374 51.1388467)",,,,
"[42743906, 908168965]",Peter Benoitlaan,"['residential', 'living_street']","['20', '30']",False,False,146.90499999999997,"LINESTRING (4.4440279 51.1383454, 4.4446006 51.1375609, 4.444822 51.1372547, 4.4448645 51.1371856, 4.4448905 51.1371405)",,,,
4924524,Edgard Tinellaan,residential,30,False,False,26.002,"LINESTRING (4.4435374 51.1388467, 4.4439055 51.1388833)",,,,
4924524,Edgard Tinellaan,residential,30,False,True,79.45500000000001,"LINESTRING (4.4435374 51.1388467, 4.4430151 51.1389842, 4.4424872 51.1391231)",,,,
32746629,Peter Benoitlaan,residential,30,False,False,67.923,"LINESTRING (4.4435374 51.1388467, 4.4438774 51.1383853, 4.4440279 51.1383454)",,,,
4924524,Edgard Tinellaan,residential,30,False,False,79.45500000000001,"LINESTRING (4.4424872 51.1391231, 4.4430151 51.1389842, 4.4435374 51.1388467)",,,,
"[935809136, 36572562, 36572143]",Transvaalstraat,residential,30,False,False,147.805,"LINESTRING (4.4424872 51.1391231, 4.4421393 51.1386048, 4.4421304 51.1385556, 4.4425764 51.1378951)",2,,,
13870462,Transvaalstraat,residential,30,False,True,58.582,"LINESTRING (4.4425764 51.1378951, 4.4421617 51.137437)",,,,
36572143,Transvaalstraat,residential,30,False,False,152.07600000000002,"LINESTRING (4.4425764 51.1378951, 4.4431311 51.1371917, 4.4436434 51.1367676, 4.4436922 51.1367272)",,,,
"[935809136, 36572562, 36572143]",Transvaalstraat,residential,30,False,True,147.805,"LINESTRING (4.4425764 51.1378951, 4.4421304 51.1385556, 4.4421393 51.1386048, 4.4424872 51.1391231)",2,,,
13870462,Transvaalstraat,residential,30,False,False,59.76,"LINESTRING (4.4426931 51.1370155, 4.4421617 51.137437)",,,,
13870462,Transvaalstraat,residential,30,False,False,58.582,"LINESTRING (4.4421617 51.137437, 4.4425764 51.1378951)",,,,
13870462,Transvaalstraat,residential,30,False,True,59.76,"LINESTRING (4.4421617 51.137437, 4.4426931 51.1370155)",,,,
687047585,Transvaalstraat,residential,30,False,True,41.181,"LINESTRING (4.4421617 51.137437, 4.4418057 51.1377324)",,,,
740119022,Groeningenlei,residential,,False,False,30.769,"LINESTRING (4.4397172 51.1366646, 4.4398038 51.1366951, 4.4401018 51.1368)",,,,
325297163,Groeningenlei,tertiary,50,False,False,28.939999999999998,"LINESTRING (4.4403416 51.1370609, 4.4403962 51.1370376, 4.4404821 51.137002, 4.4405183 51.136987, 4.4406872 51.136917)",3,,,
"[325297163, 273503309]",Groeningenlei,tertiary,50,False,True,59.61,"LINESTRING (4.4403416 51.1370609, 4.4400648 51.1371727, 4.4397701 51.1372826, 4.4397376 51.1372945, 4.4396092 51.1373364)",3,,,
"[740119022, 985145543]",Groeningenlei,residential,,False,True,33.531000000000006,"LINESTRING (4.4403416 51.1370609, 4.4402882 51.1370013, 4.4401395 51.1368355, 4.4401245 51.1368171, 4.4401018 51.1368)",,,,
22937747,Rubensstraat,residential,30,False,False,11.364,"LINESTRING (4.4430491 51.1339726, 4.4429075 51.1339221)",,,,
13870767,Van Dyckstraat,residential,30,True,False,193.938,"LINESTRING (4.4430491 51.1339726, 4.4426227 51.1351973, 4.4424485 51.1356755)",,,,
"[227200908, 211802732]",Rubensstraat,residential,30,False,True,82.76299999999999,"LINESTRING (4.4430491 51.1339726, 4.4437419 51.1342221, 4.4439518 51.1342863, 4.4440901 51.1343286)",,,,
499942851,Jordaensstraat,residential,30,True,False,50.68299999999999,"LINESTRING (4.4424485 51.1356755, 4.4426175 51.1357272, 4.4428548 51.1357984, 4.4428977 51.1358126, 4.4429192 51.1358226, 4.442938 51.1358333, 4.442952 51.1358458, 4.443038 51.1359232)",,,,
325297164,,tertiary,30,False,False,24.67,"LINESTRING (4.4411803 51.1367249, 4.4410708 51.1367626, 4.4410329 51.1367778, 4.4409807 51.1367985, 4.4408775 51.1368393)",3,,,
739874251,Spoorwegstraat,residential,30,False,False,191.331,"LINESTRING (4.4411803 51.1367249, 4.4411329 51.1366574, 4.4408944 51.1362979, 4.4408079 51.1360676, 4.440584 51.1357381, 4.440353 51.1353982, 4.440307 51.1353246, 4.4403124 51.1352246, 4.4404294 51.1351373)",,,,
"[13888730, 1002133402]",Jordaensstraat,residential,50,False,"[False, True]",67.865,"LINESTRING (4.4404294 51.1351373, 4.4400226 51.135038, 4.4401929 51.134719)",,,,
739874251,Spoorwegstraat,residential,30,False,True,191.33099999999996,"LINESTRING (4.4404294 51.1351373, 4.4403124 51.1352246, 4.440307 51.1353246, 4.440353 51.1353982, 4.440584 51.1357381, 4.4408079 51.1360676, 4.4408944 51.1362979, 4.4411329 51.1366574, 4.4411803 51.1367249)",,,,
788301587,Jordaensstraat,residential,30,True,False,153.084,"LINESTRING (4.4404294 51.1351373, 4.440728 51.1352125, 4.4413573 51.1353742, 4.4417537 51.1354803, 4.4420209 51.1355528, 4.4424485 51.1356755)",,,,
4903023,Molenstraat,tertiary,30,True,False,39.286,"LINESTRING (4.443038 51.1359232, 4.4425708 51.1361204)",1,yes,,
30160500,Magdalenastraat,living_street,20,False,True,19.341,"LINESTRING (4.4461187 51.1349081, 4.4461496 51.1348722, 4.446188 51.1348334, 4.4462257 51.1348005, 4.4462792 51.1347677)",,,,
42749195,Magdalenastraat,living_street,20,False,True,51.364000000000004,"LINESTRING (4.4461187 51.1349081, 4.4460169 51.1350985, 4.4459935 51.1351312, 4.445982 51.1351445, 4.445964 51.1351556, 4.4459387 51.135165, 4.4459049 51.1351698, 4.4458888 51.1351733, 4.4458718 51.1351776, 4.4458543 51.1351832, 4.4458339 51.1351984, 4.4457273 51.1352723)",,,,
42749197,Gemeenteplein,living_street,20,False,False,82.557,"LINESTRING (4.4461187 51.1349081, 4.4460125 51.1348584, 4.4459279 51.1348257, 4.4458276 51.1347988, 4.4455369 51.1347553, 4.4454013 51.1347469, 4.4452037 51.1347346, 4.445082 51.1347338, 4.4449952 51.1347313)",,,,
"[30160499, 343381430]",Gemeenteplein,residential,,False,False,61.49499999999999,"LINESTRING (4.4457273 51.1352723, 4.4456255 51.1352401, 4.4455212 51.1352203, 4.4452394 51.1351699, 4.4450897 51.1351546, 4.4448788 51.135133)",,,,
42749195,Magdalenastraat,living_street,20,False,False,51.364000000000004,"LINESTRING (4.4457273 51.1352723, 4.4458339 51.1351984, 4.4458543 51.1351832, 4.4458718 51.1351776, 4.4458888 51.1351733, 4.4459049 51.1351698, 4.4459387 51.135165, 4.445964 51.1351556, 4.445982 51.1351445, 4.4459935 51.1351312, 4.4460169 51.1350985, 4.4461187 51.1349081)",,,,
260042752,Antwerpsesteenweg,tertiary,30,False,False,35.346,"LINESTRING (4.445554 51.1355803, 4.4460025 51.1357281)",,,,
13888731,Gemeenteplein,residential,30,True,False,39.76800000000001,"LINESTRING (4.445554 51.1355803, 4.4456098 51.1355264, 4.4457574 51.135386, 4.4457713 51.1353542, 4.4457736 51.1353331, 4.4457736 51.1353096, 4.44576 51.1352948, 4.4457273 51.1352723)",,,,
"[584217185, 936391886, 4907297]",Gemeenteplein,tertiary,30,False,True,72.13900000000001,"LINESTRING (4.445554 51.1355803, 4.4453596 51.1355182, 4.4452891 51.1354957, 4.4449413 51.1353672, 4.4447163 51.1352131)",,,,
32997122,Sint-Martinusplein,residential,30,False,False,70.443,"LINESTRING (4.4449707 51.1346311, 4.4448051 51.1346028, 4.4441898 51.1343668, 4.4440901 51.1343286)",,,,
211802714,Mechelsesteenweg,tertiary,30,False,False,11.304,"LINESTRING (4.4449707 51.1346311, 4.4449752 51.1346744, 4.4449952 51.1347313)",,,,
"[36735435, 936391885]",Mechelsesteenweg,tertiary,30,False,True,98.125,"LINESTRING (4.4449707 51.1346311, 4.4450017 51.1345651, 4.4450744 51.1343738, 4.4451995 51.134164, 4.4453709 51.1339282, 4.4454164 51.1338621, 4.4454578 51.133806)",,,,
22937747,Rubensstraat,residential,30,False,True,31.982,"LINESTRING (4.439827 51.1327936, 4.4401996 51.1329611)",,,,
22937852,Rubensstraat,residential,30,True,False,64.153,"LINESTRING (4.439827 51.1327936, 4.4390908 51.132448)",,destination,,
25201265,Witvrouwenveldstraat,residential,30,False,False,199.73999999999998,"LINESTRING (4.4434753 51.1331874, 4.4435237 51.1331227, 4.4435839 51.1330424, 4.4445856 51.1317054, 4.444655 51.1316128, 4.4446932 51.1315618)",,,,
105029017,Kruisstraat,residential,,False,True,90.813,"LINESTRING (4.4434753 51.1331874, 4.4431742 51.1335935, 4.443168 51.1336022, 4.4429444 51.1338791, 4.4429075 51.1339221)",,,,
211802679,Drabstraat,residential,30,True,False,134.117,"LINESTRING (4.4434753 51.1331874, 4.4433698 51.133144, 4.4426243 51.1328373, 4.4422367 51.1326667, 4.4418868 51.1325087)",,,,
22937853,Rubensstraat,residential,30,False,False,188.30399999999997,"LINESTRING (4.4390908 51.132448, 4.439441 51.1321043, 4.4395406 51.1320066, 4.4402656 51.1312859, 4.4404135 51.1311396, 4.4405461 51.1310221)",,,,
22937861,Drabstraat,residential,30,False,False,14.552,"LINESTRING (4.4405461 51.1310221, 4.4407181 51.1310961)",,,,
22937853,Rubensstraat,residential,30,False,True,188.304,"LINESTRING (4.4405461 51.1310221, 4.4404135 51.1311396, 4.4402656 51.1312859, 4.4395406 51.1320066, 4.439441 51.1321043, 4.4390908 51.132448)",,,,
325297162,Groeningenlei,tertiary,50,False,False,40.338,"LINESTRING (4.4383653 51.1377106, 4.4386443 51.1376396, 4.4386856 51.1376291, 4.4387424 51.1376147, 4.4389011 51.1375743)",3,,,
32746842,Noordstraat,living_street,20,False,True,63.244,"LINESTRING (4.4452718 51.1366245, 4.4448905 51.1371405)",,,,
32746876,Schuttershofstraat,living_street,20,True,False,111.8,"LINESTRING (4.4452718 51.1366245, 4.445343 51.1366316, 4.446722 51.1370479)",,,,
344076386,Noordstraat,residential,30,False,False,111.957,"LINESTRING (4.4452718 51.1366245, 4.4458196 51.13595, 4.445957 51.1357833, 4.4460025 51.1357281)",,,,
260042752,Antwerpsesteenweg,tertiary,30,False,True,35.346,"LINESTRING (4.4460025 51.1357281, 4.445554 51.1355803)",,,,
344076386,Noordstraat,residential,30,False,True,111.957,"LINESTRING (4.4460025 51.1357281, 4.445957 51.1357833, 4.4458196 51.13595, 4.4452718 51.1366245)",,,,
584217186,Antwerpsesteenweg,tertiary,30,False,False,121.159,"LINESTRING (4.4460025 51.1357281, 4.4460974 51.1357624, 4.4475071 51.1362721)",,,,
342760745,Nieuwstraat,living_street,20,True,False,7.678,"LINESTRING (4.4436922 51.1367272, 4.4436046 51.1366854)",,,,
36572143,Transvaalstraat,residential,30,False,True,152.07600000000002,"LINESTRING (4.4436922 51.1367272, 4.4436434 51.1367676, 4.4431311 51.1371917, 4.4425764 51.1378951)",,,,
"[788301585, 927237877]",Molenstraat,tertiary,30,True,False,118.05499999999999,"LINESTRING (4.4425708 51.1361204, 4.4420312 51.1363469, 4.4413676 51.136649, 4.4411803 51.1367249)",1,yes,,
4924524,Edgard Tinellaan,residential,30,False,False,20.713,"LINESTRING (4.4453365 51.1391954, 4.4453714 51.1392005, 4.4453958 51.1392013, 4.4454184 51.1392005, 4.4454419 51.1391968, 4.4454749 51.139187, 4.4455286 51.1391678, 4.4455657 51.1391538, 4.4456083 51.1391397)",,,,
4924524,Edgard Tinellaan,residential,30,False,True,105.706,"LINESTRING (4.4453365 51.1391954, 4.4452492 51.1391795, 4.4452122 51.1391713, 4.4439055 51.1388833)",,,,
843531819,Duffelsesteenweg,tertiary,30,False,False,117.477,"LINESTRING (4.4478247 51.1313148, 4.4468243 51.1319108, 4.4467423 51.1319433, 4.4466648 51.131958, 4.4466135 51.1319647, 4.44654 51.1319689)",,,,
936391880,'s Herenlei,residential,30,False,True,43.834,"LINESTRING (4.4478247 51.1313148, 4.4479413 51.1313737, 4.4483533 51.1315264)",,destination,,
936391880,'s Herenlei,residential,30,False,True,11.719,"LINESTRING (4.4483533 51.1315264, 4.4485041 51.1315728)",,destination,,
25201096,Brouwersstraat,residential,30,False,True,124.64099999999999,"LINESTRING (4.4483533 51.1315264, 4.4482628 51.1315853, 4.4480582 51.1317185, 4.4476467 51.1319865, 4.4476266 51.1320007, 4.4476116 51.1320151, 4.4475066 51.1321865, 4.4474784 51.1322326, 4.4473529 51.1324302)",,destination,,
936391880,'s Herenlei,residential,30,False,False,43.834,"LINESTRING (4.4483533 51.1315264, 4.4479413 51.1313737, 4.4478247 51.1313148)",,destination,,
25201096,Brouwersstraat,residential,30,False,False,124.641,"LINESTRING (4.4473529 51.1324302, 4.4474784 51.1322326, 4.4475066 51.1321865, 4.4476116 51.1320151, 4.4476266 51.1320007, 4.4476467 51.1319865, 4.4480582 51.1317185, 4.4482628 51.1315853, 4.4483533 51.1315264)",,destination,,
