osmid,ref,name,highway,oneway,reversed,length,geometry,width,lanes,maxspeed
244505511,N283,Stationsstraat,secondary,False,True,414.32800000000003,"LINESTRING (5.0808864 50.7508185, 5.0808846 50.7508923, 5.0808694 50.751467, 5.0808569 50.7522454, 5.0808568 50.7523099, 5.0808563 50.7523199, 5.0808848 50.7526514, 5.0809003 50.7527562, 5.0809648 50.7530714, 5.0810083 50.7533007, 5.0812267 50.7543614, 5.0812611 50.7545289)",5,2,
27714072,,Pepijnstraat,residential,False,True,72.3,"LINESTRING (5.0754248 50.7503608, 5.0755144 50.7504061, 5.0756211 50.7504316, 5.0758374 50.7504519, 5.0762337 50.7504857, 5.0764135 50.7504948)",,,
"[244489534, 244489505, 244489513, 244489482, 244489514, 244489486, 244489487, 244489520, 244489488, 244489492, 181617877, 244489499, 244489502]",,Watertorenstraat,"['residential', 'unclassified']",False,"[False, True]",407.3749999999999,"LINESTRING (5.0754248 50.7503608, 5.0754547 50.7503428, 5.0755498 50.7502854, 5.0756272 50.7502198, 5.0756838 50.7501664, 5.0757402 50.7500947, 5.0757906 50.7500267, 5.0758519 50.7499756, 5.0759355 50.7499249, 5.0760011 50.7499025, 5.0760791 50.7498868, 5.0761574 50.7498822, 5.0762799 50.749884, 5.0764146 50.7499025, 5.0765048 50.7499066, 5.0765774 50.7498986, 5.076653 50.7498766, 5.0766826 50.749866, 5.0767327 50.7498483, 5.0767602 50.7498385, 5.0768052 50.7498231, 5.078976 50.7490345, 5.0791472 50.7489709, 5.0792117 50.7489462, 5.079285 50.7489192, 5.0793582 50.7488923, 5.0794315 50.7488653, 5.0795047 50.7488383, 5.079578 50.7488114, 5.0796501 50.7487849, 5.0797363 50.7487533, 5.079886 50.7487012, 5.0799571 50.7486746, 5.0800126 50.7486643, 5.0800707 50.7486535, 5.0803195 50.7486297)",,2,50
324469763,N283,Kerkstraat,secondary,False,True,91.378,"LINESTRING (5.080499 50.7556586, 5.0811715 50.7550168, 5.0812187 50.7549745)",,,
772115853,N283,Kerkstraat,secondary,False,False,38.219,"LINESTRING (5.080499 50.7556586, 5.0804512 50.7557035, 5.0801986 50.755945)",,,
"[31422676, 324469759]",,Hertog van Brabantlaan,"['unclassified', 'residential']",False,False,261.368,"LINESTRING (5.0824305 50.7573446, 5.0824982 50.7572649, 5.0833594 50.7563216, 5.0836655 50.7559603, 5.0839984 50.7555038, 5.0841663 50.7552686)",5,2,50
114183297,,Attenhovenstraat,tertiary,False,True,216.86499999999995,"LINESTRING (5.0824305 50.7573446, 5.082307 50.7572943, 5.0819566 50.7571517, 5.0818285 50.7571059, 5.081563 50.7570075, 5.0809704 50.7567993, 5.0807395 50.7567155, 5.0804885 50.7566088, 5.0802085 50.7564609, 5.0798633 50.756275)",,2,
31422672,,Roefferdingeplein,unclassified,False,False,69.49000000000001,"LINESTRING (5.0842354 50.7526129, 5.0839451 50.7525164, 5.0838146 50.7524501, 5.0835151 50.7523395, 5.0833912 50.752291)",6,,50
32021037,,Roefferdingeplein,unclassified,False,False,41.69,"LINESTRING (5.0842354 50.7526129, 5.0844458 50.7526805, 5.0846103 50.752729, 5.0847849 50.7527378)",,,
324469755,,Hertog van Brabantlaan,unclassified,False,True,302.915,"LINESTRING (5.0842354 50.7526129, 5.0841785 50.7527115, 5.0841646 50.7527888, 5.0841702 50.7528535, 5.084335 50.7533494, 5.0844434 50.7536758, 5.0844574 50.7537226, 5.0845536 50.7540693, 5.0845668 50.7542406, 5.0845329 50.7545331, 5.084433 50.7547837, 5.0843043 50.7550181, 5.0842132 50.755191, 5.0841663 50.7552686)",5,,50
31422672,,Roefferdingeplein,unclassified,False,True,69.49000000000001,"LINESTRING (5.0833912 50.752291, 5.0835151 50.7523395, 5.0838146 50.7524501, 5.0839451 50.7525164, 5.0842354 50.7526129)",6,,50
544985993,,Roefferdingeplein,residential,False,True,53.648,"LINESTRING (5.0833912 50.752291, 5.0832608 50.7522465, 5.0828256 50.7521062, 5.0827016 50.7520921)",,,
1234414303,,Bovenpoortstraat,residential,True,False,44.69,"LINESTRING (5.0833912 50.752291, 5.0833423 50.7523744, 5.0833073 50.7525063, 5.0831975 50.7526715)",4,,
1244596989,,Sportlaan,residential,False,False,166.675,"LINESTRING (5.0833912 50.752291, 5.0834439 50.7522069, 5.0837139 50.7518176, 5.0840994 50.7512833, 5.0842137 50.751007, 5.0842404 50.7508979)",5,,50
178903349,,Verminktenlaan,residential,False,True,6.602,"LINESTRING (5.0860329 50.7553179, 5.0860654 50.7553736)",,,
31466191,,Jan Onkelinckxlaan,residential,True,False,91.719,"LINESTRING (5.0860329 50.7553179, 5.0861809 50.7552896, 5.0866735 50.7551835, 5.0872726 50.7550626)",4,,50
178902814,,Steenberg,residential,False,False,306.77099999999996,"LINESTRING (5.0860329 50.7553179, 5.0855168 50.7543168, 5.0854852 50.7541778, 5.0854703 50.7540315, 5.0854769 50.7539137, 5.0854951 50.7537423, 5.0854976 50.7536679, 5.0854773 50.7535845, 5.0854055 50.7534102, 5.085352 50.7533155, 5.0852902 50.7532533, 5.0849304 50.752947, 5.084807 50.7528341, 5.0847849 50.7527378)",,,
324469768,,Koning Albertlaan,residential,False,True,99.03999999999999,"LINESTRING (5.0860329 50.7553179, 5.0857964 50.7554775, 5.0852455 50.7559197, 5.0851452 50.7560082)",6,,50
32021037,,Roefferdingeplein,unclassified,False,True,41.69,"LINESTRING (5.0847849 50.7527378, 5.0846103 50.752729, 5.0844458 50.7526805, 5.0842354 50.7526129)",,,
178902814,,Steenberg,residential,False,True,306.77099999999996,"LINESTRING (5.0847849 50.7527378, 5.084807 50.7528341, 5.0849304 50.752947, 5.0852902 50.7532533, 5.085352 50.7533155, 5.0854055 50.7534102, 5.0854773 50.7535845, 5.0854976 50.7536679, 5.0854951 50.7537423, 5.0854769 50.7539137, 5.0854703 50.7540315, 5.0854852 50.7541778, 5.0855168 50.7543168, 5.0860329 50.7553179)",,,
244505509,N283,Kerkstraat,secondary,False,False,17.013,"LINESTRING (5.0799898 50.7561446, 5.0798633 50.756275)",,,
772115853,N283,Kerkstraat,secondary,False,True,26.615,"LINESTRING (5.0799898 50.7561446, 5.0801986 50.755945)",,,
114183248,,Hoogstraat,residential,True,False,175.72899999999998,"LINESTRING (5.0799898 50.7561446, 5.0799029 50.756094, 5.0782044 50.7550393)",5,,30
27611463,N283,Gendarmerieplein,secondary,False,True,25.148,"LINESTRING (5.0812611 50.7545289, 5.0813044 50.7547534)",,,
244505511,N283,Stationsstraat,secondary,False,False,414.32800000000003,"LINESTRING (5.0812611 50.7545289, 5.0812267 50.7543614, 5.0810083 50.7533007, 5.0809648 50.7530714, 5.0809003 50.7527562, 5.0808848 50.7526514, 5.0808563 50.7523199, 5.0808568 50.7523099, 5.0808569 50.7522454, 5.0808694 50.751467, 5.0808846 50.7508923, 5.0808864 50.7508185)",5,2,
178902542,,Kloosterstraat,residential,True,False,64.371,"LINESTRING (5.0782044 50.7550393, 5.0787522 50.7545756)",5,,
178902604,,Bevrijdingslaan,residential,False,False,19.611,"LINESTRING (5.0849829 50.7558648, 5.0851452 50.7560082)",,,
178902604,,Bevrijdingslaan,residential,False,True,89.652,"LINESTRING (5.0849829 50.7558648, 5.0847872 50.755631, 5.0846883 50.7555502, 5.0846016 50.7554875, 5.0844756 50.7554022, 5.0843441 50.7553309, 5.0842674 50.7552935, 5.0841663 50.7552686)",,,
973669374,,Prins Regentsquare,residential,False,True,63.876999999999995,"LINESTRING (5.0849829 50.7558648, 5.084884 50.7559344, 5.0847766 50.7563273, 5.0847864 50.7564092)",,,
178902604,,Bevrijdingslaan,residential,False,False,89.65199999999999,"LINESTRING (5.0841663 50.7552686, 5.0842674 50.7552935, 5.0843441 50.7553309, 5.0844756 50.7554022, 5.0846016 50.7554875, 5.0846883 50.7555502, 5.0847872 50.755631, 5.0849829 50.7558648)",,,
"[324469753, 114183302]",,Edouard Hamelsstraat,residential,False,True,215.97199999999998,"LINESTRING (5.0841663 50.7552686, 5.0839927 50.7552277, 5.0837934 50.7552229, 5.0834544 50.7552462, 5.0827762 50.7553105, 5.0827153 50.7553141, 5.0826718 50.7553166, 5.0825409 50.7553163, 5.0824129 50.7552867, 5.0823592 50.7552701, 5.0823316 50.7552592, 5.0822083 50.7551968, 5.0820372 50.7550926, 5.0817382 50.7548741, 5.0815097 50.754713)",,,
324469755,,Hertog van Brabantlaan,unclassified,False,False,302.91499999999996,"LINESTRING (5.0841663 50.7552686, 5.0842132 50.755191, 5.0843043 50.7550181, 5.084433 50.7547837, 5.0845329 50.7545331, 5.0845668 50.7542406, 5.0845536 50.7540693, 5.0844574 50.7537226, 5.0844434 50.7536758, 5.084335 50.7533494, 5.0841702 50.7528535, 5.0841646 50.7527888, 5.0841785 50.7527115, 5.0842354 50.7526129)",5,,50
"[31422676, 324469759]",,Hertog van Brabantlaan,"['residential', 'unclassified']",False,True,261.368,"LINESTRING (5.0841663 50.7552686, 5.0839984 50.7555038, 5.0836655 50.7559603, 5.0833594 50.7563216, 5.0824982 50.7572649, 5.0824305 50.7573446)",5,2,50
114183321,,Onder de Muur,residential,True,False,126.74100000000001,"LINESTRING (5.0797444 50.7539723, 5.0797593 50.754028, 5.0798327 50.7540933, 5.0812611 50.7545289)",,,
244505504,,Grootveldstraat,residential,True,False,384.939,"LINESTRING (5.0797444 50.7539723, 5.0797371 50.7537598, 5.0797138 50.7526516, 5.0796664 50.751656, 5.0796101 50.7515091, 5.0795014 50.7513532, 5.079226 50.751131, 5.0788739 50.7508494, 5.0788612 50.7507786, 5.0788686 50.750668)",,,
27714072,,Pepijnstraat,residential,False,False,72.3,"LINESTRING (5.0764135 50.7504948, 5.0762337 50.7504857, 5.0758374 50.7504519, 5.0756211 50.7504316, 5.0755144 50.7504061, 5.0754248 50.7503608)",,,
27714072,,Pepijnstraat,residential,False,True,152.88299999999998,"LINESTRING (5.0764135 50.7504948, 5.0766024 50.7505038, 5.0768928 50.7505223, 5.0776348 50.7505793, 5.0785731 50.7506468)",,,
114183331,,Grumstraat,residential,True,False,323.526,"LINESTRING (5.0764135 50.7504948, 5.0765448 50.7507697, 5.0766592 50.7510442, 5.0766713 50.7512266, 5.0766272 50.7532273, 5.0767163 50.7533717)",,,
234874711,,Grumstraat,residential,False,True,50.236,"LINESTRING (5.0764135 50.7504948, 5.0762911 50.7502197, 5.0762266 50.7500939, 5.0762102 50.7500618)",,,
153799193,,Groenendael,residential,True,False,193.747,"LINESTRING (5.0767163 50.7533717, 5.0778819 50.7540189, 5.0780547 50.7541056, 5.0782091 50.7541623, 5.0783784 50.7541847, 5.0785648 50.7541739, 5.0789976 50.754111)",,,
246969255,,Sint-Gertrudisstraat,residential,False,True,60.519000000000005,"LINESTRING (5.0767163 50.7533717, 5.0763917 50.7535625, 5.0762274 50.7536525, 5.0761268 50.7536742, 5.0760341 50.7536661)",5,,
27714072,,Pepijnstraat,residential,False,False,20.922,"LINESTRING (5.0788686 50.750668, 5.0785731 50.7506468)",,,
27714072,,Pepijnstraat,residential,False,True,143.232,"LINESTRING (5.0788686 50.750668, 5.0789712 50.750692, 5.0791437 50.7507065, 5.0806291 50.7508087, 5.080788 50.7508201, 5.0808864 50.7508185)",,,
178900106,,J. Ectorsstraat,residential,False,False,252.33,"LINESTRING (5.0788686 50.750668, 5.078937 50.7503745, 5.0789787 50.7502709, 5.0794242 50.7498044, 5.0800301 50.7492288, 5.0801101 50.7491349, 5.0803007 50.7486871, 5.0803195 50.7486297)",,,
31466190,,Koning Albertlaan,residential,False,True,32.771,"LINESTRING (5.0850665 50.7561737, 5.0847864 50.7564092)",6,,50
973669373,,Prins Regentsquare,residential,False,False,19.217,"LINESTRING (5.0850665 50.7561737, 5.0851452 50.7560082)",6,,50
114183325,,Weggevoerdenlaan,residential,False,False,133.724,"LINESTRING (5.0850665 50.7561737, 5.085613 50.7571126, 5.0857518 50.7572946)",,,
114183310,,Dries,residential,False,False,16.313,"LINESTRING (5.0760341 50.7536661, 5.0758715 50.7537707)",6,,
246969255,,Sint-Gertrudisstraat,residential,False,False,60.519000000000005,"LINESTRING (5.0760341 50.7536661, 5.0761268 50.7536742, 5.0762274 50.7536525, 5.0763917 50.7535625, 5.0767163 50.7533717)",5,,
246969255,,Sint-Gertrudisstraat,residential,False,True,153.178,"LINESTRING (5.0760341 50.7536661, 5.0750819 50.7532444, 5.074454 50.7529728, 5.0742455 50.7528805)",5,,
178903328,,Eénmeilaan,residential,False,False,84.554,"LINESTRING (5.0872726 50.7550626, 5.0869136 50.7543369)",,,
178903328,,Eénmeilaan,residential,False,True,7.435,"LINESTRING (5.0872726 50.7550626, 5.0873071 50.7551258)",,,
31466190,,Koning Albertlaan,residential,False,False,96.003,"LINESTRING (5.0841174 50.7571612, 5.0842508 50.757001, 5.0847446 50.7564443, 5.0847864 50.7564092)",6,,50
114183356,,Strijderslaan,residential,False,True,149.312,"LINESTRING (5.0841174 50.7571612, 5.0843249 50.7572663, 5.0847534 50.7575661, 5.0849302 50.7576178, 5.0850046 50.757623, 5.0850917 50.757629, 5.0852991 50.7575796, 5.0856281 50.7573815, 5.0857518 50.7572946)",,,
178902604,,Bevrijdingslaan,residential,False,True,19.611,"LINESTRING (5.0851452 50.7560082, 5.0849829 50.7558648)",,,
973669373,,Prins Regentsquare,residential,False,True,19.217,"LINESTRING (5.0851452 50.7560082, 5.0850665 50.7561737)",6,,50
324469768,,Koning Albertlaan,residential,False,False,99.04,"LINESTRING (5.0851452 50.7560082, 5.0852455 50.7559197, 5.0857964 50.7554775, 5.0860329 50.7553179)",6,,50
178902466,,Kattestraat,residential,True,False,172.051,"LINESTRING (5.0787522 50.7545756, 5.080499 50.7556586)",,,
324469766,,Kloosterstraat,residential,False,False,24.387,"LINESTRING (5.0787522 50.7545756, 5.0788621 50.7543676)",5,,
27666256,N283,Kerkstraat,secondary,False,True,25.683999999999997,"LINESTRING (5.0812187 50.7549745, 5.081269 50.7549134, 5.081293 50.7548506, 5.0812998 50.7548074, 5.0813044 50.7547534)",,,
114183344,,Op De Muur,residential,True,False,191.69599999999997,"LINESTRING (5.0812187 50.7549745, 5.0811266 50.7549339, 5.0810663 50.7549097, 5.080248 50.7545811, 5.0799237 50.7544993, 5.0795343 50.7544447, 5.0792497 50.7544441, 5.0790871 50.7544935, 5.0787522 50.7545756)",,,
324469763,N283,Kerkstraat,secondary,False,False,91.378,"LINESTRING (5.0812187 50.7549745, 5.0811715 50.7550168, 5.080499 50.7556586)",,,
114183310,,Dries,residential,False,True,10.604,"LINESTRING (5.0745703 50.7545352, 5.0747026 50.7544895)",6,,
"[805697382, 239847015]",,Eikkapellaan,"['unclassified', 'residential']",False,True,189.31600000000006,"LINESTRING (5.0745703 50.7545352, 5.074516 50.754373, 5.0744338 50.7535797, 5.0744156 50.7534662, 5.0743801 50.7532963, 5.0741815 50.7529803, 5.0741756 50.7529323, 5.0742455 50.7528805)","['3', '5']",,50
178903328,,Eénmeilaan,residential,False,True,84.554,"LINESTRING (5.0869136 50.7543369, 5.0872726 50.7550626)",,,
178903328,,Eénmeilaan,residential,False,False,171.286,"LINESTRING (5.0869136 50.7543369, 5.086752 50.7540351, 5.0867162 50.7539382, 5.0867022 50.7538407, 5.0867187 50.7537151, 5.0867443 50.7536472, 5.0868249 50.753565, 5.0876708 50.7530659)",,,
178903328,,Eénmeilaan,residential,False,False,115.693,"LINESTRING (5.0876708 50.7530659, 5.0877654 50.7530087, 5.0880554 50.7528259, 5.0878066 50.7526108, 5.0874082 50.7522598)",,,
178903328,,Eénmeilaan,residential,False,True,171.286,"LINESTRING (5.0876708 50.7530659, 5.0868249 50.753565, 5.0867443 50.7536472, 5.0867187 50.7537151, 5.0867022 50.7538407, 5.0867162 50.7539382, 5.086752 50.7540351, 5.0869136 50.7543369)",,,
244505503,,Onder de Muur,residential,True,False,54.788999999999994,"LINESTRING (5.0789976 50.754111, 5.0793021 50.7540495, 5.0795207 50.7540053, 5.0797444 50.7539723)",,,
178903328,,Eénmeilaan,residential,False,False,124.997,"LINESTRING (5.0878869 50.7561884, 5.0873071 50.7551258)",,,
239781392,,Eénmeilaan,unclassified,False,False,118.022,"LINESTRING (5.0878869 50.7561884, 5.0879791 50.7563522, 5.0879791 50.756448, 5.0879237 50.7565309, 5.0871052 50.7570045)",,,
244505509,N283,Kerkstraat,secondary,False,True,17.013,"LINESTRING (5.0798633 50.756275, 5.0799898 50.7561446)",,,
114183297,,Attenhovenstraat,tertiary,False,False,216.86499999999998,"LINESTRING (5.0798633 50.756275, 5.0802085 50.7564609, 5.0804885 50.7566088, 5.0807395 50.7567155, 5.0809704 50.7567993, 5.081563 50.7570075, 5.0818285 50.7571059, 5.0819566 50.7571517, 5.082307 50.7572943, 5.0824305 50.7573446)",,2,
"[244650185, 244505508]",N283,Kerkstraat,secondary,False,False,63.306999999999995,"LINESTRING (5.0798633 50.756275, 5.0797334 50.7563898, 5.0795494 50.7565664, 5.0793533 50.756744)",,,
114183325,,Weggevoerdenlaan,residential,False,True,133.724,"LINESTRING (5.0857518 50.7572946, 5.085613 50.7571126, 5.0850665 50.7561737)",,,
114183356,,Strijderslaan,residential,False,False,149.31199999999998,"LINESTRING (5.0857518 50.7572946, 5.0856281 50.7573815, 5.0852991 50.7575796, 5.0850917 50.757629, 5.0850046 50.757623, 5.0849302 50.7576178, 5.0847534 50.7575661, 5.0843249 50.7572663, 5.0841174 50.7571612)",,,
178903349,,Verminktenlaan,residential,False,False,242.559,"LINESTRING (5.0857518 50.7572946, 5.0864147 50.7568527, 5.0865565 50.7567306, 5.0866066 50.7566641, 5.0866166 50.7566315, 5.0866297 50.7565889, 5.0866237 50.7565036, 5.0866014 50.7564221, 5.0862261 50.7556493, 5.0860654 50.7553736)",,,
178900106,,J. Ectorsstraat,residential,False,True,252.33,"LINESTRING (5.0803195 50.7486297, 5.0803007 50.7486871, 5.0801101 50.7491349, 5.0800301 50.7492288, 5.0794242 50.7498044, 5.0789787 50.7502709, 5.078937 50.7503745, 5.0788686 50.750668)",,,
"[244489505, 244489513, 244489514, 244489482, 244489486, 244489487, 244489488, 244489520, 244489492, 181617877, 244489499, 244489534, 244489502]",,Watertorenstraat,"['unclassified', 'residential']",False,"[False, True]",407.37499999999994,"LINESTRING (5.0803195 50.7486297, 5.0800707 50.7486535, 5.0800126 50.7486643, 5.0799571 50.7486746, 5.079886 50.7487012, 5.0797363 50.7487533, 5.0796501 50.7487849, 5.079578 50.7488114, 5.0795047 50.7488383, 5.0794315 50.7488653, 5.0793582 50.7488923, 5.079285 50.7489192, 5.0792117 50.7489462, 5.0791472 50.7489709, 5.078976 50.7490345, 5.0768052 50.7498231, 5.0767602 50.7498385, 5.0767327 50.7498483, 5.0766826 50.749866, 5.076653 50.7498766, 5.0765774 50.7498986, 5.0765048 50.7499066, 5.0764146 50.7499025, 5.0762799 50.749884, 5.0761574 50.7498822, 5.0760791 50.7498868, 5.0760011 50.7499025, 5.0759355 50.7499249, 5.0758519 50.7499756, 5.0757906 50.7500267, 5.0757402 50.7500947, 5.0756838 50.7501664, 5.0756272 50.7502198, 5.0755498 50.7502854, 5.0754547 50.7503428, 5.0754248 50.7503608)",,2,50
244505506,,J. Ectorsstraat,residential,False,False,43.894000000000005,"LINESTRING (5.0803195 50.7486297, 5.0808374 50.7485837, 5.0809381 50.7485796)",,,
31422673,,Interleuvenlaan,residential,False,True,84.975,"LINESTRING (5.0840394 50.7501466, 5.0841965 50.750605, 5.0842388 50.7507637, 5.0842404 50.7508979)",5,,50
118929941,,Karlomanlaan,residential,False,False,132.152,"LINESTRING (5.0840394 50.7501466, 5.0838424 50.7501789, 5.0830172 50.7504039, 5.0829515 50.7504565, 5.0829399 50.7505115, 5.083098 50.7507281, 5.0832411 50.7508215)",,,
"[118929936, 350994500]",,Sportlaan,unclassified,False,True,132.306,"LINESTRING (5.0860939 50.7507539, 5.0859793 50.7507668, 5.0856556 50.7508031, 5.0848601 50.7508923, 5.084602 50.7509151, 5.0844777 50.7509261, 5.0842404 50.7508979)",,,
31422673,,Interleuvenlaan,residential,False,False,84.975,"LINESTRING (5.0842404 50.7508979, 5.0842388 50.7507637, 5.0841965 50.750605, 5.0840394 50.7501466)",5,,50
"[118929936, 350994500]",,Sportlaan,unclassified,False,False,132.306,"LINESTRING (5.0842404 50.7508979, 5.0844777 50.7509261, 5.084602 50.7509151, 5.0848601 50.7508923, 5.0856556 50.7508031, 5.0859793 50.7507668, 5.0860939 50.7507539)",,,
1244596989,,Sportlaan,residential,False,True,166.67499999999998,"LINESTRING (5.0842404 50.7508979, 5.0842137 50.751007, 5.0840994 50.7512833, 5.0837139 50.7518176, 5.0834439 50.7522069, 5.0833912 50.752291)",5,,50
118929941,,Karlomanlaan,residential,False,True,132.15200000000002,"LINESTRING (5.0832411 50.7508215, 5.083098 50.7507281, 5.0829399 50.7505115, 5.0829515 50.7504565, 5.0830172 50.7504039, 5.0838424 50.7501789, 5.0840394 50.7501466)",,,
114183310,,Dries,residential,False,False,10.604,"LINESTRING (5.0747026 50.7544895, 5.0745703 50.7545352)",6,,
1068941232,,Eikkapellaan,residential,False,False,111.785,"LINESTRING (5.0747026 50.7544895, 5.0756557 50.7552939)",,,
114183310,,Dries,residential,False,True,114.709,"LINESTRING (5.0747026 50.7544895, 5.0754146 50.7540692, 5.0758715 50.7537707)",6,,
27666673,,Bovenpoortstraat,residential,False,False,15.237,"LINESTRING (5.0815097 50.754713, 5.0814233 50.7547386, 5.0813044 50.7547534)",4,,
"[324469753, 114183302]",,Edouard Hamelsstraat,residential,False,False,215.972,"LINESTRING (5.0815097 50.754713, 5.0817382 50.7548741, 5.0820372 50.7550926, 5.0822083 50.7551968, 5.0823316 50.7552592, 5.0823592 50.7552701, 5.0824129 50.7552867, 5.0825409 50.7553163, 5.0826718 50.7553166, 5.0827153 50.7553141, 5.0827762 50.7553105, 5.0834544 50.7552462, 5.0837934 50.7552229, 5.0839927 50.7552277, 5.0841663 50.7552686)",,,
324469761,N283,Kerkstraat,secondary,False,True,32.421,"LINESTRING (5.0785991 50.7574111, 5.078763 50.7572695, 5.0788164 50.7572246, 5.0788708 50.7571756)",,,
234874711,,Grumstraat,residential,False,False,50.236000000000004,"LINESTRING (5.0762102 50.7500618, 5.0762266 50.7500939, 5.0762911 50.7502197, 5.0764135 50.7504948)",,,
239770753,,Bondgenotenlaan,residential,True,False,73.435,"LINESTRING (5.0827016 50.7520921, 5.0831394 50.7525747, 5.0831664 50.7526069, 5.0831975 50.7526715)",,,
544985993,,Roefferdingeplein,residential,False,False,53.648,"LINESTRING (5.0827016 50.7520921, 5.0828256 50.7521062, 5.0832608 50.7522465, 5.0833912 50.752291)",,,
324469744,,Bovenpoortstraat,residential,True,False,256.989,"LINESTRING (5.0831975 50.7526715, 5.0831673 50.752737, 5.0829647 50.7530214, 5.0826739 50.7534417, 5.0826505 50.7534751, 5.082549 50.7536169, 5.0821054 50.7541464, 5.0818505 50.7544023, 5.0815897 50.754644, 5.0815097 50.754713)",4,,
178903328,,Eénmeilaan,residential,False,False,7.435,"LINESTRING (5.0873071 50.7551258, 5.0872726 50.7550626)",,,
178903328,,Eénmeilaan,residential,False,True,124.997,"LINESTRING (5.0873071 50.7551258, 5.0878869 50.7561884)",,,
239775721,,Jan Onkelinckxlaan,residential,True,False,91.59200000000001,"LINESTRING (5.0873071 50.7551258, 5.0867197 50.755243, 5.0860654 50.7553736)",4,,
178903349,,Verminktenlaan,residential,False,False,6.602,"LINESTRING (5.0860654 50.7553736, 5.0860329 50.7553179)",,,
178903349,,Verminktenlaan,residential,False,True,242.55900000000003,"LINESTRING (5.0860654 50.7553736, 5.0862261 50.7556493, 5.0866014 50.7564221, 5.0866237 50.7565036, 5.0866297 50.7565889, 5.0866166 50.7566315, 5.0866066 50.7566641, 5.0865565 50.7567306, 5.0864147 50.7568527, 5.0857518 50.7572946)",,,
239781392,,Eénmeilaan,unclassified,False,True,118.022,"LINESTRING (5.0871052 50.7570045, 5.0879237 50.7565309, 5.0879791 50.756448, 5.0879791 50.7563522, 5.0878869 50.7561884)",,,
"[805697382, 239847015]",,Eikkapellaan,"['residential', 'unclassified']",False,False,189.316,"LINESTRING (5.0742455 50.7528805, 5.0741756 50.7529323, 5.0741815 50.7529803, 5.0743801 50.7532963, 5.0744156 50.7534662, 5.0744338 50.7535797, 5.074516 50.754373, 5.0745703 50.7545352)","['3', '5']",,50
246969255,,Sint-Gertrudisstraat,residential,False,False,153.178,"LINESTRING (5.0742455 50.7528805, 5.074454 50.7529728, 5.0750819 50.7532444, 5.0760341 50.7536661)",5,,
244601417,,Kloosterstraat,residential,True,False,30.083,"LINESTRING (5.0788621 50.7543676, 5.0789976 50.754111)",,,30
324469766,,Kloosterstraat,residential,False,True,24.387,"LINESTRING (5.0788621 50.7543676, 5.0787522 50.7545756)",5,,
114183310,,Dries,residential,False,True,16.313,"LINESTRING (5.0758715 50.7537707, 5.0760341 50.7536661)",6,,
269700378,,Driessteeg,residential,False,False,44.932,"LINESTRING (5.0758715 50.7537707, 5.0763467 50.7540407)",,,
114183310,,Dries,residential,False,False,114.709,"LINESTRING (5.0758715 50.7537707, 5.0754146 50.7540692, 5.0747026 50.7544895)",6,,
269700378,,Driessteeg,residential,False,True,44.932,"LINESTRING (5.0763467 50.7540407, 5.0758715 50.7537707)",,,
244505508,N283,Kerkstraat,secondary,False,False,11.141,"LINESTRING (5.0793533 50.756744, 5.0792632 50.7568264)",,,
