osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,junction,bridge,lanes,tunnel
28462427,Stationsstraat,tertiary,30,False,False,105.61899999999999,"LINESTRING (3.0476545 50.7817763, 3.0469995 50.781633, 3.0466608 50.7815743, 3.04662 50.7815672, 3.046445 50.7815506, 3.0462878 50.7815494, 3.0462501 50.7815491, 3.0462066 50.7815523)",,,,,,
28462427,Stationsstraat,tertiary,30,False,True,79.03500000000001,"LINESTRING (3.0476545 50.7817763, 3.0480156 50.7818599, 3.0484308 50.7819549, 3.0486214 50.7819925, 3.0487153 50.7820111)",,,,,,
28679375,Gasstraat,residential,30,True,False,56.141,"LINESTRING (3.0443177 50.7812464, 3.0438515 50.7808365)",,,,,,
"[28543370, 1224787382, 1224787383]",Gasstraat,residential,30,False,"[False, True]",229.43800000000002,"LINESTRING (3.0443177 50.7812464, 3.0441553 50.7812817, 3.0435079 50.7813361, 3.0434681 50.7813529, 3.0434462 50.7813886, 3.0434477 50.7813974, 3.0434878 50.7816303, 3.0431365 50.7816587, 3.0421507 50.7817015, 3.042022 50.7817456, 3.0419201 50.7817762, 3.0416613 50.7817825, 3.0415762 50.7817846)",,,,,,
28543370,Gasstraat,residential,30,False,True,34.869,"LINESTRING (3.0443177 50.7812464, 3.0443939 50.7811525, 3.0447123 50.7811)",,,,,,
322946544,,secondary,50,True,False,9.33,"LINESTRING (3.0385057 50.7810343, 3.0384906 50.7810538, 3.0384592 50.7810763, 3.0384153 50.7810926)",,,roundabout,,,
28680133,Emiel Gellynckstraat,residential,,False,False,69.305,"LINESTRING (3.0506216 50.7820673, 3.0508209 50.7814569)",,,,,,
28358240,Emiel Gellyncklaan,tertiary,30,False,False,128.838,"LINESTRING (3.0506216 50.7820673, 3.0489037 50.7818484, 3.0488245 50.7818408)",,,,,,
28680133,Emiel Gellynckstraat,residential,,False,True,69.305,"LINESTRING (3.0508209 50.7814569, 3.0506216 50.7820673)",,,,,,
28896034,Molenstraat,tertiary,30,False,True,22.941,"LINESTRING (3.045741 50.7823723, 3.0456304 50.7821782)",N311,,,,,
"[422998662, 590770375, 78794126, 32497486, 497911765, 984746746]","[""Rue de l'Industrie"", 'Brugstraat']",secondary,"['70', '30']",False,False,177.87800000000004,"LINESTRING (3.0427301 50.7772439, 3.0427495 50.7772216, 3.0427697 50.777195, 3.04307 50.7768645, 3.0430902 50.7768396, 3.0432533 50.7766624, 3.0436008 50.7763008, 3.0436379 50.7762617, 3.0436534 50.7762438, 3.0436715 50.7762222, 3.0436853 50.776202, 3.0436984 50.7761823, 3.0437082 50.7761668, 3.0437205 50.7761433, 3.0437285 50.7761272, 3.0437353 50.7761094, 3.0437453 50.7760831, 3.043754 50.7760572, 3.0437607 50.7760371, 3.0437648 50.7760182, 3.0437708 50.7759919, 3.0438028 50.7758158)","['M 9', 'N311']",,,yes,2,
"[78794134, 1010957639]","['Sint Maartensplein', 'Leiestraat']",tertiary,30,True,False,169.90300000000005,"LINESTRING (3.0427301 50.7772439, 3.0428225 50.7772737, 3.0429535 50.7773067, 3.0430062 50.7773165, 3.0431098 50.7773348, 3.0433063 50.7773694, 3.0436327 50.7774285, 3.0437024 50.7774421, 3.0437602 50.7774576, 3.0438271 50.7774828, 3.0439479 50.7775373, 3.0440715 50.7775963, 3.044102 50.7776142, 3.0441371 50.7776399, 3.0441584 50.7776634, 3.0441802 50.7776947, 3.044196 50.7777561, 3.0441447 50.7778697, 3.0440753 50.7779588, 3.0440485 50.7779969, 3.0440489 50.7780178, 3.0440539 50.7780529, 3.0440707 50.7781365, 3.044074 50.778153)",N311,3.5,,,,
"[586592841, 984720639]",Leiestraat,secondary,30,False,True,41.171,"LINESTRING (3.0427301 50.7772439, 3.0425631 50.7772584, 3.0424163 50.7772733, 3.0422238 50.777307, 3.0421576 50.7773183)",,,,,,
117044549,Groenstraat,living_street,20,True,False,172.163,"LINESTRING (3.043423 50.7795856, 3.0411227 50.7790549)",,,,,,
28679374,Steenakker,residential,,False,True,76.94599999999998,"LINESTRING (3.043423 50.7795856, 3.0433691 50.7796414, 3.0433376 50.7796804, 3.0433018 50.7797353, 3.043203 50.779905, 3.0431598 50.7799912, 3.0430938 50.7800878, 3.0430617 50.7801323, 3.0431012 50.7802271)",,,,,,
"[396191636, 28679315, 78794140]","['Molenstraat', 'Steenakker']",tertiary,30,False,True,108.032,"LINESTRING (3.0444088 50.7796198, 3.0447387 50.7799156, 3.0448204 50.7799921, 3.0451501 50.7803092, 3.0452422 50.7804341)",N311,,,,,
138131428,Steenakker,residential,30,True,False,77.999,"LINESTRING (3.0444088 50.7796198, 3.0442048 50.7796935, 3.0441215 50.7797322, 3.0440156 50.7797619, 3.043982 50.7797507, 3.0439275 50.7797364, 3.0437098 50.7796665, 3.043423 50.7795856)",,,,,,
138131478,Vlamingenstraat,tertiary,30,False,False,56.266000000000005,"LINESTRING (3.0444088 50.7796198, 3.0443791 50.7795931, 3.0443194 50.7795233, 3.0442108 50.7793554, 3.0441598 50.7792596, 3.0441785 50.7791487)",N311,,,,,
117044538,Sint Jorisstraat,residential,30,True,False,209.704,"LINESTRING (3.037861 50.7786752, 3.0379262 50.7785839, 3.0380627 50.778407, 3.0386241 50.7776063, 3.0390423 50.7769872, 3.0390671 50.7769506)",,,,,,
1010937990,Kasteelstraat,residential,30,False,True,77.24000000000001,"LINESTRING (3.037861 50.7786752, 3.0380246 50.7787151, 3.0387242 50.7789066, 3.0387888 50.7789335, 3.0388615 50.7789595)",,,,,,
"[147153113, 147153381]",Avenue des Sports,tertiary,,False,True,115.32400000000001,"LINESTRING (3.0453325 50.7751909, 3.0454096 50.7751297, 3.045815 50.7748222, 3.0463694 50.7743874)",,,,,,
985771551,Avenue des Sports,tertiary,,True,False,38.248,"LINESTRING (3.0453325 50.7751909, 3.0452929 50.7752465, 3.0452688 50.7752914, 3.0452437 50.7753323, 3.0451816 50.7754246, 3.0451561 50.7754636, 3.0451164 50.7755059)",,,,,,
985771552,Impasse de la Lys,residential,30,False,True,7.493,"LINESTRING (3.0451164 50.7755059, 3.0450405 50.7754586)",,,,,,
147151932,Avenue des Sports,tertiary,,True,False,98.226,"LINESTRING (3.0451164 50.7755059, 3.0450878 50.7755255, 3.0450621 50.7755406, 3.0450059 50.7755628, 3.0449585 50.7755741, 3.0446143 50.7756273, 3.0445687 50.7756307, 3.0445234 50.7756299, 3.0444657 50.7756253, 3.044385 50.7756137, 3.0443273 50.7756069, 3.0442772 50.775603, 3.0442174 50.7756035, 3.0441745 50.7756095, 3.0441275 50.775618, 3.0440846 50.7756307, 3.044043 50.7756476, 3.0440082 50.7756646, 3.043972 50.7756858, 3.0439264 50.7757163, 3.0438955 50.7757426, 3.0438706 50.7757672)",,,,,,
147151936,Impasse de la Lys,residential,30,False,False,100.70800000000001,"LINESTRING (3.0451164 50.7755059, 3.0451669 50.775534, 3.0452222 50.7755612, 3.0463086 50.7760068)",,,,,,
32500702,Rue de Roetgen,residential,30,False,False,101.88,"LINESTRING (3.0463694 50.7743874, 3.0463256 50.7743626, 3.0457878 50.7740999, 3.0457127 50.7740685, 3.0456292 50.7740396, 3.0451594 50.773891)",,,,,,
"[32500704, 430230563]",Hameau de la Lys,residential,,False,False,38.41,"LINESTRING (3.0463694 50.7743874, 3.046432 50.7744188, 3.0466005 50.7744968, 3.0466367 50.774507, 3.046681 50.7745138, 3.0468533 50.7745128)",,,,,,
"[147153113, 147153381]",Avenue des Sports,tertiary,,False,False,115.32400000000001,"LINESTRING (3.0463694 50.7743874, 3.045815 50.7748222, 3.0454096 50.7751297, 3.0453325 50.7751909)",,,,,,
147153113,Avenue des Sports,tertiary,,False,True,59.288,"LINESTRING (3.0463694 50.7743874, 3.0466707 50.774152, 3.0467199 50.7741143, 3.0467574 50.7740838, 3.0468816 50.7739645)",,,,,,
430230563,Hameau de la Lys,residential,,False,True,74.969,"LINESTRING (3.0469023 50.7751863, 3.0468533 50.7745128)",,,,,,
147151937,Avenue des Sports,tertiary,,True,False,97.55900000000001,"LINESTRING (3.043803 50.7757456, 3.0438258 50.775718, 3.0438425 50.7757011, 3.0438633 50.7756824, 3.0439129 50.775651, 3.0439505 50.7756298, 3.0439894 50.7756129, 3.044039 50.7755993, 3.04409 50.7755866, 3.0441409 50.7755798, 3.0442053 50.7755747, 3.0442691 50.7755724, 3.0443327 50.7755739, 3.0444248 50.7755761, 3.044499 50.7755781, 3.04455 50.7755764, 3.0446042 50.7755692, 3.044837 50.7755314, 3.0448973 50.7755179, 3.0449411 50.7755046, 3.0449764 50.7754923, 3.0450152 50.7754723, 3.0450405 50.7754586)",,,,,,
32552391,,residential,,False,False,32.207,"LINESTRING (3.0468816 50.7739645, 3.0468296 50.7739436, 3.0464954 50.7738088)",,,,,,
147153113,Avenue des Sports,tertiary,,False,False,59.288,"LINESTRING (3.0468816 50.7739645, 3.0467574 50.7740838, 3.0467199 50.7741143, 3.0466707 50.774152, 3.0463694 50.7743874)",,,,,,
32552392,,residential,,False,True,12.611,"LINESTRING (3.0464954 50.7738088, 3.0463994 50.7739046)",,,,,,
32552391,,residential,,False,True,32.207,"LINESTRING (3.0464954 50.7738088, 3.0468296 50.7739436, 3.0468816 50.7739645)",,,,,,
32552392,,residential,,False,False,12.611,"LINESTRING (3.0463994 50.7739046, 3.0464954 50.7738088)",,,,,,
430230563,Hameau de la Lys,residential,,False,False,74.969,"LINESTRING (3.0468533 50.7745128, 3.0469023 50.7751863)",,,,,,
32552523,Hameau de la Lys,residential,,False,False,86.063,"LINESTRING (3.0468533 50.7745128, 3.0473637 50.7744971, 3.0474079 50.774412, 3.047432 50.7743798, 3.0475264 50.7742823, 3.0475784 50.7742201, 3.0478011 50.7742138)",,,,,,
"[32500704, 430230563]",Hameau de la Lys,residential,,False,True,38.410000000000004,"LINESTRING (3.0468533 50.7745128, 3.046681 50.7745138, 3.0466367 50.774507, 3.0466005 50.7744968, 3.046432 50.7744188, 3.0463694 50.7743874)",,,,,,
32552523,Hameau de la Lys,residential,,False,True,86.063,"LINESTRING (3.0478011 50.7742138, 3.0475784 50.7742201, 3.0475264 50.7742823, 3.047432 50.7743798, 3.0474079 50.774412, 3.0473637 50.7744971, 3.0468533 50.7745128)",,,,,,
30013082,Koestraat,residential,30,False,True,56.168,"LINESTRING (3.0397342 50.7771089, 3.0404911 50.7772704)",,,,,,
"[932429951, 41662567]",Akademiestraat,residential,30,False,False,104.74999999999999,"LINESTRING (3.0397342 50.7771089, 3.0397518 50.7770537, 3.0398819 50.7765002, 3.0399227 50.7763594, 3.0399346 50.776325, 3.0399835 50.7762881, 3.0400263 50.7761922)",,,,,,
101507068,Koestraat,residential,30,True,False,50.17999999999999,"LINESTRING (3.0397342 50.7771089, 3.0395055 50.7770667, 3.0392456 50.7770016, 3.0390671 50.7769506)",,,,,,
932439121,Pastorijstraat,residential,30,False,True,28.154,"LINESTRING (3.0414362 50.776909, 3.0410488 50.776845)",,3,,,,
45736222,Pastorijstraat,residential,30,False,True,97.973,"LINESTRING (3.0414362 50.776909, 3.0412886 50.7769221, 3.0409411 50.7769307, 3.0405846 50.776942, 3.0404665 50.7771783, 3.0404911 50.7772704)",,3,,,,
"[932426640, 932439121]","['Pastorijstraat', 'Vrijdagmarkt']",residential,30,False,False,61.568999999999996,"LINESTRING (3.0414362 50.776909, 3.0417672 50.7769875, 3.0421439 50.7770903, 3.0421372 50.7771609)",,3,,,,
381240115,Magdalenastraat,secondary,30,True,False,14.705,"LINESTRING (3.0383053 50.7809094, 3.0383432 50.7808313, 3.0383512 50.780781)",,,,,,
509507370,,secondary,50,True,False,9.266,"LINESTRING (3.0383053 50.7809094, 3.0383482 50.7809034, 3.0383921 50.7809053, 3.0384333 50.7809148)",,,roundabout,,,
874667583,,secondary,50,True,False,6.697,"LINESTRING (3.0384333 50.7809148, 3.0384707 50.7809326, 3.0384987 50.7809576)",,,roundabout,,,
28680014,Magdalenastraat,secondary,30,False,True,23.570999999999998,"LINESTRING (3.0383512 50.780781, 3.0381922 50.7806682, 3.0381344 50.7806195)",,,,,,
381240116,Magdalenastraat,secondary,50,True,False,16.612000000000002,"LINESTRING (3.0383512 50.780781, 3.0384166 50.7808308, 3.0384333 50.7809148)",,,,,,
28512850,Sint Maartensplein,residential,30,False,False,16.196,"LINESTRING (3.0438506 50.7782744, 3.0437997 50.7782581, 3.0436488 50.7782195, 3.0436395 50.7782164)",,4,,,,
28512850,Sint Maartensplein,residential,30,False,True,17.490000000000002,"LINESTRING (3.0438506 50.7782744, 3.0439385 50.7782952, 3.0440933 50.7782918)",,4,,,,
161429723,Sint Maartensplein,residential,30,False,False,23.16,"LINESTRING (3.0438506 50.7782744, 3.0438927 50.7781991, 3.0439539 50.7781651, 3.044074 50.778153)",,4,,,,
28680033,Lege Kruise,secondary,50,False,True,30.403,"LINESTRING (3.0387912 50.7810122, 3.0391766 50.7811362)",N515,,,,,
381240118,Lege Kruise,secondary,50,True,False,20.266,"LINESTRING (3.0387912 50.7810122, 3.0387048 50.7810134, 3.0386236 50.7810223, 3.0385057 50.7810343)",N515,,,,,
322946542,,secondary,50,True,False,8.765,"LINESTRING (3.0384987 50.7809576, 3.0385102 50.7809772, 3.0385148 50.7809979, 3.038513 50.7810164, 3.0385057 50.7810343)",,,roundabout,,,
381240119,Lege Kruise,secondary,50,True,False,21.644,"LINESTRING (3.0384987 50.7809576, 3.0386245 50.7809679, 3.0387074 50.7809871, 3.0387912 50.7810122)",N515,,,,,
930178012,Nieuwstraat,living_street,20,False,True,14.77,"LINESTRING (3.0411915 50.7789294, 3.0411227 50.7790549)",,,,,,
28679394,Nieuwstraat,living_street,20,True,False,144.19299999999998,"LINESTRING (3.0411915 50.7789294, 3.0412358 50.7788766, 3.0417631 50.7776854)",,,,,,
"[461929835, 117044543]",Donkerstraat,living_street,20,True,False,105.538,"LINESTRING (3.0397732 50.7786188, 3.0398217 50.7786304, 3.039889 50.7786436, 3.0408809 50.7788625, 3.0411915 50.7789294)",,,,,,
"[78794121, 461929836]",Magdalenastraat,secondary,30,True,False,159.33799999999997,"LINESTRING (3.0397732 50.7786188, 3.0398192 50.7785416, 3.0398794 50.7784428, 3.0399475 50.7783291, 3.0400519 50.7780309, 3.0401007 50.777848, 3.0401604 50.7777132, 3.0402493 50.7775506, 3.0403236 50.7774424, 3.0404106 50.7773571, 3.0404283 50.7773401, 3.0404413 50.7773276, 3.0404911 50.7772704)",,,,,,
930178012,Nieuwstraat,living_street,20,False,False,14.77,"LINESTRING (3.0411227 50.7790549, 3.0411915 50.7789294)",,,,,,
430230569,Nieuwstraat,living_street,20,True,False,214.85199999999998,"LINESTRING (3.0411227 50.7790549, 3.0410632 50.7791661, 3.0410293 50.7791958, 3.0409699 50.7792899, 3.0409396 50.7793968, 3.0408559 50.7795311, 3.0407803 50.7796, 3.0399581 50.7807552, 3.0399513 50.7807951, 3.0399676 50.7808266)",,,,,,
117044550,Keizerstraat,residential,30,False,False,99.562,"LINESTRING (3.0450949 50.7785407, 3.0454792 50.7780839, 3.045593 50.777921, 3.0456596 50.7777256)",,3,,,,
210801166,Speiestraat,residential,30,True,False,59.582,"LINESTRING (3.0450949 50.7785407, 3.04547 50.7786488, 3.0458521 50.7787805)",,3,,,,
117044553,Kruisekestraat,residential,,False,False,112.49199999999999,"LINESTRING (3.0377586 50.7819559, 3.0382669 50.7819758, 3.0393552 50.7820222)",,,,,,
233522882,Kruisekestraat,secondary,50,False,False,89.47800000000002,"LINESTRING (3.0377586 50.7819559, 3.037838 50.7818848, 3.0378702 50.7818559, 3.0379347 50.7817982, 3.0379814 50.7817564, 3.0381024 50.7816399, 3.0381688 50.781562, 3.0382101 50.7815047, 3.038272 50.7814187, 3.0382813 50.7813934, 3.0383347 50.7812481)",N303,,,,,
117044553,Kruisekestraat,residential,,False,True,112.49199999999999,"LINESTRING (3.0393552 50.7820222, 3.0382669 50.7819758, 3.0377586 50.7819559)",,,,,,
"[28679376, 28679375]","['Gasstraat', 'Duivenstraat']","['residential', 'tertiary']",30,True,False,88.68500000000002,"LINESTRING (3.0438515 50.7808365, 3.0433376 50.780366, 3.043212 50.7802594, 3.0431987 50.7802476, 3.043161 50.7802166, 3.0431012 50.7802271)",,,,,,
