osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,access,width,junction
231945295,True,,Rue Léon Lepage - Léon Lepagestraat,residential,30,False,40.634,"LINESTRING (4.3455437 50.8528192, 4.34549 50.85274, 4.3454775 50.8527215, 4.3453051 50.8524863)",1,,,,
8174676,False,R20,Boulevard Barthélémy - Barthélémylaan,primary,30,False,137.125,"LINESTRING (4.3389811 50.8505122, 4.3391274 50.8506211, 4.3391569 50.8506461, 4.3391761 50.8506675, 4.3399574 50.8514972, 4.3400147 50.8515564)",2,,,,
629109661,False,R20,Boulevard de l'Abattoir - Slachthuislaan,primary,50,True,41.676,"LINESTRING (4.3389811 50.8505122, 4.3386317 50.8502339, 4.3386123 50.8502185)",2,,,,
12815652,True,,Rue de Passchendaele - Passendalestraat,living_street,20,False,166.05800000000002,"LINESTRING (4.3456477 50.8557646, 4.3456372 50.8557526, 4.3456131 50.8557269, 4.3446516 50.8547226, 4.3444654 50.8545281, 4.3444249 50.8544862)",,,,,
149136951,True,,Rue d'Ophem - Oppemstraat,living_street,20,False,35.813,"LINESTRING (4.3450164 50.8538457, 4.345021 50.8538934, 4.3451273 50.8540895, 4.3451617 50.8541529)",,,,,
"[591175588, 32885289, 372661621, 32885337, 12074750]",False,N9a,"['Chaussée de Gand - Steenweg op Gent', 'Chaussée de Gand - Gentsesteenweg', 'Rue Antoine Dansaert - Antoine Dansaertstraat']",tertiary,30,"[False, True]",49.592000000000006,"LINESTRING (4.340827 50.8532647, 4.3409138 50.8532595, 4.3409653 50.8532542, 4.3409825 50.8532483, 4.340999 50.8532422, 4.3410582 50.8532201, 4.3411734 50.8531773, 4.3412293 50.8531566, 4.3412618 50.8531445, 4.3412744 50.8531419, 4.3413203 50.8531341, 4.3413371 50.8531286, 4.3413573 50.853122, 4.3414647 50.8530869)",4,cantilever,,,
149136958,True,,Quai du Hainaut - Henegouwenkaai,residential,30,False,61.00800000000001,"LINESTRING (4.340827 50.8532647, 4.3407304 50.8531618, 4.3404436 50.8528559, 4.3403847 50.8527924)",,,,,
"[1168536089, 41177796]",False,,Place Sainctelette - Saincteletteplaats,residential,30,False,50.486999999999995,"LINESTRING (4.3455031 50.8586315, 4.3453136 50.8586008, 4.3452756 50.8585946, 4.3449101 50.8585292, 4.3448805 50.858524, 4.3448093 50.8585118)",2,,,,
159335887,True,,Quai des Charbonnages - Koolmijnenkaai,residential,30,False,312.133,"LINESTRING (4.3455031 50.8586315, 4.345552 50.8585269, 4.3455996 50.8584057, 4.3456218 50.8583464, 4.3456231 50.8583353, 4.3456211 50.858324, 4.3456154 50.8583115, 4.3456072 50.8582985, 4.3453329 50.8580062, 4.3449596 50.8576137, 4.3444524 50.8570804, 4.3436579 50.8562448, 4.3435994 50.856187)",1,,,,
238888036,False,,Place Sainctelette - Saincteletteplaats,residential,30,True,11.483,"LINESTRING (4.3455031 50.8586315, 4.3455212 50.8586669, 4.3455565 50.8587291)",2,,,,
182915752,True,,Place Sainctelette - Saincteletteplaats,primary,50,False,25.179000000000002,"LINESTRING (4.3457549 50.8590373, 4.3454367 50.8590736, 4.3454019 50.8590776)",,,,,
505249634,True,,Place Sainctelette - Saincteletteplaats,tertiary,50,False,37.015,"LINESTRING (4.3457549 50.8590373, 4.3456283 50.8588558, 4.3455565 50.8587291)",3,,,,
13862070,True,,Place Sainctelette - Saincteletteplaats,primary,50,False,13.738,"LINESTRING (4.3454143 50.858814, 4.3455565 50.8587291)",3,,,,
238888036,False,,Place Sainctelette - Saincteletteplaats,residential,30,False,11.483,"LINESTRING (4.3455565 50.8587291, 4.3455212 50.8586669, 4.3455031 50.8586315)",2,,,,
26236925,False,N9a,Chaussée de Gand - Steenweg op Gent,tertiary,30,False,61.46600000000001,"LINESTRING (4.3325568 50.8571051, 4.3327683 50.8571118, 4.3332256 50.8571337, 4.3333234 50.8571383, 4.3334296 50.8571477)",,,,,
246725036,False,,Rue de la Carpe - Karperstraat,residential,30,True,15.332,"LINESTRING (4.3325568 50.8571051, 4.3325612 50.8570619, 4.3325646 50.8570287, 4.3325431 50.8569689)",,,,,
924348624,False,,Rue Schmitz - Schmitzstraat,residential,30,False,39.59,"LINESTRING (4.3325568 50.8571051, 4.3325531 50.857141, 4.3325493 50.8571783, 4.3325399 50.8572441, 4.332521 50.8574604)",,,,,
19796077,False,,Rue Edmond de Grimberghe - Edmond de Grimberghestraat,residential,30,True,233.073,"LINESTRING (4.3345175 50.8564384, 4.3344734 50.8564148, 4.3330646 50.8556989, 4.3319264 50.8551277)",,,,,
31108613,True,N9a,Chaussée de Gand - Steenweg op Gent,tertiary,30,False,120.952,"LINESTRING (4.3345175 50.8564384, 4.3348654 50.8561624, 4.3353667 50.8557511, 4.3354625 50.8556307, 4.3354787 50.85555)",,,,,
"[19796054, 19796055]",True,,"['Rue du Cinéma - Cinemastraat', 'Rue de la Perle - Parelstraat']",residential,30,False,108.098,"LINESTRING (4.3366972 50.8541261, 4.3376305 50.8546076, 4.3376894 50.8546549, 4.3376893 50.8546802, 4.3376737 50.854705, 4.3375495 50.8547656)",,,,,
411779148,True,N9a,Chaussée de Gand - Steenweg op Gent,tertiary,30,False,64.289,"LINESTRING (4.3366972 50.8541261, 4.3370036 50.8538684, 4.3372775 50.8536797)",,,,,
319098951,False,R20,Boulevard du Neuvième de Ligne - Negende Linielaan,primary,30,False,15.749,"LINESTRING (4.3432989 50.8550292, 4.3434115 50.8551517)",2,,,,
30272975,False,R20,Boulevard de Nieuport - Nieuwpoortlaan,primary,30,True,119.57,"LINESTRING (4.3432989 50.8550292, 4.3432164 50.8549446, 4.3424398 50.8541007)",,,,,
"[319098952, 356728148]",False,R20,Boulevard du Neuvième de Ligne - Negende Linielaan,primary,30,True,139.276,"LINESTRING (4.3444437 50.8562214, 4.3444009 50.8561757, 4.3438603 50.8556173, 4.3435388 50.8552846, 4.343494 50.8552382, 4.3434115 50.8551517)",3,,,,
492745729,False,R20,Boulevard du Neuvième de Ligne - Negende Linielaan,primary,30,False,39.218,"LINESTRING (4.3444437 50.8562214, 4.3446036 50.8564103, 4.3446341 50.8564422, 4.3446659 50.8564757, 4.3447167 50.856529)",3,,,,
"[1092742598, 12815471]",True,,Rue de la Forêt d'Houthulst - Houthulstbosstraat,residential,30,False,99.015,"LINESTRING (4.3444437 50.8562214, 4.344615 50.8561834, 4.3446667 50.8561664, 4.3447031 50.856151, 4.3447377 50.8561337, 4.3447557 50.8561251, 4.3447584 50.8561238, 4.3449326 50.8560394, 4.3450005 50.856012, 4.345399 50.8558595, 4.3456477 50.8557646)",,,,,
492745729,False,R20,Boulevard du Neuvième de Ligne - Negende Linielaan,primary,30,True,39.218,"LINESTRING (4.3447167 50.856529, 4.3446659 50.8564757, 4.3446341 50.8564422, 4.3446036 50.8564103, 4.3444437 50.8562214)",3,,,,
181364201,True,,Rue de Witte de Haelen - de Witte de Haelenstraat,living_street,20,False,99.46300000000001,"LINESTRING (4.3444249 50.8544862, 4.3434227 50.8549695, 4.343391 50.8549847, 4.3432989 50.8550292)",,,,,
339441813,False,,Rue de Witte de Haelen - de Witte de Haelenstraat,living_street,20,False,63.783,"LINESTRING (4.3444249 50.8544862, 4.3450807 50.8541751, 4.3451617 50.8541529)",,,,,
30272975,False,R20,Boulevard de Nieuport - Nieuwpoortlaan,primary,30,False,119.57,"LINESTRING (4.3424398 50.8541007, 4.3432164 50.8549446, 4.3432989 50.8550292)",,,,,
30272975,False,R20,Boulevard de Nieuport - Nieuwpoortlaan,primary,30,True,110.723,"LINESTRING (4.3424398 50.8541007, 4.3423757 50.8540294, 4.3416264 50.8532476)",,,,,
"[1066790722, 1066790723, 1087091323]",True,,Rue Locquenghien - Locquenghienstraat,living_street,20,False,183.423,"LINESTRING (4.3424398 50.8541007, 4.3424916 50.8540841, 4.3425261 50.8540731, 4.3432703 50.8540051, 4.3444199 50.8539001, 4.344476 50.853895, 4.3445379 50.8538893, 4.3449256 50.8538539, 4.3450164 50.8538457)",,,,,
12350565,False,,Rue Antoine Dansaert - Antoine Dansaertstraat,tertiary,30,False,60.163999999999994,"LINESTRING (4.343398 50.8522867, 4.3436304 50.8521429, 4.343856 50.8519927, 4.3438799 50.8519754, 4.34399 50.8518958)",,,,,
12350565,False,,Rue Antoine Dansaert - Antoine Dansaertstraat,tertiary,30,True,86.318,"LINESTRING (4.343398 50.8522867, 4.343264 50.8523604, 4.3430625 50.8524624, 4.3428665 50.8525545, 4.3426776 50.852637, 4.34252 50.8526937, 4.3424006 50.8527376)",,,,,
12817344,True,,Rue de la Clé - Sleutelstraat,living_street,20,False,86.023,"LINESTRING (4.343398 50.8522867, 4.3434624 50.8523416, 4.3434728 50.8523979, 4.3434655 50.8524348, 4.3433659 50.8529288, 4.3433699 50.8530131, 4.3433713 50.8530422)",,,no,,
8239820,True,,Rue de Flandre - Vlaamsesteenweg,living_street,20,False,125.884,"LINESTRING (4.3433713 50.8530422, 4.3432743 50.8530497, 4.3428412 50.853084, 4.341922 50.8531507, 4.3418731 50.8531612, 4.3417653 50.8532004, 4.3417154 50.8532173, 4.3416264 50.8532476)",,,no,,
"[157266714, 12817011]",True,,"[""Rue d'Ophem - Oppemstraat"", 'Rue de Flandre - Vlaamsesteenweg']",living_street,20,False,226.141,"LINESTRING (4.3433713 50.8530422, 4.3435395 50.8530293, 4.3439097 50.8530031, 4.3442611 50.8529783, 4.3444388 50.8529671, 4.3446452 50.8529561, 4.3448015 50.8529472, 4.3451176 50.8529265, 4.3451307 50.8529772, 4.3451262 50.8532913, 4.3450115 50.8537956, 4.3450164 50.8538457)",,,no,,
12819587,False,,Rue Léon Lepage - Léon Lepagestraat,residential,30,False,119.567,"LINESTRING (4.3449966 50.8514377, 4.3449976 50.8514679, 4.344989 50.851664, 4.3450336 50.8518711, 4.3450816 50.8520302, 4.3451585 50.8522228, 4.345232 50.8523623, 4.3453051 50.8524863)",,,,,
114974002,True,,Place du Nouveau Marché aux Grains - Nieuwe Graanmarkt,residential,30,False,20.020000000000003,"LINESTRING (4.3449966 50.8514377, 4.3448616 50.8513754, 4.3447767 50.8513237)",1,,,,
12819587,False,,Rue Léon Lepage - Léon Lepagestraat,residential,30,True,119.567,"LINESTRING (4.3453051 50.8524863, 4.345232 50.8523623, 4.3451585 50.8522228, 4.3450816 50.8520302, 4.3450336 50.8518711, 4.344989 50.851664, 4.3449976 50.8514679, 4.3449966 50.8514377)",,,,,
12819878,True,,Rue du Rempart des Moines - Papenvest,residential,30,False,116.657,"LINESTRING (4.3453051 50.8524863, 4.3452288 50.8524988, 4.3451287 50.8524699, 4.3446775 50.852295, 4.3445156 50.8522352, 4.3443687 50.8521695, 4.344146 50.8520029, 4.3441038 50.8519727, 4.3440722 50.8519501, 4.34399 50.8518958)",1,,,8,
157266709,True,,Rue d'Ophem - Oppemstraat,living_street,20,False,53.078,"LINESTRING (4.3453213 50.8543821, 4.3456103 50.8548232)",,,,,
"[13251168, 1088242863]",False,,Rue du Rempart des Moines - Papenvest,living_street,20,False,78.529,"LINESTRING (4.3437896 50.8517508, 4.3435846 50.8515986, 4.3433374 50.8512105, 4.3433209 50.8511854, 4.3432789 50.8511305)",,,,,
13251168,False,,Rue du Rempart des Moines - Papenvest,living_street,20,True,21.413,"LINESTRING (4.3437896 50.8517508, 4.3438349 50.8517867, 4.3438629 50.8518078, 4.3439058 50.8518401, 4.34399 50.8518958)",,,,,
371503337,True,,Rue Notre-Dame du Sommeil - Onze-Lieve-Vrouw van Vaakstraat,living_street,20,False,41.559,"LINESTRING (4.3395739 50.8503446, 4.3391471 50.8504478, 4.3390324 50.8504927)",,,,6,
13749733,True,,Rue du Char - Wagenstraat,living_street,20,False,87.651,"LINESTRING (4.3418847 50.8502607, 4.3418084 50.8502701, 4.3411774 50.8501891, 4.34078 50.8501335, 4.340662 50.8501203)",,,,8,
1088242861,False,,Rue du Houblon - Hopstraat,living_street,20,True,7.206,"LINESTRING (4.3429039 50.8512057, 4.3428013 50.8512037)",,,,,
13748655,False,,Rue du Houblon - Hopstraat,living_street,20,True,27.823,"LINESTRING (4.3429039 50.8512057, 4.343031 50.8511913, 4.3431971 50.8511589, 4.3432789 50.8511305)",,,,,
"[13748584, 1088240373, 1088240381, 1088240374]",True,,Rue du Grand-Serment - Grootsermentstraat,living_street,20,False,127.901,"LINESTRING (4.3429039 50.8512057, 4.3428539 50.8511029, 4.3427956 50.8510596, 4.3427499 50.8510269, 4.3423535 50.8507151, 4.3421894 50.8505641, 4.3421171 50.8504976, 4.3420485 50.8504279, 4.3418847 50.8502607)",,,,8,
"[1088242862, 13749351]",True,,Rue du Houblon - Hopstraat,living_street,20,False,57.229000000000006,"LINESTRING (4.3439967 50.8508899, 4.3439231 50.8509289, 4.3434244 50.851082, 4.3433734 50.8510976, 4.3432789 50.8511305)",,,,,
13752497,False,,Place du Nouveau Marché aux Grains - Nieuwe Graanmarkt,living_street,20,True,52.282,"LINESTRING (4.3439967 50.8508899, 4.3443175 50.8506594, 4.344492 50.8505388)",,,,,
"[13752049, 13752101]",True,,"['Rue du Pêne - Schootstraat', 'Rue Vandenbranden - Vandenbrandenstraat']",living_street,20,False,163.769,"LINESTRING (4.3407244 50.8513, 4.3407624 50.8513408, 4.3414093 50.8520359, 4.3414593 50.852059, 4.3415271 50.8520752, 4.3417435 50.8520873, 4.3423102 50.852118, 4.3423704 50.8521213)",,,,,
339441814,True,,Rue du Houblon - Hopstraat,living_street,20,False,57.42099999999999,"LINESTRING (4.3407244 50.8513, 4.3401906 50.8514982, 4.3401446 50.8515153, 4.3400147 50.8515564)",,,,,
13752032,True,,Rue Vandenbranden - Vandenbrandenstraat,living_street,20,False,143.70999999999998,"LINESTRING (4.340662 50.8501203, 4.3406492 50.8502009, 4.340603 50.8506165, 4.340591 50.8507241, 4.3405847 50.8507688, 4.3405758 50.8507983, 4.3405578 50.8508148, 4.3404103 50.8508738, 4.3403979 50.8508922, 4.3403983 50.8509101, 4.3404107 50.8509337, 4.3407143 50.8512596, 4.3407244 50.8513)",,,,,
13752142,True,,Rue de la Serrure - Slotstraat,living_street,20,False,68.553,"LINESTRING (4.3423704 50.8521213, 4.342452 50.8521147, 4.3432828 50.8519058)",,,,,
13752497,False,,Place du Nouveau Marché aux Grains - Nieuwe Graanmarkt,living_street,20,False,52.282,"LINESTRING (4.344492 50.8505388, 4.3443175 50.8506594, 4.3439967 50.8508899)",,,,,
"[591230713, 13752461]",True,,Place du Nouveau Marché aux Grains - Nieuwe Graanmarkt,living_street,20,False,72.33999999999999,"LINESTRING (4.344492 50.8505388, 4.345052 50.8508297, 4.3452058 50.8509095, 4.3452897 50.8509506)",,,,,
114974002,True,,Place du Nouveau Marché aux Grains - Nieuwe Graanmarkt,residential,30,False,68.711,"LINESTRING (4.3452897 50.8509506, 4.3453638 50.850987, 4.3454043 50.8510213, 4.3454264 50.8510389, 4.3454344 50.8510519, 4.3454335 50.8510699, 4.3454236 50.851088, 4.3454142 50.8511016, 4.3453484 50.8511536, 4.3450917 50.85135, 4.3449966 50.8514377)",1,,,,
"[591897387, 591897389]",False,,Rue Antoine Dansaert - Antoine Dansaertstraat,tertiary,30,True,54.95,"LINESTRING (4.3452897 50.8509506, 4.3452102 50.8510049, 4.3451464 50.8510527, 4.344918 50.8512237, 4.3448596 50.8512675, 4.3447767 50.8513237)",,,,,
"[30274024, 30273207]",False,,Rue du Comte de Flandre - Graaf van Vlaanderenstraat,residential,30,True,100.077,"LINESTRING (4.3395508 50.8562978, 4.339522 50.8562046, 4.3392007 50.8555217, 4.3391519 50.8554343)",,,,,
292269289,False,,Parvis Saint-Jean-Baptiste - Sint-Jan-Baptistvoorplein,tertiary,30,True,76.27,"LINESTRING (4.3395508 50.8562978, 4.3394528 50.856359, 4.3389232 50.8568559)",,,,,
"[1148198117, 1148199558]",False,,Parvis Saint-Jean-Baptiste - Sint-Jan-Baptistvoorplein,"['living_street', 'tertiary']","['20', '30']",False,45.227,"LINESTRING (4.3395508 50.8562978, 4.3396377 50.8563292, 4.3400132 50.8564315, 4.3400686 50.856446, 4.3401437 50.8564431)",,,,,
32885247,True,,Quai des Charbonnages - Koolmijnenkaai,residential,30,False,218.678,"LINESTRING (4.3428349 50.8553787, 4.3427179 50.8552596, 4.3422921 50.8548051, 4.3417678 50.8542538, 4.3416161 50.8540958, 4.3415824 50.8540578, 4.3412906 50.8537541, 4.3412324 50.8536923)",1,,,,
"[531308968, 545041186, 14608215]",False,,"['Pont du Petit Château - Brug van het Klein Kasteeltje', ""Rue de l'Avenir - Toekomststraat""]",residential,30,False,47.727000000000004,"LINESTRING (4.3428349 50.8553787, 4.3429017 50.8553486, 4.3429449 50.8553291, 4.3429581 50.8553232, 4.3429713 50.8553181, 4.3430263 50.8552971, 4.3431585 50.8552464, 4.3432063 50.8552281, 4.3432299 50.8552191, 4.3432354 50.855217, 4.3432824 50.8551996, 4.34332 50.8551857, 4.3434115 50.8551517)",2,yes,,,
706812552,False,,Rue de l'Avenir - Toekomststraat,residential,30,True,14.928,"LINESTRING (4.3428349 50.8553787, 4.3427452 50.8554138, 4.3427251 50.8554234, 4.3426976 50.8554414, 4.3426725 50.8554629)",,,,,
31109108,True,,Rue Darimon - Darimonstraat,residential,30,False,70.0,"LINESTRING (4.3416119 50.8558735, 4.3410765 50.8553424)",,,,,
14608216,True,,Rue de l'Avenir - Toekomststraat,living_street,20,False,67.685,"LINESTRING (4.3416119 50.8558735, 4.3410568 50.856083, 4.3408943 50.8561444, 4.3407825 50.8561839)",,,,,
32885206,True,,Rue de la Prospérité - Voorspoedstraat,residential,30,False,81.494,"LINESTRING (4.3407825 50.8561839, 4.340828 50.8562167, 4.3413331 50.8567374, 4.3413202 50.8568157)",,,,,
1196824608,True,,Rue de l'Avenir - Toekomststraat,living_street,20,False,53.315,"LINESTRING (4.3407825 50.8561839, 4.3406883 50.8562186, 4.3402273 50.8564068, 4.3401437 50.8564431)",,,,,
"[1148199557, 19796078]",False,,Parvis Saint-Jean-Baptiste - Sint-Jan-Baptistvoorplein,"['living_street', 'residential']","['20', '30']",False,31.642,"LINESTRING (4.3401437 50.8564431, 4.3402034 50.856514, 4.3403552 50.8566944)",,,,,
"[1148198117, 1148199558]",False,,Parvis Saint-Jean-Baptiste - Sint-Jan-Baptistvoorplein,"['living_street', 'tertiary']","['20', '30']",True,45.227,"LINESTRING (4.3401437 50.8564431, 4.3400686 50.856446, 4.3400132 50.8564315, 4.3396377 50.8563292, 4.3395508 50.8562978)",,,,,
32885194,False,,Rue Sainte-Marie - Sint-Mariastraat,residential,30,False,53.589,"LINESTRING (4.3397837 50.8551648, 4.3392932 50.8553857, 4.3391519 50.8554343)",,,,,
"[14608576, 648532397]",True,,Rue de la Prospérité - Voorspoedstraat,residential,30,False,133.278,"LINESTRING (4.3397837 50.8551648, 4.3398816 50.8552532, 4.3402768 50.8556641, 4.3407408 50.8561435, 4.3407825 50.8561839)",,,,,
19796083,True,,Rue du Maroquin - Marokijnstraat,residential,30,False,63.626000000000005,"LINESTRING (4.3413202 50.8568157, 4.3414311 50.8568241, 4.3421488 50.8568569, 4.3422211 50.8568699)",,,,,
19796054,True,,Rue de la Perle - Parelstraat,residential,30,False,47.869,"LINESTRING (4.3375495 50.8547656, 4.3371054 50.8549661, 4.3369963 50.8550173)",,,,,
32884721,True,,Rue du Niveau - Waterpasstraat,residential,30,False,122.447,"LINESTRING (4.3375495 50.8547656, 4.3376926 50.8548894, 4.3377593 50.8549276, 4.3385578 50.8556624)",,,,,
14609224,True,,Rue de l'École - Schoolstraat,residential,30,False,87.687,"LINESTRING (4.3369963 50.8550173, 4.3370827 50.8550334, 4.3377156 50.8556464)",,,,,
19796054,True,,Rue de la Perle - Parelstraat,residential,30,False,113.585,"LINESTRING (4.3369963 50.8550173, 4.3369042 50.8550667, 4.3357268 50.8556506)",,,,,
292269289,False,,Parvis Saint-Jean-Baptiste - Sint-Jan-Baptistvoorplein,tertiary,30,False,76.27,"LINESTRING (4.3389232 50.8568559, 4.3394528 50.856359, 4.3395508 50.8562978)",,,,,
411776529,False,,Parvis Saint-Jean-Baptiste - Sint-Jan-Baptistvoorplein,tertiary,30,True,14.253,"LINESTRING (4.3389232 50.8568559, 4.3388841 50.8568897, 4.3388032 50.8569593)",,,,,
246725036,False,,Rue de la Carpe - Karperstraat,residential,30,False,15.332,"LINESTRING (4.3325431 50.8569689, 4.3325646 50.8570287, 4.3325612 50.8570619, 4.3325568 50.8571051)",,,,,
246725036,False,,Rue de la Carpe - Karperstraat,residential,30,True,96.64999999999999,"LINESTRING (4.3325431 50.8569689, 4.3325663 50.8569256, 4.3325795 50.8568757, 4.3322591 50.8562763, 4.3322477 50.8562401, 4.3322698 50.8562062, 4.3323229 50.8561485)",,,,,
14608213,False,,Rue Fernand Brunfaut - Fernand Brunfautstraat,residential,30,False,37.147,"LINESTRING (4.3384745 50.8526204, 4.3385361 50.8529522)",,,,,
14608213,False,,Rue Fernand Brunfaut - Fernand Brunfautstraat,residential,30,True,218.637,"LINESTRING (4.3384745 50.8526204, 4.3383831 50.8521804, 4.3380181 50.8518976, 4.3375177 50.85151, 4.3370337 50.8514395, 4.3367774 50.8514016, 4.3366958 50.851409, 4.336511 50.8514561)",,,,,
19796058,True,,Rue Fin - Finstraat,residential,30,False,84.111,"LINESTRING (4.3384745 50.8526204, 4.3383745 50.8526281, 4.3381659 50.8526461, 4.3380763 50.8526538, 4.3379725 50.8526627, 4.337884 50.8526382, 4.3372932 50.8526831)",,,,,
377968369,True,,Chaussée de Merchtem - Steenweg op Merchtem,residential,30,False,20.698999999999998,"LINESTRING (4.3357268 50.8556506, 4.3355789 50.8555916, 4.3354787 50.85555)",,,,,
"[788993105, 377968370, 788993108]",True,,Chaussée de Merchtem - Steenweg op Merchtem,residential,30,False,122.048,"LINESTRING (4.3365783 50.8566065, 4.3365445 50.856565, 4.3365094 50.8565219, 4.3362141 50.8561709, 4.336188 50.8561399, 4.336031 50.8559757, 4.3360162 50.8559582, 4.3359646 50.8558999, 4.3357905 50.8557033, 4.3357268 50.8556506)",,,,,
"[788993106, 157266695]",True,,Chaussée de Merchtem - Steenweg op Merchtem,residential,30,False,53.845,"LINESTRING (4.3365783 50.8566065, 4.3366061 50.8566405, 4.3366589 50.8567054, 4.3368101 50.8568914, 4.33686 50.8570523)",,,,,
19796053,True,,Rue Bonnevie - Bonneviestraat,residential,30,False,123.528,"LINESTRING (4.3381073 50.8560565, 4.3365783 50.8566065)",,,,,
"[14609032, 924125277]",False,,Rue du Facteur - Briefdragerstraat,residential,30,False,66.87800000000001,"LINESTRING (4.3381073 50.8560565, 4.3381879 50.8560305, 4.3386663 50.8558038, 4.3386786 50.8557756, 4.3386602 50.8557465, 4.3386089 50.8557025, 4.3385578 50.8556624)",,,,,
30273212,True,,Rue de l'École - Schoolstraat,residential,30,False,56.043,"LINESTRING (4.3381073 50.8560565, 4.3381564 50.856107, 4.3385235 50.8564866)",,,,,
63797918,True,,Rue Ransfort - Ransfortstraat,residential,30,False,85.412,"LINESTRING (4.3372775 50.8536797, 4.3365462 50.8530658)",,,,,
175872989,True,N9a,Chaussée de Gand - Steenweg op Gent,tertiary,30,False,100.029,"LINESTRING (4.3372775 50.8536797, 4.3373692 50.8536369, 4.3375773 50.8535277, 4.3377175 50.853502, 4.3384577 50.8534406, 4.3386042 50.8534284)",,,,,
19796058,True,,Rue Fin - Finstraat,residential,30,False,75.581,"LINESTRING (4.3372932 50.8526831, 4.336226 50.852773)",,,,,
63797918,True,,Rue Ransfort - Ransfortstraat,residential,30,False,133.541,"LINESTRING (4.336226 50.852773, 4.3359863 50.8524525, 4.3359703 50.8524326, 4.335378 50.8516981)",,,,,
63797918,True,,Rue Ransfort - Ransfortstraat,residential,30,False,39.563,"LINESTRING (4.3365462 50.8530658, 4.336226 50.852773)",,,,,
41696901,False,,Rue Cail et Halot - Cail et Halotstraat,residential,30,False,62.94,"LINESTRING (4.335378 50.8516981, 4.3346435 50.8520227)",,,,,
63797918,True,,Rue Ransfort - Ransfortstraat,residential,30,False,59.61,"LINESTRING (4.335378 50.8516981, 4.3349871 50.8512222)",,,,,
63797911,False,,Rue Ransfort - Ransfortstraat,residential,30,False,82.713,"LINESTRING (4.3349871 50.8512222, 4.334478 50.8506273, 4.334429 50.8505671)",,,,,
63797922,True,,Rue Evariste Pierron - Evariste Pierronstraat,residential,30,False,89.809,"LINESTRING (4.3349871 50.8512222, 4.3357276 50.8510309, 4.3361711 50.8509163)",,,,,
19796060,True,,Rue de la Colonne - Kolomstraat,residential,30,False,133.839,"LINESTRING (4.3350016 50.8537709, 4.3350676 50.8537471, 4.3355361 50.8535348, 4.3364793 50.8530963, 4.3365462 50.8530658)",,,,,
33102807,True,,Rue de la Borne - Paalstraat,residential,30,False,60.864000000000004,"LINESTRING (4.3350016 50.8537709, 4.3350514 50.853803, 4.3355477 50.8541862, 4.3355549 50.8541921)",,,,,
19796060,True,,Rue de la Colonne - Kolomstraat,residential,30,False,119.709,"LINESTRING (4.3336295 50.8544084, 4.3336901 50.854369, 4.3349431 50.8537919, 4.3350016 50.8537709)",,,,,
