osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,width,bridge,access
29024794,True,Rue des Ailes - Vleugelsstraat,residential,30,False,100.677,"LINESTRING (4.3771471 50.8673942, 4.3770711 50.8674748, 4.3770406 50.8674932, 4.3764557 50.8678456, 4.3762345 50.8679389, 4.3761514 50.8679746, 4.3761084 50.8679754, 4.3760848 50.8679692)",,,,,,
29131943,False,Chaussée de Haecht - Haachtsesteenweg,tertiary,30,True,12.986,"LINESTRING (4.3773167 50.8674409, 4.3771471 50.8673942)",,N21,,,,
"[33149248, 596047805]",False,Rue Metsys - Metsysstraat,residential,30,True,129.35600000000002,"LINESTRING (4.3773167 50.8674409, 4.3773029 50.867534, 4.3772952 50.867557, 4.3772856 50.8675855, 4.3772762 50.8676133, 4.3771421 50.8679634, 4.3770505 50.8681912, 4.3770397 50.868218, 4.3770063 50.8683069, 4.3769219 50.8685178, 4.3769077 50.8685741)",,,,,,
1017418455,False,Rue de Jérusalem - Jerusalemstraat,residential,30,True,98.97500000000001,"LINESTRING (4.3773167 50.8674409, 4.3773318 50.8673394, 4.3773494 50.8673091, 4.377464 50.8671286, 4.3775616 50.8669747, 4.3777555 50.866668, 4.3777927 50.8666069)",,,,,,
1018744558,False,Chaussée de Haecht - Haachtsesteenweg,tertiary,30,False,149.024,"LINESTRING (4.3773167 50.8674409, 4.3774893 50.8674883, 4.3775719 50.8675047, 4.3776275 50.8675158, 4.3778595 50.8675565, 4.3792289 50.8677584, 4.3793689 50.8677778)",,N21,,,,
510192813,False,Rue Stephenson - Stephensonstraat,residential,30,False,103.032,"LINESTRING (4.3725805 50.8715233, 4.3724504 50.8715319, 4.3723159 50.871537, 4.3719247 50.8715354, 4.3715506 50.8715175, 4.3711192 50.871476)",2,,,,,
420484025,True,Place Eugène Verboekhoven - Eugène Verboekhovenplein,residential,30,False,25.89,"LINESTRING (4.3756522 50.8710069, 4.3757503 50.8709868, 4.3757747 50.8709818, 4.3758302 50.8709746, 4.3759236 50.8709702, 4.3760134 50.8709719)",1,,roundabout,,,
"[29024801, 520862446]",False,Avenue Maréchal Foch - Maarschalk Fochlaan,residential,30,True,131.724,"LINESTRING (4.3756522 50.8710069, 4.3756153 50.8709435, 4.3750507 50.8699744, 4.3750038 50.8698952)",,,,,,
231947867,False,Rue des Palais - Paleizenstraat,secondary,30,True,2.46,"LINESTRING (4.3666534 50.8644058, 4.3666445 50.8644272)",,,,,,
162101961,True,Place Liedts - Liedtsplein,secondary,30,False,15.613000000000001,"LINESTRING (4.3666534 50.8644058, 4.366623 50.864333, 4.3666049 50.8643015, 4.3665877 50.8642718)",,N277,,,,
29028343,True,Place Liedts - Liedtsplein,tertiary,30,False,25.525,"LINESTRING (4.3666577 50.8633482, 4.366769 50.863351, 4.3667887 50.8633515, 4.3668129 50.8633521, 4.3670163 50.8633806)",,,,,,
31153527,True,Place Liedts - Liedtsplein,secondary,30,False,84.74,"LINESTRING (4.3670163 50.8633806, 4.3669703 50.8634666, 4.3668026 50.8640085, 4.3667959 50.8641276)",,N277,,,,
418119478,True,Rue de la Poste - Poststraat,living_street,20,False,77.255,"LINESTRING (4.3703273 50.8634387, 4.3703646 50.8635039, 4.3705805 50.8639368, 4.3706626 50.8641004)",,,,,,
212456772,True,Rue de la Poste - Poststraat,living_street,20,False,45.818,"LINESTRING (4.3706626 50.8641004, 4.3708573 50.8644937)",,,,,,
"[212456776, 587463595]",True,Rue de Locht - de Lochtstraat,"['living_street', 'residential']","['20', '30']",False,255.014,"LINESTRING (4.3706626 50.8641004, 4.3705347 50.8641256, 4.3673328 50.8647576, 4.3672195 50.8647799, 4.3671954 50.8647863)",,,,,,
"[1150650571, 587463596]",True,Rue de Locht - de Lochtstraat,"['living_street', 'residential']","['20', '30']",False,65.866,"LINESTRING (4.3706626 50.8641004, 4.3707858 50.8640739, 4.3714168 50.8639542, 4.3715599 50.863927)",,,,,,
587471107,True,Place Lehon - Lehonplein,living_street,20,False,25.273,"LINESTRING (4.3708573 50.8644937, 4.3709838 50.8647065)",,,,,,
"[28903712, 587465706]",False,Rue Renkin - Renkinstraat,residential,30,True,132.05,"LINESTRING (4.3710027 50.8657941, 4.3709894 50.8658536, 4.3709851 50.8658705, 4.37073 50.8668696, 4.3707042 50.8669666)",,,,,,
"[796254872, 796271474, 766641500]",False,Rue Rubens - Rubensstraat,residential,30,False,137.98000000000002,"LINESTRING (4.3710027 50.8657941, 4.3709083 50.8657823, 4.3708795 50.8657766, 4.3701557 50.8656935, 4.3692249 50.8655801, 4.3690712 50.8655632)",,,,,,
"[587465705, 587465708, 766641501]",False,Rue Renkin - Renkinstraat,"['residential', 'living_street']","['20', '30']",False,92.80699999999999,"LINESTRING (4.3710027 50.8657941, 4.3710152 50.8657379, 4.371019 50.8657225, 4.371166 50.8651287, 4.371172 50.8650803, 4.3711223 50.864972)",,,,,,
"[796254874, 777871454]",False,Rue Rubens - Rubensstraat,residential,30,True,35.887,"LINESTRING (4.3710027 50.8657941, 4.371105 50.8658069, 4.371136 50.8658105, 4.371505 50.8658546)",,,,,,
"[587463299, 212456775]",True,Rue Vandeweyer - Vandeweyerstraat,"['residential', 'living_street']","['20', '30']",False,62.452,"LINESTRING (4.3711765 50.8632709, 4.3710436 50.8632975, 4.3704378 50.8634171, 4.3703273 50.8634387)",,,,,,
47747465,True,Rue Hancart - Hancartstraat,residential,30,False,116.25999999999999,"LINESTRING (4.3717651 50.8643002, 4.3731092 50.864005, 4.3731887 50.8640133, 4.3732475 50.8640195, 4.373274 50.864017, 4.3733198 50.8640209, 4.37334 50.8640213)",,,,,,
419709594,True,Place Lehon - Lehonplein,living_street,20,False,67.24799999999999,"LINESTRING (4.3717651 50.8643002, 4.3716523 50.8643248, 4.3716268 50.8643302, 4.3716079 50.8643343, 4.3710802 50.8644478, 4.3708573 50.8644937)",,,,,,
1150650570,True,Rue Royale-Sainte-Marie - Koninklijke Sinte-Mariastraat,residential,30,False,43.926,"LINESTRING (4.3717651 50.8643002, 4.3717455 50.8642634, 4.3715822 50.8639658, 4.3715599 50.863927)",,,,,,
418119475,True,Rue Royale-Sainte-Marie - Koninklijke Sinte-Mariastraat,living_street,20,False,53.358,"LINESTRING (4.3720325 50.8647494, 4.3717651 50.8643002)",,,,,,
212456774,True,Rue Vandeweyer - Vandeweyerstraat,residential,30,False,3.818,"LINESTRING (4.3667959 50.8641276, 4.3668503 50.8641274)",,,,,,
345339049,True,Place Liedts - Liedtsplein,secondary,30,False,10.487,"LINESTRING (4.3667959 50.8641276, 4.3667905 50.8641675, 4.3667877 50.8642044, 4.3667864 50.8642217)",,N277,,,,
944618542,False,Rue Gallait - Gallaitstraat,residential,30,False,50.091,"LINESTRING (4.3701691 50.8682529, 4.3705114 50.8686482)",,,,,,
"[787922497, 28903713, 944618541, 15897109, 307753498]",True,"['Rue Vondel - Vondelstraat', 'Rue Renkin - Renkinstraat']",residential,30,False,267.21,"LINESTRING (4.3701691 50.8682529, 4.3701887 50.8682462, 4.3702573 50.8682239, 4.3703234 50.8682003, 4.3703861 50.8681708, 4.3704196 50.8681178, 4.3706485 50.867203, 4.3706632 50.8671716, 4.3706692 50.8671677, 4.3707026 50.8671521, 4.370742 50.867144, 4.3707743 50.8671443, 4.3708022 50.8671458, 4.37083 50.8671548, 4.3708522 50.8671697, 4.3713822 50.8675477, 4.3719113 50.867925, 4.3719935 50.8679891)",,,,,,
231947861,False,Rue Gallait - Gallaitstraat,residential,30,True,49.969,"LINESTRING (4.3701691 50.8682529, 4.3700757 50.8681436, 4.3698313 50.8678573)",,,,,,
944618542,False,Rue Gallait - Gallaitstraat,residential,30,True,50.091,"LINESTRING (4.3705114 50.8686482, 4.3701691 50.8682529)",,,,,,
"[60317744, 690868748]",True,Rue Gallait - Gallaitstraat,residential,30,False,136.548,"LINESTRING (4.3705114 50.8686482, 4.3705468 50.8686889, 4.3705774 50.868724, 4.370928 50.8691278, 4.371346 50.8696077, 4.3713717 50.8696372, 4.3714182 50.8696818, 4.3714621 50.869719)",,,,,,
"[15897131, 944618543]",False,Place du Pavillon - Paviljoenplein,tertiary,30,False,26.533,"LINESTRING (4.3716019 50.8698134, 4.3716648 50.8698515, 4.3717821 50.8699082, 4.3719031 50.8699565)",,,,,,
60317745,False,Rue Gallait - Gallaitstraat,residential,30,True,14.382,"LINESTRING (4.3716019 50.8698134, 4.3715268 50.8697669, 4.3714621 50.869719)",,,,,,
258319933,False,Rue du Pavillon - Paviljoenstraat,tertiary,30,False,112.895,"LINESTRING (4.3716019 50.8698134, 4.3715796 50.8698219, 4.3714988 50.8698429, 4.3714553 50.8698541, 4.3714018 50.8698643, 4.371356 50.8698663, 4.3712035 50.8698576, 4.3707942 50.8698296, 4.3703641 50.8697968, 4.3700178 50.8697719)",,,,,,
258319933,False,Rue du Pavillon - Paviljoenstraat,tertiary,30,True,16.549,"LINESTRING (4.3697835 50.869755, 4.3698796 50.8697619, 4.3700178 50.8697719)",,,,,,
812447827,True,Rue du Pavillon - Paviljoenstraat,tertiary,30,False,102.44,"LINESTRING (4.3697835 50.869755, 4.3686858 50.8696761, 4.3683333 50.8696495)",,,,,,
30049816,True,Rue James Watt - James Wattstraat,unclassified,30,False,73.232,"LINESTRING (4.3710157 50.8707475, 4.3719561 50.8705722, 4.3720169 50.8705617)",,,,,,
1106086283,False,Rue Vanderlinden - Vanderlindenstraat,residential,30,True,131.395,"LINESTRING (4.3710157 50.8707475, 4.3709856 50.8706974, 4.3700125 50.8698649, 4.3700069 50.8698364, 4.3700178 50.8697719)",,,,,,
15897124,True,Rue Van Schoor - Van Schoorstraat,residential,30,False,160.635,"LINESTRING (4.3696592 50.8707967, 4.3696114 50.8707863, 4.3695057 50.8707319, 4.3693042 50.8705636, 4.3683656 50.8697593, 4.368323 50.8697085, 4.3683333 50.8696495)",,,,,,
510192811,True,Place Stephenson - Stephensonplein,residential,30,False,33.692,"LINESTRING (4.3696592 50.8707967, 4.3696289 50.8708563, 4.3695465 50.8710187, 4.3695115 50.871085)",,,,,,
307753484,True,Rue François-Joseph Navez - François-Joseph Navezstraat,tertiary,30,False,39.335,"LINESTRING (4.3720169 50.8705617, 4.3720612 50.8705836, 4.3720945 50.8706166, 4.372239 50.8708804)",,,,,,
151342078,False,Rue Stephenson - Stephensonstraat,residential,30,False,249.658,"LINESTRING (4.3669955 50.8695545, 4.3670332 50.8696068, 4.3670914 50.8696889, 4.3676567 50.870163, 4.3678798 50.8703346, 4.3681582 50.8705106, 4.3684119 50.8706474, 4.3684838 50.8706861, 4.3687568 50.8708192, 4.369092 50.8709489, 4.3694356 50.871064, 4.3695115 50.871085)",2,,,,,
151342078,False,Rue Stephenson - Stephensonstraat,residential,30,True,249.65800000000002,"LINESTRING (4.3695115 50.871085, 4.3694356 50.871064, 4.369092 50.8709489, 4.3687568 50.8708192, 4.3684838 50.8706861, 4.3684119 50.8706474, 4.3681582 50.8705106, 4.3678798 50.8703346, 4.3676567 50.870163, 4.3670914 50.8696889, 4.3670332 50.8696068, 4.3669955 50.8695545)",2,,,,,
510192812,False,Rue Stephenson - Stephensonstraat,residential,30,True,37.341,"LINESTRING (4.3695115 50.871085, 4.3698089 50.8711671, 4.3699854 50.871236)",,,,,,
15897129,True,Rue Joseph Jacquet - Joseph Jacquetstraat,residential,30,False,104.83800000000001,"LINESTRING (4.3711192 50.871476, 4.3711404 50.8714235, 4.3711908 50.8713727, 4.3721259 50.8709042, 4.372239 50.8708804)",,,,,,
510192813,False,Rue Stephenson - Stephensonstraat,residential,30,False,84.22399999999999,"LINESTRING (4.3711192 50.871476, 4.3710236 50.8714648, 4.370733 50.8714167, 4.3703971 50.8713462, 4.3701171 50.8712828, 4.3699854 50.871236)",2,,,,,
510192813,False,Rue Stephenson - Stephensonstraat,residential,30,True,103.032,"LINESTRING (4.3711192 50.871476, 4.3715506 50.8715175, 4.3719247 50.8715354, 4.3723159 50.871537, 4.3724504 50.8715319, 4.3725805 50.8715233)",2,,,,,
307753484,True,Rue François-Joseph Navez - François-Joseph Navezstraat,tertiary,30,False,75.397,"LINESTRING (4.372239 50.8708804, 4.3722683 50.8709345, 4.3725805 50.8715233)",,,,,,
"[1037923521, 307753483, 151342070]",True,Rue Fraikin - Fraikinstraat,residential,30,False,195.148,"LINESTRING (4.3723426 50.8701087, 4.3723578 50.8700908, 4.372383 50.8700619, 4.3723903 50.8700534, 4.3724075 50.8700336, 4.372431 50.8700064, 4.3724445 50.8699908, 4.3724564 50.8699845, 4.3724786 50.8699792, 4.3732769 50.8699465, 4.3741285 50.8699165, 4.3748794 50.8698986, 4.3749294 50.8698972, 4.3750038 50.8698952)",,,,,,
293271342,True,Place du Pavillon - Paviljoenplein,residential,30,False,35.18,"LINESTRING (4.3723426 50.8701087, 4.3720162 50.8699957, 4.3719031 50.8699565)",,,,,,
60317745,False,Rue Gallait - Gallaitstraat,residential,30,False,14.382,"LINESTRING (4.3714621 50.869719, 4.3715268 50.8697669, 4.3716019 50.8698134)",,,,,,
"[1065680720, 15897132, 1222595502]",True,Rue Quinaux - Quinauxstraat,residential,30,False,158.87,"LINESTRING (4.3714621 50.869719, 4.3714816 50.8697085, 4.3715192 50.8696824, 4.371532 50.8696735, 4.3715903 50.8696413, 4.3716292 50.8696075, 4.3725023 50.8688477, 4.3725641 50.8687901, 4.3725825 50.8687729, 4.3727607 50.8686185, 4.3728069 50.8685722)",,,,,,
15897132,True,Rue Quinaux - Quinauxstraat,residential,30,False,70.461,"LINESTRING (4.3728069 50.8685722, 4.3728547 50.8685243, 4.3733404 50.8680973, 4.3734079 50.8680685)",,,,,,
47620258,False,Rue Vondel - Vondelstraat,residential,30,False,74.89,"LINESTRING (4.3728069 50.8685722, 4.3728686 50.8686198, 4.373464 50.8690409, 4.3735071 50.86908)",,,,,,
"[787922496, 47620259]",True,Rue Vondel - Vondelstraat,residential,30,False,86.391,"LINESTRING (4.3728069 50.8685722, 4.3727402 50.8685208, 4.3720851 50.8680516, 4.3719935 50.8679891)",,,,,,
"[916910057, 916910059]",True,Place Colignon - Colignonplein,residential,30,False,66.065,"LINESTRING (4.3734079 50.8680685, 4.3733828 50.8680266, 4.3730748 50.8675128)",1,,,,,
"[15897136, 762991023]",True,Rue Vondel - Vondelstraat,residential,30,False,198.55999999999997,"LINESTRING (4.3690712 50.8655632, 4.3690548 50.8656231, 4.3690709 50.8656852, 4.3691135 50.8657267, 4.3705209 50.8669176, 4.3705951 50.8669469, 4.3707042 50.8669666)",,,,,,
"[796271473, 796271474]",False,Rue Rubens - Rubensstraat,residential,30,False,74.785,"LINESTRING (4.3690712 50.8655632, 4.3688805 50.8655409, 4.368022 50.8654456)",,,,,,
"[796254872, 796271474, 766641500]",False,Rue Rubens - Rubensstraat,residential,30,True,137.98,"LINESTRING (4.3690712 50.8655632, 4.3692249 50.8655801, 4.3701557 50.8656935, 4.3708795 50.8657766, 4.3709083 50.8657823, 4.3710027 50.8657941)",,,,,,
15898327,False,Rue Verhas - Verhasstraat,residential,30,True,113.086,"LINESTRING (4.3707042 50.8669666, 4.370848 50.8669821, 4.3722893 50.8671496)",,,,,,
"[28903712, 587465706]",False,Rue Renkin - Renkinstraat,residential,30,False,132.05,"LINESTRING (4.3707042 50.8669666, 4.37073 50.8668696, 4.3709851 50.8658705, 4.3709894 50.8658536, 4.3710027 50.8657941)",,,,,,
"[47620260, 695774519]",True,Rue Floris - Florisstraat,residential,30,False,92.61399999999999,"LINESTRING (4.3719935 50.8679891, 4.3721061 50.8679395, 4.3729584 50.8675517, 4.3730748 50.8675128)",,,,,,
"[695774520, 15897137]",True,Rue Floris - Florisstraat,residential,30,False,127.256,"LINESTRING (4.3719935 50.8679891, 4.3718873 50.8680358, 4.3705951 50.8686165, 4.3705581 50.8686312, 4.3705298 50.8686415, 4.3705114 50.8686482)",,,,,,
"[916910060, 1097652150]",True,Place Colignon - Colignonplein,residential,30,False,34.405,"LINESTRING (4.3730748 50.8675128, 4.3730236 50.8674251, 4.3729634 50.8672992, 4.372952 50.86727, 4.3729315 50.8672172)",1,,,,,
825374629,True,Rue Royale-Sainte-Marie - Koninklijke Sinte-Mariastraat,residential,30,False,13.198,"LINESTRING (4.3731817 50.8668935, 4.3731981 50.8668336, 4.3731963 50.8667757)",,,,,,
839817209,True,Place Colignon - Colignonplein,residential,30,False,11.513,"LINESTRING (4.3731817 50.8668935, 4.3732583 50.8668741, 4.3733381 50.8668636)",1,,,,,
777871453,True,Place Colignon - Colignonplein,residential,30,False,14.397,"LINESTRING (4.3743741 50.8678709, 4.3741848 50.8679208)",,,,,,
418119474,True,Rue Général Eenens - Generaal Eenensstraat,residential,30,False,100.81899999999999,"LINESTRING (4.3743741 50.8678709, 4.3744523 50.8678518, 4.3745131 50.8678502, 4.3755931 50.8681769, 4.3756591 50.8681941, 4.37568 50.8682)",,,,,,
15898325,True,Place Colignon - Colignonplein,residential,30,False,31.835,"LINESTRING (4.3741848 50.8679208, 4.3740089 50.8681847)",,,,,,
777872522,True,Place Colignon - Colignonplein,residential,30,False,43.849,"LINESTRING (4.3741848 50.8679208, 4.373598 50.8680563)",,,,,,
916910056,True,Place Colignon - Colignonplein,residential,30,False,13.409,"LINESTRING (4.373598 50.8680563, 4.3735343 50.8680604, 4.3734079 50.8680685)",,,,,,
15897349,True,Place Colignon - Colignonplein,residential,30,False,42.161,"LINESTRING (4.3729315 50.8672172, 4.3729289 50.867159, 4.3729518 50.8670799, 4.3730299 50.8669818, 4.3731405 50.8669111, 4.3731817 50.8668935)",,,,,,
15898327,False,Rue Verhas - Verhasstraat,residential,30,False,45.691,"LINESTRING (4.3729315 50.8672172, 4.3727611 50.8671999, 4.3722893 50.8671496)",,,,,,
"[118769661, 916910062]",True,Place Colignon - Colignonplein,residential,30,False,98.23700000000001,"LINESTRING (4.3738819 50.8670439, 4.3739183 50.8670981, 4.3743189 50.8677773, 4.3743741 50.8678709)",,,,,,
777871452,True,Place Colignon - Colignonplein,residential,30,False,32.176,"LINESTRING (4.3740089 50.8681847, 4.373598 50.8680563)",,,,,,
16375553,False,Avenue Maréchal Foch - Maarschalk Fochlaan,residential,30,False,70.127,"LINESTRING (4.3740089 50.8681847, 4.3743151 50.8686852, 4.3743638 50.8687742)",,,,,,
15898327,False,Rue Verhas - Verhasstraat,residential,30,False,113.086,"LINESTRING (4.3722893 50.8671496, 4.370848 50.8669821, 4.3707042 50.8669666)",,,,,,
15898327,False,Rue Verhas - Verhasstraat,residential,30,True,45.691,"LINESTRING (4.3722893 50.8671496, 4.3727611 50.8671999, 4.3729315 50.8672172)",,,,,,
"[15898328, 693750849, 693750850]",True,Rue Emmanuel Hiel - Emmanuel Hielstraat,residential,30,False,156.36900000000003,"LINESTRING (4.371505 50.8658546, 4.3714955 50.8658882, 4.3714855 50.8659181, 4.3714799 50.8659423, 4.3715046 50.865985, 4.3722881 50.8670853, 4.3722973 50.8671077, 4.3722893 50.8671496)",,,,,,
"[796254874, 777871454]",False,Rue Rubens - Rubensstraat,residential,30,False,35.887,"LINESTRING (4.371505 50.8658546, 4.371136 50.8658105, 4.371105 50.8658069, 4.3710027 50.8657941)",,,,,,
777871454,False,Rue Rubens - Rubensstraat,residential,30,True,88.92299999999999,"LINESTRING (4.371505 50.8658546, 4.3719593 50.8659089, 4.3725838 50.8659795, 4.3727499 50.8660031)",,,,,,
70118620,True,Rue Ernest Laude - Ernest Laudestraat,residential,30,False,60.149,"LINESTRING (4.3769537 50.8664977, 4.3770612 50.8665175, 4.3777085 50.8665972, 4.3777927 50.8666069)",,,,,,
"[70118620, 70118621, 41685126]",True,"['Rue Ernest Laude - Ernest Laudestraat', 'Rue Joseph Brand - Joseph Brandstraat', 'Rue Vogler - Voglerstraat']",residential,30,False,343.27599999999995,"LINESTRING (4.3769537 50.8664977, 4.3769302 50.8664366, 4.3768373 50.8655523, 4.3768164 50.8654875, 4.3767686 50.8654569, 4.3767112 50.8654443, 4.3766495 50.8654516, 4.3764502 50.8655272, 4.3764083 50.8655476, 4.3756718 50.8662383, 4.3756567 50.8662728, 4.3756434 50.8663274, 4.3757068 50.8663298, 4.3757696 50.8663384, 4.3759502 50.8663838, 4.3763329 50.8664245, 4.3768595 50.8664804, 4.3769537 50.8664977)",,,,,,
"[33149250, 70118623]",False,"['Place de Houffalize - Houffalizeplein', 'Rue de Jérusalem - Jerusalemstraat']",residential,30,True,195.44600000000003,"LINESTRING (4.3777927 50.8666069, 4.377833 50.8665408, 4.3779665 50.8662431, 4.3779994 50.8661427, 4.3780197 50.8660809, 4.3780365 50.8659621, 4.3780495 50.8658699, 4.3780277 50.8657899, 4.3779383 50.8657184, 4.3776457 50.8654695, 4.3776049 50.8652856, 4.3775984 50.8652466, 4.3775783 50.8651329, 4.3775653 50.86506, 4.3775468 50.8649555)",,,,,,
1017418455,False,Rue de Jérusalem - Jerusalemstraat,residential,30,False,98.975,"LINESTRING (4.3777927 50.8666069, 4.3777555 50.866668, 4.3775616 50.8669747, 4.377464 50.8671286, 4.3773494 50.8673091, 4.3773318 50.8673394, 4.3773167 50.8674409)",,,,,,
149141940,False,Avenue Voltaire - Voltairelaan,residential,30,True,22.743,"LINESTRING (4.3798368 50.8669467, 4.3801514 50.8669958)",,,,,,
33435606,True,Avenue Voltaire - Voltairelaan,tertiary,30,False,123.435,"LINESTRING (4.3798368 50.8669467, 4.3798654 50.8668916, 4.3803443 50.8660608, 4.3804304 50.8659018)",,,,,,
1096443784,True,Rue Ernest Laude - Ernest Laudestraat,residential,30,False,148.41,"LINESTRING (4.3798368 50.8669467, 4.3797377 50.8669369, 4.3788158 50.8667734, 4.3778862 50.8666176, 4.3777927 50.8666069)",,,,,,
149141940,False,Avenue Voltaire - Voltairelaan,residential,30,False,22.743,"LINESTRING (4.3801514 50.8669958, 4.3798368 50.8669467)",,,,,,
181220264,True,Avenue Voltaire - Voltairelaan,tertiary,30,False,97.15499999999999,"LINESTRING (4.3801514 50.8669958, 4.3801084 50.867056, 4.3799963 50.8672662, 4.3797425 50.8677497, 4.3797246 50.8677824, 4.379703 50.8678221)",1,,,,,
38167512,True,Avenue Louis Bertrand - Louis Bertrandlaan,residential,30,False,26.19,"LINESTRING (4.3763955 50.8637466, 4.3763725 50.8636429, 4.3763696 50.863603, 4.3764049 50.8635588, 4.3764451 50.8635261)",,,,,,
61974470,True,Rue Henri Bergé - Henri Bergéstraat,residential,30,False,134.345,"LINESTRING (4.3763955 50.8637466, 4.3763893 50.8637568, 4.3763293 50.8638197, 4.3756949 50.8648698)",,,,,,
787652394,True,Avenue Louis Bertrand - Louis Bertrandlaan,residential,30,False,110.269,"LINESTRING (4.3763955 50.8637466, 4.3763015 50.8637494, 4.3759675 50.8637736, 4.3756307 50.8638112, 4.3755841 50.8638178, 4.3754457 50.8638374, 4.3752582 50.8638728, 4.3749866 50.8639271, 4.3748649 50.8639534)",,,,,,
1101765876,True,Avenue Louis Bertrand - Louis Bertrandlaan,residential,30,False,80.12499999999999,"LINESTRING (4.3736627 50.863992, 4.3741294 50.8638879, 4.3746619 50.8637702, 4.3747394 50.8637524)",,,,,,
15898343,True,Avenue Louis Bertrand - Louis Bertrandlaan,residential,30,False,122.74999999999999,"LINESTRING (4.3747394 50.8637524, 4.3748249 50.8637321, 4.3752014 50.8636627, 4.375401 50.8636259, 4.3755226 50.8636093, 4.3755541 50.863605, 4.3758274 50.8635678, 4.3762273 50.8635399, 4.3763712 50.8635299, 4.3764451 50.8635261)",,,,,,
15898335,True,Avenue Louis Bertrand - Louis Bertrandlaan,unclassified,30,False,26.694,"LINESTRING (4.3737914 50.8642179, 4.3737519 50.8641486, 4.3736999 50.8640572, 4.3736627 50.863992)",1,,,3,,
788579728,True,Avenue Louis Bertrand - Louis Bertrandlaan,residential,30,False,23.986,"LINESTRING (4.3737914 50.8642179, 4.3735698 50.8642748, 4.3735574 50.8642843, 4.3735202 50.8643127, 4.3735045 50.8643247)",,,,,,
958220044,True,Avenue Louis Bertrand - Louis Bertrandlaan,residential,30,False,15.838,"LINESTRING (4.3766209 50.8637397, 4.3763955 50.8637466)",,,,,,
"[27884089, 37725003]",True,"['Rue Joseph Brand - Joseph Brandstraat', 'Rue Ernest Discailles - Ernest Discaillesstraat']",residential,30,False,240.99,"LINESTRING (4.3766209 50.8637397, 4.3766203 50.863757, 4.376618 50.8638031, 4.3767735 50.8650914, 4.3767801 50.8651308, 4.3767602 50.8651562, 4.3767208 50.865164, 4.3766841 50.8651647, 4.376595 50.8651581, 4.3757811 50.8649092, 4.3756949 50.8648698)",,,,,,
