osmid,oneway,name,highway,reversed,length,geometry,maxspeed,ref,lanes,access,junction
"[217566984, 149422277]",False,"['Rue du Husquet', 'Rue de Husquet']",residential,False,123.625,"LINESTRING (5.8492353 50.6109382, 5.8492432 50.6108227, 5.849247 50.6107878, 5.8492731 50.6104523, 5.8492845 50.6102688, 5.8493045 50.6099336, 5.8493122 50.6098275)","['50', '30']",,,,
721156580,False,Rue de Rechain / Rue Leopold,secondary,True,35.105000000000004,"LINESTRING (5.8492353 50.6109382, 5.8491227 50.6109639, 5.8487694 50.6110489)",,N627,,,
217566984,False,Rue de Husquet,residential,True,12.365,"LINESTRING (5.8493319 50.609717, 5.8493122 50.6098275)",30,,,,
217566984,False,Rue de Husquet,residential,False,37.168,"LINESTRING (5.8493319 50.609717, 5.8493458 50.6096068, 5.8493717 50.6093837)",30,,,,
720449828,False,Rue Adolphe Hardy,residential,False,14.931,"LINESTRING (5.8480772 50.6097922, 5.8480032 50.6096664)",30,,,,
149422186,True,Rue Adolphe Hardy,residential,False,93.928,"LINESTRING (5.8480032 50.6096664, 5.8493319 50.609717)",30,,,,
720449828,False,Rue Adolphe Hardy,residential,True,14.931,"LINESTRING (5.8480032 50.6096664, 5.8480772 50.6097922)",30,,,,
149422189,True,Rue Adolphe Hardy,residential,False,87.235,"LINESTRING (5.8493122 50.6098275, 5.8480772 50.6097922)",30,,,,
217566984,False,Rue de Husquet,residential,False,12.365,"LINESTRING (5.8493122 50.6098275, 5.8493319 50.609717)",30,,,,
"[217566984, 149422277]",False,"['Rue du Husquet', 'Rue de Husquet']",residential,True,123.625,"LINESTRING (5.8493122 50.6098275, 5.8493045 50.6099336, 5.8492845 50.6102688, 5.8492731 50.6104523, 5.849247 50.6107878, 5.8492432 50.6108227, 5.8492353 50.6109382)","['30', '50']",,,,
"[149387241, 360125783]",False,Place du Sablon,tertiary,False,65.436,"LINESTRING (5.8544152 50.6105802, 5.8544933 50.6105076, 5.8545195 50.6104819, 5.8546825 50.6103222, 5.8547837 50.6102072, 5.8548556 50.6101105, 5.8548733 50.610071)",,,,,
149387241,False,Place du Sablon,tertiary,True,73.467,"LINESTRING (5.8544152 50.6105802, 5.8541882 50.6108422, 5.8540373 50.6110279, 5.8539734 50.6111752)",,,,,
"[149387265, 723326203]",False,"['Rue du Biez', ""Rue de l'Église""]",residential,True,115.97200000000001,"LINESTRING (5.8544152 50.6105802, 5.8541679 50.6104793, 5.8539869 50.6104186, 5.8539044 50.6105404, 5.8537774 50.6108783, 5.853717 50.6109777, 5.8536455 50.6110622, 5.8536303 50.6111052)",,,,,
149387241,False,Place du Sablon,tertiary,False,73.46700000000001,"LINESTRING (5.8539734 50.6111752, 5.8540373 50.6110279, 5.8541882 50.6108422, 5.8544152 50.6105802)",,,,,
"[149387263, 723326183]",False,"['Rue du Biez', 'Place du Sablon']",residential,True,25.43,"LINESTRING (5.8539734 50.6111752, 5.8537987 50.6111399, 5.8536303 50.6111052)",,,,,
952014120,False,Rue de l'Industrie,tertiary,False,71.486,"LINESTRING (5.8539734 50.6111752, 5.8540035 50.6112028, 5.8540166 50.6112319, 5.8540526 50.6113682, 5.8541089 50.6115146, 5.8541411 50.6116542, 5.8541295 50.6118031)",,,,,
59431677,False,Rue Saint-Jean,tertiary,True,212.173,"LINESTRING (5.8546256 50.6133263, 5.8549463 50.6137512, 5.8551816 50.6140836, 5.8557825 50.6149685, 5.8558514 50.6150684)",,,,,
59431766,False,Rue Diesayawe,residential,False,116.65899999999999,"LINESTRING (5.8546256 50.6133263, 5.8549071 50.6133244, 5.8551473 50.6133573, 5.8552844 50.6134144, 5.8554031 50.6135038, 5.8556806 50.6137973, 5.855766 50.6139386)",30,,,,
211025828,False,Rue de l'Industrie,tertiary,True,12.762,"LINESTRING (5.8546256 50.6133263, 5.8545863 50.6132674, 5.8545417 50.6132252)",,,,,
136870198,True,Rue du Vivier,residential,False,82.77799999999999,"LINESTRING (5.8527331 50.6123455, 5.8527758 50.6121488, 5.8529155 50.6120147, 5.8531293 50.6118984, 5.8533153 50.6118974, 5.8534532 50.6119099)",,,,,
149387274,False,Rue du Vivier,residential,True,29.915,"LINESTRING (5.8527331 50.6123455, 5.8527009 50.612492, 5.8526586 50.6126101)",,,,,
136870198,True,Rue du Vivier,residential,False,42.723,"LINESTRING (5.8534532 50.6119099, 5.8538593 50.6119601, 5.8540475 50.6119834)",,,,,
149387265,False,Rue du Biez,residential,False,90.406,"LINESTRING (5.8534532 50.6119099, 5.853543 50.6115795, 5.8536032 50.6112004, 5.8536303 50.6111052)",,,,,
149387262,False,Rue de la Montagne,residential,False,126.278,"LINESTRING (5.8564961 50.6101232, 5.8564749 50.6100183, 5.8563546 50.6095254, 5.8563103 50.6091121, 5.8562042 50.6090166)",,,,,
149387269,False,Rue Haut Vinâve,residential,True,203.208,"LINESTRING (5.8564961 50.6101232, 5.8563779 50.6101542, 5.8562515 50.6102061, 5.8561539 50.6102677, 5.8560642 50.6103625, 5.8559792 50.6104982, 5.8558873 50.6106878, 5.8558275 50.6107767, 5.8556735 50.6109401, 5.8553679 50.6112332, 5.8551541 50.6114184, 5.8548906 50.6115911)",,,,,
952014117,False,Rue de Mont,residential,True,184.922,"LINESTRING (5.8564961 50.6101232, 5.8565681 50.6101255, 5.8570881 50.6102048, 5.8573255 50.6102525, 5.8576073 50.6103746, 5.8577532 50.6104443, 5.8581147 50.6106415, 5.8583027 50.6107557, 5.8585467 50.6108877, 5.8586867 50.6109628)",,,,,
149387243,False,Rue aux Verres,residential,True,224.64900000000003,"LINESTRING (5.8570114 50.6128191, 5.8567637 50.6127317, 5.8564549 50.6125935, 5.8563233 50.6125233, 5.8562062 50.6124078, 5.8560925 50.612315, 5.8559982 50.6122562, 5.8558682 50.6121923, 5.855709 50.6121294, 5.8555789 50.612084, 5.8554636 50.6120582, 5.8550749 50.6119762, 5.8549585 50.6119261, 5.8547765 50.6118229, 5.854757 50.6118044, 5.8547635 50.6117796, 5.8548606 50.6116621, 5.8548906 50.6115911)",,,,,
149387249,False,Rue de Mont,residential,False,24.457,"LINESTRING (5.8586867 50.6109628, 5.8588773 50.6107791)",,,,,
952014117,False,Rue de Mont,residential,False,184.922,"LINESTRING (5.8586867 50.6109628, 5.8585467 50.6108877, 5.8583027 50.6107557, 5.8581147 50.6106415, 5.8577532 50.6104443, 5.8576073 50.6103746, 5.8573255 50.6102525, 5.8570881 50.6102048, 5.8565681 50.6101255, 5.8564961 50.6101232)",,,,,
"[952014117, 59431670]",False,Rue de Mont,residential,True,271.164,"LINESTRING (5.8586867 50.6109628, 5.8589084 50.6110842, 5.8590179 50.6111614, 5.8591663 50.6113291, 5.859399 50.6117183, 5.8594725 50.611835, 5.8595014 50.6118619, 5.8595178 50.6118775, 5.8596254 50.6119664, 5.8598391 50.6120679, 5.8600005 50.6121397, 5.8601925 50.6122268, 5.8604849 50.6123676, 5.8611614 50.6126816, 5.8612135 50.6127079)",,,,,
149387242,False,Rue Ma Campagne,residential,False,29.253,"LINESTRING (5.8487694 50.6110489, 5.8488412 50.611308)",,,,,
721156580,False,Rue de Rechain / Rue Leopold,secondary,False,35.105000000000004,"LINESTRING (5.8487694 50.6110489, 5.8491227 50.6109639, 5.8492353 50.6109382)",,N627,,,
149387242,False,Rue Ma Campagne,residential,True,29.253,"LINESTRING (5.8488412 50.611308, 5.8487694 50.6110489)",,,,,
149387242,False,Rue Ma Campagne,residential,False,315.839,"LINESTRING (5.8488412 50.611308, 5.8491723 50.6113518, 5.8493868 50.6114285, 5.8496598 50.61148, 5.8503526 50.6116565, 5.8508756 50.6117614, 5.8510421 50.6118144, 5.8511681 50.6118887, 5.851193 50.611954, 5.8511722 50.6120504, 5.8510837 50.6123059, 5.8509049 50.6131115)",,,,,
149387242,False,Rue Ma Campagne,residential,False,35.909,"LINESTRING (5.8509049 50.6131115, 5.8509195 50.6134343)",,,,,
149427068,False,Rue Ma Campagne,residential,False,94.138,"LINESTRING (5.8509049 50.6131115, 5.8505479 50.613118, 5.8504567 50.6131512, 5.8504142 50.6132007, 5.8503964 50.6132525, 5.8504035 50.6133088, 5.8504567 50.6133605, 5.8505064 50.6134055, 5.8505915 50.6134348, 5.850666 50.6134438, 5.8509195 50.6134343)",,,,,
149387242,False,Rue Ma Campagne,residential,True,315.839,"LINESTRING (5.8509049 50.6131115, 5.8510837 50.6123059, 5.8511722 50.6120504, 5.851193 50.611954, 5.8511681 50.6118887, 5.8510421 50.6118144, 5.8508756 50.6117614, 5.8503526 50.6116565, 5.8496598 50.61148, 5.8493868 50.6114285, 5.8491723 50.6113518, 5.8488412 50.611308)",,,,,
149387242,False,Rue Ma Campagne,residential,True,35.909,"LINESTRING (5.8509195 50.6134343, 5.8509049 50.6131115)",,,,,
149427068,False,Rue Ma Campagne,residential,True,94.138,"LINESTRING (5.8509195 50.6134343, 5.850666 50.6134438, 5.8505915 50.6134348, 5.8505064 50.6134055, 5.8504567 50.6133605, 5.8504035 50.6133088, 5.8503964 50.6132525, 5.8504142 50.6132007, 5.8504567 50.6131512, 5.8505479 50.613118, 5.8509049 50.6131115)",,,,,
59431766,False,Rue Diesayawe,residential,False,127.492,"LINESTRING (5.855766 50.6139386, 5.8558087 50.6140637, 5.8558643 50.6143247, 5.855909 50.6146584, 5.8559315 50.6148722, 5.8559225 50.6149676, 5.8558514 50.6150684)",30,,,,
59431766,False,Rue Diesayawe,residential,True,116.65899999999999,"LINESTRING (5.855766 50.6139386, 5.8556806 50.6137973, 5.8554031 50.6135038, 5.8552844 50.6134144, 5.8551473 50.6133573, 5.8549071 50.6133244, 5.8546256 50.6133263)",30,,,,
173817012,False,Rue Diesayawe,residential,False,181.265,"LINESTRING (5.855766 50.6139386, 5.8558613 50.6140099, 5.8560521 50.6141905, 5.856407 50.6147307, 5.8565334 50.6148135, 5.8569597 50.6150163, 5.8570512 50.6151583, 5.8571162 50.6152463, 5.857123 50.615276)",30,,,,
59431773,False,Rue Tapeu,residential,True,60.535,"LINESTRING (5.8563542 50.615466, 5.8559906 50.6150727, 5.8558514 50.6150684)",30,,,yes,
149427076,False,Rue de Mont,residential,True,197.45999999999998,"LINESTRING (5.8599457 50.6139387, 5.8603645 50.6137439, 5.8606531 50.6136362, 5.8610402 50.613481, 5.8611285 50.6134315, 5.8611591 50.6133948, 5.8611625 50.6133604, 5.8611455 50.6133022, 5.861081 50.6132591, 5.8609451 50.6131751, 5.8608772 50.6131083, 5.8608637 50.6130566, 5.8608908 50.6129812, 5.8609813 50.6128694, 5.8612135 50.6127079)",,,,,
59431677,False,Rue Saint-Jean,tertiary,False,212.173,"LINESTRING (5.8558514 50.6150684, 5.8557825 50.6149685, 5.8551816 50.6140836, 5.8549463 50.6137512, 5.8546256 50.6133263)",,,,,
59431766,False,Rue Diesayawe,residential,True,127.49200000000002,"LINESTRING (5.8558514 50.6150684, 5.8559225 50.6149676, 5.8559315 50.6148722, 5.855909 50.6146584, 5.8558643 50.6143247, 5.8558087 50.6140637, 5.855766 50.6139386)",30,,,,
59431773,False,Rue Tapeu,residential,False,60.535,"LINESTRING (5.8558514 50.6150684, 5.8559906 50.6150727, 5.8563542 50.615466)",30,,,yes,
545051745,False,Rue du Corbeau,tertiary,True,51.556,"LINESTRING (5.8558514 50.6150684, 5.8558674 50.615218, 5.8558467 50.6154201, 5.8558064 50.6155283)",,,,,
146986289,True,Rue Trauty,tertiary,False,23.454,"LINESTRING (5.8550531 50.6078567, 5.8549968 50.6079086, 5.8549237 50.6079665, 5.8548423 50.6080191)",,N627f,,,
836104933,False,Rue Trauty,tertiary,True,182.046,"LINESTRING (5.8550531 50.6078567, 5.8551901 50.6077857, 5.8553666 50.6077341, 5.8555647 50.6076953, 5.8560001 50.6076112, 5.8562024 50.6075616, 5.8562851 50.6075295, 5.8564025 50.6074611, 5.8571206 50.6069552)",,N627f,,,
"[721514154, 366383113, 31583802]",True,,motorway_link,False,346.71399999999994,"LINESTRING (5.8526459 50.6136828, 5.852455 50.6136127, 5.852273 50.6134155, 5.8519872 50.6129912, 5.8519058 50.6128147, 5.8518339 50.6125593, 5.8517955 50.6123545, 5.8517796 50.6121077, 5.8518002 50.6114917, 5.8518104 50.6110306, 5.8518212 50.6107164)",,,"['1', '2']",,
90583978,True,Rue Trauty,tertiary,False,22.652,"LINESTRING (5.854757 50.6079328, 5.8548739 50.6079126, 5.8549743 50.6078786, 5.8550531 50.6078567)",,,,,
353012304,True,Rue Trauty,secondary,False,11.633000000000001,"LINESTRING (5.854757 50.6079328, 5.8547994 50.6079547, 5.8548423 50.6080191)",,,,,roundabout
353012307,True,Rue Trauty,secondary,False,18.232,"LINESTRING (5.854521 50.6079565, 5.8545601 50.6079351, 5.854607 50.6079213, 5.854658 50.6079162, 5.8547094 50.6079201, 5.854757 50.6079328)",,,,,roundabout
353012305,True,Rue Trauty,secondary,False,10.511,"LINESTRING (5.8548423 50.6080191, 5.8548488 50.6080266, 5.8548475 50.6080472, 5.8548351 50.6080789, 5.8548096 50.6081073)",,N627f,,,roundabout
353012306,True,Rue Trauty,secondary,False,16.124999999999996,"LINESTRING (5.8544978 50.6080923, 5.8544781 50.6080583, 5.8544755 50.608022, 5.8544902 50.607987, 5.854521 50.6079565)",,N627,,,roundabout
722684364,True,Rue Albert 1er,secondary,False,8.417,"LINESTRING (5.853977 50.6098101, 5.8540039 50.6097593, 5.8540113 50.6097377)",,N627,,,
952014119,True,,secondary,False,11.599,"LINESTRING (5.853977 50.6098101, 5.8540318 50.609809, 5.8540839 50.6098197, 5.8541272 50.609841)",,,,,roundabout
353012317,True,,secondary,False,6.539999999999999,"LINESTRING (5.8538793 50.6098508, 5.8539113 50.6098295, 5.8539515 50.6098149)",,,,,roundabout
90583976,True,Rue Léopold,secondary,False,29.608,"LINESTRING (5.8538731 50.6099611, 5.853771 50.6099483, 5.8536355 50.609948, 5.8534573 50.6099642)",,N627,,,
353012316,True,,secondary,False,12.904,"LINESTRING (5.8538731 50.6099611, 5.8538522 50.6099247, 5.8538544 50.6098861, 5.8538793 50.6098508)",,,,,roundabout
"[149387254, 723353559]",False,"['Rue de la Montagne', 'Rue de la Citadelle']",residential,True,225.919,"LINESTRING (5.8572144 50.6073201, 5.8569869 50.6074542, 5.8569202 50.6075068, 5.8568444 50.6075811, 5.8567869 50.6076716, 5.856741 50.6077241, 5.8566146 50.6078116, 5.8564399 50.6079283, 5.8560101 50.608166, 5.8559595 50.6082083, 5.8559595 50.6082404, 5.8560032 50.608306, 5.8560408 50.6084146, 5.8561685 50.6087801, 5.8562042 50.6090166)",,,,,
149387256,False,Rue de la Montagne,residential,True,137.434,"LINESTRING (5.8562042 50.6090166, 5.8561533 50.609078, 5.8561085 50.6092068, 5.8559798 50.609376, 5.8556739 50.6097175, 5.855624 50.6097667, 5.8555364 50.6097733, 5.8552178 50.6097527, 5.8551416 50.6097444, 5.855024 50.6096993)",,,,destination,
149387262,False,Rue de la Montagne,residential,True,126.278,"LINESTRING (5.8562042 50.6090166, 5.8563103 50.6091121, 5.8563546 50.6095254, 5.8564749 50.6100183, 5.8564961 50.6101232)",,,,,
"[149387254, 723353559]",False,"['Rue de la Montagne', 'Rue de la Citadelle']",residential,False,225.919,"LINESTRING (5.8562042 50.6090166, 5.8561685 50.6087801, 5.8560408 50.6084146, 5.8560032 50.608306, 5.8559595 50.6082404, 5.8559595 50.6082083, 5.8560101 50.608166, 5.8564399 50.6079283, 5.8566146 50.6078116, 5.856741 50.6077241, 5.8567869 50.6076716, 5.8568444 50.6075811, 5.8569202 50.6075068, 5.8569869 50.6074542, 5.8572144 50.6073201)",,,,,
149387249,False,Rue de Mont,residential,True,24.457,"LINESTRING (5.8588773 50.6107791, 5.8586867 50.6109628)",,,,,
"[723326183, 149387263]",False,"['Place du Sablon', 'Rue du Biez']",residential,False,25.43,"LINESTRING (5.8536303 50.6111052, 5.8537987 50.6111399, 5.8539734 50.6111752)",,,,,
"[149387265, 723326203]",False,"['Rue du Biez', ""Rue de l'Église""]",residential,False,115.97200000000001,"LINESTRING (5.8536303 50.6111052, 5.8536455 50.6110622, 5.853717 50.6109777, 5.8537774 50.6108783, 5.8539044 50.6105404, 5.8539869 50.6104186, 5.8541679 50.6104793, 5.8544152 50.6105802)",,,,,
149387265,False,Rue du Biez,residential,True,90.406,"LINESTRING (5.8536303 50.6111052, 5.8536032 50.6112004, 5.853543 50.6115795, 5.8534532 50.6119099)",,,,,
149387243,False,Rue aux Verres,residential,False,224.64900000000003,"LINESTRING (5.8548906 50.6115911, 5.8548606 50.6116621, 5.8547635 50.6117796, 5.854757 50.6118044, 5.8547765 50.6118229, 5.8549585 50.6119261, 5.8550749 50.6119762, 5.8554636 50.6120582, 5.8555789 50.612084, 5.855709 50.6121294, 5.8558682 50.6121923, 5.8559982 50.6122562, 5.8560925 50.612315, 5.8562062 50.6124078, 5.8563233 50.6125233, 5.8564549 50.6125935, 5.8567637 50.6127317, 5.8570114 50.6128191)",,,,,
149387269,False,Rue Haut Vinâve,residential,False,203.20799999999997,"LINESTRING (5.8548906 50.6115911, 5.8551541 50.6114184, 5.8553679 50.6112332, 5.8556735 50.6109401, 5.8558275 50.6107767, 5.8558873 50.6106878, 5.8559792 50.6104982, 5.8560642 50.6103625, 5.8561539 50.6102677, 5.8562515 50.6102061, 5.8563779 50.6101542, 5.8564961 50.6101232)",,,,,
952014121,False,Rue Haut Vinâve,residential,True,62.632999999999996,"LINESTRING (5.8548906 50.6115911, 5.8548447 50.6116032, 5.8544692 50.6118108, 5.8543025 50.611807, 5.8541295 50.6118031)",,,,,
211025828,False,Rue de l'Industrie,tertiary,False,20.866999999999997,"LINESTRING (5.8541295 50.6118031, 5.8540548 50.6119657, 5.8540475 50.6119834)",,,,,
952014120,False,Rue de l'Industrie,tertiary,True,71.486,"LINESTRING (5.8541295 50.6118031, 5.8541411 50.6116542, 5.8541089 50.6115146, 5.8540526 50.6113682, 5.8540166 50.6112319, 5.8540035 50.6112028, 5.8539734 50.6111752)",,,,,
952014121,False,Rue Haut Vinâve,residential,False,62.632999999999996,"LINESTRING (5.8541295 50.6118031, 5.8543025 50.611807, 5.8544692 50.6118108, 5.8548447 50.6116032, 5.8548906 50.6115911)",,,,,
149387274,False,Rue du Vivier,residential,False,29.915,"LINESTRING (5.8526586 50.6126101, 5.8527009 50.612492, 5.8527331 50.6123455)",,,,,
"[836104928, 211023805]",False,Rue d'Andrimont,tertiary,False,195.28200000000004,"LINESTRING (5.8597884 50.6080088, 5.859718 50.6079806, 5.8595744 50.6078789, 5.8594316 50.6077573, 5.859191 50.6075291, 5.8590361 50.6074122, 5.8589797 50.6073907, 5.8584413 50.6072657, 5.8578335 50.6071048, 5.8578062 50.6070969, 5.8577197 50.6070718, 5.8576154 50.6070186)",50,,,,
211023805,False,Rue d'Andrimont,tertiary,True,120.055,"LINESTRING (5.8597884 50.6080088, 5.8600181 50.6080944, 5.860866 50.6083507, 5.8613116 50.6084886)",50,,,,
146986288,True,Rue Trauty,secondary,False,26.011,"LINESTRING (5.8548096 50.6081073, 5.8547646 50.6081339, 5.8547085 50.6081497, 5.8546473 50.6081532, 5.8545876 50.6081439, 5.8545359 50.6081228, 5.8544978 50.6080923)",,,,,roundabout
"[149399220, 149399151]",True,"['Rue des Ecoles', 'Place Luc Hommel']",tertiary,False,82.523,"LINESTRING (5.8548096 50.6081073, 5.8548927 50.6082015, 5.8551508 50.6084813, 5.855255 50.6086026, 5.8553462 50.6087088, 5.8553801 50.6087549)",50,N627f,,,
211023805,False,Rue d'Andrimont,tertiary,False,120.055,"LINESTRING (5.8613116 50.6084886, 5.860866 50.6083507, 5.8600181 50.6080944, 5.8597884 50.6080088)",50,,,,
149399217,True,Rue de la Régence,residential,False,80.861,"LINESTRING (5.8553801 50.6087549, 5.8552716 50.6087747, 5.8551981 50.6087951, 5.8551314 50.6087907, 5.8550763 50.6087776, 5.8550118 50.6087458, 5.8547384 50.6086157, 5.854589 50.6085574, 5.8544144 50.6085387, 5.8543638 50.6085346)",,,,,
"[353012292, 211023806]",True,"['Rue des Ecoles', 'Place Luc Hommel']",tertiary,False,110.309,"LINESTRING (5.8553801 50.6087549, 5.8554106 50.6088083, 5.8554215 50.6088318, 5.8554236 50.6088712, 5.8554223 50.6089058, 5.8552751 50.6092303, 5.855144 50.6095433, 5.855115 50.6096043, 5.8550525 50.609676, 5.855024 50.6096993)","['50', '30']",N627f,,,
360125779,True,Place Luc Hommel,tertiary,False,20.923,"LINESTRING (5.8548226 50.6098167, 5.8545549 50.6098976)",,N627f,,,
149399156,True,Place du Marché,tertiary,False,29.284000000000002,"LINESTRING (5.8548226 50.6098167, 5.8548926 50.6099572, 5.854896 50.6100243, 5.8548733 50.610071)",,,,,
360125780,True,Rue du Marché,tertiary,False,31.028,"LINESTRING (5.8545549 50.6098976, 5.8542739 50.6099515, 5.8541319 50.6099735)",,N627f,,,
146986291,True,,secondary,False,21.32,"LINESTRING (5.8541319 50.6099735, 5.854094 50.6099945, 5.8540476 50.610007, 5.8539974 50.6100097, 5.8539484 50.6100023, 5.8539056 50.6099855, 5.8538731 50.6099611)",,,,,roundabout
