osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access
16568219,2,Bleukenweg,residential,50,False,True,209.77499999999998,"LINESTRING (4.2373037 50.9606599, 4.2373327 50.9606996, 4.2373561 50.9607283, 4.2374376 50.9607761, 4.2374776 50.9607909, 4.2384449 50.9610592, 4.2389087 50.9611955, 4.239458 50.9613091, 4.2397232 50.9613464, 4.2400199 50.9613657)",,
466143759,,Wolvertemsesteenweg,secondary,50,False,True,86.79800000000002,"LINESTRING (4.2373037 50.9606599, 4.236949 50.9607154, 4.2366515 50.960744, 4.2365294 50.960744, 4.2364154 50.960744, 4.2362478 50.9607195, 4.2361073 50.9606653)",N211,
466143756,,Burchtlaan,residential,,False,False,15.954999999999998,"LINESTRING (4.2361073 50.9606653, 4.2359641 50.9606922, 4.2358882 50.9607045)",,
466143759,,Wolvertemsesteenweg,secondary,50,False,False,86.798,"LINESTRING (4.2361073 50.9606653, 4.2362478 50.9607195, 4.2364154 50.960744, 4.2365294 50.960744, 4.2366515 50.960744, 4.236949 50.9607154, 4.2373037 50.9606599)",N211,
"[52679873, 690496722, 626021811, 403911764, 104312725]",2,Reedijk,secondary,30,False,True,239.04100000000003,"LINESTRING (4.2361073 50.9606653, 4.2360265 50.9606257, 4.235971 50.9605599, 4.235902 50.9604211, 4.2357882 50.960136, 4.2356564 50.9599505, 4.2354405 50.9597204, 4.2353441 50.9596447, 4.2352264 50.9595911, 4.2351043 50.9595569, 4.2350076 50.9595393, 4.2348302 50.9595145, 4.2346586 50.9594822, 4.2345534 50.9594737, 4.2343425 50.9594576, 4.2342062 50.9594456, 4.2340906 50.9594362, 4.2339918 50.9594277, 4.2338114 50.9594362)",N211,
16352648,,Langensteenweg,secondary,30,False,True,45.771,"LINESTRING (4.2331834 50.9594661, 4.2330596 50.9594805, 4.2329335 50.9595041, 4.232732 50.9595487, 4.2326926 50.9595594, 4.2326332 50.9595674, 4.2325545 50.9595642)",N211,
16567629,,Kerkstraat,residential,30,False,False,41.042,"LINESTRING (4.2331834 50.9594661, 4.2331792 50.9594257, 4.2331449 50.9590978)",,
652387808,,Langensteenweg,secondary,30,False,False,44.11300000000001,"LINESTRING (4.2331834 50.9594661, 4.2334141 50.9594569, 4.2337457 50.9594386, 4.2338114 50.9594362)",N211,
16352648,,Langensteenweg,secondary,30,False,False,45.771,"LINESTRING (4.2325545 50.9595642, 4.2326332 50.9595674, 4.2326926 50.9595594, 4.232732 50.9595487, 4.2329335 50.9595041, 4.2330596 50.9594805, 4.2331834 50.9594661)",N211,
223100650,,Korte Ridderstraat,secondary,30,False,True,77.67,"LINESTRING (4.2325545 50.9595642, 4.2325166 50.9595292, 4.2325087 50.9594717, 4.232491 50.9593437, 4.232491 50.9592004, 4.232491 50.9591845, 4.2324854 50.9589234, 4.2324843 50.9588738)",N211,
