osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width,tunnel
"[24471497, 85840893, 3390205, 8127967]",1,Redingenstraat,residential,30,False,True,44.411,yes,"LINESTRING (4.6961819 50.8747731, 4.6962784 50.874786, 4.6963751 50.874799, 4.6965135 50.8748114, 4.6965291 50.874814, 4.6967012 50.8749157, 4.6967272 50.8749379)",,
"[25859277, 696004315, 696004316, 696004317]",1,Redingenhof,residential,30,True,False,110.52499999999998,,"LINESTRING (4.6961819 50.8747731, 4.6959928 50.8747792, 4.6959317 50.8747812, 4.6958452 50.874784, 4.694775 50.8748189, 4.6947296 50.8748204, 4.6946091 50.874827)",,
3390201,1,Redingenhof,residential,30,True,False,40.618,,"LINESTRING (4.6945544 50.8751891, 4.6945598 50.874998, 4.6945859 50.8748791, 4.6946091 50.874827)",,
"[125472517, 3450250, 8302412, 695832819, 3390203]",1,"['Janseniusstraat', 'Pater Damiaanplein']","['living_street', 'residential']","['20', '30']",False,"[False, True]",269.841,yes,"LINESTRING (4.6945544 50.8751891, 4.6946266 50.8752202, 4.6947797 50.8752566, 4.6948129 50.8752795, 4.6948455 50.8753177, 4.6951418 50.875579, 4.6952339 50.8756345, 4.6953611 50.8756936, 4.6959254 50.8759122, 4.6960678 50.8759627, 4.6962502 50.8760275, 4.6963193 50.876052, 4.6966721 50.8761895, 4.6967932 50.876263, 4.6977084 50.8760322)",,
24471496,1,Redingenstraat,residential,30,False,True,73.64699999999999,,"LINESTRING (4.6977264 50.8752665, 4.6970712 50.8751718, 4.6970342 50.8751625, 4.6969988 50.8751419, 4.6968033 50.8750072)",,
"[3869832, 17410128, 17410132]",1,Onze-Lieve-Vrouwstraat,residential,30,True,False,73.385,yes,"LINESTRING (4.6955382 50.8776552, 4.6955366 50.877692, 4.6955352 50.8777467, 4.6955074 50.877775, 4.6954932 50.877947, 4.6954597 50.8779983, 4.695455 50.8780638, 4.6954293 50.8782676, 4.6954246 50.8783049)",,
17410062,1,Minderbroedersstraat,residential,30,False,True,137.071,,"LINESTRING (4.6955382 50.8776552, 4.69558 50.8776562, 4.6964852 50.8776786, 4.6970655 50.8776359, 4.6974004 50.8775851, 4.6974755 50.8775737)",,
3869834,1,Waaistraat,residential,30,True,False,65.753,,"LINESTRING (4.6974755 50.8775737, 4.6975008 50.8776203, 4.6977206 50.878026, 4.6977691 50.8780911, 4.6977981 50.878103, 4.6978291 50.8781027)",,
17410062,1,Minderbroedersstraat,residential,30,False,False,137.071,,"LINESTRING (4.6974755 50.8775737, 4.6974004 50.8775851, 4.6970655 50.8776359, 4.6964852 50.8776786, 4.69558 50.8776562, 4.6955382 50.8776552)",,
"[125472523, 3877006]",1,"['Pater Damiaanplein', 'Parijsstraat']",residential,30,True,False,154.44,,"LINESTRING (4.6982945 50.8773616, 4.6976936 50.8761769, 4.6976961 50.8761361, 4.6977084 50.8760322)",,
512610535,1,Minderbroedersstraat,residential,30,True,False,62.117000000000004,,"LINESTRING (4.6982945 50.8773616, 4.6982142 50.8773834, 4.6975235 50.8775624, 4.6974755 50.8775737)",,
3869831,1,Sint-Annastraat,residential,30,True,False,145.34300000000002,,"LINESTRING (4.6966319 50.8790952, 4.6964866 50.8787368, 4.6964371 50.8785025, 4.6961565 50.8783648, 4.6958537 50.8782896, 4.6954745 50.8783031, 4.6954246 50.8783049)",,
"[17410128, 126348339, 454066149]",1,Onze-Lieve-Vrouwstraat,residential,30,True,False,96.411,yes,"LINESTRING (4.6966319 50.8790952, 4.6967389 50.8790898, 4.697355 50.8790594, 4.697506 50.8790478, 4.6978223 50.8790009, 4.6979909 50.87898)",,
17410128,1,Onze-Lieve-Vrouwstraat,residential,30,True,False,170.98499999999999,,"LINESTRING (4.6954246 50.8783049, 4.6954301 50.8783279, 4.6956222 50.8791898, 4.6958308 50.8791711, 4.6966319 50.8790952)",,
23237286,1,Parijsstraat,residential,30,True,False,31.849999999999998,,"LINESTRING (4.6985965 50.8778645, 4.6985699 50.8778222, 4.6984289 50.8775983)",,
"[3991610, 23435867]",1,"['Kardinaal Mercierplein', 'Vlamingenstraat']",living_street,10,True,False,207.04000000000002,,"LINESTRING (4.7043823 50.8753986, 4.7044397 50.8754734, 4.7045624 50.8755269, 4.7050617 50.8757495, 4.7056953 50.8761083, 4.7057902 50.8761434, 4.7059223 50.8761525, 4.7064655 50.8761464, 4.706567 50.8761538, 4.7066264 50.8761724, 4.7066855 50.8762104, 4.7067471 50.8762617, 4.7067883 50.8762944)",,
446474263,1,Tiensestraat,tertiary,30,True,False,70.515,,"LINESTRING (4.7060575 50.8767272, 4.7060944 50.8767139, 4.7061684 50.8766808, 4.706291 50.8766023, 4.7067348 50.8763211, 4.7067883 50.8762944)",,
3991621,1,Arendstraat,residential,30,False,True,68.316,,"LINESTRING (4.7082548 50.8780252, 4.7082034 50.8780543, 4.7075857 50.878405, 4.7075309 50.8784361)",,
3991622,1,Ravenstraat,residential,30,True,False,81.46199999999999,,"LINESTRING (4.7082548 50.8780252, 4.7082104 50.8779991, 4.7081415 50.8779587, 4.7074306 50.8775589, 4.707391 50.8775357)",,
3991617,1,Ravenstraat,residential,30,False,False,43.115,,"LINESTRING (4.707391 50.8775357, 4.7073319 50.8774962, 4.7070771 50.8772041)",4,
670002670,1,Blijde-Inkomststraat,tertiary,30,True,False,30.809000000000005,,"LINESTRING (4.707391 50.8775357, 4.7073433 50.8775627, 4.7070786 50.8776971, 4.7070517 50.8777115)",,
3991616,1,Theresianengang,residential,30,False,False,36.078,,"LINESTRING (4.7070771 50.8772041, 4.7072483 50.877148, 4.7075543 50.8770862)",,
3991617,1,Ravenstraat,residential,30,False,False,81.85499999999999,,"LINESTRING (4.7070771 50.8772041, 4.7067439 50.8769298, 4.7064366 50.8766935, 4.7063415 50.8766335)",4,
3991617,1,Ravenstraat,residential,30,False,True,43.115,,"LINESTRING (4.7070771 50.8772041, 4.7073319 50.8774962, 4.707391 50.8775357)",4,
228638295,1,Tiensestraat,residential,30,True,False,1.985,,"LINESTRING (4.7046441 50.8772029, 4.7046656 50.8771913)",,
458546718,1,Jan Stasstraat,residential,30,False,True,47.56400000000001,,"LINESTRING (4.7067715 50.8794866, 4.7068119 50.8795163, 4.7072132 50.8798111)",,
527920067,1,Jan Stasstraat,residential,30,True,False,53.143,,"LINESTRING (4.7067715 50.8794866, 4.7067362 50.8794605, 4.706343 50.879155, 4.7063092 50.8791097)",,
3877007,1,Parijsstraat,residential,30,True,False,27.961,,"LINESTRING (4.6984289 50.8775983, 4.6983175 50.8774061, 4.6982945 50.8773616)",,
8081589,1,Lavorenberg,residential,30,False,True,41.029,,"LINESTRING (4.6984289 50.8775983, 4.6984885 50.8775834, 4.6987561 50.8775172, 4.6989662 50.8774533)",,
"[13060490, 125472524, 125472518]",,"['Ramberg', 'Pater Damiaanplein']","['living_street', 'residential']",30,False,True,175.863,,"LINESTRING (4.7003251 50.8757505, 4.7002369 50.8757449, 4.699894 50.8757778, 4.699536 50.87578, 4.698836 50.8757808, 4.698624 50.8757915, 4.6983171 50.8758327, 4.6980671 50.8758989, 4.6979011 50.8759855)",,
"[13061115, 608715609, 608715610, 608715611, 608715612]",1,Naamsestraat,residential,30,False,False,63.073,,"LINESTRING (4.7003251 50.8757505, 4.7003661 50.8759913, 4.7003794 50.8760691, 4.7003993 50.8761863, 4.7004024 50.8762043, 4.70041 50.8762595, 4.7004176 50.8763147)",,
