osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,bridge
"[676198353, 13689559]",Molenstraat,tertiary,50,False,False,203.131,2,"LINESTRING (4.2833139 51.0700848, 4.2829353 51.0698097, 4.2822995 51.0693488, 4.2820658 51.0691367, 4.2817246 51.068714, 4.2816374 51.0686059)",,
13689559,Molenstraat,tertiary,50,False,True,73.351,,"LINESTRING (4.2833139 51.0700848, 4.2834405 51.0702227, 4.2834706 51.0703272, 4.283588 51.0707145)",,
38185927,Kimpelberg,residential,,True,False,68.337,,"LINESTRING (4.2833139 51.0700848, 4.2832596 51.0701274, 4.2831989 51.0701598, 4.2826965 51.0704284, 4.2826238 51.0705122)",,
676199062,Kimpelberg,residential,,False,True,8.9,,"LINESTRING (4.2826065 51.0705915, 4.2826238 51.0705122)",,
137591461,Kimpelberg,residential,,False,False,71.133,,"LINESTRING (4.2826065 51.0705915, 4.2827445 51.0705908, 4.2833573 51.0707192, 4.283417 51.0707286, 4.2835264 51.0707213, 4.283588 51.0707145)",,
13689559,Molenstraat,tertiary,50,False,False,73.351,,"LINESTRING (4.283588 51.0707145, 4.2834706 51.0703272, 4.2834405 51.0702227, 4.2833139 51.0700848)",,
137591461,Kimpelberg,residential,,False,True,71.133,,"LINESTRING (4.283588 51.0707145, 4.2835264 51.0707213, 4.283417 51.0707286, 4.2833573 51.0707192, 4.2827445 51.0705908, 4.2826065 51.0705915)",,
28150939,Puursheide,unclassified,,False,False,160.582,,"LINESTRING (4.2767389 51.0675205, 4.2761186 51.0681223, 4.2754275 51.0687055)",,
34211971,Heide,unclassified,,False,False,269.723,,"LINESTRING (4.2767389 51.0675205, 4.2782652 51.0664101, 4.2783881 51.0663323, 4.2785036 51.0662913, 4.278895 51.066273, 4.2796404 51.066227, 4.2796531 51.0662266, 4.2797165 51.0662223)",,
"[466143793, 34211973, 251880311]",Overheide,unclassified,30,False,False,237.49699999999996,,"LINESTRING (4.2767389 51.0675205, 4.2775839 51.0678961, 4.277866 51.0680201, 4.2780023 51.0680934, 4.2781292 51.0681815, 4.2783418 51.0683334, 4.2789894 51.0688252, 4.2790865 51.068899, 4.2791448 51.0689085, 4.2791642 51.0689118, 4.2792423 51.0689245)",,
28150939,Puursheide,unclassified,,False,True,160.582,,"LINESTRING (4.2754275 51.0687055, 4.2761186 51.0681223, 4.2767389 51.0675205)",,
99552004,Brandstraat,unclassified,,False,False,95.56800000000001,,"LINESTRING (4.2754275 51.0687055, 4.2762943 51.0688583, 4.2764841 51.0688992, 4.2765497 51.0689258, 4.2766912 51.0690043)",,
113405492,Hof-ten-Berglaan,tertiary,50,False,False,29.445999999999998,,"LINESTRING (4.2792423 51.0689245, 4.2791753 51.0691525, 4.2791641 51.0691847)",,
"[466143793, 34211973, 251880311]",Overheide,unclassified,30,False,True,237.497,,"LINESTRING (4.2792423 51.0689245, 4.2791642 51.0689118, 4.2791448 51.0689085, 4.2790865 51.068899, 4.2789894 51.0688252, 4.2783418 51.0683334, 4.2781292 51.0681815, 4.2780023 51.0680934, 4.277866 51.0680201, 4.2775839 51.0678961, 4.2767389 51.0675205)",,
"[23803177, 466143803, 466143807]",Hof-ten-Berglaan,tertiary,50,False,True,240.676,2,"LINESTRING (4.2792423 51.0689245, 4.2793018 51.0687355, 4.2797314 51.0669594, 4.2797828 51.0668845, 4.2798469 51.0668218, 4.2798647 51.0668062)",,
"[38208714, 133858138]",Fortbaan,unclassified,,False,False,294.04200000000003,,"LINESTRING (4.2816374 51.0686059, 4.2817826 51.068512, 4.2818443 51.0684727, 4.2819284 51.0684177, 4.2819497 51.0684038, 4.2820039 51.0683688, 4.2823106 51.0681703, 4.2824794 51.0680989, 4.2825063 51.0680906, 4.2825226 51.0680863, 4.2827047 51.0680332, 4.2830597 51.0679905, 4.2853666 51.0676944, 4.2854373 51.0676807)",,
"[99552003, 99552006]",Fortbaan,unclassified,,False,True,331.25200000000007,,"LINESTRING (4.2816374 51.0686059, 4.2815684 51.0686649, 4.2814583 51.0687345, 4.280645 51.0692491, 4.280503 51.0693467, 4.2805941 51.0693647, 4.2814761 51.069539, 4.2818934 51.0696054, 4.2819803 51.0696302, 4.282056 51.0696756, 4.2825919 51.0703986, 4.2826238 51.0705122)",,
676198353,Molenstraat,tertiary,50,False,False,230.34300000000002,2,"LINESTRING (4.2816374 51.0686059, 4.2815443 51.0684827, 4.2808582 51.0675745, 4.2808362 51.0675482, 4.2806524 51.0673247, 4.2802969 51.0668926, 4.2802305 51.0668514, 4.2801576 51.0668062, 4.2801128 51.0667791)",,
"[676198353, 13689559]",Molenstraat,tertiary,50,False,True,203.13100000000003,2,"LINESTRING (4.2816374 51.0686059, 4.2817246 51.068714, 4.2820658 51.0691367, 4.2822995 51.0693488, 4.2829353 51.0698097, 4.2833139 51.0700848)",,
676199062,Kimpelberg,residential,,False,False,8.9,,"LINESTRING (4.2826238 51.0705122, 4.2826065 51.0705915)",,
"[99552003, 99552006]",Fortbaan,unclassified,,False,False,331.252,,"LINESTRING (4.2826238 51.0705122, 4.2825919 51.0703986, 4.282056 51.0696756, 4.2819803 51.0696302, 4.2818934 51.0696054, 4.2814761 51.069539, 4.2805941 51.0693647, 4.280503 51.0693467, 4.280645 51.0692491, 4.2814583 51.0687345, 4.2815684 51.0686649, 4.2816374 51.0686059)",,
23803180,Liezele-Dorp,tertiary,50,False,False,45.429,2,"LINESTRING (4.2799248 51.0666093, 4.2799126 51.0665843, 4.2797165 51.0662223)",,
251880351,Liezele-Dorp,tertiary,50,True,False,29.527,,"LINESTRING (4.2799248 51.0666093, 4.2799939 51.0666072, 4.2800672 51.0666254, 4.280112 51.0666533, 4.2801375 51.0666875, 4.2801407 51.0667369, 4.2801128 51.0667791)",roundabout,
133858144,Liezele-Dorp,tertiary,50,True,False,19.479,,"LINESTRING (4.2801128 51.0667791, 4.280057 51.0668118, 4.2799918 51.0668261, 4.2799285 51.0668244, 4.2798647 51.0668062)",roundabout,
676198353,Molenstraat,tertiary,50,False,True,230.343,2,"LINESTRING (4.2801128 51.0667791, 4.2801576 51.0668062, 4.2802305 51.0668514, 4.2802969 51.0668926, 4.2806524 51.0673247, 4.2808362 51.0675482, 4.2808582 51.0675745, 4.2815443 51.0684827, 4.2816374 51.0686059)",,
"[23803177, 466143803, 466143807]",Hof-ten-Berglaan,tertiary,50,False,False,240.676,2,"LINESTRING (4.2798647 51.0668062, 4.2798469 51.0668218, 4.2797828 51.0668845, 4.2797314 51.0669594, 4.2793018 51.0687355, 4.2792423 51.0689245)",,
251880350,Liezele-Dorp,tertiary,50,True,False,27.752,,"LINESTRING (4.2798647 51.0668062, 4.2798175 51.0667743, 4.2797928 51.0667294, 4.2797961 51.0666919, 4.2798191 51.0666573, 4.279868 51.0666254, 4.2799248 51.0666093)",roundabout,
99552004,Brandstraat,unclassified,,False,False,180.447,,"LINESTRING (4.2766912 51.0690043, 4.2767932 51.0690514, 4.2768781 51.0690872, 4.2773073 51.0692026, 4.277553 51.0692693, 4.2777633 51.0693162, 4.2779047 51.0693274, 4.2780685 51.0693241, 4.2789925 51.0692349, 4.2790568 51.0692333, 4.2790806 51.0692369, 4.2791445 51.0692473)",,
99552004,Brandstraat,unclassified,,False,True,95.56800000000001,,"LINESTRING (4.2766912 51.0690043, 4.2765497 51.0689258, 4.2764841 51.0688992, 4.2762943 51.0688583, 4.2754275 51.0687055)",,
207114428,Koewei,unclassified,,False,True,88.609,,"LINESTRING (4.2766912 51.0690043, 4.2765969 51.0690849, 4.2765878 51.0691083, 4.2764499 51.0694832, 4.2764488 51.0696122, 4.276479 51.0696829, 4.276529 51.0697627)",,
133737912,Hof-ten-Berglaan,tertiary,50,False,False,37.312,2,"LINESTRING (4.2785792 51.0704735, 4.2785565 51.0705239, 4.2784339 51.0707964)",,
133737912,Hof-ten-Berglaan,tertiary,50,False,True,141.984,2,"LINESTRING (4.2785792 51.0704735, 4.2787623 51.070087, 4.2790932 51.0693859, 4.2791148 51.0693351, 4.2791445 51.0692473)",,
207114428,Koewei,unclassified,,False,False,89.047,,"LINESTRING (4.2785792 51.0704735, 4.2785152 51.0704626, 4.2781742 51.0703914, 4.2780303 51.0703542, 4.2778974 51.0703219, 4.2777875 51.0702908, 4.2775562 51.0702208, 4.277402 51.0701709)",,
207114433,Branderveld,unclassified,,False,False,49.81,,"LINESTRING (4.275981 51.0700492, 4.276529 51.0697627)",,
207114433,Branderveld,unclassified,,False,True,36.879,,"LINESTRING (4.275981 51.0700492, 4.2755671 51.070255)",,
207114429,Branderveld,unclassified,,False,True,117.624,,"LINESTRING (4.275981 51.0700492, 4.2756715 51.0698026, 4.2756403 51.069783, 4.2755941 51.0697715, 4.2755345 51.0697958, 4.2752211 51.0699567, 4.2752029 51.0699815, 4.2753405 51.0700993, 4.2755223 51.0702374, 4.2755671 51.070255)",,
207114433,Branderveld,unclassified,,False,True,49.81,,"LINESTRING (4.276529 51.0697627, 4.275981 51.0700492)",,
207114428,Koewei,unclassified,,False,False,88.60900000000001,,"LINESTRING (4.276529 51.0697627, 4.276479 51.0696829, 4.2764488 51.0696122, 4.2764499 51.0694832, 4.2765878 51.0691083, 4.2765969 51.0690849, 4.2766912 51.0690043)",,
207114428,Koewei,unclassified,,False,True,76.31099999999999,,"LINESTRING (4.276529 51.0697627, 4.2767125 51.0698754, 4.2771205 51.0700651, 4.277402 51.0701709)",,
207114433,Branderveld,unclassified,,False,False,36.873,,"LINESTRING (4.2751609 51.0704667, 4.2755671 51.070255)",,
207114433,Branderveld,unclassified,,False,False,36.879,,"LINESTRING (4.2755671 51.070255, 4.275981 51.0700492)",,
207114429,Branderveld,unclassified,,False,False,117.62399999999998,,"LINESTRING (4.2755671 51.070255, 4.2755223 51.0702374, 4.2753405 51.0700993, 4.2752029 51.0699815, 4.2752211 51.0699567, 4.2755345 51.0697958, 4.2755941 51.0697715, 4.2756403 51.069783, 4.2756715 51.0698026, 4.275981 51.0700492)",,
207114433,Branderveld,unclassified,,False,True,36.873,,"LINESTRING (4.2755671 51.070255, 4.2751609 51.0704667)",,
133737912,Hof-ten-Berglaan,tertiary,50,False,True,37.312,2,"LINESTRING (4.2784339 51.0707964, 4.2785565 51.0705239, 4.2785792 51.0704735)",,
466143796,Fortbaan,unclassified,,False,True,6.637,,"LINESTRING (4.2792581 51.0691933, 4.2791641 51.0691847)",,
207114428,Koewei,unclassified,,False,False,76.311,,"LINESTRING (4.277402 51.0701709, 4.2771205 51.0700651, 4.2767125 51.0698754, 4.276529 51.0697627)",,
207114428,Koewei,unclassified,,False,True,89.047,,"LINESTRING (4.277402 51.0701709, 4.2775562 51.0702208, 4.2777875 51.0702908, 4.2778974 51.0703219, 4.2780303 51.0703542, 4.2781742 51.0703914, 4.2785152 51.0704626, 4.2785792 51.0704735)",,
"[392102785, 887472803, 887472804]",Dullaard,residential,,False,False,106.516,,"LINESTRING (4.277402 51.0701709, 4.2772252 51.070262, 4.2771313 51.0703104, 4.2762232 51.0707783)",,yes
"[392102785, 887472803, 887472804]",Dullaard,residential,,False,True,106.516,,"LINESTRING (4.2762232 51.0707783, 4.2771313 51.0703104, 4.2772252 51.070262, 4.277402 51.0701709)",,yes
113405492,Hof-ten-Berglaan,tertiary,50,False,False,7.094,,"LINESTRING (4.2791641 51.0691847, 4.2791445 51.0692473)",,
466143796,Fortbaan,unclassified,,False,False,6.637,,"LINESTRING (4.2791641 51.0691847, 4.2792581 51.0691933)",,
113405492,Hof-ten-Berglaan,tertiary,50,False,True,29.445999999999998,,"LINESTRING (4.2791641 51.0691847, 4.2791753 51.0691525, 4.2792423 51.0689245)",,
23803180,Liezele-Dorp,tertiary,50,False,True,45.429,2,"LINESTRING (4.2797165 51.0662223, 4.2799126 51.0665843, 4.2799248 51.0666093)",,
34211971,Heide,unclassified,,False,True,269.723,,"LINESTRING (4.2797165 51.0662223, 4.2796531 51.0662266, 4.2796404 51.066227, 4.278895 51.066273, 4.2785036 51.0662913, 4.2783881 51.0663323, 4.2782652 51.0664101, 4.2767389 51.0675205)",,
"[38208714, 133858138]",Fortbaan,unclassified,,False,True,294.04200000000003,,"LINESTRING (4.2854373 51.0676807, 4.2853666 51.0676944, 4.2830597 51.0679905, 4.2827047 51.0680332, 4.2825226 51.0680863, 4.2825063 51.0680906, 4.2824794 51.0680989, 4.2823106 51.0681703, 4.2820039 51.0683688, 4.2819497 51.0684038, 4.2819284 51.0684177, 4.2818443 51.0684727, 4.2817826 51.068512, 4.2816374 51.0686059)",,
113405492,Hof-ten-Berglaan,tertiary,50,False,True,7.094,,"LINESTRING (4.2791445 51.0692473, 4.2791641 51.0691847)",,
99552004,Brandstraat,unclassified,,False,True,180.447,,"LINESTRING (4.2791445 51.0692473, 4.2790806 51.0692369, 4.2790568 51.0692333, 4.2789925 51.0692349, 4.2780685 51.0693241, 4.2779047 51.0693274, 4.2777633 51.0693162, 4.277553 51.0692693, 4.2773073 51.0692026, 4.2768781 51.0690872, 4.2767932 51.0690514, 4.2766912 51.0690043)",,
133737912,Hof-ten-Berglaan,tertiary,50,False,False,141.984,2,"LINESTRING (4.2791445 51.0692473, 4.2791148 51.0693351, 4.2790932 51.0693859, 4.2787623 51.070087, 4.2785792 51.0704735)",,
