osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,access
"[543250641, 193846411]",2,N118,Kerkhofstraat,tertiary,50,False,False,97.74499999999999,"LINESTRING (5.0861512 51.2679069, 5.0862182 51.2679946, 5.0865272 51.2683987, 5.086555 51.2684529, 5.0865652 51.2685052, 5.0865672 51.2685586, 5.0865457 51.2687289)",,
196222193,2,N118,Kerkhofstraat,secondary,50,False,True,13.879000000000001,"LINESTRING (5.0861512 51.2679069, 5.0860956 51.2678407, 5.0860524 51.2677986)",,
151783768,,N118,Passtraat,secondary,50,False,False,42.53699999999999,"LINESTRING (5.081517 51.2666501, 5.0815856 51.2666804, 5.0816542 51.2667107, 5.0817709 51.2667401, 5.0818875 51.2667493, 5.0819761 51.266756, 5.0820863 51.2667636)",,
"[541342824, 256009612, 267045750]",2,N123,Kasteelstraat,secondary,50,False,True,212.793,"LINESTRING (5.081517 51.2666501, 5.0814484 51.2666808, 5.0814016 51.2666931, 5.0813503 51.2666977, 5.0812534 51.2666889, 5.0811876 51.2666795, 5.0808486 51.266589, 5.0805733 51.2665098, 5.0787074 51.2660023)",,
541354033,,N118,Gildenstraat,tertiary,,False,True,84.642,"LINESTRING (5.081517 51.2666501, 5.0815486 51.2666177, 5.0815667 51.2665815, 5.081575 51.2665488, 5.0815592 51.2665, 5.0814947 51.2663625, 5.0813021 51.2659195)",,
963205962,,N118,Gildenstraat,tertiary,,False,False,15.547,"LINESTRING (5.0812428 51.2657847, 5.0813021 51.2659195)",6.3,
23739026,,,Kapelstraat,residential,,True,False,309.221,"LINESTRING (5.0812428 51.2657847, 5.0811798 51.2657973, 5.0811517 51.2657976, 5.0811273 51.2657927, 5.0804527 51.265553, 5.0802192 51.2654692, 5.0798318 51.2653302, 5.0778114 51.2646265, 5.0773574 51.2644671)",,
"[541354034, 55729069]",,N118,Gildenstraat,tertiary,,False,True,191.612,"LINESTRING (5.0812428 51.2657847, 5.0811955 51.2656752, 5.0809313 51.2650903, 5.0808087 51.2648051, 5.0805749 51.2642611, 5.0805194 51.2641401, 5.0805127 51.2641232)",6.5,
55717817,,,Molenstraat,residential,,True,False,33.318,"LINESTRING (5.0832129 51.2668657, 5.0832331 51.2666856, 5.0832327 51.2665665)",,
151783768,,N118,Passtraat,secondary,50,False,True,79.249,"LINESTRING (5.0832129 51.2668657, 5.0829752 51.2668339, 5.0820863 51.2667636)",,
"[55717794, 484509035]","['2', '3']",N118,"['Passtraat', 'Markt']",secondary,50,False,False,51.454,"LINESTRING (5.0832129 51.2668657, 5.0834608 51.266906, 5.0836121 51.2669346, 5.0836877 51.2669534, 5.0837502 51.2669681, 5.0837949 51.2669821, 5.083859 51.2670029, 5.083894 51.2670295)",,
"[55712345, 543250639]",,,Hovenstraat,residential,50,False,False,181.007,"LINESTRING (5.0887411 51.2681004, 5.088702 51.268186, 5.088689 51.2682179, 5.0886696 51.2682639, 5.0886369 51.2683177, 5.0885783 51.2683722, 5.0879482 51.2688499, 5.0872201 51.2694019)",,
"[144437426, 644819198]",,,Laarstraat,residential,30,False,False,82.986,"LINESTRING (5.0887411 51.2681004, 5.0887718 51.2680361, 5.088801 51.2680116, 5.0888178 51.2679975, 5.0890429 51.2678087, 5.0890785 51.2677562, 5.0891087 51.2676878, 5.0891225 51.2675896, 5.0891243 51.267538, 5.0891129 51.2674803, 5.0890925 51.2674225)",,
736709117,2,N123,Kloosterstraat,secondary,,False,False,55.790000000000006,"LINESTRING (5.0887411 51.2681004, 5.0888226 51.2681132, 5.0888875 51.2681213, 5.0892296 51.2681672, 5.0895247 51.2682068)",,
"[736709117, 256412702, 644819199]",2,N123,Kloosterstraat,secondary,,False,"[False, True]",158.034,"LINESTRING (5.0887411 51.2681004, 5.088573 51.2680798, 5.087492 51.26794, 5.0873399 51.2679054, 5.0871296 51.2678764, 5.0865249 51.2677931)",,
"[541354041, 257509511]",,,Laarstraat,residential,50,False,True,190.90699999999998,"LINESTRING (5.087201 51.2662338, 5.0871957 51.2662643, 5.0871991 51.2662915, 5.0872073 51.2663281, 5.087234 51.2663641, 5.0872696 51.266398, 5.0873021 51.2664213, 5.0874998 51.2665332, 5.0878686 51.2667295, 5.0886112 51.2671119, 5.0887504 51.2671835, 5.0889586 51.2672905, 5.0890117 51.267329, 5.0890599 51.2673713, 5.0890925 51.2674225)",,
144437447,,,Putstraat,residential,,False,True,83.574,"LINESTRING (5.081965 51.265258, 5.0819318 51.2653515, 5.0818983 51.2655082, 5.081851 51.2658527, 5.0818466 51.2658851, 5.0818389 51.2659346, 5.081805 51.266001)",,
"[541354032, 151783862]",,,Molenstraat,residential,30,True,False,176.251,"LINESTRING (5.081965 51.265258, 5.0820356 51.2652854, 5.0821085 51.2653233, 5.0823616 51.2654831, 5.0825663 51.2656046, 5.0827779 51.265745, 5.082858 51.2658111, 5.08296 51.2659264, 5.0830205 51.2660202, 5.0830695 51.2661302, 5.0831126 51.2662344, 5.0831739 51.2663461, 5.0832327 51.2665665)",,
144465304,,,Driesstraat,residential,30,False,True,158.263,"LINESTRING (5.0840153 51.2691312, 5.0840043 51.2691494, 5.0838943 51.2693323, 5.0838425 51.2694207, 5.0824751 51.2701346)",,
55718299,2,R18,Sint-Paulusstraat,primary,,False,False,13.475,"LINESTRING (5.0773574 51.2644671, 5.0774541 51.2643621)",,
267045753,,,Kromstraat,residential,,False,True,175.74200000000002,"LINESTRING (5.0895247 51.2682068, 5.0894996 51.2682965, 5.0895093 51.2683714, 5.0895965 51.2684568, 5.089749 51.268578, 5.0899454 51.2687138, 5.0901879 51.2688366, 5.0902958 51.2688764, 5.0912858 51.2692067)",,
736709117,2,N123,Kloosterstraat,secondary,,False,True,55.790000000000006,"LINESTRING (5.0895247 51.2682068, 5.0892296 51.2681672, 5.0888875 51.2681213, 5.0888226 51.2681132, 5.0887411 51.2681004)",,
256183278,,,Markt,residential,,False,False,51.322,"LINESTRING (5.0842346 51.2677644, 5.0849093 51.2675778)",,
55717730,,,Markt,residential,,False,True,35.08,"LINESTRING (5.0842346 51.2677644, 5.0841779 51.2676737, 5.0840509 51.2674706)",,
144465305,,,Kerkstraat,residential,,False,False,113.53300000000002,"LINESTRING (5.0842346 51.2677644, 5.0841841 51.2678242, 5.0836774 51.2680321, 5.0836756 51.2680821, 5.0837628 51.2681742, 5.0838151 51.2682294, 5.0840572 51.2685483)",,destination
"[23762429, 541342823]",,,Schijfstraat,residential,30,True,False,158.294,"LINESTRING (5.0787074 51.2660023, 5.0784329 51.2664024, 5.07833 51.2665203, 5.0782395 51.2666098, 5.0781333 51.2666964, 5.0777273 51.2669669, 5.0775551 51.2670684, 5.0775124 51.2670845, 5.0774679 51.2670907, 5.0773725 51.267096)",,
"[541342824, 256009612, 267045750]",2,N123,Kasteelstraat,secondary,50,False,False,212.793,"LINESTRING (5.0787074 51.2660023, 5.0805733 51.2665098, 5.0808486 51.266589, 5.0811876 51.2666795, 5.0812534 51.2666889, 5.0813503 51.2666977, 5.0814016 51.2666931, 5.0814484 51.2666808, 5.081517 51.2666501)",,
644820359,3,N118,Markt,secondary,50,False,False,10.548,"LINESTRING (5.0850563 51.267601, 5.0849093 51.2675778)",,
23762431,,,Markt,residential,,True,False,33.908,"LINESTRING (5.0850563 51.267601, 5.0850903 51.2675778, 5.0853269 51.2674615, 5.0854236 51.2674015)",,
"[644819201, 484509036]",2,N118,Kloosterstraat,secondary,50,False,True,73.885,"LINESTRING (5.0850563 51.267601, 5.0853235 51.2676396, 5.0856647 51.2676856, 5.0857661 51.2676983, 5.0858558 51.2677137, 5.085936 51.2677339, 5.0859933 51.267763, 5.0860524 51.2677986)",,
144437415,,,Groenstraat,residential,,False,True,141.64199999999997,"LINESTRING (5.0868176 51.2663915, 5.0866132 51.2664526, 5.0865099 51.266492, 5.0863092 51.2666125, 5.0861236 51.266716, 5.0859497 51.2668433, 5.085804 51.2669769, 5.0857885 51.2669933, 5.0856539 51.2671362, 5.0855166 51.2672746, 5.0854575 51.2673079)",,
257509510,,,Groenstraat,residential,,True,False,32.424,"LINESTRING (5.0868176 51.2663915, 5.0871191 51.2662443, 5.087201 51.2662338)",,
55718299,2,R18,Sint-Paulusstraat,primary,,False,True,13.475,"LINESTRING (5.0774541 51.2643621, 5.0773574 51.2644671)",,
23762438,,,Boekweitbaan,residential,50,False,True,117.64399999999999,"LINESTRING (5.0890925 51.2674225, 5.0892017 51.2674134, 5.0893179 51.2673879, 5.0894386 51.2673561, 5.0900187 51.2671688, 5.0903082 51.2670754, 5.0906176 51.2669755)",,
