osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,lanes
323903986,tertiary,roundabout,True,False,12.556000000000001,"LINESTRING (3.3091737 50.8470878, 3.3091854 50.8470953, 3.3092181 50.8471169, 3.3092367 50.8471444, 3.3092375 50.847187)",,,
323897215,tertiary,,False,False,17.662,"LINESTRING (3.3058415 50.8463046, 3.3056295 50.8462191)",Gulden-Sporenstraat,,
51744081,tertiary,,False,True,191.424,"LINESTRING (3.3058415 50.8463046, 3.3067717 50.8466564, 3.3070707 50.846749, 3.3074786 50.8468593, 3.3083034 50.8470248)",Gulden-Sporenstraat,,
727538564,tertiary,,False,True,190.31199999999998,"LINESTRING (3.3092375 50.847187, 3.3092975 50.8471969, 3.3093343 50.8472029, 3.309698 50.8472626, 3.3099677 50.8473108, 3.3101862 50.8473498, 3.3103715 50.8473762, 3.3107522 50.8474303, 3.311286 50.8475152, 3.3113286 50.8475198, 3.3114488 50.8475349, 3.3118722 50.8475862)",Heerbaan,,
771881012,tertiary,roundabout,True,False,8.387,"LINESTRING (3.3092375 50.847187, 3.3092224 50.8472046, 3.3091892 50.8472288, 3.3091582 50.8472416)",,,
821132056,tertiary,,True,False,12.567,"LINESTRING (3.3089804 50.8471516, 3.3088182 50.8471038)",Gulden-Sporenstraat,,
821132054,tertiary,roundabout,True,False,5.8469999999999995,"LINESTRING (3.3089804 50.8471516, 3.3089975 50.8471192, 3.3090138 50.8471039)",,,
323897235,tertiary,roundabout,True,False,13.443,"LINESTRING (3.3090748 50.8472427, 3.3090458 50.8472369, 3.3090068 50.8472172, 3.3089822 50.8471898, 3.3089766 50.8471661, 3.3089804 50.8471516)",,,
51835253,residential,,False,True,115.4,"LINESTRING (3.3154941 50.8478727, 3.3153238 50.8482217, 3.3150229 50.8487756, 3.3149633 50.8488541)",Vrijheidsstraat,30,
727538561,tertiary,,False,False,101.164,"LINESTRING (3.3154941 50.8478727, 3.3151612 50.8478258, 3.3140733 50.8477237)",Heerbaan,,
727538561,tertiary,,False,True,101.164,"LINESTRING (3.3140733 50.8477237, 3.3151612 50.8478258, 3.3154941 50.8478727)",Heerbaan,,
727538564,tertiary,,False,False,155.49300000000002,"LINESTRING (3.3140733 50.8477237, 3.3134172 50.8476596, 3.313207 50.8476432, 3.3130257 50.847633, 3.312522 50.8476263, 3.3120063 50.8475999, 3.3118722 50.8475862)",Heerbaan,,
821126128,tertiary,,False,True,55.432,"LINESTRING (3.3089963 50.8478722, 3.3089793 50.8483706)",Stasegemsestraat,,3
55223456,residential,,False,False,111.281,"LINESTRING (3.3089963 50.8478722, 3.308883 50.847871, 3.3088525 50.8478711, 3.3082659 50.8478667, 3.3080846 50.8478551, 3.3079525 50.8477741, 3.3074646 50.8477631)",Vlamingenstraat,,
