osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access
912533884,Rue du Centre,residential,50,False,False,24.667,"LINESTRING (5.6407207 50.5804066, 5.6410695 50.5803941)",,
"[293936328, 170944421]",Rue du Centre,residential,50,False,True,45.386,"LINESTRING (5.6407207 50.5804066, 5.6406415 50.5804076, 5.6404856 50.5804106, 5.6404057 50.580415, 5.6400835 50.5804519)",,
59394726,Rue de la Chênaie,residential,,False,False,14.648,"LINESTRING (5.6434185 50.5824585, 5.6434444 50.5823278)",2,yes
59394726,Rue de la Chênaie,residential,,False,True,13.317,"LINESTRING (5.6434854 50.5822109, 5.6434444 50.5823278)",2,yes
"[59298170, 1263040628]",Rue du Nouveau Sart,residential,50,False,False,241.663,"LINESTRING (5.6441189 50.5816849, 5.6441463 50.5815322, 5.6441426 50.5814526, 5.6441943 50.58137, 5.6442582 50.5813078, 5.6443172 50.5812857, 5.6443502 50.581288, 5.6444406 50.5809817, 5.64456 50.5806572, 5.6445895 50.5804954, 5.6445453 50.5804239, 5.6444465 50.5804162, 5.6443307 50.5804068, 5.643648 50.5804146, 5.6432455 50.5804394)",,
59298173,Belles Promenades,residential,50,False,False,174.157,"LINESTRING (5.6403972 50.5812033, 5.6404267 50.5812317, 5.6403402 50.58164, 5.6403022 50.5817805, 5.6402803 50.5818613, 5.6402581 50.5819743, 5.6401551 50.582499, 5.6401058 50.5827501)",,
59298173,Belles Promenades,residential,50,False,True,88.425,"LINESTRING (5.6403972 50.5812033, 5.6402771 50.581131, 5.6400835 50.5804519)",,
170946162,Belles Promenades,residential,50,False,True,43.42400000000001,"LINESTRING (5.6403972 50.5812033, 5.6404917 50.5811934, 5.6407246 50.5812158, 5.6408429 50.5812288, 5.6409993 50.5812593)",1,
59298173,Belles Promenades,residential,50,False,False,88.425,"LINESTRING (5.6400835 50.5804519, 5.6402771 50.581131, 5.6403972 50.5812033)",,
"[293936328, 170944421]",Rue du Centre,residential,50,False,False,45.385999999999996,"LINESTRING (5.6400835 50.5804519, 5.6404057 50.580415, 5.6404856 50.5804106, 5.6406415 50.5804076, 5.6407207 50.5804066)",,
912533884,Rue du Centre,residential,50,False,True,24.667,"LINESTRING (5.6410695 50.5803941, 5.6407207 50.5804066)",,
59394753,Rue du Centre,residential,,False,True,67.921,"LINESTRING (5.6410695 50.5803941, 5.6410731 50.5804225, 5.6410718 50.5804915, 5.6411614 50.580563, 5.6413427 50.5805883, 5.6414612 50.5805771, 5.6415391 50.5805616, 5.6415606 50.5805465, 5.6415589 50.58042, 5.6415599 50.5803907)",,
