osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
476892371,118;605,Palackého náměstí,secondary,50,False,False,27.025,"LINESTRING (13.9784159 49.9118333, 13.9787425 49.9119551)",
"[160609657, 309527117]",118;605,Palackého náměstí,secondary,50,False,True,55.052,"LINESTRING (13.9784159 49.9118333, 13.978272 49.9118393, 13.9779787 49.9118792, 13.9778384 49.9118728, 13.977669 49.9118262)",
303563845,00524,Palackého náměstí,tertiary,,False,True,46.974000000000004,"LINESTRING (13.9784159 49.9118333, 13.9785147 49.911699, 13.9786202 49.9116279, 13.9787855 49.9116086, 13.9788897 49.9116139)",
38120918,,Vrchlického,residential,,False,True,68.72,"LINESTRING (13.9804234 49.9156466, 13.9809947 49.91515)",
38120917,,Svatopluka Čecha,residential,,False,False,158.708,"LINESTRING (13.9804234 49.9156466, 13.9806156 49.9156331, 13.9824338 49.9162046)",
633723345,236,Žižkova,secondary,50,False,False,46.823,"LINESTRING (13.9804234 49.9156466, 13.9806176 49.9159039, 13.9806624 49.9160358)",
633723345,236,Žižkova,secondary,50,False,True,91.442,"LINESTRING (13.9804234 49.9156466, 13.9798101 49.9149819, 13.9797711 49.9149396)",
241509910,118;605,Husova,secondary,50,False,True,54.562,"LINESTRING (13.9796485 49.9137714, 13.9791505 49.9134)",
996134987,118;605,Husova,secondary,50,False,True,68.476,"LINESTRING (13.9796485 49.9137714, 13.9803895 49.9141607)",
9570720,236,Žižkova,secondary,50,False,False,74.415,"LINESTRING (13.9796485 49.9137714, 13.9794854 49.9141209, 13.9794494 49.9142629, 13.9794463 49.9144233)",
159743935,,U Topírny,residential,,False,False,84.902,"LINESTRING (13.9736753 49.9084873, 13.9734433 49.9078996, 13.9734166 49.9077434)",
303563837,118;605,Komenského,secondary,50,False,False,204.858,"LINESTRING (13.9736753 49.9084873, 13.973873 49.9086119, 13.9740561 49.9087707, 13.9744645 49.9091799, 13.9752874 49.9100042)",
9570720,236,Žižkova,secondary,50,False,True,26.208,"LINESTRING (13.9797711 49.9149396, 13.979625 49.9147235)",
38120928,,Školská,residential,,False,True,86.328,"LINESTRING (13.9797711 49.9149396, 13.9796166 49.9149177, 13.9786717 49.9146266)",
633723345,236,Žižkova,secondary,50,False,False,91.442,"LINESTRING (13.9797711 49.9149396, 13.9798101 49.9149819, 13.9804234 49.9156466)",
9570720,236,Žižkova,secondary,50,False,False,35.749,"LINESTRING (13.9794463 49.9144233, 13.979625 49.9147235)",
38120925,,Fügnerova,residential,,False,False,125.438,"LINESTRING (13.9794463 49.9144233, 13.9779257 49.9138631)",
9570720,236,Žižkova,secondary,50,False,True,74.41499999999999,"LINESTRING (13.9794463 49.9144233, 13.9794494 49.9142629, 13.9794854 49.9141209, 13.9796485 49.9137714)",
27852735,,Šrámkova,residential,,False,False,85.14,"LINESTRING (13.9832255 49.9156333, 13.9824338 49.9162046)",
356898287,118;605,Husova,secondary,50,False,False,159.761,"LINESTRING (13.9832255 49.9156333, 13.9814835 49.9147355)",
356898287,118;605,Husova,secondary,50,False,True,26.822,"LINESTRING (13.9832255 49.9156333, 13.9835137 49.9157874)",
401103060,118;605,Palackého náměstí,secondary,50,False,True,28.5,"LINESTRING (13.9793691 49.9123336, 13.97912 49.9121337)",
"[303563843, 38120902]",,Čs. armády,residential,,False,False,84.18599999999999,"LINESTRING (13.9793691 49.9123336, 13.9795284 49.9122703, 13.9800707 49.9119212, 13.9802274 49.9118202)",
"[309527192, 633723383]",118;605,Čs. armády,secondary,50,False,False,122.13600000000002,"LINESTRING (13.9793691 49.9123336, 13.9794514 49.9124782, 13.9794455 49.9125644, 13.97943 49.9126406, 13.9793806 49.9128177, 13.979301 49.9130663, 13.9791505 49.9134)",
174380618,1174,,tertiary,,False,False,128.541,"LINESTRING (13.9824179 49.9080031, 13.9833433 49.9082887, 13.9836748 49.908406, 13.9839555 49.9085809)",
"[26554904, 238707072, 30876525, 30876526]","['1174', '00524']",Čs. armády,tertiary,,False,True,442.384,"LINESTRING (13.9788897 49.9116139, 13.9790162 49.911568, 13.9791126 49.911494, 13.9795666 49.9111385, 13.9805634 49.9103345, 13.98142 49.9096436, 13.981567 49.9095639, 13.9816072 49.9095531, 13.9817163 49.9095239, 13.9818613 49.9095068, 13.9820064 49.9095093, 13.9822149 49.9095546, 13.9832859 49.9097847, 13.9833936 49.9097984, 13.9834857 49.9098009)",yes
303563845,00524,Palackého náměstí,tertiary,,False,False,46.974,"LINESTRING (13.9788897 49.9116139, 13.9787855 49.9116086, 13.9786202 49.9116279, 13.9785147 49.911699, 13.9784159 49.9118333)",
"[38120901, 633723386, 401103061, 303563838]",,Palackého náměstí,residential,,False,False,63.852000000000004,"LINESTRING (13.9788897 49.9116139, 13.9791037 49.9118417, 13.9791532 49.911905, 13.9791846 49.9119635, 13.97912 49.9121337)",
241509910,118;605,Husova,secondary,50,False,False,54.562,"LINESTRING (13.9791505 49.9134, 13.9796485 49.9137714)",
"[38120908, 241509909]",,"['Velizská', 'Husova']",residential,,False,"[False, True]",76.396,"LINESTRING (13.9791505 49.9134, 13.9786365 49.9130438, 13.9783851 49.9131626)",
"[309527192, 633723383]",118;605,Čs. armády,secondary,50,False,True,122.136,"LINESTRING (13.9791505 49.9134, 13.979301 49.9130663, 13.9793806 49.9128177, 13.97943 49.9126406, 13.9794455 49.9125644, 13.9794514 49.9124782, 13.9793691 49.9123336)",
55759870,,Barákova,residential,,False,False,130.493,"LINESTRING (13.9762678 49.9124988, 13.976536 49.9126596, 13.9767608 49.9127229, 13.9771575 49.9126961, 13.9774068 49.9126317, 13.9778645 49.9124434)",
160594491,00524,Vorlova,tertiary,,False,True,127.13999999999999,"LINESTRING (13.9762678 49.9124988, 13.9774342 49.9120446, 13.977669 49.9118262)",
633723334,00524,Vorlova,tertiary,,False,False,54.599999999999994,"LINESTRING (13.9762678 49.9124988, 13.9757474 49.9125238, 13.9755146 49.9125631)",
160594491,00524,Vorlova,tertiary,,False,False,127.13999999999999,"LINESTRING (13.977669 49.9118262, 13.9774342 49.9120446, 13.9762678 49.9124988)",
