osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry
279936335,,living_street,,,False,False,108.731,"LINESTRING (16.7458186 50.0435776, 16.7450918 50.0431456, 16.7449134 50.0431074, 16.7447259 50.0431456, 16.7446275 50.0432162)"
279936331,,living_street,,,False,False,92.819,"LINESTRING (16.7441634 50.0438652, 16.7450967 50.0444462)"
279936335,,living_street,,,False,True,79.421,"LINESTRING (16.7441634 50.0438652, 16.7443829 50.0435451, 16.7446275 50.0432162)"
44201890,,living_street,,,False,False,29.896,"LINESTRING (16.7450967 50.0444462, 16.7448093 50.0446417)"
279936331,,living_street,,,False,True,92.819,"LINESTRING (16.7450967 50.0444462, 16.7441634 50.0438652)"
44201890,,living_street,,,False,True,29.896,"LINESTRING (16.7448093 50.0446417, 16.7450967 50.0444462)"
279936329,,living_street,,,False,True,123.55399999999999,"LINESTRING (16.7446275 50.0432162, 16.7439263 50.0428071, 16.7434951 50.0425518, 16.743314 50.0425031)"
279936335,,living_street,,,False,False,79.421,"LINESTRING (16.7446275 50.0432162, 16.7443829 50.0435451, 16.7441634 50.0438652)"
279936335,,living_street,,,False,True,108.731,"LINESTRING (16.7446275 50.0432162, 16.7447259 50.0431456, 16.7449134 50.0431074, 16.7450918 50.0431456, 16.7458186 50.0435776)"
80640024,,residential,,,False,False,92.064,"LINESTRING (16.7412503 50.0418952, 16.7414408 50.0417747, 16.7415486 50.0417041, 16.7418222 50.0417362, 16.7423847 50.0418499)"
80640024,,residential,,,False,True,511.979,"LINESTRING (16.7412503 50.0418952, 16.7410926 50.0418657, 16.7402293 50.0416226, 16.7399031 50.041538, 16.739075 50.0413147, 16.7389229 50.0412725, 16.7388044 50.0412737, 16.7387252 50.0413, 16.7386755 50.0413626, 16.7383896 50.0418203, 16.73896 50.0419416, 16.7393924 50.0420342, 16.7398521 50.0421782, 16.7400626 50.0422569, 16.7404526 50.042462, 16.7407031 50.0425409, 16.7410471 50.0425668, 16.741252 50.0426118, 16.7415654 50.0427757)"
389056647,,residential,,,False,False,74.762,"LINESTRING (16.7412503 50.0418952, 16.7417251 50.0419665, 16.742263 50.0420649)"
44201889,,residential,,,True,False,189.45600000000002,"LINESTRING (16.743314 50.0425031, 16.7431161 50.0428621, 16.7430076 50.0431025, 16.7430491 50.0431773, 16.7432683 50.0433087, 16.743674 50.0435392, 16.7441634 50.0438652)"
80640193,,residential,,,False,True,88.05,"LINESTRING (16.743314 50.0425031, 16.742975 50.0424071, 16.7427146 50.04234, 16.7421775 50.0421962)"
279936329,,living_street,,,False,False,123.554,"LINESTRING (16.743314 50.0425031, 16.7434951 50.0425518, 16.7439263 50.0428071, 16.7446275 50.0432162)"
279936342,11,primary,50,,False,False,52.16,"LINESTRING (16.7431543 50.0366951, 16.7432573 50.0362307)"
80640100,,residential,,,False,True,275.781,"LINESTRING (16.7431543 50.0366951, 16.7430448 50.0367125, 16.7429564 50.0367595, 16.742771 50.0368907, 16.7425179 50.0369523, 16.7425042 50.0370272, 16.7425286 50.0371312, 16.7426445 50.037335, 16.7427712 50.0376175, 16.7427992 50.0377547, 16.7427772 50.0378631, 16.7427096 50.0380232, 16.7425636 50.0382223, 16.7425017 50.0383633, 16.7424995 50.038462, 16.7427074 50.0386026, 16.7430252 50.038681)"
279936342,11,primary,50,,False,True,225.07500000000002,"LINESTRING (16.7431543 50.0366951, 16.74317 50.0368918, 16.7433432 50.0375003, 16.7433662 50.0376859, 16.7433326 50.0379565, 16.743222 50.0382296, 16.7430252 50.038681)"
80640024,,residential,,,False,False,511.9789999999999,"LINESTRING (16.7415654 50.0427757, 16.741252 50.0426118, 16.7410471 50.0425668, 16.7407031 50.0425409, 16.7404526 50.042462, 16.7400626 50.0422569, 16.7398521 50.0421782, 16.7393924 50.0420342, 16.73896 50.0419416, 16.7383896 50.0418203, 16.7386755 50.0413626, 16.7387252 50.0413, 16.7388044 50.0412737, 16.7389229 50.0412725, 16.739075 50.0413147, 16.7399031 50.041538, 16.7402293 50.0416226, 16.7410926 50.0418657, 16.7412503 50.0418952)"
279936343,11,primary,50,,False,False,78.038,"LINESTRING (16.7415654 50.0427757, 16.741612 50.0427437, 16.7419261 50.0424724, 16.7421775 50.0421962)"
"[26358784, 279936343]",11,primary,50,,False,True,83.678,"LINESTRING (16.7415654 50.0427757, 16.7414615 50.0428592, 16.7411453 50.0431115, 16.7408369 50.0433651)"
80640024,,residential,,,False,True,92.06400000000001,"LINESTRING (16.7423847 50.0418499, 16.7418222 50.0417362, 16.7415486 50.0417041, 16.7414408 50.0417747, 16.7412503 50.0418952)"
279936343,11,primary,50,,False,False,260.442,"LINESTRING (16.7423847 50.0418499, 16.7424445 50.0416976, 16.7425137 50.0414494, 16.742594 50.0409379, 16.742617 50.0407854, 16.742646 50.0405936, 16.7426577 50.0405264, 16.7427379 50.0398476, 16.7427966 50.0395252)"
279936343,11,primary,50,,False,True,25.444000000000003,"LINESTRING (16.7423847 50.0418499, 16.7423109 50.0419874, 16.742263 50.0420649)"
279936343,11,primary,50,,False,False,15.825,"LINESTRING (16.7421775 50.0421962, 16.742263 50.0420649)"
80640193,,residential,,,False,False,88.05,"LINESTRING (16.7421775 50.0421962, 16.7427146 50.04234, 16.742975 50.0424071, 16.743314 50.0425031)"
279936343,11,primary,50,,False,True,78.038,"LINESTRING (16.7421775 50.0421962, 16.7419261 50.0424724, 16.741612 50.0427437, 16.7415654 50.0427757)"
279936342,11,primary,50,,False,True,52.16,"LINESTRING (16.7432573 50.0362307, 16.7431543 50.0366951)"
279249741,,residential,,,False,True,127.644,"LINESTRING (16.7432573 50.0362307, 16.7441741 50.036306, 16.7442898 50.0363369, 16.7444177 50.0363912, 16.7448341 50.0366545)"
279249738,,residential,,,False,True,128.417,"LINESTRING (16.7439593 50.0408115, 16.7439676 50.040651, 16.7440434 50.0396579)"
111810572,,residential,,,False,False,116.564,"LINESTRING (16.7427966 50.0395252, 16.7429512 50.0394302, 16.7430523 50.0393283, 16.7432236 50.0392854, 16.7433878 50.0392889, 16.7435177 50.0393363, 16.7438805 50.039596, 16.7440434 50.0396579)"
279936342,11,primary,50,,False,False,95.303,"LINESTRING (16.7427966 50.0395252, 16.7428854 50.0391418, 16.7430252 50.038681)"
279936343,11,primary,50,,False,True,260.442,"LINESTRING (16.7427966 50.0395252, 16.7427379 50.0398476, 16.7426577 50.0405264, 16.742646 50.0405936, 16.742617 50.0407854, 16.742594 50.0409379, 16.7425137 50.0414494, 16.7424445 50.0416976, 16.7423847 50.0418499)"
111810577,,residential,,,False,False,238.364,"LINESTRING (16.7448341 50.0366545, 16.7442056 50.0387598)"
279249741,,residential,,,False,False,127.64399999999999,"LINESTRING (16.7448341 50.0366545, 16.7444177 50.0363912, 16.7442898 50.0363369, 16.7441741 50.036306, 16.7432573 50.0362307)"
111810572,,residential,,,False,True,116.564,"LINESTRING (16.7440434 50.0396579, 16.7438805 50.039596, 16.7435177 50.0393363, 16.7433878 50.0392889, 16.7432236 50.0392854, 16.7430523 50.0393283, 16.7429512 50.0394302, 16.7427966 50.0395252)"
111810577,,residential,,,False,True,100.78399999999999,"LINESTRING (16.7440434 50.0396579, 16.7440745 50.0392088, 16.7442056 50.0387598)"
279249738,,residential,,,False,False,128.417,"LINESTRING (16.7440434 50.0396579, 16.7439676 50.040651, 16.7439593 50.0408115)"
163592097,11,primary,50,,False,False,49.508,"LINESTRING (16.7359181 50.0433554, 16.7362141 50.0435445, 16.736409 50.0436698)"
279936343,11,primary,50,,False,True,15.825,"LINESTRING (16.742263 50.0420649, 16.7421775 50.0421962)"
279936343,11,primary,50,,False,False,25.444000000000003,"LINESTRING (16.742263 50.0420649, 16.7423109 50.0419874, 16.7423847 50.0418499)"
389056647,,residential,,,False,True,74.762,"LINESTRING (16.742263 50.0420649, 16.7417251 50.0419665, 16.7412503 50.0418952)"
389368471,,residential,,,False,True,60.691,"LINESTRING (16.7438588 50.0381576, 16.7437156 50.0386956)"
389368471,,residential,,,False,False,60.691,"LINESTRING (16.7437156 50.0386956, 16.7438588 50.0381576)"
389368473,,residential,,,False,False,18.284,"LINESTRING (16.7437156 50.0386956, 16.7436667 50.038857)"
389368473,,residential,,,False,True,35.715,"LINESTRING (16.7437156 50.0386956, 16.7442056 50.0387598)"
111810577,,residential,,,False,True,238.364,"LINESTRING (16.7442056 50.0387598, 16.7448341 50.0366545)"
389368473,,residential,,,False,False,35.715,"LINESTRING (16.7442056 50.0387598, 16.7437156 50.0386956)"
111810577,,residential,,,False,False,100.78399999999999,"LINESTRING (16.7442056 50.0387598, 16.7440745 50.0392088, 16.7440434 50.0396579)"
389368473,,residential,,,False,True,18.284,"LINESTRING (16.7436667 50.038857, 16.7437156 50.0386956)"
26358787,11,primary,50,roundabout,True,False,39.167,"LINESTRING (16.7387688 50.044195, 16.7388153 50.0441545, 16.7388796 50.0441257, 16.7389548 50.0441117, 16.7390331 50.0441138, 16.7391062 50.044132, 16.7391664 50.0441642, 16.7392073 50.0442071)"
163592097,11,primary,50,,False,True,185.25100000000003,"LINESTRING (16.7387688 50.044195, 16.7385655 50.0441399, 16.7384225 50.0441345, 16.7380366 50.0441501, 16.7377354 50.0441349, 16.7375032 50.0441086, 16.7372628 50.0440605, 16.7370211 50.0439837, 16.7367234 50.0438428, 16.7365008 50.0437277, 16.736409 50.0436698)"
44201887,,residential,,,False,False,368.01599999999996,"LINESTRING (16.736409 50.0436698, 16.7364706 50.0436334, 16.7369082 50.04338, 16.7370588 50.0433021, 16.7373472 50.04311, 16.7375923 50.0429653, 16.7380196 50.0427689, 16.7381212 50.0427374, 16.7382041 50.0427382, 16.7382872 50.0427595, 16.7387256 50.0429185, 16.7397318 50.0431018, 16.7408369 50.0433651)"
163592097,11,primary,50,,False,False,185.25100000000003,"LINESTRING (16.736409 50.0436698, 16.7365008 50.0437277, 16.7367234 50.0438428, 16.7370211 50.0439837, 16.7372628 50.0440605, 16.7375032 50.0441086, 16.7377354 50.0441349, 16.7380366 50.0441501, 16.7384225 50.0441345, 16.7385655 50.0441399, 16.7387688 50.044195)"
163592097,11,primary,50,,False,True,49.508,"LINESTRING (16.736409 50.0436698, 16.7362141 50.0435445, 16.7359181 50.0433554)"
