osmid,highway,oneway,reversed,length,bridge,name,geometry,lanes,ref,maxspeed
"[38118784, 104157762, 104158251]","['unclassified', 'residential']",False,False,82.44200000000001,yes,Sokolovská,"LINESTRING (14.3103301 50.7393113, 14.310413 50.739349, 14.3104742 50.7394004, 14.3107094 50.739698, 14.310999 50.7399093)",,,
"[272437893, 272437895]",secondary,False,False,26.253999999999998,,Děčínská,"LINESTRING (14.3103301 50.7393113, 14.3104191 50.7392108, 14.3104324 50.7391525, 14.3104615 50.7390933)",2,262,50
193842422,residential,False,False,42.237,,Sídliště,"LINESTRING (14.3046628 50.7411418, 14.3046463 50.7415215)",,,
28110729,tertiary,False,False,85.983,,Děčínská,"LINESTRING (14.3046628 50.7411418, 14.3050493 50.7411993, 14.3058141 50.7413949)",,26224,50
193842471,tertiary,False,False,57.784,,náměstí Míru,"LINESTRING (14.3106602 50.7413616, 14.3114014 50.7415853)",,26224,50
193842472,residential,False,False,25.987,,náměstí Míru,"LINESTRING (14.3106602 50.7413616, 14.3105598 50.7411367)",,,
272705812,residential,False,False,54.58,,náměstí Míru,"LINESTRING (14.3106602 50.7413616, 14.3113175 50.741101)",,,
28110729,tertiary,False,True,107.13400000000001,,Děčínská,"LINESTRING (14.3106602 50.7413616, 14.3100165 50.741406, 14.3096572 50.7414225, 14.3091432 50.7414402)",,26224,50
"[435703804, 294743965, 38118797]",residential,False,True,223.26600000000002,,"['náměstí Míru', 'Zámecká']","LINESTRING (14.3106602 50.7413616, 14.3107242 50.7415246, 14.3107111 50.7417418, 14.3106996 50.7419315, 14.3107458 50.7419773, 14.310846 50.7420184, 14.3110467 50.7421301, 14.3113059 50.7422373, 14.3115059 50.7422598, 14.3120407 50.7422941, 14.312523 50.7423118, 14.3127279 50.7422125)",,,
193842414,residential,True,False,81.219,,Krátká,"LINESTRING (14.3124079 50.740891, 14.3119379 50.7409323, 14.3116 50.7409979, 14.3114765 50.7410393, 14.3113175 50.741101)",,,
272705831,tertiary,True,False,82.082,,Československé armády,"LINESTRING (14.3124793 50.7416278, 14.3124079 50.740891)",,26223,
193842411,tertiary,False,False,68.87899999999999,,Kostelní,"LINESTRING (14.3124793 50.7416278, 14.3125025 50.741842, 14.312545 50.7420018, 14.3126526 50.7421574, 14.3127279 50.7422125)",,26224,
193842418,tertiary,False,False,71.754,,Palackého,"LINESTRING (14.3124793 50.7416278, 14.3130873 50.7416378, 14.3132738 50.7416728, 14.3134696 50.741732)",,26223,50
"[1172676393, 272705811, 193842419]",tertiary,False,True,76.659,,Palackého,"LINESTRING (14.3124793 50.7416278, 14.3118462 50.7416358, 14.311671 50.7416309, 14.3115577 50.7416218, 14.3114512 50.7415977, 14.3114014 50.7415853)",,26224,50
193842418,tertiary,False,False,288.514,,Palackého,"LINESTRING (14.3134696 50.741732, 14.3139501 50.7419761, 14.3145906 50.7423424, 14.3146885 50.7423764, 14.3147639 50.7423908, 14.3148867 50.7424034, 14.3149861 50.7424013, 14.3152383 50.7423747, 14.3164829 50.7422175, 14.3171215 50.7420667)",,26223,50
