osmid,name,highway,oneway,reversed,length,geometry,width,ref,maxspeed,lanes,junction,tunnel
52563736,Nákladní,tertiary,False,True,256.85900000000004,"LINESTRING (17.9063639 49.9407887, 17.9062383 49.9408862, 17.9060632 49.9410423, 17.9058956 49.9411861, 17.9057352 49.9413103, 17.9055916 49.941399, 17.9055075 49.9414416, 17.9054089 49.9414881, 17.9053149 49.9415245, 17.9051998 49.941558, 17.9050659 49.9415869, 17.9049017 49.9416137, 17.9047758 49.9416259, 17.9041953 49.9416524, 17.9034677 49.9416745, 17.9033174 49.9416791)",,4641,50,,,
52656720,Pivovarská,residential,False,False,80.735,"LINESTRING (17.8986798 49.9403188, 17.8987034 49.9403458, 17.8989426 49.9405882, 17.8991508 49.9409735)",,,,,,
52663539,Na Valech,residential,False,True,39.113,"LINESTRING (17.9000887 49.940103, 17.8997199 49.9398434)",,,,,,
52663539,Na Valech,residential,False,False,46.149,"LINESTRING (17.9000887 49.940103, 17.9001411 49.9401399, 17.9005854 49.9403668)",,,,,,
52663541,Podkovní,residential,False,False,43.355999999999995,"LINESTRING (17.9000887 49.940103, 17.9003878 49.939963, 17.9006082 49.9400173)",,,,,,
52663541,Podkovní,residential,False,True,43.355999999999995,"LINESTRING (17.9006082 49.9400173, 17.9003878 49.939963, 17.9000887 49.940103)",,,,,,
586291920,Olbrichova,primary,False,False,32.357,"LINESTRING (17.8984001 49.9396298, 17.8984265 49.9399203)",,46;57,50,,,
586291920,Olbrichova,primary,False,True,67.521,"LINESTRING (17.8984001 49.9396298, 17.8983593 49.9392196, 17.8983502 49.9390235)",,46;57,50,,,
868426055,,residential,False,True,36.967,"LINESTRING (17.8984001 49.9396298, 17.8983285 49.9396278, 17.8982922 49.9396425, 17.8981887 49.9398925)",,,,,,
97866890,U Synagogy,residential,False,True,102.083,"LINESTRING (17.8972128 49.9395452, 17.8965751 49.938724)",,,,,,
103107957,Čapkova,residential,True,False,85.928,"LINESTRING (17.8972128 49.9395452, 17.8961341 49.9398846)",,,,,,
97866890,U Synagogy,residential,False,False,102.083,"LINESTRING (17.8965751 49.938724, 17.8972128 49.9395452)",,,,,,
30997534,Hauerova,residential,False,False,103.045,"LINESTRING (17.8982547 49.9373757, 17.8977689 49.9365691, 17.897737 49.936511)",,,,,,
52564186,Nádražní okruh,tertiary,False,False,42.919,"LINESTRING (17.9062721 49.9358741, 17.9059903 49.9357347, 17.9057998 49.9356363)",,4642,50,,,
102655629,,primary_link,False,False,48.0,"LINESTRING (17.9062721 49.9358741, 17.9060291 49.9358471, 17.9059176 49.9358651, 17.9056898 49.9359996)",,,,,,
125531516,,residential,False,True,55.566,"LINESTRING (17.902305 49.9394919, 17.9015494 49.9396069)",6,,,,,
125531516,,residential,False,False,55.566,"LINESTRING (17.9015494 49.9396069, 17.902305 49.9394919)",6,,,,,
52566561,Kolářská,residential,False,False,121.358,"LINESTRING (17.9015494 49.9396069, 17.9016128 49.9397261, 17.9020567 49.9404193, 17.9021086 49.9405348, 17.9021016 49.9406301)",6,,,,,
52566561,Kolářská,residential,False,True,11.175,"LINESTRING (17.9015494 49.9396069, 17.9015113 49.9395406, 17.9014927 49.9395133)",6,,,,,
"[1235568242, 52564414]",Popská,residential,False,True,145.72699999999998,"LINESTRING (17.9021986 49.9371841, 17.9018463 49.9373107, 17.9009959 49.9376052, 17.9004208 49.9378227)",,,,,,
52565366,Masařská,residential,False,True,24.948,"LINESTRING (17.9049816 49.9381187, 17.9048799 49.9381758, 17.9047268 49.9382717)",,,,,,
52565366,Masařská,residential,False,False,24.948,"LINESTRING (17.9047268 49.9382717, 17.9048799 49.9381758, 17.9049816 49.9381187)",,,,,,
52565366,Masařská,residential,False,True,37.739000000000004,"LINESTRING (17.9047268 49.9382717, 17.9045881 49.9383373, 17.9045394 49.9383635, 17.9045167 49.9383758, 17.9044274 49.9384234, 17.9043149 49.9384834)",,,,,,
52565369,Masařská,residential,True,False,43.3,"LINESTRING (17.9047268 49.9382717, 17.9044037 49.9380115, 17.9043256 49.9379861)",,,,,,
377748837,Úzká,residential,False,True,78.364,"LINESTRING (17.9062355 49.9375069, 17.9053459 49.9379178)",,,,,,
377748837,Úzká,residential,False,False,78.364,"LINESTRING (17.9053459 49.9379178, 17.9062355 49.9375069)",,,,,,
30997633,Masarykova třída,residential,False,False,35.674,"LINESTRING (17.9053459 49.9379178, 17.9051922 49.9378074, 17.9050322 49.9376689)",,,,,,
30997633,Masarykova třída,residential,False,True,25.082,"LINESTRING (17.9053459 49.9379178, 17.9054337 49.9379786, 17.9055721 49.9380899)",,,,,,
159813722,Růžová,residential,False,False,96.525,"LINESTRING (17.9037746 49.9375553, 17.9029212 49.9368831)",,,,,,
"[30997633, 167183166]","['sady Svobody', 'Masarykova třída']",residential,False,"[False, True]",175.54299999999998,"LINESTRING (17.9021413 49.9360652, 17.9030424 49.935742, 17.9032625 49.9359566, 17.903699 49.936371, 17.9038358 49.9365009)",,,,,,
179439529,Tomáškova,residential,False,False,154.204,"LINESTRING (17.9022409 49.9417838, 17.901427 49.941843, 17.9015311 49.9426173, 17.9015361 49.9426997)",,,,,,
52565688,Rybí trh,residential,False,False,74.74000000000001,"LINESTRING (17.9001644 49.9385778, 17.9002734 49.9382123, 17.9003556 49.9381316, 17.9005291 49.9379615)",,,,,,
52565688,Rybí trh,residential,False,True,53.872,"LINESTRING (17.9001644 49.9385778, 17.9000464 49.9389735, 17.9000225 49.9390536)",,,,,,
167309788,Masařská,residential,False,True,64.779,"LINESTRING (17.9036093 49.9388483, 17.9043149 49.9384834)",,,,,,
"[1201523873, 390498567]",náměstí Osvoboditelů,residential,False,True,156.40299999999996,"LINESTRING (17.9060643 49.939481, 17.9061555 49.9394905, 17.9061909 49.9394941, 17.9063936 49.9395451, 17.9066574 49.9396252, 17.9068216 49.9396759, 17.9070477 49.9397368, 17.907161 49.9397599, 17.9072824 49.9397766, 17.9073822 49.939785, 17.9075449 49.9397916, 17.9077251 49.9397833, 17.9078553 49.9397688, 17.9079264 49.9397708, 17.9080299 49.9397832, 17.9081417 49.9398189)",5,,,,,
521786441,Nákladní,tertiary,False,True,61.982,"LINESTRING (17.9079093 49.9401374, 17.9076079 49.9402719, 17.9071522 49.9404033)",,4641,50,,,
521786442,Nákladní,tertiary,True,False,39.248,"LINESTRING (17.9079093 49.9401374, 17.9080188 49.9400193, 17.9081417 49.9398189)",,4641,50,3,,
"[1217753797, 1217753796, 391087557]","['náměstí Svobody', 'Olbrichova']",primary,False,False,114.542,"LINESTRING (17.9010151 49.9356433, 17.9008734 49.935711, 17.9008487 49.9357208, 17.9004551 49.9359157, 17.8997798 49.936297)",,46;57,50,4,,
391087557,náměstí Svobody,primary,False,True,84.27799999999999,"LINESTRING (17.9010151 49.9356433, 17.9010968 49.9356054, 17.9019709 49.9352006)",,46;57,50,4,,
460715176,náměstí Svobody,residential,True,False,50.234,"LINESTRING (17.9010151 49.9356433, 17.900662 49.9353283, 17.9006201 49.935271)",,,,,,
30997543,Otická,residential,False,True,113.214,"LINESTRING (17.9006201 49.935271, 17.9004518 49.9352475, 17.89938 49.9346582)",,,,,,
460715177,náměstí Svobody,residential,False,False,90.94300000000001,"LINESTRING (17.9006201 49.935271, 17.9009176 49.9352045, 17.9009754 49.9351922, 17.9018321 49.9350258)",,,,,,
100594729,Hradecká,primary,False,False,21.866999999999997,"LINESTRING (17.9018321 49.9350258, 17.9018828 49.9351023, 17.9019709 49.9352006)",,57,,,,
460715177,náměstí Svobody,residential,False,True,90.94300000000001,"LINESTRING (17.9018321 49.9350258, 17.9009754 49.9351922, 17.9009176 49.9352045, 17.9006201 49.935271)",,,,,,
30997600,Riegrova,residential,False,False,83.81200000000001,"LINESTRING (17.8969878 49.9353041, 17.8968622 49.9353333, 17.8958695 49.9355274)",,,,,,
52502761,Bezručovo náměstí,residential,False,True,144.51700000000002,"LINESTRING (17.8969878 49.9353041, 17.8970109 49.9353413, 17.8976814 49.9364214, 17.897737 49.936511)",,,,,,
224753541,Vyhlídalova,residential,False,False,63.106,"LINESTRING (17.8969878 49.9353041, 17.89693 49.9352074, 17.8966713 49.9347744)",,,,,,
521786446,Praskova,primary,True,False,21.52,"LINESTRING (17.9078554 49.9388778, 17.9080819 49.9390051)",,46,50,3,,
521786447,Praskova,primary,False,True,78.38499999999999,"LINESTRING (17.9078554 49.9388778, 17.9073906 49.9384556, 17.9072316 49.9382985)",,46,50,,,
86436079,Praskova,primary,True,False,44.804,"LINESTRING (17.9080819 49.9390051, 17.9082773 49.9391489, 17.9085018 49.9393039)",,46,50,2,,
521786470,,tertiary_link,True,False,62.827999999999996,"LINESTRING (17.9080819 49.9390051, 17.9083091 49.9390386, 17.9084652 49.9390533, 17.9085875 49.9390474, 17.9089322 49.9389713)",,,,,,
521786463,,tertiary,False,True,13.008,"LINESTRING (17.9085018 49.9393039, 17.9083454 49.9393635)",,,,,,
521786464,,tertiary,False,False,15.445,"LINESTRING (17.9085018 49.9393039, 17.9085019 49.9394428)",,,,,,
521786462,Zámecký okruh,tertiary,False,False,48.291000000000004,"LINESTRING (17.9085018 49.9393039, 17.9085724 49.9392339, 17.9086196 49.9391906, 17.9087669 49.9390767, 17.9089322 49.9389713)",,4641,50,,,
521786445,Praskova,primary,False,True,14.255,"LINESTRING (17.9083454 49.9393635, 17.9085019 49.9394428)",,46,50,,,
