osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,access,lanes
23304003,368,Brněnská,secondary,False,False,101.294,"LINESTRING (16.6586435 49.7541003, 16.658798 49.754287, 16.6592162 49.7546767, 16.6594519 49.7548424)",,,,
9587753,368,Lanškrounská,secondary,False,True,45.446,"LINESTRING (16.664707 49.761607, 16.664822 49.7612051)",,,,
22746379,,K. Čapka,residential,False,True,94.5,"LINESTRING (16.664707 49.761607, 16.6641493 49.7616343, 16.6640946 49.7616382, 16.6633961 49.7616786)",50,,,
804194481,368,Lanškrounská,secondary,False,False,90.71900000000001,"LINESTRING (16.664707 49.761607, 16.6644708 49.7622778, 16.6644458 49.7624047)",,,,
71150690,,,residential,False,False,62.836,"LINESTRING (16.6594519 49.7548424, 16.6586044 49.7549822)",,,,
23304003,368,Brněnská,secondary,False,False,222.77000000000004,"LINESTRING (16.6594519 49.7548424, 16.6597383 49.7550235, 16.659898 49.755199, 16.659939 49.7552849, 16.659996 49.755404, 16.6603701 49.7563696, 16.6603812 49.7563954, 16.6604542 49.756565, 16.6605073 49.7566885)",,,,
23304003,368,Brněnská,secondary,False,True,101.294,"LINESTRING (16.6594519 49.7548424, 16.6592162 49.7546767, 16.658798 49.754287, 16.6586435 49.7541003)",,,,
9587753,368,Lanškrounská,secondary,False,False,155.025,"LINESTRING (16.6652713 49.7598447, 16.6652722 49.7599531, 16.6650407 49.7605235, 16.6650053 49.7606291, 16.6649611 49.7607701, 16.664822 49.7612051)",,,,
22720419,,Čs. armády,residential,True,False,88.739,"LINESTRING (16.6652713 49.7598447, 16.6652685 49.7597875, 16.6652467 49.7593372, 16.6651834 49.7590498)",30,,,
22755961,3711,Olomoucká,tertiary,False,False,67.535,"LINESTRING (16.6652713 49.7598447, 16.6654231 49.7598523, 16.6655302 49.7598577, 16.6661902 49.7599648)",,,,
218614695,368,Komenského,secondary,False,True,216.68800000000002,"LINESTRING (16.6652713 49.7598447, 16.6648988 49.7598375, 16.6642484 49.7598239, 16.6641582 49.7598226, 16.6636232 49.759825, 16.6634217 49.7598259, 16.6629442 49.7598302, 16.6626384 49.759833, 16.6624951 49.7598337, 16.6623886 49.7598299, 16.6622562 49.759821)",,,,
22791992,368,Komenského,secondary,False,False,224.60199999999998,"LINESTRING (16.6607513 49.7576224, 16.6608491 49.758075, 16.6608835 49.758248, 16.6609615 49.7586056, 16.6610312 49.7588319, 16.6610812 49.7590011, 16.6611174 49.7591016, 16.6611472 49.7591716, 16.66118 49.7592362, 16.661202 49.759271, 16.6612456 49.7593366, 16.6612935 49.7593918, 16.66135 49.7594511, 16.6614027 49.7595023, 16.6614769 49.7595628)",,,,
22791993,,Svitavská,residential,False,False,190.471,"LINESTRING (16.6607513 49.7576224, 16.6599095 49.7576362, 16.659006 49.7576274, 16.6585005 49.7576142, 16.6581006 49.7576173)",30,,,
23304003,368,Brněnská,secondary,False,True,105.333,"LINESTRING (16.6607513 49.7576224, 16.6607332 49.7575197, 16.6605073 49.7566885)",,,,
9587753,368,Lanškrounská,secondary,False,False,45.446,"LINESTRING (16.664822 49.7612051, 16.664707 49.761607)",,,,
9587753,368,Lanškrounská,secondary,False,True,155.025,"LINESTRING (16.664822 49.7612051, 16.6649611 49.7607701, 16.6650053 49.7606291, 16.6650407 49.7605235, 16.6652722 49.7599531, 16.6652713 49.7598447)",,,,
"[1039422626, 22746381]",,Josefská,residential,False,False,180.818,"LINESTRING (16.664822 49.7612051, 16.665474 49.7612577, 16.6673199 49.7614068)",,,,
22776168,,Jiráskova,residential,False,False,55.837999999999994,"LINESTRING (16.6614769 49.7595628, 16.6610098 49.7598814, 16.6609148 49.7598971)",50,,,
22791992,368,Komenského,secondary,False,True,224.602,"LINESTRING (16.6614769 49.7595628, 16.6614027 49.7595023, 16.66135 49.7594511, 16.6612935 49.7593918, 16.6612456 49.7593366, 16.661202 49.759271, 16.66118 49.7592362, 16.6611472 49.7591716, 16.6611174 49.7591016, 16.6610812 49.7590011, 16.6610312 49.7588319, 16.6609615 49.7586056, 16.6608835 49.758248, 16.6608491 49.758075, 16.6607513 49.7576224)",,,,
218614695,368,Komenského,secondary,False,False,64.278,"LINESTRING (16.6614769 49.7595628, 16.6615857 49.7596288, 16.6616553 49.7596665, 16.6617366 49.7597036, 16.6618252 49.7597377, 16.6619051 49.7597615, 16.6619899 49.7597822, 16.6620506 49.7597941, 16.6621312 49.7598079, 16.6622562 49.759821)",,,,
22746380,,9. května,residential,False,False,212.77300000000002,"LINESTRING (16.6622562 49.759821, 16.6622468 49.7599097, 16.6622452 49.7599734, 16.6622527 49.7601113, 16.6623414 49.7617332)",50,,,
32140295,,Marxova,residential,False,False,75.181,"LINESTRING (16.6622562 49.759821, 16.6623031 49.7593756, 16.6623039 49.7593318, 16.6623031 49.75928, 16.6622874 49.7591463)",30,,,
218614695,368,Komenského,secondary,False,False,216.68800000000002,"LINESTRING (16.6622562 49.759821, 16.6623886 49.7598299, 16.6624951 49.7598337, 16.6626384 49.759833, 16.6629442 49.7598302, 16.6634217 49.7598259, 16.6636232 49.759825, 16.6641582 49.7598226, 16.6642484 49.7598239, 16.6648988 49.7598375, 16.6652713 49.7598447)",,,,
218614695,368,Komenského,secondary,False,True,64.278,"LINESTRING (16.6622562 49.759821, 16.6621312 49.7598079, 16.6620506 49.7597941, 16.6619899 49.7597822, 16.6619051 49.7597615, 16.6618252 49.7597377, 16.6617366 49.7597036, 16.6616553 49.7596665, 16.6615857 49.7596288, 16.6614769 49.7595628)",,,,
22746379,,K. Čapka,residential,False,False,76.0,"LINESTRING (16.6623414 49.7617332, 16.6633961 49.7616786)",50,,,
22746379,,K. Čapka,residential,False,True,99.19,"LINESTRING (16.6623414 49.7617332, 16.6609617 49.7617708)",50,,,
22746380,,9. května,residential,False,True,212.773,"LINESTRING (16.6623414 49.7617332, 16.6622527 49.7601113, 16.6622452 49.7599734, 16.6622468 49.7599097, 16.6622562 49.759821)",50,,,
22732469,,Lázeňská,residential,False,False,282.721,"LINESTRING (16.6673199 49.7614068, 16.6672603 49.7617402, 16.6670848 49.762064, 16.6667485 49.7622753, 16.666637 49.7623491, 16.6664282 49.7624595, 16.6662669 49.762464, 16.6656573 49.7624418, 16.6650988 49.7624144, 16.6647294 49.7624232, 16.6644458 49.7624047)",,,,
"[22778316, 502443542]",,"['Josefská', 'Mlýnská']",residential,False,False,150.207,"LINESTRING (16.6673199 49.7614068, 16.6674734 49.7613631, 16.6678903 49.7613302, 16.6681823 49.761278, 16.6683806 49.7612104, 16.6685496 49.7611095, 16.6686167 49.761018, 16.6686602 49.7609149, 16.6687056 49.7607688, 16.6687235 49.7607083, 16.6687413 49.7606461)",,,,
"[1039422626, 22746381]",,Josefská,residential,False,True,180.818,"LINESTRING (16.6673199 49.7614068, 16.665474 49.7612577, 16.664822 49.7612051)",,,,
22720419,,Čs. armády,residential,True,False,63.43,"LINESTRING (16.6651834 49.7590498, 16.6650808 49.7585541, 16.6650568 49.7584855)",30,,,
22720423,,Ztracená,residential,True,False,80.229,"LINESTRING (16.6651834 49.7590498, 16.6647818 49.7590631, 16.6640708 49.7591104)",30,,,
22776166,,Zámecká,residential,True,False,115.943,"LINESTRING (16.6651834 49.7590498, 16.6657707 49.7590241, 16.6659473 49.7590006, 16.6659925 49.7589307, 16.666025 49.7587226, 16.6660485 49.758462)",30,,,
22720423,,Ztracená,residential,True,False,64.153,"LINESTRING (16.6640708 49.7591104, 16.663179 49.7591414)",30,,,
899424848,,Cechovní,residential,False,True,39.895,"LINESTRING (16.6640708 49.7591104, 16.6640018 49.7587544)",30,,,
22776166,,Zámecká,residential,True,False,65.02799999999999,"LINESTRING (16.6660485 49.758462, 16.6660582 49.7582512, 16.6660575 49.7581521, 16.6660286 49.7579738, 16.6660129 49.7578788)",30,,,
22776166,,Zámecká,residential,True,False,58.25699999999999,"LINESTRING (16.6660129 49.7578788, 16.6659728 49.7577088, 16.6659684 49.7575391, 16.665954 49.7573571)",30,,,
32267677,,Poštovní,residential,False,True,90.042,"LINESTRING (16.6660129 49.7578788, 16.6658495 49.757898, 16.6656406 49.7579225, 16.6653441 49.757942, 16.6649842 49.757956, 16.6647683 49.7579664)",30,,,
"[899424849, 263265791]",,Bránská,residential,True,False,51.349,"LINESTRING (16.6650136 49.7567605, 16.6649771 49.7564329, 16.6649661 49.7563337, 16.6649623 49.7562999)",30,,,
22779450,,Kostelní nám.,residential,False,False,70.162,"LINESTRING (16.6643854 49.7567969, 16.6643747 49.7567742, 16.6643523 49.7567504, 16.6643153 49.7567289, 16.6642093 49.7567044, 16.664124 49.7566954, 16.6640371 49.7566896, 16.6637536 49.7567048, 16.6636777 49.756713, 16.6636267 49.7567268, 16.6636109 49.7567514, 16.6636233 49.7568173)",,,,
502171308,,Kostelní nám.,residential,False,False,82.83099999999999,"LINESTRING (16.6643854 49.7567969, 16.6643796 49.7568271, 16.6643704 49.7568572, 16.6643538 49.7568839, 16.6643205 49.7569279, 16.6642881 49.75696, 16.664253 49.7569813, 16.6642155 49.7570005, 16.6641759 49.7570161, 16.6641371 49.7570239, 16.6641103 49.7570261, 16.6640549 49.7570284, 16.6640171 49.7570244, 16.6638896 49.7570031, 16.663828 49.7569911, 16.6637281 49.7569679, 16.6636922 49.7569565, 16.6636672 49.7569413, 16.6636447 49.7569093, 16.6636233 49.7568173)",,,,
22779453,,,residential,True,False,45.372,"LINESTRING (16.6643854 49.7567969, 16.6647236 49.7567665, 16.6650136 49.7567605)",,,,
38100651,,Farní,residential,False,True,43.151,"LINESTRING (16.6630273 49.7568657, 16.6636233 49.7568173)",,,,
38100651,,Farní,residential,False,False,80.608,"LINESTRING (16.6630273 49.7568657, 16.6626983 49.7568877, 16.6622427 49.7569385, 16.6620822 49.7569591, 16.6619174 49.7569681)",,,,
72875693,,Stará,residential,False,True,74.398,"LINESTRING (16.6630273 49.7568657, 16.6630979 49.7575088, 16.6631006 49.7575331)",,,,
32498874,,Farní,residential,False,False,61.924,"LINESTRING (16.6619174 49.7569681, 16.6620279 49.7575204)",,,,
38100651,,Farní,residential,False,False,96.18900000000001,"LINESTRING (16.6619174 49.7569681, 16.6614155 49.7569814, 16.6613599 49.7569667, 16.6612842 49.7569243, 16.6612533 49.7568938, 16.6612 49.7568518, 16.6611291 49.7567554, 16.6609594 49.7566664, 16.6608607 49.7565916)",,,,
38100651,,Farní,residential,False,True,80.608,"LINESTRING (16.6619174 49.7569681, 16.6620822 49.7569591, 16.6622427 49.7569385, 16.6626983 49.7568877, 16.6630273 49.7568657)",,,,
"[33463236, 22720422]",,"['Pivovarská', 'Tichá']",residential,False,False,128.217,"LINESTRING (16.6622016 49.7586171, 16.6625647 49.758599, 16.6628162 49.7585966, 16.6631514 49.758603, 16.663179 49.7591414)",30,,,
32140295,,Marxova,residential,False,False,59.16,"LINESTRING (16.6622016 49.7586171, 16.6621756 49.7585118, 16.6620937 49.7580897)",30,,,
32140295,,Marxova,residential,False,True,59.18,"LINESTRING (16.6622016 49.7586171, 16.662208 49.7586953, 16.6622874 49.7591463)",30,,,
22720423,,Ztracená,residential,True,False,64.066,"LINESTRING (16.663179 49.7591414, 16.6627302 49.7591508, 16.6622874 49.7591463)",30,,,
"[33463236, 22720422]",,"['Pivovarská', 'Tichá']",residential,False,True,128.217,"LINESTRING (16.663179 49.7591414, 16.6631514 49.758603, 16.6628162 49.7585966, 16.6625647 49.758599, 16.6622016 49.7586171)",30,,,
22720427,,,residential,False,True,23.336,"LINESTRING (16.6622874 49.7591463, 16.6619634 49.7591616)",,,,
32140295,,Marxova,residential,False,False,59.18,"LINESTRING (16.6622874 49.7591463, 16.662208 49.7586953, 16.6622016 49.7586171)",30,,,
32140295,,Marxova,residential,False,True,75.181,"LINESTRING (16.6622874 49.7591463, 16.6623031 49.75928, 16.6623039 49.7593318, 16.6623031 49.7593756, 16.6622562 49.759821)",30,,,
32498874,,Farní,residential,False,True,61.924,"LINESTRING (16.6620279 49.7575204, 16.6619174 49.7569681)",,,,
22746379,,K. Čapka,residential,False,True,76.0,"LINESTRING (16.6633961 49.7616786, 16.6623414 49.7617332)",50,,,
22746379,,K. Čapka,residential,False,False,94.5,"LINESTRING (16.6633961 49.7616786, 16.6640946 49.7616382, 16.6641493 49.7616343, 16.664707 49.761607)",50,,,
22755959,,Krátká,residential,True,False,71.285,"LINESTRING (16.6650568 49.7584855, 16.6660485 49.758462)",30,,,
22720419,,Čs. armády,residential,True,False,34.698,"LINESTRING (16.6650568 49.7584855, 16.6650107 49.7584158, 16.6649643 49.7583796, 16.6647121 49.7582833)",30,,,
970430139,,Mlýnská,residential,False,True,45.935,"LINESTRING (16.6688577 49.7602399, 16.6687413 49.7606461)",,,,
"[219269812, 23304020, 23304021]",,Olomoucká,residential,False,True,113.293,"LINESTRING (16.6688577 49.7602399, 16.6688947 49.7601572, 16.6690072 49.7601113, 16.6691165 49.7600845, 16.6694362 49.7600845, 16.6697509 49.7601096, 16.6698934 49.760116, 16.6701304 49.7601024, 16.670306 49.7601133)",,yes,no,
218614696,3711,Olomoucká,tertiary,False,True,194.21699999999998,"LINESTRING (16.6688577 49.7602399, 16.667167 49.7600933, 16.666536 49.7600252, 16.6661902 49.7599648)",,,,
"[143718000, 23304018, 754992870]",3711,Olomoucká,tertiary,False,False,137.70100000000002,"LINESTRING (16.6688577 49.7602399, 16.6702459 49.7604227, 16.6704812 49.7604524, 16.6707373 49.7604833)",,yes,,
32268685,,Zámecké nám.,residential,False,True,66.595,"LINESTRING (16.6650299 49.7574046, 16.6650771 49.7574019, 16.6656437 49.7573707, 16.665954 49.7573571)",30,,,
263265791,,Bránská,residential,True,False,71.631,"LINESTRING (16.6650299 49.7574046, 16.6650247 49.7571448, 16.6650136 49.7567605)",30,,,
22776167,,Hvězdní,residential,True,False,99.89500000000001,"LINESTRING (16.6620937 49.7580897, 16.6632929 49.7580689, 16.6634839 49.7580703)",30,,,
32140295,,Marxova,residential,False,False,59.007000000000005,"LINESTRING (16.6620937 49.7580897, 16.6620501 49.7578387, 16.6620305 49.7575609)",30,,,
32140295,,Marxova,residential,False,True,59.16,"LINESTRING (16.6620937 49.7580897, 16.6621756 49.7585118, 16.6622016 49.7586171)",30,,,
22776168,,Jiráskova,residential,False,False,134.493,"LINESTRING (16.6609148 49.7598971, 16.6590426 49.7599125)",50,,,
22776168,,Jiráskova,residential,False,True,55.837999999999994,"LINESTRING (16.6609148 49.7598971, 16.6610098 49.7598814, 16.6614769 49.7595628)",50,,,
22776168,,Jiráskova,residential,False,True,134.493,"LINESTRING (16.6590426 49.7599125, 16.6609148 49.7598971)",50,,,
