osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,access
28291824,,Školní,residential,,False,True,175.581,"LINESTRING (18.0219813 49.0889823, 18.0217523 49.0874104)",,,
36979877,,Školní,residential,,False,False,120.216,"LINESTRING (18.0219813 49.0889823, 18.0225491 49.0889169, 18.0229837 49.0888808, 18.0231067 49.088876, 18.023433 49.0888743, 18.0235372 49.0888864, 18.0236154 49.0889)",,,
36979877,,Školní,residential,,False,True,62.627,"LINESTRING (18.0219813 49.0889823, 18.0213528 49.0890167, 18.0212401 49.0890528, 18.0211468 49.0890827)",,,
36979877,,Školní,residential,,False,True,120.216,"LINESTRING (18.0236154 49.0889, 18.0235372 49.0888864, 18.023433 49.0888743, 18.0231067 49.088876, 18.0229837 49.0888808, 18.0225491 49.0889169, 18.0219813 49.0889823)",,,
174751436,57,1. května,primary,50,False,False,108.85900000000001,"LINESTRING (18.0236154 49.0889, 18.0235566 49.0890202, 18.0233891 49.0893818, 18.0233475 49.0894921, 18.0233086 49.089671, 18.0232844 49.0898509)",,,
174751436,57,1. května,primary,50,False,True,202.942,"LINESTRING (18.0236154 49.0889, 18.0237354 49.0886138, 18.0238114 49.0883973, 18.0239103 49.0880347, 18.0241416 49.0871092)",,,
36979873,,,residential,,False,True,46.453,"LINESTRING (18.0249876 49.0872089, 18.0243598 49.0871349)",,,
36979874,,J. Středovského,residential,,False,False,158.202,"LINESTRING (18.0249876 49.0872089, 18.0252615 49.0881829, 18.025369 49.0886095)",,,
36979874,,J. Středovského,residential,,False,True,214.901,"LINESTRING (18.0249876 49.0872089, 18.0250104 49.087101, 18.0251615 49.0868821, 18.0252348 49.0868162, 18.02534 49.0867862, 18.0260586 49.0867077, 18.0261366 49.0866992, 18.0263975 49.0875807)",,,
36979874,,J. Středovského,residential,,False,True,158.202,"LINESTRING (18.025369 49.0886095, 18.0252615 49.0881829, 18.0249876 49.0872089)",,,
36979875,,J. Středovského,residential,,False,False,47.409,"LINESTRING (18.0263975 49.0875807, 18.0257566 49.0876556)",,,
36979875,,J. Středovského,residential,,False,True,48.206,"LINESTRING (18.0263975 49.0875807, 18.0270501 49.087508)",,,
36979874,,J. Středovského,residential,,False,False,214.90099999999998,"LINESTRING (18.0263975 49.0875807, 18.0261366 49.0866992, 18.0260586 49.0867077, 18.02534 49.0867862, 18.0252348 49.0868162, 18.0251615 49.0868821, 18.0250104 49.087101, 18.0249876 49.0872089)",,,
36979875,,J. Středovského,residential,,False,False,48.206,"LINESTRING (18.0270501 49.087508, 18.0263975 49.0875807)",,,
36979875,,J. Středovského,residential,,False,True,47.409,"LINESTRING (18.0257566 49.0876556, 18.0263975 49.0875807)",,,
36979877,,Školní,residential,,False,False,62.626999999999995,"LINESTRING (18.0211468 49.0890827, 18.0212401 49.0890528, 18.0213528 49.0890167, 18.0219813 49.0889823)",,,
28291824,,Školní,residential,,False,True,51.13,"LINESTRING (18.0220281 49.0894411, 18.0219813 49.0889823)",,,
"[929420189, 36979910, 929420182, 929420183]",,Fr. Louckého,residential,,True,False,64.401,"LINESTRING (18.0232428 49.0901565, 18.0233201 49.0901655, 18.0233811 49.0901758, 18.0234693 49.0901944, 18.0235073 49.0902021, 18.0235462 49.0902159, 18.0235788 49.0902314, 18.0236023 49.0902464, 18.0236239 49.0902631, 18.0236438 49.0902852, 18.0236693 49.0903293, 18.0237046 49.0903905, 18.0237321 49.090483, 18.0237576 49.0905495)",yes,,
"[46982273, 929420204]",57,"['1. května', 'H. Synkové']",primary,50,False,False,84.92699999999999,"LINESTRING (18.0232428 49.0901565, 18.0232372 49.0901807, 18.0232209 49.0902245, 18.0232004 49.0902666, 18.0231665 49.0903314, 18.0229736 49.0906656, 18.0228272 49.0908683)",,,
"[174751436, 929420205]",57,1. května,primary,50,False,True,34.119,"LINESTRING (18.0232428 49.0901565, 18.0232636 49.0900255, 18.0232844 49.0898509)",,,
"[196846352, 1231553642, 36979932, 416902384]",,"['Pivovarská', 'H. Synkové']",residential,,False,True,116.37899999999999,"LINESTRING (18.0210081 49.090261, 18.0210861 49.0903809, 18.0211555 49.0905255, 18.0211969 49.0906249, 18.0212466 49.0906264, 18.0214458 49.0906323, 18.0214916 49.0906336, 18.0221171 49.090652, 18.0222063 49.0906546)",yes,,
37796022,,Pivovarská,residential,,False,False,40.120999999999995,"LINESTRING (18.0210081 49.090261, 18.0209296 49.0900997, 18.0208381 49.0899886, 18.0208149 49.0899251)",,,
196846353,,Pluskalova,residential,,False,False,463.222,"LINESTRING (18.0210081 49.090261, 18.0207132 49.0902747, 18.0202967 49.0902537, 18.0201547 49.0902147, 18.0200861 49.0901458, 18.0200083 49.0900349, 18.0199121 49.0899809, 18.0198068 49.0899629, 18.0197107 49.0899929, 18.0196512 49.0900499, 18.0195917 49.0904426, 18.0194681 49.0907184, 18.0185735 49.0921274, 18.0184927 49.0922546, 18.0184108 49.0923713, 18.0182295 49.0926297, 18.018141 49.0927653, 18.0179937 49.0929342)",,,
416902387,,Pivovarská,residential,,False,True,159.363,"LINESTRING (18.020347 49.0883673, 18.0204141 49.0885448, 18.0204508 49.0886195, 18.0205114 49.088706, 18.0206019 49.0888085, 18.0207298 49.0889771, 18.020781 49.0890742, 18.0208675 49.0893912, 18.0208661 49.0895345, 18.0208412 49.0897358)",,,
"[1231553640, 36979879]",,Podzámčí,residential,,False,True,69.269,"LINESTRING (18.0219768 49.0927787, 18.0219695 49.0927302, 18.021971 49.0925466, 18.0219733 49.092518, 18.0219806 49.0924966, 18.0219944 49.0924831, 18.0220084 49.0924752, 18.0220298 49.092467, 18.0220779 49.0924592, 18.0221559 49.09245, 18.022232 49.0924404, 18.0223171 49.0924277, 18.0223768 49.0924183, 18.0224196 49.0924083, 18.0224664 49.0923954)",,,
"[40813665, 40813666, 1231550947, 37786556, 240799549]",,Podzámčí,residential,,False,False,480.76099999999985,"LINESTRING (18.0219768 49.0927787, 18.0219225 49.0927893, 18.0218746 49.0928025, 18.021685 49.0928648, 18.0215246 49.0929413, 18.0214237 49.0930404, 18.021372 49.0932546, 18.0214458 49.093416, 18.0215404 49.093577, 18.0215278 49.0938061, 18.0214994 49.0939341, 18.0215404 49.0941199, 18.0214836 49.0943118, 18.0213859 49.0944501, 18.0212756 49.0945327, 18.0211148 49.0945409, 18.0209415 49.0944728, 18.0207933 49.0943634, 18.0207145 49.0942045, 18.0206988 49.0940187, 18.0206799 49.0937256, 18.0205632 49.0934945, 18.0204655 49.093352, 18.0203268 49.0932117, 18.0202687 49.0931729, 18.0201875 49.0931433, 18.0197648 49.093036, 18.0196018 49.0930135, 18.0195492 49.0929942, 18.019523 49.0929805, 18.0195085 49.09295, 18.0195293 49.092931, 18.0195955 49.0928794)",yes,,
240799548,,Podzámčí,residential,,False,False,113.47200000000001,"LINESTRING (18.0219768 49.0927787, 18.0219916 49.0928218, 18.0222611 49.0935306, 18.0223511 49.0937693)",,,
240799548,,Podzámčí,residential,,False,True,113.47200000000001,"LINESTRING (18.0223511 49.0937693, 18.0222611 49.0935306, 18.0219916 49.0928218, 18.0219768 49.0927787)",,,
36979909,,Č. Kramoliše,residential,,False,False,303.751,"LINESTRING (18.0232844 49.0898509, 18.0233164 49.0898477, 18.0233573 49.0898417, 18.0233957 49.089834, 18.0234388 49.0898216, 18.0235992 49.0897751, 18.0237588 49.0897317, 18.02392 49.0896962, 18.0244475 49.0895972, 18.0246743 49.0895548, 18.0248274 49.089524, 18.0249682 49.0894894, 18.0250926 49.089443, 18.0252463 49.0893868, 18.0254627 49.089303, 18.0256262 49.0892431, 18.0257426 49.0892121, 18.0259004 49.0891795, 18.0261423 49.0891498, 18.026681 49.0890789, 18.0272196 49.0890006)",,,
"[174751436, 929420205]",57,1. května,primary,50,False,False,34.119,"LINESTRING (18.0232844 49.0898509, 18.0232636 49.0900255, 18.0232428 49.0901565)",,,
174751436,57,1. května,primary,50,False,True,108.85900000000001,"LINESTRING (18.0232844 49.0898509, 18.0233086 49.089671, 18.0233475 49.0894921, 18.0233891 49.0893818, 18.0235566 49.0890202, 18.0236154 49.0889)",,,
36979909,,Č. Kramoliše,residential,,False,True,303.75100000000003,"LINESTRING (18.0272196 49.0890006, 18.026681 49.0890789, 18.0261423 49.0891498, 18.0259004 49.0891795, 18.0257426 49.0892121, 18.0256262 49.0892431, 18.0254627 49.089303, 18.0252463 49.0893868, 18.0250926 49.089443, 18.0249682 49.0894894, 18.0248274 49.089524, 18.0246743 49.0895548, 18.0244475 49.0895972, 18.02392 49.0896962, 18.0237588 49.0897317, 18.0235992 49.0897751, 18.0234388 49.0898216, 18.0233957 49.089834, 18.0233573 49.0898417, 18.0233164 49.0898477, 18.0232844 49.0898509)",,,
416902368,,Fr. Louckého,residential,,True,False,23.421,"LINESTRING (18.0237576 49.0905495, 18.0237495 49.0905693, 18.0237476 49.0905931, 18.0237507 49.0906185, 18.0237656 49.0906587, 18.0238134 49.0907531)",,,
"[929420185, 929597130]",,Hodňov,residential,,False,True,30.608999999999998,"LINESTRING (18.0237576 49.0905495, 18.0238039 49.0905457, 18.0241091 49.0905306, 18.0241329 49.0905314, 18.0241533 49.0905345, 18.0241741 49.0905407)",yes,,
36979914,,Kopec,residential,,False,False,75.494,"LINESTRING (18.0252524 49.090888, 18.0254838 49.0908976, 18.025894 49.0908745, 18.0261694 49.0909474, 18.026228 49.0909973)",,,
169205168,,Kopec,residential,,False,False,53.585,"LINESTRING (18.0252524 49.090888, 18.0252699 49.091028, 18.0251967 49.0911355, 18.0252201 49.0912352, 18.0253402 49.0912832, 18.025387 49.091281)",,,
169205168,,Kopec,residential,,False,True,32.41,"LINESTRING (18.0252524 49.090888, 18.0251083 49.0907511, 18.0250749 49.0907068, 18.0250565 49.0906728, 18.0250379 49.090635)",,,
36979914,,Kopec,residential,,False,True,75.494,"LINESTRING (18.026228 49.0909973, 18.0261694 49.0909474, 18.025894 49.0908745, 18.0254838 49.0908976, 18.0252524 49.090888)",,,
169205168,,Kopec,residential,,False,False,144.973,"LINESTRING (18.026228 49.0909973, 18.0266587 49.090957, 18.0269928 49.0909498, 18.0273041 49.0909812, 18.0274228 49.090987, 18.0279015 49.0909697, 18.0280267 49.0909686, 18.028111 49.090984, 18.028194 49.0910148)",,,
169205168,,Kopec,residential,,False,True,70.513,"LINESTRING (18.026228 49.0909973, 18.0259145 49.0910626, 18.0256274 49.0911719, 18.0254662 49.0912774, 18.025387 49.091281)",,,
169205168,,Kopec,residential,,False,False,32.41,"LINESTRING (18.0250379 49.090635, 18.0250565 49.0906728, 18.0250749 49.0907068, 18.0251083 49.0907511, 18.0252524 49.090888)",,,
189110674,,Hodňov,residential,,False,False,69.57900000000001,"LINESTRING (18.0250379 49.090635, 18.0250151 49.0906066, 18.0249842 49.0905782, 18.0249453 49.0905551, 18.0248943 49.0905297, 18.0248556 49.0905169, 18.0248075 49.0905055, 18.0247419 49.0904974, 18.0246514 49.0904972, 18.0242727 49.0905199, 18.0242332 49.0905246, 18.0242013 49.0905305, 18.0241741 49.0905407)",,,
36979915,,Drahy,residential,,False,False,146.816,"LINESTRING (18.0262407 49.0920376, 18.0260163 49.0920289, 18.0254849 49.0919957, 18.0252322 49.0919892, 18.024976 49.0919846, 18.0248031 49.0919744, 18.0247192 49.0919612, 18.0246385 49.0919482, 18.0245779 49.0919509, 18.0245208 49.0919746, 18.0244804 49.0920159, 18.0244287 49.0920463, 18.02432 49.0920962)",,,
36979915,,Drahy,residential,,False,True,146.816,"LINESTRING (18.02432 49.0920962, 18.0244287 49.0920463, 18.0244804 49.0920159, 18.0245208 49.0919746, 18.0245779 49.0919509, 18.0246385 49.0919482, 18.0247192 49.0919612, 18.0248031 49.0919744, 18.024976 49.0919846, 18.0252322 49.0919892, 18.0254849 49.0919957, 18.0260163 49.0920289, 18.0262407 49.0920376)",,,
416902373,50736,Jos. Polácha,tertiary,50,False,False,271.726,"LINESTRING (18.02432 49.0920962, 18.0244028 49.0921378, 18.0244711 49.0921813, 18.024552 49.0922397, 18.0246176 49.0922911, 18.0249787 49.0926036, 18.0251025 49.0926843, 18.0252101 49.0927452, 18.0253298 49.0928, 18.0255251 49.0928668, 18.0258615 49.0929633, 18.0262051 49.0930576, 18.0264411 49.0931161, 18.0265373 49.0931357, 18.0266526 49.0931567, 18.0267598 49.0931697, 18.026853 49.0931775, 18.0269505 49.0931823, 18.0274648 49.0931868)",,,
416902373,50736,Jos. Polácha,tertiary,50,False,True,14.693,"LINESTRING (18.02432 49.0920962, 18.0242688 49.0920733, 18.024229 49.0920591, 18.0241868 49.0920464, 18.0241416 49.0920358)",,,
36979916,,Am. Kutinové,residential,,False,False,80.854,"LINESTRING (18.0274648 49.0931868, 18.0274663 49.0932564, 18.0275025 49.0939135)",,,
416902373,50736,Jos. Polácha,tertiary,50,False,False,56.738,"LINESTRING (18.0274648 49.0931868, 18.0278568 49.0931898, 18.0281136 49.0931959, 18.0282436 49.0932009)",,,
416902373,50736,Jos. Polácha,tertiary,50,False,True,271.72599999999994,"LINESTRING (18.0274648 49.0931868, 18.0269505 49.0931823, 18.026853 49.0931775, 18.0267598 49.0931697, 18.0266526 49.0931567, 18.0265373 49.0931357, 18.0264411 49.0931161, 18.0262051 49.0930576, 18.0258615 49.0929633, 18.0255251 49.0928668, 18.0253298 49.0928, 18.0252101 49.0927452, 18.0251025 49.0926843, 18.0249787 49.0926036, 18.0246176 49.0922911, 18.024552 49.0922397, 18.0244711 49.0921813, 18.0244028 49.0921378, 18.02432 49.0920962)",,,
"[36979916, 827110417, 1151051346, 827110418, 1148053497]",,Am. Kutinové,residential,,False,True,174.439,"LINESTRING (18.028065 49.0954318, 18.0279 49.0950057, 18.0278778 49.0949678, 18.0278042 49.0948451, 18.0277777 49.0948046, 18.0277502 49.0947461, 18.0276303 49.0944913, 18.0275216 49.0941156, 18.0275025 49.0939135)",yes,,
36979878,,H. Synkové,residential,,False,True,46.951,"LINESTRING (18.0222063 49.0906546, 18.0224616 49.0906598, 18.0227152 49.0906567, 18.022801 49.0906544, 18.0228508 49.0906531)",,,
"[36979930, 1208701227]",,H. Synkové,residential,,False,False,70.516,"LINESTRING (18.0222063 49.0906546, 18.0222094 49.0907208, 18.0222179 49.0907822, 18.0222782 49.0910588, 18.0222973 49.0911397, 18.0223332 49.0912828)",,,
"[416902384, 196846352, 1231553642, 36979932]",,"['Pivovarská', 'H. Synkové']",residential,,False,False,116.37900000000002,"LINESTRING (18.0222063 49.0906546, 18.0221171 49.090652, 18.0214916 49.0906336, 18.0214458 49.0906323, 18.0212466 49.0906264, 18.0211969 49.0906249, 18.0211555 49.0905255, 18.0210861 49.0903809, 18.0210081 49.090261)",yes,,
415100055,,H. Synkové,residential,,False,False,31.964000000000002,"LINESTRING (18.0223332 49.0912828, 18.0223697 49.0914648, 18.0223782 49.0914996, 18.0223868 49.0915201, 18.0224007 49.0915396, 18.0224215 49.0915616)",,,
602971465,,H. Synkové,residential,,False,False,13.902000000000001,"LINESTRING (18.0223332 49.0912828, 18.0224436 49.091309, 18.0225148 49.0913209)",,,
"[36979930, 1208701227]",,H. Synkové,residential,,False,True,70.516,"LINESTRING (18.0223332 49.0912828, 18.0222973 49.0911397, 18.0222782 49.0910588, 18.0222179 49.0907822, 18.0222094 49.0907208, 18.0222063 49.0906546)",,,
416902387,,Pivovarská,residential,,False,False,21.136,"LINESTRING (18.0208149 49.0899251, 18.0208412 49.0897358)",,,
37796022,,Pivovarská,residential,,False,True,40.120999999999995,"LINESTRING (18.0208149 49.0899251, 18.0208381 49.0899886, 18.0209296 49.0900997, 18.0210081 49.090261)",,,
196846353,,Pluskalova,residential,,False,True,463.2220000000001,"LINESTRING (18.0179937 49.0929342, 18.018141 49.0927653, 18.0182295 49.0926297, 18.0184108 49.0923713, 18.0184927 49.0922546, 18.0185735 49.0921274, 18.0194681 49.0907184, 18.0195917 49.0904426, 18.0196512 49.0900499, 18.0197107 49.0899929, 18.0198068 49.0899629, 18.0199121 49.0899809, 18.0200083 49.0900349, 18.0200861 49.0901458, 18.0201547 49.0902147, 18.0202967 49.0902537, 18.0207132 49.0902747, 18.0210081 49.090261)",,,
"[40813665, 40813666, 1231550947, 37786556, 240799549]",,Podzámčí,residential,,False,True,480.761,"LINESTRING (18.0195955 49.0928794, 18.0195293 49.092931, 18.0195085 49.09295, 18.019523 49.0929805, 18.0195492 49.0929942, 18.0196018 49.0930135, 18.0197648 49.093036, 18.0201875 49.0931433, 18.0202687 49.0931729, 18.0203268 49.0932117, 18.0204655 49.093352, 18.0205632 49.0934945, 18.0206799 49.0937256, 18.0206988 49.0940187, 18.0207145 49.0942045, 18.0207933 49.0943634, 18.0209415 49.0944728, 18.0211148 49.0945409, 18.0212756 49.0945327, 18.0213859 49.0944501, 18.0214836 49.0943118, 18.0215404 49.0941199, 18.0214994 49.0939341, 18.0215278 49.0938061, 18.0215404 49.093577, 18.0214458 49.093416, 18.021372 49.0932546, 18.0214237 49.0930404, 18.0215246 49.0929413, 18.021685 49.0928648, 18.0218746 49.0928025, 18.0219225 49.0927893, 18.0219768 49.0927787)",yes,,
169205168,,Kopec,residential,,False,True,144.973,"LINESTRING (18.028194 49.0910148, 18.028111 49.090984, 18.0280267 49.0909686, 18.0279015 49.0909697, 18.0274228 49.090987, 18.0273041 49.0909812, 18.0269928 49.0909498, 18.0266587 49.090957, 18.026228 49.0909973)",,,
169205167,,Kopec,residential,,False,False,59.596,"LINESTRING (18.025387 49.091281, 18.0252955 49.0918136)",,,
169205168,,Kopec,residential,,False,False,70.51299999999999,"LINESTRING (18.025387 49.091281, 18.0254662 49.0912774, 18.0256274 49.0911719, 18.0259145 49.0910626, 18.026228 49.0909973)",,,
169205168,,Kopec,residential,,False,True,53.585,"LINESTRING (18.025387 49.091281, 18.0253402 49.0912832, 18.0252201 49.0912352, 18.0251967 49.0911355, 18.0252699 49.091028, 18.0252524 49.090888)",,,
169205167,,Kopec,residential,,False,True,59.596,"LINESTRING (18.0252955 49.0918136, 18.025387 49.091281)",,,
169205172,,Rozkvět,residential,,False,True,78.728,"LINESTRING (18.0282436 49.0932009, 18.0281752 49.0939075)",,,
416902373,50736,Jos. Polácha,tertiary,50,False,False,41.36899999999999,"LINESTRING (18.0282436 49.0932009, 18.0283585 49.0932071, 18.0285153 49.0932166, 18.0286883 49.0932306, 18.0288081 49.093242)",,,
416902373,50736,Jos. Polácha,tertiary,50,False,True,56.738,"LINESTRING (18.0282436 49.0932009, 18.0281136 49.0931959, 18.0278568 49.0931898, 18.0274648 49.0931868)",,,
169205173,,Rozkvět,residential,,False,True,72.551,"LINESTRING (18.0288081 49.093242, 18.0287965 49.0933074, 18.028749 49.0938932)",,,
416902373,50736,Jos. Polácha,tertiary,50,False,False,36.941,"LINESTRING (18.0288081 49.093242, 18.0289883 49.0932607, 18.0293079 49.0932989)",,,
416902373,50736,Jos. Polácha,tertiary,50,False,True,41.369,"LINESTRING (18.0288081 49.093242, 18.0286883 49.0932306, 18.0285153 49.0932166, 18.0283585 49.0932071, 18.0282436 49.0932009)",,,
169205171,,Rozkvět,residential,,False,True,67.687,"LINESTRING (18.0293079 49.0932989, 18.0292978 49.093349, 18.0292497 49.0939063)",,,
416902373,50736,Jos. Polácha,tertiary,50,False,True,36.941,"LINESTRING (18.0293079 49.0932989, 18.0289883 49.0932607, 18.0288081 49.093242)",,,
169205174,,Rozkvět,residential,,False,False,36.487,"LINESTRING (18.028749 49.0938932, 18.0292497 49.0939063)",,,
169205174,,Rozkvět,residential,,False,True,41.81,"LINESTRING (18.028749 49.0938932, 18.0281752 49.0939075)",,,
169205173,,Rozkvět,residential,,False,False,72.551,"LINESTRING (18.028749 49.0938932, 18.0287965 49.0933074, 18.0288081 49.093242)",,,
169205174,,Rozkvět,residential,,False,True,36.487,"LINESTRING (18.0292497 49.0939063, 18.028749 49.0938932)",,,
169205171,,Rozkvět,residential,,False,False,67.687,"LINESTRING (18.0292497 49.0939063, 18.0292978 49.093349, 18.0293079 49.0932989)",,,
169205172,,Rozkvět,residential,,False,False,78.728,"LINESTRING (18.0281752 49.0939075, 18.0282436 49.0932009)",,,
169205174,,Rozkvět,residential,,False,False,41.81,"LINESTRING (18.0281752 49.0939075, 18.028749 49.0938932)",,,
169205174,,Rozkvět,residential,,False,True,48.986,"LINESTRING (18.0281752 49.0939075, 18.0275025 49.0939135)",,,
169205174,,Rozkvět,residential,,False,False,48.986,"LINESTRING (18.0275025 49.0939135, 18.0281752 49.0939075)",,,
"[36979916, 827110417, 827110418, 1151051346, 1148053497]",,Am. Kutinové,residential,,False,False,174.439,"LINESTRING (18.0275025 49.0939135, 18.0275216 49.0941156, 18.0276303 49.0944913, 18.0277502 49.0947461, 18.0277777 49.0948046, 18.0278042 49.0948451, 18.0278778 49.0949678, 18.0279 49.0950057, 18.028065 49.0954318)",yes,,
36979916,,Am. Kutinové,residential,,False,True,80.854,"LINESTRING (18.0275025 49.0939135, 18.0274663 49.0932564, 18.0274648 49.0931868)",,,
36979873,,,residential,,False,False,46.453,"LINESTRING (18.0243598 49.0871349, 18.0249876 49.0872089)",,,
36979873,,,residential,,False,True,16.145,"LINESTRING (18.0243598 49.0871349, 18.0242055 49.0871167, 18.0241416 49.0871092)",,,
169259503,,Hůrka,residential,,False,True,160.695,"LINESTRING (18.0243598 49.0871349, 18.0243649 49.0871698, 18.0243933 49.0873623, 18.0244203 49.0876118, 18.0244288 49.0877802, 18.02448 49.0878984, 18.024578 49.0881423, 18.0246576 49.0883461, 18.0246789 49.0885583)",,,
169259503,,Hůrka,residential,,False,False,160.695,"LINESTRING (18.0246789 49.0885583, 18.0246576 49.0883461, 18.024578 49.0881423, 18.02448 49.0878984, 18.0244288 49.0877802, 18.0244203 49.0876118, 18.0243933 49.0873623, 18.0243649 49.0871698, 18.0243598 49.0871349)",,,
395010895,,Podzámčí,residential,,False,False,22.323999999999998,"LINESTRING (18.0236562 49.0945671, 18.023799 49.0945809, 18.0238522 49.0945831, 18.0239043 49.0945828, 18.023961 49.0945801)",,,
46982272,57,Kloboucká,primary,50,False,True,263.326,"LINESTRING (18.023961 49.0945801, 18.0238866 49.0943865, 18.0236995 49.0939001, 18.0234775 49.0933382, 18.023344 49.0930205, 18.0233392 49.0930096, 18.0233217 49.0929692, 18.0233037 49.0929274, 18.0232795 49.0928846, 18.0232557 49.092847, 18.0232282 49.0928095, 18.0231865 49.092762, 18.0231465 49.0927241, 18.0231142 49.0926972, 18.0230647 49.0926596, 18.0229982 49.0926148, 18.0229196 49.0925609, 18.0228361 49.0925076, 18.0227667 49.092466, 18.0226852 49.0924168)",,,
395010895,,Podzámčí,residential,,False,True,22.323999999999998,"LINESTRING (18.023961 49.0945801, 18.0239043 49.0945828, 18.0238522 49.0945831, 18.023799 49.0945809, 18.0236562 49.0945671)",,,
"[40813668, 40813667, 1148053500]",57,Kloboucká,primary,50,False,False,34.789,"LINESTRING (18.023961 49.0945801, 18.0239772 49.0946193, 18.0240678 49.0948577, 18.0240798 49.0948831)",yes,,
395010888,,Kamenec,residential,,False,False,178.655,"LINESTRING (18.0219467 49.0947733, 18.0221692 49.0946271, 18.0223385 49.0945678, 18.0224343 49.0945234, 18.0225856 49.0944502, 18.0226397 49.0944571, 18.0226849 49.0944761, 18.0228548 49.0945502, 18.023021 49.0946104, 18.0231767 49.0946503, 18.0233889 49.0947021, 18.0236284 49.0947606, 18.0238393 49.0948221, 18.0240798 49.0948831)",,,
"[40813667, 40813668, 1148053500]",57,Kloboucká,primary,50,False,True,34.789,"LINESTRING (18.0240798 49.0948831, 18.0240678 49.0948577, 18.0239772 49.0946193, 18.023961 49.0945801)",yes,,
395010888,,Kamenec,residential,,False,True,178.655,"LINESTRING (18.0240798 49.0948831, 18.0238393 49.0948221, 18.0236284 49.0947606, 18.0233889 49.0947021, 18.0231767 49.0946503, 18.023021 49.0946104, 18.0228548 49.0945502, 18.0226849 49.0944761, 18.0226397 49.0944571, 18.0225856 49.0944502, 18.0224343 49.0945234, 18.0223385 49.0945678, 18.0221692 49.0946271, 18.0219467 49.0947733)",,,
46982273,57,H. Synkové,primary,50,False,True,27.662,"LINESTRING (18.0224215 49.0915616, 18.0224347 49.0915103, 18.0224548 49.0914518, 18.0224782 49.0913911, 18.0225148 49.0913209)",,,
415100055,,H. Synkové,residential,,False,True,31.964,"LINESTRING (18.0224215 49.0915616, 18.0224007 49.0915396, 18.0223868 49.0915201, 18.0223782 49.0914996, 18.0223697 49.0914648, 18.0223332 49.0912828)",,,
416902379,57,H. Synkové,primary,50,False,False,82.09200000000001,"LINESTRING (18.0224215 49.0915616, 18.0224078 49.0916247, 18.0223963 49.0916948, 18.0223921 49.0917777, 18.0223936 49.0918386, 18.0223997 49.0919183, 18.0224118 49.0920062, 18.022427 49.0920872, 18.0224553 49.0921793, 18.02249 49.0922528, 18.0225104 49.0922901)",,,
36979911,,H. Synkové,residential,30,False,False,142.381,"LINESTRING (18.0228272 49.0908683, 18.022963 49.0909574, 18.0230002 49.0909913, 18.0230256 49.0910338, 18.02303 49.0910532, 18.0231594 49.0916256, 18.0231364 49.0916724, 18.0230694 49.0916873, 18.0225139 49.0917717)",,,
46982273,57,H. Synkové,primary,50,False,False,55.251000000000005,"LINESTRING (18.0228272 49.0908683, 18.0226742 49.0910785, 18.0225896 49.0911977, 18.0225148 49.0913209)",,,
