osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge
"[1103781480, 4052980]",118;605,Plzeňská,secondary,50,False,False,280.894,"LINESTRING (14.0420154 49.9501567, 14.0421918 49.9501868, 14.0432443 49.9505943, 14.0436523 49.9507523, 14.0453875 49.9514412)",,
55759867,,,secondary,50,True,False,46.785999999999994,"LINESTRING (14.0420154 49.9501567, 14.0420104 49.9501742, 14.0419912 49.9502088, 14.0419606 49.9502397, 14.0419201 49.9502655, 14.0418718 49.9502848, 14.041818 49.9502969, 14.0417614 49.9503009, 14.0417048 49.9502969, 14.0416511 49.9502849, 14.0416028 49.9502655, 14.0415623 49.9502398, 14.0415317 49.950209)",roundabout,
125407305,,Pod Hájem,residential,30,False,False,93.485,"LINESTRING (14.0380645 49.9484224, 14.0379962 49.9484943, 14.0376536 49.949096, 14.0375918 49.9492046)",,
"[682110920, 682110919, 393218095]",118;605,Plzeňská,secondary,50,False,False,156.80399999999997,"LINESTRING (14.0380645 49.9484224, 14.0380141 49.9483968, 14.0370606 49.9479284, 14.0367065 49.947759, 14.0365481 49.9476758, 14.0364044 49.947593, 14.0363448 49.9475504)",,yes
"[393218096, 393218098, 393284455, 393218095]",118;605,Plzeňská,secondary,50,False,True,309.612,"LINESTRING (14.0380645 49.9484224, 14.0383166 49.9485382, 14.0383733 49.9485641, 14.0385451 49.9486481, 14.0389423 49.9488397, 14.0392868 49.9490284, 14.0394523 49.9491095, 14.0395354 49.9491431, 14.0402229 49.9494214, 14.0405263 49.9495443, 14.0415389 49.9499489, 14.0416269 49.949996)",,
682110919,118;605,Plzeňská,secondary,50,False,True,121.929,"LINESTRING (14.0353696 49.9465295, 14.035463 49.946605, 14.0355727 49.9467304, 14.035661 49.946831, 14.0359335 49.9471478, 14.0361109 49.9473432, 14.0362386 49.9474713)",,
1099706956,118;605,Plzeňská,secondary,50,True,False,22.306,"LINESTRING (14.0353696 49.9465295, 14.0353317 49.9465451, 14.0352888 49.9465538, 14.0352438 49.946555, 14.0351999 49.9465485, 14.0351602 49.946535, 14.0351273 49.9465152, 14.035105 49.9464925)",roundabout,
121135592,,V Kaštanech,residential,,False,False,60.536,"LINESTRING (14.0369295 49.9471571, 14.0362386 49.9474713)",,
121135592,,V Kaštanech,residential,,False,True,60.536,"LINESTRING (14.0362386 49.9474713, 14.0369295 49.9471571)",,
682110919,118;605,Plzeňská,secondary,50,False,True,11.623,"LINESTRING (14.0362386 49.9474713, 14.0363448 49.9475504)",,
682110919,118;605,Plzeňská,secondary,50,False,False,121.92899999999999,"LINESTRING (14.0362386 49.9474713, 14.0361109 49.9473432, 14.0359335 49.9471478, 14.035661 49.946831, 14.0355727 49.9467304, 14.035463 49.946605, 14.0353696 49.9465295)",,
125407303,,U Potoka,residential,,False,True,63.663,"LINESTRING (14.0350776 49.9478552, 14.0348686 49.9475877, 14.0344897 49.9477108)",,
"[393218093, 393218094]",2365,Jungmannova,tertiary,CZ:urban,False,False,84.278,"LINESTRING (14.03484 49.9465994, 14.0342987 49.9467908, 14.0341948 49.9468276, 14.0339193 49.9469295, 14.0338113 49.9469685)",,
393218093,2365,Jungmannova,tertiary,CZ:urban,False,True,22.378999999999998,"LINESTRING (14.03484 49.9465994, 14.0349661 49.9465486, 14.035105 49.9464925)",,
36945042,,Čechova,residential,,False,True,92.23400000000001,"LINESTRING (14.0328334 49.9473831, 14.0328735 49.9474257, 14.0331218 49.947706, 14.0335016 49.9480922)",,
258215745,2365,Jungmannova,tertiary,CZ:urban,False,True,83.921,"LINESTRING (14.0328334 49.9473831, 14.0334762 49.9470873, 14.0338113 49.9469685)",,
125407303,,U Potoka,residential,,False,False,82.445,"LINESTRING (14.0335016 49.9480922, 14.0344897 49.9477108)",,
36945042,,Čechova,residential,,False,False,92.234,"LINESTRING (14.0335016 49.9480922, 14.0331218 49.947706, 14.0328735 49.9474257, 14.0328334 49.9473831)",,
55759867,,,secondary,50,True,False,26.963000000000005,"LINESTRING (14.0415317 49.950209, 14.0415111 49.9501709, 14.0415055 49.9501306, 14.0415153 49.9500907, 14.0415399 49.9500535, 14.0415779 49.9500213, 14.0416269 49.949996)",roundabout,
"[124361876, 318888727]",,,residential,,False,"[False, True]",214.644,"LINESTRING (14.0415317 49.950209, 14.0414274 49.9502511, 14.0413473 49.9502953, 14.0412548 49.9503537, 14.0408932 49.9507257, 14.0405403 49.9510889, 14.0405237 49.951106, 14.0402028 49.9515047, 14.0400204 49.9518488)",,
"[393218096, 393218098, 393218095, 393284455]",118;605,Plzeňská,secondary,50,False,False,309.612,"LINESTRING (14.0416269 49.949996, 14.0415389 49.9499489, 14.0405263 49.9495443, 14.0402229 49.9494214, 14.0395354 49.9491431, 14.0394523 49.9491095, 14.0392868 49.9490284, 14.0389423 49.9488397, 14.0385451 49.9486481, 14.0383733 49.9485641, 14.0383166 49.9485382, 14.0380645 49.9484224)",,
484156730,,,secondary,50,True,False,41.113,"LINESTRING (14.0416269 49.949996, 14.041676 49.9499809, 14.041729 49.9499728, 14.0417835 49.9499721, 14.041837 49.9499788, 14.0418871 49.9499927, 14.0419315 49.9500131, 14.0419681 49.9500391, 14.0419954 49.9500694, 14.0420121 49.9501029, 14.0420169 49.9501268, 14.0420154 49.9501567)",roundabout,
121135590,,Nerudova,residential,,False,False,95.759,"LINESTRING (14.0338113 49.9469685, 14.0338489 49.9470064, 14.0344897 49.9477108)",,
258215745,2365,Jungmannova,tertiary,CZ:urban,False,False,83.921,"LINESTRING (14.0338113 49.9469685, 14.0334762 49.9470873, 14.0328334 49.9473831)",,
"[393218093, 393218094]",2365,Jungmannova,tertiary,CZ:urban,False,True,84.278,"LINESTRING (14.0338113 49.9469685, 14.0339193 49.9469295, 14.0341948 49.9468276, 14.0342987 49.9467908, 14.03484 49.9465994)",,
682110919,118;605,Plzeňská,secondary,50,False,False,11.623,"LINESTRING (14.0363448 49.9475504, 14.0362386 49.9474713)",,
"[36945040, 125407300, 398885453]",,Havlíčkova,residential,,True,False,179.357,"LINESTRING (14.0363448 49.9475504, 14.0362518 49.9475736, 14.0361978 49.9475865, 14.0358438 49.9476852, 14.0348643 49.9466301, 14.03484 49.9465994)",,
"[682110920, 393218095, 682110919]",118;605,Plzeňská,secondary,50,False,True,156.80399999999997,"LINESTRING (14.0363448 49.9475504, 14.0364044 49.947593, 14.0365481 49.9476758, 14.0367065 49.947759, 14.0370606 49.9479284, 14.0380141 49.9483968, 14.0380645 49.9484224)",,yes
125407303,,U Potoka,residential,,False,True,82.445,"LINESTRING (14.0344897 49.9477108, 14.0335016 49.9480922)",,
121135590,,Nerudova,residential,,False,True,95.759,"LINESTRING (14.0344897 49.9477108, 14.0338489 49.9470064, 14.0338113 49.9469685)",,
125407303,,U Potoka,residential,,False,False,63.663,"LINESTRING (14.0344897 49.9477108, 14.0348686 49.9475877, 14.0350776 49.9478552)",,
1099706956,118;605,Plzeňská,secondary,50,True,False,36.346999999999994,"LINESTRING (14.0351712 49.9463514, 14.0352136 49.9463396, 14.0352594 49.9463356, 14.0353051 49.9463396, 14.0353475 49.9463513, 14.0353835 49.94637, 14.0354104 49.9463941, 14.0354263 49.946422, 14.0354299 49.9464516, 14.0354212 49.9464808, 14.0354005 49.9465074, 14.0353696 49.9465295)",roundabout,
"[1103781480, 4052980]",118;605,Plzeňská,secondary,50,False,True,280.894,"LINESTRING (14.0453875 49.9514412, 14.0436523 49.9507523, 14.0432443 49.9505943, 14.0421918 49.9501868, 14.0420154 49.9501567)",,
1035156198,,Spojovací,residential,30,False,True,113.089,"LINESTRING (14.0400204 49.9518488, 14.0386706 49.9513196)",,
