osmid,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,bridge
4992404,210,Rokycanova,tertiary,50,roundabout,True,False,29.689,"LINESTRING (12.6425374 50.1799682, 12.6425396 50.1799148, 12.6425701 50.1798651, 12.6426252 50.1798251, 12.6426984 50.1797994, 12.6427808 50.1797913)",,
10719233,,Rooseveltova,residential,50,,False,False,46.544,"LINESTRING (12.6425374 50.1799682, 12.64247 50.1799736, 12.6424142 50.179978, 12.6421336 50.1800298, 12.6419079 50.1800771)",,
4992404,210,Rokycanova,tertiary,50,roundabout,True,False,22.287999999999997,"LINESTRING (12.6427808 50.1797913, 12.6428577 50.1798006, 12.6429259 50.1798251, 12.6429783 50.1798624, 12.6430092 50.1799084)",,
5001446,210,Rokycanova,tertiary,50,,False,True,321.828,"LINESTRING (12.6427808 50.1797913, 12.642802 50.179762, 12.6428101 50.1797103, 12.6428465 50.1796117, 12.6428531 50.1795621, 12.642852 50.1795125, 12.6427819 50.1791241, 12.6427178 50.1788243, 12.6424757 50.1777379, 12.6423801 50.1772968, 12.6423238 50.1770761, 12.6422904 50.1769736, 12.6422816 50.1769293)",2,
"[4992403, 318022812, 233856854]",2099,Karla Havlíčka Borovského,tertiary,70,,False,False,33.092,"LINESTRING (12.6430092 50.1799084, 12.6430891 50.1798978, 12.6431323 50.179892, 12.6431559 50.1798908, 12.6431596 50.1798906, 12.6433365 50.179882, 12.6434703 50.1798754)",,yes
4992404,210,Rokycanova,tertiary,50,roundabout,True,False,26.315,"LINESTRING (12.6430092 50.1799084, 12.6430152 50.1799599, 12.6429943 50.1800098, 12.6429488 50.1800525, 12.6428838 50.1800832, 12.6428402 50.180094)",,
4992404,210,Rokycanova,tertiary,50,roundabout,True,False,28.903,"LINESTRING (12.6428402 50.180094, 12.6427323 50.1800971, 12.642662 50.1800814, 12.6426025 50.1800527, 12.6425596 50.1800137, 12.6425374 50.1799682)",,
4992691,210,Rokycanova,tertiary,50,,False,False,60.245999999999995,"LINESTRING (12.6428402 50.180094, 12.6428436 50.1801272, 12.6428489 50.1801793, 12.6428568 50.1803641, 12.6429047 50.1806338)",2,
"[5006465, 1074879679]",,,tertiary,50,,False,True,82.141,"LINESTRING (12.6409585 50.1843712, 12.6409291 50.1843332, 12.6408788 50.1842981, 12.6400449 50.1839298)","['2', '3']",
5006466,,Nádražní,tertiary,50,,False,False,90.69999999999999,"LINESTRING (12.6409585 50.1843712, 12.6409435 50.1844076, 12.6409169 50.1844426, 12.640909 50.1844504, 12.640782 50.1845745, 12.6406323 50.1847262, 12.6405019 50.1848583, 12.6404871 50.1848923, 12.6404815 50.184945, 12.640495 50.1849922, 12.6405178 50.1850432, 12.6405674 50.18509)",2,
5090023,,U Divadla,residential,,,False,False,109.583,"LINESTRING (12.6409585 50.1843712, 12.6411033 50.1843844, 12.6424614 50.1845823)",,
36847560,,Nádražní,residential,,,False,False,94.606,"LINESTRING (12.6409585 50.1843712, 12.641619 50.1837303, 12.6416885 50.1836603)",,
"[1074879681, 23689531, 23689532]",210,"['Rokycanova', 'Kraslická']",tertiary,50,,False,True,229.245,"LINESTRING (12.6400449 50.1839298, 12.6403997 50.1835914, 12.6414553 50.1825837, 12.6417654 50.1822824, 12.6418359 50.1822166)",2,yes
"[5006465, 1074879679]",,,tertiary,50,,False,False,82.14099999999999,"LINESTRING (12.6400449 50.1839298, 12.6408788 50.1842981, 12.6409291 50.1843332, 12.6409585 50.1843712)","['2', '3']",
5006466,,Nádražní,tertiary,50,,False,True,90.70000000000002,"LINESTRING (12.6405674 50.18509, 12.6405178 50.1850432, 12.640495 50.1849922, 12.6404815 50.184945, 12.6404871 50.1848923, 12.6405019 50.1848583, 12.6406323 50.1847262, 12.640782 50.1845745, 12.640909 50.1844504, 12.6409169 50.1844426, 12.6409435 50.1844076, 12.6409585 50.1843712)",2,
"[500352546, 494767254, 23689529, 23689530, 1228711167]",21029,Citická,tertiary,,,False,True,494.031,"LINESTRING (12.6405674 50.18509, 12.640365 50.1851733, 12.6402965 50.1852019, 12.6402002 50.1852206, 12.6400776 50.1852321, 12.6399611 50.1852299, 12.6397202 50.1852053, 12.6394403 50.1851689, 12.6385128 50.185025, 12.6384249 50.184999, 12.6376622 50.1847401, 12.6375964 50.1847175, 12.6374595 50.1846642, 12.6367113 50.1844157, 12.6359615 50.1841065, 12.6344931 50.1833738)",2,yes
"[677259281, 62004803, 494767255]",,Nádražní,residential,50,,False,False,119.869,"LINESTRING (12.6405674 50.18509, 12.6406478 50.1851157, 12.640731 50.1851294, 12.6409374 50.1851584, 12.6422021 50.1853411)",2,
24234670,,Růžové náměstí,residential,,,False,False,92.034,"LINESTRING (12.6418359 50.1822166, 12.6417426 50.1821797, 12.6414716 50.1820564, 12.6412184 50.1819271, 12.6411601 50.1819025, 12.6410972 50.18188, 12.6410117 50.1818499, 12.6409032 50.181871, 12.640844 50.1818976, 12.6407781 50.181947)",,
62004825,,Josefa Kajetána Tyla,residential,50,,False,False,58.332,"LINESTRING (12.6418359 50.1822166, 12.6419677 50.1822564, 12.6420173 50.1822807, 12.6425314 50.1824922)",,
"[1074879681, 23689531, 23689532]",210,"['Rokycanova', 'Kraslická']",tertiary,50,,False,False,229.245,"LINESTRING (12.6418359 50.1822166, 12.6417654 50.1822824, 12.6414553 50.1825837, 12.6403997 50.1835914, 12.6400449 50.1839298)",2,yes
"[1074879681, 4992691]",210,Rokycanova,tertiary,50,,False,True,196.58800000000002,"LINESTRING (12.6418359 50.1822166, 12.6419522 50.1821099, 12.6422707 50.1818176, 12.6424061 50.1816934, 12.6425674 50.1815303, 12.6426946 50.1813671, 12.6427887 50.1812148, 12.6428609 50.1810671, 12.6428936 50.1809486, 12.6429093 50.1808239, 12.642916 50.1807801, 12.6429047 50.1806338)",2,
