osmid,ref,name,highway,oneway,reversed,length,geometry,tunnel
313057383,105,Masarykovo náměstí,secondary,False,False,75.654,"LINESTRING (14.4928061 49.8940927, 14.4929378 49.8942349, 14.4930533 49.8943797, 14.4931038 49.8944409, 14.4932352 49.8946467, 14.4932412 49.8946561, 14.493275 49.8947011)",
"[297160384, 297160385, 313057383]",105,"['Nádražní', 'Masarykovo náměstí']",secondary,False,True,221.704,"LINESTRING (14.4928061 49.8940927, 14.4927648 49.8940167, 14.492768 49.8939264, 14.4929056 49.8936264, 14.493171 49.8931396, 14.4933131 49.8929894, 14.4937407 49.8926113, 14.4938541 49.8925477, 14.4940467 49.892471, 14.4942104 49.8924488)",
"[710681841, 48369362, 639342391]",,Krátká,residential,False,True,97.484,"LINESTRING (14.4928061 49.8940927, 14.4926441 49.8941518, 14.4921142 49.8943453, 14.491873 49.8944381, 14.4916494 49.8945516)",
27638253,,1. máje,residential,False,False,61.516000000000005,"LINESTRING (14.4938828 49.8984982, 14.4940709 49.8985418, 14.494665 49.8987254)",
79573762,105,Pražská,secondary,False,True,134.44099999999997,"LINESTRING (14.4938828 49.8984982, 14.4938716 49.8983379, 14.4937884 49.8978958, 14.4936387 49.8973003)",
"[297160384, 297160385, 313057383]",105,"['Nádražní', 'Masarykovo náměstí']",secondary,False,False,221.704,"LINESTRING (14.4942104 49.8924488, 14.4940467 49.892471, 14.4938541 49.8925477, 14.4937407 49.8926113, 14.4933131 49.8929894, 14.493171 49.8931396, 14.4929056 49.8936264, 14.492768 49.8939264, 14.4927648 49.8940167, 14.4928061 49.8940927)",
297160384,105,Nádražní,secondary,False,True,55.023,"LINESTRING (14.4942104 49.8924488, 14.4943615 49.8924255, 14.4945017 49.8923908, 14.4946152 49.8923073, 14.4947128 49.8921312)",
36801517,104,Šenflukova,secondary,False,True,15.528,"LINESTRING (14.486599 49.8972281, 14.4868154 49.8972364)",
199501881,,Karlova,residential,False,True,142.436,"LINESTRING (14.486599 49.8972281, 14.4866283 49.8970952, 14.4866797 49.8969724, 14.4868128 49.8968326, 14.4872539 49.8966596, 14.4877221 49.8964556, 14.4879001 49.8963458)",
26816894,,Rudných dolů,residential,False,False,200.91199999999998,"LINESTRING (14.4934526 49.8964784, 14.4930997 49.8965077, 14.4928 49.8965343, 14.4923952 49.8965701, 14.4920007 49.896605, 14.491599 49.8966406, 14.4913209 49.8967677, 14.4908573 49.8970062)",
42992919,105,Pražská,secondary,False,True,124.73799999999999,"LINESTRING (14.4934526 49.8964784, 14.4932783 49.8958521, 14.4932061 49.8954682, 14.4932062 49.8954219, 14.4932073 49.8953694)",
79573762,105,Pražská,secondary,False,False,92.366,"LINESTRING (14.4934526 49.8964784, 14.4935619 49.8969962, 14.4936387 49.8973003)",
42118523,104,Šenflukova,secondary,False,False,151.56499999999997,"LINESTRING (14.4915694 49.8957806, 14.4912129 49.8957844, 14.4908412 49.8957816, 14.4906847 49.8957804, 14.490306 49.8957782, 14.4900193 49.895846, 14.4897604 49.8959793, 14.4896149 49.8960818)",
"[42118523, 42118524, 9524877]",104,Šenflukova,secondary,False,True,125.98800000000003,"LINESTRING (14.4915694 49.8957806, 14.4918958 49.8957039, 14.4921671 49.8956401, 14.4927614 49.8954785, 14.4929589 49.8954248, 14.4930784 49.8954024, 14.4930937 49.8953985, 14.4932073 49.8953694)",building_passage
359308193,,Husova,residential,False,True,103.077,"LINESTRING (14.4915694 49.8957806, 14.4914281 49.8958992, 14.4913087 49.8959572, 14.4908422 49.8961147, 14.4904222 49.8963237)",
779202013,105,Masarykovo náměstí,secondary,False,True,5.696,"LINESTRING (14.4932073 49.8953694, 14.4932382 49.8953222)",
"[42118523, 42118524, 9524877]",104,Šenflukova,secondary,False,False,125.98800000000001,"LINESTRING (14.4932073 49.8953694, 14.4930937 49.8953985, 14.4930784 49.8954024, 14.4929589 49.8954248, 14.4927614 49.8954785, 14.4921671 49.8956401, 14.4918958 49.8957039, 14.4915694 49.8957806)",building_passage
42992919,105,Pražská,secondary,False,False,124.738,"LINESTRING (14.4932073 49.8953694, 14.4932062 49.8954219, 14.4932061 49.8954682, 14.4932783 49.8958521, 14.4934526 49.8964784)",
26816895,,Čihákova,residential,False,False,40.426,"LINESTRING (14.4888666 49.8965885, 14.4890936 49.8967639, 14.4892279 49.8968678)",
42118523,104,Šenflukova,secondary,False,False,115.54899999999999,"LINESTRING (14.4888666 49.8965885, 14.488285 49.896792, 14.4880605 49.8968947, 14.4880285 49.8969094, 14.487841 49.8970249, 14.48772 49.8970991, 14.4876451 49.8971422, 14.4875573 49.8971846)",
42118523,104,Šenflukova,secondary,False,True,77.888,"LINESTRING (14.4888666 49.8965885, 14.4890233 49.8965046, 14.4892569 49.8963377, 14.4896149 49.8960818)",
297160384,105,Nádražní,secondary,False,False,55.023,"LINESTRING (14.4947128 49.8921312, 14.4946152 49.8923073, 14.4945017 49.8923908, 14.4943615 49.8924255, 14.4942104 49.8924488)",
30968201,,Na Šlojíři,residential,False,False,56.877,"LINESTRING (14.4875573 49.8971846, 14.4875804 49.8972185, 14.4875903 49.8972906, 14.4875929 49.8976927)",
36801517,104,Šenflukova,secondary,False,False,54.35,"LINESTRING (14.4875573 49.8971846, 14.487509 49.8972013, 14.4874453 49.8972169, 14.487366 49.8972303, 14.4872396 49.8972438, 14.4871045 49.8972517, 14.4868154 49.8972364)",
42118523,104,Šenflukova,secondary,False,True,115.54899999999999,"LINESTRING (14.4875573 49.8971846, 14.4876451 49.8971422, 14.48772 49.8970991, 14.487841 49.8970249, 14.4880285 49.8969094, 14.4880605 49.8968947, 14.488285 49.896792, 14.4888666 49.8965885)",
36801518,105,Masarykovo náměstí,secondary,False,True,46.717,"LINESTRING (14.4933502 49.8951058, 14.4933835 49.8949921, 14.4933835 49.8948893, 14.493358 49.8948193, 14.493275 49.8947011)",
69357769,105,Masarykovo náměstí,secondary,False,False,25.47,"LINESTRING (14.4933502 49.8951058, 14.493303 49.8952296, 14.4932382 49.8953222)",
36801518,105,Masarykovo náměstí,secondary,False,False,46.717,"LINESTRING (14.493275 49.8947011, 14.493358 49.8948193, 14.4933835 49.8948893, 14.4933835 49.8949921, 14.4933502 49.8951058)",
36801519,1052,Masarykovo náměstí,tertiary,False,True,24.364,"LINESTRING (14.493275 49.8947011, 14.4934517 49.8947098, 14.4936146 49.8947116)",
42956048,,Masarykovo náměstí,residential,False,True,30.822000000000003,"LINESTRING (14.493275 49.8947011, 14.4931521 49.894742, 14.4930092 49.8948097, 14.4929717 49.8948275, 14.4929379 49.8948655)",
313057383,105,Masarykovo náměstí,secondary,False,True,75.654,"LINESTRING (14.493275 49.8947011, 14.4932412 49.8946561, 14.4932352 49.8946467, 14.4931038 49.8944409, 14.4930533 49.8943797, 14.4929378 49.8942349, 14.4928061 49.8940927)",
24020892,,Masarykovo náměstí,residential,True,False,48.396,"LINESTRING (14.4936146 49.8947116, 14.4935159 49.8949217, 14.4934532 49.8950266, 14.4933502 49.8951058)",
36801519,1052,Masarykovo náměstí,tertiary,False,False,24.364,"LINESTRING (14.4936146 49.8947116, 14.4934517 49.8947098, 14.493275 49.8947011)",
"[42956049, 69357766]",,Masarykovo náměstí,residential,False,False,71.569,"LINESTRING (14.4936146 49.8947116, 14.4936385 49.8946735, 14.4936549 49.8946473, 14.4938246 49.8940835)",
119014944,1052,Čs. armády,tertiary,False,True,122.965,"LINESTRING (14.4936146 49.8947116, 14.4936996 49.894721, 14.4940219 49.8948158, 14.4949597 49.8951079, 14.4951716 49.8951725)",
37017929,,Pionýrů,residential,False,False,110.108,"LINESTRING (14.4967727 49.8953905, 14.4962128 49.8963127)",
36801521,1052,Čs. armády,tertiary,False,True,60.757999999999996,"LINESTRING (14.4967727 49.8953905, 14.4972377 49.8954027, 14.4976196 49.8953855)",
119014943,1052,Čs. armády,tertiary,False,False,117.518,"LINESTRING (14.4967727 49.8953905, 14.4966001 49.8953797, 14.4963303 49.8953627, 14.4955093 49.8952373, 14.4952647 49.8951904, 14.4951716 49.8951725)",
36801521,1052,Čs. armády,tertiary,False,True,44.786,"LINESTRING (14.4976196 49.8953855, 14.4982375 49.895324)",
27638252,,Tyršova,residential,False,False,163.929,"LINESTRING (14.4976196 49.8953855, 14.4976184 49.8958605, 14.497625 49.8961675, 14.497187 49.8967996)",
36801521,1052,Čs. armády,tertiary,False,False,60.757999999999996,"LINESTRING (14.4976196 49.8953855, 14.4972377 49.8954027, 14.4967727 49.8953905)",
36801521,1052,Čs. armády,tertiary,False,False,44.786,"LINESTRING (14.4982375 49.895324, 14.4976196 49.8953855)",
"[36801520, 36801524]",,K Parku,residential,False,False,84.67699999999999,"LINESTRING (14.4982375 49.895324, 14.4981302 49.8948779, 14.4980413 49.8947537, 14.4978567 49.8946276)",
69357766,,Masarykovo náměstí,residential,False,True,28.747,"LINESTRING (14.4939599 49.8936445, 14.4938804 49.8938979)",
42118521,,Pod Mincovnou,residential,True,False,134.173,"LINESTRING (14.4939599 49.8936445, 14.4940758 49.8931203, 14.4941299 49.8928879, 14.4942104 49.8924488)",
42118522,,,residential,False,True,291.54900000000004,"LINESTRING (14.4939599 49.8936445, 14.4949643 49.8937083, 14.4949948 49.8937264, 14.4950288 49.8937466, 14.4951083 49.8941848, 14.4952274 49.8942424, 14.4956047 49.8942712, 14.4960118 49.8943575, 14.4963296 49.8944854, 14.4966721 49.8945366, 14.4968409 49.8945174, 14.4972331 49.8943991)",
24020893,,Na Podolí,residential,True,False,240.364,"LINESTRING (14.4917672 49.8935502, 14.4919476 49.8935153, 14.4923083 49.8933759, 14.4925363 49.893229, 14.492669 49.8931435, 14.4928674 49.8929809, 14.4931921 49.8927252, 14.4935047 49.892508, 14.4939966 49.8922615, 14.4942978 49.8921928)",
48369361,,U pivovaru,residential,False,True,58.366,"LINESTRING (14.4917672 49.8935502, 14.491672 49.8934454, 14.4915801 49.8932961, 14.4913061 49.8931293)",
37017932,,K Pepři,residential,False,True,32.449,"LINESTRING (14.4909393 49.8940891, 14.490885 49.8940506, 14.4907919 49.8939433, 14.4907739 49.893827)",
42118526,,Hornická,residential,False,False,72.356,"LINESTRING (14.4909393 49.8940891, 14.4910888 49.8941943, 14.4913508 49.894358, 14.491509 49.8944569, 14.4916494 49.8945516)",
42982603,,Karlova,residential,False,False,228.207,"LINESTRING (14.4909393 49.8940891, 14.4905949 49.894317, 14.4905694 49.89434, 14.4902342 49.8946423, 14.4900329 49.8948052, 14.4897115 49.8950183, 14.489345 49.8953523, 14.4892988 49.8954273, 14.4892881 49.8954914, 14.4891557 49.8956698, 14.489084 49.8957317)",
"[48369363, 48369350]",,"['Palackého', 'Na Podolí']",residential,True,False,84.449,"LINESTRING (14.4909393 49.8940891, 14.4913602 49.893784, 14.4914475 49.8937339, 14.4917672 49.8935502)",
26816894,,Rudných dolů,residential,False,True,83.929,"LINESTRING (14.4899604 49.8974919, 14.4903521 49.8972783, 14.4908573 49.8970062)",
"[313057385, 79573750]",,"['Rudných dolů', 'Na Tobole']",residential,False,"[False, True]",254.556,"LINESTRING (14.4899604 49.8974919, 14.4888791 49.8979734, 14.4880056 49.8983874, 14.4877295 49.8979416, 14.4875929 49.8976927)",
79573755,,Čihákova,residential,False,False,61.5,"LINESTRING (14.4899604 49.8974919, 14.490317 49.8978006, 14.4904131 49.8979571)",
359308194,,Čihákova,residential,False,True,87.005,"LINESTRING (14.4899604 49.8974919, 14.4896554 49.8972393, 14.4892279 49.8968678)",
27638249,,Na Kocandě,residential,False,True,18.502,"LINESTRING (14.4904131 49.8979571, 14.4905094 49.8981115)",
79573749,,Na Pískách,residential,False,False,170.169,"LINESTRING (14.4904131 49.8979571, 14.4885033 49.8988674)",
79573755,,Čihákova,residential,False,True,61.5,"LINESTRING (14.4904131 49.8979571, 14.490317 49.8978006, 14.4899604 49.8974919)",
79573749,,Na Pískách,residential,False,True,170.169,"LINESTRING (14.4885033 49.8988674, 14.4904131 49.8979571)",
359308195,,Husova,residential,False,True,148.756,"LINESTRING (14.4875929 49.8976927, 14.4892279 49.8968678)",
27638248,,Na Tobole,residential,False,True,76.798,"LINESTRING (14.4875929 49.8976927, 14.487548 49.897692, 14.487428 49.8976541, 14.4873927 49.8976399, 14.4872455 49.8975395, 14.486992 49.8973545, 14.4868154 49.8972364)",
30968201,,Na Šlojíři,residential,False,True,56.877,"LINESTRING (14.4875929 49.8976927, 14.4875903 49.8972906, 14.4875804 49.8972185, 14.4875573 49.8971846)",
"[313057385, 79573750]",,"['Rudných dolů', 'Na Tobole']",residential,False,"[False, True]",254.556,"LINESTRING (14.4875929 49.8976927, 14.4877295 49.8979416, 14.4880056 49.8983874, 14.4888791 49.8979734, 14.4899604 49.8974919)",
359308195,,Husova,residential,False,False,148.756,"LINESTRING (14.4892279 49.8968678, 14.4875929 49.8976927)",
26816895,,Čihákova,residential,False,True,40.426,"LINESTRING (14.4892279 49.8968678, 14.4890936 49.8967639, 14.4888666 49.8965885)",
359308194,,Čihákova,residential,False,False,87.005,"LINESTRING (14.4892279 49.8968678, 14.4896554 49.8972393, 14.4899604 49.8974919)",
27638249,,Na Kocandě,residential,False,False,18.502,"LINESTRING (14.4905094 49.8981115, 14.4904131 49.8979571)",
30968202,,Pod Školkou,residential,False,False,198.71499999999997,"LINESTRING (14.4905094 49.8981115, 14.4915516 49.8977105, 14.4917741 49.8976166, 14.4919243 49.8975959, 14.4920638 49.8976857, 14.492552 49.8982058)",
27638252,,Tyršova,residential,False,False,103.518,"LINESTRING (14.497187 49.8967996, 14.4971646 49.8968395, 14.4966036 49.8975819, 14.4965632 49.8976391)",
27638252,,Tyršova,residential,False,True,163.929,"LINESTRING (14.497187 49.8967996, 14.497625 49.8961675, 14.4976184 49.8958605, 14.4976196 49.8953855)",
27638456,,Komenského,residential,False,False,93.718,"LINESTRING (14.497187 49.8967996, 14.4974495 49.8969361, 14.4981792 49.8973488)",
27638456,,Komenského,residential,False,True,88.324,"LINESTRING (14.497187 49.8967996, 14.4970722 49.8967397, 14.4965218 49.896465, 14.4962128 49.8963127)",
27638252,,Tyršova,residential,False,False,167.707,"LINESTRING (14.4965632 49.8976391, 14.4964943 49.8977309, 14.4961232 49.8982227, 14.49554 49.8989957)",
27638252,,Tyršova,residential,False,True,103.518,"LINESTRING (14.4965632 49.8976391, 14.4966036 49.8975819, 14.4971646 49.8968395, 14.497187 49.8967996)",
27638257,,Barvířova,residential,False,False,89.759,"LINESTRING (14.4965632 49.8976391, 14.4970621 49.8978205, 14.4976435 49.898048)",
27638257,,Barvířova,residential,False,True,96.164,"LINESTRING (14.4965632 49.8976391, 14.4962397 49.897564, 14.4956674 49.8974277, 14.4955055 49.8973892, 14.4952932 49.8973637)",
27638252,,Tyršova,residential,False,False,98.331,"LINESTRING (14.49554 49.8989957, 14.4949197 49.8997846)",
