osmid,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,access
255585573,tertiary,False,True,125.677,"LINESTRING (14.9535518 49.7226399, 14.9535596 49.7225427, 14.9536435 49.7224218, 14.9538434 49.7222259, 14.9539659 49.7220758, 14.9539595 49.7219632, 14.9538821 49.721834, 14.9536112 49.721663)",12512,50,,
255585567,residential,False,False,50.94,"LINESTRING (14.9500722 49.7232821, 14.9497042 49.7228906)",,,,
255585573,tertiary,False,False,112.68,"LINESTRING (14.9500722 49.7232821, 14.9505253 49.7232274, 14.9509687 49.7230975, 14.951023 49.7230816, 14.951072 49.7230672, 14.9512537 49.7229987, 14.9515093 49.7229022)",12512,50,,
255585573,tertiary,False,True,22.123,"LINESTRING (14.9500722 49.7232821, 14.9499786 49.7232934, 14.9497672 49.7232792)",12512,50,,
792949292,residential,False,True,40.018,"LINESTRING (14.9500722 49.7232821, 14.9501203 49.7233054, 14.9501284 49.7233225, 14.9501101 49.7233422, 14.9500796 49.723354, 14.949978 49.7233724, 14.9498438 49.723379, 14.9496915 49.7234055)",,50,,
255585567,residential,False,True,50.94,"LINESTRING (14.9497042 49.7228906, 14.9500722 49.7232821)",,,,
255585573,tertiary,False,False,47.330999999999996,"LINESTRING (14.9497042 49.7228906, 14.9496942 49.722964, 14.9496421 49.7231135, 14.9496652 49.7232274, 14.9497672 49.7232792)",12512,50,,
255585573,tertiary,False,True,209.627,"LINESTRING (14.9497042 49.7228906, 14.9497202 49.7227724, 14.9497162 49.7225771, 14.9489927 49.7217174, 14.9489071 49.7216157, 14.9488695 49.7215167, 14.948805 49.7213471, 14.9487957 49.721147)",12512,50,,
255585568,residential,False,False,37.372,"LINESTRING (14.9496915 49.7234055, 14.9492454 49.7235781)",,,,
255585568,residential,False,True,15.061,"LINESTRING (14.9496915 49.7234055, 14.9497672 49.7232792)",,,,
792949292,residential,False,False,40.017999999999994,"LINESTRING (14.9496915 49.7234055, 14.9498438 49.723379, 14.949978 49.7233724, 14.9500796 49.723354, 14.9501101 49.7233422, 14.9501284 49.7233225, 14.9501203 49.7233054, 14.9500722 49.7232821)",,50,,
255585568,residential,False,True,37.372,"LINESTRING (14.9492454 49.7235781, 14.9496915 49.7234055)",,,,
255585570,residential,False,True,19.074,"LINESTRING (14.9521734 49.7231098, 14.9519215 49.7230559)",,,,
255585571,residential,False,True,125.021,"LINESTRING (14.9475815 49.7216254, 14.9480214 49.7210011, 14.9481984 49.7208416, 14.9483167 49.720612)",,,,
255585570,residential,False,False,19.074,"LINESTRING (14.9519215 49.7230559, 14.9521734 49.7231098)",,,,
255585570,residential,False,True,34.207,"LINESTRING (14.9519215 49.7230559, 14.9515093 49.7229022)",,,,
677502810,residential,False,False,158.60999999999999,"LINESTRING (14.9519215 49.7230559, 14.9521034 49.7232, 14.9522589 49.7233768, 14.9523716 49.7235485, 14.9525674 49.7239005, 14.9526103 49.7240635, 14.9527981 49.7243288, 14.9528135 49.7243454)",,20,2,no
255585573,tertiary,False,True,272.582,"LINESTRING (14.9537721 49.7250446, 14.953637 49.7248816, 14.9534822 49.7246773, 14.9534758 49.7244022, 14.9534629 49.7237518, 14.9535518 49.7226399)",12512,50,,
677502810,residential,False,True,114.72399999999999,"LINESTRING (14.9537721 49.7250446, 14.9536644 49.7250865, 14.953584 49.7250865, 14.9535062 49.7250501, 14.9534177 49.7249877, 14.9532138 49.7247762, 14.9528135 49.7243454)",,20,2,no
677502911,residential,False,False,70.476,"LINESTRING (14.9528135 49.7243454, 14.9519639 49.7246617)",,20,2,
677502810,residential,False,False,114.724,"LINESTRING (14.9528135 49.7243454, 14.9532138 49.7247762, 14.9534177 49.7249877, 14.9535062 49.7250501, 14.953584 49.7250865, 14.9536644 49.7250865, 14.9537721 49.7250446)",,20,2,no
677502810,residential,False,True,158.60999999999999,"LINESTRING (14.9528135 49.7243454, 14.9527981 49.7243288, 14.9526103 49.7240635, 14.9525674 49.7239005, 14.9523716 49.7235485, 14.9522589 49.7233768, 14.9521034 49.7232, 14.9519215 49.7230559)",,20,2,no
677502911,residential,False,True,70.476,"LINESTRING (14.9519639 49.7246617, 14.9528135 49.7243454)",,20,2,
255585573,tertiary,False,True,26.789,"LINESTRING (14.9517886 49.7227427, 14.9515093 49.7229022)",12512,50,,
255585573,tertiary,False,False,177.71800000000002,"LINESTRING (14.9517886 49.7227427, 14.9522601 49.7224734, 14.9536112 49.721663)",12512,50,,
677503575,residential,False,False,181.24699999999999,"LINESTRING (14.9517886 49.7227427, 14.9518046 49.7226813, 14.9518142 49.7226445, 14.9518843 49.7225826, 14.9531055 49.7218535, 14.9532736 49.721778, 14.9536112 49.721663)",,30,2,
1044556508,residential,False,True,37.947,"LINESTRING (14.9480112 49.7203337, 14.9483167 49.720612)",,,,
255585573,tertiary,False,False,209.627,"LINESTRING (14.9487957 49.721147, 14.948805 49.7213471, 14.9488695 49.7215167, 14.9489071 49.7216157, 14.9489927 49.7217174, 14.9497162 49.7225771, 14.9497202 49.7227724, 14.9497042 49.7228906)",12512,50,,
255585573,tertiary,False,True,74.928,"LINESTRING (14.9487957 49.721147, 14.9487905 49.7210361, 14.9487249 49.7208429, 14.9485937 49.7207015, 14.9483167 49.720612)",12512,50,,
1044556509,residential,False,False,32.835,"LINESTRING (14.9487957 49.721147, 14.9489163 49.721082, 14.9489396 49.7208888)",,,,
1044556509,residential,False,True,32.835,"LINESTRING (14.9489396 49.7208888, 14.9489163 49.721082, 14.9487957 49.721147)",,,,
