osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access
520108519,2,14,Plhovská,primary,50,False,False,27.047,"LINESTRING (16.1682914 50.418581, 16.1683687 50.4183428)",,
29012446,,,,residential,,False,False,104.344,"LINESTRING (16.1682914 50.418581, 16.1681311 50.4185515, 16.1676316 50.4184672, 16.1668697 50.4183362)",,
29011360,2,14;33,Pražská,primary,50,False,False,127.89600000000002,"LINESTRING (16.1662034 50.4139942, 16.1666066 50.4142873, 16.1670781 50.41463, 16.167388 50.414862)",,
29011360,2,14;33,Pražská,primary,50,False,True,113.572,"LINESTRING (16.1662034 50.4139942, 16.165675 50.4136231, 16.165494 50.4135053, 16.1651324 50.4132347)",,
29011370,,,Janáčkova,residential,,False,True,32.431,"LINESTRING (16.1662034 50.4139942, 16.1661574 50.4140399, 16.1659563 50.4142397)",,
29011360,2,14;33,Pražská,primary,50,False,False,113.572,"LINESTRING (16.1651324 50.4132347, 16.165494 50.4135053, 16.165675 50.4136231, 16.1662034 50.4139942)",,
"[799571212, 535342637]",2,14;33,Pražská,primary,50,False,True,138.329,"LINESTRING (16.1651324 50.4132347, 16.1641352 50.412519, 16.1638913 50.412341, 16.1638403 50.4123022)",,
520108519,2,14,Plhovská,primary,50,False,True,27.047,"LINESTRING (16.1683687 50.4183428, 16.1682914 50.418581)",,
980702871,2,14,Plhovská,primary,50,False,False,45.573,"LINESTRING (16.1683687 50.4183428, 16.1684764 50.4180999, 16.1685436 50.4179484)",,
"[29011360, 369628492]",2,14;33,Pražská,primary,50,False,False,177.36100000000002,"LINESTRING (16.167388 50.414862, 16.1681036 50.4153564, 16.1684955 50.4156655, 16.1687835 50.4159604, 16.1688972 50.4160766, 16.1689296 50.4161118)",,
29011360,2,14;33,Pražská,primary,50,False,True,127.89600000000002,"LINESTRING (16.167388 50.414862, 16.1670781 50.41463, 16.1666066 50.4142873, 16.1662034 50.4139942)",,
29012441,,,Tepenská,residential,,False,False,341.528,"LINESTRING (16.1685436 50.4179484, 16.1683856 50.4179224, 16.1683164 50.4179127, 16.1675466 50.4178046, 16.1672671 50.4177653, 16.1670412 50.4177336, 16.1658172 50.4175631, 16.1657635 50.4175716, 16.1657194 50.4175917, 16.1654395 50.4178691, 16.1653291 50.4179231, 16.1650765 50.4181244, 16.1648966 50.4181968, 16.164744 50.4181763, 16.1644216 50.4180704, 16.1642989 50.4180542)",,
"[143103686, 799571206]","['2', '3']",14,Plhovská,primary,50,False,False,68.06099999999999,"LINESTRING (16.1685436 50.4179484, 16.1687876 50.4175463, 16.1688213 50.4174973, 16.168885 50.417411, 16.1689082 50.4173825)",,
980702871,2,14,Plhovská,primary,50,False,True,45.573,"LINESTRING (16.1685436 50.4179484, 16.1684764 50.4180999, 16.1683687 50.4183428)",,
27648675,,14,,primary,50,True,False,18.233,"LINESTRING (16.169134 50.4173498, 16.1690926 50.4173771, 16.1690556 50.4173908, 16.1690165 50.4173991, 16.1689794 50.4173993, 16.1689439 50.4173945, 16.1689082 50.4173825)",roundabout,
397604838,2,303,Kladská,secondary,50,False,True,14.145,"LINESTRING (16.169134 50.4173498, 16.1691883 50.4173692, 16.1693101 50.4174097)",,
27648675,,14,,primary,50,True,False,14.414000000000001,"LINESTRING (16.1688617 50.4172441, 16.1688768 50.4172254, 16.1688959 50.4172095, 16.1689234 50.4171955, 16.1689574 50.4171853, 16.1689883 50.4171802, 16.1690226 50.4171797)",roundabout,
"[162948141, 29011397, 162948142]",2,14,,primary,50,False,False,68.858,"LINESTRING (16.1690226 50.4171797, 16.1690217 50.4171118, 16.1690124 50.4170407, 16.169001 50.4169756, 16.1689908 50.416912, 16.1689863 50.41686, 16.1689818 50.4167976, 16.1689851 50.4167573, 16.1690142 50.4166391, 16.1690234 50.4165633)",,
244970304,,14,,primary,50,True,False,24.319,"LINESTRING (16.1690226 50.4171797, 16.169061 50.4171851, 16.169094 50.4171979, 16.169127 50.4172167, 16.1691467 50.4172394, 16.1691585 50.4172612, 16.1691622 50.4172922, 16.1691552 50.4173183, 16.169134 50.4173498)",roundabout,
27648675,,14,,primary,50,True,False,16.907999999999998,"LINESTRING (16.1689082 50.4173825, 16.1688789 50.4173623, 16.1688594 50.4173408, 16.1688468 50.4173144, 16.1688433 50.4172937, 16.1688481 50.4172679, 16.1688617 50.4172441)",roundabout,
