osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,access,width
431615951,Třeboňská,secondary,50,False,True,31.336,"LINESTRING (14.5368607 48.9927942, 14.5372496 48.9929138)",634,,,
431615950,Na Staré cestě,residential,,False,False,12.333,"LINESTRING (14.5415968 48.9918604, 14.5415777 48.9917502)",,,,
"[29734379, 182603349]",Hornická,residential,50,False,False,256.106,"LINESTRING (14.5415968 48.9918604, 14.5414993 48.9919233, 14.541344 48.9919904, 14.5398557 48.9922011, 14.5396202 48.9922594, 14.5394372 48.9923217, 14.5393097 48.99244, 14.5392897 48.9926678, 14.5392676 48.9930865)",,,,
172813666,Na Staré cestě,residential,50,False,True,51.996,"LINESTRING (14.5415968 48.9918604, 14.5417633 48.9919987, 14.5419657 48.9921128, 14.5421219 48.9921677)",,,,
182603351,Hornická,residential,50,False,True,37.525,"LINESTRING (14.5392404 48.9934235, 14.5392676 48.9930865)",,,,
431615952,Třeboňská,secondary,50,False,True,14.98,"LINESTRING (14.5392404 48.9934235, 14.5394336 48.9934691)",634,,,
431615951,Třeboňská,secondary,50,False,False,158.684,"LINESTRING (14.5392404 48.9934235, 14.5388482 48.9933785, 14.5384164 48.9933468, 14.5382967 48.9933161, 14.5382045 48.9932869, 14.5379921 48.9932039, 14.5377883 48.9931243, 14.5372496 48.9929138)",634,,,
30123776,Růžová,residential,50,False,True,94.26400000000001,"LINESTRING (14.5450853 48.9923395, 14.5448702 48.992372, 14.5446897 48.992485, 14.5441951 48.9929156)",,,,
"[431615948, 182603359]",Lesní,residential,50,False,True,280.82300000000004,"LINESTRING (14.5450853 48.9923395, 14.5446838 48.9920544, 14.5430197 48.9916064, 14.5415777 48.9917502)",,,,
182603362,Topolová,residential,50,False,False,179.558,"LINESTRING (14.5450853 48.9923395, 14.5458592 48.9924385, 14.5466854 48.9933927)",,,,
270092593,Květinová,residential,50,False,True,48.096,"LINESTRING (14.5441951 48.9929156, 14.5435428 48.9928532)",,,,
30123776,Růžová,residential,50,False,False,94.26400000000001,"LINESTRING (14.5441951 48.9929156, 14.5446897 48.992485, 14.5448702 48.992372, 14.5450853 48.9923395)",,,,
182603366,Květinová,residential,50,False,False,170.572,"LINESTRING (14.5441951 48.9929156, 14.5447136 48.992979, 14.5449428 48.9930304, 14.5451202 48.9930901, 14.5459232 48.9938175)",,,,
182603362,Topolová,residential,50,False,True,179.558,"LINESTRING (14.5466854 48.9933927, 14.5458592 48.9924385, 14.5450853 48.9923395)",,,,
172813666,Na Staré cestě,residential,50,False,False,51.996,"LINESTRING (14.5421219 48.9921677, 14.5419657 48.9921128, 14.5417633 48.9919987, 14.5415968 48.9918604)",,,,
172813666,Na Staré cestě,residential,50,False,True,129.413,"LINESTRING (14.5421219 48.9921677, 14.5425148 48.9923067, 14.5433119 48.9927664, 14.5435428 48.9928532)",,,,
74006499,Třeboňská,secondary,50,False,False,18.445,"LINESTRING (14.5417024 48.993806, 14.5414864 48.9937198)",634,2,,
183389864,Svážná,residential,50,False,True,119.375,"LINESTRING (14.5417024 48.993806, 14.5417617 48.9937369, 14.5422745 48.9928627, 14.5422767 48.9928251, 14.5422705 48.9928056)",,,,
"[443591300, 443591301]",Třeboňská,secondary,50,False,True,170.07600000000002,"LINESTRING (14.5417024 48.993806, 14.5420068 48.9939496, 14.542282 48.9940795, 14.5424127 48.9941781, 14.5425277 48.9942704, 14.5426894 48.9944622, 14.5431827 48.9949579)",634,2,,
30123778,Školní,residential,50,False,False,92.979,"LINESTRING (14.5422705 48.9928056, 14.5435428 48.9928532)",,,,
30123777,Svážná,residential,50,True,False,71.894,"LINESTRING (14.5422705 48.9928056, 14.542184 48.9923202, 14.5421219 48.9921677)",,,,
172813664,Školní,residential,50,False,True,74.821,"LINESTRING (14.5422705 48.9928056, 14.5421755 48.9927449, 14.5420575 48.992737, 14.5412834 48.992748)",,,,
183389864,Svážná,residential,50,False,False,119.375,"LINESTRING (14.5422705 48.9928056, 14.5422767 48.9928251, 14.5422745 48.9928627, 14.5417617 48.9937369, 14.5417024 48.993806)",,,,
30123779,Nová,residential,50,False,True,79.437,"LINESTRING (14.5459232 48.9938175, 14.5449948 48.9941907)",,,,
182603366,Květinová,residential,50,False,True,170.572,"LINESTRING (14.5459232 48.9938175, 14.5451202 48.9930901, 14.5449428 48.9930304, 14.5447136 48.992979, 14.5441951 48.9929156)",,,,
"[902773128, 270092691]","['Zahradní', 'Květinová']",residential,50,False,False,127.814,"LINESTRING (14.5459232 48.9938175, 14.5462842 48.9941385, 14.5465807 48.9945157, 14.5464375 48.9946465, 14.5462167 48.9947256)",,,,
221565544,Na Staré cestě,residential,50,False,True,95.563,"LINESTRING (14.5457928 48.9948722, 14.5449948 48.9941907)",,,,
270092689,Zahradní,residential,50,False,True,34.96,"LINESTRING (14.5457928 48.9948722, 14.5462167 48.9947256)",,,,
221565544,Na Staré cestě,residential,50,False,False,133.019,"LINESTRING (14.5457928 48.9948722, 14.546023 48.9953109, 14.5461855 48.9956969, 14.5462947 48.9959133, 14.5463223 48.9960156)",,,,
270092692,Zahradní,residential,50,False,False,89.69399999999999,"LINESTRING (14.5457928 48.9948722, 14.5456087 48.9949769, 14.5454589 48.9950842, 14.5451971 48.9952833, 14.5449494 48.9954576)",,,,
30123778,Školní,residential,50,False,True,92.979,"LINESTRING (14.5435428 48.9928532, 14.5422705 48.9928056)",,,,
270092593,Květinová,residential,50,False,False,48.096,"LINESTRING (14.5435428 48.9928532, 14.5441951 48.9929156)",,,,
172813666,Na Staré cestě,residential,50,False,False,129.413,"LINESTRING (14.5435428 48.9928532, 14.5433119 48.9927664, 14.5425148 48.9923067, 14.5421219 48.9921677)",,,,
221565544,Na Staré cestě,residential,50,False,False,183.62600000000003,"LINESTRING (14.5435428 48.9928532, 14.5437628 48.9929626, 14.5440354 48.9932374, 14.5442065 48.9934074, 14.5444671 48.9936663, 14.5447185 48.9939162, 14.5449948 48.9941907)",,,,
30123779,Nová,residential,50,False,False,79.437,"LINESTRING (14.5449948 48.9941907, 14.5459232 48.9938175)",,,,
30123779,Nová,residential,50,False,True,98.54,"LINESTRING (14.5449948 48.9941907, 14.5438664 48.9946777)",,,,
221565544,Na Staré cestě,residential,50,False,False,95.563,"LINESTRING (14.5449948 48.9941907, 14.5457928 48.9948722)",,,,
221565544,Na Staré cestě,residential,50,False,True,183.62599999999998,"LINESTRING (14.5449948 48.9941907, 14.5447185 48.9939162, 14.5444671 48.9936663, 14.5442065 48.9934074, 14.5440354 48.9932374, 14.5437628 48.9929626, 14.5435428 48.9928532)",,,,
30123779,Nová,residential,50,False,False,58.813,"LINESTRING (14.5431827 48.9949579, 14.543289 48.9949149, 14.5438664 48.9946777)",,,,
"[443591300, 443591301]",Třeboňská,secondary,50,False,False,170.07600000000002,"LINESTRING (14.5431827 48.9949579, 14.5426894 48.9944622, 14.5425277 48.9942704, 14.5424127 48.9941781, 14.542282 48.9940795, 14.5420068 48.9939496, 14.5417024 48.993806)",634,2,,
"[1118413155, 443591301]",Třeboňská,secondary,50,False,True,169.912,"LINESTRING (14.5431827 48.9949579, 14.543333 48.995072, 14.5445586 48.995829, 14.5448851 48.995998)",634,2,,
431615951,Třeboňská,secondary,50,False,True,30.024,"LINESTRING (14.5350207 48.9922838, 14.5350916 48.9923064, 14.5353909 48.9924017)",634,,,
29734373,Dlouhá,residential,50,False,False,66.792,"LINESTRING (14.5370521 48.9922068, 14.5368607 48.9927942)",,,,
29734373,Dlouhá,residential,50,False,True,41.392,"LINESTRING (14.5370521 48.9922068, 14.5372043 48.9918482)",,,,
30123786,Úzká,residential,,False,False,107.134,"LINESTRING (14.5370521 48.9922068, 14.5383673 48.9925416, 14.5384064 48.9925694)",,,,
262097230,Úzká,residential,50,False,False,120.172,"LINESTRING (14.5370521 48.9922068, 14.5369565 48.9921461, 14.5366746 48.9921088, 14.535975 48.9921024, 14.5355227 48.9921231, 14.5354498 48.9921286)",,,,
30123786,Úzká,residential,,False,False,11.27,"LINESTRING (14.5384064 48.9925694, 14.5385577 48.9925898)",,,,
30123786,Úzká,residential,,False,True,107.134,"LINESTRING (14.5384064 48.9925694, 14.5383673 48.9925416, 14.5370521 48.9922068)",,,,
30123787,Třeboňská,residential,,False,False,98.578,"LINESTRING (14.5384064 48.9925694, 14.5383972 48.992612, 14.5383713 48.9926572, 14.5382923 48.992701, 14.5380114 48.9928153, 14.5378102 48.9928558, 14.5372496 48.9929138)",,,,
431615951,Třeboňská,secondary,50,False,False,31.336,"LINESTRING (14.5372496 48.9929138, 14.5368607 48.9927942)",634,,,
30123787,Třeboňská,residential,,False,True,98.57800000000002,"LINESTRING (14.5372496 48.9929138, 14.5378102 48.9928558, 14.5380114 48.9928153, 14.5382923 48.992701, 14.5383713 48.9926572, 14.5383972 48.992612, 14.5384064 48.9925694)",,,,
431615951,Třeboňská,secondary,50,False,True,158.684,"LINESTRING (14.5372496 48.9929138, 14.5377883 48.9931243, 14.5379921 48.9932039, 14.5382045 48.9932869, 14.5382967 48.9933161, 14.5384164 48.9933468, 14.5388482 48.9933785, 14.5392404 48.9934235)",634,,,
431617253,Adamovská,tertiary,50,False,True,22.959,"LINESTRING (14.5395953 48.9950475, 14.5395177 48.9952476)",10577,2,,
1229070716,Poštovní,living_street,20,False,True,6.588,"LINESTRING (14.5395953 48.9950475, 14.5396852 48.9950419)",,,destination,
431617255,Adamovská,tertiary,50,False,False,176.74200000000002,"LINESTRING (14.5395953 48.9950475, 14.5396199 48.9949594, 14.5396362 48.9948156, 14.5396293 48.9946736, 14.5395207 48.9940636, 14.5394183 48.9935388, 14.5394336 48.9934691)",,,,
1044519013,,secondary,50,False,True,17.995,"LINESTRING (14.5401355 48.9936353, 14.5403821 48.9936381)",,,,
146761547,Třeboňská,secondary,50,False,True,17.994,"LINESTRING (14.5401355 48.9936353, 14.5402308 48.9936364, 14.5403821 48.9936381)",634,,,
69364924,Poštovní,living_street,20,True,False,161.338,"LINESTRING (14.5401355 48.9936353, 14.5399856 48.9940942, 14.5399532 48.9943632, 14.5399306 48.9946318, 14.5398829 48.9947676, 14.5396852 48.9950419)",,,destination,
172812055,Poštovní,residential,50,True,False,98.893,"LINESTRING (14.5401355 48.9936353, 14.540169 48.9932634, 14.5401914 48.9927468)",,,,
431615952,Třeboňská,secondary,50,False,False,54.497,"LINESTRING (14.5401355 48.9936353, 14.5398889 48.9935879, 14.5394336 48.9934691)",634,,,
30123786,Úzká,residential,,False,True,11.27,"LINESTRING (14.5385577 48.9925898, 14.5384064 48.9925694)",,,,
181272441,Adamovská,tertiary,50,False,True,70.098,"LINESTRING (14.5397851 48.9974611, 14.5398641 48.9975811, 14.5399265 48.9977116, 14.5399587 48.9978521, 14.5399667 48.9979132, 14.5399641 48.9979921, 14.5399644 48.9980727)",10577,2,,
221427872,Luční,living_street,,False,False,46.007999999999996,"LINESTRING (14.5397851 48.9974611, 14.5399882 48.9974515, 14.5403475 48.9976029)",,,,
1118413149,Adamovská,tertiary,50,False,False,27.747,"LINESTRING (14.5397851 48.9974611, 14.5396383 48.9972655, 14.5396146 48.9972381)",10577,2,,
30123779,Nová,residential,50,False,False,98.54,"LINESTRING (14.5438664 48.9946777, 14.5449948 48.9941907)",,,,
136101044,Nová,residential,50,False,False,117.319,"LINESTRING (14.5438664 48.9946777, 14.5449494 48.9954576)",,,,
30123779,Nová,residential,50,False,True,58.813,"LINESTRING (14.5438664 48.9946777, 14.543289 48.9949149, 14.5431827 48.9949579)",,,,
270092689,Zahradní,residential,50,False,False,34.96,"LINESTRING (14.5462167 48.9947256, 14.5457928 48.9948722)",,,,
136101051,Tulipánová,residential,50,False,False,160.661,"LINESTRING (14.5462167 48.9947256, 14.5463844 48.9949212, 14.5466449 48.9953789, 14.5468215 48.9956418, 14.5468887 48.9957741, 14.5468162 48.9960146, 14.5467985 48.9960734)",,,,
"[902773128, 270092691]","['Zahradní', 'Květinová']",residential,50,False,True,127.814,"LINESTRING (14.5462167 48.9947256, 14.5464375 48.9946465, 14.5465807 48.9945157, 14.5462842 48.9941385, 14.5459232 48.9938175)",,,,
136101040,Zahradní,residential,50,False,True,27.264,"LINESTRING (14.5449494 48.9954576, 14.5446916 48.9956351)",,,,
136101044,Nová,residential,50,False,True,117.319,"LINESTRING (14.5449494 48.9954576, 14.5438664 48.9946777)",,,,
270092692,Zahradní,residential,50,False,True,89.69399999999999,"LINESTRING (14.5449494 48.9954576, 14.5451971 48.9952833, 14.5454589 48.9950842, 14.5456087 48.9949769, 14.5457928 48.9948722)",,,,
136101043,Slunečnicová,residential,50,False,False,76.705,"LINESTRING (14.5472389 48.9954671, 14.5474182 48.9959322, 14.5473476 48.9961371)",,,,
136101040,Zahradní,residential,50,False,False,27.264,"LINESTRING (14.5446916 48.9956351, 14.5449494 48.9954576)",,,,
181272431,Třeboňská,secondary,50,False,True,106.222,"LINESTRING (14.5448851 48.995998, 14.5450027 48.9960313, 14.5451326 48.9960537, 14.5453252 48.9960622, 14.5461668 48.9960127, 14.5463223 48.9960156)",634,,,
324552267,Na Rybníčku,residential,50,False,True,150.99099999999999,"LINESTRING (14.5448851 48.995998, 14.5448974 48.996029, 14.5449275 48.996105, 14.5451993 48.9963532, 14.5454754 48.9964822, 14.5456083 48.9965443, 14.5459081 48.9967024, 14.5461042 48.9969212, 14.5462343 48.9969842)",,,,
"[1118413155, 443591301]",Třeboňská,secondary,50,False,False,169.912,"LINESTRING (14.5448851 48.995998, 14.5445586 48.995829, 14.543333 48.995072, 14.5431827 48.9949579)",634,2,,
181272431,Třeboňská,secondary,50,False,False,106.22200000000001,"LINESTRING (14.5463223 48.9960156, 14.5461668 48.9960127, 14.5453252 48.9960622, 14.5451326 48.9960537, 14.5450027 48.9960313, 14.5448851 48.995998)",634,,,
181272431,Třeboňská,secondary,50,False,True,22.846,"LINESTRING (14.5463223 48.9960156, 14.5465134 48.9960481, 14.5466174 48.9960814)",634,,,
221565544,Na Staré cestě,residential,50,False,True,133.019,"LINESTRING (14.5463223 48.9960156, 14.5462947 48.9959133, 14.5461855 48.9956969, 14.546023 48.9953109, 14.5457928 48.9948722)",,,,
30103858,Jivenská,tertiary,50,False,True,13.291,"LINESTRING (14.5467985 48.9960734, 14.5467494 48.996071, 14.5466174 48.9960814)",0342,,,
136101051,Tulipánová,residential,50,False,True,160.661,"LINESTRING (14.5467985 48.9960734, 14.5468162 48.9960146, 14.5468887 48.9957741, 14.5468215 48.9956418, 14.5466449 48.9953789, 14.5463844 48.9949212, 14.5462167 48.9947256)",,,,
902263426,Jivenská,tertiary,50,False,False,40.694,"LINESTRING (14.5467985 48.9960734, 14.546951 48.9960952, 14.5473476 48.9961371)",0342,,,
136101043,Slunečnicová,residential,50,False,True,76.705,"LINESTRING (14.5473476 48.9961371, 14.5474182 48.9959322, 14.5472389 48.9954671)",,,,
902263426,Jivenská,tertiary,50,False,True,40.694,"LINESTRING (14.5473476 48.9961371, 14.546951 48.9960952, 14.5467985 48.9960734)",0342,,,
136101049,Na Rybníčku,residential,50,False,False,32.516,"LINESTRING (14.5462343 48.9969842, 14.5466169 48.9971342)",,,,
136101036,Na Rybníčku,residential,50,False,True,28.587,"LINESTRING (14.5462343 48.9969842, 14.5462163 48.9971785, 14.5461696 48.9972329)",,,,
324552267,Na Rybníčku,residential,50,False,False,150.991,"LINESTRING (14.5462343 48.9969842, 14.5461042 48.9969212, 14.5459081 48.9967024, 14.5456083 48.9965443, 14.5454754 48.9964822, 14.5451993 48.9963532, 14.5449275 48.996105, 14.5448974 48.996029, 14.5448851 48.995998)",,,,
136101049,Na Rybníčku,residential,50,False,True,32.516,"LINESTRING (14.5466169 48.9971342, 14.5462343 48.9969842)",,,,
499710487,Na Rybníčku,residential,50,False,False,34.429,"LINESTRING (14.5466169 48.9971342, 14.5461696 48.9972329)",,,,
136101049,Na Rybníčku,residential,50,False,False,86.905,"LINESTRING (14.5466169 48.9971342, 14.5469279 48.9971601, 14.5474245 48.997104, 14.5474967 48.9970958, 14.5477658 48.997008)",,,,
431617253,Adamovská,tertiary,50,False,False,23.854,"LINESTRING (14.5396146 48.9972381, 14.5394793 48.9970428)",10577,2,,
"[431617256, 136101047]",Polní,residential,50,False,False,104.17799999999998,"LINESTRING (14.5396146 48.9972381, 14.5395679 48.9972623, 14.5395273 48.9972966, 14.5394192 48.9973957, 14.5391093 48.9976313, 14.5389681 48.9977699, 14.5389562 48.9979245, 14.5389846 48.9980226)",,,,
1118413149,Adamovská,tertiary,50,False,True,27.747,"LINESTRING (14.5396146 48.9972381, 14.5396383 48.9972655, 14.5397851 48.9974611)",10577,2,,
136101036,Na Rybníčku,residential,50,False,False,161.676,"LINESTRING (14.5442439 48.9977704, 14.5444532 48.9976035, 14.5447421 48.997456, 14.5449286 48.9974243, 14.5453887 48.9974603, 14.5455384 48.99745, 14.5456964 48.9974064, 14.5458349 48.9973639, 14.5460284 48.9972907, 14.5461696 48.9972329)",,,,
